actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
262,PT05M46.00S,2024-12-02T01:54:31.6Z,2,REGULAR,3pt,Jump Shot,[],1641718,68.41327201051249,21.07843137254902,1610612762,43,44,2024-12-02T01:54:36Z,2520000,False,-145.0,244.0,1,right,MISS K. George 28' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,28.4,Missed,,,,,,,,,,,,,,,,,,
263,PT05M44.00S,2024-12-02T01:54:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,43,44,2024-12-02T01:54:36Z,2530000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,262.0,,,,,,,,
264,PT05M44.00S,2024-12-02T01:54:36.7Z,2,REGULAR,foul,personal,[],1629060,,,1610612762,43,44,2024-12-02T01:54:59Z,2540000,False,,,0,,R. Hachimura loose ball personal FOUL (1 PF),"[1629060, 1630695]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Potter,1630695.0,,,,,,,,,
266,PT05M30.00S,2024-12-02T01:55:09.2Z,2,REGULAR,turnover,lost ball,[],1641718,,,1610612762,43,44,2024-12-02T01:55:13Z,2560000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1641718, 1642261]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Knecht,1642261.0
267,PT05M30.00S,2024-12-02T01:55:09.2Z,2,REGULAR,steal,,[],1642261,,,1610612747,43,44,2024-12-02T01:55:10Z,2570000,False,,,0,,D. Knecht STEAL (1 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
268,PT05M28.00S,2024-12-02T01:55:14.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642261,8.886333771353483,57.84313725490197,1610612747,43,44,2024-12-02T01:56:05Z,2580000,False,-39.0,31.0,1,left,MISS D. Knecht running finger roll Layup,[1642261],1610612747.0,LAL,running finger roll,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
269,PT05M26.00S,2024-12-02T01:55:16.4Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,43,44,2024-12-02T01:56:05Z,2590000,False,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,268.0,,,5.0,4.0,1.0,,,
270,PT05M24.00S,2024-12-02T01:55:17.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,43,46,2024-12-02T01:56:10Z,2600000,False,0.0,0.0,1,left,A. Davis tip Layup (13 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,,,,,,,,,,,,,,,,,
271,PT05M10.00S,2024-12-02T01:55:32.5Z,2,REGULAR,3pt,Jump Shot,[],1641729,68.80749014454665,33.33333333333333,1610612762,46,46,2024-12-02T01:56:35Z,2610000,False,-83.0,241.0,1,right,B. Sensabaugh 25' 3PT pullup (6 PTS),[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,25.47,Made,6.0,,,,,,,,,,,,,,,,,
272,PT04M52.00S,2024-12-02T01:55:47.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,11.908672798948752,50.73529411764706,1610612747,46,46,2024-12-02T01:57:10Z,2620000,False,-4.0,59.0,1,left,MISS A. Davis driving floating Shot - blocked,"[203076, 1631117]",1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,Kessler,1631117.0,,,,,,
273,PT04M52.00S,2024-12-02T01:55:47.6Z,2,REGULAR,block,,[],1631117,,,1610612747,46,46,2024-12-02T01:55:49Z,2630000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
274,PT04M50.00S,2024-12-02T01:55:49.6Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,46,46,2024-12-02T01:55:52Z,2640000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,272.0,,,1.0,1.0,0.0,,,
275,PT04M40.00S,2024-12-02T01:55:59.7Z,2,REGULAR,3pt,Jump Shot,[],1628381,91.5407358738502,3.6764705882352944,1610612762,49,46,2024-12-02T01:56:03Z,2650000,False,-232.0,27.0,1,right,J. Collins 3PT  (9 PTS) (W. Kessler 1 AST),"[1628381, 1631117]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,23.32,Made,9.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
277,PT04M15.00S,2024-12-02T01:56:25.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203076,10.068988173455978,44.11764705882353,1610612747,49,46,2024-12-02T01:56:29Z,2670000,False,29.0,42.0,1,left,MISS A. Davis driving Hook,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
278,PT04M13.00S,2024-12-02T01:56:27.3Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,49,46,2024-12-02T01:56:29Z,2680000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,277.0,,,4.0,3.0,1.0,,,
279,PT04M02.00S,2024-12-02T01:56:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,89.56964520367937,45.34313725490196,1610612762,51,46,2024-12-02T01:57:54Z,2690000,False,-23.0,46.0,1,right,K. George driving finger roll Layup (4 PTS) (B. Sensabaugh 2 AST),"[1641718, 1641729]",1610612762.0,UTA,driving finger roll,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.11,Made,4.0,B. Sensabaugh,1641729.0,2.0,,,,,,,,,,,,,,
282,PT03M58.00S,2024-12-02T01:56:44.3Z,2,REGULAR,foul,personal,[],1641718,,,1610612747,51,46,2024-12-02T01:57:01Z,2720000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 1629216]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,204059.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,
284,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,out,[],1630695,,,1610612747,51,46,2024-12-02T01:57:03Z,2740000,False,,,0,,SUB out: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,51,46,2024-12-02T01:57:03Z,2750000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,51,46,2024-12-02T01:57:03Z,2760000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,in,[],1628374,,,1610612747,51,46,2024-12-02T01:57:03Z,2770000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,in,[],1641720,,,1610612747,51,46,2024-12-02T01:57:03Z,2780000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M58.00S,2024-12-02T01:56:51.2Z,2,REGULAR,substitution,in,[],1642422,,,1610612747,51,46,2024-12-02T01:57:03Z,2790000,False,,,0,,SUB in: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M55.00S,2024-12-02T01:57:10.2Z,2,REGULAR,foul,personal,[],1641718,,,1610612747,51,46,2024-12-02T01:57:17Z,2800000,False,,,0,,K. George personal FOUL (2 PF),"[1641718, 1641720]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,2.0,0.0,Hood-Schifino,1641720.0,,,,,,,,,
292,PT03M43.00S,2024-12-02T01:57:38.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641729,,,1610612747,51,46,2024-12-02T01:57:57Z,2820000,False,,,0,,B. Sensabaugh shooting personal FOUL (2 PF) (Christie 2 FT),"[1641729, 1631108]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,2.0,0.0,Christie,1631108.0,,,,,,,,,
294,PT03M43.00S,2024-12-02T01:58:04.7Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,51,47,2024-12-02T01:58:04Z,2840000,False,,,0,,M. Christie Free Throw 1 of 2 (5 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
295,PT03M43.00S,2024-12-02T01:58:21.9Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,51,48,2024-12-02T01:58:21Z,2850000,False,,,0,,M. Christie Free Throw 2 of 2 (6 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
296,PT03M28.00S,2024-12-02T01:58:40.1Z,2,REGULAR,3pt,Jump Shot,[],1628374,70.38436268068331,71.07843137254902,1610612762,51,48,2024-12-02T01:58:47Z,2860000,False,105.0,226.0,1,right,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
297,PT03M25.00S,2024-12-02T01:58:43.1Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,51,48,2024-12-02T01:58:47Z,2870000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,296.0,,,6.0,5.0,1.0,,,
298,PT03M16.00S,2024-12-02T01:58:54.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612747,51,48,2024-12-02T01:59:00Z,2880000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Christie 2 FT),"[1628381, 1631108]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,1.0,0.0,Christie,1631108.0,,,,,,,,,
300,PT03M16.00S,2024-12-02T01:59:18.6Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,51,49,2024-12-02T01:59:39Z,2900000,False,,,0,,M. Christie Free Throw 1 of 2 (7 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
301,PT03M16.00S,2024-12-02T01:59:18.6Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,51,49,2024-12-02T01:59:39Z,2910000,False,,,0,,MISS M. Christie Free Throw 2 of 2,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
302,PT03M14.00S,2024-12-02T01:59:20.6Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,51,49,2024-12-02T01:59:39Z,2920000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:2),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,301.0,,,2.0,2.0,0.0,,,
303,PT02M59.00S,2024-12-02T01:59:50.1Z,2,REGULAR,3pt,Jump Shot,[],1628381,91.27792378449409,2.2058823529411766,1610612762,54,49,2024-12-02T01:59:54Z,2930000,False,-239.0,29.0,1,right,J. Collins 24' 3PT  (12 PTS) (K. George 3 AST),"[1628381, 1641718]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,24.08,Made,12.0,K. George,1641718.0,3.0,,,,,,,,,,,,,,
305,PT02M39.00S,2024-12-02T02:00:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.149145860709593,49.01960784313725,1610612747,54,49,2024-12-02T02:00:46Z,2950000,False,5.0,34.0,1,left,MISS A. Davis driving reverse Layup,[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
306,PT02M39.00S,2024-12-02T02:00:08.8Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,54,49,2024-12-02T02:00:46Z,2960000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,305.0,,,4.0,3.0,1.0,,,
307,PT02M37.00S,2024-12-02T02:00:13.3Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612762,54,49,2024-12-02T02:01:17Z,2970000,False,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1642422]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Traoré,1642422.0
308,PT02M37.00S,2024-12-02T02:00:13.3Z,2,REGULAR,steal,,[],1642422,,,1610612747,54,49,2024-12-02T02:00:15Z,2980000,False,,,0,,A. Traoré STEAL (1 STL),[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
309,PT02M29.00S,2024-12-02T02:00:19.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203076,7.966491458607096,41.66666666666667,1610612747,54,51,2024-12-02T02:01:32Z,2990000,False,42.0,22.0,1,left,A. Davis running DUNK (15 PTS) (R. Hachimura 2 AST),"[203076, 1629060]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,15.0,R. Hachimura,1629060.0,2.0,,,,,,,,,,,,,,
311,PT02M04.00S,2024-12-02T02:00:44.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,82.86793692509855,4.901960784313726,1610612762,54,51,2024-12-02T02:00:49Z,3010000,False,-225.0,109.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
312,PT02M01.00S,2024-12-02T02:00:47.4Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,51,2024-12-02T02:00:49Z,3020000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,311.0,,,7.0,6.0,1.0,,,
313,PT01M53.00S,2024-12-02T02:00:55.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,10.200394218134035,42.15686274509804,1610612747,54,53,2024-12-02T02:43:17Z,3030000,False,39.0,43.0,1,left,M. Christie driving finger roll Layup (9 PTS),[1631108],1610612747.0,LAL,driving finger roll,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,9.0,,,,,,,,,,,,,,,,,
314,PT01M38.00S,2024-12-02T02:01:10.5Z,2,REGULAR,3pt,Jump Shot,[],1641729,72.22404730617609,16.666666666666664,1610612762,54,53,2024-12-02T02:02:33Z,3040000,False,-167.0,209.0,1,right,MISS B. Sensabaugh 26' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
315,PT01M36.00S,2024-12-02T02:01:12.5Z,2,REGULAR,rebound,defensive,[],1642422,,,1610612747,54,53,2024-12-02T02:01:15Z,3050000,False,,,0,,A. Traoré REBOUND (Off:0 Def:2),[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,314.0,,,2.0,2.0,0.0,,,
316,PT01M22.00S,2024-12-02T02:01:26.5Z,2,REGULAR,2pt,Jump Shot,[],1641720,21.76412614980289,43.627450980392155,1610612747,54,55,2024-12-02T02:01:36Z,3060000,False,32.0,152.0,1,left,J. Hood-Schifino 15' driving floating Jump Shot (2 PTS),[1641720],1610612747.0,LAL,driving floating,,,Hood-Schifino,J. Hood-Schifino,,,,,Mid-Range,8-16 Center,15.54,Made,2.0,,,,,,,,,,,,,,,,,
317,PT01M08.00S,2024-12-02T02:01:43.0Z,2,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,54,55,2024-12-02T02:01:50Z,3070000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (3 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,204059.0,,,,,,,,,,,3.0,,
318,PT01M08.00S,2024-12-02T02:01:47.6Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,54,55,2024-12-02T02:01:52Z,3080000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M08.00S,2024-12-02T02:01:47.6Z,2,REGULAR,substitution,in,[],2544,,,1610612747,54,55,2024-12-02T02:01:52Z,3090000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M04.00S,2024-12-02T02:02:09.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",2544,15.456636005256241,43.627450980392155,1610612747,54,57,2024-12-02T02:02:24Z,3100000,False,32.0,93.0,1,left,L. James 9' driving Layup (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,9.81,Made,12.0,,,,,,,,,,,,,,,,,
321,PT01M04.00S,2024-12-02T02:02:14.1Z,2,REGULAR,violation,defensive goaltending,[],1628374,,,1610612747,54,57,2024-12-02T02:02:24Z,3110000,False,,,0,,L. Markkanen defensive goaltending VIOLATION,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
322,PT01M04.00S,2024-12-02T02:02:21.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628381,,,1610612747,54,57,2024-12-02T02:02:28Z,3120000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (James 1 FT),"[1628381, 2544]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,2.0,0.0,James,2544.0,,,,,,,,,
324,PT01M04.00S,2024-12-02T02:02:38.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],2544,,,1610612747,54,58,2024-12-02T02:02:38Z,3140000,False,,,0,,L. James Free Throw 1 of 1 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
325,PT00M56.40S,2024-12-02T02:02:50.8Z,2,REGULAR,foul,personal,[],1641720,,,1610612762,54,58,2024-12-02T02:02:57Z,3150000,False,,,0,,J. Hood-Schifino personal FOUL (3 PF),"[1641720, 1641718]",1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,Above the Break 3,24+ Right Center,,,,,,,203593.0,3.0,0.0,George,1641718.0,,,,,,,,,
327,PT00M47.50S,2024-12-02T02:03:29.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.11760840998686,49.754901960784316,1610612762,56,58,2024-12-02T02:03:38Z,3170000,False,-1.0,12.0,1,right,L. Markkanen driving reverse DUNK (9 PTS) (B. Sensabaugh 3 AST),"[1628374, 1641729]",1610612762.0,UTA,driving reverse,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.23,Made,9.0,B. Sensabaugh,1641729.0,3.0,,,,,,,,,,,,,,
329,PT00M35.90S,2024-12-02T02:03:46.0Z,2,REGULAR,3pt,Jump Shot,[],1642422,5.601182654402102,95.58823529411765,1610612747,56,58,2024-12-02T02:03:51Z,3190000,False,-228.0,0.0,1,left,MISS A. Traoré 3PT,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
330,PT00M33.30S,2024-12-02T02:03:48.6Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,56,58,2024-12-02T02:03:51Z,3200000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,329.0,,,2.0,2.0,0.0,,,
331,PT00M09.40S,2024-12-02T02:04:12.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,87.46714848883047,64.70588235294117,1610612762,56,58,2024-12-02T02:04:17Z,3210000,False,74.0,65.0,1,right,MISS L. Markkanen 9' driving floating bank Shot,[1628374],1610612762.0,UTA,driving floating bank,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Right,9.83,Missed,,,,,,,,,,,,,,,,,,
332,PT00M07.70S,2024-12-02T02:04:14.0Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,56,58,2024-12-02T02:04:14Z,3220000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,331.0,,,3.0,2.0,1.0,,,
333,PT00M01.20S,2024-12-02T02:04:20.6Z,2,REGULAR,3pt,Jump Shot,[],1642422,17.296320630749015,4.6568627450980395,1610612747,56,58,2024-12-02T02:04:26Z,3230000,False,227.0,110.0,1,left,MISS A. Traoré 25' 3PT,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
334,PT00M01.20S,2024-12-02T02:04:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,56,58,2024-12-02T02:04:26Z,3240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,333.0,,,,,,,,
335,PT00M00.00S,2024-12-02T02:04:25.5Z,2,REGULAR,period,end,[],0,,,1610612747,56,58,2024-12-02T02:04:25Z,3250000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,out,['startperiod'],1641729,,,1610612747,56,58,2024-12-02T02:19:39Z,3260000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,out,['startperiod'],1641720,,,1610612747,56,58,2024-12-02T02:19:39Z,3270000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,56,58,2024-12-02T02:19:39Z,3280000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,out,['startperiod'],1642422,,,1610612747,56,58,2024-12-02T02:19:39Z,3290000,False,,,0,,SUB out: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612747,56,58,2024-12-02T02:19:39Z,3300000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612747,56,58,2024-12-02T02:19:39Z,3310000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,in,['startperiod'],1642261,,,1610612747,56,58,2024-12-02T02:19:39Z,3320000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-12-02T02:19:04.6Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,56,58,2024-12-02T02:19:39Z,3330000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-12-02T02:19:45.0Z,3,REGULAR,period,start,[],0,,,1610612747,56,58,2024-12-02T02:19:45Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M44.00S,2024-12-02T02:20:01.0Z,3,REGULAR,3pt,Jump Shot,[],2544,70.64717477003943,71.81372549019608,1610612747,56,58,2024-12-02T03:00:42Z,3350000,False,109.0,223.0,1,right,MISS L. James 24' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
