actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
336,PT10M48.00S,2025-03-20T02:18:18.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642268,5.995400788436268,3.6764705882352944,1610612762,70,65,2025-03-20T02:18:22Z,3310000,False,232.0,4.0,1,left,I. Collier 3PT  (9 PTS) (C. Sexton 2 AST),"[1642268, 1629012]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,9.0,,,C. Sexton,1629012.0,2.0,,,,,,,,
338,PT10M29.00S,2025-03-20T02:18:37.5Z,3,REGULAR,3pt,Jump Shot,[],1642267,68.28186596583443,32.84313725490196,1610612764,70,65,2025-03-20T02:19:14Z,3330000,False,-86.0,246.0,1,right,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
339,PT10M26.00S,2025-03-20T02:18:40.5Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,70,65,2025-03-20T02:18:43Z,3340000,False,,,0,,I. Collier REBOUND (Off:1 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,338.0,3.0,2.0,1.0,,,,,,,,,,,,,,
340,PT10M18.00S,2025-03-20T02:18:48.8Z,3,REGULAR,turnover,bad pass,[],1642271,,,1610612762,70,65,2025-03-20T02:18:53Z,3350000,False,,,0,,K. Filipowski bad pass TURNOVER (1 TO),"[1642271, 1642358]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,Johnson,1642358.0,,,,,,
341,PT10M18.00S,2025-03-20T02:18:48.8Z,3,REGULAR,steal,,[],1642358,,,1610612764,70,65,2025-03-20T02:18:50Z,3360000,False,,,0,,A. Johnson STEAL (2 STL),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
342,PT10M10.00S,2025-03-20T02:18:57.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,75.1149802890933,14.950980392156863,1610612764,70,65,2025-03-20T02:19:02Z,3370000,False,-175.0,181.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
343,PT10M06.00S,2025-03-20T02:19:01.0Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,70,65,2025-03-20T02:19:02Z,3380000,False,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,342.0,2.0,1.0,1.0,,,,,,,,,,,,,,
345,PT09M47.00S,2025-03-20T02:19:36.7Z,3,REGULAR,3pt,Jump Shot,[],1631117,31.882391590013142,40.44117647058824,1610612762,70,65,2025-03-20T02:20:34Z,3400000,False,48.0,247.0,1,left,MISS W. Kessler 25' 3PT - blocked,"[1631117, 1641774]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,Vukcevic,1641774.0,,,,
346,PT09M47.00S,2025-03-20T02:19:36.7Z,3,REGULAR,block,,[],1641774,,,1610612762,70,65,2025-03-20T02:19:39Z,3410000,False,,,0,,T. Vukcevic BLOCK (2 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
347,PT09M45.00S,2025-03-20T02:19:38.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,70,65,2025-03-20T02:20:34Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,345.0,,,,,,,,,,,,,,,,,
348,PT09M45.00S,2025-03-20T02:19:40.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,70,65,2025-03-20T02:19:46Z,3430000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,,,,,,
349,PT09M36.00S,2025-03-20T02:20:08.0Z,3,REGULAR,foul,personal,[],1642262,,,1610612764,70,65,2025-03-20T02:20:11Z,3440000,False,,,0,,C. Williams personal FOUL (2 PF),"[1642262, 1642259]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,202007.0,,,,,,,,,2.0,0.0,Sarr,1642259.0
351,PT09M35.00S,2025-03-20T02:20:28.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642358,92.59198423127464,43.872549019607845,1610612764,70,67,2025-03-20T02:21:21Z,3460000,False,-31.0,17.0,1,right,A. Johnson alley-oop DUNK (4 PTS) (B. Carrington 4 AST),"[1642358, 1642267]",1610612764.0,WAS,alley-oop,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,4.0,,,B. Carrington,1642267.0,4.0,,,,,,,,
353,PT09M35.00S,2025-03-20T02:20:30.2Z,3,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612764,70,67,2025-03-20T02:20:35Z,3480000,False,,,0,,W. Kessler shooting personal FOUL (3 PF) (Johnson 1 FT),"[1631117, 1642358]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,202901.0,,,,,,,,,3.0,0.0,Johnson,1642358.0
355,PT09M35.00S,2025-03-20T02:20:53.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1642358,,,1610612764,70,68,2025-03-20T02:20:53Z,3500000,False,,,0,,A. Johnson Free Throw 1 of 1 (5 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
356,PT09M24.00S,2025-03-20T02:21:05.9Z,3,REGULAR,3pt,Jump Shot,[],1642268,31.750985545335087,68.38235294117648,1610612762,73,68,2025-03-20T02:21:11Z,3510000,False,-92.0,246.0,1,left,I. Collier 26' 3PT bank (12 PTS) (C. Sexton 3 AST),"[1642268, 1629012]",1610612762.0,UTA,bank,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,26.26,Made,,,,,12.0,,,C. Sexton,1629012.0,3.0,,,,,,,,
358,PT09M16.00S,2025-03-20T02:21:16.3Z,3,REGULAR,foul,personal,[],1642262,,,1610612764,73,68,2025-03-20T02:21:20Z,3530000,False,,,0,,C. Williams personal FOUL (3 PF),"[1642262, 1629673]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,202901.0,,,,,,,,,3.0,0.0,Poole,1629673.0
360,PT09M11.00S,2025-03-20T02:21:47.7Z,3,REGULAR,foul,personal,[],1629012,,,1610612764,73,68,2025-03-20T02:21:53Z,3550000,False,,,0,,C. Sexton personal FOUL (1 PF),"[1629012, 1629673]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,202901.0,,,,,,,,,1.0,0.0,Poole,1629673.0
362,PT09M04.00S,2025-03-20T02:22:13.4Z,3,REGULAR,2pt,Jump Shot,[],1642267,79.84559789750328,72.79411764705883,1610612764,73,70,2025-03-20T02:22:18Z,3570000,False,114.0,137.0,1,right,B. Carrington 17' pullup Jump Shot (6 PTS) (A. Sarr 2 AST),"[1642267, 1642259]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,17.82,Made,,,,,6.0,,,A. Sarr,1642259.0,2.0,,,,,,,,
364,PT08M52.00S,2025-03-20T02:22:25.8Z,3,REGULAR,turnover,lost ball,[],1629012,,,1610612762,73,70,2025-03-20T02:22:30Z,3590000,False,,,0,,C. Sexton lost ball TURNOVER (3 TO),"[1629012, 1642267]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,,,,Carrington,1642267.0,,,,,,
365,PT08M52.00S,2025-03-20T02:22:25.8Z,3,REGULAR,steal,,[],1642267,,,1610612764,73,70,2025-03-20T02:22:27Z,3600000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
366,PT08M47.00S,2025-03-20T02:22:31.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641774,91.93495400788436,50.0,1610612764,73,72,2025-03-20T02:22:38Z,3610000,False,0.0,23.0,1,right,T. Vukcevic running DUNK (13 PTS) (A. Johnson 2 AST),"[1641774, 1642358]",1610612764.0,WAS,running,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,13.0,,,A. Johnson,1642358.0,2.0,,,,,,,,
368,PT08M26.00S,2025-03-20T02:22:51.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,10.85742444152431,48.03921568627451,1610612762,75,72,2025-03-20T02:23:25Z,3630000,False,10.0,50.0,1,left,K. Filipowski turnaround fadeaway Jump Shot (16 PTS),[1642271],1610612762.0,UTA,turnaround fadeaway,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,16.0,,,,,,,,,,,,,
369,PT08M17.00S,2025-03-20T02:23:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,88.91261498028909,65.68627450980392,1610612764,75,72,2025-03-20T02:24:00Z,3640000,False,78.0,52.0,1,right,MISS J. Poole 9' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,9.39,Missed,,,,,,,,,,,,,,,,,,
370,PT08M15.00S,2025-03-20T02:23:04.3Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,75,72,2025-03-20T02:24:00Z,3650000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,,,369.0,3.0,1.0,2.0,,,,,,,,,,,,,,
371,PT08M06.00S,2025-03-20T02:23:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.521024967148489,53.18627450980392,1610612762,77,72,2025-03-20T02:23:19Z,3660000,False,-16.0,9.0,1,left,C. Sexton driving finger roll Layup (18 PTS),[1629012],1610612762.0,UTA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,18.0,,,,,,,,,,,,,
372,PT07M54.00S,2025-03-20T02:23:23.1Z,3,REGULAR,3pt,Jump Shot,[],1642259,71.82982917214193,22.794117647058822,1610612764,77,72,2025-03-20T02:23:27Z,3670000,False,-136.0,212.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
373,PT07M52.00S,2025-03-20T02:23:25.1Z,3,REGULAR,rebound,defensive,[],1642271,,,1610612762,77,72,2025-03-20T02:23:27Z,3680000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,372.0,2.0,2.0,0.0,,,,,,,,,,,,,,
374,PT07M44.00S,2025-03-20T02:23:33.7Z,3,REGULAR,3pt,Jump Shot,[],1642271,31.750985545335087,37.00980392156863,1610612762,80,72,2025-03-20T02:23:38Z,3690000,False,65.0,246.0,1,left,K. Filipowski 25' 3PT  (19 PTS) (I. Collier 4 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,25.44,Made,,,,,19.0,,,I. Collier,1642268.0,4.0,,,,,,,,
376,PT07M23.00S,2025-03-20T02:23:54.6Z,3,REGULAR,3pt,Jump Shot,[],1629673,67.23061760840999,62.00980392156863,1610612764,80,72,2025-03-20T02:25:09Z,3710000,False,60.0,256.0,1,right,MISS J. Poole 26' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,,
377,PT07M21.00S,2025-03-20T02:23:56.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,80,72,2025-03-20T02:23:58Z,3720000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,376.0,4.0,2.0,2.0,,,,,,,,,,,,,,
378,PT07M15.00S,2025-03-20T02:24:02.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642262,9.806176084099869,2.450980392156863,1610612762,80,72,2025-03-20T02:26:18Z,3730000,False,238.0,40.0,1,left,MISS C. Williams 24' running 3PT,[1642262],1610612762.0,UTA,running,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
379,PT07M12.00S,2025-03-20T02:24:05.4Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,80,72,2025-03-20T02:24:07Z,3740000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,378.0,2.0,2.0,0.0,,,,,,,,,,,,,,
380,PT07M06.00S,2025-03-20T02:24:12.4Z,3,REGULAR,3pt,Jump Shot,[],1642358,88.78120893561103,2.450980392156863,1610612764,80,72,2025-03-20T02:24:16Z,3750000,False,-238.0,53.0,1,right,MISS A. Johnson 24' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Left Corner 3,24+ Left,24.35,Missed,,,,,,,,,,,,,,,,,,
381,PT07M03.00S,2025-03-20T02:24:14.8Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,80,72,2025-03-20T02:24:14Z,3760000,False,,,0,,A. Sarr REBOUND (Off:3 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,380.0,6.0,3.0,3.0,,,,,,,,,,,,,,
382,PT07M02.00S,2025-03-20T02:24:16.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642358,91.5407358738502,3.6764705882352944,1610612764,80,72,2025-03-20T02:24:20Z,3770000,False,-232.0,27.0,1,right,MISS A. Johnson 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
383,PT06M59.00S,2025-03-20T02:24:19.1Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,80,72,2025-03-20T02:24:20Z,3780000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,382.0,5.0,3.0,2.0,,,,,,,,,,,,,,
384,PT06M51.00S,2025-03-20T02:24:26.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,9.017739816031538,48.77450980392157,1610612762,82,72,2025-03-20T02:24:32Z,3790000,False,6.0,32.0,1,left,W. Kessler reverse DUNK (7 PTS) (I. Collier 5 AST),"[1631117, 1642268]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,7.0,,,I. Collier,1642268.0,5.0,,,,,,,,
386,PT06M50.00S,2025-03-20T02:24:32.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,82,72,2025-03-20T02:24:32Z,3810000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,out,[],1642262,,,1610612764,82,72,2025-03-20T02:27:31Z,3820000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,out,[],1629012,,,1610612764,82,72,2025-03-20T02:27:31Z,3830000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,out,[],1631117,,,1610612764,82,72,2025-03-20T02:27:31Z,3840000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,in,[],1641718,,,1610612764,82,72,2025-03-20T02:27:31Z,3850000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,in,[],1641729,,,1610612764,82,72,2025-03-20T02:27:31Z,3860000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M50.00S,2025-03-20T02:27:23.2Z,3,REGULAR,substitution,in,[],1630695,,,1610612764,82,72,2025-03-20T02:27:31Z,3870000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M34.00S,2025-03-20T02:27:43.2Z,3,REGULAR,3pt,Jump Shot,[],1642358,64.07687253613666,54.166666666666664,1610612764,82,75,2025-03-20T04:15:07Z,3880000,False,21.0,285.0,1,right,A. Johnson 28' 3PT pullup (8 PTS),[1642358],1610612764.0,WAS,pullup,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Center,28.6,Made,,,,,8.0,,,,,,,,,,,,,
394,PT06M14.00S,2025-03-20T02:28:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630695,7.30946123521682,1.9607843137254901,1610612762,82,75,2025-03-20T02:28:08Z,3890000,False,240.0,16.0,1,left,MISS M. Potter 24' 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
395,PT06M12.00S,2025-03-20T02:28:04.2Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,82,75,2025-03-20T02:28:08Z,3900000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,394.0,4.0,4.0,0.0,,,,,,,,,,,,,,
396,PT05M54.00S,2025-03-20T02:28:23.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642358,91.5407358738502,47.794117647058826,1610612764,82,75,2025-03-20T02:28:27Z,3910000,False,-11.0,27.0,1,right,MISS A. Johnson alley-oop DUNK,[1642358],1610612764.0,WAS,alley-oop,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
397,PT05M52.00S,2025-03-20T02:28:25.3Z,3,REGULAR,rebound,offensive,[],1642358,,,1610612764,82,75,2025-03-20T02:28:25Z,3920000,False,,,0,,A. Johnson REBOUND (Off:1 Def:0),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,,,396.0,1.0,0.0,1.0,,,,,,,,,,,,,,
398,PT05M49.00S,2025-03-20T02:28:27.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641774,81.2910643889619,50.245098039215684,1610612764,82,77,2025-03-20T02:28:30Z,3930000,False,1.0,123.0,1,right,T. Vukcevic 12' floating Jump Shot (15 PTS) (A. Johnson 3 AST),"[1641774, 1642358]",1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,15.0,,,A. Johnson,1642358.0,3.0,,,,,,,,
400,PT05M38.00S,2025-03-20T02:28:42.6Z,3,REGULAR,foul,offensive,[],1642271,,,1610612762,82,77,2025-03-20T02:28:55Z,3950000,False,,,0,,K. Filipowski offensive FOUL (2 PF),"[1642271, 1629673]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,,,,,,202007.0,,,,,,,,,2.0,0.0,Poole,1629673.0
402,PT05M38.00S,2025-03-20T02:28:42.6Z,3,REGULAR,turnover,offensive foul,[],1642271,,,1610612762,82,77,2025-03-20T02:28:42Z,3970000,False,,,0,,K. Filipowski offensive foul TURNOVER (2 TO),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Left Center,,,,,,,,202007.0,2.0,,,,,,,,,,,
403,PT05M38.00S,2025-03-20T02:28:49.5Z,3,REGULAR,substitution,out,[],1642358,,,1610612764,82,77,2025-03-20T02:28:52Z,3980000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M38.00S,2025-03-20T02:28:49.5Z,3,REGULAR,substitution,in,[],1641798,,,1610612764,82,77,2025-03-20T02:28:52Z,3990000,False,,,0,,SUB in: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M31.00S,2025-03-20T02:29:06.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,68.28186596583443,32.59803921568628,1610612764,82,77,2025-03-20T02:29:12Z,4000000,False,-87.0,246.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
406,PT05M27.00S,2025-03-20T02:29:10.0Z,3,REGULAR,rebound,offensive,[],1641798,,,1610612764,82,77,2025-03-20T02:29:10Z,4010000,False,,,0,,J. Martin REBOUND (Off:1 Def:1),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Left Center,,,405.0,2.0,1.0,1.0,,,,,,,,,,,,,,
407,PT05M25.00S,2025-03-20T02:29:11.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,67.49342969776609,49.754901960784316,1610612764,82,77,2025-03-20T02:29:16Z,4020000,False,-1.0,253.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
408,PT05M25.00S,2025-03-20T02:29:11.3Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,82,77,2025-03-20T02:29:16Z,4030000,False,,,0,,A. Sarr REBOUND (Off:4 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,407.0,7.0,3.0,4.0,,,,,,,,,,,,,,
409,PT05M18.00S,2025-03-20T02:29:19.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,64.73390275952694,46.32352941176471,1610612764,82,77,2025-03-20T02:29:26Z,4040000,False,-18.0,279.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
410,PT05M10.00S,2025-03-20T02:29:27.4Z,3,REGULAR,rebound,offensive,[],1641798,,,1610612764,82,77,2025-03-20T02:29:26Z,4050000,False,,,0,,J. Martin REBOUND (Off:2 Def:1),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Above the Break 3,24+ Center,,,409.0,3.0,1.0,2.0,,,,,,,,,,,,,,
411,PT05M10.00S,2025-03-20T02:29:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641798,94.40999984741211,50.0,1610612764,82,79,2025-03-20T02:29:26Z,4060000,False,0.0,0.0,1,right,J. Martin tip Layup (6 PTS),[1641798],1610612764.0,WAS,tip,,,Martin,J. Martin,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
412,PT05M00.00S,2025-03-20T02:29:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,7.440867279894875,55.63725490196079,1610612762,82,79,2025-03-20T02:31:04Z,4070000,False,-28.0,17.0,1,left,MISS K. Filipowski cutting Layup,[1642271],1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
414,PT04M58.00S,2025-03-20T02:29:38.6Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,82,79,2025-03-20T02:29:40Z,4090000,False,,,0,,A. Sarr REBOUND (Off:4 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,412.0,8.0,4.0,4.0,,,,,,,,,,,,,,
415,PT04M54.00S,2025-03-20T02:29:42.8Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1641798,88.12417871222075,69.11764705882352,1610612764,82,79,2025-03-20T02:29:48Z,4100000,False,96.0,59.0,1,right,MISS J. Martin 11' driving floating bank Shot,[1641798],1610612764.0,WAS,driving floating bank,,,Martin,J. Martin,,,,,Mid-Range,8-16 Right,11.24,Missed,,,,,,,,,,,,,,,,,,
416,PT04M51.00S,2025-03-20T02:29:46.3Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,82,79,2025-03-20T02:29:46Z,4110000,False,,,0,,A. Sarr REBOUND (Off:5 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,,,415.0,9.0,4.0,5.0,,,,,,,,,,,,,,
417,PT04M50.00S,2025-03-20T02:29:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,92.32917214191852,54.65686274509803,1610612764,82,79,2025-03-20T02:32:06Z,4120000,False,23.0,20.0,1,right,MISS A. Sarr putback Layup,[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
