actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
179,PT08M29.00S,2025-01-31T02:42:01.9Z,2,REGULAR,turnover,bad pass,[],1642268,,,1610612762,38,40,2025-01-31T02:56:59Z,1760000,False,,,0,,I. Collier bad pass TURNOVER (3 TO),"[1642268, 1629675]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,3.0,Reid,1629675.0,,,,,,
180,PT08M29.00S,2025-01-31T02:42:01.9Z,2,REGULAR,steal,,[],1629675,,,1610612750,38,40,2025-01-31T02:42:03Z,1770000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
181,PT08M24.00S,2025-01-31T02:42:07.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629675,68.80749014454665,70.58823529411765,1610612750,38,43,2025-01-31T02:42:15Z,1780000,False,103.0,241.0,1,right,N. Reid 26' 3PT running (12 PTS) (J. Clark 1 AST),"[1629675, 1641740]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.18,Made,,,,,12.0,J. Clark,1641740.0,1.0,,,,,,,,,,
185,PT08M05.00S,2025-01-31T02:42:26.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,19.793035479632064,37.254901960784316,1610612762,38,43,2025-01-31T02:42:32Z,1800000,False,64.0,134.0,1,left,MISS B. Sensabaugh 14' pullup Shot,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),8-16 Center,14.8,Missed,,,,,,,,,,,,,,,,,,
186,PT08M00.00S,2025-01-31T02:42:31.5Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,43,2025-01-31T02:42:32Z,1810000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT07M48.00S,2025-01-31T02:42:43.2Z,2,REGULAR,3pt,Jump Shot,[],1642265,64.99671484888306,37.99019607843137,1610612750,38,43,2025-01-31T02:42:48Z,1820000,False,-60.0,277.0,1,right,MISS R. Dillingham 28' 3PT,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,28.29,Missed,,,,,,,,,,,,,,,,,,
188,PT07M46.00S,2025-01-31T02:42:46.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,38,43,2025-01-31T02:42:46Z,1830000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,187.0,,,,,,,,,,,,,,,,,
190,PT07M46.00S,2025-01-31T02:42:48.2Z,2,REGULAR,substitution,out,[],1642268,,,1610612762,38,43,2025-01-31T02:43:00Z,1850000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M46.00S,2025-01-31T02:42:48.2Z,2,REGULAR,substitution,out,[],1641740,,,1610612762,38,43,2025-01-31T02:43:00Z,1860000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT07M46.00S,2025-01-31T02:42:48.2Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,38,43,2025-01-31T02:43:00Z,1870000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M46.00S,2025-01-31T02:42:48.2Z,2,REGULAR,substitution,in,[],1630568,,,1610612762,38,43,2025-01-31T02:43:00Z,1880000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M29.00S,2025-01-31T02:43:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,10.988830486202366,50.0,1610612762,38,43,2025-01-31T02:43:30Z,1890000,False,0.0,51.0,1,left,MISS J. Clarkson driving Layup - blocked,"[203903, 1630568]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,Garza,1630568.0,,,,
195,PT07M29.00S,2025-01-31T02:43:26.8Z,2,REGULAR,block,,[],1630568,,,1610612762,38,43,2025-01-31T02:43:28Z,1900000,False,,,0,,L. Garza BLOCK (1 BLK),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT07M26.00S,2025-01-31T02:43:29.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,38,43,2025-01-31T02:43:30Z,1910000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,3.0,3.0,0.0,,,,,,,,,,,,,,
197,PT07M22.00S,2025-01-31T02:43:33.4Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629638,80.50262812089356,26.96078431372549,1610612750,38,43,2025-01-31T02:43:45Z,1920000,False,-115.0,131.0,1,right,MISS N. Alexander-Walker 17' running pullup Shot,[1629638],1610612750.0,MIN,running pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,17.43,Missed,,,,,,,,,,,,,,,,,,
198,PT07M20.00S,2025-01-31T02:43:35.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,38,43,2025-01-31T02:43:45Z,1930000,False,,,0,,W. Kessler REBOUND (Off:0 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left Center,,,197.0,5.0,5.0,0.0,,,,,,,,,,,,,,
199,PT07M11.00S,2025-01-31T02:43:44.9Z,2,REGULAR,3pt,Jump Shot,[],1641729,30.17411300919842,25.49019607843137,1610612762,38,43,2025-01-31T02:43:50Z,1940000,False,123.0,231.0,1,left,MISS B. Sensabaugh 26' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
200,PT07M07.00S,2025-01-31T02:43:48.9Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,38,43,2025-01-31T02:43:50Z,1950000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,,,
201,PT07M01.00S,2025-01-31T02:43:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,86.02168199737189,38.23529411764706,1610612750,38,43,2025-01-31T02:45:02Z,1960000,False,-59.0,79.0,1,right,MISS J. McDaniels 9' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.84,Missed,,,,,,,,,,,,,,,,,,
202,PT06M58.00S,2025-01-31T02:43:57.4Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612750,38,43,2025-01-31T02:44:21Z,1970000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Left,,,201.0,1.0,0.0,1.0,,,,,,,,,,,,,,
203,PT06M52.00S,2025-01-31T02:44:03.3Z,2,REGULAR,2pt,Hook,['2ndchance'],1630568,92.06636005256242,66.91176470588235,1610612750,38,45,2025-01-31T02:44:07Z,1980000,False,85.0,22.0,1,right,L. Garza 8' turnaround Hook (2 PTS) (R. Dillingham 3 AST),"[1630568, 1642265]",1610612750.0,MIN,turnaround,,,Garza,L. Garza,,,,,Mid-Range,8-16 Right,8.74,Made,,,,,2.0,R. Dillingham,1642265.0,3.0,,,,,,,,,,
205,PT06M48.00S,2025-01-31T02:44:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,38,45,2025-01-31T02:44:10Z,2000000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M48.00S,2025-01-31T02:46:28.1Z,2,REGULAR,substitution,out,[],1628381,,,1610612762,38,45,2025-01-31T02:46:31Z,2010000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M48.00S,2025-01-31T02:46:28.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,38,45,2025-01-31T02:46:31Z,2020000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M48.00S,2025-01-31T02:46:28.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612762,38,45,2025-01-31T02:46:55Z,2030000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M48.00S,2025-01-31T02:46:28.1Z,2,REGULAR,substitution,in,[],203497,,,1610612762,38,45,2025-01-31T02:46:55Z,2040000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M35.00S,2025-01-31T02:47:21.5Z,2,REGULAR,turnover,bad pass,[],1641729,,,1610612762,38,45,2025-01-31T02:47:30Z,2050000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1642265]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,1.0,Dillingham,1642265.0,,,,,,
211,PT06M35.00S,2025-01-31T02:47:21.5Z,2,REGULAR,steal,,[],1642265,,,1610612750,38,45,2025-01-31T02:47:22Z,2060000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
212,PT06M30.00S,2025-01-31T02:47:25.8Z,2,REGULAR,turnover,lost ball,[],1629638,,,1610612750,38,45,2025-01-31T02:47:33Z,2070000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (1 TO),"[1629638, 1641729]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Sensabaugh,1641729.0,,,,,,
213,PT06M30.00S,2025-01-31T02:47:25.8Z,2,REGULAR,steal,,[],1641729,,,1610612762,38,45,2025-01-31T02:47:27Z,2080000,False,,,0,,B. Sensabaugh STEAL (1 STL),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
214,PT06M24.00S,2025-01-31T02:47:32.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,29.911300919842315,83.57843137254902,1610612762,38,45,2025-01-31T02:47:41Z,2090000,False,-168.0,229.0,1,left,MISS L. Markkanen 28' running 3PT,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,28.37,Missed,,,,,,,,,,,,,,,,,,
215,PT06M20.00S,2025-01-31T02:47:36.2Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612750,38,45,2025-01-31T02:47:41Z,2100000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,,,214.0,2.0,1.0,1.0,,,,,,,,,,,,,,
216,PT06M08.00S,2025-01-31T02:47:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630568,76.03482260183968,13.23529411764706,1610612750,38,48,2025-01-31T02:47:53Z,2110000,False,-184.0,173.0,1,right,L. Garza 25' 3PT  (5 PTS) (R. Dillingham 4 AST),"[1630568, 1642265]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,25.23,Made,,,,,5.0,R. Dillingham,1642265.0,4.0,,,,,,,,,,
218,PT05M42.00S,2025-01-31T02:48:14.6Z,2,REGULAR,3pt,Jump Shot,[],203903,31.750985545335087,43.627450980392155,1610612762,41,48,2025-01-31T02:48:21Z,2130000,False,32.0,246.0,1,left,J. Clarkson 24' 3PT pullup (5 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,24.81,Made,,,,,5.0,,,,,,,,,,,,,
219,PT05M24.00S,2025-01-31T02:48:31.2Z,2,REGULAR,2pt,Jump Shot,[],1642265,91.80354796320631,71.32352941176471,1610612750,41,48,2025-01-31T02:49:49Z,2140000,False,107.0,25.0,1,right,MISS R. Dillingham 10' floating Shot,[1642265],1610612750.0,MIN,floating,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Right,10.94,Missed,,,,,,,,,,,,,,,,,,
220,PT05M22.00S,2025-01-31T02:48:33.2Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,41,48,2025-01-31T02:48:36Z,2150000,False,,,0,,W. Kessler REBOUND (Off:0 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,219.0,6.0,6.0,0.0,,,,,,,,,,,,,,
221,PT05M02.00S,2025-01-31T02:48:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,6.1268068331143235,57.35294117647059,1610612762,41,48,2025-01-31T02:50:28Z,2160000,False,-37.0,5.0,1,left,MISS W. Kessler Layup - blocked,"[1631117, 203497]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,Gobert,203497.0,,,,
222,PT05M02.00S,2025-01-31T02:48:54.8Z,2,REGULAR,block,,[],203497,,,1610612762,41,48,2025-01-31T02:48:57Z,2170000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT05M02.00S,2025-01-31T02:48:54.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,41,48,2025-01-31T02:50:28Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,221.0,,,,,,,,,,,,,,,,,
225,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,out,[],203903,,,1610612762,41,48,2025-01-31T02:49:06Z,2200000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,out,[],1641729,,,1610612762,41,48,2025-01-31T02:49:06Z,2210000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,out,[],1642265,,,1610612762,41,48,2025-01-31T02:49:06Z,2220000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,in,[],1629012,,,1610612762,41,48,2025-01-31T02:49:06Z,2230000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,41,48,2025-01-31T02:49:06Z,2240000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M02.00S,2025-01-31T02:48:59.6Z,2,REGULAR,substitution,in,[],1630162,,,1610612762,41,48,2025-01-31T02:49:06Z,2250000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M00.00S,2025-01-31T02:49:21.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641718,6.258212877792378,54.90196078431373,1610612762,43,48,2025-01-31T02:49:29Z,2260000,False,-25.0,6.0,1,left,K. George DUNK (9 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,9.0,,,,,,,,,,,,,
232,PT04M45.00S,2025-01-31T02:49:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612750,43,48,2025-01-31T02:49:43Z,2270000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1628381, 1630183]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1162.0,,,,,,1.0,0.0,McDaniels,1630183.0
234,PT04M45.00S,2025-01-31T02:50:03.6Z,2,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,43,49,2025-01-31T02:50:03Z,2290000,False,,,0,,J. McDaniels Free Throw 1 of 2 (1 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
235,PT04M45.00S,2025-01-31T02:50:17.0Z,2,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,43,50,2025-01-31T02:50:17Z,2300000,False,,,0,,J. McDaniels Free Throw 2 of 2 (2 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
236,PT04M29.00S,2025-01-31T02:50:35.2Z,2,REGULAR,2pt,Hook,[],1629012,11.251642575558476,32.59803921568628,1610612762,43,50,2025-01-31T02:52:28Z,2310000,False,87.0,53.0,1,left,MISS C. Sexton 10' turnaround bank Hook,[1629012],1610612762.0,UTA,turnaround bank,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,10.2,Missed,,,,,,,,,,,,,,,,,,
237,PT04M27.00S,2025-01-31T02:50:37.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,43,50,2025-01-31T02:50:40Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,8-16 Right,,,236.0,,,,,,,,,,,,,,,,,
239,PT04M22.00S,2025-01-31T02:51:02.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,32.276609724047304,66.91176470588235,1610612762,43,50,2025-01-31T02:51:11Z,2340000,False,-85.0,251.0,1,left,MISS L. Markkanen 26' bank 3PT,[1628374],1610612762.0,UTA,bank,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
240,PT04M18.00S,2025-01-31T02:51:06.3Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,43,50,2025-01-31T02:51:11Z,2350000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,239.0,2.0,2.0,0.0,,,,,,,,,,,,,,
241,PT04M05.00S,2025-01-31T02:51:18.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.40932982917214,36.27450980392157,1610612750,43,50,2025-01-31T02:53:26Z,2360000,False,-69.0,28.0,1,right,MISS R. Gobert 7' Layup - blocked,"[203497, 1628381]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,Collins,1628381.0,,,,
242,PT04M05.00S,2025-01-31T02:51:18.0Z,2,REGULAR,block,,[],1628381,,,1610612750,43,50,2025-01-31T02:51:19Z,2370000,False,,,0,,J. Collins BLOCK (2 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT04M04.00S,2025-01-31T02:51:19.0Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612762,43,50,2025-01-31T02:51:22Z,2380000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,241.0,3.0,2.0,1.0,,,,,,,,,,,,,,
244,PT03M52.00S,2025-01-31T02:51:31.8Z,2,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612762,43,50,2025-01-31T02:51:39Z,2390000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (George 3 FT),"[1630183, 1641718]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202035.0,,,,,,1.0,0.0,George,1641718.0
247,PT03M52.00S,2025-01-31T02:53:05.9Z,2,REGULAR,freethrow,1 of 3,[],1641718,,,1610612762,44,50,2025-01-31T02:53:36Z,2420000,False,,,0,,K. George Free Throw 1 of 3 (10 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
248,PT03M52.00S,2025-01-31T02:53:05.9Z,2,REGULAR,freethrow,2 of 3,[],1641718,,,1610612762,45,50,2025-01-31T02:53:36Z,2430000,False,,,0,,K. George Free Throw 2 of 3 (11 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
249,PT03M52.00S,2025-01-31T02:53:05.9Z,2,REGULAR,freethrow,3 of 3,[],1641718,,,1610612762,45,50,2025-01-31T02:53:36Z,2440000,False,,,0,,MISS K. George Free Throw 3 of 3,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT03M50.00S,2025-01-31T02:53:07.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,45,50,2025-01-31T02:53:36Z,2450000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,,
251,PT03M37.00S,2025-01-31T02:53:46.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630568,93.64323258869908,65.68627450980392,1610612750,45,52,2025-01-31T02:53:51Z,2460000,False,78.0,7.0,1,right,L. Garza 7' turnaround Hook (7 PTS) (N. Alexander-Walker 3 AST),"[1630568, 1629638]",1610612750.0,MIN,turnaround,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,7.87,Made,,,,,7.0,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,,
253,PT03M22.00S,2025-01-31T02:54:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,8.623521681997373,37.99019607843137,1610612762,45,52,2025-01-31T02:55:01Z,2480000,False,60.0,29.0,1,left,MISS J. Collins 6' driving floating bank Shot,[1628381],1610612762.0,UTA,driving floating bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.65,Missed,,,,,,,,,,,,,,,,,,
254,PT03M20.00S,2025-01-31T02:54:03.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,45,52,2025-01-31T03:19:52Z,2490000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,253.0,3.0,3.0,0.0,,,,,,,,,,,,,,
256,PT03M13.00S,2025-01-31T02:54:30.8Z,2,REGULAR,foul,offensive,[],1630183,,,1610612750,45,52,2025-01-31T02:54:37Z,2510000,False,,,0,,J. McDaniels offensive FOUL (2 PF),"[1630183, 1641718]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,,,,,,2.0,0.0,George,1641718.0
258,PT03M13.00S,2025-01-31T02:54:30.8Z,2,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,45,52,2025-01-31T02:54:30Z,2530000,False,,,0,,J. McDaniels offensive foul TURNOVER (1 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,1.0,,,,,,,,
259,PT02M51.00S,2025-01-31T02:55:09.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631117,7.30946123521682,43.13725490196079,1610612762,47,52,2025-01-31T02:55:15Z,2540000,False,34.0,16.0,1,left,W. Kessler alley-oop DUNK (2 PTS) (C. Sexton 3 AST),"[1631117, 1629012]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,2.0,C. Sexton,1629012.0,3.0,,,,,,,,,,
261,PT02M47.00S,2025-01-31T02:55:21.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,52,2025-01-31T02:55:25Z,2560000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M47.00S,2025-01-31T02:57:21.0Z,2,REGULAR,substitution,out,[],1630568,,,1610612750,47,52,2025-01-31T02:57:54Z,2570000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M47.00S,2025-01-31T02:57:21.0Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,47,52,2025-01-31T02:57:54Z,2580000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M35.00S,2025-01-31T02:58:26.9Z,2,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612750,47,52,2025-01-31T02:58:34Z,2590000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Gobert 2 FT),"[1631117, 203497]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,,,,,,2.0,0.0,Gobert,203497.0
