actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
192,PT09M26.00S,2022-03-27T01:46:25.0Z,2,REGULAR,substitution,out,[],203210,,,1610612743,35,31,2022-03-27T01:46:48Z,1870000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2022-03-27T01:46:25.0Z,2,REGULAR,substitution,out,[],1630846,,,1610612743,35,31,2022-03-27T01:46:48Z,1880000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M26.00S,2022-03-27T01:46:25.0Z,2,REGULAR,substitution,in,[],203932,,,1610612743,35,31,2022-03-27T01:46:48Z,1890000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M26.00S,2022-03-27T01:46:25.0Z,2,REGULAR,substitution,in,[],1629647,,,1610612743,35,31,2022-03-27T01:46:48Z,1900000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M12.00S,2022-03-27T01:47:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.38042049934296,45.09803921568628,1610612743,35,31,2022-03-27T01:47:06Z,1910000,-25.0,10.0,1,right,MISS D. Cousins reverse Layup,[202326],1610612743.0,DEN,reverse,,,Cousins,D. Cousins,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M10.00S,2022-03-27T01:47:02.1Z,2,REGULAR,rebound,offensive,[],202326,,,1610612743,35,31,2022-03-27T01:47:06Z,1920000,,,0,,D. Cousins REBOUND (Off:3 Def:3),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,196.0,,,,,,,,,,,,,6.0,3.0,3.0,,,
198,PT09M09.00S,2022-03-27T01:47:02.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202326,92.72339027595268,48.28431372549019,1610612743,37,31,2022-03-27T01:47:12Z,1930000,-9.0,16.0,1,right,D. Cousins putback DUNK (5 PTS),[202326],1610612743.0,DEN,putback,,,Cousins,D. Cousins,,,,,1.81,Made,,,5.0,,,,,,,,,,,,,,,,
199,PT08M49.00S,2022-03-27T01:47:22.6Z,2,REGULAR,3pt,Jump Shot,[],1630322,30.804451379763464,84.29074754901961,1610612760,37,31,2022-03-27T01:50:37Z,1940000,-171.0,237.0,1,left,MISS L. Waters III 29' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M45.00S,2022-03-27T01:47:26.6Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,37,31,2022-03-27T01:47:28Z,1950000,,,0,,D. Cousins REBOUND (Off:3 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,199.0,,,,,,,,,,,,,7.0,4.0,3.0,,,
201,PT08M44.00S,2022-03-27T01:47:31.3Z,2,REGULAR,foul,personal,[],1630322,,,1610612743,37,31,2022-03-27T01:48:02Z,1960000,,,0,,L. Waters III personal FOUL (1 PF),"[1630322, 203932]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,201246.0,,,,,1.0,0.0,Gordon,203932.0,,,,,,,,,
203,PT08M36.00S,2022-03-27T01:48:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.59198423127464,44.36274509803921,1610612743,37,31,2022-03-27T01:48:05Z,1980000,-28.0,17.0,1,right,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M34.00S,2022-03-27T01:48:03.6Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,37,31,2022-03-27T01:48:05Z,1990000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,203.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
205,PT08M29.00S,2022-03-27T01:48:13.2Z,2,REGULAR,foul,personal,['2freethrow'],203932,,,1610612760,37,31,2022-03-27T01:48:42Z,2000000,,,0,,A. Gordon shooting personal FOUL (2 PF) (Pokusevski 2 FT),"[203932, 1630197]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,202035.0,,,,,2.0,0.0,Pokusevski,1630197.0,,,,,,,,,
207,PT08M29.00S,2022-03-27T01:48:47.8Z,2,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,37,31,2022-03-27T01:48:47Z,2020000,,,0,,MISS A. Pokusevski Free Throw 1 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M29.00S,2022-03-27T01:48:47.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,37,31,2022-03-27T01:48:47Z,2030000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,207.0,,,,,,,,,,,,,,,,,,
209,PT08M29.00S,2022-03-27T01:48:54.3Z,2,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,37,32,2022-03-27T01:48:54Z,2040000,,,0,,A. Pokusevski Free Throw 2 of 2 (5 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,5.0,,,,,,,,,,,,,,,,
210,PT08M17.00S,2022-03-27T01:49:04.3Z,2,REGULAR,3pt,Jump Shot,[],1630538,61.75262812089356,49.08088235294118,1610612743,40,32,2022-03-27T01:51:48Z,2050000,-5.0,307.0,1,right,B. Hyland 30' 3PT  (3 PTS) (B. Forbes 2 AST),"[1630538, 1627854]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,30.7,Made,,,3.0,B. Forbes,1627854.0,2.0,,,,,,,,,,,,,
212,PT08M01.00S,2022-03-27T01:49:20.9Z,2,REGULAR,foul,personal,['2freethrow'],202326,,,1610612760,40,32,2022-03-27T01:49:30Z,2070000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Pokusevski 2 FT),"[202326, 1630197]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,202058.0,,,,,1.0,0.0,Pokusevski,1630197.0,,,,,,,,,
214,PT08M01.00S,2022-03-27T01:49:51.4Z,2,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,40,33,2022-03-27T01:49:51Z,2090000,,,0,,A. Pokusevski Free Throw 1 of 2 (6 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,6.0,,,,,,,,,,,,,,,,
215,PT08M01.00S,2022-03-27T01:49:51.9Z,2,REGULAR,substitution,out,[],1627854,,,1610612760,40,33,2022-03-27T01:49:57Z,2100000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2022-03-27T01:49:51.9Z,2,REGULAR,substitution,in,[],203115,,,1610612760,40,33,2022-03-27T01:49:57Z,2110000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M01.00S,2022-03-27T01:50:09.8Z,2,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,40,34,2022-03-27T01:50:09Z,2120000,,,0,,A. Pokusevski Free Throw 2 of 2 (7 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,7.0,,,,,,,,,,,,,,,,
218,PT07M52.00S,2022-03-27T01:50:18.0Z,2,REGULAR,3pt,Jump Shot,[],1630538,65.78515111695138,25.0,1610612743,40,34,2022-03-27T01:50:26Z,2130000,-125.0,269.0,1,right,MISS B. Hyland 29' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,29.67,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M49.00S,2022-03-27T01:50:21.0Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,40,34,2022-03-27T01:50:26Z,2140000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,218.0,,,,,,,,,,,,,1.0,1.0,0.0,,,
220,PT07M47.00S,2022-03-27T01:50:24.8Z,2,REGULAR,turnover,out-of-bounds,[],1630249,,,1610612760,40,34,2022-03-27T01:50:31Z,2150000,,,0,,V. Krejci lost ball out-of-bounds TURNOVER (1 TO),[1630249],1610612760.0,OKC,lost ball,,,Krejci,V. Krejci,,,,,,,,201246.0,,,,,,,,,1.0,,,,,,,,
221,PT07M28.00S,2022-03-27T01:50:56.7Z,2,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612743,40,34,2022-03-27T01:51:20Z,2160000,,,0,,V. Krejci shooting personal FOUL (1 PF) (Hyland 2 FT),"[1630249, 1630538]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,202035.0,,,,,1.0,0.0,Hyland,1630538.0,,,,,,,,,
223,PT07M28.00S,2022-03-27T01:51:24.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630538,,,1610612743,41,34,2022-03-27T01:51:24Z,2180000,,,0,,B. Hyland Free Throw 1 of 2 (4 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,4.0,,,,,,,,,,,,,,,,
224,PT07M28.00S,2022-03-27T01:51:24.9Z,2,REGULAR,substitution,out,[],202326,,,1610612743,41,34,2022-03-27T01:51:32Z,2190000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2022-03-27T01:51:24.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612743,41,34,2022-03-27T01:51:32Z,2200000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M28.00S,2022-03-27T01:51:24.9Z,2,REGULAR,substitution,in,[],203999,,,1610612743,41,34,2022-03-27T01:51:32Z,2210000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M28.00S,2022-03-27T01:51:24.9Z,2,REGULAR,substitution,in,[],1629676,,,1610612743,41,34,2022-03-27T01:51:32Z,2220000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M28.00S,2022-03-27T01:51:35.1Z,2,REGULAR,substitution,out,[],1630249,,,1610612743,41,34,2022-03-27T01:51:39Z,2230000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M28.00S,2022-03-27T01:51:35.1Z,2,REGULAR,substitution,in,[],1630544,,,1610612743,41,34,2022-03-27T01:51:39Z,2240000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M28.00S,2022-03-27T01:51:51.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630538,,,1610612743,42,34,2022-03-27T01:51:51Z,2250000,,,0,,B. Hyland Free Throw 2 of 2 (5 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,Made,,,5.0,,,,,,,,,,,,,,,,
231,PT07M21.00S,2022-03-27T01:51:59.6Z,2,REGULAR,3pt,Jump Shot,[],1630322,33.196452036793694,55.63725490196079,1610612760,42,37,2022-03-27T01:52:10Z,2260000,-28.0,260.0,1,left,L. Waters III 26' 3PT  (9 PTS) (A. Wiggins 2 AST),"[1630322, 1630598]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,26.1,Made,,,9.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,,,,
233,PT07M06.00S,2022-03-27T01:52:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.64323258869908,54.65686274509803,1610612743,44,37,2022-03-27T01:52:22Z,2280000,23.0,7.0,1,right,W. Barton driving finger roll Layup (5 PTS) (N. Jokic 5 AST),"[203115, 203999]",1610612743.0,DEN,driving finger roll,,,Barton,W. Barton,,,,,2.44,Made,,,5.0,N. Jokic,203999.0,5.0,,,,,,,,,,,,,
234,PT06M56.00S,2022-03-27T01:52:24.4Z,2,REGULAR,turnover,bad pass,[],1630544,,,1610612760,44,37,2022-03-27T01:52:28Z,2290000,,,0,,T. Mann bad pass TURNOVER (2 TO),"[1630544, 1630538]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,2.0,Hyland,1630538.0,,,,,,
235,PT06M56.00S,2022-03-27T01:52:24.4Z,2,REGULAR,steal,,[],1630538,,,1610612743,44,37,2022-03-27T01:52:26Z,2300000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M51.00S,2022-03-27T01:52:29.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203085,94.43166885676742,55.392156862745104,1610612743,46,37,2022-03-27T01:52:40Z,2310000,27.0,0.0,1,right,A. Rivers running finger roll Layup (2 PTS) (B. Hyland 4 AST),"[203085, 1630538]",1610612743.0,DEN,running finger roll,,,Rivers,A. Rivers,,,,,2.7,Made,,,2.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,,
238,PT06M37.00S,2022-03-27T01:52:43.3Z,2,REGULAR,3pt,Jump Shot,[],1630598,34.641918528252305,41.42156862745098,1610612760,46,37,2022-03-27T01:52:47Z,2330000,43.0,273.0,1,left,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.64,Missed,,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2022-03-27T01:52:45.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,46,37,2022-03-27T01:52:47Z,2340000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,238.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
240,PT06M25.00S,2022-03-27T01:52:55.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.43823915900131,51.225490196078425,1610612743,48,37,2022-03-27T01:52:59Z,2350000,6.0,47.0,1,right,N. Jokic turnaround Hook (13 PTS) (W. Barton 3 AST),"[203999, 203115]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,4.72,Made,,,13.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,
242,PT06M25.00S,2022-03-27T01:53:00.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,48,37,2022-03-27T01:53:00Z,2370000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,out,[],1630538,,,1610612760,48,37,2022-03-27T01:55:55Z,2380000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,out,[],203085,,,1610612760,48,37,2022-03-27T01:55:55Z,2390000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,48,37,2022-03-27T01:55:55Z,2400000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,out,[],1629676,,,1610612760,48,37,2022-03-27T01:55:55Z,2410000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,in,[],1628420,,,1610612760,48,37,2022-03-27T01:55:55Z,2420000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,in,[],201145,,,1610612760,48,37,2022-03-27T01:55:55Z,2430000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,in,[],1630177,,,1610612760,48,37,2022-03-27T01:55:55Z,2440000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M25.00S,2022-03-27T01:55:33.3Z,2,REGULAR,substitution,in,[],1630846,,,1610612760,48,37,2022-03-27T01:55:55Z,2450000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M02.00S,2022-03-27T01:56:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630846,6.783837056504599,55.392156862745104,1610612760,48,37,2022-03-27T01:56:16Z,2460000,-27.0,11.0,1,left,MISS O. Sarr cutting Layup - blocked,"[1630846, 203932]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,2.93,Missed,,,,,,,,,,,,,,,,,Gordon,203932.0,
253,PT06M02.00S,2022-03-27T01:56:12.3Z,2,REGULAR,block,,[],203932,,,1610612760,48,37,2022-03-27T01:56:14Z,2470000,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M59.00S,2022-03-27T01:56:15.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,48,37,2022-03-27T01:56:16Z,2480000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,252.0,,,,,,,,,,,,,4.0,3.0,1.0,,,
255,PT05M55.00S,2022-03-27T01:56:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.24901445466492,54.41176470588235,1610612743,48,37,2022-03-27T01:56:33Z,2490000,22.0,11.0,1,right,MISS A. Gordon running finger roll Layup,[203932],1610612743.0,DEN,running finger roll,,,Gordon,A. Gordon,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M50.00S,2022-03-27T01:56:23.6Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,48,37,2022-03-27T01:56:33Z,2500000,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,255.0,,,,,,,,,,,,,5.0,4.0,1.0,,,
257,PT05M50.00S,2022-03-27T01:56:23.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,50,37,2022-03-27T01:56:23Z,2510000,0.0,0.0,1,right,A. Gordon tip DUNK (7 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Made,,,7.0,,,,,,,,,,,,,,,,
258,PT05M34.00S,2022-03-27T01:56:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.389618922470433,54.65686274509803,1610612760,50,37,2022-03-27T01:56:55Z,2520000,-23.0,8.0,1,left,MISS D. Bazley driving reverse Layup,[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M32.00S,2022-03-27T01:56:42.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,37,2022-03-27T01:56:55Z,2530000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,258.0,,,,,,,,,,,,,5.0,4.0,1.0,,,
260,PT05M26.00S,2022-03-27T01:56:47.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,91.67214191852825,50.0,1610612743,52,37,2022-03-27T01:59:19Z,2540000,0.0,26.0,1,right,A. Gordon running Layup (9 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,2.58,Made,,,9.0,,,,,,,,,,,,,,,,
261,PT05M08.00S,2022-03-27T01:57:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.30946123521682,54.90196078431373,1610612760,52,39,2022-03-27T01:57:12Z,2550000,-25.0,16.0,1,left,D. Bazley driving finger roll Layup (7 PTS) (T. Mann 1 AST),"[1629647, 1630544]",1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,2.94,Made,,,7.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,
263,PT04M42.00S,2022-03-27T01:57:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,88.12417871222075,57.59803921568627,1610612743,54,39,2022-03-27T02:00:39Z,2570000,38.0,59.0,1,right,N. Jokic 7' turnaround Hook (15 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.03,Made,,,15.0,,,,,,,,,,,,,,,,
264,PT04M23.00S,2022-03-27T01:57:50.7Z,2,REGULAR,3pt,Jump Shot,[],1630598,5.338370565045992,95.83333333333334,1610612760,54,39,2022-03-27T01:57:56Z,2580000,-229.0,-2.0,1,left,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M21.00S,2022-03-27T01:57:52.7Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,54,39,2022-03-27T01:57:56Z,2590000,,,0,,A. Gordon REBOUND (Off:1 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,264.0,,,,,,,,,,,,,6.0,5.0,1.0,,,
266,PT04M02.00S,2022-03-27T01:58:11.8Z,2,REGULAR,3pt,Jump Shot,[],1628420,67.62483574244416,67.40196078431373,1610612743,54,39,2022-03-27T01:58:16Z,2600000,87.0,252.0,1,right,MISS M. Morris 26' step back 3PT,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M59.00S,2022-03-27T01:58:14.8Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,54,39,2022-03-27T01:58:16Z,2610000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,266.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
268,PT03M49.00S,2022-03-27T01:58:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630846,33.98488830486202,48.03921568627451,1610612760,54,42,2022-03-27T01:58:56Z,2620000,10.0,267.0,1,left,O. Sarr 26' 3PT step back (3 PTS) (D. Bazley 1 AST),"[1630846, 1629647]",1610612760.0,OKC,step back,,,Sarr,O. Sarr,,,,,26.72,Made,,,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,
270,PT03M45.00S,2022-03-27T01:58:37.9Z,2,REGULAR,foul,personal,[],1630177,,,1610612743,54,42,2022-03-27T02:02:04Z,2640000,,,0,,T. Maledon take personal FOUL (2 PF),"[1630177, 203115]",1610612760.0,OKC,take,,,Maledon,T. Maledon,,,,,,,,201246.0,,,,,2.0,0.0,Barton,203115.0,,,,,,,,,
272,PT03M45.00S,2022-03-27T01:58:46.7Z,2,REGULAR,substitution,out,[],1629647,,,1610612743,54,42,2022-03-27T01:58:55Z,2660000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M45.00S,2022-03-27T01:58:46.7Z,2,REGULAR,substitution,in,[],1630197,,,1610612743,54,42,2022-03-27T01:58:55Z,2670000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M27.00S,2022-03-27T01:59:11.3Z,2,REGULAR,3pt,Jump Shot,[],201145,68.54467805519053,67.40196078431373,1610612743,54,42,2022-03-27T01:59:19Z,2680000,87.0,243.0,1,right,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
275,PT03M22.00S,2022-03-27T01:59:16.3Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,54,42,2022-03-27T01:59:19Z,2690000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,274.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
276,PT03M16.00S,2022-03-27T01:59:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,8.492115637319317,59.068627450980394,1610612760,54,42,2022-03-27T01:59:27Z,2700000,-45.0,27.0,1,left,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,5.29,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M14.00S,2022-03-27T01:59:24.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,54,42,2022-03-27T01:59:27Z,2720000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,276.0,,,,,,,,,,,,,6.0,5.0,1.0,,,
279,PT03M01.00S,2022-03-27T01:59:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.64323258869908,55.63725490196079,1610612743,54,42,2022-03-27T01:59:43Z,2730000,28.0,7.0,1,right,MISS W. Barton reverse Layup - blocked,"[203115, 1630544]",1610612743.0,DEN,reverse,,,Barton,W. Barton,,,,,2.91,Missed,,,,,,,,,,,,,,,,,Mann,1630544.0,
280,PT03M01.00S,2022-03-27T01:59:37.3Z,2,REGULAR,block,,[],1630544,,,1610612743,54,42,2022-03-27T01:59:39Z,2740000,,,0,,T. Mann BLOCK (1 BLK),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
