actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
183,PT08M48.00S,2022-01-08T02:41:39.2Z,2,REGULAR,substitution,out,[],202684,,,1610612743,42,30,2022-01-08T02:41:46Z,1800000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M48.00S,2022-01-08T02:41:39.2Z,2,REGULAR,substitution,in,[],203210,,,1610612743,42,30,2022-01-08T02:41:46Z,1810000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M48.00S,2022-01-08T02:41:39.2Z,2,REGULAR,substitution,in,[],203458,,,1610612743,42,30,2022-01-08T02:41:46Z,1820000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M36.00S,2022-01-08T02:42:05.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,69.72733245729303,76.7156862745098,1610612743,45,30,2022-01-08T02:42:12Z,1830000,134.0,232.0,1,right,B. Hyland 26' 3PT pullup (6 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.78,Made,,,,,,,,,,6.0,,,,,,,,,
187,PT08M30.00S,2022-01-08T02:42:11.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,19.92444152431012,91.42156862745098,1610612758,45,30,2022-01-08T02:42:21Z,1840000,-207.0,135.0,1,left,MISS B. Hield 24' 3PT - blocked,"[1627741, 1630538]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.71,Missed,,,,,,,,,,,,,,,Hyland,1630538.0,,,
189,PT08M30.00S,2022-01-08T02:42:11.5Z,2,REGULAR,block,,[],1630538,,,1610612758,45,30,2022-01-08T02:42:21Z,1845000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M27.00S,2022-01-08T02:42:14.5Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,45,30,2022-01-08T02:42:21Z,1850000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
190,PT08M17.00S,2022-01-08T02:42:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.46057818659659,54.90196078431373,1610612743,47,30,2022-01-08T02:50:40Z,1860000,25.0,18.0,1,right,J. Green Layup (7 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,3.06,Made,,,,,,,,,,7.0,,,,,,,,,
192,PT08M10.00S,2022-01-08T02:42:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203458,6.783837056504599,51.225490196078425,1610612758,47,32,2022-01-08T02:51:37Z,1880000,-6.0,11.0,1,left,A. Len cutting Layup (4 PTS) (M. Harkless 1 AST),"[203458, 203090]",1610612758.0,SAC,cutting,,,Len,A. Len,,,,,1.28,Made,,,,,,,,,,4.0,,M. Harkless,203090.0,1.0,,,,,
194,PT08M10.00S,2022-01-08T02:42:36.3Z,2,REGULAR,foul,personal,['1freethrow'],201145,,,1610612758,47,32,2022-01-08T02:43:11Z,1900000,,,0,,J. Green shooting personal FOUL (1 PF) (Len 1 FT),"[201145, 203458]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,1628954.0,1.0,0.0,Len,203458.0,,,,,,,,,,
196,PT08M10.00S,2022-01-08T02:42:49.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,47,32,2022-01-08T02:43:06Z,1920000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M10.00S,2022-01-08T02:42:49.6Z,2,REGULAR,substitution,out,[],1627741,,,1610612758,47,32,2022-01-08T02:43:06Z,1930000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M10.00S,2022-01-08T02:42:49.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,47,32,2022-01-08T02:43:06Z,1940000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M10.00S,2022-01-08T02:42:49.6Z,2,REGULAR,substitution,in,[],203084,,,1610612758,47,32,2022-01-08T02:43:06Z,1950000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M10.00S,2022-01-08T02:43:17.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203458,,,1610612758,47,32,2022-01-08T02:43:25Z,1960000,,,0,,MISS A. Len Free Throw 1 of 1,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,Missed,,,,,,,,,,,,,,,,,,,
201,PT08M08.00S,2022-01-08T02:43:19.0Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,47,32,2022-01-08T02:43:25Z,1970000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,200.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
202,PT07M54.00S,2022-01-08T02:43:31.8Z,2,REGULAR,3pt,Jump Shot,[],1630538,68.67608409986859,72.30392156862744,1610612743,47,32,2022-01-08T02:43:37Z,1980000,112.0,242.0,1,right,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,,
203,PT07M50.00S,2022-01-08T02:43:35.8Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,47,32,2022-01-08T02:43:37Z,1990000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
204,PT07M44.00S,2022-01-08T02:43:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.915243101182654,57.35294117647059,1610612758,47,32,2022-01-08T02:53:08Z,2000000,-37.0,13.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.89,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M42.00S,2022-01-08T02:43:43.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,47,32,2022-01-08T02:43:49Z,2010000,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,204.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
206,PT07M42.00S,2022-01-08T02:43:46.6Z,2,REGULAR,foul,personal,[],1628368,,,1610612743,47,32,2022-01-08T02:47:42Z,2020000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630538]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,101283.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,,
208,PT07M42.00S,2022-01-08T02:43:52.9Z,2,REGULAR,substitution,out,[],203090,,,1610612743,47,32,2022-01-08T02:43:55Z,2040000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M42.00S,2022-01-08T02:43:52.9Z,2,REGULAR,substitution,in,[],1628963,,,1610612743,47,32,2022-01-08T02:43:55Z,2050000,,,0,,SUB in: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M33.00S,2022-01-08T02:44:11.7Z,2,REGULAR,3pt,Jump Shot,[],203210,66.70499342969777,53.431372549019606,1610612743,50,32,2022-01-08T02:44:24Z,2060000,17.0,260.0,1,right,J. Green 26' 3PT  (5 PTS) (F. Campazzo 2 AST),"[203210, 1630267]",1610612743.0,DEN,,,,Green,J. Green,,,,,26.11,Made,,,,,,,,,,5.0,,F. Campazzo,1630267.0,2.0,,,,,
212,PT07M21.00S,2022-01-08T02:44:25.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612758,50,32,2022-01-08T02:44:37Z,2080000,,,0,,F. Campazzo shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630267, 203084]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,101283.0,1.0,1.0,Barnes,203084.0,,,,,,,,,,
214,PT07M21.00S,2022-01-08T02:45:02.5Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,50,33,2022-01-08T02:45:02Z,2100000,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
215,PT07M21.00S,2022-01-08T02:45:03.0Z,2,REGULAR,substitution,out,[],201145,,,1610612758,50,33,2022-01-08T02:45:07Z,2110000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M21.00S,2022-01-08T02:45:03.0Z,2,REGULAR,substitution,in,[],203999,,,1610612758,50,33,2022-01-08T02:45:07Z,2120000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M21.00S,2022-01-08T02:45:24.0Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,50,34,2022-01-08T02:45:24Z,2130000,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
218,PT06M59.00S,2022-01-08T02:45:48.2Z,2,REGULAR,3pt,Jump Shot,[],203085,69.07030223390277,24.509803921568626,1610612743,50,34,2022-01-08T02:54:57Z,2140000,-127.0,238.0,1,right,MISS A. Rivers 27' step back 3PT,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,,
219,PT06M56.00S,2022-01-08T02:45:51.2Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,50,34,2022-01-08T02:45:54Z,2150000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
220,PT06M49.00S,2022-01-08T02:45:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628368,27.283180026281208,80.88235294117648,1610612758,50,34,2022-01-08T02:46:05Z,2160000,-154.0,204.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
221,PT06M47.00S,2022-01-08T02:46:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,50,34,2022-01-08T02:46:05Z,2170000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,
225,PT06M47.00S,2022-01-08T02:46:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,50,34,2022-01-08T02:46:07Z,2180000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M47.00S,2022-01-08T02:48:17.2Z,2,REGULAR,substitution,out,[],203085,,,1610612743,50,34,2022-01-08T02:48:52Z,2190000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M47.00S,2022-01-08T02:48:17.2Z,2,REGULAR,substitution,in,[],203932,,,1610612743,50,34,2022-01-08T02:48:52Z,2200000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2022-01-08T02:49:15.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,50,34,2022-01-08T02:49:15Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M24.00S,2022-01-08T02:49:36.5Z,2,REGULAR,3pt,Jump Shot,[],203999,74.45795006570303,85.04901960784314,1610612743,53,34,2022-01-08T02:49:43Z,2220000,175.0,188.0,1,right,N. Jokic 25' 3PT  (11 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.67,Made,,,,,,,,,,11.0,,A. Gordon,203932.0,3.0,,,,,
231,PT06M03.00S,2022-01-08T02:49:57.2Z,2,REGULAR,3pt,Jump Shot,[],203084,29.122864651773984,19.362745098039216,1610612758,53,34,2022-01-08T02:50:03Z,2240000,153.0,221.0,1,left,MISS H. Barnes 26' step back 3PT,[203084],1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
232,PT06M01.00S,2022-01-08T02:49:59.2Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,53,34,2022-01-08T02:50:03Z,2250000,,,0,,J. Green REBOUND (Off:0 Def:6),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,231.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
233,PT05M51.00S,2022-01-08T02:50:11.1Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,53,34,2022-01-08T02:50:45Z,2260000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1628963]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,1.0,,,,,,Bagley III,1628963.0,
234,PT05M51.00S,2022-01-08T02:50:11.1Z,2,REGULAR,steal,,[],1628963,,,1610612758,53,34,2022-01-08T02:50:13Z,2270000,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M51.00S,2022-01-08T02:50:14.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612758,53,34,2022-01-08T02:56:33Z,2280000,,,0,,A. Gordon take personal FOUL (1 PF) (Fox 2 FT),"[203932, 1628368]",1610612743.0,DEN,take,,,Gordon,A. Gordon,,,,,,,,,,,1627529.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,
237,PT05M51.00S,2022-01-08T02:50:48.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,53,35,2022-01-08T02:50:48Z,2300000,,,0,,D. Fox Free Throw 1 of 2 (5 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
238,PT05M51.00S,2022-01-08T02:50:49.4Z,2,REGULAR,substitution,out,[],1630538,,,1610612758,53,35,2022-01-08T02:51:01Z,2310000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2022-01-08T02:50:49.4Z,2,REGULAR,substitution,out,[],1630267,,,1610612758,53,35,2022-01-08T02:51:01Z,2320000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M51.00S,2022-01-08T02:50:49.4Z,2,REGULAR,substitution,in,[],1628420,,,1610612758,53,35,2022-01-08T02:51:01Z,2330000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M51.00S,2022-01-08T02:50:49.4Z,2,REGULAR,substitution,in,[],203115,,,1610612758,53,35,2022-01-08T02:51:01Z,2340000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M51.00S,2022-01-08T02:51:12.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,53,36,2022-01-08T02:51:12Z,2350000,,,0,,D. Fox Free Throw 2 of 2 (6 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
243,PT05M27.00S,2022-01-08T02:51:38.8Z,2,REGULAR,3pt,Jump Shot,[],203999,66.96780551905388,48.03921568627451,1610612743,53,36,2022-01-08T02:51:47Z,2360000,-10.0,258.0,1,right,MISS N. Jokic 25' fadeaway 3PT,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
244,PT05M24.00S,2022-01-08T02:51:41.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,53,36,2022-01-08T02:51:47Z,2370000,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
245,PT05M10.00S,2022-01-08T02:51:54.6Z,2,REGULAR,3pt,Jump Shot,[],203458,12.040078843626807,2.450980392156863,1610612758,53,36,2022-01-08T02:52:03Z,2380000,238.0,61.0,1,left,MISS A. Len 24' 3PT,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M05.00S,2022-01-08T02:51:59.6Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612758,53,36,2022-01-08T02:52:03Z,2390000,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,245.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
247,PT05M04.00S,2022-01-08T02:52:01.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628963,6.389618922470433,52.450980392156865,1610612758,53,36,2022-01-08T02:52:09Z,2400000,-12.0,8.0,1,left,MISS M. Bagley III putback DUNK - blocked,"[1628963, 203210]",1610612758.0,SAC,putback,,,Bagley III,M. Bagley III,,,,,1.45,Missed,,,,,,,,,,,,,,,Green,203210.0,,,
251,PT05M04.00S,2022-01-08T02:52:01.3Z,2,REGULAR,block,,[],203210,,,1610612758,53,36,2022-01-08T02:52:13Z,2405000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M02.00S,2022-01-08T02:52:03.3Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,53,36,2022-01-08T02:52:13Z,2410000,,,0,,J. Green REBOUND (Off:0 Def:7),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,247.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
249,PT04M59.00S,2022-01-08T02:52:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.19776609724047,44.85294117647059,1610612743,53,36,2022-01-08T02:52:16Z,2420000,-26.0,21.0,1,right,MISS A. Gordon driving finger roll Layup,[203932],1610612743.0,DEN,driving finger roll,,,Gordon,A. Gordon,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
250,PT04M56.00S,2022-01-08T02:52:09.9Z,2,REGULAR,rebound,defensive,[],203458,,,1610612758,53,36,2022-01-08T02:52:16Z,2430000,,,0,,A. Len REBOUND (Off:0 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
252,PT04M49.00S,2022-01-08T02:52:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,6.389618922470433,55.88235294117647,1610612758,53,36,2022-01-08T02:52:23Z,2440000,-29.0,8.0,1,left,MISS M. Bagley III reverse Layup - blocked,"[1628963, 203999]",1610612758.0,SAC,reverse,,,Bagley III,M. Bagley III,,,,,3.04,Missed,,,,,,,,,,,,,,,Jokic,203999.0,,,
253,PT04M49.00S,2022-01-08T02:52:16.2Z,2,REGULAR,block,,[],203999,,,1610612758,53,36,2022-01-08T02:52:18Z,2450000,,,0,,N. Jokic BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M46.00S,2022-01-08T02:52:19.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,53,36,2022-01-08T02:52:23Z,2460000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
255,PT04M44.00S,2022-01-08T02:52:21.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203210,93.64323258869908,48.77450980392157,1610612743,55,36,2022-01-08T02:52:29Z,2470000,-6.0,7.0,1,right,J. Green running DUNK (7 PTS) (N. Jokic 4 AST),"[203210, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,0.95,Made,,,,,,,,,,7.0,,N. Jokic,203999.0,4.0,,,,,
257,PT04M35.00S,2022-01-08T02:52:33.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612758,55,36,2022-01-08T02:52:47Z,2490000,,,0,,W. Barton shooting personal FOUL (1 PF) (Fox 2 FT),"[203115, 1628368]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,1627529.0,1.0,0.0,Fox,1628368.0,,,,,,,,,,
259,PT04M35.00S,2022-01-08T02:53:05.6Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,55,37,2022-01-08T02:53:26Z,2510000,,,0,,D. Fox Free Throw 1 of 2 (7 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
260,PT04M35.00S,2022-01-08T02:53:05.6Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,55,37,2022-01-08T02:53:26Z,2520000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M32.00S,2022-01-08T02:53:08.6Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,55,37,2022-01-08T03:00:30Z,2530000,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,260.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
262,PT04M29.00S,2022-01-08T02:53:23.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,15.982260183968464,41.911764705882355,1610612758,55,37,2022-01-08T02:53:30Z,2540000,40.0,98.0,1,left,MISS T. Haliburton 10' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
263,PT04M26.00S,2022-01-08T02:53:26.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,55,37,2022-01-08T02:53:30Z,2550000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,262.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
264,PT04M15.00S,2022-01-08T02:53:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,85.62746386333771,37.99019607843137,1610612743,55,37,2022-01-08T02:53:42Z,2560000,-60.0,83.0,1,right,MISS M. Morris 10' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,10.21,Missed,,,,,,,,,,,,,,,,,,,
265,PT04M12.00S,2022-01-08T02:53:40.7Z,2,REGULAR,rebound,offensive,[],203210,,,1610612743,55,37,2022-01-08T02:53:42Z,2570000,,,0,,J. Green REBOUND (Off:1 Def:7),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,264.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
266,PT04M03.00S,2022-01-08T02:53:50.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,93.11760840998686,47.794117647058826,1610612743,57,37,2022-01-08T02:53:55Z,2580000,-11.0,12.0,1,right,J. Green cutting DUNK (9 PTS) (W. Barton 3 AST),"[203210, 203115]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.64,Made,,,,,,,,,,9.0,,W. Barton,203115.0,3.0,,,,,
268,PT03M52.00S,2022-01-08T02:54:17.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,57,37,2022-01-08T02:54:17Z,2600000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M52.00S,2022-01-08T02:56:39.5Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,57,37,2022-01-08T02:57:04Z,2610000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M52.00S,2022-01-08T02:56:39.5Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,57,37,2022-01-08T02:57:04Z,2620000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M42.00S,2022-01-08T02:57:13.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,11.514454664914586,40.68627450980392,1610612758,57,39,2022-01-08T02:57:21Z,2630000,47.0,56.0,1,left,H. Barnes 7' driving floating Jump Shot (4 PTS),[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,7.26,Made,,,,,,,,,,4.0,,,,,,,,,
272,PT03M18.00S,2022-01-08T02:57:38.1Z,2,REGULAR,turnover,lost ball,[],203999,,,1610612743,57,39,2022-01-08T02:57:42Z,2640000,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 203458]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1.0,,,,,,Len,203458.0,
273,PT03M18.00S,2022-01-08T02:57:38.1Z,2,REGULAR,steal,,[],203458,,,1610612758,57,39,2022-01-08T02:59:00Z,2650000,,,0,,A. Len STEAL (1 STL),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
