actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
183,PT08M59.00S,2021-11-27T02:45:55.5Z,2,REGULAR,turnover,offensive foul,[],1626192,,,1610612749,22,39,2021-11-27T02:45:55Z,1830000,,,0,,P. Connaughton offensive foul TURNOVER (1 TO),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,1.0,,,204058.0,,,,,
184,PT08M41.00S,2021-11-27T02:46:26.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201145,5.601182654402102,2.2058823529411766,1610612743,25,39,2021-11-27T02:46:35Z,1840000,239.0,0.0,1,left,J. Green 3PT  (3 PTS) (M. Morris 1 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,23.9,Made,,,,,3.0,M. Morris,1628420.0,1.0,,,,,,,,,,,
186,PT08M21.00S,2021-11-27T02:46:45.9Z,2,REGULAR,2pt,Jump Shot,[],1626192,94.1688567674113,66.91176470588235,1610612749,25,41,2021-11-27T02:46:52Z,1860000,85.0,2.0,1,right,P. Connaughton 8' Jump Shot (4 PTS) (J. Holiday 2 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,8.46,Made,,,,,4.0,J. Holiday,201950.0,2.0,,,,,,,,,,,
189,PT08M06.00S,2021-11-27T02:47:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,14.4053876478318,56.127450980392155,1610612743,27,41,2021-11-27T02:47:55Z,1890000,-31.0,83.0,1,left,F. Campazzo 8' driving finger roll Layup (5 PTS) (M. Morris 2 AST),"[1630267, 1628420]",1610612743.0,DEN,driving finger roll,,,Campazzo,F. Campazzo,,,,,8.84,Made,,,,,5.0,M. Morris,1628420.0,2.0,,,,,,,,,,,
191,PT08M06.00S,2021-11-27T02:47:14.3Z,2,REGULAR,foul,personal,['1freethrow'],203918,,,1610612743,27,41,2021-11-27T02:47:32Z,1910000,,,0,,R. Hood shooting personal FOUL (1 PF) (Campazzo 1 FT),"[203918, 1630267]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Campazzo,1630267.0,
193,PT08M06.00S,2021-11-27T02:47:33.3Z,2,REGULAR,freethrow,1 of 1,[],1630267,,,1610612743,28,41,2021-11-27T02:47:33Z,1930000,,,0,,F. Campazzo Free Throw 1 of 1 (6 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
194,PT07M54.00S,2021-11-27T02:47:44.0Z,2,REGULAR,3pt,Jump Shot,[],1626192,70.51576872536137,23.52941176470588,1610612749,28,44,2021-11-27T02:47:50Z,1940000,-132.0,225.0,1,right,P. Connaughton 26' 3PT  (7 PTS) (G. Antetokounmpo 5 AST),"[1626192, 203507]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.08,Made,,,,,7.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,
196,PT07M38.00S,2021-11-27T02:47:59.7Z,2,REGULAR,3pt,Jump Shot,[],1630267,32.933639947437584,62.5,1610612743,31,44,2021-11-27T02:48:05Z,1960000,-62.0,257.0,1,left,F. Campazzo 26' 3PT  (9 PTS) (A. Gordon 1 AST),"[1630267, 203932]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,26.46,Made,,,,,9.0,A. Gordon,203932.0,1.0,,,,,,,,,,,
198,PT07M17.00S,2021-11-27T02:48:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,83.13074901445466,50.73529411764706,1610612749,31,44,2021-11-27T02:48:26Z,1980000,4.0,106.0,1,right,MISS J. Holiday 10' floating Shot - blocked,"[201950, 201145]",1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,10.62,Missed,,,,,,,,,Green,201145.0,,,,,,,,,
199,PT07M17.00S,2021-11-27T02:48:20.6Z,2,REGULAR,block,,[],201145,,,1610612749,31,44,2021-11-27T02:48:24Z,1990000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M14.00S,2021-11-27T02:48:23.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,31,44,2021-11-27T02:48:26Z,2000000,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
201,PT07M11.00S,2021-11-27T02:48:28.1Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612743,31,44,2021-11-27T02:48:52Z,2010000,,,0,,G. Allen shooting personal FOUL (1 PF) (Campazzo 2 FT),"[1628960, 1630267]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Campazzo,1630267.0,
203,PT07M11.00S,2021-11-27T02:48:54.6Z,2,REGULAR,freethrow,1 of 2,[],1630267,,,1610612743,32,44,2021-11-27T02:48:54Z,2030000,,,0,,F. Campazzo Free Throw 1 of 2 (10 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
204,PT07M11.00S,2021-11-27T02:49:09.9Z,2,REGULAR,freethrow,2 of 2,[],1630267,,,1610612743,33,44,2021-11-27T02:49:09Z,2040000,,,0,,F. Campazzo Free Throw 2 of 2 (11 PTS),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
205,PT06M54.00S,2021-11-27T02:49:28.5Z,2,REGULAR,3pt,Jump Shot,[],1626192,66.96780551905388,42.64705882352941,1610612749,33,44,2021-11-27T02:49:33Z,2050000,-37.0,258.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
206,PT06M51.00S,2021-11-27T02:49:31.5Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,33,44,2021-11-27T02:49:33Z,2060000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
207,PT06M44.00S,2021-11-27T02:49:38.3Z,2,REGULAR,3pt,Jump Shot,[],201145,32.670827858081466,59.31372549019608,1610612743,33,44,2021-11-27T02:49:43Z,2070000,-47.0,255.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
208,PT06M41.00S,2021-11-27T02:49:41.3Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,33,44,2021-11-27T02:49:43Z,2080000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
209,PT06M23.00S,2021-11-27T02:50:00.1Z,2,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612749,33,44,2021-11-27T02:59:07Z,2090000,,,0,,F. Campazzo shooting personal FOUL (3 PF) (Allen 2 FT),"[1630267, 1628960]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Allen,1628960.0,
211,PT06M23.00S,2021-11-27T02:50:33.3Z,2,REGULAR,freethrow,1 of 2,[],1628960,,,1610612749,33,45,2021-11-27T02:59:16Z,2110000,,,0,,G. Allen Free Throw 1 of 2 (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
263,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,out,[],1630267,,,1610612749,33,45,2021-11-27T03:00:39Z,2145000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,out,[],201950,,,1610612749,33,45,2021-11-27T03:00:39Z,2162500,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,33,45,2021-11-27T03:00:39Z,2171250,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,in,[],203115,,,1610612749,33,45,2021-11-27T03:00:39Z,2175625,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,in,[],201588,,,1610612749,33,45,2021-11-27T03:00:39Z,2177812,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M23.00S,2021-11-27T02:50:18.9Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,33,45,2021-11-27T03:00:39Z,2178906,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M23.00S,2021-11-27T02:50:33.3Z,2,REGULAR,freethrow,2 of 2,[],1628960,,,1610612749,33,46,2021-11-27T02:59:16Z,2180000,,,0,,G. Allen Free Throw 2 of 2 (7 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
219,PT06M10.00S,2021-11-27T02:50:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,49.50980392156863,1610612743,35,46,2021-11-27T02:56:23Z,2190000,2.0,15.0,1,left,A. Gordon Layup (6 PTS) (W. Barton 2 AST),"[203932, 203115]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.52,Made,,,,,6.0,W. Barton,203115.0,2.0,,,,,,,,,,,
221,PT06M10.00S,2021-11-27T02:51:19.9Z,2,REGULAR,foul,personal,['1freethrow'],203918,,,1610612743,35,46,2021-11-27T02:51:42Z,2210000,,,0,,R. Hood shooting personal FOUL (2 PF) (Gordon 1 FT),"[203918, 203932]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Gordon,203932.0,
223,PT06M10.00S,2021-11-27T02:51:30.4Z,2,REGULAR,substitution,out,[],203085,,,1610612743,35,46,2021-11-27T02:52:03Z,2230000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M10.00S,2021-11-27T02:51:30.4Z,2,REGULAR,substitution,in,[],203210,,,1610612743,35,46,2021-11-27T02:52:03Z,2240000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M10.00S,2021-11-27T02:51:47.7Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,36,46,2021-11-27T02:51:47Z,2250000,,,0,,A. Gordon Free Throw 1 of 1 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
226,PT06M00.00S,2021-11-27T02:52:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.01511169513797,46.568627450980394,1610612749,36,46,2021-11-27T02:52:06Z,2260000,-17.0,32.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.63,Missed,,,,,,,,,,,,,,,,,,,
227,PT05M58.00S,2021-11-27T02:52:03.3Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,36,46,2021-11-27T02:52:06Z,2270000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,226.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
228,PT05M55.00S,2021-11-27T02:52:05.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,33.196452036793694,42.15686274509804,1610612743,36,46,2021-11-27T02:52:56Z,2280000,39.0,260.0,1,left,MISS W. Barton 26' running pullup 3PT,[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
229,PT05M46.00S,2021-11-27T02:52:14.4Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,36,46,2021-11-27T02:52:56Z,2290000,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
230,PT05M46.00S,2021-11-27T02:52:14.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,5.590000152587891,50.0,1610612743,36,46,2021-11-27T02:52:14Z,2300000,0.0,0.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
231,PT05M45.00S,2021-11-27T02:52:14.9Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,36,46,2021-11-27T02:52:14Z,2310000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
232,PT05M43.00S,2021-11-27T02:52:17.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203918,87.72996057818659,31.61764705882353,1610612749,36,48,2021-11-27T02:52:26Z,2320000,-92.0,63.0,1,right,R. Hood 11' turnaround bank Jump Shot (4 PTS),[203918],1610612749.0,MIL,turnaround bank,,,Hood,R. Hood,,,,,11.13,Made,,,,,4.0,,,,,,,,,,,,,,
233,PT05M33.00S,2021-11-27T02:52:27.4Z,2,REGULAR,3pt,Jump Shot,[],1628420,21.50131406044678,90.68627450980392,1610612743,36,48,2021-11-27T02:52:36Z,2330000,-203.0,150.0,1,left,MISS M. Morris 25' step back 3PT,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M30.00S,2021-11-27T02:52:30.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,36,48,2021-11-27T02:52:36Z,2340000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,233.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
235,PT05M25.00S,2021-11-27T02:52:36.3Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612749,36,48,2021-11-27T02:52:50Z,2350000,,,0,,J. Green shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203210, 203507]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Antetokounmpo,203507.0,
237,PT05M25.00S,2021-11-27T02:53:21.8Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,36,48,2021-11-27T02:53:59Z,2370000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
238,PT05M25.00S,2021-11-27T02:53:21.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,36,48,2021-11-27T02:53:59Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,,,
239,PT05M25.00S,2021-11-27T02:53:23.7Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,36,48,2021-11-27T02:53:30Z,2390000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M25.00S,2021-11-27T02:53:23.7Z,2,REGULAR,substitution,in,[],203114,,,1610612749,36,48,2021-11-27T02:53:30Z,2400000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M25.00S,2021-11-27T02:53:21.8Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,36,48,2021-11-27T02:53:59Z,2410000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
242,PT05M22.00S,2021-11-27T02:53:24.8Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,36,48,2021-11-27T02:53:59Z,2420000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,241.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
243,PT05M09.00S,2021-11-27T02:54:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,9.806176084099869,40.19607843137255,1610612743,38,48,2021-11-27T02:54:18Z,2430000,49.0,40.0,1,left,J. Green 6' driving finger roll Layup (5 PTS) (W. Barton 3 AST),"[201145, 203115]",1610612743.0,DEN,driving finger roll,,,Green,J. Green,,,,,6.31,Made,,,,,5.0,W. Barton,203115.0,3.0,,,,,,,,,,,
245,PT05M01.00S,2021-11-27T02:54:18.7Z,2,REGULAR,foul,personal,[],201145,,,1610612749,38,48,2021-11-27T02:55:18Z,2450000,,,0,,J. Green personal FOUL (2 PF),"[201145, 1626171]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Portis,1626171.0,
247,PT04M45.00S,2021-11-27T02:55:13.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,38,48,2021-11-27T02:55:13Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M45.00S,2021-11-27T02:55:14.6Z,2,REGULAR,substitution,out,[],203507,,,1610612749,38,48,2021-11-27T02:55:19Z,2480000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M45.00S,2021-11-27T02:55:14.6Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,38,48,2021-11-27T02:55:19Z,2490000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M45.00S,2021-11-27T02:55:33.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,38,48,2021-11-27T02:55:42Z,2500000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,
252,PT04M30.00S,2021-11-27T02:56:03.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203210,22.946780551905388,54.65686274509803,1610612743,40,48,2021-11-27T02:56:11Z,2520000,-23.0,163.0,1,left,J. Green 16' Jump Shot (2 PTS) (M. Morris 3 AST),"[203210, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,16.49,Made,,,,,2.0,M. Morris,1628420.0,3.0,,,,,,,,,,,
254,PT04M08.00S,2021-11-27T02:56:28.1Z,2,REGULAR,turnover,out-of-bounds,[],1626192,,,1610612749,40,48,2021-11-27T02:56:36Z,2540000,,,0,,P. Connaughton lost ball out-of-bounds TURNOVER (2 TO),[1626192],1610612749.0,MIL,lost ball,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,2.0,,,201639.0,,,,,
255,PT04M08.00S,2021-11-27T02:56:34.2Z,2,REGULAR,substitution,out,[],203918,,,1610612743,40,48,2021-11-27T02:56:37Z,2550000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M08.00S,2021-11-27T02:56:34.2Z,2,REGULAR,substitution,in,[],201950,,,1610612743,40,48,2021-11-27T02:56:37Z,2560000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M45.00S,2021-11-27T02:57:04.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201145,6.389618922470433,94.11764705882352,1610612743,43,48,2021-11-27T02:57:10Z,2570000,-221.0,8.0,1,left,J. Green 3PT  (8 PTS) (M. Morris 4 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,22.07,Made,,,,,8.0,M. Morris,1628420.0,4.0,,,,,,,,,,,
259,PT03M44.00S,2021-11-27T02:57:11.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,43,48,2021-11-27T02:57:11Z,2590000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M31.00S,2021-11-27T03:00:11.8Z,2,REGULAR,3pt,Jump Shot,[],1626192,66.96780551905388,51.470588235294116,1610612749,43,51,2021-11-27T03:00:19Z,2600000,7.0,258.0,1,right,P. Connaughton 25' 3PT  (10 PTS) (J. Holiday 3 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.81,Made,,,,,10.0,J. Holiday,201950.0,3.0,,,,,,,,,,,
262,PT03M07.00S,2021-11-27T03:00:36.0Z,2,REGULAR,3pt,Jump Shot,[],203115,32.40801576872536,44.36274509803921,1610612743,43,51,2021-11-27T03:00:45Z,2620000,28.0,252.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
269,PT03M03.00S,2021-11-27T03:00:40.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,43,51,2021-11-27T03:00:45Z,2630000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
270,PT02M55.00S,2021-11-27T03:00:49.5Z,2,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,43,51,2021-11-27T03:00:59Z,2640000,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,2.0,,,204058.0,,,,,
271,PT02M40.00S,2021-11-27T03:01:13.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203210,33.590670170827856,52.94117647058824,1610612743,43,51,2021-11-27T03:01:20Z,2650000,-15.0,263.0,1,left,MISS J. Green 26' 3PT - blocked,"[203210, 1626171]",1610612743.0,DEN,,,,Green,J. Green,,,,,26.37,Missed,,,,,,,,,Portis,1626171.0,,,,,,,,,
272,PT02M40.00S,2021-11-27T03:01:13.7Z,2,REGULAR,block,,[],1626171,,,1610612743,43,51,2021-11-27T03:01:17Z,2660000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M35.00S,2021-11-27T03:01:18.7Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,43,51,2021-11-27T03:01:20Z,2670000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
274,PT02M33.00S,2021-11-27T03:01:20.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626171,90.75229960578186,51.71568627450981,1610612749,43,53,2021-11-27T03:04:38Z,2680000,9.0,34.0,1,right,B. Portis Layup (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,3.55,Made,,,,,4.0,,,,,,,,,,,,,,
275,PT02M06.00S,2021-11-27T03:01:47.8Z,2,REGULAR,3pt,Jump Shot,[],203210,7.5722733245729295,96.32352941176471,1610612743,43,53,2021-11-27T03:01:53Z,2690000,-232.0,19.0,1,left,MISS J. Green 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
276,PT02M03.00S,2021-11-27T03:01:50.8Z,2,REGULAR,rebound,offensive,[],203115,,,1610612743,43,53,2021-11-27T03:01:53Z,2700000,,,0,,W. Barton REBOUND (Off:1 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,275.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
277,PT02M01.00S,2021-11-27T03:01:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203115,6.258212877792378,49.26470588235294,1610612743,45,53,2021-11-27T03:02:05Z,2710000,4.0,6.0,1,left,W. Barton finger roll Layup (8 PTS),[203115],1610612743.0,DEN,finger roll,,,Barton,W. Barton,,,,,0.73,Made,,,,,8.0,,,,,,,,,,,,,,
278,PT01M52.00S,2021-11-27T03:02:03.5Z,2,REGULAR,foul,personal,[],1628420,,,1610612749,45,53,2021-11-27T03:02:27Z,2720000,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 201588]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Hill,201588.0,
280,PT01M52.00S,2021-11-27T03:02:12.2Z,2,REGULAR,substitution,out,[],201588,,,1610612749,45,53,2021-11-27T03:02:18Z,2740000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M52.00S,2021-11-27T03:02:12.2Z,2,REGULAR,substitution,in,[],203507,,,1610612749,45,53,2021-11-27T03:02:18Z,2750000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT01M38.00S,2021-11-27T03:02:38.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,82.21090670170827,61.51960784313726,1610612749,45,55,2021-11-27T03:02:44Z,2760000,58.0,115.0,1,right,K. Middleton 12' turnaround fadeaway Jump Shot (8 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,12.84,Made,,,,,8.0,,,,,,,,,,,,,,
