actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
91,PT04M13.00S,2021-11-09T02:26:28.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,7.835085413929041,39.705882352941174,1610612748,23,16,2021-11-09T02:28:23Z,910000,51.0,21.0,1,left,J. Butler running Layup (7 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,,Butler,J. Butler,5.57,Made,,,,,7.0,B. Adebayo,1628389.0,1.0,running,,,,,,,,,,,,,,,
93,PT04M13.00S,2021-11-09T02:26:32.0Z,1,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612748,23,16,2021-11-09T02:26:47Z,930000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Butler 1 FT),"[1630538, 202710]",1610612743.0,DEN,1627519.0,Hyland,B. Hyland,,,,,,,,,,,shooting,1.0,0.0,Butler,202710.0,,,,,,,,,,,
95,PT04M13.00S,2021-11-09T02:26:40.0Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,23,16,2021-11-09T02:26:45Z,950000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2021-11-09T02:26:40.0Z,1,REGULAR,substitution,in,[],203473,,,1610612748,23,16,2021-11-09T02:26:45Z,960000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2021-11-09T02:27:01.5Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202710,,,1610612748,23,17,2021-11-09T02:27:15Z,970000,,,0,,J. Butler Free Throw 1 of 1 (8 PTS),[202710],1610612748.0,MIA,,Butler,J. Butler,,Made,,,,,8.0,,,,,,,,,,,,,,,,,,,
98,PT03M58.00S,2021-11-09T02:27:22.1Z,1,REGULAR,foul,personal,[],1629130,,,1610612743,23,17,2021-11-09T02:27:31Z,980000,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 203999]",1610612748.0,MIA,1627519.0,Robinson,D. Robinson,,,,,,,,,,,,2.0,0.0,Jokic,203999.0,,,,,,,,,,,
100,PT03M58.00S,2021-11-09T02:27:32.5Z,1,REGULAR,substitution,out,[],1629130,,,1610612743,23,17,2021-11-09T02:27:40Z,1000000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M58.00S,2021-11-09T02:27:32.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612743,23,17,2021-11-09T02:27:40Z,1010000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2021-11-09T02:27:51.4Z,1,REGULAR,2pt,Jump Shot,[],1628408,72.48685939553219,49.50980392156863,1610612743,23,17,2021-11-09T02:27:58Z,1020000,-2.0,206.0,1,right,MISS P. Dozier 20' pullup Shot,[1628408],1610612743.0,DEN,,Dozier,P. Dozier,20.61,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
103,PT03M49.00S,2021-11-09T02:27:56.4Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,23,17,2021-11-09T02:27:58Z,1030000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,Tucker,P. Tucker,,,102.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2021-11-09T02:28:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,6.652431011826544,42.15686274509804,1610612748,23,19,2021-11-09T02:28:09Z,1040000,39.0,10.0,1,left,J. Butler turnaround Jump Shot (10 PTS),[202710],1610612748.0,MIA,,Butler,J. Butler,4.05,Made,,,,,10.0,,,,turnaround,,,,,,,,,,,,,,,
105,PT03M27.00S,2021-11-09T02:28:20.4Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612743,23,19,2021-11-09T02:28:37Z,1050000,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612743.0,DEN,1193.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
106,PT03M15.00S,2021-11-09T02:28:46.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,4.812746386333772,28.921568627450984,1610612748,23,21,2021-11-09T02:30:30Z,1060000,105.0,-7.0,1,left,T. Herro 10' turnaround fadeaway Jump Shot (2 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,10.57,Made,,,,,2.0,,,,turnaround fadeaway,,,,,,,,,,,,,,,
107,PT03M03.00S,2021-11-09T02:29:00.1Z,1,REGULAR,foul,personal,['2freethrow'],203473,,,1610612743,23,21,2021-11-09T02:29:10Z,1070000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Dozier 2 FT),"[203473, 1628408]",1610612748.0,MIA,202041.0,Dedmon,D. Dedmon,,,,,,,,,,,shooting,1.0,0.0,Dozier,1628408.0,,,,,,,,,,,
109,PT03M03.00S,2021-11-09T02:29:28.2Z,1,REGULAR,freethrow,1 of 2,[],1628408,,,1610612743,24,21,2021-11-09T02:29:28Z,1090000,,,0,,P. Dozier Free Throw 1 of 2 (1 PTS),[1628408],1610612743.0,DEN,,Dozier,P. Dozier,,Made,,,,,1.0,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2021-11-09T02:29:44.9Z,1,REGULAR,freethrow,2 of 2,[],1628408,,,1610612743,25,21,2021-11-09T02:29:44Z,1100000,,,0,,P. Dozier Free Throw 2 of 2 (2 PTS),[1628408],1610612743.0,DEN,,Dozier,P. Dozier,,Made,,,,,2.0,,,,,,,,,,,,,,,,,,,
111,PT02M57.00S,2021-11-09T02:29:55.2Z,1,REGULAR,foul,personal,[],1628408,,,1610612748,25,21,2021-11-09T02:30:46Z,1110000,,,0,,P. Dozier personal FOUL (1 PF),"[1628408, 202710]",1610612743.0,DEN,1193.0,Dozier,P. Dozier,,,,,,,,,,,,1.0,0.0,Butler,202710.0,,,,,,,,,,,
113,PT02M57.00S,2021-11-09T02:30:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,21,2021-11-09T02:30:09Z,1130000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M50.00S,2021-11-09T02:33:07.2Z,1,REGULAR,3pt,Jump Shot,[],200782,7.5722733245729295,3.6764705882352944,1610612748,25,21,2021-11-09T02:33:12Z,1140000,232.0,19.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,Tucker,P. Tucker,23.24,Missed,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M47.00S,2021-11-09T02:33:10.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,25,21,2021-11-09T02:33:12Z,1150000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,114.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
116,PT02M37.00S,2021-11-09T02:33:20.3Z,1,REGULAR,3pt,Jump Shot,[],203932,72.48685939553219,21.07843137254902,1610612743,25,21,2021-11-09T02:34:09Z,1160000,-145.0,206.0,1,right,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,,Gordon,A. Gordon,25.18,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
117,PT02M34.00S,2021-11-09T02:33:23.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,25,21,2021-11-09T02:33:27Z,1170000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M17.00S,2021-11-09T02:33:46.7Z,1,REGULAR,3pt,Jump Shot,[],1629639,26.757555847568987,16.176470588235293,1610612748,25,21,2021-11-09T02:34:52Z,1180000,169.0,199.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,26.11,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
119,PT02M15.00S,2021-11-09T02:33:48.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,25,21,2021-11-09T02:33:56Z,1190000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M15.00S,2021-11-09T02:33:55.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,25,21,2021-11-09T02:33:55Z,1200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,out,[],203999,,,1610612748,25,21,2021-11-09T02:34:10Z,1210000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,out,[],203932,,,1610612748,25,21,2021-11-09T02:34:10Z,1220000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,out,[],200782,,,1610612748,25,21,2021-11-09T02:34:10Z,1230000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,out,[],202710,,,1610612748,25,21,2021-11-09T02:34:10Z,1240000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,in,[],203115,,,1610612748,25,21,2021-11-09T02:34:10Z,1250000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,in,[],203085,,,1610612748,25,21,2021-11-09T02:34:10Z,1260000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,in,[],202693,,,1610612748,25,21,2021-11-09T02:34:10Z,1270000,,,0,,SUB in: M. Morris,[202693],1610612748.0,MIA,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M15.00S,2021-11-09T02:33:56.0Z,1,REGULAR,substitution,in,[],200768,,,1610612748,25,21,2021-11-09T02:34:10Z,1280000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M15.00S,2021-11-09T02:34:20.4Z,1,REGULAR,turnover,out-of-bounds,[],202693,,,1610612748,25,21,2021-11-09T02:34:28Z,1290000,,,0,,M. Morris step out-of-bounds TURNOVER (1 TO),[202693],1610612748.0,MIA,1627519.0,Morris,M. Morris,,,,,,,,,,,step,,,,,1.0,,,,,,,,,,
130,PT02M05.00S,2021-11-09T02:34:38.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203210,66.83639947437582,46.568627450980394,1610612743,25,21,2021-11-09T02:34:44Z,1300000,-17.0,259.0,1,right,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,Green,J. Green,25.98,Missed,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M01.00S,2021-11-09T02:34:42.1Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,25,21,2021-11-09T02:34:44Z,1310000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,Martin,C. Martin,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
132,PT01M49.00S,2021-11-09T02:34:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202693,6.389618922470433,58.333333333333336,1610612748,25,23,2021-11-09T02:34:59Z,1320000,-42.0,8.0,1,left,M. Morris finger roll Layup (2 PTS),[202693],1610612748.0,MIA,,Morris,M. Morris,4.24,Made,,,,,2.0,,,,finger roll,,,,,,,,,,,,,,,
133,PT01M44.00S,2021-11-09T02:34:58.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,67.36202365308804,48.28431372549019,1610612743,25,23,2021-11-09T02:35:04Z,1330000,-9.0,254.0,1,right,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,,Hyland,B. Hyland,25.44,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
134,PT01M40.00S,2021-11-09T02:35:02.9Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,25,23,2021-11-09T02:35:04Z,1340000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,Dedmon,D. Dedmon,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
135,PT01M34.00S,2021-11-09T02:35:08.8Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,25,23,2021-11-09T02:35:16Z,1350000,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1630538]",1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,,,,,,
136,PT01M34.00S,2021-11-09T02:35:08.8Z,1,REGULAR,steal,,[],1630538,,,1610612743,25,23,2021-11-09T02:35:10Z,1360000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M29.00S,2021-11-09T02:35:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,92.72339027595268,54.65686274509803,1610612743,27,23,2021-11-09T02:35:26Z,1370000,23.0,16.0,1,right,W. Barton running alley-oop Layup (5 PTS) (B. Hyland 1 AST),"[203115, 1630538]",1610612743.0,DEN,,Barton,W. Barton,2.82,Made,,,,,5.0,B. Hyland,1630538.0,1.0,running alley-oop,,,,,,,,,,,,,,,
139,PT01M07.00S,2021-11-09T02:35:37.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612748,27,23,2021-11-09T02:35:49Z,1390000,,,0,,J. Green shooting personal FOUL (1 PF) (Dedmon 2 FT),"[203210, 203473]",1610612743.0,DEN,202041.0,Green,J. Green,,,,,,,,,,,shooting,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,
141,PT01M07.00S,2021-11-09T02:36:09.4Z,1,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,27,24,2021-11-09T02:36:09Z,1410000,,,0,,D. Dedmon Free Throw 1 of 2 (1 PTS),[203473],1610612748.0,MIA,,Dedmon,D. Dedmon,,Made,,,,,1.0,,,,,,,,,,,,,,,,,,,
142,PT01M07.00S,2021-11-09T02:36:22.9Z,1,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,27,25,2021-11-09T02:36:22Z,1420000,,,0,,D. Dedmon Free Throw 2 of 2 (2 PTS),[203473],1610612748.0,MIA,,Dedmon,D. Dedmon,,Made,,,,,2.0,,,,,,,,,,,,,,,,,,,
143,PT00M56.80S,2021-11-09T02:36:37.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,93.9060446780552,48.529411764705884,1610612743,29,25,2021-11-09T02:36:42Z,1430000,-7.0,5.0,1,right,J. Green DUNK (4 PTS) (W. Barton 2 AST),"[203210, 203115]",1610612743.0,DEN,,Green,J. Green,0.88,Made,,,,,4.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,,,
145,PT00M47.40S,2021-11-09T02:36:49.3Z,1,REGULAR,3pt,Jump Shot,[],1628997,32.933639947437584,51.9607843137255,1610612748,29,25,2021-11-09T02:36:53Z,1450000,-10.0,257.0,1,left,MISS C. Martin 25' pullup 3PT,[1628997],1610612748.0,MIA,,Martin,C. Martin,25.73,Missed,,,,,,,,,pullup,,,,,,,,,,,,,,,
146,PT00M45.00S,2021-11-09T02:36:51.7Z,1,REGULAR,rebound,defensive,[],203115,,,1610612743,29,25,2021-11-09T02:36:53Z,1460000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,Barton,W. Barton,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
147,PT00M40.30S,2021-11-09T02:36:59.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612743,29,25,2021-11-09T02:37:09Z,1470000,,,0,,C. Martin personal FOUL (1 PF) (Green 2 FT),"[1628997, 203210]",1610612748.0,MIA,202041.0,Martin,C. Martin,,,,,,,,,,,,1.0,0.0,Green,203210.0,,,,,,,,,,,
149,PT00M40.30S,2021-11-09T02:37:25.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203210,,,1610612743,29,25,2021-11-09T02:37:48Z,1490000,,,0,,MISS J. Green Free Throw 1 of 2,[203210],1610612743.0,DEN,,Green,J. Green,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M40.30S,2021-11-09T02:37:25.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,29,25,2021-11-09T02:37:48Z,1495000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,149.0,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M40.30S,2021-11-09T02:37:25.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203210,,,1610612743,30,25,2021-11-09T02:37:48Z,1500000,,,0,,J. Green Free Throw 2 of 2 (5 PTS),[203210],1610612743.0,DEN,,Green,J. Green,,Made,,,,,5.0,,,,,,,,,,,,,,,,,,,
152,PT00M33.20S,2021-11-09T02:37:51.7Z,1,REGULAR,3pt,Jump Shot,[],200768,23.73521681997372,87.25490196078431,1610612748,30,25,2021-11-09T02:37:57Z,1510000,-186.0,171.0,1,left,MISS K. Lowry 25' pullup 3PT - blocked,"[200768, 1630538]",1610612748.0,MIA,,Lowry,K. Lowry,25.26,Missed,,,,,,,,,pullup,,,,,,,,Hyland,1630538.0,,,,,,
153,PT00M33.20S,2021-11-09T02:37:51.7Z,1,REGULAR,block,,[],1630538,,,1610612748,30,25,2021-11-09T02:37:53Z,1520000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M30.50S,2021-11-09T02:37:54.4Z,1,REGULAR,rebound,offensive,[],200768,,,1610612748,30,25,2021-11-09T02:37:54Z,1530000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,Lowry,K. Lowry,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
155,PT00M29.80S,2021-11-09T02:37:55.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],200768,7.835085413929041,83.08823529411765,1610612748,30,25,2021-11-09T02:39:46Z,1540000,-165.0,21.0,1,left,MISS K. Lowry 16' fadeaway Shot,[200768],1610612748.0,MIA,,Lowry,K. Lowry,16.67,Missed,,,,,,,,,fadeaway,,,,,,,,,,,,,,,
156,PT00M28.20S,2021-11-09T02:37:56.7Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,30,25,2021-11-09T02:38:01Z,1550000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,Green,J. Green,,,155.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
157,PT00M12.10S,2021-11-09T02:38:13.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,30,25,2021-11-09T02:38:13Z,1560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M03.40S,2021-11-09T02:38:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628408,85.23324572930355,57.59803921568627,1610612743,30,25,2021-11-09T02:38:49Z,1570000,38.0,86.0,1,right,MISS P. Dozier 9' floating Shot,[1628408],1610612743.0,DEN,,Dozier,P. Dozier,9.43,Missed,,,,,,,,,floating,,,,,,,,,,,,,,,
159,PT00M01.70S,2021-11-09T02:38:40.3Z,1,REGULAR,rebound,offensive,[],203085,,,1610612743,30,25,2021-11-09T02:38:40Z,1580000,,,0,,A. Rivers REBOUND (Off:1 Def:0),[203085],1610612743.0,DEN,,Rivers,A. Rivers,,,158.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
160,PT00M01.20S,2021-11-09T02:38:42.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203085,84.70762155059133,95.83333333333334,1610612743,30,25,2021-11-09T02:40:33Z,1590000,229.0,91.0,1,right,MISS A. Rivers 24' fadeaway 3PT,[203085],1610612743.0,DEN,,Rivers,A. Rivers,24.67,Missed,,,,,,,,,fadeaway,,,,,,,,,,,,,,,
161,PT00M01.00S,2021-11-09T02:38:42.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,30,25,2021-11-09T02:40:33Z,1600000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2021-11-09T02:38:51.7Z,1,REGULAR,period,end,[],0,,,1610612743,30,25,2021-11-09T02:38:51Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-09T02:41:07.0Z,2,REGULAR,substitution,out,['startperiod'],1628997,,,1610612743,30,25,2021-11-09T02:41:22Z,1620000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-09T02:41:07.0Z,2,REGULAR,substitution,in,['startperiod'],1629130,,,1610612743,30,25,2021-11-09T02:41:22Z,1630000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-09T02:41:28.1Z,2,REGULAR,period,start,[],0,,,1610612748,30,25,2021-11-09T02:41:28Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M45.00S,2021-11-09T02:41:42.1Z,2,REGULAR,3pt,Jump Shot,[],1628408,85.75886990801577,95.58823529411765,1610612743,33,25,2021-11-09T02:41:46Z,1650000,228.0,81.0,1,right,P. Dozier 24' 3PT  (5 PTS) (W. Barton 3 AST),"[1628408, 203115]",1610612743.0,DEN,,Dozier,P. Dozier,24.2,Made,,,,,5.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,,,
168,PT11M22.00S,2021-11-09T02:42:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202693,13.091327201051248,50.98039215686274,1610612748,33,25,2021-11-09T02:42:10Z,1670000,-5.0,71.0,1,left,MISS M. Morris 7' floating Shot,[202693],1610612748.0,MIA,,Morris,M. Morris,7.08,Missed,,,,,,,,,floating,,,,,,,,,,,,,,,
169,PT11M19.00S,2021-11-09T02:42:07.7Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,33,25,2021-11-09T02:42:10Z,1680000,,,0,,J. Green REBOUND (Off:1 Def:3),[203210],1610612743.0,DEN,,Green,J. Green,,,168.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
170,PT11M11.00S,2021-11-09T02:42:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,69.20170827858082,16.911764705882355,1610612743,33,25,2021-11-09T02:42:21Z,1690000,-165.0,237.0,1,right,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,Hyland,B. Hyland,28.9,Missed,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M08.00S,2021-11-09T02:42:18.9Z,2,REGULAR,rebound,offensive,[],203085,,,1610612743,33,25,2021-11-09T02:42:18Z,1700000,,,0,,A. Rivers REBOUND (Off:2 Def:0),[203085],1610612743.0,DEN,,Rivers,A. Rivers,,,170.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
172,PT11M01.00S,2021-11-09T02:42:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203085,93.11760840998686,44.6078431372549,1610612743,35,25,2021-11-09T02:42:30Z,1710000,-27.0,12.0,1,right,A. Rivers driving finger roll Layup (2 PTS),[203085],1610612743.0,DEN,,Rivers,A. Rivers,2.96,Made,,,,,2.0,,,,driving finger roll,,,,,,,,,,,,,,,
173,PT10M45.00S,2021-11-09T02:42:43.4Z,2,REGULAR,foul,personal,['2freethrow'],203085,,,1610612748,35,25,2021-11-09T02:42:56Z,1720000,,,0,,A. Rivers shooting personal FOUL (1 PF) (Herro 2 FT),"[203085, 1629639]",1610612743.0,DEN,1627519.0,Rivers,A. Rivers,,,,,,,,,,,shooting,1.0,0.0,Herro,1629639.0,,,,,,,,,,,
175,PT10M45.00S,2021-11-09T02:43:06.8Z,2,REGULAR,foul,technical,['1freethrow'],203085,,,1610612748,35,25,2021-11-09T02:43:16Z,1740000,,,0,,A. Rivers technical FOUL (1 Tech),[203085],1610612743.0,DEN,1193.0,Rivers,A. Rivers,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
176,PT10M45.00S,2021-11-09T02:43:22.5Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,35,26,2021-11-09T02:43:22Z,1750000,,,0,,T. Herro technical Free Throw 1 of 1 (3 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Made,,,,,3.0,,,,technical,,,,,,,,,,,,,,,
177,PT10M45.00S,2021-11-09T02:43:43.5Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,35,27,2021-11-09T02:43:43Z,1760000,,,0,,T. Herro Free Throw 1 of 2 (4 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,Made,,,,,4.0,,,,,,,,,,,,,,,,,,,
178,PT10M45.00S,2021-11-09T02:43:45.8Z,2,REGULAR,substitution,out,[],203473,,,1610612748,35,27,2021-11-09T02:43:49Z,1770000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M45.00S,2021-11-09T02:43:45.8Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,35,27,2021-11-09T02:43:49Z,1780000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
