actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
278,PT01M39.00S,2021-11-15T01:57:20.0Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,60,49,2021-11-15T01:57:22Z,2690000,,,0,,M. Morris REBOUND (Off:0 Def:5),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,277.0,5.0,5.0,0.0,,,,,,,,,,
279,PT01M23.00S,2021-11-15T01:57:35.8Z,2,REGULAR,2pt,Jump Shot,[],203999,90.22667542706965,19.607843137254903,1610612743,62,49,2021-11-15T01:57:40Z,2700000,-152.0,39.0,1,right,N. Jokic 15' turnaround Jump Shot (11 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,,,15.7,Made,,,,,11.0,,,,,,,,,
280,PT01M09.00S,2021-11-15T01:57:50.5Z,2,REGULAR,3pt,Jump Shot,[],203468,27.677398160315374,78.43137254901961,1610612757,62,49,2021-11-15T02:03:59Z,2710000,-142.0,208.0,1,left,MISS C. McCollum 25' fadeaway 3PT,[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,,,,,,25.17,Missed,,,,,,,,,,,,,,
281,PT01M07.00S,2021-11-15T01:57:52.5Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,62,49,2021-11-15T01:57:56Z,2720000,,,0,,M. Morris REBOUND (Off:0 Def:6),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,280.0,6.0,6.0,0.0,,,,,,,,,,
282,PT00M54.20S,2021-11-15T01:58:06.5Z,2,REGULAR,2pt,Jump Shot,[],203932,91.14651773981603,75.49019607843137,1610612743,62,49,2021-11-15T01:58:11Z,2730000,127.0,31.0,1,right,MISS A. Gordon 13' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,,,,,,13.11,Missed,,,,,,,,,,,,,,
283,PT00M51.50S,2021-11-15T01:58:09.2Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,62,49,2021-11-15T01:58:11Z,2740000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,282.0,3.0,3.0,0.0,,,,,,,,,,
284,PT00M41.80S,2021-11-15T01:58:19.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,13.485545335085414,50.245098039215684,1610612757,62,51,2021-11-15T01:58:23Z,2750000,-1.0,74.0,1,left,A. Simons 7' driving floating Jump Shot (12 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,,,7.43,Made,,,,,12.0,,,,,,,,,
285,PT00M31.70S,2021-11-15T01:58:36.1Z,2,REGULAR,2pt,Jump Shot,[],1628420,79.84559789750328,27.696078431372552,1610612743,64,51,2021-11-15T01:58:39Z,2760000,-112.0,137.0,1,right,M. Morris 17' pullup Jump Shot (13 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,,,,,,17.66,Made,,,,,13.0,,,,,,,,,
286,PT00M09.40S,2021-11-15T01:59:03.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612757,64,51,2021-11-15T01:59:15Z,2770000,,,0,,A. Rivers shooting personal FOUL (2 PF) (Powell 2 FT),"[203085, 1626181]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,202035.0,2.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,,
288,PT00M09.40S,2021-11-15T01:59:31.8Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,64,52,2021-11-15T01:59:31Z,2790000,,,0,,N. Powell Free Throw 1 of 2 (6 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
289,PT00M09.40S,2021-11-15T01:59:39.4Z,2,REGULAR,substitution,out,[],203085,,,1610612757,64,52,2021-11-15T01:59:42Z,2800000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M09.40S,2021-11-15T01:59:39.4Z,2,REGULAR,substitution,in,[],1630538,,,1610612757,64,52,2021-11-15T01:59:42Z,2810000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT00M09.40S,2021-11-15T01:59:55.9Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,64,53,2021-11-15T01:59:55Z,2820000,,,0,,N. Powell Free Throw 2 of 2 (7 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
292,PT00M01.00S,2021-11-15T02:00:07.4Z,2,REGULAR,foul,personal,[],203496,,,1610612743,64,53,2021-11-15T02:00:28Z,2830000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 203999]",1610612757.0,POR,,,,Covington,R. Covington,,,,,1830.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
294,PT00M00.20S,2021-11-15T02:00:39.3Z,2,REGULAR,3pt,Jump Shot,[],203999,65.91655716162943,32.84313725490196,1610612743,67,53,2021-11-15T02:00:54Z,2850000,-86.0,268.0,1,right,N. Jokic 28' 3PT  (14 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,28.13,Made,,,,,14.0,A. Gordon,203932.0,1.0,,,,,,
297,PT00M00.20S,2021-11-15T02:00:59.8Z,2,REGULAR,instantreplay,request,[],0,,,1610612757,67,53,2021-11-15T02:02:01Z,2865000,,,0,,,[],,,support,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
296,PT00M00.00S,2021-11-15T02:01:20.4Z,2,REGULAR,period,end,[],0,,,1610612757,67,53,2021-11-15T02:01:20Z,2870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-11-15T02:14:40.9Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612757,67,53,2021-11-15T02:15:44Z,2880000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-15T02:14:40.9Z,3,REGULAR,substitution,in,['startperiod'],203085,,,1610612757,67,53,2021-11-15T02:15:44Z,2890000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-11-15T02:15:58.9Z,3,REGULAR,period,start,[],0,,,1610612743,67,53,2021-11-15T02:15:58Z,2900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT11M47.00S,2021-11-15T02:16:11.8Z,3,REGULAR,3pt,Jump Shot,[],203999,28.728646517739815,76.22549019607843,1610612743,70,53,2021-11-15T02:16:16Z,2910000,-131.0,218.0,1,left,N. Jokic 25' 3PT  (17 PTS) (J. Green 1 AST),"[203999, 201145]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,25.4,Made,,,,,17.0,J. Green,201145.0,1.0,,,,,,
304,PT11M32.00S,2021-11-15T02:16:30.0Z,3,REGULAR,turnover,out-of-bounds,[],203496,,,1610612757,70,53,2021-11-15T02:16:46Z,2940000,,,0,,R. Covington step out-of-bounds TURNOVER (1 TO),[203496],1610612757.0,POR,step,,,Covington,R. Covington,,,,,1204.0,,,,,,,,,,,,,,,,,1.0,,,
305,PT11M13.00S,2021-11-15T02:16:53.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203085,23.47240473061761,48.03921568627451,1610612743,70,53,2021-11-15T02:17:00Z,2950000,10.0,168.0,1,left,MISS A. Rivers 16' step back Shot,[203085],1610612743.0,DEN,step back,,,Rivers,A. Rivers,,,,,,,,,,16.84,Missed,,,,,,,,,,,,,,
306,PT11M11.00S,2021-11-15T02:16:55.8Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,70,53,2021-11-15T02:17:00Z,2960000,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,,,
307,PT11M08.00S,2021-11-15T02:16:59.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,75.50919842312747,12.254901960784313,1610612757,70,56,2021-11-15T02:17:48Z,2970000,-189.0,178.0,1,right,C. McCollum 25' 3PT running pullup (13 PTS) (N. Powell 1 AST),"[203468, 1626181]",1610612757.0,POR,running pullup,,,McCollum,C. McCollum,,,,,,,,,,25.92,Made,,,,,13.0,N. Powell,1626181.0,1.0,,,,,,
309,PT10M42.00S,2021-11-15T02:17:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.011169513797633,46.81372549019608,1610612743,72,56,2021-11-15T02:17:33Z,2990000,16.0,79.0,1,left,N. Jokic 8' turnaround Jump Shot (19 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,,,,8.08,Made,,,,,19.0,,,,,,,,,
310,PT10M24.00S,2021-11-15T02:17:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.85479632063075,56.372549019607845,1610612757,72,56,2021-11-15T02:18:46Z,3000000,32.0,15.0,1,right,MISS J. Nurkic Layup - blocked,"[203994, 201145]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,3.51,Missed,,,,,,,,,Green,201145.0,,,,
311,PT10M24.00S,2021-11-15T02:17:43.3Z,3,REGULAR,block,,[],201145,,,1610612757,72,56,2021-11-15T02:17:45Z,3010000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT10M22.00S,2021-11-15T02:17:45.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,72,56,2021-11-15T02:33:31Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,
314,PT10M10.00S,2021-11-15T02:18:16.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,69.33311432325887,29.411764705882355,1610612757,72,56,2021-11-15T02:33:36Z,3040000,-103.0,236.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,25.73,Missed,,,,,,,,,,,,,,
315,PT10M07.00S,2021-11-15T02:18:19.5Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,72,56,2021-11-15T02:18:20Z,3050000,,,0,,M. Morris REBOUND (Off:0 Def:7),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,314.0,7.0,7.0,0.0,,,,,,,,,,
316,PT10M04.00S,2021-11-15T02:18:24.8Z,3,REGULAR,foul,personal,[],1629014,,,1610612743,72,56,2021-11-15T02:18:34Z,3060000,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 203932]",1610612757.0,POR,,,,Simons,A. Simons,,,,,1830.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,,,,,
318,PT09M50.00S,2021-11-15T02:18:54.0Z,3,REGULAR,3pt,Jump Shot,[],1628420,29.25427069645204,26.225490196078432,1610612743,72,56,2021-11-15T02:19:02Z,3080000,119.0,222.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,25.23,Missed,,,,,,,,,,,,,,
319,PT09M45.00S,2021-11-15T02:18:59.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,72,56,2021-11-15T02:19:02Z,3090000,,,0,,J. Nurkic REBOUND (Off:0 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,318.0,6.0,6.0,0.0,,,,,,,,,,
320,PT09M36.00S,2021-11-15T02:19:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.93495400788436,54.65686274509803,1610612757,72,58,2021-11-15T02:19:11Z,3100000,23.0,23.0,1,right,A. Simons driving finger roll Layup (14 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,,,,,,3.3,Made,,,,,14.0,,,,,,,,,
321,PT09M29.00S,2021-11-15T02:19:19.0Z,3,REGULAR,stoppage,other,[],0,,,1610612743,72,58,2021-11-15T02:19:19Z,3110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT09M12.00S,2021-11-15T02:19:38.4Z,3,REGULAR,2pt,Jump Shot,[],203932,24.917871222076215,35.53921568627451,1610612743,74,58,2021-11-15T02:22:37Z,3120000,72.0,182.0,1,left,A. Gordon 19' step back Jump Shot (9 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,,,,,,19.56,Made,,,,,9.0,,,,,,,,,
323,PT08M53.00S,2021-11-15T02:19:56.4Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,74,58,2021-11-15T02:21:02Z,3130000,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628420]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,
324,PT08M53.00S,2021-11-15T02:19:56.4Z,3,REGULAR,steal,,[],1628420,,,1610612743,74,58,2021-11-15T02:19:59Z,3140000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT08M49.00S,2021-11-15T02:20:01.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628420,9.017739816031538,44.6078431372549,1610612743,76,58,2021-11-15T02:20:12Z,3150000,27.0,32.0,1,left,M. Morris running Layup (15 PTS),[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,,,,,,4.21,Made,,,,,15.0,,,,,,,,,
326,PT08M49.00S,2021-11-15T02:20:08.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,76,58,2021-11-15T02:20:08Z,3160000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT08M37.00S,2021-11-15T02:23:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.38042049934296,45.588235294117645,1610612757,76,60,2021-11-15T02:23:08Z,3170000,-22.0,10.0,1,right,N. Powell driving finger roll Layup (9 PTS),[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,,,,,,2.41,Made,,,,,9.0,,,,,,,,,
328,PT08M16.00S,2021-11-15T02:23:24.5Z,3,REGULAR,2pt,Jump Shot,[],203999,6.783837056504599,19.362745098039216,1610612743,76,60,2021-11-15T02:23:32Z,3180000,153.0,11.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,15.36,Missed,,,,,,,,,,,,,,
329,PT08M14.00S,2021-11-15T02:23:26.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,76,60,2021-11-15T02:23:32Z,3190000,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,328.0,4.0,3.0,1.0,,,,,,,,,,
330,PT08M05.00S,2021-11-15T02:23:36.4Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612757,76,60,2021-11-15T02:23:40Z,3200000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 203085]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,1.0,Rivers,203085.0,
331,PT08M05.00S,2021-11-15T02:23:36.4Z,3,REGULAR,steal,,[],203085,,,1610612743,76,60,2021-11-15T02:23:39Z,3210000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT07M52.00S,2021-11-15T02:23:52.4Z,3,REGULAR,foul,personal,['2freethrow'],203994,,,1610612743,76,60,2021-11-15T02:24:26Z,3220000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Green 2 FT),"[203994, 201145]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,1830.0,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
334,PT07M52.00S,2021-11-15T02:24:31.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201145,,,1610612743,77,60,2021-11-15T02:24:31Z,3240000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
335,PT07M52.00S,2021-11-15T02:24:54.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201145,,,1610612743,77,60,2021-11-15T02:24:54Z,3250000,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,Missed,,,,,,,,,,,,,,
336,PT07M49.00S,2021-11-15T02:24:55.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,77,60,2021-11-15T02:24:55Z,3260000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,335.0,4.0,4.0,0.0,,,,,,,,,,
337,PT07M40.00S,2021-11-15T02:25:03.8Z,3,REGULAR,3pt,Jump Shot,[],203468,92.72339027595268,4.166666666666666,1610612757,77,63,2021-11-15T02:25:11Z,3270000,-229.0,16.0,1,right,C. McCollum 3PT  (16 PTS) (A. Simons 3 AST),"[203468, 1629014]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,22.98,Made,,,,,16.0,A. Simons,1629014.0,3.0,,,,,,
339,PT07M39.00S,2021-11-15T02:25:11.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,77,63,2021-11-15T02:25:11Z,3290000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M39.00S,2021-11-15T02:27:27.5Z,3,REGULAR,substitution,out,[],203496,,,1610612743,77,63,2021-11-15T02:27:51Z,3300000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT07M39.00S,2021-11-15T02:27:27.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612743,77,63,2021-11-15T02:27:51Z,3310000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT07M18.00S,2021-11-15T02:28:20.3Z,3,REGULAR,2pt,Jump Shot,[],1628420,8.492115637319317,71.81372549019608,1610612743,77,63,2021-11-15T02:28:25Z,3320000,-109.0,27.0,1,left,MISS M. Morris 11' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,,,,,,11.25,Missed,,,,,,,,,,,,,,
343,PT07M15.00S,2021-11-15T02:28:23.3Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,77,63,2021-11-15T02:28:25Z,3330000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:1),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,342.0,2.0,1.0,1.0,,,,,,,,,,
344,PT07M06.00S,2021-11-15T02:28:31.5Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,77,63,2021-11-15T02:28:35Z,3340000,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 1628420]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,2.0,Morris,1628420.0,
345,PT07M06.00S,2021-11-15T02:28:31.5Z,3,REGULAR,steal,,[],1628420,,,1610612743,77,63,2021-11-15T02:28:33Z,3350000,,,0,,M. Morris STEAL (3 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT07M01.00S,2021-11-15T02:28:37.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203999,31.09395532194481,61.51960784313726,1610612743,80,63,2021-11-15T02:28:43Z,3360000,-58.0,240.0,1,left,N. Jokic 24' 3PT  (22 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,24.66,Made,,,,,22.0,M. Morris,1628420.0,2.0,,,,,,
348,PT06M42.00S,2021-11-15T02:28:55.7Z,3,REGULAR,2pt,Jump Shot,[],203468,78.9257555847569,32.59803921568628,1610612757,80,63,2021-11-15T02:29:02Z,3380000,-87.0,146.0,1,right,MISS C. McCollum 16' turnaround fadeaway Shot,[203468],1610612757.0,POR,turnaround fadeaway,,,McCollum,C. McCollum,,,,,,,,,,16.96,Missed,,,,,,,,,,,,,,
349,PT06M41.00S,2021-11-15T02:28:56.7Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,80,63,2021-11-15T02:29:02Z,3390000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,
350,PT06M31.00S,2021-11-15T02:29:06.6Z,3,REGULAR,turnover,lost ball,[],203085,,,1610612743,80,63,2021-11-15T02:29:13Z,3400000,,,0,,A. Rivers lost ball TURNOVER (1 TO),"[203085, 203468]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,
351,PT06M31.00S,2021-11-15T02:29:06.6Z,3,REGULAR,steal,,[],203468,,,1610612757,80,63,2021-11-15T02:29:08Z,3410000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT06M31.00S,2021-11-15T02:29:09.3Z,3,REGULAR,foul,personal,[],1628420,,,1610612757,80,63,2021-11-15T02:29:42Z,3420000,,,0,,M. Morris take personal FOUL (1 PF),"[1628420, 203468]",1610612743.0,DEN,take,,,Morris,M. Morris,,,,,202035.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
354,PT06M19.00S,2021-11-15T02:29:40.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629014,74.32654402102497,62.99019607843137,1610612757,80,65,2021-11-15T02:29:45Z,3440000,65.0,189.0,1,right,A. Simons 19' pullup Jump Shot (16 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,,19.97,Made,,,,,16.0,,,,,,,,,
355,PT05M59.00S,2021-11-15T02:29:59.7Z,3,REGULAR,3pt,Jump Shot,[],203932,29.77989487516426,22.058823529411764,1610612743,80,65,2021-11-15T02:30:55Z,3450000,140.0,227.0,1,left,MISS A. Gordon 26' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,,,,,,26.69,Missed,,,,,,,,,,,,,,
356,PT05M56.00S,2021-11-15T02:30:02.7Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,80,65,2021-11-15T02:30:06Z,3460000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,355.0,7.0,5.0,2.0,,,,,,,,,,
357,PT05M53.00S,2021-11-15T02:30:06.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203085,9.149145860709593,2.696078431372549,1610612743,80,65,2021-11-15T02:30:14Z,3470000,237.0,34.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,23.89,Missed,,,,,,,,,,,,,,
358,PT05M49.00S,2021-11-15T02:30:10.9Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,80,65,2021-11-15T02:30:14Z,3480000,,,0,,A. Simons REBOUND (Off:1 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,357.0,5.0,4.0,1.0,,,,,,,,,,
359,PT05M44.00S,2021-11-15T02:30:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,93.64323258869908,56.127450980392155,1610612757,80,67,2021-11-15T02:30:24Z,3490000,31.0,7.0,1,right,N. Powell running reverse Layup (11 PTS) (A. Simons 4 AST),"[1626181, 1629014]",1610612757.0,POR,running reverse,,,Powell,N. Powell,,,,,,,,,,3.15,Made,,,,,11.0,A. Simons,1629014.0,4.0,,,,,,
361,PT05M28.00S,2021-11-15T02:30:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.411957950065702,40.19607843137255,1610612743,82,67,2021-11-15T02:32:10Z,3510000,49.0,36.0,1,left,N. Jokic 6' cutting Layup (24 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,,,,,,6.08,Made,,,,,24.0,M. Morris,1628420.0,3.0,,,,,,
363,PT05M17.00S,2021-11-15T02:30:42.1Z,3,REGULAR,3pt,Jump Shot,[],203468,67.7562417871222,53.92156862745098,1610612757,82,70,2021-11-15T02:30:46Z,3530000,20.0,251.0,1,right,C. McCollum 25' 3PT  (19 PTS) (J. Nurkic 1 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,25.14,Made,,,,,19.0,J. Nurkic,203994.0,1.0,,,,,,
365,PT05M17.00S,2021-11-15T02:30:48.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,82,70,2021-11-15T02:30:48Z,3550000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M17.00S,2021-11-15T02:31:57.1Z,3,REGULAR,substitution,out,[],203085,,,1610612743,82,70,2021-11-15T02:32:22Z,3560000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M17.00S,2021-11-15T02:31:57.1Z,3,REGULAR,substitution,out,[],1626181,,,1610612743,82,70,2021-11-15T02:32:22Z,3570000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M17.00S,2021-11-15T02:31:57.1Z,3,REGULAR,substitution,out,[],203994,,,1610612743,82,70,2021-11-15T02:32:22Z,3580000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
