actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
93,PT05M01.00S,2022-01-06T03:25:59.5Z,1,REGULAR,substitution,in,[],1628420,,,1610612762,14,13,2022-01-06T03:26:19Z,910000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M01.00S,2022-01-06T03:25:59.5Z,1,REGULAR,substitution,in,[],1630538,,,1610612762,14,13,2022-01-06T03:26:19Z,920000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M51.00S,2022-01-06T03:26:51.3Z,1,REGULAR,3pt,Jump Shot,[],200752,68.9388961892247,26.47058823529412,1610612762,14,16,2022-01-06T03:26:57Z,930000,-118.0,239.0,1,right,R. Gay 26' 3PT  (6 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.68,Made,,,,,6.0,,,,,,,,,,,,,,
96,PT04M36.00S,2022-01-06T03:27:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,7.835085413929041,42.15686274509804,1610612743,14,16,2022-01-06T03:27:38Z,940000,39.0,21.0,1,left,MISS M. Morris cutting Layup,[1628420],1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M34.00S,2022-01-06T03:27:07.7Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,14,16,2022-01-06T03:27:10Z,950000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
98,PT04M21.00S,2022-01-06T03:27:21.4Z,1,REGULAR,3pt,Jump Shot,[],202711,86.5473061760841,96.81372549019608,1610612762,14,19,2022-01-06T03:27:26Z,960000,234.0,74.0,1,right,B. Bogdanovic 24' 3PT  (8 PTS) (R. Gay 1 AST),"[202711, 200752]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.55,Made,,,,,8.0,R. Gay,200752.0,1.0,,,,,,,,,,,
100,PT04M04.00S,2022-01-06T03:27:38.2Z,1,REGULAR,3pt,Jump Shot,[],1628432,21.369908015768726,10.049019607843137,1610612743,14,19,2022-01-06T03:27:44Z,980000,200.0,148.0,1,left,MISS D. Reed 24' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M01.00S,2022-01-06T03:27:41.2Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,14,19,2022-01-06T03:27:44Z,990000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
102,PT03M53.00S,2022-01-06T03:27:50.2Z,1,REGULAR,2pt,Jump Shot,[],203903,87.20433639947439,74.01960784313727,1610612762,14,19,2022-01-06T03:28:27Z,1000000,120.0,68.0,1,right,MISS J. Clarkson 13' pullup Shot,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,13.79,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2022-01-06T03:27:53.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,19,2022-01-06T03:28:01Z,1010000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,102.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
104,PT03M46.00S,2022-01-06T03:27:57.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,30.699737187910642,26.96078431372549,1610612743,14,19,2022-01-06T03:28:05Z,1020000,115.0,236.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M42.00S,2022-01-06T03:28:01.0Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,14,19,2022-01-06T03:28:05Z,1030000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
106,PT03M34.00S,2022-01-06T03:28:07.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,94.69448094612353,3.9215686274509802,1610612762,14,22,2022-01-06T03:28:13Z,1040000,-230.0,-3.0,1,right,D. Mitchell 3PT  (3 PTS) (R. O'Neale 2 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.04,Made,,,,,3.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,
108,PT03M09.00S,2022-01-06T03:28:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630538,4.5499342969776615,96.81372549019608,1610612743,17,22,2022-01-06T03:28:38Z,1060000,-234.0,-10.0,1,left,B. Hyland 3PT  (3 PTS) (N. Jokic 4 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.43,Made,,,,,3.0,N. Jokic,203999.0,4.0,,,,,,,,,,,
110,PT02M48.00S,2022-01-06T03:28:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,85.23324572930355,35.78431372549019,1610612762,17,22,2022-01-06T03:28:59Z,1080000,-71.0,86.0,1,right,MISS B. Bogdanovic 11' Jump Shot,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,11.18,Missed,,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2022-01-06T03:28:55.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,22,2022-01-06T03:28:59Z,1090000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,110.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
112,PT02M29.00S,2022-01-06T03:29:14.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,28.728646517739815,22.30392156862745,1610612743,20,22,2022-01-06T03:29:19Z,1100000,138.0,218.0,1,left,M. Morris 25' 3PT  (3 PTS) (N. Jokic 5 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.79,Made,,,,,3.0,N. Jokic,203999.0,5.0,,,,,,,,,,,
114,PT02M12.00S,2022-01-06T03:29:32.6Z,1,REGULAR,foul,personal,[],1630538,,,1610612762,20,22,2022-01-06T03:30:14Z,1120000,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1628378]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Mitchell,1628378.0,
116,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,out,[],203999,,,1610612762,20,22,2022-01-06T03:30:00Z,1140000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,out,[],203085,,,1610612762,20,22,2022-01-06T03:30:00Z,1150000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,20,22,2022-01-06T03:30:00Z,1160000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,out,[],202711,,,1610612762,20,22,2022-01-06T03:30:00Z,1170000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,20,22,2022-01-06T03:30:00Z,1180000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,in,[],203210,,,1610612762,20,22,2022-01-06T03:30:00Z,1190000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,in,[],203932,,,1610612762,20,22,2022-01-06T03:30:00Z,1200000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,in,[],201144,,,1610612762,20,22,2022-01-06T03:30:00Z,1210000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,20,22,2022-01-06T03:30:00Z,1220000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M12.00S,2022-01-06T03:29:43.9Z,1,REGULAR,substitution,in,[],1630235,,,1610612762,20,22,2022-01-06T03:30:00Z,1230000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M02.00S,2022-01-06T03:30:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629672,90.75229960578186,96.07843137254902,1610612762,20,22,2022-01-06T03:30:17Z,1240000,230.0,34.0,1,right,MISS E. Paschall 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M58.00S,2022-01-06T03:30:15.3Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,20,22,2022-01-06T03:30:17Z,1250000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT01M40.00S,2022-01-06T03:30:35.4Z,1,REGULAR,foul,personal,['2freethrow'],1630235,,,1610612743,20,22,2022-01-06T03:30:47Z,1260000,,,0,,T. Forrest shooting personal FOUL (1 PF) (Green 2 FT),"[1630235, 203210]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Green,203210.0,
130,PT01M40.00S,2022-01-06T03:30:59.2Z,1,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,21,22,2022-01-06T03:30:59Z,1280000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
131,PT01M40.00S,2022-01-06T03:31:14.0Z,1,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,22,22,2022-01-06T03:31:14Z,1290000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
132,PT01M21.00S,2022-01-06T03:31:33.7Z,1,REGULAR,3pt,Jump Shot,[],203903,68.80749014454665,29.65686274509804,1610612762,22,22,2022-01-06T03:31:49Z,1300000,-102.0,241.0,1,right,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
133,PT01M19.00S,2022-01-06T03:31:35.7Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,22,22,2022-01-06T03:31:59Z,1310000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
134,PT01M12.00S,2022-01-06T03:31:44.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612743,22,22,2022-01-06T03:31:55Z,1320000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Green 2 FT),"[203903, 203210]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Green,203210.0,
136,PT01M12.00S,2022-01-06T03:32:11.4Z,1,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,23,22,2022-01-06T03:32:11Z,1340000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
137,PT01M12.00S,2022-01-06T03:32:29.0Z,1,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,24,22,2022-01-06T03:32:29Z,1350000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
138,PT00M53.40S,2022-01-06T03:32:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,88.12417871222075,56.61764705882353,1610612762,24,24,2022-01-06T03:32:57Z,1360000,33.0,59.0,1,right,J. Clarkson 6' driving floating Jump Shot (2 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.77,Made,,,,,2.0,,,,,,,,,,,,,,
139,PT00M39.80S,2022-01-06T03:33:05.6Z,1,REGULAR,2pt,Jump Shot,[],1628420,26.231931668856767,68.62745098039215,1610612743,24,24,2022-01-06T03:33:10Z,1370000,-93.0,194.0,1,left,MISS M. Morris 21' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M36.30S,2022-01-06T03:33:09.1Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,24,24,2022-01-06T03:33:10Z,1380000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
141,PT00M30.80S,2022-01-06T03:33:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,92.19776609724047,40.44117647058824,1610612762,24,26,2022-01-06T03:33:25Z,1390000,-48.0,21.0,1,right,M. Conley driving floating bank Jump Shot (5 PTS),[201144],1610612762.0,UTA,driving floating bank,,,Conley,M. Conley,,,,,5.21,Made,,,,,5.0,,,,,,,,,,,,,,
142,PT00M08.60S,2022-01-06T03:33:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,7.966491458607096,60.049019607843135,1610612743,24,26,2022-01-06T03:33:48Z,1400000,-50.0,22.0,1,left,MISS B. Hyland driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,5.5,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M08.40S,2022-01-06T03:33:39.8Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,24,26,2022-01-06T03:33:48Z,1410000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,142.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
144,PT00M08.40S,2022-01-06T03:33:44.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203210,5.590000152587891,50.0,1610612743,26,26,2022-01-06T03:33:55Z,1420000,0.0,0.0,1,left,J. Green putback Layup (6 PTS),[203210],1610612743.0,DEN,putback,,,Green,J. Green,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
145,PT00M05.10S,2022-01-06T03:33:52.9Z,1,REGULAR,foul,personal,[],1628432,,,1610612762,26,26,2022-01-06T03:34:44Z,1430000,,,0,,D. Reed personal FOUL (1 PF),"[1628432, 201144]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Conley,201144.0,
147,PT00M05.10S,2022-01-06T03:34:03.6Z,1,REGULAR,substitution,out,[],1630538,,,1610612762,26,26,2022-01-06T03:34:20Z,1450000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M05.10S,2022-01-06T03:34:03.6Z,1,REGULAR,substitution,in,[],1629730,,,1610612762,26,26,2022-01-06T03:34:20Z,1460000,,,0,,SUB in: R. Tucker,[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.30S,2022-01-06T03:34:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,86.67871222076215,41.66666666666667,1610612762,26,26,2022-01-06T03:34:56Z,1470000,-42.0,73.0,1,right,MISS M. Conley 8' floating Shot - blocked,"[201144, 203210]",1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,8.38,Missed,,,,,,,,,,,,Green,203210.0,,,,,,
150,PT00M00.30S,2022-01-06T03:34:28.2Z,1,REGULAR,block,,[],203210,,,1610612762,26,26,2022-01-06T03:34:31Z,1480000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M00.30S,2022-01-06T03:34:28.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,26,26,2022-01-06T03:34:49Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-01-06T03:34:45.4Z,1,REGULAR,period,end,[],0,,,1610612762,26,26,2022-01-06T03:34:45Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,out,['startperiod'],1628432,,,1610612762,26,26,2022-01-06T03:38:01Z,1510000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,out,['startperiod'],203932,,,1610612762,26,26,2022-01-06T03:38:01Z,1520000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,out,['startperiod'],1629730,,,1610612762,26,26,2022-01-06T03:38:01Z,1530000,,,0,,SUB out: R. Tucker,[1629730],1610612743.0,DEN,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,in,['startperiod'],1630538,,,1610612762,26,26,2022-01-06T03:38:01Z,1540000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612762,26,26,2022-01-06T03:38:01Z,1550000,,,0,,SUB in: B. Bol,[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-06T03:34:52.5Z,2,REGULAR,substitution,in,['startperiod'],203115,,,1610612762,26,26,2022-01-06T03:38:01Z,1560000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-06T03:38:14.3Z,2,REGULAR,period,start,[],0,,,1610612743,26,26,2022-01-06T03:38:14Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M40.00S,2022-01-06T03:38:35.9Z,2,REGULAR,turnover,traveling,[],1629626,,,1610612743,26,26,2022-01-06T03:38:45Z,1580000,,,0,,B. Bol traveling TURNOVER (1 TO),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,,,,,,,,,1.0,,,,,1627519.0,,,,,
161,PT11M25.00S,2022-01-06T03:39:01.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200752,66.83639947437582,76.47058823529412,1610612762,26,26,2022-01-06T03:39:07Z,1590000,132.0,259.0,1,right,MISS R. Gay 29' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,,
162,PT11M20.00S,2022-01-06T03:39:06.4Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612743,26,26,2022-01-06T03:39:07Z,1600000,,,0,,B. Bol REBOUND (Off:0 Def:1),[1629626],1610612743.0,DEN,,,,Bol,B. Bol,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT11M16.00S,2022-01-06T03:39:09.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203115,32.40801576872536,31.862745098039213,1610612743,26,26,2022-01-06T03:39:15Z,1610000,91.0,252.0,1,left,MISS W. Barton 26' pullup 3PT,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M14.00S,2022-01-06T03:39:11.1Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,26,26,2022-01-06T03:39:15Z,1620000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
165,PT11M04.00S,2022-01-06T03:39:22.6Z,2,REGULAR,3pt,Jump Shot,[],203903,68.9388961892247,70.34313725490196,1610612762,26,29,2022-01-06T03:39:31Z,1630000,102.0,239.0,1,right,J. Clarkson 26' 3PT pullup bank (5 PTS),[203903],1610612762.0,UTA,pullup bank,,,Clarkson,J. Clarkson,,,,,26.02,Made,,,,,5.0,,,,,,,,,,,,,,
166,PT10M38.00S,2022-01-06T03:39:47.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,14.011169513797633,52.69607843137255,1610612743,26,29,2022-01-06T03:40:18Z,1640000,-13.0,79.0,1,left,MISS W. Barton 8' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,8.03,Missed,,,,,,,,,,,,,,,,,,,
167,PT10M36.00S,2022-01-06T03:39:49.3Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,26,29,2022-01-06T03:40:18Z,1650000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
168,PT10M30.00S,2022-01-06T03:39:55.9Z,2,REGULAR,3pt,Jump Shot,[],201144,68.80749014454665,26.47058823529412,1610612762,26,32,2022-01-06T03:40:44Z,1660000,-118.0,241.0,1,right,M. Conley 26' 3PT pullup (8 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.79,Made,,,,,8.0,,,,,,,,,,,,,,
169,PT10M15.00S,2022-01-06T03:40:10.7Z,2,REGULAR,3pt,Jump Shot,[],1628420,25.312089356110377,85.5392156862745,1610612743,26,32,2022-01-06T03:40:24Z,1670000,-178.0,185.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M15.00S,2022-01-06T03:40:10.7Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,26,32,2022-01-06T03:40:24Z,1680000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
171,PT10M07.00S,2022-01-06T03:40:21.5Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612762,26,32,2022-01-06T03:41:28Z,1690000,,,0,,J. Green shooting personal FOUL (1 PF) (Paschall 2 FT),"[203210, 1629672]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Paschall,1629672.0,
173,PT10M07.00S,2022-01-06T03:40:49.2Z,2,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,26,32,2022-01-06T03:40:49Z,1710000,,,0,,MISS E. Paschall Free Throw 1 of 2,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M07.00S,2022-01-06T03:40:49.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,26,32,2022-01-06T03:40:49Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,,
175,PT10M07.00S,2022-01-06T03:41:04.7Z,2,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,26,33,2022-01-06T03:41:04Z,1730000,,,0,,E. Paschall Free Throw 2 of 2 (1 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
176,PT09M46.00S,2022-01-06T03:41:27.1Z,2,REGULAR,3pt,Jump Shot,[],1630538,12.040078843626807,4.901960784313726,1610612743,26,33,2022-01-06T03:41:31Z,1740000,225.0,61.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
177,PT09M43.00S,2022-01-06T03:41:30.1Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,26,33,2022-01-06T03:41:31Z,1750000,,,0,,E. Paschall REBOUND (Off:0 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
178,PT09M39.00S,2022-01-06T03:41:37.1Z,2,REGULAR,turnover,traveling,[],203903,,,1610612762,26,33,2022-01-06T03:41:46Z,1760000,,,0,,J. Clarkson traveling TURNOVER (1 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1.0,,,,,2534.0,,,,,
