actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
456,PT03M21.00S,2021-12-14T03:39:18.6Z,3,REGULAR,substitution,out,[],203932,,,1610612764,85,57,2021-12-14T03:39:30Z,4490000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M21.00S,2021-12-14T03:39:18.6Z,3,REGULAR,substitution,in,[],1628427,,,1610612764,85,57,2021-12-14T03:39:30Z,4500000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M01.00S,2021-12-14T03:39:52.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203078,78.9257555847569,44.6078431372549,1610612764,85,59,2021-12-14T03:40:02Z,4510000,-27.0,146.0,1,right,B. Beal 14' fadeaway Jump Shot (10 PTS),[203078],1610612764.0,WAS,fadeaway,,,Beal,B. Beal,,,,,14.81,Made,,,,,,,,10.0,,,,,,,,,,,
459,PT02M49.00S,2021-12-14T03:40:02.9Z,3,REGULAR,2pt,Jump Shot,[],1630538,6.652431011826544,12.254901960784313,1610612743,87,59,2021-12-14T03:40:14Z,4520000,189.0,10.0,1,left,B. Hyland 18' Jump Shot (4 PTS) (N. Jokic 9 AST),"[1630538, 203999]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,18.9,Made,,,,,,,,4.0,N. Jokic,203999.0,9.0,,,,,,,,
461,PT02M30.00S,2021-12-14T03:40:21.8Z,3,REGULAR,2pt,Jump Shot,[],203078,89.83245729303549,32.84313725490196,1610612764,87,61,2021-12-14T03:40:33Z,4540000,-86.0,43.0,1,right,B. Beal 9' bank Jump Shot (12 PTS) (M. Harrell 3 AST),"[203078, 1626149]",1610612764.0,WAS,bank,,,Beal,B. Beal,,,,,9.6,Made,,,,,,,,12.0,M. Harrell,1626149.0,3.0,,,,,,,,
463,PT02M08.00S,2021-12-14T03:40:47.6Z,3,REGULAR,turnover,traveling,[],1630538,,,1610612743,87,61,2021-12-14T03:41:01Z,4560000,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,1146.0,,,,,,,,,,,1.0,,,
464,PT01M56.00S,2021-12-14T03:41:12.6Z,3,REGULAR,turnover,lost ball,[],203078,,,1610612764,87,61,2021-12-14T03:44:18Z,4570000,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 203999]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,
465,PT01M56.00S,2021-12-14T03:41:12.6Z,3,REGULAR,steal,,[],203999,,,1610612743,87,61,2021-12-14T03:42:08Z,4580000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M53.00S,2021-12-14T03:41:17.4Z,3,REGULAR,turnover,out-of-bounds,[],1628427,,,1610612743,87,61,2021-12-14T03:41:37Z,4590000,,,0,,V. Cancar lost ball out-of-bounds TURNOVER (1 TO),[1628427],1610612743.0,DEN,lost ball,,,Cancar,V. Cancar,,,,,,,,,,,1146.0,,,,,,,,,,,1.0,,,
467,PT01M37.00S,2021-12-14T03:41:42.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626149,80.15768725361366,68.95680147058823,1610612764,87,63,2021-12-14T03:42:13Z,4600000,95.0,134.0,1,right,M. Harrell 16' Jump Shot (4 PTS) (B. Beal 7 AST),"[1626149, 203078]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,16.41,Made,,,,,,,,4.0,B. Beal,203078.0,7.0,,,,,,,,
469,PT01M13.00S,2021-12-14T03:42:05.7Z,3,REGULAR,2pt,Jump Shot,[],203999,24.52365308804205,46.32352941176471,1610612743,89,63,2021-12-14T03:42:18Z,4620000,18.0,178.0,1,left,N. Jokic 17' Jump Shot (26 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,17.89,Made,,,,,,,,26.0,,,,,,,,,,,
470,PT00M58.80S,2021-12-14T03:42:20.7Z,3,REGULAR,3pt,Jump Shot,[],203078,67.36202365308804,38.970588235294116,1610612764,89,66,2021-12-14T03:42:28Z,4630000,-55.0,254.0,1,right,B. Beal 26' 3PT step back (15 PTS) (R. Neto 1 AST),"[203078, 203526]",1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,26.02,Made,,,,,,,,15.0,R. Neto,203526.0,1.0,,,,,,,,
472,PT00M46.50S,2021-12-14T03:42:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628427,6.521024967148489,39.705882352941174,1610612743,89,66,2021-12-14T03:42:43Z,4650000,51.0,9.0,1,left,MISS V. Cancar Jump Shot - blocked,"[1628427, 202722]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,5.22,Missed,,,,,,,,,,,,Bertans,202722.0,,,,,,
473,PT00M46.50S,2021-12-14T03:42:37.5Z,3,REGULAR,block,,[],202722,,,1610612743,89,66,2021-12-14T03:42:39Z,4660000,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M43.90S,2021-12-14T03:42:40.1Z,3,REGULAR,rebound,defensive,[],202722,,,1610612764,89,66,2021-12-14T03:42:43Z,4670000,,,0,,D. Bertans REBOUND (Off:0 Def:3),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
475,PT00M41.50S,2021-12-14T03:42:42.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203078,68.54467805519053,65.68627450980392,1610612764,89,69,2021-12-14T03:42:52Z,4680000,78.0,243.0,1,right,B. Beal 25' 3PT  (18 PTS) (R. Neto 2 AST),"[203078, 203526]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.55,Made,,,,,,,,18.0,R. Neto,203526.0,2.0,,,,,,,,
477,PT00M34.30S,2021-12-14T03:42:52.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630267,31.488173455978973,36.51960784313725,1610612743,89,69,2021-12-14T03:43:04Z,4700000,67.0,243.0,1,left,MISS F. Campazzo 25' pullup 3PT,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
478,PT00M31.60S,2021-12-14T03:42:55.3Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,89,69,2021-12-14T03:43:04Z,4710000,,,0,,M. Harrell REBOUND (Off:1 Def:6),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,477.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
479,PT00M13.00S,2021-12-14T03:43:15.5Z,3,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612764,89,69,2021-12-14T03:43:29Z,4720000,,,0,,V. Cancar shooting personal FOUL (1 PF) (Kispert 2 FT),"[1628427, 1630557]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,,,,,,,200833.0,1.0,0.0,,,,,,,Kispert,1630557.0,,,,
481,PT00M13.00S,2021-12-14T03:43:35.2Z,3,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,89,70,2021-12-14T03:43:35Z,4740000,,,0,,C. Kispert Free Throw 1 of 2 (4 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
482,PT00M13.00S,2021-12-14T03:43:36.1Z,3,REGULAR,substitution,out,[],202722,,,1610612764,89,70,2021-12-14T03:43:42Z,4750000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M13.00S,2021-12-14T03:43:36.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,89,70,2021-12-14T03:43:42Z,4760000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M13.00S,2021-12-14T03:43:35.2Z,3,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,89,70,2021-12-14T03:44:01Z,4770000,,,0,,MISS C. Kispert Free Throw 2 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M11.40S,2021-12-14T03:43:36.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,89,70,2021-12-14T03:44:01Z,4780000,,,0,,N. Jokic REBOUND (Off:2 Def:17),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,484.0,19.0,17.0,2.0,,,,,,,,,,,,,,,
486,PT00M01.60S,2021-12-14T03:44:10.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612743,89,70,2021-12-14T03:44:25Z,4790000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Jokic 2 FT),"[1630166, 203999]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,200833.0,2.0,0.0,,,,,,,Jokic,203999.0,,,,
488,PT00M01.60S,2021-12-14T03:44:34.6Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,90,70,2021-12-14T03:44:34Z,4810000,,,0,,N. Jokic Free Throw 1 of 2 (27 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,27.0,,,,,,,,,,,
489,PT00M01.60S,2021-12-14T03:44:35.1Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,90,70,2021-12-14T03:44:40Z,4820000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M01.60S,2021-12-14T03:44:35.1Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,90,70,2021-12-14T03:44:40Z,4830000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M01.60S,2021-12-14T03:44:55.5Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,91,70,2021-12-14T03:44:55Z,4840000,,,0,,N. Jokic Free Throw 2 of 2 (28 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,,,,28.0,,,,,,,,,,,
492,PT00M00.00S,2021-12-14T03:45:09.9Z,3,REGULAR,period,end,[],0,,,1610612764,91,70,2021-12-14T03:45:09Z,4850000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612764,91,70,2021-12-14T03:47:41Z,4860000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],1628427,,,1610612764,91,70,2021-12-14T03:47:41Z,4870000,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],1628432,,,1610612764,91,70,2021-12-14T03:47:41Z,4880000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612764,91,70,2021-12-14T03:47:41Z,4890000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,91,70,2021-12-14T03:47:41Z,4900000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,91,70,2021-12-14T03:47:41Z,4910000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],1630210,,,1610612764,91,70,2021-12-14T03:47:41Z,4920000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],203932,,,1610612764,91,70,2021-12-14T03:47:41Z,4930000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],1630192,,,1610612764,91,70,2021-12-14T03:47:41Z,4940000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,91,70,2021-12-14T03:47:41Z,4950000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],202722,,,1610612764,91,70,2021-12-14T03:47:41Z,4960000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2021-12-14T03:45:20.2Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612764,91,70,2021-12-14T03:47:41Z,4970000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2021-12-14T03:47:48.0Z,4,REGULAR,period,start,[],0,,,1610612764,91,70,2021-12-14T03:47:48Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M48.00S,2021-12-14T03:47:59.0Z,4,REGULAR,3pt,Jump Shot,[],202722,70.12155059132719,77.69607843137256,1610612764,91,73,2021-12-14T03:48:04Z,4990000,138.0,228.0,1,right,D. Bertans 26' 3PT  (16 PTS) (S. Dinwiddie 2 AST),"[202722, 203915]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.71,Made,,,,,,,,16.0,S. Dinwiddie,203915.0,2.0,,,,,,,,
508,PT11M26.00S,2021-12-14T03:48:20.2Z,4,REGULAR,3pt,Jump Shot,[],203932,8.492115637319317,3.9215686274509802,1610612743,91,73,2021-12-14T03:48:31Z,5010000,230.0,27.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,,
509,PT11M26.00S,2021-12-14T03:48:20.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,91,73,2021-12-14T03:48:31Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,508.0,,,,,,,,,,,,,,,,,,
510,PT11M26.00S,2021-12-14T03:48:27.7Z,4,REGULAR,foul,personal,[],203915,,,1610612743,91,73,2021-12-14T03:48:38Z,5030000,,,0,,S. Dinwiddie loose ball personal FOUL (3 PF),"[203915, 1630192]",1610612764.0,WAS,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,1628484.0,3.0,0.0,,,,,,,Nnaji,1630192.0,,,,
512,PT11M17.00S,2021-12-14T03:48:51.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630210,7.703679369250986,96.56862745098039,1610612743,94,73,2021-12-14T03:48:56Z,5050000,-233.0,20.0,1,left,M. Howard 3PT  (9 PTS) (Z. Nnaji 2 AST),"[1630210, 1630192]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,23.36,Made,,,,,,,,9.0,Z. Nnaji,1630192.0,2.0,,,,,,,,
514,PT11M06.00S,2021-12-14T03:49:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.59198423127464,57.107843137254896,1610612764,94,75,2021-12-14T03:49:08Z,5070000,36.0,17.0,1,right,A. Holiday driving Layup (5 PTS),[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,3.94,Made,,,,,,,,5.0,,,,,,,,,,,
515,PT10M48.00S,2021-12-14T03:49:20.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,13.87976346911958,3.9215686274509802,1610612743,94,75,2021-12-14T03:49:28Z,5080000,230.0,78.0,1,left,MISS B. Hyland 24' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,,
516,PT10M45.00S,2021-12-14T03:49:23.1Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,94,75,2021-12-14T03:49:28Z,5090000,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
517,PT10M40.00S,2021-12-14T03:49:28.4Z,4,REGULAR,3pt,Jump Shot,[],203915,66.17936925098554,28.431372549019606,1610612764,94,75,2021-12-14T03:49:36Z,5100000,-108.0,265.0,1,right,MISS S. Dinwiddie 28' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,28.65,Missed,,,,,,,,,,,,,,,,,,,
518,PT10M37.00S,2021-12-14T03:49:31.4Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,94,75,2021-12-14T03:49:36Z,5110000,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,517.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
519,PT10M32.00S,2021-12-14T03:49:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630267,6.915243101182654,54.65686274509803,1610612743,96,75,2021-12-14T03:49:44Z,5120000,-23.0,13.0,1,left,F. Campazzo running Layup (2 PTS),[1630267],1610612743.0,DEN,running,,,Campazzo,F. Campazzo,,,,,2.64,Made,,,,,,,,2.0,,,,,,,,,,,
520,PT10M16.00S,2021-12-14T03:49:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,92.59198423127464,45.83333333333333,1610612764,96,77,2021-12-14T03:50:01Z,5130000,-21.0,17.0,1,right,M. Harrell reverse Layup (6 PTS) (S. Dinwiddie 3 AST),"[1626149, 203915]",1610612764.0,WAS,reverse,,,Harrell,M. Harrell,,,,,2.69,Made,,,,,,,,6.0,S. Dinwiddie,203915.0,3.0,,,,,,,,
522,PT10M16.00S,2021-12-14T03:49:57.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,96,77,2021-12-14T03:49:57Z,5150000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M06.00S,2021-12-14T03:52:57.1Z,4,REGULAR,foul,personal,[],203915,,,1610612743,96,77,2021-12-14T03:53:08Z,5160000,,,0,,S. Dinwiddie personal FOUL (4 PF),"[203915, 203932]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,1146.0,4.0,0.0,,,,,,,Gordon,203932.0,,,,
525,PT09M59.00S,2021-12-14T03:53:18.8Z,4,REGULAR,2pt,Jump Shot,[],1630267,29.38567674113009,47.05882352941176,1610612743,98,77,2021-12-14T03:53:30Z,5180000,15.0,224.0,1,left,F. Campazzo 22' pullup Jump Shot (4 PTS),[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,22.42,Made,,,,,,,,4.0,,,,,,,,,,,
526,PT09M43.00S,2021-12-14T03:53:37.0Z,4,REGULAR,foul,personal,[],1630210,,,1610612764,98,77,2021-12-14T03:53:47Z,5190000,,,0,,M. Howard personal FOUL (4 PF),"[1630210, 1630557]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,200833.0,4.0,0.0,,,,,,,Kispert,1630557.0,,,,
528,PT09M34.00S,2021-12-14T03:54:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,90.09526938239159,38.23529411764706,1610612764,98,79,2021-12-14T03:54:08Z,5210000,-59.0,41.0,1,right,S. Dinwiddie 7' bank Jump Shot (5 PTS),[203915],1610612764.0,WAS,bank,,,Dinwiddie,S. Dinwiddie,,,,,7.15,Made,,,,,,,,5.0,,,,,,,,,,,
529,PT09M25.00S,2021-12-14T03:54:10.9Z,4,REGULAR,2pt,Jump Shot,[],1630538,8.09789750328515,77.69607843137256,1610612743,98,79,2021-12-14T03:54:19Z,5220000,-138.0,24.0,1,left,MISS B. Hyland 14' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,14.05,Missed,,,,,,,,,,,,,,,,,,,
530,PT09M23.00S,2021-12-14T03:54:12.9Z,4,REGULAR,rebound,defensive,[],202722,,,1610612764,98,79,2021-12-14T03:54:19Z,5230000,,,0,,D. Bertans REBOUND (Off:0 Def:4),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,529.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
531,PT09M21.00S,2021-12-14T03:54:19.9Z,4,REGULAR,foul,personal,[],1630210,,,1610612764,98,79,2021-12-14T03:54:31Z,5240000,,,0,,M. Howard personal FOUL (5 PF),"[1630210, 1630557]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,1628484.0,5.0,0.0,,,,,,,Kispert,1630557.0,,,,
533,PT09M13.00S,2021-12-14T03:55:07.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,92.72339027595268,50.98039215686274,1610612764,98,81,2021-12-14T03:55:12Z,5260000,5.0,16.0,1,right,M. Harrell driving DUNK (8 PTS) (C. Kispert 2 AST),"[1626149, 1630557]",1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,1.66,Made,,,,,,,,8.0,C. Kispert,1630557.0,2.0,,,,,,,,
535,PT09M06.00S,2021-12-14T03:55:15.6Z,4,REGULAR,foul,personal,[],1628988,,,1610612743,98,81,2021-12-14T03:55:21Z,5280000,,,0,,A. Holiday personal FOUL (3 PF),"[1628988, 1630267]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,1146.0,3.0,0.0,,,,,,,Campazzo,1630267.0,,,,
537,PT09M06.00S,2021-12-14T03:55:19.8Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,98,81,2021-12-14T03:55:24Z,5300000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M06.00S,2021-12-14T03:55:19.8Z,4,REGULAR,substitution,in,[],1628432,,,1610612743,98,81,2021-12-14T03:55:24Z,5310000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M55.00S,2021-12-14T03:55:43.9Z,4,REGULAR,3pt,Jump Shot,[],1630267,20.71287779237845,92.15686274509804,1610612743,98,81,2021-12-14T03:55:49Z,5320000,-211.0,142.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
540,PT08M53.00S,2021-12-14T03:55:45.9Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,98,81,2021-12-14T03:55:49Z,5330000,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
541,PT08M48.00S,2021-12-14T03:55:51.4Z,4,REGULAR,3pt,Jump Shot,[],203915,68.15045992115637,30.88235294117647,1610612764,98,81,2021-12-14T03:56:01Z,5340000,-96.0,247.0,1,right,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M43.00S,2021-12-14T03:55:56.4Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,98,81,2021-12-14T03:56:01Z,5350000,,,0,,Z. Nnaji REBOUND (Off:0 Def:4),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,541.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
543,PT08M37.00S,2021-12-14T03:56:01.3Z,4,REGULAR,2pt,Jump Shot,[],1630210,25.443495400788436,36.029411764705884,1610612743,98,81,2021-12-14T03:56:12Z,5360000,70.0,187.0,1,left,MISS M. Howard 19' pullup Shot,[1630210],1610612743.0,DEN,pullup,,,Howard,M. Howard,,,,,19.94,Missed,,,,,,,,,,,,,,,,,,,
544,PT08M34.00S,2021-12-14T03:56:04.3Z,4,REGULAR,rebound,defensive,[],203915,,,1610612764,98,81,2021-12-14T03:56:12Z,5370000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,543.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
545,PT08M24.00S,2021-12-14T03:56:18.1Z,4,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612764,98,81,2021-12-14T04:12:03Z,5380000,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Harrell 2 FT),"[1630192, 1626149]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,,,,,,,1146.0,2.0,0.0,,,,,,,Harrell,1626149.0,,,,
547,PT08M24.00S,2021-12-14T03:56:32.0Z,4,REGULAR,foul,technical,['1freethrow'],1630192,,,1610612764,98,81,2021-12-14T03:59:18Z,5400000,,,0,,Z. Nnaji technical FOUL (1 Tech),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,1146.0,2.0,1.0,,,,,,,,,,,,
548,PT08M24.00S,2021-12-14T03:56:50.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,98,81,2021-12-14T03:59:40Z,5410000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
