actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
174,PT07M48.00S,2021-11-20T02:43:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628408,13.354139290407357,39.950980392156865,1610612743,36,34,2021-11-20T02:43:44Z,1700000,50.0,73.0,1,left,MISS P. Dozier 8' driving floating bank Shot,[1628408],1610612743.0,DEN,driving floating bank,,,Dozier,P. Dozier,,,,,8.86,Missed,,,,,,,,,,,,,,,,,,,
175,PT07M46.00S,2021-11-20T02:43:41.0Z,2,REGULAR,rebound,defensive,[],1628396,,,1610612741,36,34,2021-11-20T02:43:44Z,1710000,,,0,,T. Bradley REBOUND (Off:2 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
176,PT07M42.00S,2021-11-20T02:43:48.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201942,90.09526938239159,50.98039215686274,1610612741,36,34,2021-11-20T02:44:12Z,1720000,5.0,41.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 203115]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,4.09,Missed,,,,,,,,,,,,,,Barton,203115.0,,,,
177,PT07M42.00S,2021-11-20T02:43:48.6Z,2,REGULAR,block,,[],203115,,,1610612741,36,34,2021-11-20T02:43:53Z,1730000,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT07M42.00S,2021-11-20T02:43:48.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,36,34,2021-11-20T02:43:56Z,1740000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,
179,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,out,[],203210,,,1610612741,36,34,2021-11-20T02:44:12Z,1750000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,out,[],203115,,,1610612741,36,34,2021-11-20T02:44:12Z,1760000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,out,[],1628396,,,1610612741,36,34,2021-11-20T02:44:12Z,1770000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,in,[],1628420,,,1610612741,36,34,2021-11-20T02:44:12Z,1780000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,in,[],201145,,,1610612741,36,34,2021-11-20T02:44:12Z,1790000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT07M42.00S,2021-11-20T02:43:58.8Z,2,REGULAR,substitution,in,[],1627884,,,1610612741,36,34,2021-11-20T02:44:12Z,1800000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M39.00S,2021-11-20T02:44:18.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629632,75.3777923784494,29.411764705882355,1610612741,36,34,2021-11-20T02:44:28Z,1810000,-103.0,179.0,1,right,MISS C. White 20' Jump Shot,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,20.64,Missed,,,,,,,,,,,,,,,,,,,
186,PT07M35.00S,2021-11-20T02:44:22.5Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,36,34,2021-11-20T02:44:28Z,1820000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
187,PT07M28.00S,2021-11-20T02:44:31.1Z,2,REGULAR,foul,personal,[],1627936,,,1610612743,36,34,2021-11-20T02:44:53Z,1830000,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1630267]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,202058.0,1.0,0.0,Campazzo,1630267.0,,,,,,
189,PT07M28.00S,2021-11-20T02:44:39.2Z,2,REGULAR,substitution,out,[],1628408,,,1610612743,36,34,2021-11-20T02:44:44Z,1850000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT07M28.00S,2021-11-20T02:44:39.2Z,2,REGULAR,substitution,in,[],203932,,,1610612743,36,34,2021-11-20T02:44:44Z,1860000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT07M13.00S,2021-11-20T02:45:15.0Z,2,REGULAR,3pt,Jump Shot,[],1628420,26.888961892247043,86.27450980392157,1610612743,36,34,2021-11-20T02:45:22Z,1870000,-181.0,200.0,1,left,MISS M. Morris 27' turnaround fadeaway 3PT - blocked,"[1628420, 1627936]",1610612743.0,DEN,turnaround fadeaway,,,Morris,M. Morris,,,,,27.02,Missed,,,,,,,,,,,,,,Caruso,1627936.0,,,,
192,PT07M13.00S,2021-11-20T02:45:15.0Z,2,REGULAR,block,,[],1627936,,,1610612743,36,34,2021-11-20T02:45:19Z,1880000,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT07M13.00S,2021-11-20T02:45:15.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,36,34,2021-11-20T02:45:22Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,,
194,PT07M13.00S,2021-11-20T02:45:22.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,36,34,2021-11-20T02:45:28Z,1900000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,
195,PT07M01.00S,2021-11-20T02:45:34.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,94.69448094612353,3.431372549019608,1610612741,36,34,2021-11-20T02:45:41Z,1910000,-233.0,-3.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
196,PT07M00.00S,2021-11-20T02:45:35.0Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,36,34,2021-11-20T02:45:44Z,1920000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
197,PT07M00.00S,2021-11-20T02:45:46.3Z,2,REGULAR,foul,personal,[],1627936,,,1610612743,36,34,2021-11-20T03:47:39Z,1930000,,,0,,A. Caruso take personal FOUL (2 PF),"[1627936, 1628420]",1610612741.0,CHI,take,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1155.0,2.0,0.0,Morris,1628420.0,,,,,,
199,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,36,34,2021-11-20T02:46:08Z,1950000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,out,[],1627936,,,1610612743,36,34,2021-11-20T02:46:08Z,1960000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,out,[],201942,,,1610612743,36,34,2021-11-20T02:46:08Z,1970000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,in,[],203085,,,1610612743,36,34,2021-11-20T02:46:08Z,1980000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,in,[],203897,,,1610612743,36,34,2021-11-20T02:46:08Z,1990000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M00.00S,2021-11-20T02:45:56.8Z,2,REGULAR,substitution,in,[],1628366,,,1610612743,36,34,2021-11-20T02:46:08Z,2000000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M41.00S,2021-11-20T02:46:20.7Z,2,REGULAR,3pt,Jump Shot,[],1630267,22.026938239159,87.99019607843137,1610612743,39,34,2021-11-20T02:46:25Z,2010000,-190.0,155.0,1,left,F. Campazzo 24' 3PT  (3 PTS) (A. Rivers 1 AST),"[1630267, 203085]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.5,Made,,,,,3.0,A. Rivers,203085.0,1.0,,,,,,,,,,,
207,PT06M24.00S,2021-11-20T02:46:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,91.01511169513797,39.950980392156865,1610612741,39,36,2021-11-20T02:46:43Z,2030000,-50.0,32.0,1,right,L. Ball driving finger roll Layup (5 PTS),[1628366],1610612741.0,CHI,driving finger roll,,,Ball,L. Ball,,,,,5.95,Made,,,,,5.0,,,,,,,,,,,,,,
208,PT06M11.00S,2021-11-20T02:46:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630267,5.601182654402102,97.79411764705883,1610612743,42,36,2021-11-20T02:46:55Z,2040000,-239.0,0.0,1,left,F. Campazzo 3PT  (6 PTS) (J. Green 4 AST),"[1630267, 201145]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,23.9,Made,,,,,6.0,J. Green,201145.0,4.0,,,,,,,,,,,
211,PT05M48.00S,2021-11-20T02:47:12.5Z,2,REGULAR,2pt,Jump Shot,[],203897,91.93495400788436,29.65686274509804,1610612741,42,38,2021-11-20T02:47:19Z,2070000,-102.0,23.0,1,right,Z. LaVine 10' fadeaway Jump Shot (12 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,10.43,Made,,,,,12.0,,,,,,,,,,,,,,
212,PT05M34.00S,2021-11-20T02:47:27.2Z,2,REGULAR,turnover,bad pass,[],1630267,,,1610612743,42,38,2021-11-20T02:47:31Z,2080000,,,0,,F. Campazzo bad pass TURNOVER (1 TO),"[1630267, 203897]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,1.0,LaVine,203897.0,
213,PT05M34.00S,2021-11-20T02:47:27.2Z,2,REGULAR,steal,,[],203897,,,1610612741,42,38,2021-11-20T02:50:23Z,2090000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M29.00S,2021-11-20T02:47:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629632,91.14651773981603,51.9607843137255,1610612741,42,38,2021-11-20T02:47:39Z,2100000,10.0,31.0,1,right,MISS C. White running finger roll Layup,[1629632],1610612741.0,CHI,running finger roll,,,White,C. White,,,,,3.22,Missed,,,,,,,,,,,,,,,,,,,
215,PT05M28.00S,2021-11-20T02:47:33.9Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,42,38,2021-11-20T02:47:33Z,2110000,,,0,,A. Dosunmu REBOUND (Off:2 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,214.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
216,PT05M26.00S,2021-11-20T02:47:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630245,91.80354796320631,49.754901960784316,1610612741,42,40,2021-11-20T02:47:47Z,2120000,-1.0,25.0,1,right,A. Dosunmu putback Layup (5 PTS),[1630245],1610612741.0,CHI,putback,,,Dosunmu,A. Dosunmu,,,,,2.45,Made,,,,,5.0,,,,,,,,,,,,,,
217,PT05M01.00S,2021-11-20T02:47:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,10.85742444152431,39.46078431372549,1610612743,42,40,2021-11-20T02:48:07Z,2130000,53.0,50.0,1,left,MISS M. Morris 7' driving floating bank Shot,[1628420],1610612743.0,DEN,driving floating bank,,,Morris,M. Morris,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,,
218,PT05M01.00S,2021-11-20T02:47:59.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,42,40,2021-11-20T02:48:07Z,2140000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,,
219,PT05M01.00S,2021-11-20T02:48:07.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,42,40,2021-11-20T02:48:12Z,2150000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
220,PT05M01.00S,2021-11-20T02:48:17.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,42,40,2021-11-20T02:48:32Z,2160000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M01.00S,2021-11-20T02:48:17.8Z,2,REGULAR,substitution,in,[],1629750,,,1610612741,42,40,2021-11-20T02:48:32Z,2170000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT04M46.00S,2021-11-20T02:48:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628366,92.59198423127464,51.470588235294116,1610612741,42,42,2021-11-20T02:48:44Z,2180000,7.0,17.0,1,right,L. Ball driving Layup (7 PTS),[1628366],1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,1.86,Made,,,,,7.0,,,,,,,,,,,,,,
223,PT04M46.00S,2021-11-20T02:48:45.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,42,42,2021-11-20T02:48:45Z,2190000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT04M35.00S,2021-11-20T02:51:56.6Z,2,REGULAR,violation,kicked ball,[],1627884,,,1610612743,42,42,2021-11-20T02:52:05Z,2200000,,,0,,D. Jones Jr. kicked ball VIOLATION,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,202058.0,,,,,,,,,,
225,PT04M25.00S,2021-11-20T02:52:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,8.09789750328515,56.61764705882353,1610612743,42,42,2021-11-20T02:52:22Z,2210000,-33.0,24.0,1,left,MISS F. Campazzo driving finger roll Layup,[1630267],1610612743.0,DEN,driving finger roll,,,Campazzo,F. Campazzo,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
226,PT04M21.00S,2021-11-20T02:52:19.8Z,2,REGULAR,rebound,offensive,[],201145,,,1610612743,42,42,2021-11-20T02:52:22Z,2220000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
227,PT04M20.00S,2021-11-20T02:52:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,7.30946123521682,51.9607843137255,1610612743,42,42,2021-11-20T02:52:29Z,2230000,-10.0,16.0,1,left,MISS J. Green tip Layup,[201145],1610612743.0,DEN,tip,,,Green,J. Green,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,,
228,PT04M20.00S,2021-11-20T02:52:19.9Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,42,42,2021-11-20T02:52:29Z,2240000,,,0,,D. Jones Jr. REBOUND (Off:2 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,227.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
229,PT04M11.00S,2021-11-20T02:52:28.6Z,2,REGULAR,3pt,Jump Shot,[],1628366,67.36202365308804,17.647058823529413,1610612741,42,42,2021-11-20T02:52:34Z,2250000,-162.0,254.0,1,right,MISS L. Ball 30' pullup 3PT,[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,30.14,Missed,,,,,,,,,,,,,,,,,,,
230,PT04M08.00S,2021-11-20T02:52:31.6Z,2,REGULAR,rebound,defensive,[],1630267,,,1610612743,42,42,2021-11-20T02:52:34Z,2260000,,,0,,F. Campazzo REBOUND (Off:1 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
231,PT04M00.00S,2021-11-20T02:52:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,14.799605781865965,47.05882352941176,1610612743,44,42,2021-11-20T02:52:48Z,2270000,15.0,87.0,1,left,A. Gordon 8' driving floating bank Jump Shot (12 PTS),[203932],1610612743.0,DEN,driving floating bank,,,Gordon,A. Gordon,,,,,8.78,Made,,,,,12.0,,,,,,,,,,,,,,
232,PT04M00.00S,2021-11-20T02:52:46.5Z,2,REGULAR,foul,personal,['1freethrow'],1628366,,,1610612743,44,42,2021-11-20T02:53:15Z,2280000,,,0,,L. Ball shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628366, 203932]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,1155.0,1.0,0.0,Gordon,203932.0,,,,,,
234,PT04M00.00S,2021-11-20T02:53:04.4Z,2,REGULAR,substitution,out,[],1630267,,,1610612743,44,42,2021-11-20T02:53:13Z,2300000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT04M00.00S,2021-11-20T02:53:04.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612743,44,42,2021-11-20T02:53:13Z,2310000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M00.00S,2021-11-20T02:53:04.4Z,2,REGULAR,substitution,in,[],203115,,,1610612743,44,42,2021-11-20T02:53:13Z,2320000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M00.00S,2021-11-20T02:53:04.4Z,2,REGULAR,substitution,in,[],201942,,,1610612743,44,42,2021-11-20T02:53:13Z,2330000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M00.00S,2021-11-20T02:53:16.8Z,2,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,45,42,2021-11-20T02:53:16Z,2340000,,,0,,A. Gordon Free Throw 1 of 1 (13 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
239,PT03M46.00S,2021-11-20T02:53:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.01511169513797,38.72549019607843,1610612741,45,42,2021-11-20T02:53:39Z,2350000,-56.0,32.0,1,right,MISS Z. LaVine 6' driving finger roll Layup,[203897],1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,6.48,Missed,,,,,,,,,,,,,,,,,,,
240,PT03M41.00S,2021-11-20T02:53:37.3Z,2,REGULAR,rebound,offensive,[],1627884,,,1610612741,45,42,2021-11-20T02:53:39Z,2360000,,,0,,D. Jones Jr. REBOUND (Off:3 Def:3),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,239.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
241,PT03M41.00S,2021-11-20T02:53:37.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627884,94.40999984741211,50.0,1610612741,45,44,2021-11-20T02:53:37Z,2370000,0.0,0.0,1,right,D. Jones Jr. putback DUNK (8 PTS),[1627884],1610612741.0,CHI,putback,,,Jones Jr.,D. Jones Jr.,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
242,PT03M29.00S,2021-11-20T02:53:49.2Z,2,REGULAR,3pt,Jump Shot,[],201145,33.065045992115635,50.245098039215684,1610612743,48,44,2021-11-20T02:53:54Z,2380000,-1.0,258.0,1,left,J. Green 25' 3PT  (7 PTS) (A. Gordon 3 AST),"[201145, 203932]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.83,Made,,,,,7.0,A. Gordon,203932.0,3.0,,,,,,,,,,,
244,PT03M06.00S,2021-11-20T02:54:12.6Z,2,REGULAR,3pt,Jump Shot,[],203897,76.5604467805519,10.784313725490197,1610612741,48,44,2021-11-20T02:54:18Z,2400000,-196.0,168.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
245,PT03M03.00S,2021-11-20T02:54:15.6Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,48,44,2021-11-20T02:54:18Z,2410000,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,244.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
246,PT02M50.00S,2021-11-20T02:54:28.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,8.623521681997373,56.61764705882353,1610612743,48,44,2021-11-20T02:54:33Z,2420000,-33.0,29.0,1,left,MISS A. Gordon driving finger roll Layup - blocked,"[203932, 1629750]",1610612743.0,DEN,driving finger roll,,,Gordon,A. Gordon,,,,,4.37,Missed,,,,,,,,,,,,,,Green,1629750.0,,,,
247,PT02M50.00S,2021-11-20T02:54:28.4Z,2,REGULAR,block,,[],1629750,,,1610612743,48,44,2021-11-20T02:54:30Z,2430000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT02M47.00S,2021-11-20T02:54:31.4Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612741,48,44,2021-11-20T02:54:33Z,2440000,,,0,,D. Jones Jr. REBOUND (Off:3 Def:4),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,246.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
249,PT02M44.00S,2021-11-20T02:54:37.1Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612741,48,44,2021-11-20T02:54:54Z,2450000,,,0,,J. Green shooting personal FOUL (1 PF) (DeRozan 2 FT),"[201145, 201942]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202053.0,1.0,0.0,DeRozan,201942.0,,,,,,
251,PT02M44.00S,2021-11-20T02:54:57.7Z,2,REGULAR,stoppage,injury,[],0,,,1610612741,48,44,2021-11-20T02:54:57Z,2470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT02M44.00S,2021-11-20T02:55:54.0Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,48,45,2021-11-20T02:55:54Z,2480000,,,0,,D. DeRozan Free Throw 1 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
253,PT02M44.00S,2021-11-20T02:56:14.0Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,48,46,2021-11-20T02:56:14Z,2490000,,,0,,D. DeRozan Free Throw 2 of 2 (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
254,PT02M27.00S,2021-11-20T02:56:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629750,,,1610612743,48,46,2021-11-20T02:56:55Z,2500000,,,0,,J. Green shooting personal FOUL (1 PF) (Green 2 FT),"[1629750, 201145]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1155.0,1.0,0.0,Green,201145.0,,,,,,
256,PT02M27.00S,2021-11-20T02:57:05.1Z,2,REGULAR,freethrow,1 of 2,[],201145,,,1610612743,49,46,2021-11-20T02:57:05Z,2520000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
257,PT02M27.00S,2021-11-20T02:57:22.2Z,2,REGULAR,freethrow,2 of 2,[],201145,,,1610612743,50,46,2021-11-20T02:57:22Z,2530000,,,0,,J. Green Free Throw 2 of 2 (9 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
258,PT02M17.00S,2021-11-20T02:57:36.9Z,2,REGULAR,foul,offensive,['inpenalty'],203897,,,1610612741,50,46,2021-11-20T02:57:47Z,2540000,,,0,,Z. LaVine charge offensive FOUL (1 PF),"[203897, 201145]",1610612741.0,CHI,charge,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1155.0,1.0,0.0,Green,201145.0,,,,,,
260,PT02M17.00S,2021-11-20T02:57:36.9Z,2,REGULAR,turnover,offensive foul,[],203897,,,1610612741,50,46,2021-11-20T02:57:36Z,2560000,,,0,,Z. LaVine offensive foul TURNOVER (2 TO),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1155.0,,,,,,,2.0,,,
