actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
368,PT11M29.00S,2022-04-02T02:26:37.3Z,3,REGULAR,turnover,out-of-bounds,[],201976,,,1610612750,65,70,2022-04-02T02:26:49Z,3660000,,,0,,P. Beverley step out-of-bounds TURNOVER (1 TO),[201976],1610612750.0,MIN,step,,,Beverley,P. Beverley,,,,,,,,1.0,,,,,,,,,,1628159.0,,,,,,,
369,PT11M29.00S,2022-04-02T02:27:03.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,65,70,2022-04-02T02:27:03Z,3670000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M23.00S,2022-04-02T02:30:02.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,11.908672798948752,37.99019607843137,1610612743,67,70,2022-04-02T02:30:10Z,3680000,60.0,59.0,1,left,N. Jokic 8' turnaround Hook (26 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,8.44,Made,26.0,,,,,,,,,,,,,,,,,,
371,PT11M08.00S,2022-04-02T02:30:16.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,77.21747700394218,8.333333333333332,1610612750,67,73,2022-04-02T02:30:23Z,3690000,-208.0,162.0,1,right,K. Towns 26' 3PT  (21 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.37,Made,21.0,,,,A. Edwards,1630162.0,5.0,,,,,,,,,,,,
373,PT10M49.00S,2022-04-02T02:30:37.9Z,3,REGULAR,foul,personal,[],1626157,,,1610612743,67,73,2022-04-02T02:31:24Z,3710000,,,0,,K. Towns personal FOUL (4 PF),"[1626157, 203999]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,1628159.0,4.0,0.0,Jokic,203999.0,,,
375,PT10M43.00S,2022-04-02T02:31:04.9Z,3,REGULAR,turnover,backcourt,[],1628420,,,1610612743,67,73,2022-04-02T02:31:34Z,3730000,,,0,,M. Morris backcourt TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,1.0,,,,,,,,,,1628159.0,,,,,,,
376,PT10M29.00S,2022-04-02T02:31:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,92.32917214191852,43.872549019607845,1610612750,67,75,2022-04-02T02:31:49Z,3740000,-31.0,20.0,1,right,K. Towns driving finger roll Layup (23 PTS),[1626157],1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,3.63,Made,23.0,,,,,,,,,,,,,,,,,,
377,PT10M16.00S,2022-04-02T02:31:50.1Z,3,REGULAR,turnover,bad pass,[],201145,,,1610612743,67,75,2022-04-02T02:31:54Z,3750000,,,0,,J. Green bad pass TURNOVER (1 TO),"[201145, 201976]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,1.0,Beverley,201976.0,,,,,,,,,,,,,,,
378,PT10M16.00S,2022-04-02T02:31:50.1Z,3,REGULAR,steal,,[],201976,,,1610612750,67,75,2022-04-02T02:31:51Z,3760000,,,0,,P. Beverley STEAL (2 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT10M08.00S,2022-04-02T02:31:57.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,71.04139290407359,20.588235294117645,1610612750,67,75,2022-04-02T02:32:36Z,3770000,-147.0,220.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
380,PT10M05.00S,2022-04-02T02:32:00.9Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,67,75,2022-04-02T02:32:36Z,3780000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,379.0,2.0,1.0,1.0,,,,,,,,
381,PT10M03.00S,2022-04-02T02:32:02.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,87.72996057818659,44.36274509803921,1610612750,67,77,2022-04-02T02:32:17Z,3790000,-28.0,63.0,1,right,P. Beverley 6' floating Jump Shot (4 PTS),[201976],1610612750.0,MIN,floating,,,Beverley,P. Beverley,,,,,6.88,Made,4.0,,,,,,,,,,,,,,,,,,
382,PT09M37.00S,2022-04-02T02:32:29.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,14.14257555847569,47.30392156862745,1610612743,67,77,2022-04-02T02:32:35Z,3800000,13.0,80.0,1,left,MISS N. Jokic 8' turnaround Hook - blocked,"[203999, 1626157]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,8.15,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0,
383,PT09M37.00S,2022-04-02T02:32:29.1Z,3,REGULAR,block,,[],1626157,,,1610612743,67,77,2022-04-02T02:32:31Z,3810000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M35.00S,2022-04-02T02:32:31.1Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,67,77,2022-04-02T02:32:35Z,3820000,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,382.0,3.0,2.0,1.0,,,,,,,,
385,PT09M32.00S,2022-04-02T02:32:34.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629020,93.11760840998686,50.49019607843137,1610612750,67,79,2022-04-02T02:33:45Z,3830000,2.0,12.0,1,right,J. Vanderbilt running DUNK (4 PTS) (D. Russell 3 AST),"[1629020, 1626156]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,1.25,Made,4.0,,,,D. Russell,1626156.0,3.0,,,,,,,,,,,,
387,PT09M32.00S,2022-04-02T02:32:38.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,67,79,2022-04-02T02:32:38Z,3850000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT09M08.00S,2022-04-02T02:35:47.2Z,3,REGULAR,3pt,Jump Shot,[],1628420,32.276609724047304,54.65686274509803,1610612743,70,79,2022-04-02T02:35:53Z,3860000,-23.0,251.0,1,left,M. Morris 25' 3PT  (7 PTS) (W. Barton 3 AST),"[1628420, 203115]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.2,Made,7.0,,,,W. Barton,203115.0,3.0,,,,,,,,,,,,
390,PT08M49.00S,2022-04-02T02:36:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,88.51839684625493,46.07843137254902,1610612750,70,79,2022-04-02T02:36:16Z,3880000,-20.0,55.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,5.88,Missed,,,,,,,,,,,,,,,,,,,
391,PT08M48.00S,2022-04-02T02:36:08.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,70,79,2022-04-02T02:36:16Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,,
392,PT08M48.00S,2022-04-02T02:36:20.7Z,3,REGULAR,foul,technical,['1freethrow'],1626156,,,1610612743,70,79,2022-04-02T02:36:39Z,3900000,,,0,,D. Russell technical FOUL (1 Tech),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,1628159.0,0.0,1.0,,,,,
393,PT08M48.00S,2022-04-02T02:36:46.4Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,71,79,2022-04-02T02:36:46Z,3910000,,,0,,N. Jokic technical Free Throw 1 of 1 (27 PTS),[203999],1610612743.0,DEN,technical,,,Jokic,N. Jokic,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
394,PT08M38.00S,2022-04-02T02:37:15.6Z,3,REGULAR,turnover,lost ball,[],1628420,,,1610612743,71,79,2022-04-02T02:37:21Z,3920000,,,0,,M. Morris lost ball TURNOVER (2 TO),"[1628420, 201976]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,2.0,Beverley,201976.0,,,,,,,,,,,,,,,
395,PT08M38.00S,2022-04-02T02:37:15.6Z,3,REGULAR,steal,,[],201976,,,1610612750,71,79,2022-04-02T02:37:17Z,3930000,,,0,,P. Beverley STEAL (3 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M33.00S,2022-04-02T02:37:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629020,93.51182654402102,42.64705882352941,1610612750,71,79,2022-04-02T02:39:22Z,3940000,-37.0,8.0,1,right,MISS J. Vanderbilt running Layup,[1629020],1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,,
397,PT08M32.00S,2022-04-02T02:37:21.8Z,3,REGULAR,rebound,offensive,[],201976,,,1610612750,71,79,2022-04-02T02:37:21Z,3950000,,,0,,P. Beverley REBOUND (Off:2 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,396.0,3.0,1.0,2.0,,,,,,,,
398,PT08M31.00S,2022-04-02T02:37:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201976,92.59198423127464,41.66666666666667,1610612750,71,79,2022-04-02T02:39:28Z,3960000,-42.0,17.0,1,right,MISS P. Beverley putback Layup,[201976],1610612750.0,MIN,putback,,,Beverley,P. Beverley,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
399,PT08M30.00S,2022-04-02T02:37:23.2Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,71,79,2022-04-02T02:37:39Z,3970000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,398.0,1.0,1.0,0.0,,,,,,,,
401,PT08M22.00S,2022-04-02T02:37:47.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203115,11.908672798948752,45.09803921568628,1610612743,73,79,2022-04-02T02:38:22Z,3990000,25.0,59.0,1,left,W. Barton 6' driving floating Jump Shot (2 PTS) (A. Gordon 2 AST),"[203115, 203932]",1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,6.43,Made,2.0,,,,A. Gordon,203932.0,2.0,,,,,,,,,,,,
402,PT08M22.00S,2022-04-02T02:37:49.7Z,3,REGULAR,foul,personal,['1freethrow'],201976,,,1610612743,73,79,2022-04-02T02:38:11Z,4000000,,,0,,P. Beverley shooting personal FOUL (3 PF) (Barton 1 FT),"[201976, 203115]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Barton,203115.0,,,
405,PT08M22.00S,2022-04-02T02:38:01.0Z,3,REGULAR,substitution,out,[],201976,,,1610612743,73,79,2022-04-02T02:38:10Z,4020000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M22.00S,2022-04-02T02:38:01.0Z,3,REGULAR,substitution,in,[],1627752,,,1610612743,73,79,2022-04-02T02:38:10Z,4030000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT08M22.00S,2022-04-02T02:38:20.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203115,,,1610612743,74,79,2022-04-02T02:38:20Z,4040000,,,0,,W. Barton Free Throw 1 of 1 (3 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
408,PT08M14.00S,2022-04-02T02:38:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.5407358738502,41.42156862745098,1610612750,74,79,2022-04-02T02:38:37Z,4050000,-43.0,27.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,,
409,PT08M11.00S,2022-04-02T02:38:34.6Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,74,79,2022-04-02T02:38:37Z,4060000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,408.0,3.0,2.0,1.0,,,,,,,,
410,PT08M11.00S,2022-04-02T02:38:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629020,94.40999984741211,50.0,1610612750,74,79,2022-04-02T02:38:35Z,4070000,0.0,0.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
411,PT08M11.00S,2022-04-02T02:38:35.6Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,74,79,2022-04-02T02:38:35Z,4080000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,410.0,3.0,3.0,0.0,,,,,,,,
412,PT08M02.00S,2022-04-02T02:38:43.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,6.1268068331143235,44.11764705882353,1610612743,76,79,2022-04-02T02:38:52Z,4090000,29.0,5.0,1,left,M. Morris driving reverse Layup (9 PTS),[1628420],1610612743.0,DEN,driving reverse,,,Morris,M. Morris,,,,,2.98,Made,9.0,,,,,,,,,,,,,,,,,,
413,PT07M43.00S,2022-04-02T02:39:02.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,91.40932982917214,43.38235294117647,1610612750,76,79,2022-04-02T02:39:07Z,4100000,-33.0,28.0,1,right,MISS K. Towns driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
414,PT07M42.00S,2022-04-02T02:39:03.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,79,2022-04-02T02:39:07Z,4110000,,,0,,N. Jokic REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,413.0,7.0,4.0,3.0,,,,,,,,
415,PT07M37.00S,2022-04-02T02:39:08.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203115,8.09789750328515,48.77450980392157,1610612743,76,79,2022-04-02T02:39:56Z,4120000,6.0,24.0,1,left,MISS W. Barton driving DUNK,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.44,Missed,,,,,,,,,,,,,,,,,,,
416,PT07M35.00S,2022-04-02T02:39:10.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,76,79,2022-04-02T02:39:16Z,4130000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,
417,PT07M34.00S,2022-04-02T02:39:17.9Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612750,76,79,2022-04-02T02:39:38Z,4140000,,,0,,J. Green shooting personal FOUL (4 PF) (Towns 2 FT),"[201145, 1626157]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1628159.0,4.0,0.0,Towns,1626157.0,,,
419,PT07M34.00S,2022-04-02T02:39:36.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,76,79,2022-04-02T02:39:36Z,4160000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M34.00S,2022-04-02T02:39:40.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612750,76,79,2022-04-02T02:44:46Z,4170000,,,0,,,[],1610612743.0,DEN,support,,,,,,,,,,,,,,,,,,,,,,1148.0,,,,,,,
421,PT07M34.00S,2022-04-02T02:41:02.8Z,3,REGULAR,substitution,out,[],1627752,,,1610612750,76,79,2022-04-02T02:41:27Z,4180000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M34.00S,2022-04-02T02:41:02.8Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,76,79,2022-04-02T02:41:27Z,4190000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M34.00S,2022-04-02T02:41:49.1Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,76,80,2022-04-02T02:41:49Z,4200000,,,0,,K. Towns Free Throw 1 of 2 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
424,PT07M34.00S,2022-04-02T02:41:49.6Z,3,REGULAR,substitution,out,[],201145,,,1610612750,76,80,2022-04-02T02:41:59Z,4210000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M34.00S,2022-04-02T02:41:49.6Z,3,REGULAR,substitution,in,[],203210,,,1610612750,76,80,2022-04-02T02:41:59Z,4220000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M34.00S,2022-04-02T02:42:25.8Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,76,81,2022-04-02T02:42:25Z,4230000,,,0,,K. Towns Free Throw 2 of 2 (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
427,PT07M29.00S,2022-04-02T02:42:34.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203115,19.267411300919843,94.85294117647058,1610612743,76,81,2022-04-02T02:42:46Z,4240000,-224.0,129.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
428,PT07M25.00S,2022-04-02T02:42:38.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,76,81,2022-04-02T02:42:46Z,4250000,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,427.0,5.0,4.0,1.0,,,,,,,,
429,PT07M11.00S,2022-04-02T02:42:51.1Z,3,REGULAR,3pt,Jump Shot,[],1627736,72.22404730617609,22.058823529411764,1610612750,76,81,2022-04-02T02:43:02Z,4260000,-140.0,209.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
430,PT07M02.00S,2022-04-02T02:43:00.1Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,76,81,2022-04-02T02:43:02Z,4270000,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,429.0,5.0,4.0,1.0,,,,,,,,
431,PT07M02.00S,2022-04-02T02:42:59.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612750,76,83,2022-04-02T02:43:26Z,4280000,0.0,0.0,1,right,K. Towns putback DUNK (27 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,0.0,Made,27.0,,,,,,,,,,,,,,,,,,
432,PT06M42.00S,2022-04-02T02:43:19.5Z,3,REGULAR,2pt,Jump Shot,[],1628420,24.655059132720105,64.70588235294117,1610612743,78,83,2022-04-02T02:43:25Z,4290000,-74.0,179.0,1,left,M. Morris 19' pullup Jump Shot (11 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.38,Made,11.0,,,,,,,,,,,,,,,,,,
433,PT06M19.00S,2022-04-02T02:43:48.8Z,3,REGULAR,foul,personal,[],203932,,,1610612750,78,83,2022-04-02T02:43:55Z,4300000,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1626156]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Russell,1626156.0,,,
435,PT06M19.00S,2022-04-02T02:43:54.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,78,83,2022-04-02T02:43:59Z,4320000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M19.00S,2022-04-02T02:43:54.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,78,83,2022-04-02T02:43:59Z,4330000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M08.00S,2022-04-02T02:44:22.4Z,3,REGULAR,2pt,Jump Shot,[],1630162,81.02825229960578,82.59803921568627,1610612750,78,83,2022-04-02T02:44:28Z,4340000,163.0,126.0,1,right,MISS A. Edwards 20' step back Shot,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,20.59,Missed,,,,,,,,,,,,,,,,,,,
438,PT06M05.00S,2022-04-02T02:44:25.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,78,83,2022-04-02T02:44:28Z,4350000,,,0,,N. Jokic REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,437.0,8.0,5.0,3.0,,,,,,,,
439,PT05M59.00S,2022-04-02T02:44:31.5Z,3,REGULAR,3pt,Jump Shot,[],203932,6.652431011826544,96.56862745098039,1610612743,81,83,2022-04-02T02:44:40Z,4360000,-233.0,10.0,1,left,A. Gordon 3PT  (16 PTS) (J. Green 1 AST),"[203932, 203210]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.3,Made,16.0,,,,J. Green,203210.0,1.0,,,,,,,,,,,,
441,PT05M36.00S,2022-04-02T02:44:54.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,93.11760840998686,55.392156862745104,1610612750,81,83,2022-04-02T02:44:59Z,4380000,27.0,12.0,1,right,MISS J. Vanderbilt cutting Layup,[1629020],1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
442,PT05M35.00S,2022-04-02T02:44:55.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,83,2022-04-02T02:44:59Z,4390000,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,441.0,9.0,6.0,3.0,,,,,,,,
443,PT05M19.00S,2022-04-02T02:45:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.33180026281209,37.00980392156863,1610612743,81,83,2022-04-02T02:45:21Z,4400000,65.0,45.0,1,left,MISS N. Jokic 7' turnaround bank Shot,[203999],1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,7.88,Missed,,,,,,,,,,,,,,,,,,,
444,PT05M18.00S,2022-04-02T02:45:12.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,81,83,2022-04-02T02:45:12Z,4410000,,,0,,N. Jokic REBOUND (Off:4 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,443.0,10.0,6.0,4.0,,,,,,,,
445,PT05M17.00S,2022-04-02T02:45:13.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,10.726018396846255,50.49019607843137,1610612743,83,83,2022-04-02T02:45:24Z,4420000,-2.0,48.0,1,left,N. Jokic Jump Shot (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.84,Made,29.0,,,,,,,,,,,,,,,,,,
446,PT05M02.00S,2022-04-02T02:45:31.0Z,3,REGULAR,foul,personal,[],203210,,,1610612750,83,83,2022-04-02T02:45:41Z,4430000,,,0,,J. Green personal FOUL (2 PF),"[203210, 1630162]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Edwards,1630162.0,,,
448,PT05M02.00S,2022-04-02T02:45:36.7Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,83,83,2022-04-02T02:45:41Z,4450000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M02.00S,2022-04-02T02:45:36.7Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,83,83,2022-04-02T02:45:41Z,4460000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M52.00S,2022-04-02T02:46:01.7Z,3,REGULAR,3pt,Jump Shot,[],1627752,73.14388961892247,17.647058823529413,1610612750,83,86,2022-04-02T02:46:08Z,4470000,-162.0,200.0,1,right,T. Prince 25' 3PT  (10 PTS) (M. Beasley 2 AST),"[1627752, 1627736]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.72,Made,10.0,,,,M. Beasley,1627736.0,2.0,,,,,,,,,,,,
452,PT04M36.00S,2022-04-02T02:46:20.9Z,3,REGULAR,foul,personal,[],1627752,,,1610612743,83,86,2022-04-02T02:46:34Z,4490000,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 203932]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Gordon,203932.0,,,
454,PT04M36.00S,2022-04-02T02:46:27.7Z,3,REGULAR,substitution,out,[],203115,,,1610612743,83,86,2022-04-02T02:46:44Z,4510000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M36.00S,2022-04-02T02:46:27.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612743,83,86,2022-04-02T02:46:44Z,4520000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
