actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
92,PT04M29.00S,2022-01-24T01:28:00.8Z,1,REGULAR,freethrow,1 of 1,[],202709,,,1610612743,24,20,2022-01-24T01:28:47Z,890000,,,0,,C. Joseph technical Free Throw 1 of 1 (3 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2022-01-24T01:28:56.8Z,1,REGULAR,foul,personal,[],1628977,,,1610612743,24,20,2022-01-24T01:29:17Z,900000,,,0,,H. Diallo personal FOUL (1 PF),"[1628977, 203999]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,2715.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,
101,PT04M05.00S,2022-01-24T01:29:13.2Z,1,REGULAR,3pt,Jump Shot,[],203999,30.27266754270697,79.90196078431373,1610612743,24,20,2022-01-24T01:29:19Z,960000,-150.0,232.0,1,left,MISS N. Jokic 27' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
102,PT04M03.00S,2022-01-24T01:29:15.3Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,24,20,2022-01-24T01:29:15Z,970000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,101.0,2.0,2.0,0.0,,,,,,
103,PT03M55.00S,2022-01-24T01:29:24.7Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612765,24,20,2022-01-24T01:29:52Z,980000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Lyles 2 FT),"[203999, 1626168]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,2715.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,
105,PT03M55.00S,2022-01-24T01:29:53.9Z,1,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,24,21,2022-01-24T01:29:53Z,1000000,,,0,,T. Lyles Free Throw 1 of 2 (1 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
106,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,24,21,2022-01-24T01:29:58Z,1010000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],1628367,,,1610612765,24,21,2022-01-24T01:29:58Z,1020000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],203115,,,1610612765,24,21,2022-01-24T02:14:09Z,1025000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],203085,,,1610612765,24,21,2022-01-24T02:14:09Z,1027500,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],203932,,,1610612765,24,21,2022-01-24T02:14:09Z,1028750,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],1628977,,,1610612765,24,21,2022-01-24T02:14:09Z,1029375,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,out,[],202709,,,1610612765,24,21,2022-01-24T02:14:09Z,1029687,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],1627854,,,1610612765,24,21,2022-01-24T02:14:09Z,1029843,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],1628420,,,1610612765,24,21,2022-01-24T02:14:09Z,1029921,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612765,24,21,2022-01-24T02:14:09Z,1029960,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,24,21,2022-01-24T02:14:09Z,1029980,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M55.00S,2022-01-24T01:29:54.8Z,1,REGULAR,substitution,in,[],203585,,,1610612765,24,21,2022-01-24T02:14:09Z,1029990,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M55.00S,2022-01-24T01:30:32.5Z,1,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,24,22,2022-01-24T01:30:32Z,1070000,,,0,,T. Lyles Free Throw 2 of 2 (2 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
113,PT03M38.00S,2022-01-24T01:30:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,17.263469119579497,61.51960784313725,1610612743,24,22,2022-01-24T01:30:58Z,1080000,-58.0,110.0,1,left,MISS M. Morris 12' driving floating Shot,[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,12.4,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2022-01-24T01:30:49.6Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,24,22,2022-01-24T01:30:58Z,1090000,,,0,,J. Jackson REBOUND (Off:0 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,
115,PT03M28.00S,2022-01-24T01:30:59.2Z,1,REGULAR,3pt,Jump Shot,[],203585,94.00459921156373,3.67647058823529,1610612765,24,25,2022-01-24T01:31:04Z,1100000,-232.0,4.0,1,right,R. McGruder 3PT  (3 PTS) (C. Cunningham 3 AST),"[203585, 1630595]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.16,Made,3.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,,
117,PT03M10.00S,2022-01-24T01:31:17.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.065045992115643,43.13725490196079,1610612743,24,25,2022-01-24T01:31:49Z,1120000,34.0,23.0,1,left,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2022-01-24T01:31:19.9Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,24,25,2022-01-24T01:31:19Z,1130000,,,0,,Z. Nnaji REBOUND (Off:1 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,117.0,1.0,0.0,1.0,,,,,,
119,PT03M06.00S,2022-01-24T01:31:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630192,7.013797634691201,54.16666666666667,1610612743,26,25,2022-01-24T01:31:37Z,1140000,-21.0,13.0,1,left,Z. Nnaji putback Layup (2 PTS),[1630192],1610612743.0,DEN,putback,,,Nnaji,Z. Nnaji,,,,,2.47,Made,2.0,,,,,,,,,,,,,,,,,,
120,PT02M51.00S,2022-01-24T01:31:36.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,86.38304862023654,47.05882352941176,1610612765,26,27,2022-01-24T01:34:46Z,1150000,-15.0,75.0,1,right,C. Cunningham 7' turnaround Hook (4 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,7.69,Made,4.0,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2022-01-24T01:31:49.2Z,1,REGULAR,3pt,Jump Shot,[],1627854,31.32391590013141,34.06862745098039,1610612743,29,27,2022-01-24T01:31:54Z,1160000,80.0,242.0,1,left,B. Forbes 25' 3PT  (3 PTS) (M. Morris 3 AST),"[1627854, 1628420]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.47,Made,3.0,M. Morris,1628420.0,3.0,,,,,,,,,,,,,,,
123,PT02M23.00S,2022-01-24T01:32:04.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,67.9862023653088,45.34313725490197,1610612765,29,27,2022-01-24T01:32:14Z,1180000,-23.0,248.0,1,right,MISS T. Lyles 24' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M18.00S,2022-01-24T01:32:09.1Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,29,27,2022-01-24T01:32:14Z,1190000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,
125,PT02M17.00S,2022-01-24T01:32:18.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,29,27,2022-01-24T01:32:18Z,1200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M17.00S,2022-01-24T01:32:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,29,27,2022-01-24T01:32:23Z,1210000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M17.00S,2022-01-24T01:34:55.4Z,1,REGULAR,substitution,out,[],203999,,,1610612743,29,27,2022-01-24T01:35:11Z,1220000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M17.00S,2022-01-24T01:34:55.4Z,1,REGULAR,substitution,out,[],1630595,,,1610612743,29,27,2022-01-24T01:35:11Z,1230000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M17.00S,2022-01-24T01:34:55.4Z,1,REGULAR,substitution,in,[],202326,,,1610612743,29,27,2022-01-24T01:35:11Z,1240000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M17.00S,2022-01-24T01:34:55.4Z,1,REGULAR,substitution,in,[],1630199,,,1610612743,29,27,2022-01-24T01:35:11Z,1250000,,,0,,SUB in: C. Stanley,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M11.00S,2022-01-24T01:35:17.0Z,1,REGULAR,3pt,Jump Shot,[],1627854,27.513140604467807,79.90196078431373,1610612743,29,27,2022-01-24T01:35:36Z,1260000,-150.0,206.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
136,PT02M10.00S,2022-01-24T01:35:18.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,29,27,2022-01-24T01:35:36Z,1270000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,
137,PT02M10.00S,2022-01-24T01:35:24.0Z,1,REGULAR,foul,personal,[],1628367,,,1610612743,29,27,2022-01-24T01:35:30Z,1280000,,,0,,J. Jackson loose ball personal FOUL (1 PF),"[1628367, 1630192]",1610612765.0,DET,loose ball,,,Jackson,J. Jackson,,,,,,,,,,,1204.0,1.0,0.0,Nnaji,1630192.0,,,,,,,,,,
139,PT02M03.00S,2022-01-24T01:35:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202326,20.285808147174762,44.11764705882353,1610612743,29,27,2022-01-24T01:35:54Z,1300000,29.0,138.0,1,left,MISS D. Cousins 14' fadeaway Shot,[202326],1610612743.0,DEN,fadeaway,,,Cousins,D. Cousins,,,,,14.13,Missed,,,,,,,,,,,,,,,,,,,
140,PT02M01.00S,2022-01-24T01:35:45.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,29,27,2022-01-24T01:35:54Z,1310000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,139.0,,,,,,,,,
141,PT01M45.00S,2022-01-24T01:36:06.4Z,1,REGULAR,turnover,lost ball,[],203585,,,1610612765,29,27,2022-01-24T01:36:12Z,1320000,,,0,,R. McGruder lost ball TURNOVER (1 TO),"[203585, 1630267]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,1.0,Campazzo,1630267.0,,,
142,PT01M45.00S,2022-01-24T01:36:06.4Z,1,REGULAR,steal,,[],1630267,,,1610612743,29,27,2022-01-24T01:36:09Z,1330000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M41.00S,2022-01-24T01:36:10.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,7.670827858081481,48.774509803921575,1610612743,29,27,2022-01-24T01:36:23Z,1340000,6.0,20.0,1,left,MISS M. Morris running Layup - blocked,"[1628420, 1628367]",1610612743.0,DEN,running,,,Morris,M. Morris,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,Jackson,1628367.0
144,PT01M41.00S,2022-01-24T01:36:10.9Z,1,REGULAR,block,,[],1628367,,,1610612743,29,27,2022-01-24T01:36:14Z,1350000,,,0,,J. Jackson BLOCK (1 BLK),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M36.00S,2022-01-24T01:36:15.9Z,1,REGULAR,rebound,offensive,[],1630192,,,1610612743,29,27,2022-01-24T01:36:23Z,1360000,,,0,,Z. Nnaji REBOUND (Off:2 Def:0),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,143.0,2.0,0.0,2.0,,,,,,
146,PT01M26.00S,2022-01-24T01:36:27.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630199,,,1610612743,29,27,2022-01-24T01:36:39Z,1370000,,,0,,C. Stanley shooting personal FOUL (1 PF) (Cousins 2 FT),"[1630199, 202326]",1610612765.0,DET,shooting,,,Stanley,C. Stanley,,,,,,,,,,,1627534.0,1.0,0.0,Cousins,202326.0,,,,,,,,,,
148,PT01M26.00S,2022-01-24T01:37:04.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202326,,,1610612743,29,27,2022-01-24T01:37:23Z,1390000,,,0,,MISS D. Cousins Free Throw 1 of 2,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
149,PT01M26.00S,2022-01-24T01:37:04.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,29,27,2022-01-24T01:37:23Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,
150,PT01M26.00S,2022-01-24T01:37:04.5Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202326,,,1610612743,29,27,2022-01-24T01:37:23Z,1410000,,,0,,MISS D. Cousins Free Throw 2 of 2,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
151,PT01M21.00S,2022-01-24T01:37:09.5Z,1,REGULAR,rebound,defensive,[],1628367,,,1610612765,29,27,2022-01-24T01:37:23Z,1420000,,,0,,J. Jackson REBOUND (Off:0 Def:2),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,150.0,2.0,2.0,0.0,,,,,,
152,PT01M06.00S,2022-01-24T01:37:38.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202326,,,1610612765,29,27,2022-01-24T01:37:48Z,1430000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Lyles 2 FT),"[202326, 1626168]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,1204.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,
154,PT01M06.00S,2022-01-24T01:38:06.3Z,1,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,29,28,2022-01-24T01:38:06Z,1450000,,,0,,T. Lyles Free Throw 1 of 2 (3 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
155,PT01M06.00S,2022-01-24T01:38:23.7Z,1,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,29,28,2022-01-24T01:38:23Z,1460000,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Missed,,,,,,,,,,,,,,,,,,,
156,PT01M02.00S,2022-01-24T01:38:25.1Z,1,REGULAR,rebound,defensive,[],202326,,,1610612743,29,28,2022-01-24T01:38:25Z,1470000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,
157,PT00M42.30S,2022-01-24T01:38:44.9Z,1,REGULAR,3pt,Jump Shot,[],1627854,29.747043363994734,30.392156862745097,1610612743,29,28,2022-01-24T01:38:50Z,1480000,98.0,227.0,1,left,MISS B. Forbes 24' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M38.70S,2022-01-24T01:38:49.4Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,29,28,2022-01-24T01:38:49Z,1490000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,,
159,PT00M35.40S,2022-01-24T01:38:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630199,87.82851511169514,96.32352941176471,1610612765,29,28,2022-01-24T01:38:58Z,1500000,232.0,62.0,1,right,MISS C. Stanley 3PT,[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M32.90S,2022-01-24T01:38:55.1Z,1,REGULAR,rebound,defensive,[],202326,,,1610612743,29,28,2022-01-24T01:38:58Z,1510000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,
161,PT00M17.70S,2022-01-24T01:39:10.4Z,1,REGULAR,2pt,Jump Shot,[],1628420,25.804862023653087,47.79411764705882,1610612743,29,28,2022-01-24T01:39:15Z,1520000,11.0,190.0,1,left,MISS M. Morris 19' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.04,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M15.20S,2022-01-24T01:39:13.0Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,29,28,2022-01-24T01:39:13Z,1530000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,,,,,
163,PT00M01.20S,2022-01-24T01:39:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,89.27398160315374,35.5392156862745,1610612765,29,30,2022-01-24T01:39:33Z,1540000,-72.0,48.0,1,right,K. Hayes 8' driving floating Jump Shot (2 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,8.69,Made,2.0,,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-01-24T01:39:40.9Z,1,REGULAR,period,end,[],0,,,1610612743,29,30,2022-01-24T01:39:40Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-24T01:42:20.4Z,2,REGULAR,period,start,[],0,,,1610612743,29,30,2022-01-24T01:42:28Z,1560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M47.00S,2022-01-24T01:42:37.1Z,2,REGULAR,foul,personal,[],203585,,,1610612743,29,30,2022-01-24T01:49:32Z,1570000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 202326]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,1627534.0,1.0,0.0,Cousins,202326.0,,,,,,,,,,
170,PT11M39.00S,2022-01-24T01:43:07.2Z,2,REGULAR,foul,personal,[],1630199,,,1610612743,29,30,2022-01-24T01:43:28Z,1590000,,,0,,C. Stanley personal FOUL (2 PF),"[1630199, 202326]",1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,2715.0,2.0,0.0,Cousins,202326.0,,,,,,,,,,
172,PT11M26.00S,2022-01-24T01:43:39.2Z,2,REGULAR,2pt,Jump Shot,[],1627854,22.864651773981606,52.611825980392155,1610612743,31,30,2022-01-24T01:47:45Z,1610000,-13.0,162.0,1,left,B. Forbes 16' Jump Shot (5 PTS) (F. Campazzo 1 AST),"[1627854, 1630267]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,16.29,Made,5.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,,,,,
174,PT11M18.00S,2022-01-24T01:43:49.5Z,2,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612765,31,30,2022-01-24T01:43:57Z,1630000,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (1 TO),[1626168],1610612765.0,DET,bad pass,,,Lyles,T. Lyles,,,,,,,,,,,1627534.0,,,,,,,,,1.0,,,,,
175,PT11M08.00S,2022-01-24T01:44:04.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202326,32.769382391590014,37.5,1610612743,31,30,2022-01-24T01:44:12Z,1640000,62.0,256.0,1,left,MISS D. Cousins 26' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
176,PT11M07.00S,2022-01-24T01:44:05.1Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,31,30,2022-01-24T01:47:15Z,1650000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,175.0,1.0,1.0,0.0,,,,,,
177,PT10M58.00S,2022-01-24T01:44:17.3Z,2,REGULAR,foul,personal,[],202326,,,1610612765,31,30,2022-01-24T01:44:21Z,1660000,,,0,,D. Cousins personal FOUL (2 PF),"[202326, 1626168]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,1204.0,2.0,0.0,Lyles,1626168.0,,,,,,,,,,
179,PT10M47.00S,2022-01-24T01:44:54.2Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,31,30,2022-01-24T01:45:03Z,1680000,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,,,,,,,1204.0,,,,,,,,,1.0,,,,,
180,PT10M27.00S,2022-01-24T01:45:27.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630192,27.250328515111704,81.12745098039215,1610612743,34,30,2022-01-24T01:45:31Z,1690000,-156.0,204.0,1,left,Z. Nnaji 25' 3PT  (5 PTS) (M. Morris 4 AST),"[1630192, 1628420]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.63,Made,5.0,M. Morris,1628420.0,4.0,,,,,,,,,,,,,,,
182,PT10M12.00S,2022-01-24T01:45:42.6Z,2,REGULAR,3pt,Jump Shot,[],1628367,68.11760840998686,44.36274509803921,1610612765,34,30,2022-01-24T01:45:52Z,1710000,-28.0,247.0,1,right,MISS J. Jackson 24' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
183,PT10M11.00S,2022-01-24T01:45:43.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,34,30,2022-01-24T01:45:52Z,1720000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,
184,PT10M02.00S,2022-01-24T01:46:08.4Z,2,REGULAR,foul,personal,[],1630199,,,1610612743,34,30,2022-01-24T01:46:30Z,1730000,,,0,,C. Stanley personal FOUL (3 PF),"[1630199, 1628420]",1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,2715.0,3.0,0.0,Morris,1628420.0,,,,,,,,,,
186,PT09M47.00S,2022-01-24T01:46:40.6Z,2,REGULAR,2pt,Jump Shot,[],1627854,24.096583442838366,69.6078431372549,1610612743,34,30,2022-01-24T01:46:46Z,1750000,-98.0,174.0,1,left,MISS B. Forbes 19' pullup Shot,[1627854],1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,19.97,Missed,,,,,,,,,,,,,,,,,,,
187,PT09M43.00S,2022-01-24T01:46:44.6Z,2,REGULAR,rebound,defensive,[],1630199,,,1610612765,34,30,2022-01-24T01:46:46Z,1760000,,,0,,C. Stanley REBOUND (Off:0 Def:1),[1630199],1610612765.0,DET,,,,Stanley,C. Stanley,,,,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,
