actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
93,PT04M15.00S,2022-04-08T01:29:36.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.09789750328515,45.34313725490196,1610612743,14,22,2022-04-08T01:30:26Z,930000,23.0,24.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,3.32,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M14.00S,2022-04-08T01:29:37.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,14,22,2022-04-08T01:30:26Z,940000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,93.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
95,PT04M14.00S,2022-04-08T01:29:41.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,16,22,2022-04-08T01:30:34Z,950000,0.0,0.0,1,left,N. Jokic tip Layup (4 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
96,PT04M01.00S,2022-04-08T01:29:47.2Z,1,REGULAR,3pt,Jump Shot,[],1629001,69.99014454664915,31.862745098039213,1610612763,16,25,2022-04-08T01:29:54Z,960000,-91.0,230.0,1,right,D. Melton 24' 3PT pullup (3 PTS) (K. Anderson 1 AST),"[1629001, 203937]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,24.69,Made,,,,,3.0,K. Anderson,203937.0,1.0,,,,,,,,,,,
98,PT03M44.00S,2022-04-08T01:30:04.5Z,1,REGULAR,3pt,Jump Shot,[],203932,9.017739816031538,96.56862745098039,1610612743,19,25,2022-04-08T01:30:10Z,980000,-233.0,32.0,1,left,A. Gordon 3PT  (8 PTS) (B. Hyland 1 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,23.5,Made,,,,,8.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,
100,PT03M32.00S,2022-04-08T01:30:17.3Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612763,19,25,2022-04-08T01:30:23Z,1000000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 203085]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,1.0,,,,,Rivers,203085.0,,,
101,PT03M32.00S,2022-04-08T01:30:17.3Z,1,REGULAR,steal,,[],203085,,,1610612743,19,25,2022-04-08T01:41:41Z,1010000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2022-04-08T01:30:21.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203932,24.917871222076215,14.460784313725492,1610612743,22,25,2022-04-08T01:33:07Z,1020000,178.0,182.0,1,left,A. Gordon 25' 3PT running pullup (11 PTS),[203932],1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,25.41,Made,,,,,11.0,,,,,,,,,,,,,,
103,PT03M27.00S,2022-04-08T01:30:28.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612763,22,25,2022-04-08T01:30:28Z,1030000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M27.00S,2022-04-08T01:31:45.8Z,1,REGULAR,substitution,out,[],1628415,,,1610612763,22,25,2022-04-08T01:32:00Z,1040000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M27.00S,2022-04-08T01:31:45.8Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,22,25,2022-04-08T01:32:00Z,1050000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M11.00S,2022-04-08T01:32:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,79.97700394218134,39.21568627450981,1610612763,22,25,2022-04-08T01:36:51Z,1060000,-54.0,136.0,1,right,MISS K. Anderson 14' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M10.00S,2022-04-08T01:32:09.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,22,25,2022-04-08T01:36:51Z,1070000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,
109,PT03M10.00S,2022-04-08T01:32:17.0Z,1,REGULAR,foul,personal,[],203500,,,1610612743,22,25,2022-04-08T01:32:35Z,1080000,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 203210]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Green,203210.0,,,,,
112,PT03M10.00S,2022-04-08T01:32:35.9Z,1,REGULAR,substitution,out,[],203500,,,1610612743,22,25,2022-04-08T01:32:51Z,1110000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2022-04-08T01:32:35.9Z,1,REGULAR,substitution,in,[],1628991,,,1610612743,22,25,2022-04-08T01:32:51Z,1120000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M02.00S,2022-04-08T01:32:52.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,7.835085413929041,50.98039215686274,1610612743,24,25,2022-04-08T01:36:57Z,1130000,-5.0,21.0,1,left,A. Gordon alley-oop DUNK (13 PTS) (N. Jokic 1 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,2.17,Made,,,,,13.0,N. Jokic,203999.0,1.0,,,,,,,,,,,
116,PT03M02.00S,2022-04-08T01:33:01.3Z,1,REGULAR,foul,personal,['1freethrow'],203937,,,1610612743,24,25,2022-04-08T01:33:10Z,1150000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Gordon 1 FT),"[203937, 203932]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Gordon,203932.0,,,,,
118,PT03M02.00S,2022-04-08T01:33:11.9Z,1,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,25,25,2022-04-08T01:36:57Z,1170000,,,0,,A. Gordon Free Throw 1 of 1 (14 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
119,PT02M51.00S,2022-04-08T01:33:18.7Z,1,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,25,25,2022-04-08T01:33:24Z,1180000,,,0,,J. Jackson Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628991],1610612763.0,MEM,bad pass,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2534.0,1.0,,,,,,,,,
120,PT02M51.00S,2022-04-08T01:33:23.3Z,1,REGULAR,substitution,out,[],1626145,,,1610612743,25,25,2022-04-08T01:33:29Z,1190000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M51.00S,2022-04-08T01:33:23.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612743,25,25,2022-04-08T01:33:29Z,1200000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M41.00S,2022-04-08T01:33:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630538,6.783837056504599,47.794117647058826,1610612743,27,25,2022-04-08T01:33:57Z,1210000,11.0,11.0,1,left,B. Hyland driving reverse Layup (2 PTS),[1630538],1610612743.0,DEN,driving reverse,,,Hyland,B. Hyland,,,,,1.58,Made,,,,,2.0,,,,,,,,,,,,,,
123,PT02M30.00S,2022-04-08T01:33:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.94152431011827,39.705882352941174,1610612763,27,25,2022-04-08T01:34:06Z,1220000,-51.0,70.0,1,right,MISS D. Bane 8' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,8.71,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2022-04-08T01:34:04.5Z,1,REGULAR,rebound,defensive,[],203085,,,1610612743,27,25,2022-04-08T01:34:06Z,1230000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
125,PT02M12.00S,2022-04-08T01:34:17.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.754927726675426,50.245098039215684,1610612743,29,25,2022-04-08T01:34:24Z,1240000,-1.0,30.0,1,left,N. Jokic driving Hook (6 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.98,Made,,,,,6.0,,,,,,,,,,,,,,
126,PT02M06.00S,2022-04-08T01:34:23.4Z,1,REGULAR,3pt,Jump Shot,[],1630533,83.13074901445466,93.38235294117648,1610612763,29,25,2022-04-08T01:34:36Z,1250000,217.0,106.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2022-04-08T01:34:25.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,29,25,2022-04-08T01:34:36Z,1260000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
136,PT02M04.00S,2022-04-08T01:34:39.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,29,25,2022-04-08T01:36:04Z,1265000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M42.00S,2022-04-08T01:34:55.2Z,1,REGULAR,3pt,Jump Shot,[],1630538,9.806176084099869,95.83333333333334,1610612743,32,25,2022-04-08T01:35:04Z,1270000,-229.0,40.0,1,left,B. Hyland 3PT step back (5 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,23.26,Made,,,,,5.0,,,,,,,,,,,,,,
129,PT01M20.00S,2022-04-08T01:35:17.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,67.49342969776609,43.627450980392155,1610612763,32,28,2022-04-08T01:35:23Z,1280000,-32.0,253.0,1,right,J. Jackson Jr. 25' 3PT  (5 PTS) (D. Melton 1 AST),"[1628991, 1629001]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.51,Made,,,,,5.0,D. Melton,1629001.0,1.0,,,,,,,,,,,
131,PT01M13.00S,2022-04-08T01:35:26.4Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,32,28,2022-04-08T01:35:36Z,1300000,,,0,,N. Jokic offensive FOUL (1 PF),"[203999, 203937]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,2002.0,,1.0,0.0,Anderson,203937.0,,,,,
133,PT01M13.00S,2022-04-08T01:35:26.4Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,32,28,2022-04-08T01:35:26Z,1320000,,,0,,N. Jokic offensive foul TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,2002.0,1.0,,,,,,,,,
134,PT01M13.00S,2022-04-08T01:35:35.2Z,1,REGULAR,substitution,out,[],203932,,,1610612763,32,28,2022-04-08T01:35:42Z,1330000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2022-04-08T01:35:35.2Z,1,REGULAR,substitution,in,[],1628432,,,1610612763,32,28,2022-04-08T01:35:42Z,1340000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M04.00S,2022-04-08T01:36:02.3Z,1,REGULAR,foul,personal,[],203210,,,1610612763,32,28,2022-04-08T01:36:15Z,1350000,,,0,,J. Green personal FOUL (1 PF),"[203210, 1628991]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,2534.0,,1.0,0.0,Jackson Jr.,1628991.0,,,,,
139,PT00M57.70S,2022-04-08T01:36:23.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,68.01905387647832,38.23529411764706,1610612763,32,28,2022-04-08T01:36:29Z,1370000,-59.0,248.0,1,right,MISS D. Melton 25' step back 3PT,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M55.50S,2022-04-08T01:36:25.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,32,28,2022-04-08T01:36:29Z,1380000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,139.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
141,PT00M48.90S,2022-04-08T01:36:35.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,32,28,2022-04-08T01:36:35Z,1390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M44.20S,2022-04-08T01:36:54.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,32,28,2022-04-08T01:36:54Z,1400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M38.00S,2022-04-08T01:37:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.229303547963205,50.98039215686274,1610612743,34,28,2022-04-08T01:37:22Z,1410000,-5.0,25.0,1,left,N. Jokic cutting finger roll Layup (8 PTS) (B. Hyland 2 AST),"[203999, 1630538]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,2.54,Made,,,,,8.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,
145,PT00M29.00S,2022-04-08T01:37:28.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.83245729303549,53.92156862745098,1610612763,34,28,2022-04-08T01:37:35Z,1430000,20.0,43.0,1,right,MISS J. Jackson Jr. driving floating bank Shot - blocked,"[1628991, 203999]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,4.73,Missed,,,,,,,,,,,,,,,,,Jokic,203999.0,
162,PT00M29.00S,2022-04-08T01:37:28.9Z,1,REGULAR,block,,[],203999,,,1610612763,34,28,2022-04-08T01:42:15Z,1435000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M26.50S,2022-04-08T01:37:31.4Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,34,28,2022-04-08T01:42:15Z,1440000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
147,PT00M23.70S,2022-04-08T01:37:34.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,93.51182654402102,1.9607843137254901,1610612763,34,28,2022-04-08T01:37:39Z,1450000,-240.0,8.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M20.80S,2022-04-08T01:37:37.2Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,34,28,2022-04-08T01:37:37Z,1460000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
149,PT00M02.10S,2022-04-08T01:37:55.8Z,1,REGULAR,2pt,Jump Shot,[],1630538,22.026938239159,44.11764705882353,1610612743,34,28,2022-04-08T01:38:03Z,1470000,29.0,155.0,1,left,MISS B. Hyland 15' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,15.74,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M01.50S,2022-04-08T01:37:58.6Z,1,REGULAR,rebound,defensive,[],203937,,,1610612763,34,28,2022-04-08T01:37:58Z,1480000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
151,PT00M01.50S,2022-04-08T01:38:05.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612763,34,28,2022-04-08T01:38:15Z,1490000,,,0,,B. Hyland personal FOUL (1 PF) (Anderson 2 FT),"[1630538, 203937]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Anderson,203937.0,,,,,
153,PT00M01.50S,2022-04-08T01:38:35.0Z,1,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,34,29,2022-04-08T01:38:35Z,1510000,,,0,,K. Anderson Free Throw 1 of 2 (4 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
154,PT00M01.50S,2022-04-08T01:38:52.0Z,1,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,34,30,2022-04-08T01:38:52Z,1520000,,,0,,K. Anderson Free Throw 2 of 2 (5 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
155,PT00M00.00S,2022-04-08T01:39:01.3Z,1,REGULAR,period,end,[],0,,,1610612743,34,30,2022-04-08T01:39:01Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-04-08T01:41:25.3Z,2,REGULAR,substitution,out,['startperiod'],1629001,,,1610612743,34,30,2022-04-08T01:41:40Z,1540000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-04-08T01:41:25.3Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612743,34,30,2022-04-08T01:41:40Z,1550000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-04-08T01:41:25.3Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612743,34,30,2022-04-08T01:41:40Z,1560000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-08T01:41:25.3Z,2,REGULAR,substitution,in,['startperiod'],1629634,,,1610612743,34,30,2022-04-08T01:41:40Z,1570000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-08T01:41:42.9Z,2,REGULAR,period,start,[],0,,,1610612743,34,30,2022-04-08T01:41:42Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M50.00S,2022-04-08T01:41:55.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,34,30,2022-04-08T01:41:55Z,1590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M42.00S,2022-04-08T01:42:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,9.674770039421814,57.84313725490197,1610612743,36,30,2022-04-08T01:42:29Z,1600000,-39.0,38.0,1,left,D. Reed driving finger roll Layup (2 PTS) (N. Jokic 2 AST),"[1628432, 203999]",1610612743.0,DEN,driving finger roll,,,Reed,D. Reed,,,,,5.49,Made,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,,,,,
165,PT11M29.00S,2022-04-08T01:42:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,89.43823915900131,45.588235294117645,1610612763,36,30,2022-04-08T01:44:38Z,1620000,-22.0,47.0,1,right,MISS J. Jackson Jr. Jump Shot - blocked,"[1628991, 1628432]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,5.18,Missed,,,,,,,,,,,,,,,,,Reed,1628432.0,
208,PT11M29.00S,2022-04-08T01:42:35.9Z,2,REGULAR,block,,[],1628432,,,1610612763,36,30,2022-04-08T01:51:29Z,1630000,,,0,,D. Reed BLOCK (1 BLK),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M28.00S,2022-04-08T01:42:36.9Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,36,30,2022-04-08T01:51:29Z,1640000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT11M20.00S,2022-04-08T01:42:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203085,6.783837056504599,49.754901960784316,1610612743,38,30,2022-04-08T01:51:20Z,1650000,1.0,11.0,1,left,A. Rivers running Layup (2 PTS) (B. Hyland 3 AST),"[203085, 1630538]",1610612743.0,DEN,running,,,Rivers,A. Rivers,,,,,1.14,Made,,,,,2.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,
170,PT11M05.00S,2022-04-08T01:42:57.4Z,2,REGULAR,3pt,Jump Shot,[],1630533,77.4802890932983,8.823529411764707,1610612763,38,33,2022-04-08T01:43:04Z,1670000,-206.0,159.0,1,right,Z. Williams 26' 3PT  (3 PTS) (J. Konchar 1 AST),"[1630533, 1629723]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,26.03,Made,,,,,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,
172,PT10M46.00S,2022-04-08T01:43:16.6Z,2,REGULAR,3pt,Jump Shot,[],203085,10.33180026281209,98.52941176470588,1610612743,38,33,2022-04-08T01:43:25Z,1690000,-243.0,45.0,1,left,MISS A. Rivers 24' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M42.00S,2022-04-08T01:43:20.6Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,38,33,2022-04-08T01:43:25Z,1700000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
174,PT10M37.00S,2022-04-08T01:43:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,90.22667542706965,55.14705882352941,1610612763,38,33,2022-04-08T01:43:37Z,1710000,26.0,39.0,1,right,MISS D. Bane running Layup,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M35.00S,2022-04-08T01:43:27.7Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,38,33,2022-04-08T01:43:37Z,1720000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,174.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
176,PT10M27.00S,2022-04-08T01:43:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,51.9607843137255,1610612743,40,33,2022-04-08T01:43:44Z,1730000,-10.0,9.0,1,left,N. Jokic Layup (10 PTS) (D. Reed 1 AST),"[203999, 1628432]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1.32,Made,,,,,10.0,D. Reed,1628432.0,1.0,,,,,,,,,,,
178,PT10M27.00S,2022-04-08T01:43:41.0Z,2,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612743,40,33,2022-04-08T01:43:55Z,1750000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Jokic 1 FT),"[1630533, 203999]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Jokic,203999.0,,,,,
180,PT10M27.00S,2022-04-08T01:44:01.7Z,2,REGULAR,substitution,out,[],203210,,,1610612743,40,33,2022-04-08T01:44:38Z,1770000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M27.00S,2022-04-08T01:44:01.7Z,2,REGULAR,substitution,in,[],203932,,,1610612743,40,33,2022-04-08T01:44:38Z,1780000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M27.00S,2022-04-08T01:44:10.1Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,41,33,2022-04-08T01:44:10Z,1790000,,,0,,N. Jokic Free Throw 1 of 1 (11 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
183,PT10M06.00S,2022-04-08T01:44:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.11760840998686,43.627450980392155,1610612763,41,35,2022-04-08T01:44:39Z,1800000,-32.0,12.0,1,right,J. Jackson Jr. driving Layup (7 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,3.42,Made,,,,,7.0,,,,,,,,,,,,,,
184,PT09M57.00S,2022-04-08T01:44:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630538,25.443495400788436,84.55882352941177,1610612743,44,35,2022-04-08T01:44:47Z,1810000,-173.0,187.0,1,left,B. Hyland 25' 3PT pullup (8 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,25.44,Made,,,,,8.0,,,,,,,,,,,,,,
185,PT09M56.00S,2022-04-08T01:44:46.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,44,35,2022-04-08T01:44:46Z,1820000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
