actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
189,PT10M42.00S,2022-01-22T02:43:44.2Z,2,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,36,37,2022-01-22T02:43:44Z,1790000,,,0,,J. Green Free Throw 1 of 1 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
190,PT10M22.00S,2022-01-22T02:44:08.1Z,2,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612763,36,37,2022-01-22T02:44:39Z,1800000,,,0,,F. Campazzo shooting personal FOUL (2 PF) (Melton 2 FT),"[1630267, 1629001]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Melton,1629001.0,,,,
192,PT10M22.00S,2022-01-22T02:44:08.2Z,2,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,36,38,2022-01-22T02:44:59Z,1820000,,,0,,D. Melton Free Throw 1 of 2 (7 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
193,PT10M22.00S,2022-01-22T02:44:08.2Z,2,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,36,39,2022-01-22T02:44:59Z,1830000,,,0,,D. Melton Free Throw 2 of 2 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
194,PT10M05.00S,2022-01-22T02:45:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,14.14257555847569,38.970588235294116,1610612743,36,39,2022-01-22T02:45:24Z,1840000,55.0,80.0,1,left,MISS B. Forbes 9' driving Layup - blocked,"[1627854, 1629723]",1610612743.0,DEN,driving,,,Forbes,B. Forbes,,,,,9.75,Missed,Konchar,1629723.0,,,,,,,,,,,,,,,,,
195,PT10M05.00S,2022-01-22T02:45:17.0Z,2,REGULAR,block,,[],1629723,,,1610612743,36,39,2022-01-22T02:45:18Z,1850000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M03.00S,2022-01-22T02:45:19.0Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,36,39,2022-01-22T02:45:24Z,1860000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,
197,PT09M59.00S,2022-01-22T02:45:24.5Z,2,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612763,36,39,2022-01-22T02:45:39Z,1870000,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Konchar 2 FT),"[1630192, 1629723]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Konchar,1629723.0,,,,
199,PT09M59.00S,2022-01-22T02:45:50.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629723,,,1610612763,36,40,2022-01-22T02:45:50Z,1890000,,,0,,J. Konchar Free Throw 1 of 2 (4 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
200,PT09M59.00S,2022-01-22T02:46:04.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629723,,,1610612763,36,41,2022-01-22T02:46:04Z,1900000,,,0,,J. Konchar Free Throw 2 of 2 (5 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
201,PT09M48.00S,2022-01-22T02:46:17.5Z,2,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612743,36,41,2022-01-22T02:47:04Z,1910000,,,0,,X. Tillman shooting personal FOUL (3 PF) (Nnaji 2 FT),"[1630214, 1630192]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Nnaji,1630192.0,,,,
203,PT09M48.00S,2022-01-22T02:46:52.5Z,2,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,36,41,2022-01-22T02:46:52Z,1930000,,,0,,MISS Z. Nnaji Free Throw 1 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M48.00S,2022-01-22T02:46:52.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,36,41,2022-01-22T02:46:52Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,
205,PT09M48.00S,2022-01-22T02:46:53.1Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,36,41,2022-01-22T02:46:59Z,1950000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M48.00S,2022-01-22T02:46:53.1Z,2,REGULAR,substitution,out,[],1630214,,,1610612743,36,41,2022-01-22T02:46:59Z,1960000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M48.00S,2022-01-22T02:46:53.1Z,2,REGULAR,substitution,in,[],203115,,,1610612743,36,41,2022-01-22T02:46:59Z,1970000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M48.00S,2022-01-22T02:46:53.1Z,2,REGULAR,substitution,in,[],1629634,,,1610612743,36,41,2022-01-22T02:46:59Z,1980000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M48.00S,2022-01-22T02:47:12.0Z,2,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,37,41,2022-01-22T02:47:12Z,1990000,,,0,,Z. Nnaji Free Throw 2 of 2 (6 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
210,PT09M33.00S,2022-01-22T02:47:29.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,84.44480946123521,50.98039215686274,1610612763,37,41,2022-01-22T02:47:36Z,2000000,5.0,94.0,1,right,MISS B. Clarke 9' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,,
211,PT09M30.00S,2022-01-22T02:47:32.0Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,37,41,2022-01-22T02:47:36Z,2010000,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,210.0,3.0,1.0,2.0,,,,,,,,,,,,,
212,PT09M29.00S,2022-01-22T02:47:32.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630533,89.70105124835742,39.21568627450981,1610612763,37,43,2022-01-22T02:47:42Z,2020000,-54.0,44.0,1,right,Z. Williams 6' floating Jump Shot (7 PTS) (B. Clarke 1 AST),"[1630533, 1629634]",1610612763.0,MEM,floating,,,Williams,Z. Williams,,,,,6.98,Made,,,,,,,7.0,B. Clarke,1629634.0,1.0,,,,,,,,,
214,PT09M20.00S,2022-01-22T02:47:44.1Z,2,REGULAR,turnover,double dribble,[],1630538,,,1610612743,37,43,2022-01-22T02:47:50Z,2040000,,,0,,B. Hyland double dribble TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,1198.0,,,,,2.0,,,
215,PT09M11.00S,2022-01-22T02:48:04.9Z,2,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,37,43,2022-01-22T02:48:23Z,2050000,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,2003.0,,,,,1.0,,,
216,PT08M58.00S,2022-01-22T02:48:25.8Z,2,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612743,37,43,2022-01-22T02:49:07Z,2060000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629634, 1630192]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Nnaji,1630192.0,,,,
218,PT08M58.00S,2022-01-22T02:48:53.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630192,,,1610612743,38,43,2022-01-22T02:48:53Z,2080000,,,0,,Z. Nnaji Free Throw 1 of 2 (7 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
219,PT08M58.00S,2022-01-22T02:48:55.9Z,2,REGULAR,substitution,out,[],201145,,,1610612743,38,43,2022-01-22T02:49:14Z,2090000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M58.00S,2022-01-22T02:48:55.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612743,38,43,2022-01-22T02:49:14Z,2100000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M58.00S,2022-01-22T02:48:55.9Z,2,REGULAR,substitution,in,[],203999,,,1610612743,38,43,2022-01-22T02:49:14Z,2110000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M58.00S,2022-01-22T02:48:55.9Z,2,REGULAR,substitution,in,[],203500,,,1610612743,38,43,2022-01-22T02:49:14Z,2120000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M58.00S,2022-01-22T02:49:25.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630192,,,1610612743,39,43,2022-01-22T02:49:25Z,2130000,,,0,,Z. Nnaji Free Throw 2 of 2 (8 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
224,PT08M46.00S,2022-01-22T02:49:44.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,39,43,2022-01-22T02:49:44Z,2140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M37.00S,2022-01-22T02:50:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,94.03745072273325,45.83333333333333,1610612763,39,45,2022-01-22T02:50:08Z,2150000,-21.0,4.0,1,right,J. Konchar Layup (7 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,2.11,Made,,,,,,,7.0,,,,,,,,,,,,
226,PT08M24.00S,2022-01-22T02:50:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612743,39,45,2022-01-22T02:50:26Z,2160000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Barton 2 FT),"[1629634, 203115]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Barton,203115.0,,,,
228,PT08M24.00S,2022-01-22T02:50:44.9Z,2,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,39,45,2022-01-22T02:56:55Z,2185000,,,0,,MISS W. Barton Free Throw 1 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
229,PT08M24.00S,2022-01-22T02:50:44.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,39,45,2022-01-22T02:56:55Z,2192500,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,
232,PT08M24.00S,2022-01-22T02:50:44.9Z,2,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,40,45,2022-01-22T02:56:55Z,2196250,,,0,,W. Barton Free Throw 2 of 2 (9 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
230,PT08M24.00S,2022-01-22T02:50:45.5Z,2,REGULAR,substitution,out,[],1630192,,,1610612763,40,45,2022-01-22T02:56:55Z,2200000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M24.00S,2022-01-22T02:50:45.5Z,2,REGULAR,substitution,in,[],203932,,,1610612763,40,45,2022-01-22T02:56:55Z,2210000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M06.00S,2022-01-22T02:51:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,87.07293035479631,40.68627450980392,1610612763,40,45,2022-01-22T02:54:55Z,2215000,-47.0,69.0,1,right,MISS J. Konchar 8' floating Shot,[1629723],1610612763.0,MEM,floating,,,Konchar,J. Konchar,,,,,8.33,Missed,,,,,,,,,,,,,,,,,,,
234,PT08M06.00S,2022-01-22T02:51:21.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,40,45,2022-01-22T02:55:38Z,2217500,,,0,,S. Adams REBOUND (Off:1 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,233.0,2.0,1.0,1.0,,,,,,,,,,,,,
251,PT08M04.00S,2022-01-22T02:51:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,92.72339027595268,52.20588235294118,1610612763,40,45,2022-01-22T02:56:15Z,2218750,11.0,16.0,1,right,MISS S. Adams Layup,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
253,PT08M04.00S,2022-01-22T02:51:26.9Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,40,45,2022-01-22T02:56:15Z,2219687,,,0,,B. Clarke REBOUND (Off:3 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,251.0,4.0,1.0,3.0,,,,,,,,,,,,,
235,PT07M57.00S,2022-01-22T02:51:32.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629634,92.72339027595268,48.529411764705884,1610612763,40,47,2022-01-22T02:53:17Z,2250000,-7.0,16.0,1,right,B. Clarke DUNK (2 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,1.75,Made,,,,,,,2.0,,,,,,,,,,,,
236,PT07M57.00S,2022-01-22T02:51:46.2Z,2,REGULAR,foul,technical,['1freethrow'],2610,,,1610612743,40,47,2022-01-22T02:51:53Z,2260000,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,,
237,PT07M57.00S,2022-01-22T02:51:54.6Z,2,REGULAR,freethrow,1 of 1,[],1629001,,,1610612743,40,47,2022-01-22T02:51:54Z,2270000,,,0,,MISS D. Melton technical Free Throw 1 of 1,[1629001],1610612763.0,MEM,technical,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
238,PT07M57.00S,2022-01-22T02:51:54.6Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612743,40,47,2022-01-22T02:51:54Z,2280000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,237.0,,,,,,,,,,,,,,,,
239,PT07M57.00S,2022-01-22T02:51:55.9Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,40,47,2022-01-22T02:52:15Z,2290000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M57.00S,2022-01-22T02:51:55.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612743,40,47,2022-01-22T02:52:15Z,2300000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M57.00S,2022-01-22T02:51:55.9Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,40,47,2022-01-22T02:52:15Z,2310000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M57.00S,2022-01-22T02:51:55.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612743,40,47,2022-01-22T02:52:15Z,2320000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M50.00S,2022-01-22T02:52:19.0Z,2,REGULAR,3pt,Jump Shot,[],1630267,26.49474375821288,17.647058823529413,1610612743,40,47,2022-01-22T02:52:26Z,2330000,162.0,197.0,1,left,MISS F. Campazzo 25' step back 3PT,[1630267],1610612743.0,DEN,step back,,,Campazzo,F. Campazzo,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M50.00S,2022-01-22T02:52:19.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,40,47,2022-01-22T02:52:26Z,2340000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,
245,PT07M38.00S,2022-01-22T02:52:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630533,88.51839684625493,95.58823529411765,1610612763,40,47,2022-01-22T02:53:47Z,2350000,228.0,55.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
246,PT07M34.00S,2022-01-22T02:52:34.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,40,47,2022-01-22T02:54:12Z,2360000,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,245.0,3.0,1.0,2.0,,,,,,,,,,,,,
247,PT07M34.00S,2022-01-22T02:52:37.9Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612763,40,47,2022-01-22T02:52:47Z,2370000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Konchar 2 FT),"[203999, 1629723]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Konchar,1629723.0,,,,
249,PT07M34.00S,2022-01-22T02:53:05.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629723,,,1610612763,40,47,2022-01-22T02:53:05Z,2390000,,,0,,MISS J. Konchar Free Throw 1 of 2,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Missed,,,,,,,,,,,,,,,,,,,
250,PT07M34.00S,2022-01-22T02:53:05.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,40,47,2022-01-22T02:53:05Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,
254,PT07M34.00S,2022-01-22T02:53:17.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629723,,,1610612763,40,48,2022-01-22T02:53:17Z,2410000,,,0,,J. Konchar Free Throw 2 of 2 (8 PTS),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
255,PT07M20.00S,2022-01-22T02:53:33.2Z,2,REGULAR,2pt,Jump Shot,[],203999,8.09789750328515,20.34313725490196,1610612743,42,48,2022-01-22T02:53:41Z,2420000,148.0,24.0,1,left,N. Jokic 15' fadeaway Jump Shot (4 PTS) (A. Gordon 4 AST),"[203999, 203932]",1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,15.02,Made,,,,,,,4.0,A. Gordon,203932.0,4.0,,,,,,,,,
257,PT07M07.00S,2022-01-22T02:53:46.2Z,2,REGULAR,3pt,Jump Shot,[],1630533,70.12155059132719,72.79411764705883,1610612763,42,51,2022-01-22T02:53:53Z,2440000,114.0,228.0,1,right,Z. Williams 25' 3PT  (10 PTS) (J. Morant 3 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.53,Made,,,,,,,10.0,J. Morant,1629630.0,3.0,,,,,,,,,
259,PT06M48.00S,2022-01-22T02:54:04.9Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,42,51,2022-01-22T02:54:09Z,2460000,,,0,,A. Gordon bad pass TURNOVER (2 TO),"[203932, 203500]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,
260,PT06M48.00S,2022-01-22T02:54:04.9Z,2,REGULAR,steal,,[],203500,,,1610612763,42,51,2022-01-22T02:54:06Z,2470000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M40.00S,2022-01-22T02:54:16.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,90.75229960578186,43.13725490196079,1610612763,42,53,2022-01-22T02:54:22Z,2480000,-34.0,34.0,1,right,J. Morant driving finger roll Layup (14 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,4.86,Made,,,,,,,14.0,,,,,,,,,,,,
262,PT06M40.00S,2022-01-22T02:54:19.6Z,2,REGULAR,foul,personal,['1freethrow'],203999,,,1610612763,42,53,2022-01-22T02:54:30Z,2490000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Morant 1 FT),"[203999, 1629630]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Morant,1629630.0,,,,
264,PT06M40.00S,2022-01-22T02:54:34.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,42,53,2022-01-22T02:54:55Z,2510000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M40.00S,2022-01-22T02:56:51.6Z,2,REGULAR,substitution,out,[],1630267,,,1610612763,42,53,2022-01-22T02:57:07Z,2520000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M40.00S,2022-01-22T02:56:51.6Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,42,53,2022-01-22T02:57:07Z,2530000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M40.00S,2022-01-22T02:56:51.6Z,2,REGULAR,substitution,in,[],1627854,,,1610612763,42,53,2022-01-22T02:57:07Z,2540000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M40.00S,2022-01-22T02:56:51.6Z,2,REGULAR,substitution,in,[],1629633,,,1610612763,42,53,2022-01-22T02:57:07Z,2550000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M40.00S,2022-01-22T02:57:21.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629630,,,1610612763,42,54,2022-01-22T02:57:21Z,2560000,,,0,,J. Morant Free Throw 1 of 1 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
270,PT06M30.00S,2022-01-22T02:57:35.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612743,42,54,2022-01-22T02:57:46Z,2570000,,,0,,B. Clarke shooting personal FOUL (3 PF) (Gordon 2 FT),"[1629634, 203932]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Gordon,203932.0,,,,
272,PT06M30.00S,2022-01-22T02:58:00.7Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,43,54,2022-01-22T02:58:00Z,2590000,,,0,,A. Gordon Free Throw 1 of 2 (5 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
273,PT06M30.00S,2022-01-22T02:58:23.0Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,44,54,2022-01-22T02:58:23Z,2600000,,,0,,A. Gordon Free Throw 2 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
274,PT06M20.00S,2022-01-22T02:58:41.1Z,2,REGULAR,2pt,Hook,[],203500,92.72339027595268,31.127450980392158,1610612763,44,54,2022-01-22T02:58:46Z,2610000,-94.0,16.0,1,right,MISS S. Adams 9' Hook,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
275,PT06M18.00S,2022-01-22T02:58:43.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,44,54,2022-01-22T02:58:46Z,2620000,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,274.0,4.0,3.0,1.0,,,,,,,,,,,,,
276,PT06M14.00S,2022-01-22T02:58:47.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,18.478975032851512,4.6568627450980395,1610612743,47,54,2022-01-22T02:58:52Z,2630000,227.0,121.0,1,left,M. Morris 25' 3PT  (8 PTS) (N. Jokic 5 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.71,Made,,,,,,,8.0,N. Jokic,203999.0,5.0,,,,,,,,,
278,PT05M59.00S,2022-01-22T02:59:02.1Z,2,REGULAR,3pt,Jump Shot,[],1629633,75.64060446780552,13.23529411764706,1610612763,47,57,2022-01-22T02:59:08Z,2650000,-184.0,176.0,1,right,J. Culver 25' 3PT  (6 PTS) (J. Morant 4 AST),"[1629633, 1629630]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,25.48,Made,,,,,,,6.0,J. Morant,1629630.0,4.0,,,,,,,,,
