actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
93,PT04M37.00S,2022-03-05T02:26:10.7Z,1,REGULAR,substitution,out,[],201569,,,1610612745,18,14,2022-03-05T02:26:32Z,920000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
94,PT04M37.00S,2022-03-05T02:26:10.7Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,18,14,2022-03-05T02:26:32Z,930000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,
95,PT04M37.00S,2022-03-05T02:26:10.7Z,1,REGULAR,substitution,in,[],203210,,,1610612745,18,14,2022-03-05T02:26:32Z,940000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2022-03-05T02:26:10.7Z,1,REGULAR,substitution,in,[],1629726,,,1610612745,18,14,2022-03-05T02:26:32Z,950000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,
97,PT04M37.00S,2022-03-05T02:26:10.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,18,14,2022-03-05T02:26:32Z,960000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
98,PT04M37.00S,2022-03-05T02:26:35.0Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,18,15,2022-03-05T02:26:35Z,970000,,,0,,K. Porter Jr. Free Throw 2 of 2 (1 PTS),[1629645],1610612745.0,HOU,,,,,,,,Made,1.0,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2022-03-05T02:26:48.8Z,1,REGULAR,3pt,Jump Shot,[],203115,67.49342969776609,47.549019607843135,1610612743,18,15,2022-03-05T02:26:53Z,980000,-12.0,253.0,1,right,MISS W. Barton 25' step back 3PT,[203115],1610612743.0,DEN,step back,,,,,,25.34,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2022-03-05T02:26:51.8Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,18,15,2022-03-05T02:26:53Z,990000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,
101,PT04M16.00S,2022-03-05T02:26:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,33.196452036793694,47.549019607843135,1610612745,18,15,2022-03-05T02:27:04Z,1000000,12.0,260.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,,,,25.98,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,,
102,PT04M11.00S,2022-03-05T02:27:03.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,18,15,2022-03-05T02:27:04Z,1010000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,
103,PT04M04.00S,2022-03-05T02:27:09.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203210,95.3515111695138,45.588235294117645,1610612743,18,15,2022-03-05T02:27:22Z,1020000,-22.0,-9.0,1,right,MISS J. Green cutting DUNK - blocked,"[203210, 1630224]",1610612743.0,DEN,cutting,,,,,,2.38,Missed,,Green,J. Green,,,,,,,,,,,,,,,,Green,1630224.0,,
104,PT04M04.00S,2022-03-05T02:27:09.5Z,1,REGULAR,block,,[],1630224,,,1610612743,18,15,2022-03-05T02:27:11Z,1030000,,,0,,J. Green BLOCK (1 BLK),[1630224],1610612745.0,HOU,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
105,PT04M03.00S,2022-03-05T02:27:10.5Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,18,15,2022-03-05T02:30:26Z,1040000,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,
106,PT04M03.00S,2022-03-05T02:27:16.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203210,94.40999984741211,50.0,1610612743,20,15,2022-03-05T02:30:32Z,1050000,0.0,0.0,1,right,J. Green putback Layup (2 PTS),[203210],1610612743.0,DEN,putback,,,,,,0.0,Made,2.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
107,PT03M50.00S,2022-03-05T02:27:23.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,9.806176084099869,48.529411764705884,1610612745,20,17,2022-03-05T02:27:31Z,1060000,7.0,40.0,1,left,C. Wood driving floating Jump Shot (6 PTS) (J. Green 2 AST),"[1626174, 1630224]",1610612745.0,HOU,driving floating,,,,,,4.04,Made,6.0,Wood,C. Wood,J. Green,1630224.0,2.0,,,,,,,,,,,,,,,,
108,PT03M37.00S,2022-03-05T02:27:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.51182654402102,52.69607843137255,1610612743,22,17,2022-03-05T02:31:41Z,1070000,13.0,8.0,1,right,J. Green driving reverse Layup (6 PTS) (A. Gordon 2 AST),"[201145, 203932]",1610612743.0,DEN,driving reverse,,,,,,1.6,Made,6.0,Green,J. Green,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,,
110,PT03M37.00S,2022-03-05T02:27:43.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629726,,,1610612743,22,17,2022-03-05T02:28:16Z,1090000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Green 1 FT),"[1629726, 201145]",1610612745.0,HOU,shooting,,,,,,,,,Mathews,G. Mathews,,,,,,,,204059.0,1.0,0.0,Green,201145.0,,,,,,,
112,PT03M37.00S,2022-03-05T02:27:56.3Z,1,REGULAR,substitution,out,[],203115,,,1610612743,22,17,2022-03-05T02:29:46Z,1110000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
113,PT03M37.00S,2022-03-05T02:27:56.3Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,22,17,2022-03-05T02:29:46Z,1120000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
114,PT03M37.00S,2022-03-05T02:27:56.3Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,22,17,2022-03-05T02:29:46Z,1130000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
115,PT03M37.00S,2022-03-05T02:27:56.3Z,1,REGULAR,substitution,in,[],1627854,,,1610612743,22,17,2022-03-05T02:29:46Z,1140000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
116,PT03M37.00S,2022-03-05T02:28:20.5Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,23,17,2022-03-05T02:28:20Z,1150000,,,0,,J. Green Free Throw 1 of 1 (7 PTS),[201145],1610612743.0,DEN,,,,,,,,Made,7.0,Green,J. Green,,,,,,,,,,,,,,,,,,,
117,PT03M27.00S,2022-03-05T02:28:34.7Z,1,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612745,23,17,2022-03-05T02:28:44Z,1160000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Wood 2 FT),"[1627854, 1626174]",1610612743.0,DEN,shooting,,,,,,,,,Forbes,B. Forbes,,,,,,,,1626302.0,1.0,0.0,Wood,1626174.0,,,,,,,
119,PT03M27.00S,2022-03-05T02:29:09.6Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,23,18,2022-03-05T02:29:09Z,1180000,,,0,,C. Wood Free Throw 1 of 2 (7 PTS),[1626174],1610612745.0,HOU,,,,,,,,Made,7.0,Wood,C. Wood,,,,,,,,,,,,,,,,,,,
120,PT03M27.00S,2022-03-05T02:29:10.2Z,1,REGULAR,substitution,out,[],201145,,,1610612745,23,18,2022-03-05T02:29:16Z,1190000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
121,PT03M27.00S,2022-03-05T02:29:10.2Z,1,REGULAR,substitution,in,[],1628432,,,1610612745,23,18,2022-03-05T02:29:16Z,1200000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
123,PT03M27.00S,2022-03-05T02:29:34.2Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,23,19,2022-03-05T02:29:34Z,1210000,,,0,,C. Wood Free Throw 2 of 2 (8 PTS),[1626174],1610612745.0,HOU,,,,,,,,Made,8.0,Wood,C. Wood,,,,,,,,,,,,,,,,,,,
124,PT03M19.00S,2022-03-05T02:29:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,69.85873850197109,76.22549019607843,1610612743,23,19,2022-03-05T02:29:51Z,1220000,131.0,231.0,1,right,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,,,,26.54,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
125,PT03M17.00S,2022-03-05T02:29:46.9Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,23,19,2022-03-05T02:29:46Z,1230000,,,0,,J. Green REBOUND (Off:2 Def:0),[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,124.0,2.0,0.0,2.0,,,,,,,,,,,,
126,PT03M04.00S,2022-03-05T02:29:58.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628432,92.19776609724047,54.90196078431373,1610612743,23,19,2022-03-05T02:30:02Z,1240000,25.0,21.0,1,right,MISS D. Reed driving finger roll Layup,[1628432],1610612743.0,DEN,driving finger roll,,,,,,3.21,Missed,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
127,PT03M02.00S,2022-03-05T02:30:00.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,23,19,2022-03-05T02:30:02Z,1250000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,
128,PT02M58.00S,2022-03-05T02:30:05.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,30.699737187910642,68.62745098039215,1610612745,23,19,2022-03-05T02:33:56Z,1260000,-93.0,236.0,1,left,MISS K. Porter Jr. 25' running pullup 3PT,[1629645],1610612745.0,HOU,running pullup,,,,,,25.38,Missed,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,
129,PT02M56.00S,2022-03-05T02:30:07.0Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,23,19,2022-03-05T02:33:56Z,1270000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,
130,PT02M55.00S,2022-03-05T02:30:08.3Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,23,19,2022-03-05T02:30:13Z,1280000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1628432]",1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,1.0,Reed,1628432.0,,,,
131,PT02M55.00S,2022-03-05T02:30:08.3Z,1,REGULAR,steal,,[],1628432,,,1610612743,23,19,2022-03-05T02:30:10Z,1290000,,,0,,D. Reed STEAL (1 STL),[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
132,PT02M49.00S,2022-03-05T02:30:14.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627854,89.70105124835742,36.029411764705884,1610612743,23,19,2022-03-05T02:30:19Z,1300000,-70.0,44.0,1,right,MISS B. Forbes 8' driving floating Shot,[1627854],1610612743.0,DEN,driving floating,,,,,,8.28,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
133,PT02M45.00S,2022-03-05T02:30:18.5Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,23,19,2022-03-05T02:30:19Z,1310000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,
134,PT02M35.00S,2022-03-05T02:30:28.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,7.966491458607096,50.0,1610612745,23,21,2022-03-05T02:30:34Z,1320000,0.0,22.0,1,left,C. Wood cutting DUNK (10 PTS) (J. Green 3 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting,,,,,,2.24,Made,10.0,Wood,C. Wood,J. Green,1630224.0,3.0,,,,,,,,,,,,,,,,
136,PT02M15.00S,2022-03-05T02:30:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,93.64323258869908,40.68627450980392,1610612743,25,21,2022-03-05T02:30:52Z,1340000,-47.0,7.0,1,right,J. Green reverse Layup (4 PTS) (B. Hyland 1 AST),"[203210, 1630538]",1610612743.0,DEN,reverse,,,,,,4.72,Made,4.0,Green,J. Green,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,,,,
138,PT02M03.00S,2022-03-05T02:31:00.2Z,1,REGULAR,3pt,Jump Shot,[],1626174,32.933639947437584,45.588235294117645,1610612745,25,21,2022-03-05T02:31:05Z,1360000,22.0,257.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,,,,25.8,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,
139,PT02M00.00S,2022-03-05T02:31:03.2Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,25,21,2022-03-05T02:31:05Z,1370000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M47.00S,2022-03-05T02:31:16.4Z,1,REGULAR,3pt,Jump Shot,[],203210,66.17936925098554,49.50980392156863,1610612743,25,21,2022-03-05T02:31:21Z,1380000,-2.0,265.0,1,right,MISS J. Green 26' 3PT,[203210],1610612743.0,DEN,,,,,,,26.54,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,,
141,PT01M43.00S,2022-03-05T02:31:20.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,25,21,2022-03-05T02:31:21Z,1390000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,,,,,,,Green,J. Green,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,
142,PT01M33.00S,2022-03-05T02:31:32.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612745,25,21,2022-03-05T02:33:59Z,1400000,,,0,,J. Green personal FOUL (1 PF) (Sengun 2 FT),"[203210, 1630578]",1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,201640.0,1.0,0.0,Sengun,1630578.0,,,,,,,
144,PT01M33.00S,2022-03-05T02:31:52.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,25,21,2022-03-05T02:31:52Z,1420000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,out,[],203932,,,1610612745,25,21,2022-03-05T02:34:26Z,1430000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
146,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,25,21,2022-03-05T02:34:26Z,1440000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
147,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,25,21,2022-03-05T02:34:26Z,1450000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,
148,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,25,21,2022-03-05T02:34:26Z,1460000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,
149,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,in,[],1630267,,,1610612745,25,21,2022-03-05T02:34:26Z,1470000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,
150,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,25,21,2022-03-05T02:34:26Z,1480000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,
151,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,25,21,2022-03-05T02:34:26Z,1490000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,
152,PT01M33.00S,2022-03-05T02:34:04.7Z,1,REGULAR,substitution,in,[],201569,,,1610612745,25,21,2022-03-05T02:34:26Z,1500000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
153,PT01M33.00S,2022-03-05T02:34:48.4Z,1,REGULAR,stoppage,other,[],0,,,1610612745,25,21,2022-03-05T02:34:48Z,1510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M33.00S,2022-03-05T02:34:55.9Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,25,21,2022-03-05T02:35:32Z,1520000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,,,,,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
155,PT01M33.00S,2022-03-05T02:34:55.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,25,21,2022-03-05T02:35:32Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,
156,PT01M33.00S,2022-03-05T02:34:55.9Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,25,21,2022-03-05T02:35:32Z,1540000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,,,,,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
157,PT01M31.00S,2022-03-05T02:34:57.9Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,25,21,2022-03-05T02:35:32Z,1550000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,
158,PT01M16.00S,2022-03-05T02:35:29.3Z,1,REGULAR,2pt,Jump Shot,[],1627854,84.83902759526939,77.94117647058823,1610612743,25,21,2022-03-05T02:35:36Z,1560000,140.0,90.0,1,right,MISS B. Forbes 16' pullup Shot,[1627854],1610612743.0,DEN,pullup,,,,,,16.62,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
159,PT01M13.00S,2022-03-05T02:35:32.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,21,2022-03-05T02:35:32Z,1570000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,,
160,PT01M10.00S,2022-03-05T02:35:37.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,25,21,2022-03-05T02:35:37Z,1580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT01M00.00S,2022-03-05T02:35:54.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.33180026281209,45.588235294117645,1610612745,25,23,2022-03-05T02:35:59Z,1590000,22.0,45.0,1,left,A. Sengun turnaround Hook (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,,,,4.98,Made,2.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
162,PT00M47.80S,2022-03-05T02:36:08.9Z,1,REGULAR,3pt,Jump Shot,[],1627854,72.48685939553219,77.94117647058823,1610612743,25,23,2022-03-05T02:36:14Z,1600000,140.0,206.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612743.0,DEN,,,,,,,24.9,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
163,PT00M44.30S,2022-03-05T02:36:12.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,25,23,2022-03-05T02:36:14Z,1610000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,162.0,4.0,3.0,1.0,,,,,,,,,,,,
164,PT00M33.60S,2022-03-05T02:36:24.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612745,25,23,2022-03-05T02:36:38Z,1620000,,,0,,J. Green shooting personal FOUL (2 PF) (Sengun 2 FT),"[203210, 1630578]",1610612743.0,DEN,shooting,,,,,,,,,Green,J. Green,,,,,,,,1626302.0,2.0,0.0,Sengun,1630578.0,,,,,,,
166,PT00M33.60S,2022-03-05T02:36:54.3Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,25,23,2022-03-05T02:36:54Z,1640000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,,,,,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
167,PT00M33.60S,2022-03-05T02:36:54.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,25,23,2022-03-05T02:36:54Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,
168,PT00M33.60S,2022-03-05T02:37:17.2Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,25,24,2022-03-05T02:37:17Z,1660000,,,0,,A. Sengun Free Throw 2 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,,,,,Made,3.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
169,PT00M20.60S,2022-03-05T02:37:32.0Z,1,REGULAR,2pt,Jump Shot,[],203210,87.07293035479631,73.77450980392157,1610612743,25,24,2022-03-05T02:37:39Z,1670000,119.0,69.0,1,right,MISS J. Green 13' pullup Shot,[203210],1610612743.0,DEN,pullup,,,,,,13.75,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,,
170,PT00M17.50S,2022-03-05T02:37:35.1Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,25,24,2022-03-05T02:37:35Z,1680000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,
171,PT00M01.50S,2022-03-05T02:37:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,9.280551905387648,59.31372549019608,1610612745,25,24,2022-03-05T02:39:43Z,1690000,-47.0,35.0,1,left,MISS E. Gordon pullup Shot,[201569],1610612745.0,HOU,pullup,,,,,,5.81,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,
172,PT00M01.50S,2022-03-05T02:37:51.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,25,24,2022-03-05T02:38:02Z,1700000,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,,Sengun,A. Sengun,,,,171.0,5.0,3.0,2.0,,,,,,,,,,,,
173,PT00M00.00S,2022-03-05T02:37:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.590000152587891,50.0,1610612745,25,26,2022-03-05T02:37:55Z,1710000,0.0,0.0,1,left,A. Sengun tip Layup (5 PTS),[1630578],1610612745.0,HOU,tip,,,,,,0.0,Made,5.0,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2022-03-05T02:38:05.2Z,1,REGULAR,period,end,[],0,,,1610612743,25,26,2022-03-05T02:38:05Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-03-05T02:40:39.3Z,2,REGULAR,period,start,[],0,,,1610612745,25,26,2022-03-05T02:40:39Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M40.00S,2022-03-05T02:40:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,8.754927726675426,40.931372549019606,1610612745,25,26,2022-03-05T02:41:07Z,1740000,45.0,30.0,1,left,MISS A. Sengun turnaround Shot,[1630578],1610612745.0,HOU,turnaround,,,,,,5.42,Missed,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,
177,PT11M38.00S,2022-03-05T02:41:01.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,25,26,2022-03-05T02:41:07Z,1750000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,
179,PT11M38.00S,2022-03-05T02:41:08.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,25,26,2022-03-05T02:42:12Z,1755000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M26.00S,2022-03-05T02:41:18.1Z,2,REGULAR,turnover,out-of-bounds,[],1627854,,,1610612743,25,26,2022-03-05T02:41:23Z,1760000,,,0,,B. Forbes bad pass out-of-bounds TURNOVER (1 TO),[1627854],1610612743.0,DEN,bad pass,,,,,,,,,Forbes,B. Forbes,,,,,,,,201640.0,,,,,1.0,,,,,,
