actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,jumpBallRecoverdPersonId
262,PT03M54.00S,2021-11-06T21:56:58.3Z,2,REGULAR,foul,personal,[],1628408,,,1610612745,36,43,2021-11-06T21:57:09Z,2570000,,,0,,P. Dozier personal FOUL (2 PF),"[1628408, 1626174]",1610612743.0,DEN,,,,,,,,,Dozier,P. Dozier,,,,,,,,,,,,,,201639.0,2.0,0.0,Wood,1626174.0,,
264,PT03M54.00S,2021-11-06T21:57:04.2Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,36,43,2021-11-06T21:57:12Z,2590000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
265,PT03M54.00S,2021-11-06T21:57:04.2Z,2,REGULAR,substitution,in,[],201569,,,1610612745,36,43,2021-11-06T21:57:12Z,2600000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
266,PT03M39.00S,2021-11-06T21:57:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,8.09789750328515,42.64705882352941,1610612745,36,45,2021-11-06T22:08:35Z,2610000,37.0,24.0,1,left,D. Theis Layup (8 PTS),[1628464],1610612745.0,HOU,,,,,,,4.37,Made,Theis,D. Theis,,,,,,,,8.0,,,,,,,,,,,,
268,PT03M17.00S,2021-11-06T21:57:50.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,93.51182654402102,47.794117647058826,1610612743,38,45,2021-11-06T21:57:55Z,2630000,-11.0,8.0,1,right,N. Jokic DUNK (7 PTS) (P. Dozier 1 AST),"[203999, 1628408]",1610612743.0,DEN,,,,,,,1.39,Made,Jokic,N. Jokic,,,,,,,,7.0,P. Dozier,1628408.0,1.0,,,,,,,,,
270,PT03M03.00S,2021-11-06T21:58:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.521024967148489,54.166666666666664,1610612745,38,45,2021-11-06T21:58:26Z,2650000,-21.0,9.0,1,left,MISS C. Wood reverse Layup,[1626174],1610612745.0,HOU,reverse,,,,,,2.26,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
271,PT03M01.00S,2021-11-06T21:58:06.0Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,38,45,2021-11-06T21:58:26Z,2660000,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,270.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,
272,PT02M58.00S,2021-11-06T21:58:10.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203115,92.72339027595268,42.64705882352941,1610612743,38,45,2021-11-06T22:10:45Z,2670000,-37.0,16.0,1,right,MISS W. Barton running Layup,[203115],1610612743.0,DEN,running,,,,,,4.01,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
273,PT02M57.00S,2021-11-06T21:58:11.0Z,2,REGULAR,rebound,offensive,[],203115,,,1610612743,38,45,2021-11-06T22:10:45Z,2680000,,,0,,W. Barton REBOUND (Off:1 Def:2),[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,272.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
274,PT02M57.00S,2021-11-06T21:58:15.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203115,94.40999984741211,50.0,1610612743,40,45,2021-11-06T22:10:54Z,2690000,0.0,0.0,1,right,W. Barton tip Layup (13 PTS),[203115],1610612743.0,DEN,tip,,,,,,0.0,Made,Barton,W. Barton,,,,,,,,13.0,,,,,,,,,,,,
275,PT02M37.00S,2021-11-06T21:58:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,11.908672798948752,39.21568627450981,1610612745,40,45,2021-11-06T21:59:30Z,2700000,54.0,59.0,1,left,MISS C. Wood 8' bank Shot,[1626174],1610612745.0,HOU,bank,,,,,,8.02,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
276,PT02M35.00S,2021-11-06T21:58:31.2Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,40,45,2021-11-06T21:58:31Z,2710000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,275.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
277,PT02M34.00S,2021-11-06T21:58:32.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628464,6.1268068331143235,48.529411764705884,1610612745,40,45,2021-11-06T22:12:20Z,2720000,7.0,5.0,1,left,MISS D. Theis putback Layup,[1628464],1610612745.0,HOU,putback,,,,,,0.9,Missed,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
278,PT02M34.00S,2021-11-06T21:58:32.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,40,45,2021-11-06T21:58:42Z,2730000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,277.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,
279,PT02M23.00S,2021-11-06T21:58:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.46057818659659,46.32352941176471,1610612743,42,45,2021-11-06T21:58:50Z,2740000,-18.0,18.0,1,right,N. Jokic driving Layup (9 PTS) (P. Dozier 2 AST),"[203999, 1628408]",1610612743.0,DEN,driving,,,,,,2.6,Made,Jokic,N. Jokic,,,,,,,,9.0,P. Dozier,1628408.0,2.0,,,,,,,,,
281,PT02M22.00S,2021-11-06T21:58:49.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,42,45,2021-11-06T21:58:49Z,2760000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M01.00S,2021-11-06T22:00:35.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,23.73521681997372,86.02941176470588,1610612745,42,45,2021-11-06T22:00:41Z,2770000,-180.0,171.0,1,left,MISS K. Porter Jr. 24' 3PT,[1629645],1610612745.0,HOU,,,,,,,24.81,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
283,PT01M59.00S,2021-11-06T22:00:37.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,42,45,2021-11-06T22:00:41Z,2780000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,,
284,PT01M59.00S,2021-11-06T22:00:39.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,42,45,2021-11-06T22:00:39Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M59.00S,2021-11-06T22:00:40.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612743,42,45,2021-11-06T22:00:45Z,2800000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
286,PT01M59.00S,2021-11-06T22:00:40.6Z,2,REGULAR,substitution,in,[],1630578,,,1610612743,42,45,2021-11-06T22:00:45Z,2810000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
287,PT01M45.00S,2021-11-06T22:01:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,83.26215505913272,50.245098039215684,1610612743,42,45,2021-11-06T22:01:20Z,2820000,1.0,105.0,1,right,MISS W. Barton 10' fadeaway Shot,[203115],1610612743.0,DEN,fadeaway,,,,,,10.48,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
288,PT01M42.00S,2021-11-06T22:01:11.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,42,45,2021-11-06T22:01:20Z,2830000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,287.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,
289,PT01M25.00S,2021-11-06T22:01:30.1Z,2,REGULAR,foul,offensive,[],201569,,,1610612745,42,45,2021-11-06T22:01:37Z,2840000,,,0,,E. Gordon charge offensive FOUL (2 PF),"[201569, 1628408]",1610612745.0,HOU,charge,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,203177.0,2.0,0.0,Dozier,1628408.0,,
291,PT01M25.00S,2021-11-06T22:01:30.1Z,2,REGULAR,turnover,offensive foul,[],201569,,,1610612745,42,45,2021-11-06T22:01:30Z,2860000,,,0,,E. Gordon offensive foul TURNOVER (1 TO),[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,1.0,,,,,,,,,203177.0,,,,,,
292,PT01M15.00S,2021-11-06T22:01:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,93.9060446780552,54.65686274509803,1610612743,44,45,2021-11-06T22:17:11Z,2870000,23.0,5.0,1,right,N. Jokic Layup (11 PTS),[203999],1610612743.0,DEN,,,,,,,2.38,Made,Jokic,N. Jokic,,,,,,,,11.0,,,,,,,,,,,,
293,PT01M04.00S,2021-11-06T22:01:59.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,6.1268068331143235,49.754901960784316,1610612745,44,47,2021-11-06T22:02:03Z,2880000,1.0,5.0,1,left,A. Sengun DUNK (4 PTS) (K. Porter Jr. 4 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,,,,0.52,Made,Sengun,A. Sengun,,,,,,,,4.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,
295,PT00M48.80S,2021-11-06T22:02:18.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612743,44,47,2021-11-06T22:02:28Z,2900000,,,0,,C. Wood shooting personal FOUL (1 PF) (Jokic 2 FT),"[1626174, 203999]",1610612745.0,HOU,shooting,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,203177.0,1.0,0.0,Jokic,203999.0,,
297,PT00M48.80S,2021-11-06T22:02:50.3Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,45,47,2021-11-06T22:02:50Z,2920000,,,0,,N. Jokic Free Throw 1 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,12.0,,,,,,,,,,,,
298,PT00M48.80S,2021-11-06T22:03:08.4Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,46,47,2021-11-06T22:03:08Z,2930000,,,0,,N. Jokic Free Throw 2 of 2 (13 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,Jokic,N. Jokic,,,,,,,,13.0,,,,,,,,,,,,
299,PT00M32.00S,2021-11-06T22:03:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,31.09395532194481,26.225490196078432,1610612745,46,47,2021-11-06T22:03:36Z,2940000,119.0,240.0,1,left,MISS J. Green 26' bank 3PT,[1630224],1610612745.0,HOU,bank,,,,,,26.77,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
300,PT00M28.50S,2021-11-06T22:03:31.8Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,46,47,2021-11-06T22:03:31Z,2950000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,299.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
301,PT00M24.50S,2021-11-06T22:03:35.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628408,89.56964520367937,95.83333333333334,1610612743,46,47,2021-11-06T22:03:42Z,2960000,229.0,46.0,1,right,MISS P. Dozier 3PT,[1628408],1610612743.0,DEN,,,,,,,23.37,Missed,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
302,PT00M21.80S,2021-11-06T22:03:38.7Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,46,47,2021-11-06T22:03:38Z,2970000,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,301.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,
303,PT00M19.80S,2021-11-06T22:03:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,70.77858081471747,22.794117647058822,1610612743,46,47,2021-11-06T22:03:47Z,2980000,-136.0,222.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,,,,26.05,Missed,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,
304,PT00M17.60S,2021-11-06T22:03:44.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,46,47,2021-11-06T22:03:44Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,
305,PT00M17.60S,2021-11-06T22:03:57.9Z,2,REGULAR,substitution,out,[],1630224,,,1610612743,46,47,2021-11-06T22:04:02Z,3000000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
306,PT00M17.60S,2021-11-06T22:03:57.9Z,2,REGULAR,substitution,in,[],1630256,,,1610612743,46,47,2021-11-06T22:04:02Z,3010000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
311,PT00M17.60S,2021-11-06T22:04:11.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,46,47,2021-11-06T22:19:04Z,3015000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M03.10S,2021-11-06T22:04:25.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203115,63.9454664914586,25.49019607843137,1610612743,46,47,2021-11-06T22:20:33Z,3020000,-123.0,286.0,1,right,MISS W. Barton 31' fadeaway 3PT,[203115],1610612743.0,DEN,fadeaway,,,,,,31.15,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
308,PT00M00.30S,2021-11-06T22:04:28.4Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,47,2021-11-06T22:04:28Z,3030000,,,0,,C. Wood REBOUND (Off:0 Def:8),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,307.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,
309,PT00M00.00S,2021-11-06T22:04:35.1Z,2,REGULAR,period,end,[],0,,,1610612745,46,47,2021-11-06T22:04:35Z,3040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-11-06T22:15:46.6Z,3,REGULAR,substitution,out,['startperiod'],201569,,,1610612745,46,47,2021-11-06T22:19:40Z,3050000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-11-06T22:15:46.6Z,3,REGULAR,substitution,out,['startperiod'],1630578,,,1610612745,46,47,2021-11-06T22:19:40Z,3060000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-11-06T22:15:46.6Z,3,REGULAR,substitution,in,['startperiod'],1628464,,,1610612745,46,47,2021-11-06T22:19:40Z,3070000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-06T22:15:46.6Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,46,47,2021-11-06T22:19:40Z,3080000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-06T22:19:42.5Z,3,REGULAR,period,start,[],0,,,1610612743,46,47,2021-11-06T22:19:42Z,3090000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT11M47.00S,2021-11-06T22:19:55.3Z,3,REGULAR,3pt,Jump Shot,[],203115,32.40801576872536,49.01960784313725,1610612743,46,47,2021-11-06T22:20:00Z,3100000,5.0,252.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,,,,25.21,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
318,PT11M43.00S,2021-11-06T22:19:59.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,47,2021-11-06T22:20:00Z,3110000,,,0,,C. Wood REBOUND (Off:0 Def:9),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,317.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,
319,PT11M35.00S,2021-11-06T22:20:06.2Z,3,REGULAR,2pt,Jump Shot,[],1628464,77.08607095926413,66.42156862745098,1610612745,46,47,2021-11-06T22:20:10Z,3120000,82.0,163.0,1,right,MISS D. Theis 18' Jump Shot,[1628464],1610612745.0,HOU,,,,,,,18.24,Missed,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
320,PT11M33.00S,2021-11-06T22:20:08.2Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,46,47,2021-11-06T22:20:10Z,3130000,,,0,,W. Barton REBOUND (Off:1 Def:4),[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,319.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,
321,PT11M18.00S,2021-11-06T22:20:23.4Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,46,47,2021-11-06T22:20:32Z,3140000,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1629645]",1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,3.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
322,PT11M18.00S,2021-11-06T22:20:23.4Z,3,REGULAR,steal,,[],1629645,,,1610612745,46,47,2021-11-06T22:20:25Z,3150000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
323,PT11M06.00S,2021-11-06T22:20:35.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,76.95466491458606,88.72549019607843,1610612745,46,47,2021-11-06T22:20:40Z,3160000,194.0,164.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,,,,25.38,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
324,PT11M03.00S,2021-11-06T22:20:38.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,46,47,2021-11-06T22:20:40Z,3170000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,323.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,
325,PT10M57.00S,2021-11-06T22:20:44.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203115,7.835085413929041,44.6078431372549,1610612743,46,47,2021-11-06T22:20:53Z,3180000,27.0,21.0,1,left,MISS W. Barton running reverse Layup,[203115],1610612743.0,DEN,running reverse,,,,,,3.43,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
326,PT10M55.00S,2021-11-06T22:20:46.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,47,2021-11-06T22:20:53Z,3190000,,,0,,C. Wood REBOUND (Off:0 Def:10),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,325.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,
327,PT10M50.00S,2021-11-06T22:20:50.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626174,88.25558475689881,41.66666666666667,1610612745,46,47,2021-11-06T22:21:18Z,3200000,-42.0,58.0,1,right,MISS C. Wood 7' running Layup,[1626174],1610612745.0,HOU,running,,,,,,7.14,Missed,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
328,PT10M50.00S,2021-11-06T22:20:50.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,46,47,2021-11-06T22:21:18Z,3210000,,,0,,N. Jokic REBOUND (Off:0 Def:8),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,327.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,
329,PT10M47.00S,2021-11-06T22:20:57.3Z,3,REGULAR,foul,personal,[],1630256,,,1610612743,46,47,2021-11-06T22:21:50Z,3220000,,,0,,J. Tate take personal FOUL (1 PF),"[1630256, 203999]",1610612745.0,HOU,take,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,201639.0,1.0,0.0,Jokic,203999.0,,
331,PT10M27.00S,2021-11-06T22:22:00.2Z,3,REGULAR,3pt,Jump Shot,[],1628420,22.815374507227332,87.99019607843137,1610612743,49,47,2021-11-06T22:22:06Z,3240000,-190.0,162.0,1,left,M. Morris 24' 3PT  (7 PTS) (A. Gordon 2 AST),"[1628420, 203932]",1610612743.0,DEN,,,,,,,24.97,Made,Morris,M. Morris,,,,,,,,7.0,A. Gordon,203932.0,2.0,,,,,,,,,
333,PT10M07.00S,2021-11-06T22:22:21.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629645,93.9060446780552,52.450980392156865,1610612745,49,47,2021-11-06T22:22:26Z,3260000,12.0,5.0,1,right,MISS K. Porter Jr. cutting DUNK,[1629645],1610612745.0,HOU,cutting,,,,,,1.32,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
334,PT10M05.00S,2021-11-06T22:22:23.3Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,49,47,2021-11-06T22:22:26Z,3270000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,333.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
335,PT09M59.00S,2021-11-06T22:22:30.0Z,3,REGULAR,3pt,Jump Shot,[],1628408,28.597240473061763,21.568627450980394,1610612743,49,47,2021-11-06T23:05:36Z,3280000,142.0,216.0,1,left,MISS P. Dozier 25' 3PT,[1628408],1610612743.0,DEN,,,,,,,25.89,Missed,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,
336,PT09M58.00S,2021-11-06T22:22:31.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,49,47,2021-11-06T23:05:36Z,3290000,,,0,,C. Wood REBOUND (Off:0 Def:11),[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,335.0,11.0,11.0,0.0,,,,,,,,,,,,,,,,
337,PT09M53.00S,2021-11-06T22:22:36.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630256,91.01511169513797,39.46078431372549,1610612745,49,49,2021-11-06T22:27:36Z,3300000,-53.0,32.0,1,right,J. Tate 6' running finger roll Layup (6 PTS),[1630256],1610612745.0,HOU,running finger roll,,,,,,6.17,Made,Tate,J. Tate,,,,,,,,6.0,,,,,,,,,,,,
338,PT09M53.00S,2021-11-06T22:22:40.4Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612745,49,49,2021-11-06T22:22:53Z,3310000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Tate 1 FT),"[203999, 1630256]",1610612743.0,DEN,shooting,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,201639.0,3.0,0.0,Tate,1630256.0,,
340,PT09M53.00S,2021-11-06T22:23:05.5Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630256,,,1610612745,49,49,2021-11-06T22:23:05Z,3330000,,,0,,MISS J. Tate Free Throw 1 of 1,[1630256],1610612745.0,HOU,,,,,,,,Missed,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
341,PT09M51.00S,2021-11-06T22:23:06.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,49,49,2021-11-06T22:23:06Z,3340000,,,0,,N. Jokic REBOUND (Off:0 Def:9),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,340.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,
342,PT09M48.00S,2021-11-06T22:23:09.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203115,6.521024967148489,49.26470588235294,1610612743,51,49,2021-11-06T22:23:16Z,3350000,4.0,9.0,1,left,W. Barton running DUNK (15 PTS) (N. Jokic 1 AST),"[203115, 203999]",1610612743.0,DEN,running,,,,,,0.95,Made,Barton,W. Barton,,,,,,,,15.0,N. Jokic,203999.0,1.0,,,,,,,,,
344,PT09M39.00S,2021-11-06T22:23:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,92.46057818659659,41.911764705882355,1610612745,51,49,2021-11-06T22:23:26Z,3370000,-40.0,18.0,1,right,MISS J. Tate running Layup,[1630256],1610612745.0,HOU,running,,,,,,4.44,Missed,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
345,PT09M37.00S,2021-11-06T22:23:19.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,51,49,2021-11-06T22:23:26Z,3380000,,,0,,N. Jokic REBOUND (Off:0 Def:10),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,344.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,
346,PT09M32.00S,2021-11-06T22:23:25.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628408,6.652431011826544,45.83333333333333,1610612743,53,49,2021-11-06T22:25:13Z,3390000,21.0,10.0,1,left,P. Dozier driving Layup (6 PTS) (W. Barton 2 AST),"[1628408, 203115]",1610612743.0,DEN,driving,,,,,,2.31,Made,Dozier,P. Dozier,,,,,,,,6.0,W. Barton,203115.0,2.0,,,,,,,,,
348,PT09M31.00S,2021-11-06T22:23:29.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,53,49,2021-11-06T22:23:29Z,3410000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M11.00S,2021-11-06T22:26:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.49342969776609,34.55882352941176,1610612745,53,49,2021-11-06T22:26:56Z,3420000,-77.0,253.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,,,,26.46,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
350,PT09M08.00S,2021-11-06T22:26:52.0Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,53,49,2021-11-06T22:26:56Z,3430000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,,,,,,Gordon,A. Gordon,349.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
