actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
181,PT09M13.00S,2021-10-23T01:46:13.1Z,2,REGULAR,3pt,Jump Shot,[],1630170,18.347568988173457,6.372549019607843,1610612759,29,27,2021-10-23T01:46:17Z,1790000,218.0,120.0,1,left,D. Vassell 24' 3PT  (5 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.89,Made,5.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
184,PT08M56.00S,2021-10-23T01:46:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,93.64323258869908,44.6078431372549,1610612743,31,27,2021-10-23T01:46:38Z,1810000,-27.0,7.0,1,right,F. Campazzo reverse Layup (4 PTS) (J. Green 1 AST),"[1630267, 203210]",1610612743.0,DEN,reverse,,,Campazzo,F. Campazzo,,,,,2.8,Made,4.0,J. Green,203210.0,1.0,,,,,,,,,,,,,,
187,PT08M35.00S,2021-10-23T01:46:50.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,16.376478318002626,51.225490196078425,1610612759,31,29,2021-10-23T01:47:00Z,1830000,-6.0,101.0,1,left,K. Johnson 10' driving floating Jump Shot (9 PTS) (D. Eubanks 2 AST),"[1629640, 1629234]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,10.16,Made,9.0,D. Eubanks,1629234.0,2.0,,,,,,,,,,,,,,
188,PT08M12.00S,2021-10-23T01:47:13.6Z,2,REGULAR,3pt,Jump Shot,[],203210,66.83639947437582,38.970588235294116,1610612743,34,29,2021-10-23T01:47:19Z,1840000,-55.0,259.0,1,right,J. Green 26' 3PT  (8 PTS) (P. Dozier 2 AST),"[203210, 1628408]",1610612743.0,DEN,,,,Green,J. Green,,,,,26.5,Made,8.0,P. Dozier,1628408.0,2.0,,,,,,,,,,,,,,
190,PT07M59.00S,2021-10-23T01:47:27.1Z,2,REGULAR,3pt,Jump Shot,[],1627854,27.283180026281208,80.3921568627451,1610612759,34,29,2021-10-23T01:47:33Z,1860000,-152.0,204.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
191,PT07M56.00S,2021-10-23T01:47:30.1Z,2,REGULAR,rebound,defensive,[],201145,,,1610612743,34,29,2021-10-23T01:47:33Z,1870000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,
193,PT07M45.00S,2021-10-23T01:47:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628408,93.38042049934296,55.63725490196079,1610612743,36,29,2021-10-23T01:48:02Z,1880000,28.0,10.0,1,right,P. Dozier reverse Layup (4 PTS) (J. Green 2 AST),"[1628408, 201145]",1610612743.0,DEN,reverse,,,Dozier,P. Dozier,,,,,2.98,Made,4.0,J. Green,201145.0,2.0,,,,,,,,,,,,,,
195,PT07M45.00S,2021-10-23T01:47:48.7Z,2,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612743,36,29,2021-10-23T01:48:04Z,1900000,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Dozier 1 FT),"[1629234, 1628408]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Dozier,1628408.0,,
197,PT07M45.00S,2021-10-23T01:48:14.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,36,29,2021-10-23T01:51:04Z,1920000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M45.00S,2021-10-23T01:50:18.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612743,36,29,2021-10-23T01:51:04Z,1930000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M45.00S,2021-10-23T01:50:18.4Z,2,REGULAR,substitution,out,[],1630170,,,1610612743,36,29,2021-10-23T01:51:04Z,1940000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M45.00S,2021-10-23T01:50:18.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612743,36,29,2021-10-23T01:51:04Z,1950000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M45.00S,2021-10-23T01:50:18.4Z,2,REGULAR,substitution,in,[],1628401,,,1610612743,36,29,2021-10-23T01:51:04Z,1960000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M45.00S,2021-10-23T01:51:03.7Z,2,REGULAR,freethrow,1 of 1,[],1628408,,,1610612743,36,29,2021-10-23T01:51:19Z,1970000,,,0,,MISS P. Dozier Free Throw 1 of 1,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT07M43.00S,2021-10-23T01:51:05.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,36,29,2021-10-23T01:51:19Z,1980000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,
204,PT07M28.00S,2021-10-23T01:51:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,6.915243101182654,55.88235294117647,1610612759,36,31,2021-10-23T01:51:23Z,1990000,-29.0,13.0,1,left,L. Walker IV driving reverse Layup (2 PTS) (D. White 3 AST),"[1629022, 1628401]",1610612759.0,SAS,driving reverse,,,Walker IV,L. Walker IV,,,,,3.19,Made,2.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,
205,PT07M12.00S,2021-10-23T01:51:35.0Z,2,REGULAR,3pt,Jump Shot,[],1628408,66.44218134034165,32.1078431372549,1610612743,39,31,2021-10-23T01:51:42Z,2000000,-89.0,263.0,1,right,P. Dozier 27' 3PT  (7 PTS) (F. Campazzo 2 AST),"[1628408, 1630267]",1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,27.77,Made,7.0,F. Campazzo,1630267.0,2.0,,,,,,,,,,,,,,
207,PT06M54.00S,2021-10-23T01:51:53.0Z,2,REGULAR,turnover,lost ball,[],1628401,,,1610612759,39,31,2021-10-23T01:51:58Z,2020000,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 203210]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,1.0,Green,203210.0,,,,,,
208,PT06M54.00S,2021-10-23T01:51:53.0Z,2,REGULAR,steal,,[],203210,,,1610612743,39,31,2021-10-23T01:51:55Z,2030000,,,0,,J. Green STEAL (2 STL),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M49.00S,2021-10-23T01:51:58.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203085,92.72339027595268,43.627450980392155,1610612743,39,31,2021-10-23T01:52:15Z,2040000,-32.0,16.0,1,right,MISS A. Rivers running reverse Layup,[203085],1610612743.0,DEN,running reverse,,,Rivers,A. Rivers,,,,,3.56,Missed,,,,,,,,,,,,,,,,,,
210,PT06M49.00S,2021-10-23T01:51:58.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,39,31,2021-10-23T01:52:06Z,2050000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,
211,PT06M49.00S,2021-10-23T01:52:06.0Z,2,REGULAR,substitution,out,[],203210,,,1610612759,39,31,2021-10-23T01:52:13Z,2060000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M49.00S,2021-10-23T01:52:06.0Z,2,REGULAR,substitution,in,[],203999,,,1610612759,39,31,2021-10-23T01:52:13Z,2070000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M37.00S,2021-10-23T01:52:33.9Z,2,REGULAR,3pt,Jump Shot,[],1629022,31.488173455978973,27.941176470588236,1610612759,39,34,2021-10-23T01:52:40Z,2080000,110.0,243.0,1,left,L. Walker IV 26' 3PT  (5 PTS) (D. White 4 AST),"[1629022, 1628401]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.73,Made,5.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,
216,PT06M18.00S,2021-10-23T01:52:53.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,92.9862023653088,61.51960784313726,1610612743,41,34,2021-10-23T01:52:58Z,2100000,58.0,13.0,1,right,N. Jokic turnaround Hook (9 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.91,Made,9.0,,,,,,,,,,,,,,,,,
218,PT05M55.00S,2021-10-23T01:53:21.6Z,2,REGULAR,foul,offensive,[],1629234,,,1610612759,41,34,2021-10-23T01:53:33Z,2120000,,,0,,D. Eubanks offensive FOUL (3 PF),"[1629234, 1630267]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,200834.0,,,,3.0,0.0,Campazzo,1630267.0,,
220,PT05M55.00S,2021-10-23T01:53:21.6Z,2,REGULAR,turnover,offensive foul,[],1629234,,,1610612759,41,34,2021-10-23T01:53:21Z,2140000,,,0,,D. Eubanks offensive foul TURNOVER (2 TO),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,200834.0,2.0,,,,,,,,
221,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,out,[],1630267,,,1610612743,41,34,2021-10-23T01:53:46Z,2150000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,out,[],201145,,,1610612743,41,34,2021-10-23T01:53:46Z,2160000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,out,[],203085,,,1610612743,41,34,2021-10-23T01:53:46Z,2170000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,out,[],1629234,,,1610612743,41,34,2021-10-23T01:53:46Z,2180000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,41,34,2021-10-23T01:53:46Z,2190000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,in,[],203932,,,1610612743,41,34,2021-10-23T01:53:46Z,2200000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,41,34,2021-10-23T01:53:46Z,2210000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M55.00S,2021-10-23T01:53:31.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612743,41,34,2021-10-23T01:53:46Z,2220000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M37.00S,2021-10-23T01:54:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628420,90.75229960578186,44.36274509803921,1610612743,41,34,2021-10-23T01:54:07Z,2230000,-28.0,34.0,1,right,MISS M. Morris driving Layup - blocked,"[1628420, 1628401]",1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,4.45,Missed,,,,,,,,,,,,,,,,,White,1628401.0
230,PT05M37.00S,2021-10-23T01:54:02.1Z,2,REGULAR,block,,[],1628401,,,1610612743,41,34,2021-10-23T01:54:04Z,2240000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M34.00S,2021-10-23T01:54:05.1Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,41,34,2021-10-23T01:54:07Z,2250000,,,0,,N. Jokic REBOUND (Off:2 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,229.0,2.0,0.0,2.0,,,,,,,,,,
232,PT05M32.00S,2021-10-23T01:54:06.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628420,92.46057818659659,3.6764705882352944,1610612743,41,34,2021-10-23T01:54:19Z,2260000,-232.0,18.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,
233,PT05M29.00S,2021-10-23T01:54:09.5Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,41,34,2021-10-23T01:54:11Z,2270000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,232.0,4.0,3.0,1.0,,,,,,,,,,
234,PT05M26.00S,2021-10-23T01:54:15.1Z,2,REGULAR,foul,offensive,[],203932,,,1610612743,41,34,2021-10-23T01:54:23Z,2280000,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 1628401]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,White,1628401.0,,
236,PT05M26.00S,2021-10-23T01:54:15.1Z,2,REGULAR,turnover,offensive foul,[],203932,,,1610612743,41,34,2021-10-23T01:54:15Z,2300000,,,0,,A. Gordon offensive foul TURNOVER (2 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,,
237,PT05M26.00S,2021-10-23T01:54:23.6Z,2,REGULAR,substitution,out,[],1628408,,,1610612759,41,34,2021-10-23T01:54:35Z,2310000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M26.00S,2021-10-23T01:54:23.6Z,2,REGULAR,substitution,in,[],203115,,,1610612759,41,34,2021-10-23T01:54:35Z,2320000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M18.00S,2021-10-23T01:54:55.4Z,2,REGULAR,foul,personal,[],1629008,,,1610612759,41,34,2021-10-23T01:55:06Z,2330000,,,0,,M. Porter Jr. personal FOUL (2 PF),"[1629008, 1627751]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,200834.0,,,,2.0,0.0,Poeltl,1627751.0,,
241,PT05M11.00S,2021-10-23T01:55:16.0Z,2,REGULAR,turnover,bad pass,[],1627854,,,1610612759,41,34,2021-10-23T01:55:20Z,2350000,,,0,,B. Forbes bad pass TURNOVER (1 TO),"[1627854, 203999]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,
242,PT05M11.00S,2021-10-23T01:55:16.0Z,2,REGULAR,steal,,[],203999,,,1610612743,41,34,2021-10-23T01:55:17Z,2360000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M06.00S,2021-10-23T01:55:21.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,69.07030223390277,24.019607843137255,1610612743,41,34,2021-10-23T01:55:30Z,2370000,-130.0,238.0,1,right,MISS M. Porter Jr. 27' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,
244,PT05M03.00S,2021-10-23T01:55:24.0Z,2,REGULAR,rebound,defensive,[],1627854,,,1610612759,41,34,2021-10-23T01:55:25Z,2380000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,
245,PT04M57.00S,2021-10-23T01:55:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,6.258212877792378,51.9607843137255,1610612759,41,36,2021-10-23T01:55:39Z,2390000,-10.0,6.0,1,left,J. Poeltl cutting DUNK (2 PTS) (L. Walker IV 1 AST),"[1627751, 1629022]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,1.17,Made,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,
247,PT04M37.00S,2021-10-23T01:55:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,93.51182654402102,44.6078431372549,1610612743,43,36,2021-10-23T02:00:09Z,2410000,-27.0,8.0,1,right,N. Jokic driving reverse Layup (11 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,driving reverse,,,Jokic,N. Jokic,,,,,2.83,Made,11.0,W. Barton,203115.0,2.0,,,,,,,,,,,,,,
249,PT04M22.00S,2021-10-23T01:56:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.915243101182654,52.450980392156865,1610612759,43,38,2021-10-23T01:56:09Z,2430000,-12.0,13.0,1,left,K. Johnson driving finger roll Layup (11 PTS) (B. Forbes 1 AST),"[1629640, 1627854]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,1.75,Made,11.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,
251,PT04M08.00S,2021-10-23T01:56:18.0Z,2,REGULAR,3pt,Jump Shot,[],203932,78.40013140604468,90.19607843137256,1610612743,43,38,2021-10-23T01:56:25Z,2450000,201.0,151.0,1,right,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
252,PT04M05.00S,2021-10-23T01:56:21.0Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,43,38,2021-10-23T01:56:25Z,2460000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,
253,PT03M57.00S,2021-10-23T01:56:30.7Z,2,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612759,43,38,2021-10-23T01:56:42Z,2470000,,,0,,M. Morris shooting personal FOUL (2 PF) (Walker IV 2 FT),"[1628420, 1629022]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,200834.0,,,,2.0,0.0,Walker IV,1629022.0,,
255,PT03M57.00S,2021-10-23T01:57:07.9Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,43,38,2021-10-23T01:57:07Z,2490000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Missed,,,,,,,,,,,,,,,,,,
256,PT03M57.00S,2021-10-23T01:57:07.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,43,38,2021-10-23T01:57:07Z,2500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,
257,PT03M57.00S,2021-10-23T01:57:08.8Z,2,REGULAR,substitution,out,[],1627854,,,1610612759,43,38,2021-10-23T01:57:11Z,2510000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M57.00S,2021-10-23T01:57:08.8Z,2,REGULAR,substitution,in,[],203926,,,1610612759,43,38,2021-10-23T01:57:11Z,2520000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M57.00S,2021-10-23T01:57:22.6Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,43,39,2021-10-23T01:57:22Z,2530000,,,0,,L. Walker IV Free Throw 2 of 2 (6 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
260,PT03M39.00S,2021-10-23T01:57:44.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.30683311432325,52.450980392156865,1610612743,43,39,2021-10-23T01:57:52Z,2540000,12.0,48.0,1,right,MISS N. Jokic Hook - blocked,"[203999, 1628401]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,4.96,Missed,,,,,,,,,,,,,,,,,White,1628401.0
261,PT03M39.00S,2021-10-23T01:57:44.5Z,2,REGULAR,block,,[],1628401,,,1610612743,43,39,2021-10-23T02:04:12Z,2550000,,,0,,D. White BLOCK (2 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M37.00S,2021-10-23T01:57:46.5Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,43,39,2021-10-23T01:57:52Z,2560000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,
263,PT03M32.00S,2021-10-23T01:57:52.7Z,2,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,43,39,2021-10-23T01:58:17Z,2570000,,,0,,D. White bad pass out-of-bounds TURNOVER (2 TO),[1628401],1610612759.0,SAS,bad pass,,,White,D. White,,,,,,,,,,,,,,,200834.0,2.0,,,,,,,,
264,PT03M32.00S,2021-10-23T01:57:56.0Z,2,REGULAR,substitution,out,[],1629022,,,1610612743,43,39,2021-10-23T01:58:00Z,2580000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M32.00S,2021-10-23T01:57:56.0Z,2,REGULAR,substitution,in,[],1627749,,,1610612743,43,39,2021-10-23T01:58:00Z,2590000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M15.00S,2021-10-23T01:58:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,90.22667542706965,94.6078431372549,1610612743,43,39,2021-10-23T01:58:31Z,2600000,223.0,39.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,22.65,Missed,,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2021-10-23T01:58:24.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,43,39,2021-10-23T02:03:50Z,2610000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,266.0,5.0,3.0,2.0,,,,,,,,,,
282,PT03M14.00S,2021-10-23T01:58:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203932,92.72339027595268,49.26470588235294,1610612743,43,39,2021-10-23T02:03:37Z,2615000,-4.0,16.0,1,right,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,1.63,Missed,,,,,,,,,,,,,,,,,,
283,PT03M13.00S,2021-10-23T01:58:27.4Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,43,39,2021-10-23T02:03:43Z,2617500,,,0,,N. Jokic REBOUND (Off:3 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,282.0,3.0,0.0,3.0,,,,,,,,,,
268,PT03M12.00S,2021-10-23T01:58:29.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,87.07293035479631,50.0,1610612743,45,39,2021-10-23T02:02:49Z,2620000,0.0,69.0,1,right,N. Jokic 6' bank Jump Shot (13 PTS),[203999],1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,6.9,Made,13.0,,,,,,,,,,,,,,,,,
269,PT03M12.00S,2021-10-23T01:58:31.9Z,2,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612743,45,39,2021-10-23T01:58:44Z,2630000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Jokic 1 FT),"[1629640, 203999]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Jokic,203999.0,,
271,PT03M12.00S,2021-10-23T01:58:53.8Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203999,,,1610612743,45,39,2021-10-23T02:02:49Z,2650000,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
272,PT03M09.00S,2021-10-23T01:58:55.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,45,39,2021-10-23T01:58:55Z,2660000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,271.0,3.0,3.0,0.0,,,,,,,,,,
273,PT02M59.00S,2021-10-23T01:59:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,10.200394218134035,51.71568627450981,1610612759,45,41,2021-10-23T01:59:24Z,2670000,-9.0,43.0,1,left,K. Johnson driving floating Jump Shot (13 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,4.42,Made,13.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,
