actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
185,PT08M56.00S,2021-11-19T02:44:44.8Z,2,REGULAR,steal,,[],1628420,,,1610612743,25,35,2021-11-19T02:44:46Z,1830000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M55.00S,2021-11-19T02:44:47.9Z,2,REGULAR,foul,personal,[],203552,,,1610612743,25,35,2021-11-19T02:45:01Z,1840000,,,0,,S. Curry take personal FOUL (1 PF),"[203552, 1628420]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,,202053.0,,1.0,0.0,Morris,1628420.0,,,,
188,PT08M35.00S,2021-11-19T02:45:22.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,85.89027595269383,45.34313725490196,1610612743,25,35,2021-11-19T02:45:32Z,1860000,-23.0,80.0,1,right,MISS N. Jokic 8' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,
190,PT08M33.00S,2021-11-19T02:45:24.7Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,25,35,2021-11-19T02:45:32Z,1880000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,
191,PT08M28.00S,2021-11-19T02:45:30.6Z,2,REGULAR,3pt,Jump Shot,[],1627777,31.750985545335087,36.029411764705884,1610612755,25,35,2021-11-19T02:45:42Z,1890000,70.0,246.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
192,PT08M25.00S,2021-11-19T02:45:33.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,25,35,2021-11-19T02:45:42Z,1900000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,191.0,4.0,4.0,0.0,,,,,,,,,,,,,,
193,PT08M20.00S,2021-11-19T02:45:38.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628420,92.59198423127464,57.35294117647059,1610612743,25,35,2021-11-19T02:46:09Z,1910000,37.0,17.0,1,right,MISS M. Morris running reverse Layup,[1628420],1610612743.0,DEN,running reverse,,,Morris,M. Morris,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,
194,PT08M20.00S,2021-11-19T02:45:38.2Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,25,35,2021-11-19T02:45:54Z,1920000,,,0,,N. Jokic REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,193.0,5.0,4.0,1.0,,,,,,,,,,,,,,
195,PT08M15.00S,2021-11-19T02:45:42.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,27,35,2021-11-19T02:45:42Z,1930000,0.0,0.0,1,right,N. Jokic putback Layup (17 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,,,
196,PT07M51.00S,2021-11-19T02:46:06.5Z,2,REGULAR,3pt,Jump Shot,[],203552,20.05584756898817,93.13725490196079,1610612755,27,38,2021-11-19T02:46:14Z,1940000,-216.0,136.0,1,left,S. Curry 25' 3PT  (6 PTS) (F. Korkmaz 2 AST),"[203552, 1627788]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,25.5,Made,,,,,6.0,F. Korkmaz,1627788.0,2.0,,,,,,,,,,
198,PT07M34.00S,2021-11-19T02:46:24.0Z,2,REGULAR,2pt,Jump Shot,[],1630538,89.56964520367937,74.01960784313727,1610612743,27,38,2021-11-19T02:49:15Z,1960000,120.0,46.0,1,right,MISS B. Hyland 12' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,12.84,Missed,,,,,,,,,,,,,,,,,,
199,PT07M31.00S,2021-11-19T02:46:27.0Z,2,REGULAR,rebound,defensive,[],1627788,,,1610612755,27,38,2021-11-19T02:46:39Z,1970000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,198.0,2.0,2.0,0.0,,,,,,,,,,,,,,
200,PT07M22.00S,2021-11-19T02:46:36.9Z,2,REGULAR,3pt,Jump Shot,[],1629003,9.806176084099869,3.431372549019608,1610612755,27,38,2021-11-19T02:46:42Z,1980000,233.0,40.0,1,left,MISS S. Milton 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,23.62,Missed,,,,,,,,,,,,,,,,,,
201,PT07M22.00S,2021-11-19T02:46:36.9Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,27,38,2021-11-19T02:46:42Z,1990000,,,0,,W. Barton REBOUND (Off:0 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,200.0,4.0,4.0,0.0,,,,,,,,,,,,,,
202,PT07M05.00S,2021-11-19T02:46:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630538,68.54467805519053,80.63725490196079,1610612743,27,38,2021-11-19T02:46:58Z,2000000,153.0,243.0,1,right,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,28.74,Missed,,,,,,,,,,,,,,,,,,
203,PT07M02.00S,2021-11-19T02:46:56.2Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,27,38,2021-11-19T02:46:58Z,2010000,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT06M58.00S,2021-11-19T02:46:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627788,9.280551905387648,55.392156862745104,1610612755,27,38,2021-11-19T02:47:10Z,2020000,-27.0,35.0,1,left,MISS F. Korkmaz alley-oop Layup,[1627788],1610612755.0,PHI,alley-oop,,,Korkmaz,F. Korkmaz,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,
205,PT06M54.00S,2021-11-19T02:47:05.2Z,2,REGULAR,rebound,offensive,[],203552,,,1610612755,27,38,2021-11-19T02:47:05Z,2030000,,,0,,S. Curry REBOUND (Off:1 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,,,,,,
206,PT06M54.00S,2021-11-19T02:47:05.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203552,5.590000152587891,50.0,1610612755,27,38,2021-11-19T02:48:33Z,2040000,0.0,0.0,1,left,MISS S. Curry putback Layup,[203552],1610612755.0,PHI,putback,,,Curry,S. Curry,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
207,PT06M53.00S,2021-11-19T02:47:06.2Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,27,38,2021-11-19T02:48:33Z,2050000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,206.0,5.0,5.0,0.0,,,,,,,,,,,,,,
208,PT06M52.00S,2021-11-19T02:47:06.4Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612743,27,38,2021-11-19T02:48:04Z,2060000,,,0,,W. Barton lost ball TURNOVER (2 TO),"[203115, 1627788]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,2.0,,,,,,,Korkmaz,1627788.0
209,PT06M52.00S,2021-11-19T02:47:06.4Z,2,REGULAR,steal,,[],1627788,,,1610612755,27,38,2021-11-19T02:48:04Z,2070000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M50.00S,2021-11-19T02:47:09.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627788,26.363337713534822,17.892156862745097,1610612755,27,41,2021-11-19T02:47:26Z,2080000,161.0,195.0,1,left,F. Korkmaz 25' 3PT  (5 PTS) (S. Milton 2 AST),"[1627788, 1629003]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.28,Made,,,,,5.0,S. Milton,1629003.0,2.0,,,,,,,,,,
212,PT06M49.00S,2021-11-19T02:47:23.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,27,41,2021-11-19T02:47:23Z,2100000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M49.00S,2021-11-19T02:49:19.1Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,27,41,2021-11-19T02:49:59Z,2110000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M49.00S,2021-11-19T02:49:19.1Z,2,REGULAR,substitution,in,[],203932,,,1610612743,27,41,2021-11-19T02:49:59Z,2120000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M43.00S,2021-11-19T02:50:11.1Z,2,REGULAR,foul,personal,[],1629646,,,1610612743,27,41,2021-11-19T02:51:02Z,2130000,,,0,,C. Bassey personal FOUL (1 PF),"[1629646, 203999]",1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Jokic,203999.0,,,,
217,PT06M36.00S,2021-11-19T02:50:39.2Z,2,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612743,27,41,2021-11-19T02:50:46Z,2150000,,,0,,C. Bassey shooting personal FOUL (2 PF) (Jokic 2 FT),"[1629646, 203999]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,,,,,202053.0,,2.0,0.0,Jokic,203999.0,,,,
219,PT06M36.00S,2021-11-19T02:51:01.2Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,28,41,2021-11-19T02:51:01Z,2170000,,,0,,N. Jokic Free Throw 1 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
220,PT06M36.00S,2021-11-19T02:51:15.9Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,29,41,2021-11-19T02:51:15Z,2180000,,,0,,N. Jokic Free Throw 2 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
221,PT06M21.00S,2021-11-19T02:51:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,5.863994743758213,55.63725490196079,1610612755,29,43,2021-11-19T02:51:37Z,2190000,-28.0,3.0,1,left,C. Bassey alley-oop Layup (7 PTS) (S. Curry 3 AST),"[1629646, 203552]",1610612755.0,PHI,alley-oop,,,Bassey,C. Bassey,,,,,2.83,Made,,,,,7.0,S. Curry,203552.0,3.0,,,,,,,,,,
223,PT06M11.00S,2021-11-19T02:51:41.7Z,2,REGULAR,2pt,Jump Shot,[],1628420,86.02168199737189,13.970588235294118,1610612743,29,43,2021-11-19T02:51:53Z,2210000,-180.0,79.0,1,right,MISS M. Morris 19' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.66,Missed,,,,,,,,,,,,,,,,,,
224,PT06M08.00S,2021-11-19T02:51:44.7Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,29,43,2021-11-19T02:51:53Z,2220000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,,
225,PT05M57.00S,2021-11-19T02:51:56.3Z,2,REGULAR,3pt,Jump Shot,[],1627777,7.703679369250986,3.431372549019608,1610612755,29,46,2021-11-19T02:52:07Z,2230000,233.0,20.0,1,left,G. Niang 3PT  (5 PTS) (S. Milton 3 AST),"[1627777, 1629003]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.36,Made,,,,,5.0,S. Milton,1629003.0,3.0,,,,,,,,,,
227,PT05M38.00S,2021-11-19T02:52:14.7Z,2,REGULAR,3pt,Jump Shot,[],203115,67.09921156373193,42.15686274509804,1610612743,32,46,2021-11-19T02:52:21Z,2250000,-39.0,257.0,1,right,W. Barton 25' 3PT  (10 PTS) (N. Jokic 3 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.98,Made,,,,,10.0,N. Jokic,203999.0,3.0,,,,,,,,,,
229,PT05M31.00S,2021-11-19T02:52:26.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,32,46,2021-11-19T02:52:26Z,2270000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,out,[],1629003,,,1610612755,32,46,2021-11-19T02:53:51Z,2280000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,32,46,2021-11-19T02:53:51Z,2290000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,out,[],1629646,,,1610612755,32,46,2021-11-19T02:53:51Z,2300000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,in,[],1630178,,,1610612755,32,46,2021-11-19T02:53:51Z,2310000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,in,[],203083,,,1610612755,32,46,2021-11-19T02:53:51Z,2320000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M31.00S,2021-11-19T02:53:31.8Z,2,REGULAR,substitution,in,[],202699,,,1610612755,32,46,2021-11-19T02:53:51Z,2330000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M25.00S,2021-11-19T02:53:54.7Z,2,REGULAR,2pt,Jump Shot,[],1630178,20.97568988173456,26.47058823529412,1610612755,32,48,2021-11-19T02:54:02Z,2340000,118.0,145.0,1,left,T. Maxey 18' pullup Jump Shot (13 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,18.65,Made,,,,,13.0,,,,,,,,,,,,,
237,PT05M07.00S,2021-11-19T02:54:12.3Z,2,REGULAR,3pt,Jump Shot,[],203999,69.07030223390277,72.79411764705883,1610612743,35,48,2021-11-19T02:54:17Z,2350000,114.0,238.0,1,right,N. Jokic 26' 3PT  (22 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.41,Made,,,,,22.0,M. Morris,1628420.0,2.0,,,,,,,,,,
239,PT04M52.00S,2021-11-19T02:54:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.389618922470433,57.59803921568627,1610612755,35,48,2021-11-19T02:54:33Z,2370000,-38.0,8.0,1,left,MISS A. Drummond alley-oop Layup,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,
240,PT04M50.00S,2021-11-19T02:54:29.6Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,35,48,2021-11-19T02:54:33Z,2380000,,,0,,N. Jokic REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,239.0,6.0,5.0,1.0,,,,,,,,,,,,,,
241,PT04M44.00S,2021-11-19T02:54:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.77463863337714,51.71568627450981,1610612743,37,48,2021-11-19T02:54:51Z,2390000,9.0,6.0,1,right,A. Gordon Layup (2 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.05,Made,,,,,2.0,N. Jokic,203999.0,4.0,,,,,,,,,,
243,PT04M21.00S,2021-11-19T02:54:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,17.0335085413929,49.50980392156863,1610612755,37,50,2021-11-19T02:55:17Z,2410000,2.0,108.0,1,left,S. Curry 10' fadeaway Jump Shot (8 PTS),[203552],1610612755.0,PHI,fadeaway,,,Curry,S. Curry,,,,,10.76,Made,,,,,8.0,,,,,,,,,,,,,
244,PT04M03.00S,2021-11-19T02:55:15.9Z,2,REGULAR,3pt,Jump Shot,[],1628420,66.96780551905388,64.70588235294117,1610612743,40,50,2021-11-19T02:55:21Z,2420000,74.0,258.0,1,right,M. Morris 26' 3PT  (3 PTS) (N. Jokic 5 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.83,Made,,,,,3.0,N. Jokic,203999.0,5.0,,,,,,,,,,
246,PT03M40.00S,2021-11-19T02:55:38.8Z,2,REGULAR,2pt,Jump Shot,[],203552,19.136005256241788,19.852941176470587,1610612755,40,50,2021-11-19T02:55:48Z,2440000,151.0,127.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,19.73,Missed,,,,,,,,,,,,,,,,,,
247,PT03M38.00S,2021-11-19T02:55:40.8Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,40,50,2021-11-19T02:55:48Z,2450000,,,0,,W. Barton REBOUND (Off:0 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,246.0,6.0,6.0,0.0,,,,,,,,,,,,,,
248,PT03M33.00S,2021-11-19T02:55:46.8Z,2,REGULAR,3pt,Jump Shot,[],1628420,94.03745072273325,3.431372549019608,1610612743,40,50,2021-11-19T02:55:57Z,2460000,-233.0,4.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,
249,PT03M30.00S,2021-11-19T02:55:49.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,40,50,2021-11-19T02:55:57Z,2470000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,248.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT03M22.00S,2021-11-19T02:55:58.0Z,2,REGULAR,3pt,Jump Shot,[],1627788,33.065045992115635,33.088235294117645,1610612755,40,50,2021-11-19T02:56:07Z,2480000,85.0,258.0,1,left,MISS F. Korkmaz 27' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,
251,PT03M18.00S,2021-11-19T02:56:02.0Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,40,50,2021-11-19T02:56:07Z,2490000,,,0,,W. Barton REBOUND (Off:0 Def:7),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,250.0,7.0,7.0,0.0,,,,,,,,,,,,,,
252,PT03M09.00S,2021-11-19T02:56:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,90.62089356110381,46.568627450980394,1610612743,40,50,2021-11-19T02:57:10Z,2500000,-17.0,36.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,
253,PT03M09.00S,2021-11-19T02:56:10.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,40,50,2021-11-19T02:56:24Z,2510000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,
254,PT03M09.00S,2021-11-19T02:56:15.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,40,50,2021-11-19T02:56:15Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M09.00S,2021-11-19T02:56:15.9Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,40,50,2021-11-19T02:56:25Z,2530000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M09.00S,2021-11-19T02:56:15.9Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,40,50,2021-11-19T02:56:25Z,2540000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
257,PT02M58.00S,2021-11-19T02:56:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,10.463206307490145,56.86274509803921,1610612755,40,50,2021-11-19T02:56:59Z,2550000,-34.0,46.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 203999]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,5.73,Missed,,,,,,,,,,,,,,,Jokic,203999.0,,
258,PT02M58.00S,2021-11-19T02:56:45.8Z,2,REGULAR,block,,[],203999,,,1610612755,40,50,2021-11-19T02:56:47Z,2560000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
259,PT02M58.00S,2021-11-19T02:56:45.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,40,50,2021-11-19T02:56:59Z,2570000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,
260,PT02M58.00S,2021-11-19T02:56:51.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,40,50,2021-11-19T02:56:51Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M46.00S,2021-11-19T02:57:08.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,11.645860709592641,59.55882352941176,1610612755,40,50,2021-11-19T02:57:24Z,2590000,-48.0,57.0,1,left,MISS T. Harris 7' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,
262,PT02M43.00S,2021-11-19T02:57:11.7Z,2,REGULAR,rebound,offensive,[],203552,,,1610612755,40,50,2021-11-19T02:57:24Z,2600000,,,0,,S. Curry REBOUND (Off:2 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,261.0,4.0,2.0,2.0,,,,,,,,,,,,,,
263,PT02M42.00S,2021-11-19T02:57:13.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203552,33.459264126149804,46.07843137254902,1610612755,40,50,2021-11-19T02:57:27Z,2610000,20.0,262.0,1,left,MISS S. Curry 26' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
264,PT02M39.00S,2021-11-19T02:57:15.7Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,40,50,2021-11-19T02:57:15Z,2620000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT02M32.00S,2021-11-19T02:57:24.3Z,2,REGULAR,foul,personal,[],1627777,,,1610612743,40,50,2021-11-19T02:57:33Z,2630000,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 203932]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Gordon,203932.0,,,,
267,PT02M20.00S,2021-11-19T02:58:04.7Z,2,REGULAR,3pt,Jump Shot,[],203999,67.49342969776609,53.67647058823529,1610612743,43,50,2021-11-19T02:58:11Z,2650000,18.0,253.0,1,right,N. Jokic 25' 3PT  (25 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.38,Made,,,,,25.0,M. Morris,1628420.0,3.0,,,,,,,,,,
269,PT01M55.00S,2021-11-19T02:58:30.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.258212877792378,57.35294117647059,1610612755,43,52,2021-11-19T02:58:37Z,2670000,-37.0,6.0,1,left,T. Harris driving Layup (5 PTS) (G. Niang 2 AST),"[202699, 1627777]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,3.73,Made,,,,,5.0,G. Niang,1627777.0,2.0,,,,,,,,,,
271,PT01M41.00S,2021-11-19T02:58:44.1Z,2,REGULAR,3pt,Jump Shot,[],203115,67.09921156373193,49.01960784313725,1610612743,46,52,2021-11-19T02:58:55Z,2690000,-5.0,257.0,1,right,W. Barton 25' 3PT step back (13 PTS) (M. Morris 4 AST),"[203115, 1628420]",1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,25.68,Made,,,,,13.0,M. Morris,1628420.0,4.0,,,,,,,,,,
273,PT01M21.00S,2021-11-19T02:59:03.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,11.908672798948752,45.588235294117645,1610612755,46,54,2021-11-19T02:59:12Z,2710000,22.0,59.0,1,left,S. Curry 6' driving floating Jump Shot (10 PTS) (T. Maxey 1 AST),"[203552, 1630178]",1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,6.34,Made,,,,,10.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
275,PT01M06.00S,2021-11-19T02:59:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,91.5407358738502,45.34313725490196,1610612743,46,54,2021-11-19T03:00:21Z,2730000,-23.0,27.0,1,right,MISS M. Morris driving Layup,[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
276,PT01M00.00S,2021-11-19T02:59:26.0Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,46,54,2021-11-19T03:00:21Z,2740000,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,
