actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT03M24.00S,2022-03-13T02:24:39.8Z,1,REGULAR,block,,[],1628449,,,1610612743,21,24,2022-03-13T02:24:41Z,910000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M20.00S,2022-03-13T02:24:43.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,21,24,2022-03-13T02:24:49Z,920000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,
93,PT03M15.00S,2022-03-13T02:24:48.6Z,1,REGULAR,3pt,Jump Shot,[],201152,31.09395532194481,65.68627450980392,1610612761,21,24,2022-03-13T02:24:58Z,930000,-78.0,240.0,1,left,MISS T. Young 25' 3PT,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
94,PT03M12.00S,2022-03-13T02:24:51.6Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,21,24,2022-03-13T02:24:58Z,940000,,,0,,D. Reed REBOUND (Off:0 Def:3),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,,,
95,PT03M09.00S,2022-03-13T02:24:56.9Z,1,REGULAR,foul,personal,[],1627783,,,1610612743,21,24,2022-03-13T02:25:30Z,950000,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 203999]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Jokic,203999.0,,,,,
97,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,out,[],203115,,,1610612743,21,24,2022-03-13T02:25:26Z,970000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,out,[],1628420,,,1610612743,21,24,2022-03-13T02:25:26Z,980000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,out,[],201145,,,1610612743,21,24,2022-03-13T02:25:26Z,990000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,in,[],203085,,,1610612743,21,24,2022-03-13T02:25:26Z,1000000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,21,24,2022-03-13T02:25:26Z,1010000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M09.00S,2022-03-13T02:25:18.6Z,1,REGULAR,substitution,in,[],203210,,,1610612743,21,24,2022-03-13T02:25:26Z,1020000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M03.00S,2022-03-13T02:25:35.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203210,85.75886990801577,44.11764705882353,1610612743,21,24,2022-03-13T02:25:42Z,1030000,-29.0,81.0,1,right,MISS J. Green 8' turnaround Hook,[203210],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2022-03-13T02:25:39.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,21,24,2022-03-13T02:25:42Z,1040000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,,
105,PT02M49.00S,2022-03-13T02:25:49.4Z,1,REGULAR,3pt,Jump Shot,[],1629717,22.946780551905388,11.029411764705882,1610612761,21,24,2022-03-13T02:25:56Z,1050000,195.0,163.0,1,left,MISS A. Brooks 25' 3PT,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
106,PT02M46.00S,2022-03-13T02:25:52.4Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,21,24,2022-03-13T02:25:56Z,1060000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
107,PT02M39.00S,2022-03-13T02:25:59.3Z,1,REGULAR,turnover,bad pass,[],203085,,,1610612743,21,24,2022-03-13T02:26:05Z,1070000,,,0,,A. Rivers bad pass TURNOVER (1 TO),"[203085, 1627783]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,
108,PT02M39.00S,2022-03-13T02:25:59.3Z,1,REGULAR,steal,,[],1627783,,,1610612761,21,24,2022-03-13T02:26:00Z,1080000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M34.00S,2022-03-13T02:26:04.1Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612761,21,24,2022-03-13T02:26:10Z,1090000,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 203085]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,1.0,Rivers,203085.0,,
110,PT02M34.00S,2022-03-13T02:26:04.1Z,1,REGULAR,steal,,[],203085,,,1610612743,21,24,2022-03-13T02:26:06Z,1100000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M28.00S,2022-03-13T02:26:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,93.9060446780552,43.872549019607845,1610612743,23,24,2022-03-13T02:26:23Z,1110000,-31.0,5.0,1,right,N. Jokic running reverse Layup (10 PTS) (B. Hyland 1 AST),"[203999, 1630538]",1610612743.0,DEN,running reverse,,,Jokic,N. Jokic,,,,,3.1,Made,10.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,,
113,PT02M27.00S,2022-03-13T02:26:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,23,24,2022-03-13T02:26:14Z,1130000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,out,[],1628432,,,1610612761,23,24,2022-03-13T02:29:03Z,1140000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,out,[],203999,,,1610612761,23,24,2022-03-13T02:29:03Z,1150000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,out,[],1629717,,,1610612761,23,24,2022-03-13T02:29:03Z,1160000,,,0,,SUB out: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,23,24,2022-03-13T02:29:03Z,1170000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,in,[],1627854,,,1610612761,23,24,2022-03-13T02:29:03Z,1180000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,in,[],202326,,,1610612761,23,24,2022-03-13T02:29:03Z,1190000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,23,24,2022-03-13T02:29:03Z,1200000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M27.00S,2022-03-13T02:28:30.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,23,24,2022-03-13T02:29:03Z,1210000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M05.00S,2022-03-13T02:29:27.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,12.434296977660972,49.01960784313725,1610612761,23,26,2022-03-13T02:29:37Z,1220000,5.0,64.0,1,left,S. Barnes 6' turnaround Hook (6 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,6.46,Made,6.0,,,,,,,,,,,,,,,,,
123,PT02M05.00S,2022-03-13T02:29:29.3Z,1,REGULAR,foul,personal,['1freethrow'],202326,,,1610612761,23,26,2022-03-13T02:29:35Z,1230000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Barnes 1 FT),"[202326, 1630567]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,,,2003.0,1.0,0.0,Barnes,1630567.0,,,,,
125,PT02M05.00S,2022-03-13T02:29:49.2Z,1,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,23,26,2022-03-13T02:29:53Z,1250000,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
126,PT02M03.00S,2022-03-13T02:29:51.2Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,23,26,2022-03-13T02:29:53Z,1260000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
127,PT01M58.00S,2022-03-13T02:29:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630538,68.01905387647832,68.87254901960785,1610612743,23,26,2022-03-13T02:30:04Z,1270000,94.0,248.0,1,right,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,
128,PT01M55.00S,2022-03-13T02:29:57.8Z,1,REGULAR,rebound,offensive,[],203210,,,1610612743,23,26,2022-03-13T02:29:57Z,1280000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,,
129,PT01M55.00S,2022-03-13T02:29:59.1Z,1,REGULAR,foul,personal,[],1630625,,,1610612743,23,26,2022-03-13T02:30:20Z,1290000,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 203210]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Green,203210.0,,,,,
131,PT01M49.00S,2022-03-13T02:30:27.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627854,91.01511169513797,97.30392156862744,1610612743,23,26,2022-03-13T02:30:42Z,1310000,237.0,32.0,1,right,MISS B. Forbes 3PT - blocked,"[1627854, 1628449]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,23.87,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
132,PT01M49.00S,2022-03-13T02:30:27.6Z,1,REGULAR,block,,[],1628449,,,1610612743,23,26,2022-03-13T02:30:33Z,1320000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M49.00S,2022-03-13T02:30:27.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,23,26,2022-03-13T02:30:42Z,1330000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,
140,PT01M49.00S,2022-03-13T02:30:40.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,23,26,2022-03-13T02:31:45Z,1335000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M42.00S,2022-03-13T02:30:53.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630538,92.72339027595268,72.05882352941177,1610612743,23,26,2022-03-13T02:31:02Z,1340000,110.0,16.0,1,right,MISS B. Hyland 11' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,
135,PT01M42.00S,2022-03-13T02:30:53.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,23,26,2022-03-13T02:31:02Z,1350000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,
136,PT01M42.00S,2022-03-13T02:30:56.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612743,23,26,2022-03-13T02:31:05Z,1360000,,,0,,D. Banton loose ball personal FOUL (2 PF) (Cousins 2 FT),"[1630625, 202326]",1610612761.0,TOR,loose ball,,,Banton,D. Banton,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Cousins,202326.0,,,,,
138,PT01M42.00S,2022-03-13T02:31:27.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202326,,,1610612743,24,26,2022-03-13T02:31:27Z,1380000,,,0,,D. Cousins Free Throw 1 of 2 (1 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
139,PT01M42.00S,2022-03-13T02:31:44.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202326,,,1610612743,25,26,2022-03-13T02:31:44Z,1390000,,,0,,D. Cousins Free Throw 2 of 2 (2 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
141,PT01M26.00S,2022-03-13T02:32:00.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,23.078186596583443,64.4607843137255,1610612761,25,26,2022-03-13T02:32:06Z,1400000,-72.0,164.0,1,left,MISS G. Trent Jr. 17' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,17.96,Missed,,,,,,,,,,,,,,,,,,
142,PT01M23.00S,2022-03-13T02:32:03.1Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,25,26,2022-03-13T02:32:06Z,1410000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,141.0,3.0,2.0,1.0,,,,,,,,,,
143,PT01M14.00S,2022-03-13T02:32:11.2Z,1,REGULAR,3pt,Jump Shot,[],203210,67.62483574244416,32.35294117647059,1610612743,25,26,2022-03-13T02:32:18Z,1420000,-88.0,252.0,1,right,MISS J. Green 26' pullup 3PT,[203210],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,26.68,Missed,,,,,,,,,,,,,,,,,,
144,PT01M12.00S,2022-03-13T02:32:13.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,25,26,2022-03-13T02:32:18Z,1430000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,143.0,2.0,2.0,0.0,,,,,,,,,,
145,PT01M07.00S,2022-03-13T02:32:19.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,5.075558475689881,55.14705882352941,1610612761,25,26,2022-03-13T02:32:52Z,1440000,-26.0,-5.0,1,left,MISS G. Trent Jr. running finger roll Layup,[1629018],1610612761.0,TOR,running finger roll,,,Trent Jr.,G. Trent Jr.,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
146,PT01M03.00S,2022-03-13T02:32:23.2Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,25,26,2022-03-13T02:32:52Z,1450000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,145.0,3.0,2.0,1.0,,,,,,,,,,
147,PT01M03.00S,2022-03-13T02:32:23.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628449,5.590000152587891,50.0,1610612761,25,26,2022-03-13T02:34:04Z,1460000,0.0,0.0,1,left,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
148,PT01M02.00S,2022-03-13T02:32:24.3Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,25,26,2022-03-13T02:34:04Z,1470000,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,147.0,4.0,2.0,2.0,,,,,,,,,,
149,PT01M00.00S,2022-03-13T02:32:24.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,10.463206307490145,3.1862745098039214,1610612761,25,26,2022-03-13T02:35:00Z,1480000,234.0,46.0,1,left,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,23.86,Missed,,,,,,,,,,,,,,,,,,
150,PT00M58.70S,2022-03-13T02:32:26.2Z,1,REGULAR,rebound,offensive,[],1628449,,,1610612761,25,26,2022-03-13T02:35:00Z,1490000,,,0,,C. Boucher REBOUND (Off:3 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,149.0,5.0,2.0,3.0,,,,,,,,,,
151,PT00M58.70S,2022-03-13T02:32:30.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,25,26,2022-03-13T02:32:30Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M50.10S,2022-03-13T02:33:00.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628449,21.632720105124836,51.225490196078425,1610612761,25,28,2022-03-13T02:33:07Z,1510000,-6.0,151.0,1,left,C. Boucher 15' Jump Shot (2 PTS) (S. Barnes 3 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,15.09,Made,2.0,S. Barnes,1630567.0,3.0,,,,,,,,,,,,,,
154,PT00M26.30S,2022-03-13T02:33:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,89.70105124835742,48.28431372549019,1610612743,25,28,2022-03-13T02:33:33Z,1530000,-9.0,44.0,1,right,MISS B. Hyland Layup - blocked,"[1630538, 1630567]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,4.51,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
155,PT00M26.30S,2022-03-13T02:33:27.4Z,1,REGULAR,block,,[],1630567,,,1610612743,25,28,2022-03-13T02:33:29Z,1540000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M23.80S,2022-03-13T02:33:29.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,25,28,2022-03-13T02:33:33Z,1550000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,154.0,2.0,1.0,1.0,,,,,,,,,,
157,PT00M23.80S,2022-03-13T02:33:30.9Z,1,REGULAR,foul,personal,[],1630538,,,1610612761,25,28,2022-03-13T02:33:41Z,1560000,,,0,,B. Hyland take personal FOUL (1 PF),"[1630538, 1630567]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,,,,,,,,,,,2003.0,1.0,0.0,Barnes,1630567.0,,,,,
159,PT00M00.00S,2022-03-13T02:34:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,27.283180026281208,17.15686274509804,1610612761,25,28,2022-03-13T02:34:18Z,1580000,164.0,204.0,1,left,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-03-13T02:34:09.2Z,1,REGULAR,rebound,defensive,[],202326,,,1610612743,25,28,2022-03-13T02:37:50Z,1590000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,,
161,PT00M00.00S,2022-03-13T02:34:50.9Z,1,REGULAR,period,end,[],0,,,1610612743,25,28,2022-03-13T02:37:50Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-13T02:36:26.4Z,2,REGULAR,substitution,out,['startperiod'],201152,,,1610612743,25,28,2022-03-13T02:37:50Z,1610000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-13T02:36:26.4Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612743,25,28,2022-03-13T02:37:50Z,1620000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-03-13T02:36:26.4Z,2,REGULAR,substitution,in,['startperiod'],203920,,,1610612743,25,28,2022-03-13T02:37:50Z,1630000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-13T02:36:26.4Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612743,25,28,2022-03-13T02:37:50Z,1640000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-13T02:36:48.3Z,2,REGULAR,period,start,[],0,,,1610612761,25,28,2022-03-13T02:36:50Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2022-03-13T02:37:02.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,7.178055190538765,49.50980392156863,1610612761,25,30,2022-03-13T02:37:10Z,1660000,2.0,15.0,1,left,C. Boucher DUNK (4 PTS) (P. Siakam 1 AST),"[1628449, 1627783]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,1.52,Made,4.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
169,PT11M20.00S,2022-03-13T02:37:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,91.93495400788436,53.67647058823529,1610612743,25,30,2022-03-13T02:37:34Z,1680000,18.0,23.0,1,right,MISS A. Rivers driving reverse Layup,[203085],1610612743.0,DEN,driving reverse,,,Rivers,A. Rivers,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
170,PT11M18.00S,2022-03-13T02:37:30.0Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,25,30,2022-03-13T02:37:34Z,1690000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,
171,PT11M13.00S,2022-03-13T02:37:34.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,7.30946123521682,44.11764705882353,1610612761,25,32,2022-03-13T02:39:09Z,1700000,29.0,16.0,1,left,S. Barnes running Layup (8 PTS) (P. Siakam 2 AST),"[1630567, 1627783]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,3.36,Made,8.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
173,PT10M57.00S,2022-03-13T02:37:50.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,91.01511169513797,47.549019607843135,1610612743,25,32,2022-03-13T02:37:56Z,1720000,-12.0,32.0,1,right,MISS J. Green cutting DUNK - blocked,"[203210, 1628449]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,3.43,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
193,PT10M57.00S,2022-03-13T02:37:50.2Z,2,REGULAR,block,,[],1628449,,,1610612743,25,32,2022-03-13T02:40:49Z,1725000,,,0,,C. Boucher BLOCK (3 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M55.00S,2022-03-13T02:37:52.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,25,32,2022-03-13T02:40:49Z,1730000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,173.0,3.0,2.0,1.0,,,,,,,,,,
175,PT10M48.00S,2022-03-13T02:37:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628449,5.863994743758213,3.9215686274509802,1610612761,25,32,2022-03-13T02:38:05Z,1740000,230.0,3.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,
176,PT10M46.00S,2022-03-13T02:38:00.8Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,25,32,2022-03-13T02:38:04Z,1750000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,
177,PT10M39.00S,2022-03-13T02:38:08.3Z,2,REGULAR,foul,personal,[],203920,,,1610612743,25,32,2022-03-13T02:38:20Z,1760000,,,0,,K. Birch personal FOUL (1 PF),"[203920, 202326]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,1193.0,1.0,0.0,Cousins,202326.0,,,,,
