actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
184,PT10M24.00S,2022-04-06T01:39:44.1Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,32,36,2022-04-06T01:39:44Z,1800000,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1630200],1610612759.0,SAS,,,,,,,,Made,2.0,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
185,PT10M11.00S,2022-04-06T01:39:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,93.64323258869908,53.18627450980392,1610612743,32,36,2022-04-06T01:40:02Z,1810000,16.0,7.0,1,right,MISS B. Forbes driving finger roll Layup,[1627854],1610612743.0,DEN,driving finger roll,,,,,,1.75,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
186,PT10M10.00S,2022-04-06T01:39:58.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,32,36,2022-04-06T01:40:02Z,1820000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,185.0,3.0,3.0,0.0,,,,,,,
187,PT10M07.00S,2022-04-06T01:40:02.9Z,2,REGULAR,foul,personal,[],203210,,,1610612759,32,36,2022-04-06T01:40:10Z,1830000,,,0,,J. Green take personal FOUL (1 PF),"[203210, 1630563]",1610612743.0,DEN,take,,,,,,,,,Green,J. Green,,,,1146.0,1.0,0.0,Primo,1630563.0,,,,,,,,,,,
189,PT10M01.00S,2022-04-06T01:40:28.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,11.251642575558476,43.38235294117647,1610612759,32,36,2022-04-06T01:40:34Z,1850000,33.0,53.0,1,left,MISS D. Vassell 6' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,,,,6.27,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
190,PT10M00.00S,2022-04-06T01:40:29.7Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,32,36,2022-04-06T01:40:34Z,1860000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,
191,PT09M55.00S,2022-04-06T01:40:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203210,92.32917214191852,44.85294117647059,1610612743,32,36,2022-04-06T01:40:48Z,1870000,-26.0,20.0,1,right,MISS J. Green running finger roll Layup,[203210],1610612743.0,DEN,running finger roll,,,,,,3.23,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,,,
192,PT09M54.00S,2022-04-06T01:40:37.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,32,36,2022-04-06T01:40:37Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,
193,PT09M54.00S,2022-04-06T01:40:38.0Z,2,REGULAR,substitution,out,[],1628966,,,1610612743,32,36,2022-04-06T01:40:45Z,1890000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
194,PT09M54.00S,2022-04-06T01:40:38.0Z,2,REGULAR,substitution,in,[],1629640,,,1610612743,32,36,2022-04-06T01:40:45Z,1900000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
195,PT09M46.00S,2022-04-06T01:41:00.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202326,92.59198423127464,51.9607843137255,1610612743,32,36,2022-04-06T01:41:06Z,1910000,10.0,17.0,1,right,MISS D. Cousins driving DUNK,[202326],1610612743.0,DEN,driving,,,,,,1.97,Missed,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
196,PT09M44.00S,2022-04-06T01:41:02.5Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,32,36,2022-04-06T01:41:06Z,1920000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,195.0,2.0,2.0,0.0,,,,,,,
197,PT09M36.00S,2022-04-06T01:41:10.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.017739816031538,59.55882352941176,1610612759,32,38,2022-04-06T01:41:14Z,1930000,-48.0,32.0,1,left,T. Jones driving floating Jump Shot (4 PTS) (J. Primo 1 AST),"[1630200, 1630563]",1610612759.0,SAS,driving floating,,,,,,5.77,Made,4.0,Jones,T. Jones,J. Primo,1630563.0,1.0,,,,,,,,,,,,,,,,
199,PT09M36.00S,2022-04-06T01:41:13.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,32,38,2022-04-06T01:41:13Z,1950000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M36.00S,2022-04-06T01:43:43.3Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,32,38,2022-04-06T01:44:11Z,1960000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,
201,PT09M36.00S,2022-04-06T01:43:43.3Z,2,REGULAR,substitution,in,[],203115,,,1610612743,32,38,2022-04-06T01:44:11Z,1970000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
202,PT09M16.00S,2022-04-06T01:44:27.4Z,2,REGULAR,3pt,Jump Shot,[],1630538,60.13469119579501,37.254901960784316,1610612743,32,38,2022-04-06T01:44:33Z,1980000,-64.0,322.0,1,right,MISS B. Hyland 32' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,,,,32.84,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
203,PT09M12.00S,2022-04-06T01:44:31.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,32,38,2022-04-06T01:44:33Z,1990000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,202.0,3.0,3.0,0.0,,,,,,,
204,PT09M03.00S,2022-04-06T01:44:39.6Z,2,REGULAR,3pt,Jump Shot,[],1629640,29.38567674113009,73.0392156862745,1610612759,32,41,2022-04-06T01:44:45Z,2000000,-115.0,224.0,1,left,K. Johnson 25' 3PT  (7 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,,,,25.16,Made,7.0,Johnson,K. Johnson,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,,,
206,PT08M40.00S,2022-04-06T01:45:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.11760840998686,53.92156862745098,1610612743,34,41,2022-04-06T01:45:07Z,2020000,20.0,12.0,1,right,B. Hyland driving Layup (5 PTS),[1630538],1610612743.0,DEN,driving,,,,,,2.31,Made,5.0,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
207,PT08M27.00S,2022-04-06T01:45:15.4Z,2,REGULAR,2pt,Jump Shot,[],1630200,8.623521681997373,70.83333333333334,1610612759,34,43,2022-04-06T01:45:19Z,2030000,-104.0,29.0,1,left,T. Jones 10' driving floating bank Jump Shot (6 PTS) (J. Poeltl 2 AST),"[1630200, 1627751]",1610612759.0,SAS,driving floating bank,,,,,,10.81,Made,6.0,Jones,T. Jones,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,,,
209,PT08M08.00S,2022-04-06T01:45:35.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202326,86.81011826544021,43.872549019607845,1610612743,34,43,2022-04-06T01:45:41Z,2050000,-31.0,71.0,1,right,MISS D. Cousins 7' driving floating Shot,[202326],1610612743.0,DEN,driving floating,,,,,,7.78,Missed,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
210,PT08M06.00S,2022-04-06T01:45:37.6Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,34,43,2022-04-06T01:45:41Z,2060000,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,209.0,4.0,4.0,0.0,,,,,,,
211,PT07M59.00S,2022-04-06T01:45:44.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,32.14520367936925,39.705882352941174,1610612759,34,43,2022-04-06T01:45:49Z,2070000,51.0,250.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,,,,25.5,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
212,PT07M55.00S,2022-04-06T01:45:48.4Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,34,43,2022-04-06T01:45:49Z,2080000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,,
213,PT07M45.00S,2022-04-06T01:45:57.3Z,2,REGULAR,3pt,Jump Shot,[],202326,68.67608409986859,35.53921568627451,1610612743,34,43,2022-04-06T01:46:02Z,2090000,-72.0,242.0,1,right,MISS D. Cousins 25' 3PT,[202326],1610612743.0,DEN,,,,,,,25.25,Missed,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
214,PT07M43.00S,2022-04-06T01:45:59.3Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,34,43,2022-04-06T01:46:02Z,2100000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,213.0,2.0,2.0,0.0,,,,,,,
215,PT07M31.00S,2022-04-06T01:46:14.8Z,2,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,34,43,2022-04-06T01:46:21Z,2110000,,,0,,J. Poeltl lost ball out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,lost ball,,,,,,,,,Poeltl,J. Poeltl,,,,1204.0,,,,,,,,,1.0,,,,,,
216,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,out,[],203210,,,1610612743,34,43,2022-04-06T01:46:43Z,2120000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,
217,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,out,[],202326,,,1610612743,34,43,2022-04-06T01:46:43Z,2130000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,,,,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,
218,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,out,[],1628432,,,1610612743,34,43,2022-04-06T01:46:43Z,2140000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,,,,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,
219,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612743,34,43,2022-04-06T01:46:43Z,2150000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
220,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612743,34,43,2022-04-06T01:46:43Z,2160000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
221,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,in,[],203999,,,1610612743,34,43,2022-04-06T01:46:43Z,2170000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
222,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,34,43,2022-04-06T01:46:43Z,2180000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
223,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,in,[],203932,,,1610612743,34,43,2022-04-06T01:46:43Z,2190000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
224,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,in,[],1630580,,,1610612743,34,43,2022-04-06T01:46:43Z,2200000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
225,PT07M31.00S,2022-04-06T01:46:17.8Z,2,REGULAR,substitution,in,[],1628380,,,1610612743,34,43,2022-04-06T01:46:43Z,2210000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
226,PT07M17.00S,2022-04-06T01:46:54.7Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,34,43,2022-04-06T01:46:59Z,2220000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1630170]",1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,2.0,Vassell,1630170.0,,,,
227,PT07M17.00S,2022-04-06T01:46:54.7Z,2,REGULAR,steal,,[],1630170,,,1610612759,34,43,2022-04-06T01:46:56Z,2230000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
228,PT07M10.00S,2022-04-06T01:47:01.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,13.091327201051248,45.09803921568628,1610612759,34,43,2022-04-06T01:47:51Z,2240000,25.0,71.0,1,left,MISS K. Johnson 7' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,,,,7.47,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
229,PT07M08.00S,2022-04-06T01:47:03.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,34,43,2022-04-06T01:47:51Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,
230,PT07M08.00S,2022-04-06T01:47:08.5Z,2,REGULAR,foul,personal,[],203999,,,1610612759,34,43,2022-04-06T01:47:12Z,2260000,,,0,,N. Jokic loose ball personal FOUL (2 PF),"[203999, 1628380]",1610612743.0,DEN,loose ball,,,,,,,,,Jokic,N. Jokic,,,,202027.0,2.0,0.0,Collins,1628380.0,,,,,,,,,,,
232,PT07M08.00S,2022-04-06T01:47:14.5Z,2,REGULAR,substitution,out,[],1630538,,,1610612759,34,43,2022-04-06T01:47:20Z,2280000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2022-04-06T01:47:14.5Z,2,REGULAR,substitution,in,[],203085,,,1610612759,34,43,2022-04-06T01:47:20Z,2290000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,
234,PT06M55.00S,2022-04-06T01:47:47.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,24.52365308804205,85.7843137254902,1610612759,34,43,2022-04-06T01:47:53Z,2300000,-179.0,178.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,,,,25.24,Missed,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
235,PT06M53.00S,2022-04-06T01:47:49.9Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,34,43,2022-04-06T01:47:53Z,2310000,,,0,,M. Morris REBOUND (Off:1 Def:2),[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,,,,,,234.0,3.0,2.0,1.0,,,,,,,
236,PT06M46.00S,2022-04-06T01:47:57.2Z,2,REGULAR,2pt,Jump Shot,[],1628420,87.99277266754271,79.41176470588235,1610612743,34,43,2022-04-06T01:48:01Z,2320000,147.0,60.0,1,right,MISS M. Morris 15' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,,,,15.9,Missed,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
237,PT06M43.00S,2022-04-06T01:48:00.2Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,43,2022-04-06T01:48:01Z,2330000,,,0,,K. Johnson REBOUND (Off:0 Def:4),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,236.0,4.0,4.0,0.0,,,,,,,
238,PT06M28.00S,2022-04-06T01:48:15.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,14.14257555847569,36.27450980392157,1610612759,34,43,2022-04-06T01:48:18Z,2340000,69.0,80.0,1,left,MISS J. Primo 10' driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,,,,10.57,Missed,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
239,PT06M27.00S,2022-04-06T01:48:16.2Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,34,43,2022-04-06T01:48:18Z,2350000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,238.0,4.0,4.0,0.0,,,,,,,
240,PT06M16.00S,2022-04-06T01:48:27.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,87.33574244415243,34.55882352941176,1610612743,34,43,2022-04-06T01:48:32Z,2360000,-77.0,67.0,1,right,MISS W. Barton 10' driving floating Shot,[203115],1610612743.0,DEN,driving floating,,,,,,10.19,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
241,PT06M14.00S,2022-04-06T01:48:29.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,43,2022-04-06T01:48:32Z,2370000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,240.0,5.0,5.0,0.0,,,,,,,
242,PT06M03.00S,2022-04-06T01:48:40.6Z,2,REGULAR,3pt,Jump Shot,[],1630563,28.465834428383708,19.852941176470587,1610612759,34,43,2022-04-06T01:48:49Z,2380000,151.0,215.0,1,left,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,,,,26.26,Missed,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
243,PT06M00.00S,2022-04-06T01:48:43.6Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,34,43,2022-04-06T01:48:49Z,2390000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,242.0,3.0,2.0,1.0,,,,,,,
244,PT05M59.00S,2022-04-06T01:48:45.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,33.722076215505915,63.725490196078425,1610612759,34,46,2022-04-06T01:48:51Z,2400000,-69.0,264.0,1,left,D. Vassell 27' 3PT  (15 PTS) (Z. Collins 3 AST),"[1630170, 1628380]",1610612759.0,SAS,,,,,,,27.33,Made,15.0,Vassell,D. Vassell,Z. Collins,1628380.0,3.0,,,,,,,,,,,,,,,,
246,PT05M56.00S,2022-04-06T01:48:58.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,34,46,2022-04-06T01:48:58Z,2420000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M56.00S,2022-04-06T01:50:44.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612743,34,46,2022-04-06T01:51:28Z,2430000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
248,PT05M56.00S,2022-04-06T01:50:44.2Z,2,REGULAR,substitution,in,[],1626196,,,1610612743,34,46,2022-04-06T01:51:28Z,2440000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
249,PT05M39.00S,2022-04-06T01:51:56.7Z,2,REGULAR,2pt,Jump Shot,[],203999,90.48948751642575,78.18627450980392,1610612743,34,46,2022-04-06T01:52:01Z,2450000,141.0,37.0,1,right,MISS N. Jokic 14' Jump Shot,[203999],1610612743.0,DEN,,,,,,,14.57,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
250,PT05M36.00S,2022-04-06T01:51:59.7Z,2,REGULAR,rebound,defensive,[],1630580,,,1610612759,34,46,2022-04-06T01:52:01Z,2460000,,,0,,J. Wieskamp REBOUND (Off:0 Def:1),[1630580],1610612759.0,SAS,,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,
251,PT05M30.00S,2022-04-06T01:52:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.469776609724048,43.627450980392155,1610612759,34,48,2022-04-06T01:52:13Z,2470000,32.0,-1.0,1,left,Z. Collins reverse Layup (6 PTS) (J. Primo 2 AST),"[1628380, 1630563]",1610612759.0,SAS,reverse,,,,,,3.19,Made,6.0,Collins,Z. Collins,J. Primo,1630563.0,2.0,,,,,,,,,,,,,,,,
253,PT05M14.00S,2022-04-06T01:52:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,89.17542706964521,48.03921568627451,1610612743,36,48,2022-04-06T01:52:34Z,2490000,-10.0,49.0,1,right,N. Jokic driving floating Jump Shot (19 PTS),[203999],1610612743.0,DEN,driving floating,,,,,,5.03,Made,19.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
254,PT04M59.00S,2022-04-06T01:52:36.1Z,2,REGULAR,3pt,Jump Shot,[],1630580,30.56833114323259,26.715686274509803,1610612759,36,48,2022-04-06T01:52:41Z,2500000,116.0,235.0,1,left,MISS J. Wieskamp 26' step back 3PT,[1630580],1610612759.0,SAS,step back,,,,,,26.21,Missed,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
255,PT04M57.00S,2022-04-06T01:52:38.1Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,36,48,2022-04-06T01:52:41Z,2510000,,,0,,A. Gordon REBOUND (Off:0 Def:5),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,254.0,5.0,5.0,0.0,,,,,,,
256,PT04M51.00S,2022-04-06T01:52:45.0Z,2,REGULAR,3pt,Jump Shot,[],203115,69.20170827858082,25.735294117647058,1610612743,36,48,2022-04-06T01:53:03Z,2520000,-121.0,237.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,,,,26.62,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
257,PT04M50.00S,2022-04-06T01:52:46.0Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,36,48,2022-04-06T01:52:48Z,2530000,,,0,,J. Primo REBOUND (Off:0 Def:3),[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,256.0,3.0,3.0,0.0,,,,,,,
258,PT04M44.00S,2022-04-06T01:52:51.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630563,7.046649145860711,44.36274509803921,1610612759,36,50,2022-04-06T01:53:00Z,2540000,28.0,14.0,1,left,J. Primo running Layup (3 PTS),[1630563],1610612759.0,SAS,running,,,,,,3.14,Made,3.0,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
259,PT04M20.00S,2022-04-06T01:53:15.5Z,2,REGULAR,3pt,Jump Shot,[],203115,67.62483574244416,66.66666666666666,1610612743,36,50,2022-04-06T01:53:24Z,2550000,83.0,252.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,,,,26.52,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
260,PT04M17.00S,2022-04-06T01:53:18.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,36,50,2022-04-06T01:53:24Z,2560000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,259.0,,,,,,,,,,
261,PT04M13.00S,2022-04-06T01:53:46.5Z,2,REGULAR,foul,technical,['1freethrow'],2610,,,1610612759,36,50,2022-04-06T01:54:05Z,2570000,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,,
262,PT04M13.00S,2022-04-06T01:54:15.1Z,2,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,36,51,2022-04-06T01:54:15Z,2580000,,,0,,J. Richardson technical Free Throw 1 of 1 (8 PTS),[1626196],1610612759.0,SAS,technical,,,,,,,Made,8.0,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
263,PT04M13.00S,2022-04-06T01:54:16.2Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,36,51,2022-04-06T01:54:24Z,2590000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
264,PT04M13.00S,2022-04-06T01:54:16.2Z,2,REGULAR,substitution,out,[],1630580,,,1610612759,36,51,2022-04-06T01:54:24Z,2600000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,,,,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,
265,PT04M13.00S,2022-04-06T01:54:16.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,36,51,2022-04-06T01:54:24Z,2610000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
266,PT04M13.00S,2022-04-06T01:54:16.2Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,36,51,2022-04-06T01:54:24Z,2620000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
267,PT04M03.00S,2022-04-06T01:54:48.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.770696452036795,54.166666666666664,1610612759,36,51,2022-04-06T01:54:56Z,2630000,-21.0,105.0,1,left,MISS T. Jones 10' fadeaway Shot,[1630200],1610612759.0,SAS,fadeaway,,,,,,10.71,Missed,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
