actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
164,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,out,['startperiod'],1642354,,,1610612758,18,26,2025-04-04T23:40:45Z,1620000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,out,['startperiod'],1631301,,,1610612758,18,26,2025-04-04T23:40:45Z,1630000,False,,,0,,SUB out: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612758,18,26,2025-04-04T23:40:45Z,1640000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,out,['startperiod'],201942,,,1610612758,18,26,2025-04-04T23:40:45Z,1650000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612758,18,26,2025-04-04T23:40:45Z,1660000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,in,['startperiod'],1629610,,,1610612758,18,26,2025-04-04T23:40:45Z,1670000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612758,18,26,2025-04-04T23:40:45Z,1680000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-04-04T23:38:43.2Z,2,REGULAR,substitution,in,['startperiod'],203897,,,1610612758,18,26,2025-04-04T23:40:45Z,1690000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-04-04T23:40:51.5Z,2,REGULAR,period,start,[],0,,,1610612766,18,26,2025-04-04T23:40:51Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M38.00S,2025-04-04T23:41:13.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,82.86793692509855,4.6568627450980395,1610612766,18,26,2025-04-04T23:41:18Z,1710000,False,-227.0,109.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
174,PT11M37.00S,2025-04-04T23:41:16.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,18,26,2025-04-04T23:41:16Z,1720000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,173.0,,,,,,,,,,,,,,,,,
176,PT11M34.00S,2025-04-04T23:41:34.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628970,91.01511169513797,17.892156862745097,1610612766,18,26,2025-04-04T23:41:40Z,1740000,False,-161.0,32.0,1,right,MISS M. Bridges 16' Jump Shot,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,16.37,Missed,,,,,,,,,,,,,,,,,,
177,PT11M31.00S,2025-04-04T23:41:37.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612758,18,26,2025-04-04T23:41:37Z,1750000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,
178,PT11M18.00S,2025-04-04T23:41:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,7.440867279894875,47.30392156862745,1610612758,18,28,2025-04-04T23:42:44Z,1760000,False,13.0,17.0,1,left,J. Valančiūnas cutting Layup (2 PTS) (Z. LaVine 1 AST),"[202685, 203897]",1610612758.0,SAC,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,2.0,,,Z. LaVine,203897.0,1.0,,,,,,,,
180,PT11M06.00S,2025-04-04T23:42:02.6Z,2,REGULAR,3pt,Jump Shot,[],1628970,72.22404730617609,78.43137254901961,1610612766,18,28,2025-04-04T23:43:16Z,1780000,False,142.0,209.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
181,PT11M04.00S,2025-04-04T23:42:04.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,18,28,2025-04-04T23:42:06Z,1790000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT10M48.00S,2025-04-04T23:42:20.6Z,2,REGULAR,3pt,Jump Shot,[],1642269,28.991458607095925,80.14705882352942,1610612758,18,28,2025-04-04T23:42:26Z,1800000,False,-151.0,220.0,1,left,MISS D. Carter 26' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
183,PT10M43.00S,2025-04-04T23:42:25.6Z,2,REGULAR,rebound,offensive,[],203897,,,1610612758,18,28,2025-04-04T23:42:26Z,1810000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,182.0,5.0,4.0,1.0,,,,,,,,,,,,,,
184,PT10M42.00S,2025-04-04T23:42:26.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,29.517082785808146,22.30392156862745,1610612758,18,31,2025-04-04T23:42:30Z,1820000,False,138.0,225.0,1,left,M. Monk 26' 3PT  (3 PTS) (Z. LaVine 2 AST),"[1628370, 203897]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.42,Made,,,,,3.0,,,Z. LaVine,203897.0,2.0,,,,,,,,
186,PT10M20.00S,2025-04-04T23:42:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,74.58935611038108,84.06862745098039,1610612766,21,31,2025-04-04T23:42:51Z,1840000,False,170.0,186.0,1,right,M. Bridges 25' 3PT  (7 PTS) (J. Nurkić 2 AST),"[1628970, 203994]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.25,Made,,,,,7.0,,,J. Nurkić,203994.0,2.0,,,,,,,,
188,PT09M58.00S,2025-04-04T23:43:10.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,28.203022339027594,79.65686274509804,1610612758,21,31,2025-04-04T23:43:15Z,1860000,False,-148.0,213.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
189,PT09M56.00S,2025-04-04T23:43:12.3Z,2,REGULAR,rebound,offensive,[],202685,,,1610612758,21,31,2025-04-04T23:43:12Z,1870000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,
190,PT09M46.00S,2025-04-04T23:43:21.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,6.389618922470433,52.20588235294118,1610612758,21,33,2025-04-04T23:43:25Z,1880000,False,-11.0,8.0,1,left,Z. LaVine driving Layup (4 PTS) (J. Valančiūnas 2 AST),"[203897, 202685]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,4.0,,,J. Valančiūnas,202685.0,2.0,,,,,,,,
192,PT09M37.00S,2025-04-04T23:43:33.5Z,2,REGULAR,foul,personal,['2freethrow'],202685,,,1610612766,21,33,2025-04-04T23:43:44Z,1900000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Bridges 2 FT),"[202685, 1628970]",1610612758.0,SAC,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,1.0,0.0,Bridges,1628970.0,,,,
194,PT09M37.00S,2025-04-04T23:44:03.1Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,22,33,2025-04-04T23:44:03Z,1920000,False,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
195,PT09M37.00S,2025-04-04T23:44:19.2Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,23,33,2025-04-04T23:44:19Z,1930000,False,,,0,,M. Bridges Free Throw 2 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
196,PT09M22.00S,2025-04-04T23:44:39.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,7.30946123521682,51.9607843137255,1610612758,23,35,2025-04-04T23:45:48Z,1940000,False,-10.0,16.0,1,left,J. Valančiūnas turnaround fadeaway Jump Shot (4 PTS),[202685],1610612758.0,SAC,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,4.0,,,,,,,,,,,,,
197,PT09M22.00S,2025-04-04T23:44:41.7Z,2,REGULAR,foul,personal,['1freethrow'],203994,,,1610612758,23,35,2025-04-04T23:44:57Z,1950000,False,,,0,,J. Nurkić shooting personal FOUL (2 PF) (Valančiūnas 1 FT),"[203994, 202685]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Valančiūnas,202685.0,,,,
199,PT09M22.00S,2025-04-04T23:44:51.9Z,2,REGULAR,substitution,out,[],1642275,,,1610612758,23,35,2025-04-04T23:45:14Z,1970000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M22.00S,2025-04-04T23:44:51.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612758,23,35,2025-04-04T23:45:14Z,1980000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M22.00S,2025-04-04T23:45:13.9Z,2,REGULAR,freethrow,1 of 1,[],202685,,,1610612758,23,35,2025-04-04T23:45:16Z,1990000,False,,,0,,MISS J. Valančiūnas Free Throw 1 of 1,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT09M20.00S,2025-04-04T23:45:15.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,23,35,2025-04-04T23:45:16Z,2000000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT09M08.00S,2025-04-04T23:45:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,93.24901445466492,53.92156862745098,1610612766,25,35,2025-04-04T23:46:40Z,2010000,False,20.0,11.0,1,right,J. Okogie turnaround fadeaway bank Jump Shot (3 PTS),[1629006],1610612766.0,CHA,turnaround fadeaway bank,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,3.0,,,,,,,,,,,,,
204,PT09M08.00S,2025-04-04T23:45:31.3Z,2,REGULAR,foul,personal,['1freethrow'],1642269,,,1610612766,25,35,2025-04-04T23:45:38Z,2020000,False,,,0,,D. Carter shooting personal FOUL (2 PF) (Okogie 1 FT),"[1642269, 1629006]",1610612758.0,SAC,shooting,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Okogie,1629006.0,,,,
206,PT09M08.00S,2025-04-04T23:46:04.2Z,2,REGULAR,freethrow,1 of 1,[],1629006,,,1610612766,26,35,2025-04-04T23:46:04Z,2040000,False,,,0,,J. Okogie Free Throw 1 of 1 (4 PTS),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
207,PT09M03.00S,2025-04-04T23:46:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.703679369250986,48.28431372549019,1610612758,26,35,2025-04-04T23:47:23Z,2050000,False,9.0,20.0,1,left,MISS M. Monk driving Layup - blocked,"[1628370, 1629006]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,Okogie,1629006.0,,
208,PT09M03.00S,2025-04-04T23:46:10.7Z,2,REGULAR,block,,[],1629006,,,1610612758,26,35,2025-04-04T23:46:13Z,2060000,False,,,0,,J. Okogie BLOCK (1 BLK),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M03.00S,2025-04-04T23:46:10.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,26,35,2025-04-04T23:46:22Z,2070000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,207.0,,,,,,,,,,,,,,,,,
211,PT09M03.00S,2025-04-04T23:46:19.7Z,2,REGULAR,substitution,out,[],1642269,,,1610612758,26,35,2025-04-04T23:46:23Z,2090000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M03.00S,2025-04-04T23:46:19.7Z,2,REGULAR,substitution,in,[],1631165,,,1610612758,26,35,2025-04-04T23:46:23Z,2100000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M53.00S,2025-04-04T23:46:38.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,23.73521681997372,76.7156862745098,1610612758,26,35,2025-04-04T23:48:00Z,2110000,False,-134.0,171.0,1,left,MISS Z. LaVine 21' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,21.67,Missed,,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2025-04-04T23:46:40.8Z,2,REGULAR,rebound,defensive,[],1629610,,,1610612766,26,35,2025-04-04T23:46:43Z,2120000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,16-24 Left Center,,,213.0,2.0,2.0,0.0,,,,,,,,,,,,,,
215,PT08M44.00S,2025-04-04T23:46:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,73.9323258869908,82.84313725490196,1610612766,26,35,2025-04-04T23:48:40Z,2130000,False,164.0,193.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
216,PT08M42.00S,2025-04-04T23:46:50.8Z,2,REGULAR,rebound,defensive,[],203897,,,1610612758,26,35,2025-04-04T23:46:52Z,2140000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,215.0,6.0,5.0,1.0,,,,,,,,,,,,,,
217,PT08M30.00S,2025-04-04T23:47:05.5Z,2,REGULAR,foul,personal,[],1629006,,,1610612758,26,35,2025-04-04T23:47:33Z,2150000,False,,,0,,J. Okogie personal FOUL (2 PF),"[1629006, 203897]",1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,2530.0,,,,,2.0,0.0,LaVine,203897.0,,,,
219,PT08M30.00S,2025-04-04T23:47:14.0Z,2,REGULAR,substitution,out,[],202685,,,1610612758,26,35,2025-04-04T23:47:20Z,2170000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M30.00S,2025-04-04T23:47:14.0Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,26,35,2025-04-04T23:47:20Z,2180000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M30.00S,2025-04-04T23:47:14.0Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,26,35,2025-04-04T23:47:20Z,2190000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M30.00S,2025-04-04T23:47:14.0Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,26,35,2025-04-04T23:47:20Z,2200000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M20.00S,2025-04-04T23:47:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.440867279894875,51.225490196078425,1610612758,26,35,2025-04-04T23:47:40Z,2210000,False,-6.0,17.0,1,left,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2025-04-04T23:47:38.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,26,35,2025-04-04T23:50:16Z,2220000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,223.0,5.0,2.0,3.0,,,,,,,,,,,,,,
225,PT08M18.00S,2025-04-04T23:47:39.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627734,5.590000152587891,50.0,1610612758,26,37,2025-04-04T23:50:24Z,2230000,False,0.0,0.0,1,left,D. Sabonis tip Layup (11 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
226,PT08M03.00S,2025-04-04T23:47:53.7Z,2,REGULAR,3pt,Jump Shot,[],1629610,94.1688567674113,3.9215686274509802,1610612766,26,37,2025-04-04T23:47:58Z,2240000,False,-230.0,2.0,1,right,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
227,PT08M01.00S,2025-04-04T23:47:55.7Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,26,37,2025-04-04T23:47:58Z,2250000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,226.0,1.0,1.0,0.0,,,,,,,,,,,,,,
228,PT07M52.00S,2025-04-04T23:48:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,16.245072273324574,58.08823529411765,1610612758,26,39,2025-04-04T23:51:27Z,2260000,False,-40.0,100.0,1,left,M. Monk 10' driving floating Jump Shot (5 PTS) (D. Sabonis 1 AST),"[1628370, 1627734]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.8,Made,,,,,5.0,,,D. Sabonis,1627734.0,1.0,,,,,,,,
230,PT07M52.00S,2025-04-04T23:48:09.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,26,39,2025-04-04T23:48:09Z,2280000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M52.00S,2025-04-04T23:49:29.5Z,2,REGULAR,substitution,out,[],203552,,,1610612766,26,39,2025-04-04T23:51:03Z,2290000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M52.00S,2025-04-04T23:49:29.5Z,2,REGULAR,substitution,in,[],1642354,,,1610612766,26,39,2025-04-04T23:51:03Z,2300000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M28.00S,2025-04-04T23:51:29.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,91.5407358738502,52.450980392156865,1610612766,26,39,2025-04-04T23:51:55Z,2310000,False,12.0,27.0,1,right,MISS J. Nurkić driving Hook,[203994],1610612766.0,CHA,driving,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
234,PT07M26.00S,2025-04-04T23:51:31.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,26,39,2025-04-04T23:51:35Z,2320000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,233.0,6.0,3.0,3.0,,,,,,,,,,,,,,
235,PT07M21.00S,2025-04-04T23:51:38.7Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612758,26,39,2025-04-04T23:51:47Z,2330000,False,,,0,,J. Nurkić shooting personal FOUL (3 PF) (Sabonis 2 FT),"[203994, 1627734]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,,1627964.0,,,,,3.0,0.0,Sabonis,1627734.0,,,,
237,PT07M21.00S,2025-04-04T23:52:08.7Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,26,40,2025-04-04T23:52:08Z,2350000,False,,,0,,D. Sabonis Free Throw 1 of 2 (12 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
238,PT07M21.00S,2025-04-04T23:52:09.5Z,2,REGULAR,substitution,out,[],203994,,,1610612758,26,40,2025-04-04T23:52:12Z,2360000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M21.00S,2025-04-04T23:52:09.5Z,2,REGULAR,substitution,in,[],201959,,,1610612758,26,40,2025-04-04T23:52:12Z,2370000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M21.00S,2025-04-04T23:52:34.3Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,26,41,2025-04-04T23:52:34Z,2380000,False,,,0,,D. Sabonis Free Throw 2 of 2 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
241,PT07M04.00S,2025-04-04T23:52:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.24901445466492,51.9607843137255,1610612766,28,41,2025-04-04T23:52:56Z,2390000,False,10.0,11.0,1,right,M. Bridges driving Layup (11 PTS) (T. Gibson 1 AST),"[1628970, 201959]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,11.0,,,T. Gibson,201959.0,1.0,,,,,,,,
243,PT06M45.00S,2025-04-04T23:53:12.1Z,2,REGULAR,3pt,Jump Shot,[],1631165,30.436925098554536,67.40196078431373,1610612758,28,44,2025-04-04T23:53:16Z,2410000,False,-87.0,234.0,1,left,K. Ellis 24' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1631165, 1627734]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,24.93,Made,,,,,3.0,,,D. Sabonis,1627734.0,2.0,,,,,,,,
245,PT06M37.00S,2025-04-04T23:53:22.7Z,2,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,28,44,2025-04-04T23:53:39Z,2430000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (2 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627963.0,2.0,,,,,,,,,,,
246,PT06M25.00S,2025-04-04T23:53:43.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,15.193823915900131,43.872549019607845,1610612758,28,46,2025-04-04T23:53:47Z,2440000,False,31.0,90.0,1,left,M. Monk 9' floating Jump Shot (7 PTS) (D. Sabonis 3 AST),"[1628370, 1627734]",1610612758.0,SAC,floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,,,,,7.0,,,D. Sabonis,1627734.0,3.0,,,,,,,,
248,PT06M17.00S,2025-04-04T23:53:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642354,93.64323258869908,49.01960784313725,1610612766,30,46,2025-04-04T23:54:00Z,2460000,False,-5.0,7.0,1,right,K. Simpson driving Layup (4 PTS),[1642354],1610612766.0,CHA,driving,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,4.0,,,,,,,,,,,,,
