actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
257,PT04M42.00S,2025-01-26T00:54:09.7Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,51,37,2025-01-26T00:56:07Z,2520000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,256.0,2.0,1.0,1.0,,,,,,,,,,
258,PT04M32.00S,2025-01-26T00:54:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,86.72798948751642,43.236825980392155,1610612740,51,37,2025-01-26T00:56:59Z,2530000,False,-34.0,72.0,1,right,MISS T. Murphy III 7' driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,7.98,Missed,,,,,,,,,,,,,,,,
259,PT04M31.00S,2025-01-26T00:54:21.7Z,2,REGULAR,rebound,offensive,[],1630530,,,1610612740,51,37,2025-01-26T00:56:59Z,2540000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:0),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,258.0,1.0,0.0,1.0,,,,,,,,,,
260,PT04M29.00S,2025-01-26T00:54:24.8Z,2,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612740,51,37,2025-01-26T00:57:09Z,2550000,False,,,0,,M. Diabaté shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1631217, 1630530]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,2.0,0.0,Murphy III,1630530.0,,,,,,
262,PT04M29.00S,2025-01-26T00:54:56.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630530,,,1610612740,51,38,2025-01-26T00:57:48Z,2570000,False,,,0,,T. Murphy III Free Throw 1 of 2 (7 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,,,,,,,7.0,,,,,
265,PT04M29.00S,2025-01-26T00:54:56.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630530,,,1610612740,51,39,2025-01-26T00:57:48Z,2575000,False,,,0,,T. Murphy III Free Throw 2 of 2 (8 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,,,,,,,,,,,8.0,,,,,
263,PT04M29.00S,2025-01-26T00:54:57.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612766,51,39,2025-01-26T00:57:48Z,2580000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M29.00S,2025-01-26T00:54:57.0Z,2,REGULAR,substitution,in,[],1641722,,,1610612766,51,39,2025-01-26T00:57:48Z,2590000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M14.00S,2025-01-26T00:55:34.4Z,2,REGULAR,3pt,Jump Shot,[],1641733,26.987516425755587,90.44117647058823,1610612766,51,39,2025-01-26T00:57:37Z,2595000,False,-202.0,201.0,1,left,MISS N. Smith Jr. 28' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,28.52,Missed,,,,,,,,,,,,,,,,
267,PT04M11.00S,2025-01-26T00:55:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,51,39,2025-01-26T00:57:37Z,2597500,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,266.0,,,,,,,,,,,,,
268,PT04M10.00S,2025-01-26T00:55:42.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628464,,,1610612766,51,39,2025-01-26T00:55:49Z,2630000,False,,,0,,D. Theis loose ball personal FOUL (3 PF) (Diabaté 2 FT),"[1628464, 1631217]",1610612740.0,NOP,loose ball,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,3.0,0.0,Diabaté,1631217.0,,,,,,
270,PT04M10.00S,2025-01-26T00:56:11.6Z,2,REGULAR,violation,lane,[],1629750,,,1610612766,51,39,2025-01-26T00:56:11Z,2650000,False,,,0,,J. Green lane VIOLATION,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M10.00S,2025-01-26T00:56:11.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631217,,,1610612766,51,39,2025-01-26T00:58:36Z,2660000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
272,PT04M10.00S,2025-01-26T00:56:11.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,51,39,2025-01-26T00:58:36Z,2670000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,,,,
273,PT04M10.00S,2025-01-26T00:56:11.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631217,,,1610612766,52,39,2025-01-26T00:58:36Z,2680000,False,,,0,,M. Diabaté Free Throw 2 of 2 (2 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,Made,,,,,,,,,,,2.0,,,,,
274,PT03M48.00S,2025-01-26T00:56:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,83.31143232588698,56.552542892156865,1610612740,52,39,2025-01-26T00:59:19Z,2690000,False,33.0,104.0,1,right,MISS C. McCollum 10' turnaround fadeaway Shot,[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,10.94,Missed,,,,,,,,,,,,,,,,
275,PT03M46.00S,2025-01-26T00:57:01.7Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,52,39,2025-01-26T00:59:19Z,2700000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,274.0,7.0,6.0,1.0,,,,,,,,,,
276,PT03M35.00S,2025-01-26T00:57:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629006,6.1268068331143235,96.32352941176471,1610612766,52,39,2025-01-26T00:59:45Z,2710000,False,-232.0,5.0,1,left,MISS J. Okogie 3PT,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,23.17,Missed,,,,,,,,,,,,,,,,
277,PT03M32.00S,2025-01-26T00:57:14.2Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,52,39,2025-01-26T00:59:45Z,2720000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,
278,PT03M24.00S,2025-01-26T00:57:22.7Z,2,REGULAR,3pt,Jump Shot,[],203468,80.55190538764784,7.329963235294116,1610612740,52,39,2025-01-26T01:00:13Z,2730000,False,-213.0,130.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.0,Missed,,,,,,,,,,,,,,,,
279,PT03M20.00S,2025-01-26T00:57:26.7Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612766,52,39,2025-01-26T01:00:13Z,2740000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,,,
280,PT03M08.00S,2025-01-26T00:57:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,14.717477003942179,47.181372549019606,1610612766,54,39,2025-01-26T01:00:32Z,2750000,False,14.0,86.0,1,left,J. Okogie 8' turnaround fadeaway Jump Shot (5 PTS) (J. Green 1 AST),"[1629006, 1630182]",1610612766.0,CHA,turnaround fadeaway,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,8.7,Made,,,,,,,,,,,5.0,J. Green,1630182.0,1.0,,
281,PT02M52.00S,2025-01-26T00:57:55.0Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,54,39,2025-01-26T01:00:55Z,2760000,False,,,0,,C. McCollum lost ball TURNOVER (1 TO),"[203468, 1631217]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Diabaté,1631217.0
282,PT02M52.00S,2025-01-26T00:57:55.0Z,2,REGULAR,steal,,[],1631217,,,1610612766,54,39,2025-01-26T00:57:56Z,2770000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
283,PT02M47.00S,2025-01-26T00:57:59.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631217,9.06701708278581,41.80836397058824,1610612766,56,39,2025-01-26T01:01:12Z,2780000,False,41.0,33.0,1,left,M. Diabaté running alley-oop DUNK (4 PTS) (L. Ball 3 AST),"[1631217, 1630163]",1610612766.0,CHA,running alley-oop,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,5.24,Made,,,,,,,,,,,4.0,L. Ball,1630163.0,3.0,,
285,PT02M46.00S,2025-01-26T00:58:10.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,56,39,2025-01-26T00:58:10Z,2800000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,out,[],1630182,,,1610612740,56,39,2025-01-26T01:00:58Z,2810000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,out,[],1629006,,,1610612740,56,39,2025-01-26T01:00:58Z,2820000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,out,[],1628464,,,1610612740,56,39,2025-01-26T01:00:58Z,2830000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,in,[],1629610,,,1610612740,56,39,2025-01-26T01:00:58Z,2840000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612740,56,39,2025-01-26T01:00:58Z,2850000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M46.00S,2025-01-26T00:59:22.2Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,56,39,2025-01-26T01:00:58Z,2860000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M35.00S,2025-01-26T01:01:12.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,90.14454664914587,56.61381740196079,1610612740,56,41,2025-01-26T01:02:24Z,2870000,False,33.0,40.0,1,right,Z. Williamson cutting DUNK (13 PTS) (C. McCollum 2 AST),"[1629627, 203468]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Made,,,,,,,,,,,13.0,C. McCollum,203468.0,2.0,,
295,PT02M23.00S,2025-01-26T01:01:25.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612766,56,41,2025-01-26T01:02:48Z,2890000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Ball 2 FT),"[203468, 1630163]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,,,
297,PT02M23.00S,2025-01-26T01:01:51.8Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,56,41,2025-01-26T01:01:51Z,2910000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
298,PT02M23.00S,2025-01-26T01:01:51.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,56,41,2025-01-26T01:01:51Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,
299,PT02M23.00S,2025-01-26T01:02:08.6Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,57,41,2025-01-26T01:02:08Z,2930000,False,,,0,,L. Ball Free Throw 2 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,Made,,,,,,,,,,,10.0,,,,,
300,PT02M02.00S,2025-01-26T01:02:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,87.91064388961892,57.142310049019606,1610612740,57,43,2025-01-26T01:03:24Z,2940000,False,36.0,61.0,1,right,C. McCollum 7' driving Layup (5 PTS) (J. Green 2 AST),"[203468, 1629750]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,7.08,Made,,,,,,,,,,,5.0,J. Green,1629750.0,2.0,,
302,PT01M48.00S,2025-01-26T01:02:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,14.717477003942179,3.653492647058826,1610612766,57,43,2025-01-26T01:03:43Z,2960000,False,232.0,86.0,1,left,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,24.71,Missed,,,,,,,,,,,,,,,,
303,PT01M46.00S,2025-01-26T01:02:48.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,57,43,2025-01-26T01:03:43Z,2970000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,,,
304,PT01M36.00S,2025-01-26T01:02:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,88.25558475689881,42.40196078431372,1610612740,57,43,2025-01-26T01:04:44Z,2980000,False,-38.0,58.0,1,right,MISS Z. Williamson 6' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,6.93,Missed,,,,,,,,,,,,,,,,
305,PT01M32.00S,2025-01-26T01:03:03.3Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,57,43,2025-01-26T01:04:44Z,2990000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,304.0,4.0,4.0,0.0,,,,,,,,,,
306,PT01M27.00S,2025-01-26T01:03:07.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629610,15.900131406044679,96.54564950980392,1610612766,60,43,2025-01-26T01:05:09Z,3000000,False,-233.0,97.0,1,left,D. Jeffries 25' 3PT running (6 PTS) (L. Ball 4 AST),"[1629610, 1630163]",1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,25.21,Made,,,,,,,,,,,6.0,L. Ball,1630163.0,4.0,,
308,PT01M03.00S,2025-01-26T01:03:32.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.04204993429698,49.7970281862745,1610612740,60,45,2025-01-26T01:05:26Z,3020000,False,-1.0,60.0,1,right,Z. Williamson turnaround Jump Shot (15 PTS) (C. McCollum 3 AST),"[1629627, 203468]",1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,5.99,Made,,,,,,,,,,,15.0,C. McCollum,203468.0,3.0,,
309,PT00M55.40S,2025-01-26T01:03:40.0Z,2,REGULAR,3pt,Jump Shot,[],1641733,27.020367936925098,10.53921568627451,1610612766,60,45,2025-01-26T01:05:59Z,3030000,False,197.0,201.0,1,left,MISS N. Smith Jr. 28' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,28.2,Missed,,,,,,,,,,,,,,,,
310,PT00M52.00S,2025-01-26T01:03:43.4Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,60,45,2025-01-26T01:05:59Z,3040000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Right Center,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,
311,PT00M46.40S,2025-01-26T01:03:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,83.44283837056504,44.994638480392155,1610612740,60,45,2025-01-26T01:07:42Z,3050000,False,-25.0,103.0,1,right,MISS Z. Williamson 10' driving Layup - blocked,"[1629627, 1631217]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,10.61,Missed,Diabaté,1631217.0,,,,,,,,,,,,,,
322,PT00M46.40S,2025-01-26T01:03:54.6Z,2,REGULAR,block,,[],1631217,,,1610612740,60,45,2025-01-26T01:06:52Z,3052500,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
321,PT00M45.50S,2025-01-26T01:03:55.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,60,45,2025-01-26T01:07:42Z,3055000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,311.0,,,,,,,,,,,,,
313,PT00M45.50S,2025-01-26T01:04:12.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612740,60,45,2025-01-26T01:06:30Z,3070000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M45.50S,2025-01-26T01:05:49.6Z,2,REGULAR,substitution,out,[],203468,,,1610612740,60,45,2025-01-26T01:06:30Z,3090000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M45.50S,2025-01-26T01:05:49.6Z,2,REGULAR,substitution,in,[],1641810,,,1610612740,60,45,2025-01-26T01:06:30Z,3100000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M39.90S,2025-01-26T01:06:18.8Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,60,45,2025-01-26T01:08:09Z,3110000,False,,,0,,Z. Williamson lost ball TURNOVER (2 TO),"[1629627, 1629610]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,,2.0,,,,,,,,,,,,,,,,,Jeffries,1629610.0
318,PT00M39.90S,2025-01-26T01:06:18.8Z,2,REGULAR,steal,,[],1629610,,,1610612766,60,45,2025-01-26T01:06:20Z,3120000,False,,,0,,D. Jeffries STEAL (1 STL),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
319,PT00M31.90S,2025-01-26T01:06:25.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630163,40.259526938239155,39.21568627450981,1610612766,63,45,2025-01-26T01:08:37Z,3130000,False,54.0,326.0,1,left,L. Ball 33' 3PT running pullup (13 PTS) (D. Jeffries 2 AST),"[1630163, 1629610]",1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,33.03,Made,,,,,,,,,,,13.0,D. Jeffries,1629610.0,2.0,,
323,PT00M10.70S,2025-01-26T01:06:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630530,76.34691195795006,6.8397671568627345,1610612740,63,45,2025-01-26T01:09:04Z,3150000,False,-216.0,170.0,1,right,MISS T. Murphy III 27' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,27.46,Missed,,,,,,,,,,,,,,,,
324,PT00M08.50S,2025-01-26T01:06:54.1Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,63,45,2025-01-26T01:09:04Z,3160000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,,,323.0,8.0,7.0,1.0,,,,,,,,,,
325,PT00M03.90S,2025-01-26T01:06:58.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629610,9.964273981603156,50.06127450980392,1610612766,63,45,2025-01-26T01:10:05Z,3170000,False,0.0,41.0,1,left,MISS D. Jeffries running DUNK - blocked,"[1629610, 1630530]",1610612766.0,CHA,running,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,4.12,Missed,Murphy III,1630530.0,,,,,,,,,,,,,,
326,PT00M03.90S,2025-01-26T01:06:58.1Z,2,REGULAR,block,,[],1630530,,,1610612766,63,45,2025-01-26T01:07:00Z,3180000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT00M01.30S,2025-01-26T01:07:00.7Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,63,45,2025-01-26T01:10:05Z,3190000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,325.0,4.0,4.0,0.0,,,,,,,,,,
328,PT00M00.00S,2025-01-26T01:07:54.9Z,2,REGULAR,period,end,[],0,,,1610612740,63,45,2025-01-26T01:07:54Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,out,['startperiod'],1629610,,,1610612740,63,45,2025-01-26T01:22:30Z,3210000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612740,63,45,2025-01-26T01:22:30Z,3220000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,out,['startperiod'],1629750,,,1610612740,63,45,2025-01-26T01:22:30Z,3230000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,out,['startperiod'],1641810,,,1610612740,63,45,2025-01-26T01:22:30Z,3240000,False,,,0,,SUB out: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,in,['startperiod'],201959,,,1610612740,63,45,2025-01-26T01:22:30Z,3250000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,in,['startperiod'],1630182,,,1610612740,63,45,2025-01-26T01:22:30Z,3260000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612740,63,45,2025-01-26T01:22:30Z,3270000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-01-26T01:21:19.1Z,3,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,63,45,2025-01-26T01:22:30Z,3280000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-01-26T01:22:29.3Z,3,REGULAR,period,start,[],0,,,1610612766,63,45,2025-01-26T01:22:31Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M44.00S,2025-01-26T01:22:46.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,60.528909329829176,50.73529411764706,1610612766,63,45,2025-01-26T01:23:08Z,3300000,False,4.0,319.0,1,right,MISS L. Ball 31' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,31.85,Missed,,,,,,,,,,,,,,,,
340,PT11M42.00S,2025-01-26T01:22:48.5Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,63,45,2025-01-26T01:23:08Z,3310000,False,,,0,,Y. Missi REBOUND (Off:0 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,
