actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
84,PT04M30.00S,2024-11-28T00:25:09.3Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,18,19,2024-11-28T00:27:16Z,830000,False,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,83.0,,,,,,,3.0,2.0,1.0,,,,,,
85,PT04M27.00S,2024-11-28T00:25:12.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630182,88.78120893561103,51.470588235294116,1610612766,20,19,2024-11-28T00:27:39Z,840000,False,7.0,53.0,1,right,J. Green floating Jump Shot (2 PTS) (L. Ball 2 AST),"[1630182, 1630163]",1610612766.0,CHA,floating,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,,,,,,,,2.0,,,,L. Ball,1630163.0,2.0,,,
87,PT04M25.00S,2024-11-28T00:25:20.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,20,19,2024-11-28T00:25:20Z,860000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2024-11-28T00:25:48.6Z,1,REGULAR,substitution,out,[],1641706,,,1610612748,20,19,2024-11-28T00:28:06Z,870000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2024-11-28T00:25:48.6Z,1,REGULAR,substitution,in,[],1628998,,,1610612748,20,19,2024-11-28T00:28:06Z,880000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M01.00S,2024-11-28T00:28:35.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,6.389618922470433,48.77450980392157,1610612748,20,21,2024-11-28T00:28:41Z,890000,False,6.0,8.0,1,left,K. Ware alley-oop DUNK (2 PTS) (H. Highsmith 1 AST),"[1642276, 1629312]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,2.0,,,,H. Highsmith,1629312.0,1.0,,,
93,PT03M43.00S,2024-11-28T00:28:56.5Z,1,REGULAR,3pt,Jump Shot,[],1628998,91.80354796320631,95.58823529411765,1610612766,20,21,2024-11-28T00:29:29Z,910000,False,228.0,25.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
94,PT03M39.00S,2024-11-28T00:29:00.5Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,20,21,2024-11-28T00:29:56Z,920000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,93.0,,,,,,,1.0,1.0,0.0,,,,,,
95,PT03M17.00S,2024-11-28T00:29:23.7Z,1,REGULAR,3pt,Jump Shot,[],1626179,20.844283837056505,8.333333333333332,1610612748,20,21,2024-11-28T00:30:42Z,930000,False,208.0,143.0,1,left,MISS T. Rozier 25' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
96,PT03M15.00S,2024-11-28T00:29:25.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,20,21,2024-11-28T00:30:42Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,95.0,,,,,,,,,,,,,,,
97,PT03M15.00S,2024-11-28T00:29:30.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612748,20,21,2024-11-28T00:29:36Z,950000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,201638.0,,,,,,,,,,,,,,
98,PT03M15.00S,2024-11-28T00:29:34.5Z,1,REGULAR,substitution,out,[],202710,,,1610612766,20,21,2024-11-28T00:29:45Z,960000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M15.00S,2024-11-28T00:29:34.5Z,1,REGULAR,substitution,out,[],1629312,,,1610612766,20,21,2024-11-28T00:29:45Z,970000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M15.00S,2024-11-28T00:29:34.5Z,1,REGULAR,substitution,in,[],1641796,,,1610612766,20,21,2024-11-28T00:29:45Z,980000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M15.00S,2024-11-28T00:29:34.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612766,20,21,2024-11-28T00:29:45Z,990000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M59.00S,2024-11-28T00:30:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,87.59855453350855,94.36274509803921,1610612766,23,21,2024-11-28T00:31:09Z,1000000,False,222.0,64.0,1,right,L. Ball 3PT step back (11 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,23.09,Made,,,,,,,,,11.0,,,,,,,,,
103,PT02M41.00S,2024-11-28T00:30:27.8Z,1,REGULAR,foul,personal,['2freethrow'],1642275,,,1610612748,23,21,2024-11-28T00:30:40Z,1010000,False,,,0,,T. Salaün shooting personal FOUL (1 PF) (Jaquez Jr. 2 FT),"[1642275, 1631170]",1610612766.0,CHA,shooting,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1662.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,
105,PT02M41.00S,2024-11-28T00:30:52.5Z,1,REGULAR,freethrow,1 of 2,[],1631170,,,1610612748,23,22,2024-11-28T00:30:52Z,1030000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 2 (1 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
106,PT02M41.00S,2024-11-28T00:31:01.0Z,1,REGULAR,substitution,out,[],1642275,,,1610612748,23,22,2024-11-28T00:31:03Z,1040000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M41.00S,2024-11-28T00:31:01.0Z,1,REGULAR,substitution,in,[],203552,,,1610612748,23,22,2024-11-28T00:31:03Z,1050000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2024-11-28T00:31:17.1Z,1,REGULAR,freethrow,2 of 2,[],1631170,,,1610612748,23,23,2024-11-28T00:31:17Z,1060000,False,,,0,,J. Jaquez Jr. Free Throw 2 of 2 (2 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
109,PT02M24.00S,2024-11-28T00:31:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,89.43823915900131,46.81372549019608,1610612766,23,23,2024-11-28T00:32:02Z,1070000,False,-16.0,47.0,1,right,MISS C. Martin driving floating Shot,[1628998],1610612766.0,CHA,driving floating,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
110,PT02M23.00S,2024-11-28T00:31:38.5Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,23,23,2024-11-28T00:32:02Z,1080000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,109.0,,,,,,,1.0,1.0,0.0,,,,,,
111,PT02M01.00S,2024-11-28T00:32:02.4Z,1,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612748,23,23,2024-11-28T00:32:20Z,1090000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Larsson 2 FT),"[1631217, 1641796]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,201638.0,1.0,0.0,Larsson,1641796.0,,,,,,,,,,
113,PT02M01.00S,2024-11-28T00:32:29.9Z,1,REGULAR,freethrow,1 of 2,[],1641796,,,1610612748,23,23,2024-11-28T00:32:29Z,1110000,False,,,0,,MISS P. Larsson Free Throw 1 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
114,PT02M01.00S,2024-11-28T00:32:29.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,23,23,2024-11-28T00:32:29Z,1120000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,
115,PT02M01.00S,2024-11-28T00:32:31.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612748,23,23,2024-11-28T00:32:37Z,1130000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M01.00S,2024-11-28T00:32:31.9Z,1,REGULAR,substitution,in,[],1641733,,,1610612748,23,23,2024-11-28T00:32:37Z,1140000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M01.00S,2024-11-28T00:32:48.2Z,1,REGULAR,freethrow,2 of 2,[],1641796,,,1610612748,23,24,2024-11-28T00:32:48Z,1150000,False,,,0,,P. Larsson Free Throw 2 of 2 (1 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
118,PT01M44.00S,2024-11-28T00:33:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,86.59658344283837,48.8357843137255,1610612766,23,24,2024-11-28T00:33:45Z,1160000,False,-6.0,73.0,1,right,MISS L. Ball 7' driving floating Shot - blocked,"[1630163, 1642276]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,Ware,1642276.0,,,,,,,,,,,,,,,,
119,PT01M44.00S,2024-11-28T00:33:09.6Z,1,REGULAR,block,,[],1642276,,,1610612766,23,24,2024-11-28T00:33:12Z,1170000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
120,PT01M42.00S,2024-11-28T00:33:11.6Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,23,24,2024-11-28T00:33:41Z,1180000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,118.0,,,,,,,2.0,2.0,0.0,,,,,,
121,PT01M24.00S,2024-11-28T00:33:28.9Z,1,REGULAR,3pt,Jump Shot,[],1631170,8.492115637319317,3.6764705882352944,1610612748,23,24,2024-11-28T00:34:15Z,1190000,False,232.0,27.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
122,PT01M22.00S,2024-11-28T00:33:30.9Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,23,24,2024-11-28T00:34:15Z,1200000,False,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,121.0,,,,,,,4.0,3.0,1.0,,,,,,
124,PT01M13.00S,2024-11-28T00:33:43.9Z,1,REGULAR,substitution,out,[],1629130,,,1610612766,23,24,2024-11-28T00:33:50Z,1220000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M13.00S,2024-11-28T00:33:43.9Z,1,REGULAR,substitution,in,[],202692,,,1610612766,23,24,2024-11-28T00:33:50Z,1230000,False,,,0,,SUB in: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2024-11-28T00:34:05.3Z,1,REGULAR,3pt,Jump Shot,[],1641733,67.23061760840999,19.852941176470587,1610612766,23,24,2024-11-28T00:35:03Z,1240000,False,-151.0,256.0,1,right,MISS N. Smith Jr. 29' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,29.66,Missed,,,,,,,,,,,,,,,,,,
127,PT01M08.00S,2024-11-28T00:34:10.3Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,23,24,2024-11-28T00:35:07Z,1250000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,,126.0,,,,,,,4.0,2.0,2.0,,,,,,
128,PT01M05.00S,2024-11-28T00:34:13.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,78.79434954007884,88.97058823529412,1610612766,26,24,2024-11-28T00:35:22Z,1260000,False,195.0,147.0,1,right,S. Curry 24' 3PT  (3 PTS) (M. Diabaté 1 AST),"[203552, 1631217]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.4,Made,,,,,,,,,3.0,,,,M. Diabaté,1631217.0,1.0,,,
130,PT00M45.60S,2024-11-28T00:34:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,13.87976346911958,47.549019607843135,1610612748,26,26,2024-11-28T00:34:36Z,1280000,False,12.0,78.0,1,left,P. Larsson 7' turnaround fadeaway Jump Shot (3 PTS) (T. Rozier 1 AST),"[1641796, 1626179]",1610612748.0,MIA,turnaround fadeaway,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,7.9,Made,,,,,,,,,3.0,,,,T. Rozier,1626179.0,1.0,,,
131,PT00M32.30S,2024-11-28T00:34:49.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,65.1281208935611,80.88235294117648,1610612766,26,26,2024-11-28T00:35:59Z,1290000,False,154.0,275.0,1,right,MISS L. Ball 31' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,31.56,Missed,,,,,,,,,,,,,,,,,,
132,PT00M30.70S,2024-11-28T00:34:51.4Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,26,26,2024-11-28T00:35:59Z,1300000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,131.0,,,,,,,1.0,1.0,0.0,,,,,,
134,PT00M06.20S,2024-11-28T00:35:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,14.4053876478318,51.71568627450981,1610612748,26,26,2024-11-28T00:38:31Z,1310000,False,-9.0,83.0,1,left,MISS T. Rozier 8' driving floating Shot - blocked,"[1626179, 203552]",1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.33,Missed,Curry,203552.0,,,,,,,,,,,,,,,,
167,PT00M06.20S,2024-11-28T00:35:15.0Z,1,REGULAR,block,,[],203552,,,1610612748,26,26,2024-11-28T00:41:00Z,1315000,False,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
135,PT00M05.20S,2024-11-28T00:35:16.0Z,1,REGULAR,rebound,offensive,[],202692,,,1610612748,26,26,2024-11-28T00:38:31Z,1320000,False,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,134.0,,,,,,,1.0,0.0,1.0,,,,,,
136,PT00M05.20S,2024-11-28T00:35:23.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612748,26,26,2024-11-28T00:35:27Z,1330000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,201638.0,,,,,,,,,,,,,,
137,PT00M00.00S,2024-11-28T00:35:35.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,87.20433639947439,43.627450980392155,1610612766,26,26,2024-11-28T00:35:39Z,1340000,False,-32.0,68.0,1,right,MISS L. Ball 7' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
138,PT00M00.00S,2024-11-28T00:35:35.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,26,26,2024-11-28T00:35:39Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,137.0,,,,,,,,,,,,,,,
139,PT00M00.00S,2024-11-28T00:35:38.9Z,1,REGULAR,period,end,[],0,,,1610612766,26,26,2024-11-28T00:35:38Z,1360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,out,['startperiod'],1630163,,,1610612766,26,26,2024-11-28T00:38:28Z,1370000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,26,26,2024-11-28T00:38:28Z,1380000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612766,26,26,2024-11-28T00:38:28Z,1390000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,in,['startperiod'],203995,,,1610612766,26,26,2024-11-28T00:38:28Z,1400000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,26,26,2024-11-28T00:38:28Z,1410000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-11-28T00:35:44.1Z,2,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,26,26,2024-11-28T00:38:28Z,1420000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-11-28T00:38:43.5Z,2,REGULAR,period,start,[],0,,,1610612766,26,26,2024-11-28T00:38:43Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M38.00S,2024-11-28T00:39:05.1Z,2,REGULAR,2pt,Jump Shot,[],1628998,86.81011826544021,76.47058823529412,1610612766,26,26,2024-11-28T00:39:47Z,1450000,False,132.0,71.0,1,right,MISS C. Martin 15' step back Shot,[1628998],1610612766.0,CHA,step back,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,15.05,Missed,,,,,,,,,,,,,,,,,,
149,PT11M35.00S,2024-11-28T00:39:08.1Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,26,26,2024-11-28T00:39:57Z,1460000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,148.0,,,,,,,1.0,1.0,0.0,,,,,,
150,PT11M29.00S,2024-11-28T00:39:14.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,6.652431011826544,54.65686274509803,1610612748,26,26,2024-11-28T00:40:17Z,1470000,False,-23.0,10.0,1,left,MISS J. Jaquez Jr. running Layup,[1631170],1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
151,PT11M27.00S,2024-11-28T00:39:16.3Z,2,REGULAR,rebound,defensive,[],203995,,,1610612766,26,26,2024-11-28T00:40:17Z,1480000,False,,,0,,V. Micić REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,,,,,150.0,,,,,,,1.0,1.0,0.0,,,,,,
152,PT11M18.00S,2024-11-28T00:39:24.7Z,2,REGULAR,3pt,Jump Shot,[],1641706,66.70499342969777,42.8921568627451,1610612766,26,26,2024-11-28T00:41:26Z,1490000,False,-36.0,260.0,1,right,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
153,PT11M16.00S,2024-11-28T00:39:26.7Z,2,REGULAR,rebound,defensive,[],202692,,,1610612748,26,26,2024-11-28T00:41:26Z,1500000,False,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,,,152.0,,,,,,,2.0,1.0,1.0,,,,,,
154,PT11M04.00S,2024-11-28T00:39:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,12.040078843626807,51.470588235294116,1610612748,26,26,2024-11-28T00:41:59Z,1510000,False,-7.0,61.0,1,left,MISS J. Jaquez Jr. 6' Jump Shot,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
155,PT11M02.00S,2024-11-28T00:39:41.0Z,2,REGULAR,rebound,defensive,[],201959,,,1610612766,26,26,2024-11-28T00:41:59Z,1520000,False,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,154.0,,,,,,,3.0,2.0,1.0,,,,,,
156,PT10M51.00S,2024-11-28T00:39:52.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,85.3646517739816,49.01960784313725,1610612766,26,26,2024-11-28T00:42:28Z,1530000,False,-5.0,85.0,1,right,MISS T. Gibson 8' floating Shot,[201959],1610612766.0,CHA,floating,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,8.52,Missed,,,,,,,,,,,,,,,,,,
157,PT10M49.00S,2024-11-28T00:39:54.2Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,26,26,2024-11-28T00:42:28Z,1540000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,,,156.0,,,,,,,2.0,2.0,0.0,,,,,,
158,PT10M40.00S,2024-11-28T00:40:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.046649145860711,46.568627450980394,1610612748,26,28,2024-11-28T00:40:07Z,1550000,False,17.0,14.0,1,left,J. Jaquez Jr. driving Layup (4 PTS),[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,,,,,4.0,,,,,,,,,
159,PT10M40.00S,2024-11-28T00:40:10.4Z,2,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612748,26,28,2024-11-28T00:40:18Z,1560000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Jaquez Jr. 1 FT),"[1641706, 1631170]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,201638.0,2.0,0.0,Jaquez Jr.,1631170.0,,,,,,,,,,
161,PT10M40.00S,2024-11-28T00:40:19.3Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,26,28,2024-11-28T00:40:35Z,1580000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT10M40.00S,2024-11-28T00:40:19.3Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,26,28,2024-11-28T00:40:35Z,1590000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M40.00S,2024-11-28T00:40:19.3Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,26,28,2024-11-28T00:40:35Z,1600000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M40.00S,2024-11-28T00:40:19.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,26,28,2024-11-28T00:40:35Z,1610000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M40.00S,2024-11-28T00:40:36.7Z,2,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,26,29,2024-11-28T00:40:36Z,1620000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (5 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
