actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT05M05.00S,2024-11-26T00:24:07.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,15,12,2024-11-26T00:27:49Z,850000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,83.0,,,,,,,,
87,PT05M04.00S,2024-11-26T00:24:22.4Z,1,REGULAR,foul,offensive,[],1629021,,,1610612753,15,12,2024-11-26T00:24:32Z,870000,False,,,0,,M. Wagner offensive FOUL (1 PF),"[1629021, 1628998]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,202041.0,1.0,0.0,Martin,1628998.0,,,,,,,,,,,,,,,
89,PT05M04.00S,2024-11-26T00:24:22.4Z,1,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,15,12,2024-11-26T00:24:22Z,890000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,202041.0,,,,,,,,,,,,1.0,,,,,,,
90,PT05M04.00S,2024-11-26T00:24:39.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612766,15,12,2024-11-26T00:24:44Z,900000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M04.00S,2024-11-26T00:24:39.9Z,1,REGULAR,substitution,in,[],203552,,,1610612766,15,12,2024-11-26T00:24:44Z,910000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M51.00S,2024-11-26T00:24:59.0Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,15,12,2024-11-26T00:29:55Z,920000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1629021]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Wagner,1629021.0,,,,,
94,PT04M51.00S,2024-11-26T00:24:59.0Z,1,REGULAR,steal,,[],1629021,,,1610612753,15,12,2024-11-26T00:29:23Z,930000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
95,PT04M46.00S,2024-11-26T00:25:03.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641724,27.020367936925098,81.61764705882352,1610612753,15,12,2024-11-26T00:29:37Z,940000,False,-158.0,201.0,1,left,MISS J. Howard 25' running 3PT,[1641724],1610612753.0,ORL,running,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,,,,,,25.61,Missed,,,,,,,,,,,,,
96,PT04M44.00S,2024-11-26T00:25:05.3Z,1,REGULAR,rebound,offensive,[],1629021,,,1610612753,15,12,2024-11-26T00:29:37Z,950000,False,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,95.0,,,,1.0,0.0,1.0,,
97,PT04M28.00S,2024-11-26T00:25:21.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641710,11.645860709592641,3.9215686274509802,1610612753,15,15,2024-11-26T00:25:25Z,960000,False,230.0,57.0,1,left,A. Black 3PT  (3 PTS) (M. Wagner 1 AST),"[1641710, 1629021]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,23.73,Made,3.0,M. Wagner,1629021.0,1.0,,,,,,,,,
99,PT04M13.00S,2024-11-26T00:25:36.2Z,1,REGULAR,2pt,Jump Shot,[],1641706,87.20433639947439,22.30392156862745,1610612766,15,15,2024-11-26T00:25:40Z,980000,False,-138.0,68.0,1,right,MISS B. Miller 15' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,,,15.42,Missed,,,,,,,,,,,,,
100,PT04M10.00S,2024-11-26T00:25:39.6Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,15,15,2024-11-26T00:25:39Z,990000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,99.0,,,,1.0,0.0,1.0,,
101,PT04M06.00S,2024-11-26T00:25:46.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,92.59198423127464,89.95098039215686,1610612766,17,15,2024-11-26T00:30:44Z,1000000,False,200.0,17.0,1,right,S. Curry 20' Jump Shot (2 PTS) (B. Miller 1 AST),"[203552, 1641706]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,,,20.05,Made,2.0,B. Miller,1641706.0,1.0,,,,,,,,,
103,PT03M54.00S,2024-11-26T00:25:55.3Z,1,REGULAR,3pt,Jump Shot,[],1641710,30.17411300919842,72.05882352941177,1610612753,17,15,2024-11-26T00:31:02Z,1020000,False,-110.0,231.0,1,left,MISS A. Black 25' pullup 3PT,[1641710],1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,25.61,Missed,,,,,,,,,,,,,
104,PT03M52.00S,2024-11-26T00:25:57.3Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,17,15,2024-11-26T00:31:02Z,1030000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,103.0,,,,1.0,1.0,0.0,,
105,PT03M42.00S,2024-11-26T00:26:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,93.11760840998686,51.9607843137255,1610612766,19,15,2024-11-26T00:31:21Z,1040000,False,10.0,12.0,1,right,M. Diabaté driving Layup (2 PTS) (L. Ball 5 AST),"[1631217, 1630163]",1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,1.56,Made,2.0,L. Ball,1630163.0,5.0,,,,,,,,,
107,PT03M41.00S,2024-11-26T00:26:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,19,15,2024-11-26T00:26:14Z,1060000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2024-11-26T00:27:34.6Z,1,REGULAR,substitution,out,[],1641706,,,1610612753,19,15,2024-11-26T00:29:11Z,1070000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2024-11-26T00:27:34.6Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,19,15,2024-11-26T00:29:11Z,1080000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2024-11-26T00:27:34.6Z,1,REGULAR,substitution,in,[],1641733,,,1610612753,19,15,2024-11-26T00:29:11Z,1090000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2024-11-26T00:27:34.6Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,19,15,2024-11-26T00:29:11Z,1100000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M28.00S,2024-11-26T00:29:35.9Z,1,REGULAR,foul,personal,[],1630163,,,1610612753,19,15,2024-11-26T00:29:55Z,1110000,False,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 1629021]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1628951.0,2.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
114,PT03M28.00S,2024-11-26T00:30:00.2Z,1,REGULAR,substitution,out,[],1630163,,,1610612753,19,15,2024-11-26T00:30:10Z,1130000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M28.00S,2024-11-26T00:30:00.2Z,1,REGULAR,substitution,out,[],203552,,,1610612753,19,15,2024-11-26T00:30:10Z,1140000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M28.00S,2024-11-26T00:30:00.2Z,1,REGULAR,substitution,in,[],1642354,,,1610612753,19,15,2024-11-26T00:30:10Z,1150000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M28.00S,2024-11-26T00:30:00.2Z,1,REGULAR,substitution,in,[],1641706,,,1610612753,19,15,2024-11-26T00:30:10Z,1160000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2024-11-26T00:30:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,7.966491458607096,47.794117647058826,1610612753,19,17,2024-11-26T00:32:20Z,1170000,False,11.0,22.0,1,left,M. Wagner driving Layup (2 PTS) (J. Howard 1 AST),"[1629021, 1641724]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,2.5,Made,2.0,J. Howard,1641724.0,1.0,,,,,,,,,
120,PT03M02.00S,2024-11-26T00:30:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,92.72339027595268,54.41176470588235,1610612766,21,17,2024-11-26T00:32:34Z,1190000,False,22.0,16.0,1,right,B. Miller driving floating bank Jump Shot (9 PTS),[1641706],1610612766.0,CHA,driving floating bank,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,2.72,Made,9.0,,,,,,,,,,,,
121,PT03M02.00S,2024-11-26T00:30:48.6Z,1,REGULAR,foul,personal,['1freethrow'],1628371,,,1610612766,21,17,2024-11-26T00:30:58Z,1200000,False,,,0,,J. Isaac shooting personal FOUL (1 PF) (Miller 1 FT),"[1628371, 1641706]",1610612753.0,ORL,shooting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,1628951.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
123,PT03M02.00S,2024-11-26T00:31:08.4Z,1,REGULAR,substitution,out,[],203484,,,1610612766,21,17,2024-11-26T00:31:11Z,1220000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M02.00S,2024-11-26T00:31:08.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612766,21,17,2024-11-26T00:31:11Z,1230000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M02.00S,2024-11-26T00:31:12.9Z,1,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,21,17,2024-11-26T00:31:15Z,1240000,False,,,0,,MISS B. Miller Free Throw 1 of 1,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
126,PT03M00.00S,2024-11-26T00:31:14.9Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,21,17,2024-11-26T00:32:54Z,1250000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,125.0,,,,2.0,1.0,1.0,,
127,PT02M44.00S,2024-11-26T00:31:28.9Z,1,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612753,21,17,2024-11-26T00:31:49Z,1260000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Wagner 2 FT),"[1628998, 1629021]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1628951.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
129,PT02M44.00S,2024-11-26T00:31:53.0Z,1,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,21,18,2024-11-26T00:32:18Z,1280000,False,,,0,,M. Wagner Free Throw 1 of 2 (3 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
130,PT02M44.00S,2024-11-26T00:31:53.0Z,1,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,21,18,2024-11-26T00:32:18Z,1290000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
131,PT02M40.00S,2024-11-26T00:31:57.0Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,21,18,2024-11-26T00:32:18Z,1300000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,130.0,,,,2.0,2.0,0.0,,
132,PT02M26.00S,2024-11-26T00:32:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,82.07950065703022,46.07843137254902,1610612766,23,18,2024-11-26T00:32:37Z,1310000,False,-20.0,116.0,1,right,C. Martin 11' fadeaway Jump Shot (2 PTS) (B. Miller 2 AST),"[1628998, 1641706]",1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.76,Made,2.0,B. Miller,1641706.0,2.0,,,,,,,,,
133,PT02M10.00S,2024-11-26T00:32:49.6Z,1,REGULAR,3pt,Jump Shot,[],1628371,6.783837056504599,3.6764705882352944,1610612753,23,18,2024-11-26T00:36:26Z,1320000,False,232.0,11.0,1,left,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,,,,,,23.19,Missed,,,,,,,,,,,,,
134,PT02M08.00S,2024-11-26T00:32:51.6Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,23,18,2024-11-26T00:36:26Z,1330000,False,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,133.0,,,,3.0,3.0,0.0,,
135,PT02M01.00S,2024-11-26T00:32:58.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,93.24901445466492,3.9215686274509802,1610612766,23,18,2024-11-26T00:34:41Z,1340000,False,-230.0,11.0,1,right,MISS N. Smith Jr. running 3PT,[1641733],1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,23.07,Missed,,,,,,,,,,,,,
136,PT01M59.00S,2024-11-26T00:33:00.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,23,18,2024-11-26T00:34:41Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,135.0,,,,,,,,
138,PT01M52.00S,2024-11-26T00:33:25.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612766,23,18,2024-11-26T00:33:43Z,1370000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Miller 2 FT),"[1629021, 1641706]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
140,PT01M52.00S,2024-11-26T00:33:48.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641706,,,1610612766,24,18,2024-11-26T00:33:48Z,1390000,False,,,0,,B. Miller Free Throw 1 of 2 (10 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
141,PT01M52.00S,2024-11-26T00:34:03.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641706,,,1610612766,25,18,2024-11-26T00:34:03Z,1400000,False,,,0,,B. Miller Free Throw 2 of 2 (11 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
142,PT01M39.00S,2024-11-26T00:34:19.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,7.835085413929041,53.431372549019606,1610612753,25,18,2024-11-26T00:36:59Z,1410000,False,-17.0,21.0,1,left,MISS A. Black alley-oop DUNK - blocked,"[1641710, 1631217]",1610612753.0,ORL,alley-oop,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,2.72,Missed,,,,,,,,,,,,Diabaté,1631217.0
143,PT01M39.00S,2024-11-26T00:34:19.1Z,1,REGULAR,block,,[],1631217,,,1610612753,25,18,2024-11-26T00:34:22Z,1420000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT01M37.00S,2024-11-26T00:34:21.1Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,25,18,2024-11-26T00:36:59Z,1430000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,142.0,,,,4.0,4.0,0.0,,
145,PT01M31.00S,2024-11-26T00:34:27.7Z,1,REGULAR,turnover,bad pass,[],1631217,,,1610612766,25,18,2024-11-26T00:43:41Z,1440000,False,,,0,,M. Diabaté bad pass TURNOVER (1 TO),"[1631217, 1641710]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Black,1641710.0,,,,,
146,PT01M31.00S,2024-11-26T00:34:27.7Z,1,REGULAR,steal,,[],1641710,,,1610612753,25,18,2024-11-26T00:38:39Z,1450000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2024-11-26T00:34:31.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,8.492115637319317,50.0,1610612753,25,18,2024-11-26T00:43:54Z,1460000,False,0.0,27.0,1,left,MISS A. Black running Layup,[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,2.73,Missed,,,,,,,,,,,,,
149,PT01M23.00S,2024-11-26T00:34:35.7Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,25,18,2024-11-26T00:43:54Z,1480000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,147.0,,,,1.0,1.0,0.0,,
150,PT01M17.00S,2024-11-26T00:34:42.3Z,1,REGULAR,3pt,Jump Shot,[],1641706,92.32917214191852,3.6764705882352944,1610612766,25,18,2024-11-26T00:40:23Z,1490000,False,-232.0,20.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,23.24,Missed,,,,,,,,,,,,,
151,PT01M15.00S,2024-11-26T00:34:44.3Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,25,18,2024-11-26T00:40:23Z,1500000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,150.0,,,,3.0,2.0,1.0,,
152,PT00M59.20S,2024-11-26T00:34:58.0Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,25,18,2024-11-26T00:35:06Z,1510000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1631217]",1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Diabaté,1631217.0,,,,,
153,PT00M59.20S,2024-11-26T00:34:58.0Z,1,REGULAR,steal,,[],1631217,,,1610612766,25,18,2024-11-26T00:35:00Z,1520000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT00M54.50S,2024-11-26T00:35:07.5Z,1,REGULAR,turnover,offensive goaltending,[],1631217,,,1610612766,25,18,2024-11-26T00:35:15Z,1530000,False,,,0,,M. Diabaté offensive goaltending TURNOVER (2 TO),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,,,2.0,,,,,,,
155,PT00M44.60S,2024-11-26T00:35:35.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,37.79566360052563,37.745098039215684,1610612753,25,18,2024-11-26T00:35:40Z,1540000,False,61.0,303.0,1,left,MISS F. Wagner 30' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,30.89,Missed,,,,,,,,,,,,,
156,PT00M43.20S,2024-11-26T00:35:37.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,25,18,2024-11-26T00:35:40Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,155.0,,,,,,,,
158,PT00M32.00S,2024-11-26T00:36:01.6Z,1,REGULAR,2pt,Jump Shot,[],1641706,85.62746386333771,31.61764705882353,1610612766,25,18,2024-11-26T00:41:58Z,1570000,False,-92.0,83.0,1,right,MISS B. Miller 12' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,,,,,,12.36,Missed,,,,,,,,,,,,,
159,PT00M29.40S,2024-11-26T00:36:04.2Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,25,18,2024-11-26T00:41:51Z,1580000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,158.0,,,,1.0,1.0,0.0,,
160,PT00M07.50S,2024-11-26T00:36:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.521024967148489,55.88235294117647,1610612753,25,18,2024-11-26T00:47:21Z,1590000,False,-29.0,9.0,1,left,MISS M. Wagner driving Layup,[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,3.07,Missed,,,,,,,,,,,,,
162,PT00M06.50S,2024-11-26T00:36:27.1Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,25,18,2024-11-26T00:47:21Z,1600000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,160.0,,,,2.0,1.0,1.0,,
218,PT00M06.50S,2024-11-26T00:36:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,7.802233902759525,52.205882352941174,1610612753,25,18,2024-11-26T00:47:44Z,1605000,False,-11.0,21.0,1,left,MISS J. Isaac tip Layup - blocked,"[1628371, 1631217]",1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,2.35,Missed,,,,,,,,,,,,Diabaté,1631217.0
219,PT00M06.50S,2024-11-26T00:36:28.7Z,1,REGULAR,block,,[],1631217,,,1610612753,25,18,2024-11-26T00:47:44Z,1607500,False,,,0,,M. Diabaté BLOCK (2 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT00M04.50S,2024-11-26T00:36:30.7Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,25,18,2024-11-26T00:47:44Z,1608750,False,,,0,,J. Isaac REBOUND (Off:2 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,218.0,,,,3.0,1.0,2.0,,
163,PT00M02.30S,2024-11-26T00:36:31.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628371,11.908672798948752,23.284313725490197,1610612753,25,18,2024-11-26T00:48:11Z,1610000,False,134.0,59.0,1,left,MISS J. Isaac 14' fadeaway Shot,[1628371],1610612753.0,ORL,fadeaway,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,14.62,Missed,,,,,,,,,,,,,
164,PT00M00.30S,2024-11-26T00:36:33.3Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,25,18,2024-11-26T00:48:11Z,1620000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,163.0,,,,2.0,1.0,1.0,,
165,PT00M00.00S,2024-11-26T00:36:36.2Z,1,REGULAR,period,end,[],0,,,1610612766,25,18,2024-11-26T00:36:36Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-11-26T00:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,25,18,2024-11-26T00:39:31Z,1640000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-11-26T00:36:41.0Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,25,18,2024-11-26T00:39:31Z,1650000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-11-26T00:36:41.0Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612766,25,18,2024-11-26T00:39:31Z,1660000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
