actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
83,PT05M17.00S,2025-04-08T23:22:02.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,67.09921156373193,60.29411764705882,1610612763,6,24,2025-04-08T23:22:09Z,780000,False,51.0,257.0,1,right,V. Williams Jr. 26' 3PT  (3 PTS) (S. Aldama 1 AST),"[1631246, 1630583]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,26.19,Made,3.0,,,,,,,,,,,,,S. Aldama,1630583.0,1.0,,
85,PT05M02.00S,2025-04-08T23:22:17.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,12.565703022339028,59.068627450980394,1610612766,6,24,2025-04-08T23:22:20Z,800000,False,-45.0,66.0,1,left,MISS K. Simpson 7' driving floating Shot,[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,,,,,,,,,,,,,,
87,PT05M00.00S,2025-04-08T23:22:19.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,6,24,2025-04-08T23:22:20Z,820000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,,
88,PT04M55.00S,2025-04-08T23:22:25.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,81.02825229960578,93.38235294117648,1610612763,6,24,2025-04-08T23:22:29Z,830000,False,217.0,126.0,1,right,MISS V. Williams Jr. 25' running 3PT,[1631246],1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
89,PT04M52.00S,2025-04-08T23:22:28.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,6,24,2025-04-08T23:22:29Z,840000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,
90,PT04M43.00S,2025-04-08T23:22:37.1Z,1,REGULAR,3pt,Jump Shot,[],1628970,33.98488830486202,59.068627450980394,1610612766,6,24,2025-04-08T23:25:20Z,850000,False,-45.0,267.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,27.08,Missed,,,,,,,,,,,,,,,,,,
91,PT04M39.00S,2025-04-08T23:22:41.1Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,6,24,2025-04-08T23:22:41Z,860000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,90.0,3.0,3.0,0.0,,,,,,,,,,
92,PT04M36.00S,2025-04-08T23:22:48.0Z,1,REGULAR,turnover,out-of-bounds,[],1630590,,,1610612763,6,24,2025-04-08T23:22:55Z,870000,False,,,0,,S. Pippen Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630590],1610612763.0,MEM,bad pass,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,1.0,,,,,,,1628951.0,,,,,,,,,
93,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,6,24,2025-04-08T23:23:15Z,880000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,out,[],1629610,,,1610612766,6,24,2025-04-08T23:23:15Z,890000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,6,24,2025-04-08T23:23:15Z,900000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,out,[],1641744,,,1610612766,6,24,2025-04-08T23:23:15Z,910000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,in,[],201959,,,1610612766,6,24,2025-04-08T23:23:15Z,920000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,in,[],1642275,,,1610612766,6,24,2025-04-08T23:23:15Z,930000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,in,[],1641733,,,1610612766,6,24,2025-04-08T23:23:15Z,940000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M36.00S,2025-04-08T23:22:53.7Z,1,REGULAR,substitution,in,[],1628991,,,1610612766,6,24,2025-04-08T23:23:15Z,950000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M24.00S,2025-04-08T23:23:24.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642354,32.013797634691194,69.6078431372549,1610612766,6,24,2025-04-08T23:23:35Z,960000,False,-98.0,248.0,1,left,MISS K. Simpson 26' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
102,PT04M20.00S,2025-04-08T23:23:28.7Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,6,24,2025-04-08T23:23:29Z,970000,False,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,101.0,4.0,4.0,0.0,,,,,,,,,,
103,PT04M10.00S,2025-04-08T23:23:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,88.38699080157687,43.872549019607845,1610612763,6,24,2025-04-08T23:23:46Z,980000,False,-31.0,57.0,1,right,MISS J. Jackson Jr. 6' driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2025-04-08T23:23:40.0Z,1,REGULAR,rebound,defensive,[],201959,,,1610612766,6,24,2025-04-08T23:23:46Z,990000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,
105,PT04M03.00S,2025-04-08T23:23:46.3Z,1,REGULAR,turnover,lost ball,[],1641733,,,1610612766,6,24,2025-04-08T23:23:50Z,1000000,False,,,0,,N. Smith Jr. lost ball TURNOVER (1 TO),"[1641733, 1630583]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,,1.0,Aldama,1630583.0,,,,,,,,,,,,,,
106,PT04M03.00S,2025-04-08T23:23:46.3Z,1,REGULAR,steal,,[],1630583,,,1610612763,6,24,2025-04-08T23:23:48Z,1010000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
107,PT03M52.00S,2025-04-08T23:23:57.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630590,64.99671484888306,47.549019607843135,1610612763,6,24,2025-04-08T23:24:01Z,1020000,False,-12.0,277.0,1,right,MISS S. Pippen Jr. 27' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,27.68,Missed,,,,,,,,,,,,,,,,,,
108,PT03M48.00S,2025-04-08T23:24:01.5Z,1,REGULAR,rebound,defensive,[],1642354,,,1610612766,6,24,2025-04-08T23:24:01Z,1030000,False,,,0,,K. Simpson REBOUND (Off:0 Def:2),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,
109,PT03M33.00S,2025-04-08T23:24:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201959,7.178055190538765,43.13725490196079,1610612766,8,24,2025-04-08T23:24:19Z,1040000,False,34.0,15.0,1,left,T. Gibson Layup (2 PTS) (K. Simpson 2 AST),"[201959, 1642354]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,3.74,Made,2.0,,,,,,,,,,,,,K. Simpson,1642354.0,2.0,,
111,PT03M19.00S,2025-04-08T23:24:29.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,67.23061760840999,65.93137254901961,1610612763,8,24,2025-04-08T23:24:32Z,1060000,False,80.0,256.0,1,right,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
112,PT03M17.00S,2025-04-08T23:24:31.0Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,8,24,2025-04-08T23:24:32Z,1070000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,
113,PT03M12.00S,2025-04-08T23:24:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612766,8,24,2025-04-08T23:24:59Z,1080000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Salaün 2 FT),"[1628991, 1642275]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,1.0,0.0,Salaün,1642275.0,,,,,
115,PT03M12.00S,2025-04-08T23:25:03.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642275,,,1610612766,8,24,2025-04-08T23:25:35Z,1100000,False,,,0,,MISS T. Salaün Free Throw 1 of 2,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2025-04-08T23:25:03.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,8,24,2025-04-08T23:25:35Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,
117,PT03M12.00S,2025-04-08T23:25:05.9Z,1,REGULAR,substitution,out,[],1642354,,,1610612766,8,24,2025-04-08T23:25:15Z,1120000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2025-04-08T23:25:05.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612766,8,24,2025-04-08T23:25:15Z,1130000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M12.00S,2025-04-08T23:25:05.9Z,1,REGULAR,substitution,in,[],1629006,,,1610612766,8,24,2025-04-08T23:25:15Z,1140000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2025-04-08T23:25:05.9Z,1,REGULAR,substitution,in,[],1628379,,,1610612766,8,24,2025-04-08T23:25:15Z,1150000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M12.00S,2025-04-08T23:25:03.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642275,,,1610612766,8,24,2025-04-08T23:25:35Z,1160000,False,,,0,,MISS T. Salaün Free Throw 2 of 2,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT03M05.00S,2025-04-08T23:25:10.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,8,24,2025-04-08T23:25:35Z,1170000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT02M46.00S,2025-04-08T23:25:52.7Z,1,REGULAR,2pt,Jump Shot,[],1630583,78.66294349540078,22.058823529411764,1610612763,8,26,2025-04-08T23:25:56Z,1180000,False,-140.0,148.0,1,right,S. Aldama 20' turnaround fadeaway Jump Shot (5 PTS),[1630583],1610612763.0,MEM,turnaround fadeaway,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,20.36,Made,5.0,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2025-04-08T23:26:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629006,9.149145860709593,3.431372549019608,1610612766,11,26,2025-04-08T23:26:17Z,1190000,False,233.0,34.0,1,left,J. Okogie 3PT  (5 PTS) (T. Gibson 1 AST),"[1629006, 201959]",1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,23.52,Made,5.0,,,,,,,,,,,,,T. Gibson,201959.0,1.0,,
126,PT02M16.00S,2025-04-08T23:26:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630583,64.20827858081472,47.30392156862745,1610612763,11,26,2025-04-08T23:26:26Z,1210000,False,-13.0,284.0,1,right,MISS S. Aldama 28' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,28.42,Missed,,,,,,,,,,,,,,,,,,
127,PT02M13.00S,2025-04-08T23:26:25.2Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,11,26,2025-04-08T23:26:26Z,1220000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,
128,PT02M08.00S,2025-04-08T23:26:31.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201959,7.046649145860711,47.05882352941176,1610612766,13,26,2025-04-08T23:27:01Z,1230000,False,15.0,14.0,1,left,T. Gibson running reverse Layup (4 PTS),[201959],1610612766.0,CHA,running reverse,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,2.01,Made,4.0,,,,,,,,,,,,,,,,,
129,PT02M08.00S,2025-04-08T23:26:45.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,26,2025-04-08T23:26:45Z,1240000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M08.00S,2025-04-08T23:26:48.0Z,1,REGULAR,substitution,out,[],1631246,,,1610612763,13,26,2025-04-08T23:29:30Z,1250000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M08.00S,2025-04-08T23:26:48.0Z,1,REGULAR,substitution,in,[],1629630,,,1610612763,13,26,2025-04-08T23:29:30Z,1260000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M47.00S,2025-04-08T23:29:45.1Z,1,REGULAR,3pt,Jump Shot,[],1629630,75.3777923784494,13.23529411764706,1610612763,13,26,2025-04-08T23:29:49Z,1270000,False,-184.0,179.0,1,right,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
133,PT01M44.00S,2025-04-08T23:29:48.1Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,13,26,2025-04-08T23:32:35Z,1280000,False,,,0,,J. Morant REBOUND (Off:2 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,132.0,2.0,0.0,2.0,,,,,,,,,,
134,PT01M40.00S,2025-04-08T23:29:51.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,91.67214191852825,94.85294117647058,1610612763,13,26,2025-04-08T23:29:55Z,1290000,False,224.0,26.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
135,PT01M38.00S,2025-04-08T23:29:53.3Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,13,26,2025-04-08T23:29:55Z,1300000,False,,,0,,T. Salaün REBOUND (Off:0 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,
136,PT01M32.00S,2025-04-08T23:29:59.8Z,1,REGULAR,turnover,lost ball,[],201959,,,1610612766,13,26,2025-04-08T23:30:05Z,1310000,False,,,0,,T. Gibson lost ball TURNOVER (1 TO),"[201959, 1628991]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,
137,PT01M32.00S,2025-04-08T23:29:59.8Z,1,REGULAR,steal,,[],1628991,,,1610612763,13,26,2025-04-08T23:30:01Z,1320000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M28.00S,2025-04-08T23:30:03.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,92.46057818659659,48.529411764705884,1610612763,13,28,2025-04-08T23:30:08Z,1330000,False,-7.0,18.0,1,right,J. Morant running reverse DUNK (9 PTS) (S. Pippen Jr. 1 AST),"[1629630, 1630590]",1610612763.0,MEM,running reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.98,Made,9.0,,,,,,,,,,,,,S. Pippen Jr.,1630590.0,1.0,,
140,PT01M02.00S,2025-04-08T23:30:29.6Z,1,REGULAR,turnover,lost ball,[],1642275,,,1610612766,13,28,2025-04-08T23:30:34Z,1350000,False,,,0,,T. Salaün lost ball TURNOVER (1 TO),"[1642275, 1630590]",1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,8-16 Left,,,,1.0,Pippen Jr.,1630590.0,,,,,,,,,,,,,,
141,PT01M02.00S,2025-04-08T23:30:29.6Z,1,REGULAR,steal,,[],1630590,,,1610612763,13,28,2025-04-08T23:30:33Z,1360000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
142,PT00M59.50S,2025-04-08T23:30:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,92.59198423127464,50.0,1610612763,13,30,2025-04-08T23:30:41Z,1370000,False,0.0,17.0,1,right,S. Pippen Jr. running Layup (2 PTS) (J. Morant 3 AST),"[1630590, 1629630]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,,,,,,,,,,,,,J. Morant,1629630.0,3.0,,
144,PT00M59.50S,2025-04-08T23:30:46.1Z,1,REGULAR,foul,personal,['1freethrow'],1641733,,,1610612763,13,30,2025-04-08T23:31:25Z,1390000,False,,,0,,N. Smith Jr. shooting personal FOUL (1 PF) (Pippen Jr. 1 FT),"[1641733, 1630590]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,1.0,0.0,Pippen Jr.,1630590.0,,,,,
146,PT00M59.50S,2025-04-08T23:31:19.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630590,,,1610612763,13,31,2025-04-08T23:31:19Z,1410000,False,,,0,,S. Pippen Jr. Free Throw 1 of 1 (3 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
147,PT00M35.50S,2025-04-08T23:31:30.7Z,1,REGULAR,3pt,Jump Shot,[],1642275,7.5722733245729295,4.6568627450980395,1610612766,16,31,2025-04-08T23:34:18Z,1420000,False,227.0,19.0,1,left,T. Salaün 3PT step back (3 PTS),[1642275],1610612766.0,CHA,step back,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,22.75,Made,3.0,,,,,,,,,,,,,,,,,
148,PT00M25.50S,2025-04-08T23:31:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.5407358738502,45.34313725490196,1610612763,16,33,2025-04-08T23:31:45Z,1430000,False,-23.0,27.0,1,right,J. Jackson Jr. driving Layup (2 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.57,Made,2.0,,,,,,,,,,,,,,,,,
149,PT00M03.20S,2025-04-08T23:32:09.8Z,1,REGULAR,2pt,Jump Shot,[],1641733,22.026938239159,40.931372549019606,1610612766,18,33,2025-04-08T23:32:12Z,1440000,False,45.0,155.0,1,left,N. Smith Jr. 16' pullup Jump Shot (2 PTS),[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Center,16.11,Made,2.0,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2025-04-08T23:32:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629630,58.42641261498029,16.176470588235293,1610612763,18,33,2025-04-08T23:32:21Z,1450000,False,-169.0,338.0,1,right,MISS J. Morant 37' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,37.82,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2025-04-08T23:32:17.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,18,33,2025-04-08T23:32:21Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,150.0,,,,,,,,,,,,,
152,PT00M00.00S,2025-04-08T23:32:21.6Z,1,REGULAR,period,end,[],0,,,1610612763,18,33,2025-04-08T23:32:21Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612763,18,33,2025-04-08T23:35:01Z,1480000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,out,['startperiod'],1642275,,,1610612763,18,33,2025-04-08T23:35:01Z,1490000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612763,18,33,2025-04-08T23:35:01Z,1500000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630590,,,1610612763,18,33,2025-04-08T23:35:01Z,1510000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,18,33,2025-04-08T23:35:01Z,1520000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,in,['startperiod'],1631109,,,1610612763,18,33,2025-04-08T23:35:01Z,1530000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,in,['startperiod'],1631217,,,1610612763,18,33,2025-04-08T23:35:01Z,1540000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,in,['startperiod'],1629610,,,1610612763,18,33,2025-04-08T23:35:01Z,1550000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,18,33,2025-04-08T23:35:01Z,1560000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-08T23:32:26.4Z,2,REGULAR,substitution,in,['startperiod'],1641744,,,1610612763,18,33,2025-04-08T23:35:01Z,1570000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
