actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT09M29.00S,2025-03-06T00:39:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630183,68.28186596583443,69.85294117647058,1610612750,37,42,2025-03-06T00:39:20Z,1670000,False,99.0,246.0,1,right,MISS J. McDaniels 26' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,
174,PT09M26.00S,2025-03-06T00:39:17.9Z,2,REGULAR,rebound,defensive,[],1641733,,,1610612766,37,42,2025-03-06T00:39:20Z,1680000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,
175,PT09M21.00S,2025-03-06T00:39:31.6Z,2,REGULAR,foul,personal,[],1642265,,,1610612766,37,42,2025-03-06T00:39:39Z,1690000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 1631217]",1610612750.0,MIN,1830.0,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Diabaté,1631217.0,,,,
178,PT09M05.00S,2025-03-06T00:40:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,8.623521681997373,62.5,1610612766,37,42,2025-03-06T00:40:22Z,1720000,False,-62.0,29.0,1,left,MISS S. Curry 6' driving floating Shot - blocked,"[203552, 1642265]",1610612766.0,CHA,,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,Dillingham,1642265.0
212,PT09M05.00S,2025-03-06T00:40:11.9Z,2,REGULAR,block,,[],1642265,,,1610612766,37,42,2025-03-06T00:45:09Z,1725000,False,,,0,,R. Dillingham BLOCK (1 BLK),[1642265],1610612750.0,MIN,,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
179,PT09M04.00S,2025-03-06T00:40:12.9Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,37,42,2025-03-06T00:44:40Z,1730000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:0),[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,178.0,3.0,0.0,3.0,,,,,,,,,
180,PT09M04.00S,2025-03-06T00:40:16.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,37,42,2025-03-06T00:44:49Z,1740000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,1830.0,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
181,PT09M04.00S,2025-03-06T00:40:22.9Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,37,42,2025-03-06T00:40:58Z,1750000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M04.00S,2025-03-06T00:40:22.9Z,2,REGULAR,substitution,out,[],1630183,,,1610612750,37,42,2025-03-06T00:40:58Z,1760000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M04.00S,2025-03-06T00:40:22.9Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,37,42,2025-03-06T00:40:58Z,1770000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M04.00S,2025-03-06T00:40:22.9Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,37,42,2025-03-06T00:40:58Z,1780000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M52.00S,2025-03-06T00:41:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,92.32917214191852,41.66666666666667,1610612750,37,44,2025-03-06T00:43:12Z,1790000,False,-42.0,20.0,1,right,J. Randle cutting Layup (7 PTS) (R. Dillingham 2 AST),"[203944, 1642265]",1610612750.0,MIN,,cutting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,7.0,R. Dillingham,1642265.0,2.0,,,,,,,,,,,,,
187,PT08M34.00S,2025-03-06T00:41:30.2Z,2,REGULAR,foul,personal,[],203944,,,1610612766,37,44,2025-03-06T00:41:39Z,1810000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1630163]",1610612750.0,MIN,1830.0,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,0.0,Ball,1630163.0,,,,
189,PT08M26.00S,2025-03-06T00:41:56.4Z,2,REGULAR,foul,offensive,[],1630163,,,1610612766,37,44,2025-03-06T00:42:04Z,1830000,False,,,0,,L. Ball offensive FOUL (2 PF),"[1630163, 1628978]",1610612766.0,CHA,2002.0,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,,,
191,PT08M26.00S,2025-03-06T00:41:56.4Z,2,REGULAR,turnover,offensive foul,[],1630163,,,1610612766,37,44,2025-03-06T00:41:56Z,1850000,False,,,0,,L. Ball offensive foul TURNOVER (3 TO),[1630163],1610612766.0,CHA,2002.0,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,,,,,,
192,PT08M15.00S,2025-03-06T00:42:18.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642265,69.99014454664915,77.20588235294117,1610612750,37,47,2025-03-06T00:42:24Z,1860000,False,136.0,230.0,1,right,R. Dillingham 26' 3PT pullup (3 PTS),[1642265],1610612750.0,MIN,,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,26.69,Made,3.0,,,,,,,,,,,,,,,,
193,PT08M02.00S,2025-03-06T00:42:31.0Z,2,REGULAR,3pt,Jump Shot,[],203552,31.750985545335087,64.95098039215686,1610612766,40,47,2025-03-06T00:42:36Z,1870000,False,-75.0,246.0,1,left,S. Curry 25' 3PT  (6 PTS) (T. Salaün 1 AST),"[203552, 1642275]",1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.71,Made,6.0,T. Salaün,1642275.0,1.0,,,,,,,,,,,,,
195,PT07M47.00S,2025-03-06T00:42:50.2Z,2,REGULAR,foul,personal,['2freethrow'],1642275,,,1610612750,40,47,2025-03-06T00:43:12Z,1890000,False,,,0,,T. Salaün shooting personal FOUL (1 PF) (Randle 2 FT),"[1642275, 203944]",1610612766.0,CHA,1627541.0,shooting,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Randle,203944.0,,,,
197,PT07M47.00S,2025-03-06T00:43:17.4Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,40,48,2025-03-06T00:43:17Z,1910000,False,,,0,,J. Randle Free Throw 1 of 2 (8 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
198,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,out,[],1630163,,,1610612750,40,48,2025-03-06T00:43:32Z,1920000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,out,[],1631217,,,1610612750,40,48,2025-03-06T00:43:32Z,1930000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,out,[],1642275,,,1610612750,40,48,2025-03-06T00:43:32Z,1940000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,in,[],1631109,,,1610612750,40,48,2025-03-06T00:43:32Z,1950000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,in,[],1628970,,,1610612750,40,48,2025-03-06T00:43:32Z,1960000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M47.00S,2025-03-06T00:43:20.3Z,2,REGULAR,substitution,in,[],1641878,,,1610612750,40,48,2025-03-06T00:43:32Z,1970000,False,,,0,,SUB in: D. Baugh,[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M47.00S,2025-03-06T00:43:49.9Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,40,49,2025-03-06T00:43:49Z,1980000,False,,,0,,J. Randle Free Throw 2 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
205,PT07M34.00S,2025-03-06T00:44:05.1Z,2,REGULAR,3pt,Jump Shot,[],203552,8.360709592641262,97.30392156862744,1610612766,43,49,2025-03-06T00:44:10Z,1990000,False,-237.0,26.0,1,left,S. Curry 3PT  (9 PTS) (M. Williams 2 AST),"[203552, 1631109]",1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.79,Made,9.0,M. Williams,1631109.0,2.0,,,,,,,,,,,,,
207,PT07M18.00S,2025-03-06T00:44:21.4Z,2,REGULAR,3pt,Jump Shot,[],203944,66.44218134034165,46.568627450980394,1610612750,43,52,2025-03-06T00:44:27Z,2010000,False,-17.0,263.0,1,right,J. Randle 26' 3PT  (12 PTS) (N. Alexander-Walker 1 AST),"[203944, 1629638]",1610612750.0,MIN,,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.35,Made,12.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,
209,PT07M02.00S,2025-03-06T00:44:40.3Z,2,REGULAR,foul,personal,[],203944,,,1610612766,43,52,2025-03-06T00:44:53Z,2030000,False,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1631109]",1610612750.0,MIN,2002.0,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,0.0,Williams,1631109.0,,,,
211,PT07M02.00S,2025-03-06T00:44:58.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,43,52,2025-03-06T00:44:58Z,2050000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M02.00S,2025-03-06T00:45:00.8Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,43,52,2025-03-06T00:48:07Z,2060000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M02.00S,2025-03-06T00:45:00.8Z,2,REGULAR,substitution,out,[],1642265,,,1610612766,43,52,2025-03-06T00:48:07Z,2070000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M02.00S,2025-03-06T00:45:00.8Z,2,REGULAR,substitution,in,[],1629610,,,1610612766,43,52,2025-03-06T00:48:07Z,2080000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M02.00S,2025-03-06T00:45:00.8Z,2,REGULAR,substitution,in,[],1630162,,,1610612766,43,52,2025-03-06T00:52:15Z,2095000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M49.00S,2025-03-06T00:48:10.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641878,9.543363994743759,40.931372549019606,1610612766,45,52,2025-03-06T00:48:16Z,2100000,False,45.0,37.0,1,left,D. Baugh driving floating Jump Shot (4 PTS),[1641878],1610612766.0,CHA,,driving floating,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,4.0,,,,,,,,,,,,,,,,
218,PT06M37.00S,2025-03-06T00:48:22.9Z,2,REGULAR,3pt,Jump Shot,[],1628978,68.28186596583443,17.401960784313726,1610612750,45,52,2025-03-06T00:48:28Z,2110000,False,-163.0,246.0,1,right,MISS D. DiVincenzo 29' 3PT,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,29.49,Missed,,,,,,,,,,,,,,,,,
219,PT06M34.00S,2025-03-06T00:48:25.9Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,45,52,2025-03-06T00:48:28Z,2120000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,218.0,2.0,2.0,0.0,,,,,,,,,
220,PT06M26.00S,2025-03-06T00:48:34.9Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,45,52,2025-03-06T00:48:43Z,2130000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1641740]",1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,Clark,1641740.0,,
221,PT06M26.00S,2025-03-06T00:48:34.9Z,2,REGULAR,steal,,[],1641740,,,1610612750,45,52,2025-03-06T00:48:42Z,2140000,False,,,0,,J. Clark STEAL (1 STL),[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
222,PT06M10.00S,2025-03-06T00:48:50.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,91.40932982917214,96.07843137254902,1610612750,45,55,2025-03-06T03:49:08Z,2150000,False,230.0,28.0,1,right,A. Edwards 3PT pullup (13 PTS) (J. Randle 4 AST),"[1630162, 203944]",1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,23.21,Made,13.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,
224,PT05M59.00S,2025-03-06T00:49:02.0Z,2,REGULAR,turnover,bad pass,[],1631109,,,1610612766,45,55,2025-03-06T00:49:08Z,2170000,False,,,0,,M. Williams bad pass TURNOVER (1 TO),"[1631109, 1641740]",1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,Clark,1641740.0,,
225,PT05M59.00S,2025-03-06T00:49:02.0Z,2,REGULAR,steal,,[],1641740,,,1610612750,45,55,2025-03-06T00:49:04Z,2180000,False,,,0,,J. Clark STEAL (2 STL),[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
226,PT05M56.00S,2025-03-06T00:49:07.9Z,2,REGULAR,foul,personal,[],1631109,,,1610612750,45,55,2025-03-06T00:49:29Z,2190000,False,,,0,,M. Williams personal FOUL (1 PF),"[1631109, 1641740]",1610612766.0,CHA,1627541.0,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Clark,1641740.0,,,,
232,PT05M56.00S,2025-03-06T00:49:11.3Z,2,REGULAR,substitution,out,[],203944,,,1610612750,45,55,2025-03-06T00:54:17Z,2205000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M56.00S,2025-03-06T00:49:11.3Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,45,55,2025-03-06T00:54:17Z,2207500,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M46.00S,2025-03-06T00:49:43.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,68.15045992115637,15.441176470588236,1610612750,45,55,2025-03-06T00:49:51Z,2210000,False,-173.0,247.0,1,right,MISS N. Reid 30' 3PT,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,30.14,Missed,,,,,,,,,,,,,,,,,
229,PT05M39.00S,2025-03-06T00:49:50.4Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,45,55,2025-03-06T00:49:51Z,2220000,False,,,0,,M. Williams REBOUND (Off:0 Def:3),[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,
230,PT05M32.00S,2025-03-06T00:49:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641740,,,1610612766,45,55,2025-03-06T00:50:10Z,2230000,False,,,0,,J. Clark shooting personal FOUL (1 PF) (Bridges 2 FT),"[1641740, 1628970]",1610612750.0,MIN,1627541.0,shooting,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,0.0,Bridges,1628970.0,,,,
236,PT05M32.00S,2025-03-06T00:50:23.6Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,46,55,2025-03-06T00:50:23Z,2290000,False,,,0,,M. Bridges Free Throw 1 of 2 (11 PTS),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,
237,PT05M32.00S,2025-03-06T00:50:31.8Z,2,REGULAR,substitution,out,[],203552,,,1610612766,46,55,2025-03-06T00:50:46Z,2300000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M32.00S,2025-03-06T00:50:31.8Z,2,REGULAR,substitution,in,[],1642275,,,1610612766,46,55,2025-03-06T00:50:46Z,2310000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M32.00S,2025-03-06T00:50:55.1Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,47,55,2025-03-06T00:50:55Z,2320000,False,,,0,,M. Bridges Free Throw 2 of 2 (12 PTS),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
240,PT05M17.00S,2025-03-06T00:51:13.0Z,2,REGULAR,3pt,Jump Shot,[],1641740,70.64717477003943,20.833333333333336,1610612750,47,55,2025-03-06T00:51:33Z,2330000,False,-146.0,223.0,1,right,MISS J. Clark 26' 3PT,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,
241,PT05M13.00S,2025-03-06T00:51:17.0Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,47,55,2025-03-06T00:51:33Z,2340000,False,,,0,,T. Salaün REBOUND (Off:1 Def:2),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,,,,,240.0,3.0,2.0,1.0,,,,,,,,,
242,PT05M01.00S,2025-03-06T00:51:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.835085413929041,51.9607843137255,1610612766,47,55,2025-03-06T00:56:16Z,2350000,False,-10.0,21.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,
243,PT04M59.00S,2025-03-06T00:51:29.8Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,47,55,2025-03-06T00:51:38Z,2360000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,242.0,4.0,3.0,1.0,,,,,,,,,
244,PT04M56.00S,2025-03-06T00:51:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,65.25952693823915,33.82352941176471,1610612750,47,58,2025-03-06T00:57:13Z,2370000,False,-81.0,274.0,1,right,D. DiVincenzo 28' 3PT running pullup (3 PTS),[1628978],1610612750.0,MIN,,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,28.58,Made,3.0,,,,,,,,,,,,,,,,
245,PT04M40.00S,2025-03-06T00:51:52.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612766,47,58,2025-03-06T00:52:05Z,2380000,False,,,0,,A. Edwards personal FOUL (1 PF) (Salaün 2 FT),"[1630162, 1642275]",1610612750.0,MIN,1830.0,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,0.0,Salaün,1642275.0,,,,
248,PT04M40.00S,2025-03-06T00:52:27.0Z,2,REGULAR,freethrow,1 of 2,[],1642275,,,1610612766,48,58,2025-03-06T00:52:27Z,2400000,False,,,0,,T. Salaün Free Throw 1 of 2 (3 PTS),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
249,PT04M40.00S,2025-03-06T00:52:58.4Z,2,REGULAR,freethrow,2 of 2,[],1642275,,,1610612766,49,58,2025-03-06T00:52:58Z,2410000,False,,,0,,T. Salaün Free Throw 2 of 2 (4 PTS),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
250,PT04M20.00S,2025-03-06T00:53:19.9Z,2,REGULAR,2pt,Jump Shot,[],1641740,83.919185282523,22.794117647058822,1610612750,49,58,2025-03-06T00:53:25Z,2420000,False,-136.0,99.0,1,right,MISS J. Clark 16' driving floating Shot,[1641740],1610612750.0,MIN,,driving floating,,,Clark,J. Clark,,,,,Mid-Range,16-24 Left,16.8,Missed,,,,,,,,,,,,,,,,,
251,PT04M18.00S,2025-03-06T00:53:21.9Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,49,58,2025-03-06T00:53:25Z,2430000,False,,,0,,T. Salaün REBOUND (Off:1 Def:3),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Left,,,,,,,250.0,4.0,3.0,1.0,,,,,,,,,
252,PT04M14.00S,2025-03-06T00:53:27.1Z,2,REGULAR,turnover,lost ball,[],1642275,,,1610612766,49,58,2025-03-06T00:53:34Z,2440000,False,,,0,,T. Salaün lost ball TURNOVER (1 TO),"[1642275, 1628978]",1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,,
253,PT04M14.00S,2025-03-06T00:53:27.1Z,2,REGULAR,steal,,[],1628978,,,1610612750,49,58,2025-03-06T01:15:59Z,2450000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
254,PT04M05.00S,2025-03-06T00:53:36.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629675,88.12417871222075,47.30392156862745,1610612750,49,58,2025-03-06T01:03:14Z,2460000,False,-13.0,59.0,1,right,MISS N. Reid 6' turnaround Hook,[1629675],1610612750.0,MIN,,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,,,,,,,,,,,,,,,,,
255,PT04M02.00S,2025-03-06T00:53:39.0Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,49,58,2025-03-06T00:53:41Z,2470000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,254.0,3.0,3.0,0.0,,,,,,,,,
257,PT03M44.00S,2025-03-06T00:54:08.1Z,2,REGULAR,substitution,out,[],1641740,,,1610612766,49,58,2025-03-06T00:54:14Z,2490000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M44.00S,2025-03-06T00:54:08.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612766,49,58,2025-03-06T00:54:14Z,2500000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M44.00S,2025-03-06T00:54:28.4Z,2,REGULAR,substitution,out,[],1631109,,,1610612766,49,58,2025-03-06T00:54:35Z,2510000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M44.00S,2025-03-06T00:54:28.4Z,2,REGULAR,substitution,out,[],1641878,,,1610612766,49,58,2025-03-06T00:54:35Z,2520000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M44.00S,2025-03-06T00:54:28.4Z,2,REGULAR,substitution,in,[],203994,,,1610612766,49,58,2025-03-06T00:54:35Z,2530000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M44.00S,2025-03-06T00:54:28.4Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,49,58,2025-03-06T00:54:35Z,2540000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M41.00S,2025-03-06T00:54:41.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,49,58,2025-03-06T00:55:15Z,2550000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,1830.0,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,
