actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
81,PT06M23.00S,2025-01-20T17:25:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.33574244415243,50.0,1610612766,13,10,2025-01-20T17:26:02Z,810000,False,0.0,67.0,1,right,L. Ball 6' driving floating Jump Shot (4 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,4.0,,,,,,,,,,,,,,,,,
82,PT06M05.00S,2025-01-20T17:26:18.6Z,1,REGULAR,turnover,traveling,[],1630230,,,1610612742,13,10,2025-01-20T17:26:23Z,820000,False,,,0,,N. Marshall traveling TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628951.0,,,,,,,,1.0,,,,
83,PT06M05.00S,2025-01-20T17:26:23.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,13,10,2025-01-20T17:26:28Z,830000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M05.00S,2025-01-20T17:26:23.9Z,1,REGULAR,substitution,in,[],1629006,,,1610612766,13,10,2025-01-20T17:26:28Z,840000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M53.00S,2025-01-20T17:26:46.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628998,92.46057818659659,23.284313725490197,1610612766,13,10,2025-01-20T17:28:43Z,850000,False,-134.0,18.0,1,right,MISS C. Martin 13' step back Shot,[1628998],1610612766.0,CHA,step back,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,13.49,Missed,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2025-01-20T17:26:49.3Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,13,10,2025-01-20T17:26:49Z,860000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,
87,PT05M39.00S,2025-01-20T17:26:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,7.966491458607096,46.07843137254902,1610612742,13,10,2025-01-20T17:29:52Z,870000,False,20.0,22.0,1,left,MISS M. Kleber cutting Layup - blocked,"[1628467, 1631217]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,Diabaté,1631217.0
88,PT05M39.00S,2025-01-20T17:26:59.5Z,1,REGULAR,block,,[],1631217,,,1610612742,13,10,2025-01-20T17:27:02Z,880000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M33.00S,2025-01-20T17:27:05.5Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,13,10,2025-01-20T17:27:07Z,890000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,87.0,2.0,1.0,1.0,,,,,,,,,,,,,
90,PT05M33.00S,2025-01-20T17:27:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641765,5.590000152587891,50.0,1610612742,13,12,2025-01-20T17:27:05Z,900000,False,0.0,0.0,1,left,O. Prosper putback Layup (2 PTS),[1641765],1610612742.0,DAL,putback,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
91,PT05M18.00S,2025-01-20T17:27:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,86.41590013140605,44.36274509803921,1610612766,13,12,2025-01-20T17:27:23Z,910000,False,-28.0,75.0,1,right,MISS N. Smith Jr. 8' fadeaway Shot,[1641733],1610612766.0,CHA,fadeaway,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.03,Missed,,,,,,,,,,,,,,,,,,
92,PT05M16.00S,2025-01-20T17:27:22.4Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,13,12,2025-01-20T17:27:23Z,920000,False,,,0,,O. Prosper REBOUND (Off:1 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,,,,91.0,3.0,2.0,1.0,,,,,,,,,,,,,
94,PT05M10.00S,2025-01-20T17:27:34.4Z,1,REGULAR,substitution,out,[],1641733,,,1610612742,13,12,2025-01-20T17:27:44Z,940000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M10.00S,2025-01-20T17:27:34.4Z,1,REGULAR,substitution,out,[],202691,,,1610612742,13,12,2025-01-20T17:27:44Z,950000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M10.00S,2025-01-20T17:27:34.4Z,1,REGULAR,substitution,in,[],203552,,,1610612742,13,12,2025-01-20T17:27:44Z,960000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M10.00S,2025-01-20T17:27:34.4Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,13,12,2025-01-20T17:27:44Z,970000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M58.00S,2025-01-20T17:28:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.389618922470433,47.549019607843135,1610612742,13,14,2025-01-20T17:32:22Z,980000,False,12.0,8.0,1,left,K. Irving driving finger roll Layup (5 PTS),[202681],1610612742.0,DAL,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.45,Made,5.0,,,,,,,,,,,,,,,,,
99,PT04M35.00S,2025-01-20T17:28:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630163,82.21090670170827,94.36274509803921,1610612766,13,14,2025-01-20T17:28:26Z,990000,False,222.0,115.0,1,right,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
100,PT04M33.00S,2025-01-20T17:28:25.0Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,13,14,2025-01-20T17:28:26Z,1000000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,
101,PT04M27.00S,2025-01-20T17:28:32.0Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,13,14,2025-01-20T17:28:35Z,1010000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1629006]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Okogie,1629006.0,,
102,PT04M27.00S,2025-01-20T17:28:32.0Z,1,REGULAR,steal,,[],1629006,,,1610612766,13,14,2025-01-20T17:28:33Z,1020000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT04M19.00S,2025-01-20T17:28:39.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628998,92.59198423127464,4.6568627450980395,1610612766,16,14,2025-01-20T17:34:04Z,1030000,False,-227.0,17.0,1,right,C. Martin 3PT running (5 PTS) (L. Ball 1 AST),"[1628998, 1630163]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,22.73,Made,5.0,,,,,,,,,,L. Ball,1630163.0,1.0,,,,,
106,PT04M05.00S,2025-01-20T17:29:03.3Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,16,14,2025-01-20T17:29:11Z,1060000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2025-01-20T17:29:03.3Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,16,14,2025-01-20T17:29:11Z,1070000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M56.00S,2025-01-20T17:29:26.3Z,1,REGULAR,3pt,Jump Shot,[],1630230,10.200394218134035,3.431372549019608,1610612742,16,17,2025-01-20T17:29:29Z,1080000,False,233.0,43.0,1,left,N. Marshall 3PT  (3 PTS) (K. Irving 1 AST),"[1630230, 202681]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.68,Made,3.0,,,,,,,,,,K. Irving,202681.0,1.0,,,,,
110,PT03M45.00S,2025-01-20T17:29:37.3Z,1,REGULAR,turnover,lost ball,[],1630163,,,1610612766,16,17,2025-01-20T17:34:45Z,1100000,False,,,0,,L. Ball lost ball TURNOVER (1 TO),"[1630163, 1630556]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Edwards,1630556.0,,
111,PT03M45.00S,2025-01-20T17:29:37.3Z,1,REGULAR,steal,,[],1630556,,,1610612742,16,17,2025-01-20T17:31:48Z,1110000,False,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
112,PT03M40.00S,2025-01-20T17:29:42.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202681,31.882391590013142,22.30392156862745,1610612742,16,17,2025-01-20T17:34:57Z,1120000,False,138.0,247.0,1,left,MISS K. Irving 28' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
113,PT03M36.00S,2025-01-20T17:29:46.1Z,1,REGULAR,rebound,offensive,[],1641765,,,1610612742,16,17,2025-01-20T17:34:57Z,1130000,False,,,0,,O. Prosper REBOUND (Off:2 Def:2),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,,,,112.0,4.0,2.0,2.0,,,,,,,,,,,,,
114,PT03M35.00S,2025-01-20T17:29:47.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202681,7.178055190538765,50.98039215686274,1610612742,16,17,2025-01-20T17:29:51Z,1140000,False,-5.0,15.0,1,left,MISS K. Irving Layup - blocked,"[202681, 1628998]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,,,,,,,,,,,,,Martin,1628998.0
160,PT03M35.00S,2025-01-20T17:29:47.4Z,1,REGULAR,block,,[],1628998,,,1610612742,16,17,2025-01-20T17:41:39Z,1145000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT03M33.00S,2025-01-20T17:29:49.4Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612742,16,17,2025-01-20T17:41:39Z,1150000,False,,,0,,N. Marshall REBOUND (Off:1 Def:0),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,114.0,1.0,0.0,1.0,,,,,,,,,,,,,
116,PT03M29.00S,2025-01-20T17:29:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629655,6.521024967148489,40.19607843137255,1610612742,16,19,2025-01-20T17:29:57Z,1160000,False,49.0,9.0,1,left,D. Gafford Layup (4 PTS) (N. Marshall 1 AST),"[1629655, 1630230]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,4.0,,,,,,,,,,N. Marshall,1630230.0,1.0,,,,,
118,PT03M13.00S,2025-01-20T17:30:09.4Z,1,REGULAR,3pt,Jump Shot,[],1629006,92.72339027595268,95.34313725490196,1610612766,16,19,2025-01-20T17:30:13Z,1180000,False,227.0,16.0,1,right,MISS J. Okogie 3PT,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,
119,PT03M10.00S,2025-01-20T17:30:11.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,16,19,2025-01-20T17:30:11Z,1190000,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,118.0,2.0,1.0,1.0,,,,,,,,,,,,,
120,PT03M03.00S,2025-01-20T17:30:20.0Z,1,REGULAR,3pt,Jump Shot,[],1630230,29.911300919842315,73.77450980392157,1610612742,16,19,2025-01-20T17:30:24Z,1200000,False,-119.0,229.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2025-01-20T17:30:22.7Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,16,19,2025-01-20T17:30:22Z,1210000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,
122,PT02M53.00S,2025-01-20T17:30:30.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,88.64980289093299,94.6078431372549,1610612766,19,19,2025-01-20T17:38:04Z,1220000,False,223.0,54.0,1,right,L. Ball 3PT running pullup (7 PTS) (S. Curry 1 AST),"[1630163, 203552]",1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,22.95,Made,7.0,,,,,,,,,,S. Curry,203552.0,1.0,,,,,
124,PT02M38.00S,2025-01-20T17:30:44.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.5722733245729295,50.0,1610612742,19,21,2025-01-20T17:30:53Z,1240000,False,0.0,19.0,1,left,D. Gafford driving DUNK (6 PTS) (N. Marshall 2 AST),"[1629655, 1630230]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.87,Made,6.0,,,,,,,,,,N. Marshall,1630230.0,2.0,,,,,
126,PT02M22.00S,2025-01-20T17:31:01.2Z,1,REGULAR,turnover,lost ball,[],1629006,,,1610612766,19,21,2025-01-20T17:31:07Z,1260000,False,,,0,,J. Okogie lost ball TURNOVER (1 TO),"[1629006, 202681]",1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Irving,202681.0,,
127,PT02M22.00S,2025-01-20T17:31:01.2Z,1,REGULAR,steal,,[],202681,,,1610612742,19,21,2025-01-20T17:31:04Z,1270000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2025-01-20T17:31:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641765,11.777266754270697,45.34313725490196,1610612742,19,23,2025-01-20T17:31:12Z,1280000,False,23.0,58.0,1,left,O. Prosper 6' running Layup (4 PTS),[1641765],1610612742.0,DAL,running,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,4.0,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2025-01-20T17:31:27.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,77.61169513797634,7.8431372549019605,1610612766,22,23,2025-01-20T17:31:31Z,1290000,False,-211.0,158.0,1,right,L. Ball 26' 3PT step back (10 PTS) (C. Martin 1 AST),"[1630163, 1628998]",1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.34,Made,10.0,,,,,,,,,,C. Martin,1628998.0,1.0,,,,,
130,PT01M37.00S,2025-01-20T17:31:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,6.1268068331143235,45.588235294117645,1610612742,22,25,2025-01-20T17:42:06Z,1300000,False,22.0,5.0,1,left,K. Irving reverse Layup (7 PTS) (D. Gafford 2 AST),"[202681, 1629655]",1610612742.0,DAL,reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.27,Made,7.0,,,,,,,,,,D. Gafford,1629655.0,2.0,,,,,
133,PT01M16.00S,2025-01-20T17:32:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203552,92.59198423127464,52.20588235294118,1610612766,22,25,2025-01-20T17:32:10Z,1320000,False,11.0,17.0,1,right,MISS S. Curry cutting Layup - blocked,"[203552, 1629655]",1610612766.0,CHA,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
134,PT01M16.00S,2025-01-20T17:32:05.9Z,1,REGULAR,block,,[],1629655,,,1610612766,22,25,2025-01-20T17:32:08Z,1330000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2025-01-20T17:32:08.9Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612742,22,25,2025-01-20T17:32:10Z,1340000,False,,,0,,O. Prosper REBOUND (Off:2 Def:3),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,133.0,5.0,3.0,2.0,,,,,,,,,,,,,
137,PT01M08.00S,2025-01-20T17:32:22.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,22,25,2025-01-20T17:32:22Z,1360000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M08.00S,2025-01-20T17:32:25.8Z,1,REGULAR,substitution,out,[],1630163,,,1610612742,22,25,2025-01-20T17:35:29Z,1370000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M08.00S,2025-01-20T17:32:25.8Z,1,REGULAR,substitution,out,[],1628998,,,1610612742,22,25,2025-01-20T17:35:29Z,1380000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M08.00S,2025-01-20T17:32:25.8Z,1,REGULAR,substitution,in,[],1628970,,,1610612742,22,25,2025-01-20T17:35:29Z,1390000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M08.00S,2025-01-20T17:32:25.8Z,1,REGULAR,substitution,in,[],203995,,,1610612742,22,25,2025-01-20T17:35:29Z,1400000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M04.00S,2025-01-20T17:35:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.229303547963205,47.549019607843135,1610612742,22,27,2025-01-20T17:43:40Z,1410000,False,12.0,25.0,1,left,D. Gafford cutting Layup (8 PTS) (N. Marshall 3 AST),"[1629655, 1630230]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.78,Made,8.0,,,,,,,,,,N. Marshall,1630230.0,3.0,,,,,
146,PT00M50.50S,2025-01-20T17:36:57.7Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612766,22,27,2025-01-20T17:54:06Z,1450000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M50.50S,2025-01-20T17:39:13.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631217,89.70105124835742,50.245098039215684,1610612766,22,27,2025-01-20T17:39:31Z,1470000,False,1.0,44.0,1,right,MISS M. Diabaté driving DUNK - blocked,"[1631217, 1629655]",1610612766.0,CHA,driving,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
156,PT00M50.50S,2025-01-20T17:39:13.3Z,1,REGULAR,block,,[],1629655,,,1610612766,22,27,2025-01-20T17:40:39Z,1475000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M50.50S,2025-01-20T17:39:13.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,22,27,2025-01-20T17:40:39Z,1480000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,148.0,,,,,,,,,,,,,,,,
150,PT00M50.10S,2025-01-20T17:39:47.0Z,1,REGULAR,jumpball,recovered,[],1641765,,,1610612742,22,27,2025-01-20T17:39:47Z,1490000,False,,,0,,Jump Ball D. Gafford vs. M. Diabaté: Tip to O. Prosper,"[1641765, 1629655, 1631217]",1610612742.0,DAL,challenge,O. Prosper,1641765.0,Prosper,O. Prosper,Gafford,1629655.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
153,PT00M36.00S,2025-01-20T17:40:05.4Z,1,REGULAR,violation,kicked ball,[],1631217,,,1610612742,22,27,2025-01-20T17:40:17Z,1520000,False,,,0,,M. Diabaté kicked ball VIOLATION,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,
154,PT00M23.60S,2025-01-20T17:40:30.0Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,22,27,2025-01-20T17:40:33Z,1530000,False,,,0,,K. Irving bad pass TURNOVER (2 TO),"[202681, 203552]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Curry,203552.0,,
155,PT00M23.60S,2025-01-20T17:40:30.0Z,1,REGULAR,steal,,[],203552,,,1610612766,22,27,2025-01-20T17:40:32Z,1540000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
157,PT00M06.90S,2025-01-20T17:40:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631217,91.80354796320631,50.98039215686274,1610612766,24,27,2025-01-20T17:45:20Z,1550000,False,5.0,25.0,1,right,M. Diabaté cutting Layup (2 PTS) (V. Micić 1 AST),"[1631217, 203995]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,2.5,Made,2.0,,,,,,,,,,V. Micić,203995.0,1.0,,,,,
159,PT00M00.00S,2025-01-20T17:41:02.2Z,1,REGULAR,period,end,[],0,,,1610612742,24,27,2025-01-20T17:41:02Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,out,['startperiod'],1629006,,,1610612742,24,27,2025-01-20T17:43:41Z,1580000,False,,,0,,SUB out: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612742,24,27,2025-01-20T17:43:41Z,1590000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,out,['startperiod'],1641765,,,1610612742,24,27,2025-01-20T17:43:41Z,1600000,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,out,['startperiod'],202681,,,1610612742,24,27,2025-01-20T17:43:41Z,1610000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,out,['startperiod'],1630556,,,1610612742,24,27,2025-01-20T17:43:41Z,1620000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612742,24,27,2025-01-20T17:43:41Z,1630000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,in,['startperiod'],1631109,,,1610612742,24,27,2025-01-20T17:43:41Z,1640000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,24,27,2025-01-20T17:43:41Z,1650000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-01-20T17:41:06.1Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612742,24,27,2025-01-20T17:43:41Z,1660000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
