actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
175,PT00M53.20S,2024-12-17T00:37:09.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630163,,,1610612766,21,28,2024-12-17T00:37:09Z,1720000,False,,,0,,L. Ball Free Throw 2 of 2 (4 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
176,PT00M29.60S,2024-12-17T00:37:35.1Z,1,REGULAR,3pt,Jump Shot,[],1641741,27.020367936925098,84.55882352941177,1610612755,21,28,2024-12-17T00:37:39Z,1730000,False,-173.0,201.0,1,left,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
177,PT00M27.50S,2024-12-17T00:37:37.1Z,1,REGULAR,rebound,offensive,[],200768,,,1610612755,21,28,2024-12-17T00:37:37Z,1740000,False,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,176.0,1.0,0.0,1.0,,,,,,,,,,,,,
178,PT00M19.20S,2024-12-17T00:37:46.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202331,24.655059132720105,12.990196078431374,1610612755,21,31,2024-12-17T00:38:35Z,1750000,False,185.0,179.0,1,left,P. George 25' 3PT step back (15 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.76,Made,15.0,,,,,,,,,,,,,,,,,
179,PT00M04.10S,2024-12-17T00:38:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,89.17542706964521,54.41176470588235,1610612766,23,31,2024-12-17T00:38:08Z,1760000,False,22.0,49.0,1,right,I. Wong fadeaway Jump Shot (2 PTS) (C. Martin 1 AST),"[1631209, 1628998]",1610612766.0,CHA,fadeaway,,,Wong,I. Wong,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,2.0,,,,,C. Martin,1628998.0,1.0,,,,,,,,,,
180,PT00M02.50S,2024-12-17T00:38:13.6Z,1,REGULAR,3pt,Jump Shot,[],200768,41.343626806833115,74.01960784313727,1610612755,23,31,2024-12-17T00:40:19Z,1770000,False,-120.0,336.0,1,left,MISS K. Lowry 35' pullup 3PT,[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,35.69,Missed,,,,,,,,,,,,,,,,,,
181,PT00M00.10S,2024-12-17T00:38:16.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,23,31,2024-12-17T00:40:19Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,180.0,,,,,,,,,,,,,,,,
182,PT00M00.00S,2024-12-17T00:38:23.7Z,1,REGULAR,period,end,[],0,,,1610612755,23,31,2024-12-17T00:38:37Z,1790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],1631209,,,1610612755,23,31,2024-12-17T00:40:58Z,1800000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],1642275,,,1610612755,23,31,2024-12-17T00:40:58Z,1810000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,23,31,2024-12-17T00:40:58Z,1820000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],200768,,,1610612755,23,31,2024-12-17T00:40:58Z,1830000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,out,['startperiod'],1641741,,,1610612755,23,31,2024-12-17T00:40:58Z,1840000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612755,23,31,2024-12-17T00:40:58Z,1850000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612755,23,31,2024-12-17T00:40:58Z,1860000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,23,31,2024-12-17T00:40:58Z,1870000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612755,23,31,2024-12-17T00:40:58Z,1880000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2024-12-17T00:38:39.4Z,2,REGULAR,substitution,in,['startperiod'],1627824,,,1610612755,23,31,2024-12-17T00:40:58Z,1890000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2024-12-17T00:41:00.3Z,2,REGULAR,period,start,[],0,,,1610612766,23,31,2024-12-17T00:41:00Z,1900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M45.00S,2024-12-17T00:41:15.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.24901445466492,48.28431372549019,1610612766,25,31,2024-12-17T00:41:19Z,1910000,False,-9.0,11.0,1,right,M. Bridges DUNK (6 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.4,Made,6.0,,,,,L. Ball,1630163.0,3.0,,,,,,,,,,
197,PT11M26.00S,2024-12-17T00:41:33.6Z,2,REGULAR,3pt,Jump Shot,[],201569,27.283180026281208,82.59803921568627,1610612755,25,31,2024-12-17T00:41:37Z,1930000,False,-163.0,204.0,1,left,MISS E. Gordon 26' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
198,PT11M22.00S,2024-12-17T00:41:37.6Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,31,2024-12-17T00:41:37Z,1940000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT11M17.00S,2024-12-17T00:41:42.3Z,2,REGULAR,turnover,lost ball,[],1628970,,,1610612766,25,31,2024-12-17T00:41:46Z,1950000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1630178]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,,,
200,PT11M17.00S,2024-12-17T00:41:42.3Z,2,REGULAR,steal,,[],1630178,,,1610612755,25,31,2024-12-17T00:41:44Z,1960000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
201,PT11M05.00S,2024-12-17T00:41:54.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,14.931011826544022,57.84313725490197,1610612755,25,33,2024-12-17T00:41:58Z,1970000,False,-39.0,88.0,1,left,T. Maxey 9' driving floating Jump Shot (14 PTS) (E. Gordon 1 AST),"[1630178, 201569]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,9.62,Made,14.0,,,,,E. Gordon,201569.0,1.0,,,,,,,,,,
203,PT10M51.00S,2024-12-17T00:42:14.1Z,2,REGULAR,foul,offensive,[],1628970,,,1610612766,25,33,2024-12-17T00:44:46Z,1990000,False,,,0,,M. Bridges charge offensive FOUL (1 PF),"[1628970, 202331]",1610612766.0,CHA,charge,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,,,,,,George,202331.0
205,PT10M51.00S,2024-12-17T00:42:14.1Z,2,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,25,33,2024-12-17T00:42:14Z,2010000,False,,,0,,M. Bridges offensive foul TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,2.0,,,,,,
206,PT10M38.00S,2024-12-17T00:42:37.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,22.28975032851511,73.52941176470588,1610612755,25,33,2024-12-17T00:42:42Z,2020000,False,-118.0,157.0,1,left,MISS P. George 19' step back Shot,[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Left Center,19.62,Missed,,,,,,,,,,,,,,,,,,
207,PT10M36.00S,2024-12-17T00:42:39.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,25,33,2024-12-17T00:42:42Z,2030000,False,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Left Center,,,,206.0,4.0,4.0,0.0,,,,,,,,,,,,,
208,PT10M34.00S,2024-12-17T00:42:47.0Z,2,REGULAR,foul,personal,[],1630231,,,1610612766,25,33,2024-12-17T00:42:58Z,2040000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 1630163]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,1.0,0.0,,,,,,Ball,1630163.0
210,PT10M26.00S,2024-12-17T00:43:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630182,91.14651773981603,95.83333333333334,1610612766,25,33,2024-12-17T00:43:20Z,2060000,False,229.0,31.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
211,PT10M24.00S,2024-12-17T00:43:19.0Z,2,REGULAR,rebound,defensive,[],1627824,,,1610612755,25,33,2024-12-17T00:43:20Z,2070000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,
212,PT10M15.00S,2024-12-17T00:43:28.6Z,2,REGULAR,3pt,Jump Shot,[],1630178,26.363337713534822,86.02941176470588,1610612755,25,33,2024-12-17T00:45:38Z,2080000,False,-180.0,195.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
213,PT10M09.00S,2024-12-17T00:43:34.6Z,2,REGULAR,rebound,offensive,[],1630178,,,1610612755,25,33,2024-12-17T00:48:03Z,2090000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,212.0,1.0,0.0,1.0,,,,,,,,,,,,,
214,PT09M59.00S,2024-12-17T00:43:44.1Z,2,REGULAR,turnover,lost ball,[],1630231,,,1610612755,25,33,2024-12-17T00:55:14Z,2100000,False,,,0,,K. Martin lost ball TURNOVER (1 TO),"[1630231, 1630163]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Ball,1630163.0,,,,
215,PT09M59.00S,2024-12-17T00:43:44.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,25,33,2024-12-17T00:55:14Z,2110000,False,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
216,PT09M57.00S,2024-12-17T00:43:49.6Z,2,REGULAR,foul,personal,['2freethrow'],202331,,,1610612766,25,33,2024-12-17T00:44:10Z,2120000,False,,,0,,P. George shooting personal FOUL (2 PF) (Williams 2 FT),"[202331, 1631109]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,2.0,0.0,,,,,,Williams,1631109.0
218,PT09M57.00S,2024-12-17T00:44:17.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631109,,,1610612766,26,33,2024-12-17T00:44:43Z,2140000,False,,,0,,M. Williams Free Throw 1 of 2 (5 PTS),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
219,PT09M57.00S,2024-12-17T00:44:24.4Z,2,REGULAR,substitution,out,[],202331,,,1610612766,26,33,2024-12-17T00:44:34Z,2150000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M57.00S,2024-12-17T00:44:24.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612766,26,33,2024-12-17T00:44:34Z,2160000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M57.00S,2024-12-17T00:44:17.8Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631109,,,1610612766,26,33,2024-12-17T00:44:43Z,2170000,False,,,0,,MISS M. Williams Free Throw 2 of 2,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
222,PT09M52.00S,2024-12-17T00:44:22.8Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,26,33,2024-12-17T00:44:43Z,2180000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,,,,
223,PT09M33.00S,2024-12-17T00:45:01.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,16.113666228646515,41.66666666666667,1610612755,26,33,2024-12-17T00:49:37Z,2190000,False,42.0,99.0,1,left,MISS T. Maxey 10' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
224,PT09M30.00S,2024-12-17T00:45:04.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,26,33,2024-12-17T00:45:06Z,2200000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,
225,PT09M15.00S,2024-12-17T00:45:19.4Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,26,33,2024-12-17T00:45:26Z,2210000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630178]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,,,
226,PT09M15.00S,2024-12-17T00:45:19.4Z,2,REGULAR,steal,,[],1630178,,,1610612755,26,33,2024-12-17T00:45:22Z,2220000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT09M12.00S,2024-12-17T00:45:26.0Z,2,REGULAR,foul,offensive,[],1626162,,,1610612755,26,33,2024-12-17T00:50:45Z,2230000,False,,,0,,K. Oubre Jr. charge offensive FOUL (1 PF),"[1626162, 1628970]",1610612755.0,PHI,charge,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,1.0,0.0,,,,,,Bridges,1628970.0
229,PT09M12.00S,2024-12-17T00:45:26.0Z,2,REGULAR,turnover,offensive foul,[],1626162,,,1610612755,26,33,2024-12-17T00:45:26Z,2250000,False,,,0,,K. Oubre Jr. offensive foul TURNOVER (1 TO),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,1.0,,,,,,
230,PT09M12.00S,2024-12-17T00:45:50.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,26,33,2024-12-17T00:45:50Z,2260000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M12.00S,2024-12-17T00:45:53.6Z,2,REGULAR,substitution,out,[],1630163,,,1610612766,26,33,2024-12-17T00:48:36Z,2280000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M12.00S,2024-12-17T00:45:53.6Z,2,REGULAR,substitution,out,[],1628998,,,1610612766,26,33,2024-12-17T00:48:36Z,2290000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M12.00S,2024-12-17T00:45:53.6Z,2,REGULAR,substitution,in,[],203995,,,1610612766,26,33,2024-12-17T00:48:36Z,2300000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M12.00S,2024-12-17T00:45:53.6Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,26,33,2024-12-17T00:48:36Z,2310000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M58.00S,2024-12-17T00:48:54.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,90.09526938239159,3.1862745098039214,1610612766,26,33,2024-12-17T00:48:58Z,2320000,False,-234.0,41.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
237,PT08M58.00S,2024-12-17T00:48:54.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,26,33,2024-12-17T00:48:58Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,,236.0,,,,,,,,,,,,,,,,
239,PT08M44.00S,2024-12-17T00:49:22.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,10.068988173455978,37.99019607843137,1610612755,26,33,2024-12-17T00:49:27Z,2350000,False,60.0,42.0,1,left,MISS T. Maxey 7' driving Layup - blocked,"[1630178, 1631109]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,Williams,1631109.0,,
240,PT08M44.00S,2024-12-17T00:49:22.1Z,2,REGULAR,block,,[],1631109,,,1610612755,26,33,2024-12-17T00:49:25Z,2360000,False,,,0,,M. Williams BLOCK (2 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT08M44.00S,2024-12-17T00:49:22.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,26,33,2024-12-17T00:49:27Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,239.0,,,,,,,,,,,,,,,,
243,PT08M38.00S,2024-12-17T00:49:42.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,12.828515111695138,46.07843137254902,1610612755,26,35,2024-12-17T00:49:47Z,2390000,False,20.0,68.0,1,left,K. Oubre Jr. 7' fadeaway Jump Shot (4 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,fadeaway,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,4.0,,,,,T. Maxey,1630178.0,1.0,,,,,,,,,,
245,PT08M19.00S,2024-12-17T00:50:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.19776609724047,39.950980392156865,1610612766,26,35,2024-12-17T00:50:05Z,2410000,False,-50.0,21.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
246,PT08M16.00S,2024-12-17T00:50:04.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,26,35,2024-12-17T00:50:05Z,2420000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,245.0,3.0,3.0,0.0,,,,,,,,,,,,,
247,PT08M10.00S,2024-12-17T00:50:10.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630178,7.440867279894875,55.392156862745104,1610612755,26,37,2024-12-17T00:52:48Z,2430000,False,-27.0,17.0,1,left,T. Maxey driving floating bank Jump Shot (16 PTS),[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.21,Made,16.0,,,,,,,,,,,,,,,,,
248,PT07M45.00S,2024-12-17T00:50:35.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.38042049934296,49.50980392156863,1610612766,28,37,2024-12-17T00:50:40Z,2440000,False,-2.0,10.0,1,right,M. Bridges driving DUNK (8 PTS) (M. Williams 2 AST),"[1628970, 1631109]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.0,Made,8.0,,,,,M. Williams,1631109.0,2.0,,,,,,,,,,
250,PT07M20.00S,2024-12-17T00:51:00.4Z,2,REGULAR,3pt,Jump Shot,[],1630231,7.30946123521682,95.09803921568627,1610612755,28,37,2024-12-17T00:51:04Z,2460000,False,-225.0,16.0,1,left,MISS K. Martin 3PT - blocked,"[1630231, 1631109]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,22.61,Missed,,,,,,,,,,,,,,,Williams,1631109.0,,
251,PT07M20.00S,2024-12-17T00:51:00.4Z,2,REGULAR,block,,[],1631109,,,1610612755,28,37,2024-12-17T00:51:03Z,2470000,False,,,0,,M. Williams BLOCK (3 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
252,PT07M17.00S,2024-12-17T00:51:03.4Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612766,28,37,2024-12-17T00:51:04Z,2480000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,250.0,1.0,1.0,0.0,,,,,,,,,,,,,
253,PT07M14.00S,2024-12-17T00:51:12.1Z,2,REGULAR,foul,personal,[],1630231,,,1610612766,28,37,2024-12-17T00:51:30Z,2490000,False,,,0,,K. Martin personal FOUL (2 PF),"[1630231, 1631109]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1193.0,2.0,0.0,,,,,,Williams,1631109.0
255,PT07M14.00S,2024-12-17T00:51:32.1Z,2,REGULAR,substitution,out,[],1630231,,,1610612766,28,37,2024-12-17T00:51:45Z,2510000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M14.00S,2024-12-17T00:51:32.1Z,2,REGULAR,substitution,out,[],1627824,,,1610612766,28,37,2024-12-17T00:51:45Z,2520000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M14.00S,2024-12-17T00:51:32.1Z,2,REGULAR,substitution,in,[],203083,,,1610612766,28,37,2024-12-17T00:51:45Z,2530000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M14.00S,2024-12-17T00:51:32.1Z,2,REGULAR,substitution,in,[],202331,,,1610612766,28,37,2024-12-17T00:51:45Z,2540000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M14.00S,2024-12-17T00:51:54.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,28,37,2024-12-17T00:51:58Z,2550000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,
260,PT07M08.00S,2024-12-17T00:52:22.4Z,2,REGULAR,foul,offensive,[],1631109,,,1610612766,28,37,2024-12-17T00:53:06Z,2560000,False,,,0,,M. Williams offensive FOUL (1 PF),"[1631109, 201569]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2882.0,1.0,1.0,,,,,,Gordon,201569.0
