actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
82,PT04M29.00S,2024-11-07T00:25:43.3Z,1,REGULAR,foul,personal,[],1641706,,,1610612765,13,16,2024-11-07T00:26:00Z,820000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 1630595]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Cunningham,1630595.0,,,
84,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612765,13,16,2024-11-07T00:25:59Z,840000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,out,[],1641706,,,1610612765,13,16,2024-11-07T00:25:59Z,850000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,13,16,2024-11-07T00:25:59Z,860000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,out,[],203501,,,1610612765,13,16,2024-11-07T00:25:59Z,870000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,in,[],1642275,,,1610612765,13,16,2024-11-07T00:25:59Z,880000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,in,[],203552,,,1610612765,13,16,2024-11-07T00:25:59Z,890000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,in,[],1630191,,,1610612765,13,16,2024-11-07T00:25:59Z,900000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M29.00S,2024-11-07T00:25:49.9Z,1,REGULAR,substitution,in,[],1631323,,,1610612765,13,16,2024-11-07T00:25:59Z,910000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M23.00S,2024-11-07T00:26:19.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,12.828515111695138,47.549019607843135,1610612765,13,16,2024-11-07T00:27:43Z,920000,False,12.0,68.0,1,left,MISS C. Cunningham 6' turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
93,PT04M20.00S,2024-11-07T00:26:22.3Z,1,REGULAR,rebound,defensive,[],1642275,,,1610612766,13,16,2024-11-07T00:27:43Z,930000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,
94,PT04M06.00S,2024-11-07T00:26:32.9Z,1,REGULAR,3pt,Jump Shot,[],1628998,89.30683311432325,2.941176470588235,1610612766,13,16,2024-11-07T00:26:39Z,940000,False,-235.0,48.0,1,right,MISS C. Martin 24' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.01,Missed,,,,,,,,,,,,,,,,,,
95,PT04M03.00S,2024-11-07T00:26:35.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,13,16,2024-11-07T00:28:04Z,950000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,94.0,3.0,3.0,0.0,,,,,,,,,,,,
96,PT03M57.00S,2024-11-07T00:26:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.783837056504599,45.09803921568628,1610612765,13,18,2024-11-07T00:28:31Z,960000,False,25.0,11.0,1,left,T. Harris driving Layup (4 PTS),[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,,,4.0,,,,,,,,,,,
97,PT03M50.00S,2024-11-07T00:26:49.7Z,1,REGULAR,turnover,bad pass,[],1629684,,,1610612766,13,18,2024-11-07T00:34:24Z,970000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1627736]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1.0,Beasley,1627736.0,,,,,,,,
98,PT03M50.00S,2024-11-07T00:26:49.7Z,1,REGULAR,steal,,[],1627736,,,1610612765,13,18,2024-11-07T00:27:00Z,980000,False,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
99,PT03M49.00S,2024-11-07T00:27:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627736,8.623521681997373,52.69607843137255,1610612765,13,18,2024-11-07T00:27:13Z,990000,False,-13.0,29.0,1,left,MISS M. Beasley driving Layup,[1627736],1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
100,PT03M49.00S,2024-11-07T00:27:09.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,13,18,2024-11-07T00:27:09Z,1000000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,99.0,,,,,,,,,,,,,,,
101,PT03M49.00S,2024-11-07T00:27:11.5Z,1,REGULAR,foul,personal,[],1627736,,,1610612766,13,18,2024-11-07T00:29:20Z,1010000,False,,,0,,M. Beasley loose ball personal FOUL (1 PF),"[1627736, 1642275]",1610612765.0,DET,loose ball,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Salaün,1642275.0,,,
103,PT03M49.00S,2024-11-07T00:27:26.9Z,1,REGULAR,substitution,out,[],202699,,,1610612766,13,18,2024-11-07T00:27:29Z,1030000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M49.00S,2024-11-07T00:27:26.9Z,1,REGULAR,substitution,in,[],1631093,,,1610612766,13,18,2024-11-07T00:27:29Z,1040000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M30.00S,2024-11-07T00:27:39.5Z,1,REGULAR,2pt,Jump Shot,[],203552,81.553876478318,67.64705882352942,1610612766,13,18,2024-11-07T00:27:43Z,1050000,False,88.0,121.0,1,right,MISS S. Curry 14' pullup Shot,[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,14.97,Missed,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2024-11-07T00:27:41.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,13,18,2024-11-07T00:27:43Z,1060000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,
107,PT03M17.00S,2024-11-07T00:27:51.9Z,1,REGULAR,2pt,Jump Shot,[],1631093,18.084756898817346,20.098039215686274,1610612765,13,20,2024-11-07T00:28:00Z,1070000,False,150.0,117.0,1,left,J. Ivey 19' pullup Jump Shot (4 PTS) (I. Stewart 1 AST),"[1631093, 1630191]",1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,19.01,Made,,,,,,,4.0,,,,,,,,,I. Stewart,1630191.0,1.0
109,PT03M05.00S,2024-11-07T00:28:03.9Z,1,REGULAR,3pt,Jump Shot,[],203552,71.56701708278581,79.41176470588235,1610612766,13,20,2024-11-07T00:28:08Z,1090000,False,147.0,215.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
110,PT03M01.00S,2024-11-07T00:28:07.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,13,20,2024-11-07T00:28:08Z,1100000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,
111,PT02M51.00S,2024-11-07T00:28:17.7Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,13,20,2024-11-07T00:28:23Z,1110000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1629684]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,2.0,Williams,1629684.0,,,,,,,,
112,PT02M51.00S,2024-11-07T00:28:17.7Z,1,REGULAR,steal,,[],1629684,,,1610612766,13,20,2024-11-07T00:28:20Z,1120000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
113,PT02M49.00S,2024-11-07T00:28:24.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628998,91.40932982917214,47.794117647058826,1610612766,13,20,2024-11-07T01:08:04Z,1130000,False,-11.0,28.0,1,right,MISS C. Martin running finger roll Layup,[1628998],1610612766.0,CHA,running finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2024-11-07T00:28:25.1Z,1,REGULAR,rebound,offensive,[],1628998,,,1610612766,13,20,2024-11-07T01:08:04Z,1140000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,
115,PT02M46.00S,2024-11-07T00:28:27.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628998,94.40999984741211,50.0,1610612766,15,20,2024-11-07T01:08:12Z,1150000,False,0.0,0.0,1,right,C. Martin tip Layup (2 PTS),[1628998],1610612766.0,CHA,tip,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,,
116,PT02M32.00S,2024-11-07T00:28:36.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,32.53942181340342,47.794117647058826,1610612765,15,20,2024-11-07T00:28:41Z,1160000,False,11.0,253.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
117,PT02M32.00S,2024-11-07T00:28:36.4Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,15,20,2024-11-07T00:28:41Z,1170000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,116.0,2.0,1.0,1.0,,,,,,,,,,,,
118,PT02M18.00S,2024-11-07T00:28:51.0Z,1,REGULAR,3pt,Jump Shot,[],1629684,70.51576872536137,22.058823529411764,1610612766,18,20,2024-11-07T00:28:56Z,1180000,False,-140.0,225.0,1,right,G. Williams 26' 3PT bank (3 PTS) (T. Mann 1 AST),"[1629684, 1630544]",1610612766.0,CHA,bank,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,,,3.0,,,,,,,,,T. Mann,1630544.0,1.0
120,PT02M03.00S,2024-11-07T00:29:05.1Z,1,REGULAR,3pt,Jump Shot,[],1631093,31.882391590013142,67.40196078431373,1610612765,18,20,2024-11-07T00:32:11Z,1200000,False,-87.0,247.0,1,left,MISS J. Ivey 26' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
121,PT02M00.00S,2024-11-07T00:29:08.1Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,18,20,2024-11-07T00:29:09Z,1210000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,
122,PT01M55.00S,2024-11-07T00:29:15.5Z,1,REGULAR,3pt,Jump Shot,[],1630544,69.46452036793693,71.81372549019608,1610612766,18,20,2024-11-07T00:32:33Z,1220000,False,109.0,235.0,1,right,MISS T. Mann 25' pullup 3PT,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
123,PT01M52.00S,2024-11-07T00:29:18.5Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,18,20,2024-11-07T00:32:33Z,1230000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,
124,PT01M47.00S,2024-11-07T00:29:27.9Z,1,REGULAR,foul,offensive,[],1630191,,,1610612765,18,20,2024-11-07T00:32:58Z,1240000,False,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 1629684]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Williams,1629684.0,,,
126,PT01M47.00S,2024-11-07T00:29:27.9Z,1,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,18,20,2024-11-07T00:32:58Z,1260000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,2002.0,,,,,,,
127,PT01M47.00S,2024-11-07T00:29:42.5Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,18,20,2024-11-07T00:29:45Z,1270000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M47.00S,2024-11-07T00:29:42.5Z,1,REGULAR,substitution,in,[],1630163,,,1610612766,18,20,2024-11-07T00:29:45Z,1280000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M34.00S,2024-11-07T00:30:40.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630163,94.03745072273325,46.07843137254902,1610612766,20,20,2024-11-07T00:30:45Z,1300000,False,-20.0,4.0,1,right,L. Ball driving reverse Layup (4 PTS),[1630163],1610612766.0,CHA,driving reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,4.0,,,,,,,,,,,
141,PT01M23.00S,2024-11-07T00:30:42.4Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,20,20,2024-11-07T00:32:28Z,1305000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M23.00S,2024-11-07T00:30:42.4Z,1,REGULAR,substitution,in,[],1641842,,,1610612765,20,20,2024-11-07T00:32:28Z,1307500,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M23.00S,2024-11-07T00:32:50.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,8.886333771353483,47.30392156862745,1610612765,20,20,2024-11-07T00:34:01Z,1310000,False,13.0,31.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
132,PT01M23.00S,2024-11-07T00:32:50.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612766,20,20,2024-11-07T00:34:01Z,1320000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,131.0,,,,,,,,,,,,,,,
133,PT01M23.00S,2024-11-07T00:32:51.6Z,1,REGULAR,foul,personal,[],1630191,,,1610612766,20,20,2024-11-07T00:36:01Z,1330000,False,,,0,,I. Stewart loose ball personal FOUL (2 PF),"[1630191, 1630163]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,2.0,0.0,Ball,1630163.0,,,
135,PT01M06.00S,2024-11-07T00:32:52.2Z,1,REGULAR,3pt,Jump Shot,[],1629684,70.12155059132719,25.0,1610612766,23,20,2024-11-07T00:36:12Z,1350000,False,-125.0,228.0,1,right,G. Williams 26' 3PT  (6 PTS) (L. Ball 2 AST),"[1629684, 1630163]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.04,Made,,,,,,,6.0,,,,,,,,,L. Ball,1630163.0,2.0
137,PT00M51.70S,2024-11-07T00:32:53.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,7.5722733245729295,51.225490196078425,1610612765,23,22,2024-11-07T00:36:27Z,1370000,False,-6.0,19.0,1,left,I. Stewart DUNK (2 PTS) (M. Beasley 1 AST),"[1630191, 1627736]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,2.0,,,,,,,,,M. Beasley,1627736.0,1.0
139,PT00M27.20S,2024-11-07T00:32:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630544,92.19776609724047,4.6568627450980395,1610612766,23,22,2024-11-07T00:36:42Z,1390000,False,-227.0,21.0,1,right,MISS T. Mann 3PT,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
140,PT00M22.30S,2024-11-07T00:32:59.8Z,1,REGULAR,rebound,defensive,[],1641842,,,1610612765,23,22,2024-11-07T00:36:42Z,1400000,False,,,0,,R. Holland II REBOUND (Off:0 Def:1),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,
143,PT00M04.00S,2024-11-07T00:32:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,8.09789750328515,46.568627450980394,1610612765,23,22,2024-11-07T01:10:04Z,1430000,False,17.0,24.0,1,left,MISS J. Ivey driving finger roll Layup,[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
144,PT00M04.00S,2024-11-07T00:32:55.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,23,22,2024-11-07T00:36:52Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,143.0,,,,,,,,,,,,,,,
146,PT00M04.00S,2024-11-07T00:32:58.5Z,1,REGULAR,substitution,out,[],1630163,,,1610612765,23,22,2024-11-07T00:32:57Z,1460000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M04.00S,2024-11-07T00:32:58.5Z,1,REGULAR,substitution,out,[],203552,,,1610612765,23,22,2024-11-07T00:32:57Z,1470000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M04.00S,2024-11-07T00:32:58.5Z,1,REGULAR,substitution,in,[],1628998,,,1610612765,23,22,2024-11-07T00:32:57Z,1480000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M04.00S,2024-11-07T00:32:58.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612765,23,22,2024-11-07T00:32:57Z,1490000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M00.90S,2024-11-07T00:33:08.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631323,21.76412614980289,76.7156862745098,1610612765,23,24,2024-11-07T00:39:18Z,1500000,False,-134.0,152.0,1,left,S. Fontecchio 20' pullup Jump Shot (2 PTS) (I. Stewart 2 AST),"[1631323, 1630191]",1610612765.0,DET,pullup,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left Center,20.24,Made,,,,,,,2.0,,,,,,,,,I. Stewart,1630191.0,2.0
152,PT00M00.00S,2024-11-07T00:33:15.0Z,1,REGULAR,period,end,[],0,,,1610612766,23,24,2024-11-07T00:33:15Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612766,23,24,2024-11-07T00:35:56Z,1530000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612766,23,24,2024-11-07T00:35:56Z,1540000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,out,['startperiod'],1631093,,,1610612766,23,24,2024-11-07T00:35:56Z,1550000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,23,24,2024-11-07T00:35:56Z,1560000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,in,['startperiod'],201959,,,1610612766,23,24,2024-11-07T00:35:56Z,1570000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-11-07T00:35:31.8Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612766,23,24,2024-11-07T00:35:56Z,1580000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-11-07T00:36:10.5Z,2,REGULAR,period,start,[],0,,,1610612765,23,24,2024-11-07T00:36:10Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M38.00S,2024-11-07T00:36:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,8.754927726675426,53.18627450980392,1610612765,23,26,2024-11-07T00:39:42Z,1600000,False,-16.0,30.0,1,left,C. Cunningham floating Jump Shot (14 PTS) (I. Stewart 3 AST),"[1630595, 1630191]",1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,14.0,,,,,,,,,I. Stewart,1630191.0,3.0
162,PT11M29.00S,2024-11-07T00:36:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630163,73.01248357424441,14.705882352941178,1610612766,23,26,2024-11-07T01:10:57Z,1620000,False,-176.0,201.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
163,PT11M27.00S,2024-11-07T00:36:44.6Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,23,26,2024-11-07T01:10:57Z,1630000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,
164,PT11M10.00S,2024-11-07T00:36:58.9Z,2,REGULAR,3pt,Jump Shot,[],1627736,35.56176084099869,46.32352941176471,1610612765,23,29,2024-11-07T00:37:05Z,1640000,False,18.0,282.0,1,left,M. Beasley 28' 3PT  (3 PTS) (C. Cunningham 1 AST),"[1627736, 1630595]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,28.24,Made,,,,,,,3.0,,,,,,,,,C. Cunningham,1630595.0,1.0
166,PT10M59.00S,2024-11-07T00:37:16.8Z,2,REGULAR,foul,personal,[],1641842,,,1610612766,23,29,2024-11-07T00:40:35Z,1660000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 1630163]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202027.0,1.0,0.0,Ball,1630163.0,,,
168,PT10M44.00S,2024-11-07T00:38:03.3Z,2,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,23,29,2024-11-07T00:38:11Z,1680000,False,,,0,,L. Ball step out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,,,,,1.0,,,2002.0,,,,,,,
