actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
407,PT06M53.00S,2025-02-22T04:08:05.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,80,76,2025-02-22T04:08:12Z,4020000,False,,,0,,A. Sengun REBOUND (Off:3 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,406.0,8.0,5.0,3.0,,,,
408,PT06M43.00S,2025-02-22T04:08:17.8Z,3,REGULAR,turnover,traveling,[],1630578,,,1610612745,80,76,2025-02-22T04:08:22Z,4030000,False,,,0,,A. Sengun traveling TURNOVER (5 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,,,,,,,,5.0,,,,,,,,
409,PT06M43.00S,2025-02-22T04:08:22.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,80,76,2025-02-22T04:08:22Z,4040000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M28.00S,2025-02-22T04:12:07.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,26.363337713534822,19.362745098039216,1610612750,80,76,2025-02-22T04:12:14Z,4050000,False,153.0,195.0,1,left,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
411,PT06M27.00S,2025-02-22T04:12:08.5Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,80,76,2025-02-22T04:12:14Z,4060000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,410.0,3.0,3.0,0.0,,,,
412,PT06M17.00S,2025-02-22T04:12:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,84.31340341655716,44.85294117647059,1610612745,82,76,2025-02-22T04:12:27Z,4070000,False,-26.0,95.0,1,right,A. Thompson 9' floating Jump Shot (11 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.84,Made,11.0,,,,,,A. Sengun,1630578.0,2.0,,,,,,,,,
414,PT05M57.00S,2025-02-22T04:12:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,15.588042049934298,55.14705882352941,1610612750,82,78,2025-02-22T04:12:44Z,4090000,False,-26.0,94.0,1,left,L. Garza 9' driving floating Jump Shot (2 PTS) (M. Conley 4 AST),"[1630568, 201144]",1610612750.0,MIN,driving floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,9.74,Made,2.0,,,,,,M. Conley,201144.0,4.0,,,,,,,,,
416,PT05M38.00S,2025-02-22T04:12:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.32917214191852,46.568627450980394,1610612745,82,78,2025-02-22T04:13:37Z,4110000,False,-17.0,20.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,,
417,PT05M37.00S,2025-02-22T04:12:58.9Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,82,78,2025-02-22T04:12:58Z,4120000,False,,,0,,A. Sengun REBOUND (Off:4 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,416.0,9.0,5.0,4.0,,,,
418,PT05M34.00S,2025-02-22T04:13:00.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,91.27792378449409,48.529411764705884,1610612745,82,78,2025-02-22T04:13:07Z,4130000,False,-7.0,29.0,1,right,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
419,PT05M34.00S,2025-02-22T04:13:00.7Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612750,82,78,2025-02-22T04:13:07Z,4140000,False,,,0,,L. Garza REBOUND (Off:0 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,418.0,1.0,1.0,0.0,,,,
420,PT05M22.00S,2025-02-22T04:13:12.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630568,18.2161629434954,49.26470588235294,1610612750,82,78,2025-02-22T04:13:19Z,4150000,False,4.0,119.0,1,left,MISS L. Garza 11' floating Shot,[1630568],1610612750.0,MIN,floating,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,11.88,Missed,,,,,,,,,,,,,,,,,,
421,PT05M22.00S,2025-02-22T04:13:12.9Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,82,78,2025-02-22T04:13:19Z,4160000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,420.0,6.0,6.0,0.0,,,,
422,PT05M06.00S,2025-02-22T04:13:32.2Z,3,REGULAR,foul,offensive,[],1630578,,,1610612745,82,78,2025-02-22T04:13:39Z,4170000,False,,,0,,A. Sengun offensive FOUL (3 PF),"[1630578, 1629638]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,1626301.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,
424,PT05M06.00S,2025-02-22T04:13:32.2Z,3,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,82,78,2025-02-22T04:13:32Z,4190000,False,,,0,,A. Sengun offensive foul TURNOVER (6 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,1626301.0,,,,,,,,6.0,,,,,,,,
425,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,out,[],1631106,,,1610612750,82,78,2025-02-22T04:13:50Z,4200000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,out,[],1630578,,,1610612750,82,78,2025-02-22T04:13:50Z,4210000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,out,[],1629638,,,1610612750,82,78,2025-02-22T04:13:50Z,4220000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,in,[],1628988,,,1610612750,82,78,2025-02-22T04:13:50Z,4230000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,in,[],203500,,,1610612750,82,78,2025-02-22T04:13:50Z,4240000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M06.00S,2025-02-22T04:13:38.1Z,3,REGULAR,substitution,in,[],1630545,,,1610612750,82,78,2025-02-22T04:13:50Z,4250000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M53.00S,2025-02-22T04:14:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,6.258212877792378,52.94117647058824,1610612750,82,80,2025-02-22T04:14:14Z,4260000,False,-15.0,6.0,1,left,A. Edwards driving Layup (27 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.6,Made,27.0,,,,,,,,,,,,,,,,,
432,PT04M41.00S,2025-02-22T04:14:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,64.33968462549278,37.745098039215684,1610612745,82,80,2025-02-22T04:14:28Z,4270000,False,-61.0,283.0,1,right,MISS J. Green 28' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,28.93,Missed,,,,,,,,,,,,,,,,,,
433,PT04M41.00S,2025-02-22T04:14:22.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,82,80,2025-02-22T04:14:28Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,432.0,,,,,,,
435,PT04M34.00S,2025-02-22T04:14:43.4Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612750,82,80,2025-02-22T04:14:50Z,4300000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Conley 2 FT),"[1641708, 201144]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right,,,,1627534.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,
437,PT04M34.00S,2025-02-22T04:15:11.0Z,3,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,82,81,2025-02-22T04:15:11Z,4320000,False,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
438,PT04M34.00S,2025-02-22T04:15:11.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,82,81,2025-02-22T04:15:19Z,4330000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M34.00S,2025-02-22T04:15:11.7Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,82,81,2025-02-22T04:15:19Z,4340000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M34.00S,2025-02-22T04:15:36.1Z,3,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,82,82,2025-02-22T04:15:36Z,4350000,False,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
441,PT04M23.00S,2025-02-22T04:15:53.6Z,3,REGULAR,2pt,Layup,[],1630224,91.67214191852825,32.59803921568628,1610612745,84,82,2025-02-22T04:15:58Z,4360000,False,-87.0,26.0,1,right,J. Green 9' driving Layup (25 PTS) (A. Holiday 1 AST),"[1630224, 1628988]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Mid-Range,8-16 Left,9.07,Made,25.0,,,,,,A. Holiday,1628988.0,1.0,,,,,,,,,
443,PT04M23.00S,2025-02-22T04:15:56.9Z,3,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612745,84,82,2025-02-22T04:16:06Z,4380000,False,,,0,,L. Garza shooting personal FOUL (3 PF) (Green 1 FT),"[1630568, 1630224]",1610612750.0,MIN,shooting,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,,,,1627534.0,3.0,0.0,Green,1630224.0,,,,,,,,,,,,
445,PT04M23.00S,2025-02-22T04:16:20.5Z,3,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,85,82,2025-02-22T04:16:20Z,4400000,False,,,0,,J. Green Free Throw 1 of 1 (26 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
446,PT04M06.00S,2025-02-22T04:16:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.732588699080158,48.03921568627451,1610612750,85,84,2025-02-22T04:16:46Z,4410000,False,10.0,1.0,1,left,A. Edwards driving reverse Layup (29 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.99,Made,29.0,,,,,,,,,,,,,,,,,
447,PT03M50.00S,2025-02-22T04:16:59.9Z,3,REGULAR,foul,offensive,[],1631095,,,1610612745,85,84,2025-02-22T04:17:08Z,4420000,False,,,0,,J. Smith Jr. offensive FOUL (3 PF),"[1631095, 201144]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,1626301.0,3.0,0.0,Conley,201144.0,,,,,,,,,,,,
449,PT03M50.00S,2025-02-22T04:16:59.9Z,3,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,85,84,2025-02-22T04:16:59Z,4440000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,1626301.0,,,,,,,,1.0,,,,,,,,
450,PT03M39.00S,2025-02-22T04:17:27.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,15.062417871222076,52.20588235294118,1610612750,85,84,2025-02-22T04:17:34Z,4450000,False,-11.0,89.0,1,left,MISS A. Edwards 8' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.98,Missed,,,,,,,,,,,,,,,,,,
451,PT03M37.00S,2025-02-22T04:17:29.8Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612750,85,84,2025-02-22T04:17:34Z,4460000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,450.0,2.0,1.0,1.0,,,,
452,PT03M37.00S,2025-02-22T04:17:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630568,5.590000152587891,50.0,1610612750,85,86,2025-02-22T04:17:31Z,4470000,False,0.0,0.0,1,left,L. Garza tip Layup (4 PTS),[1630568],1610612750.0,MIN,tip,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
453,PT03M37.00S,2025-02-22T04:17:35.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,85,86,2025-02-22T04:17:35Z,4480000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M37.00S,2025-02-22T04:20:31.6Z,3,REGULAR,substitution,out,[],203500,,,1610612745,85,86,2025-02-22T04:20:49Z,4490000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M37.00S,2025-02-22T04:20:31.6Z,3,REGULAR,substitution,out,[],201144,,,1610612745,85,86,2025-02-22T04:20:49Z,4500000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M37.00S,2025-02-22T04:20:31.6Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,85,86,2025-02-22T04:20:49Z,4510000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M37.00S,2025-02-22T04:20:31.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612745,85,86,2025-02-22T04:20:49Z,4520000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M18.00S,2025-02-22T04:21:17.2Z,3,REGULAR,3pt,Jump Shot,[],1631095,66.83639947437582,60.78431372549019,1610612745,88,86,2025-02-22T04:21:21Z,4530000,False,54.0,259.0,1,right,J. Smith Jr. 26' 3PT  (14 PTS) (J. Green 3 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.47,Made,14.0,,,,,,J. Green,1630224.0,3.0,,,,,,,,,
461,PT03M04.00S,2025-02-22T04:21:40.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,32.40801576872536,30.14705882352941,1610612750,88,86,2025-02-22T04:22:14Z,4560000,False,99.0,252.0,1,left,MISS A. Edwards 27' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
462,PT03M03.00S,2025-02-22T04:21:41.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,88,86,2025-02-22T04:21:48Z,4570000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,461.0,4.0,4.0,0.0,,,,
463,PT02M57.00S,2025-02-22T04:21:47.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,92.59198423127464,95.58823529411765,1610612745,88,86,2025-02-22T04:21:55Z,4580000,False,228.0,17.0,1,right,MISS A. Holiday running 3PT,[1628988],1610612745.0,HOU,running,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
464,PT02M53.00S,2025-02-22T04:21:51.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,88,86,2025-02-22T04:21:55Z,4590000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,
465,PT02M51.00S,2025-02-22T04:21:55.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,6.783837056504599,51.225490196078425,1610612750,88,88,2025-02-22T04:22:17Z,4600000,False,-6.0,11.0,1,left,A. Edwards running finger roll Layup (31 PTS),[1630162],1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.28,Made,31.0,,,,,,,,,,,,,,,,,
466,PT02M51.00S,2025-02-22T04:21:59.7Z,3,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612750,88,88,2025-02-22T04:22:09Z,4610000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Edwards 1 FT),"[1628988, 1630162]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,202007.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,,,,
468,PT02M51.00S,2025-02-22T04:22:28.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630162,,,1610612750,88,89,2025-02-22T04:22:28Z,4630000,False,,,0,,A. Edwards Free Throw 1 of 1 (32 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
469,PT02M36.00S,2025-02-22T04:22:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.11760840998686,59.55882352941176,1610612745,90,89,2025-02-22T04:22:48Z,4640000,False,48.0,12.0,1,right,A. Sengun driving Layup (17 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,17.0,,,,,,,,,,,,,,,,,
470,PT02M36.00S,2025-02-22T04:22:52.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,90,89,2025-02-22T04:23:36Z,4650000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M36.00S,2025-02-22T04:23:53.1Z,3,REGULAR,substitution,out,[],1641708,,,1610612750,90,89,2025-02-22T04:24:18Z,4660000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2025-02-22T04:23:53.1Z,3,REGULAR,substitution,in,[],1631106,,,1610612750,90,89,2025-02-22T04:24:18Z,4670000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M14.00S,2025-02-22T04:24:45.3Z,3,REGULAR,2pt,Jump Shot,[],1630162,12.959921156373195,89.70588235294117,1610612750,90,91,2025-02-22T04:25:48Z,4680000,False,-199.0,69.0,1,left,A. Edwards 21' step back Jump Shot (34 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,21.02,Made,34.0,,,,,,,,,,,,,,,,,
474,PT02M00.00S,2025-02-22T04:25:02.2Z,3,REGULAR,foul,personal,[],1630568,,,1610612745,90,91,2025-02-22T04:25:18Z,4690000,False,,,0,,L. Garza personal FOUL (4 PF),"[1630568, 1630578]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Left Center,,,,1626301.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
476,PT01M54.00S,2025-02-22T04:25:23.4Z,3,REGULAR,3pt,Jump Shot,[],1628988,94.69448094612353,2.941176470588235,1610612745,93,91,2025-02-22T04:25:28Z,4710000,False,-235.0,-3.0,1,right,A. Holiday 3PT  (5 PTS) (T. Eason 1 AST),"[1628988, 1631106]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,23.53,Made,5.0,,,,,,T. Eason,1631106.0,1.0,,,,,,,,,
478,PT01M35.00S,2025-02-22T04:25:44.9Z,3,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612750,93,91,2025-02-22T04:25:50Z,4730000,False,,,0,,N. Alexander-Walker bad pass out-of-bounds TURNOVER (2 TO),[1629638],1610612750.0,MIN,bad pass,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,1626301.0,,,,,,,,2.0,,,,,,,,
479,PT01M18.00S,2025-02-22T04:26:06.3Z,3,REGULAR,turnover,bad pass,[],1630578,,,1610612745,93,91,2025-02-22T04:26:22Z,4740000,False,,,0,,A. Sengun bad pass TURNOVER (7 TO),"[1630578, 1630545]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,7.0,,,,,,,Shannon Jr.,1630545.0
480,PT01M18.00S,2025-02-22T04:26:06.3Z,3,REGULAR,steal,,[],1630545,,,1610612750,93,91,2025-02-22T04:26:11Z,4750000,False,,,0,,T. Shannon Jr. STEAL (1 STL),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT01M17.00S,2025-02-22T04:26:11.8Z,3,REGULAR,turnover,out-of-bounds,[],1630545,,,1610612750,93,91,2025-02-22T04:26:20Z,4760000,False,,,0,,T. Shannon Jr. step out-of-bounds TURNOVER (1 TO),[1630545],1610612750.0,MIN,step,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Left,,,,1626301.0,,,,,,,,1.0,,,,,,,,
482,PT01M07.00S,2025-02-22T04:26:29.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,77.08607095926413,91.42156862745098,1610612745,96,91,2025-02-22T04:26:34Z,4770000,False,207.0,163.0,1,right,A. Holiday 26' 3PT  (8 PTS) (J. Green 4 AST),"[1628988, 1630224]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.35,Made,8.0,,,,,,J. Green,1630224.0,4.0,,,,,,,,,
484,PT00M51.50S,2025-02-22T04:26:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,62.745098039215684,1610612750,96,91,2025-02-22T04:26:52Z,4790000,False,-64.0,13.0,1,left,MISS A. Edwards 6' driving Layup - blocked,"[1630162, 1631106]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,Eason,1631106.0,,
485,PT00M51.50S,2025-02-22T04:26:46.3Z,3,REGULAR,block,,[],1631106,,,1610612750,96,91,2025-02-22T04:26:48Z,4800000,False,,,0,,T. Eason BLOCK (2 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT00M50.10S,2025-02-22T04:26:47.7Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,96,91,2025-02-22T04:27:02Z,4810000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,484.0,3.0,1.0,2.0,,,,
487,PT00M46.70S,2025-02-22T04:26:52.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612745,96,91,2025-02-22T04:27:08Z,4820000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Holiday 2 FT),"[1629638, 1628988]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,1627534.0,2.0,0.0,Holiday,1628988.0,,,,,,,,,,,,
489,PT00M46.70S,2025-02-22T04:27:20.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628988,,,1610612745,97,91,2025-02-22T04:27:20Z,4840000,False,,,0,,A. Holiday Free Throw 1 of 2 (9 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
490,PT00M46.70S,2025-02-22T04:27:28.5Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,97,91,2025-02-22T04:27:32Z,4850000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M46.70S,2025-02-22T04:27:28.5Z,3,REGULAR,substitution,in,[],1641708,,,1610612745,97,91,2025-02-22T04:27:32Z,4860000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
