actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
419,PT02M26.00S,2024-12-12T04:22:13.1Z,3,REGULAR,rebound,defensive,[],1630322,,,1610612744,63,63,2024-12-12T04:22:55Z,4090000,False,,,0,,L. Waters III REBOUND (Off:0 Def:4),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,,,,418.0,4.0,4.0,0.0,,,,,,,,,,,,
420,PT02M08.00S,2024-12-12T04:22:30.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,18.2161629434954,4.6568627450980395,1610612744,63,66,2024-12-12T04:22:34Z,4100000,False,227.0,119.0,1,left,B. Hield 25' 3PT  (12 PTS) (T. Jackson-Davis 1 AST),"[1627741, 1631218]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,,,,,,12.0,,T. Jackson-Davis,1631218.0,1.0,,,,
422,PT01M46.00S,2024-12-12T04:22:52.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,82.34231274638634,63.23529411764706,1610612745,65,66,2024-12-12T04:23:24Z,4120000,False,66.0,113.0,1,right,J. Smith Jr. 13' pullup Jump Shot (12 PTS),[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.14,Made,,,,,,,,,,12.0,,,,,,,,
423,PT01M29.00S,2024-12-12T04:23:10.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.933639947437584,50.73529411764706,1610612744,65,66,2024-12-12T04:23:58Z,4130000,False,-4.0,257.0,1,left,MISS B. Hield 25' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
424,PT01M25.00S,2024-12-12T04:23:14.4Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,65,66,2024-12-12T04:24:08Z,4140000,False,,,0,,T. Eason REBOUND (Off:1 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,423.0,6.0,5.0,1.0,,,,,,,,,,,,
425,PT01M19.00S,2024-12-12T04:23:21.5Z,3,REGULAR,foul,offensive,[],1627832,,,1610612745,65,66,2024-12-12T04:23:30Z,4150000,False,,,0,,F. VanVleet charge offensive FOUL (3 PF),"[1627832, 1641764]",1610612745.0,HOU,charge,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628159.0,,,,3.0,0.0,Podziemski,1641764.0
427,PT01M19.00S,2024-12-12T04:23:21.5Z,3,REGULAR,turnover,offensive foul,[],1627832,,,1610612745,65,66,2024-12-12T04:23:21Z,4170000,False,,,0,,F. VanVleet offensive foul TURNOVER (2 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,1628159.0,,,,,,,
428,PT01M19.00S,2024-12-12T04:23:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,65,66,2024-12-12T04:23:56Z,4180000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,out,[],1627832,,,1610612744,65,66,2024-12-12T04:26:49Z,4190000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,out,[],1628415,,,1610612744,65,66,2024-12-12T04:26:49Z,4200000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612744,65,66,2024-12-12T04:26:49Z,4210000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612744,65,66,2024-12-12T04:26:49Z,4220000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,in,[],1630224,,,1610612744,65,66,2024-12-12T04:26:49Z,4230000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT01M19.00S,2024-12-12T04:26:30.3Z,3,REGULAR,substitution,in,[],1630578,,,1610612744,65,66,2024-12-12T04:26:49Z,4240000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M09.00S,2024-12-12T04:27:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,32.40801576872536,56.86274509803921,1610612744,65,69,2024-12-12T04:27:14Z,4250000,False,-34.0,252.0,1,left,B. Hield 25' 3PT  (15 PTS) (B. Podziemski 3 AST),"[1627741, 1641764]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,25.44,Made,,,,,,,,,,15.0,,B. Podziemski,1641764.0,3.0,,,,
438,PT00M46.30S,2024-12-12T04:27:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.67214191852825,56.86274509803921,1610612745,65,69,2024-12-12T04:28:20Z,4280000,False,34.0,26.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 1631218]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.29,Missed,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,
439,PT00M46.30S,2024-12-12T04:27:45.5Z,3,REGULAR,block,,[],1631218,,,1610612745,65,69,2024-12-12T04:27:47Z,4290000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
440,PT00M45.70S,2024-12-12T04:27:46.1Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,65,69,2024-12-12T04:28:20Z,4300000,False,,,0,,A. Sengun REBOUND (Off:3 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,438.0,10.0,7.0,3.0,,,,,,,,,,,,
441,PT00M44.80S,2024-12-12T04:27:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.59198423127464,51.71568627450981,1610612745,67,69,2024-12-12T04:27:55Z,4310000,False,9.0,17.0,1,right,A. Sengun putback Layup (19 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,19.0,,,,,,,,
442,PT00M44.80S,2024-12-12T04:27:52.5Z,3,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612745,67,69,2024-12-12T04:28:00Z,4320000,False,,,0,,B. Hield shooting personal FOUL (3 PF) (Sengun 1 FT),"[1627741, 1630578]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,3.0,0.0,Sengun,1630578.0
444,PT00M44.80S,2024-12-12T04:28:27.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630578,,,1610612745,68,69,2024-12-12T04:28:27Z,4340000,False,,,0,,A. Sengun Free Throw 1 of 1 (20 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
445,PT00M28.70S,2024-12-12T04:28:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,6.783837056504599,47.794117647058826,1610612744,68,69,2024-12-12T04:29:45Z,4350000,False,11.0,11.0,1,left,MISS J. Kuminga driving Layup - blocked,"[1630228, 1641708]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.58,Missed,Thompson,1641708.0,,,,,,,,,,,,,,,,
446,PT00M28.70S,2024-12-12T04:28:48.0Z,3,REGULAR,block,,[],1641708,,,1610612744,68,69,2024-12-12T04:28:50Z,4360000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
447,PT00M27.20S,2024-12-12T04:28:49.5Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612745,68,69,2024-12-12T04:29:45Z,4370000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,445.0,1.0,1.0,0.0,,,,,,,,,,,,
448,PT00M18.70S,2024-12-12T04:28:58.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,93.11760840998686,47.30392156862745,1610612745,68,69,2024-12-12T04:30:28Z,4380000,False,-13.0,12.0,1,right,MISS T. Eason driving reverse DUNK,[1631106],1610612745.0,HOU,driving reverse,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
449,PT00M16.70S,2024-12-12T04:29:00.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,68,69,2024-12-12T04:30:28Z,4390000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,448.0,,,,,,,,,,,,,,,
452,PT00M00.10S,2024-12-12T04:29:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630228,32.14520367936925,63.48039215686274,1610612744,68,69,2024-12-12T04:33:04Z,4420000,False,-67.0,250.0,1,left,MISS J. Kuminga 25' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
453,PT00M00.10S,2024-12-12T04:29:50.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,68,69,2024-12-12T04:33:04Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,452.0,,,,,,,,,,,,,,,
454,PT00M00.00S,2024-12-12T04:29:54.6Z,3,REGULAR,period,end,[],0,,,1610612744,68,69,2024-12-12T04:29:54Z,4440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,68,69,2024-12-12T04:33:25Z,4450000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,68,69,2024-12-12T04:33:25Z,4460000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,out,['startperiod'],1631218,,,1610612744,68,69,2024-12-12T04:33:25Z,4470000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,68,69,2024-12-12T04:33:25Z,4480000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,68,69,2024-12-12T04:33:25Z,4490000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-12-12T04:32:37.0Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,68,69,2024-12-12T04:33:25Z,4500000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-12-12T04:33:32.3Z,4,REGULAR,period,start,[],0,,,1610612745,68,69,2024-12-12T04:33:32Z,4510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT11M52.00S,2024-12-12T04:33:41.2Z,4,REGULAR,turnover,lost ball,[],1641708,,,1610612745,68,69,2024-12-12T04:34:04Z,4520000,False,,,0,,A. Thompson lost ball TURNOVER (1 TO),"[1641708, 203110]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,Green,203110.0,,,,,,,,,
464,PT11M52.00S,2024-12-12T04:33:41.2Z,4,REGULAR,steal,,[],203110,,,1610612744,68,69,2024-12-12T04:33:43Z,4530000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
465,PT11M33.00S,2024-12-12T04:33:58.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,6.258212877792378,48.28431372549019,1610612744,68,71,2024-12-12T04:34:03Z,4540000,False,9.0,6.0,1,left,B. Podziemski cutting Layup (5 PTS) (K. Looney 1 AST),"[1641764, 1626172]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,5.0,,K. Looney,1626172.0,1.0,,,,
467,PT11M19.00S,2024-12-12T04:34:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.46057818659659,45.09803921568628,1610612745,68,71,2024-12-12T04:35:04Z,4560000,False,-25.0,18.0,1,right,MISS J. Green cutting Layup,[1630224],1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
468,PT11M17.00S,2024-12-12T04:34:16.8Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612744,68,71,2024-12-12T04:35:04Z,4570000,False,,,0,,L. Waters III REBOUND (Off:0 Def:5),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,467.0,5.0,5.0,0.0,,,,,,,,,,,,
469,PT11M12.00S,2024-12-12T04:34:22.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203110,5.863994743758213,55.14705882352941,1610612744,68,71,2024-12-12T04:35:38Z,4580000,False,-26.0,3.0,1,left,MISS D. Green running Layup,[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
470,PT11M10.00S,2024-12-12T04:34:24.4Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,68,71,2024-12-12T04:35:38Z,4590000,False,,,0,,A. Sengun REBOUND (Off:3 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,469.0,11.0,8.0,3.0,,,,,,,,,,,,
471,PT10M57.00S,2024-12-12T04:34:40.3Z,4,REGULAR,foul,personal,[],1626172,,,1610612745,68,71,2024-12-12T04:34:48Z,4600000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 1630578]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1662.0,,,,1.0,0.0,Sengun,1630578.0
473,PT10M50.00S,2024-12-12T04:35:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,81.68528252299606,59.55882352941176,1610612745,70,71,2024-12-12T04:36:06Z,4620000,False,48.0,120.0,1,right,A. Sengun 12' driving floating Jump Shot (22 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,,,,,,,,,,22.0,,J. Green,1630224.0,3.0,,,,
475,PT10M25.00S,2024-12-12T04:35:26.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.521024967148489,52.94117647058824,1610612744,70,73,2024-12-12T04:35:30Z,4640000,False,-15.0,9.0,1,left,K. Looney cutting DUNK (2 PTS) (D. Green 3 AST),"[1626172, 203110]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,2.0,,D. Green,203110.0,3.0,,,,
477,PT10M24.00S,2024-12-12T04:35:34.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,70,73,2024-12-12T04:35:34Z,4660000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT10M11.00S,2024-12-12T04:39:08.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,93.51182654402102,52.94117647058824,1610612745,72,73,2024-12-12T04:39:14Z,4670000,False,15.0,8.0,1,right,T. Eason cutting DUNK (6 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,,6.0,,A. Sengun,1630578.0,4.0,,,,
480,PT10M00.00S,2024-12-12T04:39:22.8Z,4,REGULAR,foul,personal,[],1631106,,,1610612744,72,73,2024-12-12T04:39:49Z,4690000,False,,,0,,T. Eason personal FOUL (3 PF),"[1631106, 203110]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,,,,3.0,0.0,Green,203110.0
482,PT09M53.00S,2024-12-12T04:39:56.4Z,4,REGULAR,3pt,Jump Shot,[],201939,31.225361366622867,34.80392156862745,1610612744,72,76,2024-12-12T04:40:00Z,4710000,False,76.0,241.0,1,left,S. Curry 25' 3PT  (19 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.27,Made,,,,,,,,,,19.0,,D. Green,203110.0,4.0,,,,
484,PT09M43.00S,2024-12-12T04:40:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630224,74.85216819973719,12.990196078431374,1610612745,72,76,2024-12-12T04:40:36Z,4730000,False,-185.0,184.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
485,PT09M41.00S,2024-12-12T04:40:10.4Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,72,76,2024-12-12T04:40:36Z,4740000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,484.0,2.0,1.0,1.0,,,,,,,,,,,,
486,PT09M39.00S,2024-12-12T04:40:13.7Z,4,REGULAR,foul,personal,[],1641708,,,1610612744,72,76,2024-12-12T04:40:21Z,4750000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1641764]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Podziemski,1641764.0
488,PT09M39.00S,2024-12-12T04:40:21.4Z,4,REGULAR,substitution,out,[],1630224,,,1610612744,72,76,2024-12-12T04:40:28Z,4770000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M39.00S,2024-12-12T04:40:21.4Z,4,REGULAR,substitution,out,[],1630578,,,1610612744,72,76,2024-12-12T04:40:28Z,4780000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M39.00S,2024-12-12T04:40:21.4Z,4,REGULAR,substitution,in,[],1631095,,,1610612744,72,76,2024-12-12T04:40:28Z,4790000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M39.00S,2024-12-12T04:40:21.4Z,4,REGULAR,substitution,in,[],1628415,,,1610612744,72,76,2024-12-12T04:40:28Z,4800000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M25.00S,2024-12-12T04:41:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630322,6.783837056504599,47.549019607843135,1610612744,72,78,2024-12-12T04:41:36Z,4810000,False,12.0,11.0,1,left,L. Waters III driving Layup (5 PTS),[1630322],1610612744.0,GSW,driving,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,5.0,,,,,,,,
493,PT09M10.00S,2024-12-12T04:41:26.4Z,4,REGULAR,foul,personal,[],203110,,,1610612745,72,78,2024-12-12T04:41:42Z,4820000,False,,,0,,D. Green personal FOUL (2 PF),"[203110, 1631106]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1662.0,,,,2.0,0.0,Eason,1631106.0
495,PT08M59.00S,2024-12-12T04:42:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,89.09329829172142,44.829963235294116,1610612745,72,78,2024-12-12T04:43:04Z,4840000,False,-26.0,50.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,,,,,,,,,,,,,
496,PT08M56.00S,2024-12-12T04:42:05.8Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,72,78,2024-12-12T04:43:04Z,4850000,False,,,0,,K. Looney REBOUND (Off:0 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,495.0,6.0,6.0,0.0,,,,,,,,,,,,
497,PT08M40.00S,2024-12-12T04:42:21.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626172,8.886333771353483,38.72549019607843,1610612744,72,78,2024-12-12T04:44:12Z,4860000,False,56.0,31.0,1,left,MISS K. Looney 6' turnaround Hook,[1626172],1610612744.0,GSW,turnaround,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
498,PT08M40.00S,2024-12-12T04:42:21.2Z,4,REGULAR,rebound,offensive,[],1626172,,,1610612744,72,78,2024-12-12T04:53:16Z,4870000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,497.0,7.0,6.0,1.0,,,,,,,,,,,,
548,PT08M39.00S,2024-12-12T04:42:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.601182654402102,53.18627450980392,1610612744,72,78,2024-12-12T04:56:42Z,4875000,False,-16.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
549,PT08M36.00S,2024-12-12T04:42:31.3Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,72,78,2024-12-12T04:56:14Z,4877500,False,,,0,,T. Eason REBOUND (Off:1 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,548.0,7.0,6.0,1.0,,,,,,,,,,,,
499,PT08M25.00S,2024-12-12T04:42:35.4Z,4,REGULAR,turnover,bad pass,[],1628415,,,1610612745,72,78,2024-12-12T04:44:52Z,4880000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1630322]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Waters III,1630322.0,,,,,,,,,
500,PT08M25.00S,2024-12-12T04:42:35.4Z,4,REGULAR,steal,,[],1630322,,,1610612744,72,78,2024-12-12T04:42:37Z,4890000,False,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
501,PT08M14.00S,2024-12-12T04:42:47.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201939,23.99802890932983,73.0392156862745,1610612744,72,78,2024-12-12T04:45:17Z,4900000,False,-115.0,173.0,1,left,MISS S. Curry 20' Jump Shot,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,20.79,Missed,,,,,,,,,,,,,,,,,,
502,PT08M12.00S,2024-12-12T04:42:49.3Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,72,78,2024-12-12T04:45:17Z,4910000,False,,,0,,A. Thompson REBOUND (Off:2 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,501.0,5.0,3.0,2.0,,,,,,,,,,,,
503,PT08M06.00S,2024-12-12T04:42:53.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,95.0886990801577,97.05882352941177,1610612745,75,78,2024-12-12T04:43:04Z,4920000,False,235.0,-6.0,1,right,T. Eason 3PT running (9 PTS) (A. Thompson 3 AST),"[1631106, 1641708]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,,,,9.0,,A. Thompson,1641708.0,3.0,,,,
505,PT08M02.00S,2024-12-12T04:43:07.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,75,78,2024-12-12T04:43:07Z,4940000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
