actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
169,PT12M00.00S,2024-12-30T00:40:05.6Z,2,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,27,31,2024-12-30T00:40:17Z,1680000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-12-30T00:40:25.9Z,2,REGULAR,period,start,[],0,,,1610612745,27,31,2024-12-30T00:40:25Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M50.00S,2024-12-30T00:40:35.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,94.43166885676742,48.529411764705884,1610612745,29,31,2024-12-30T00:40:41Z,1700000,False,-7.0,0.0,1,right,A. Thompson driving DUNK (2 PTS) (A. Holiday 1 AST),"[1641708, 1628988]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,2.0,A. Holiday,1628988.0,1.0,,,,,,,,,,
173,PT11M30.00S,2024-12-30T00:40:54.7Z,2,REGULAR,3pt,Jump Shot,[],202692,19.530223390275953,2.450980392156863,1610612748,29,31,2024-12-30T00:42:54Z,1720000,False,238.0,131.0,1,left,MISS A. Burks 27' pullup 3PT,[202692],1610612748.0,MIA,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,27.15,Missed,,,,,,,,,,,,,,,
174,PT11M24.00S,2024-12-30T00:41:00.7Z,2,REGULAR,rebound,offensive,[],1631107,,,1610612748,29,31,2024-12-30T00:41:00Z,1730000,False,,,0,,N. Jović REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,173.0,,,,,,,,,,2.0,1.0,1.0,,
177,PT11M24.00S,2024-12-30T00:41:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,9.411957950065702,47.30392156862745,1610612748,29,31,2024-12-30T00:41:06Z,1760000,False,13.0,36.0,1,left,MISS N. Jović tip Layup,[1631107],1610612748.0,MIA,tip,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,3.84,Missed,,,,,,,,,,,,,,,
178,PT11M22.00S,2024-12-30T00:41:02.7Z,2,REGULAR,rebound,offensive,[],1642276,,,1610612748,29,31,2024-12-30T00:41:02Z,1770000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,177.0,,,,,,,,,,3.0,2.0,1.0,,
179,PT11M20.00S,2024-12-30T00:41:04.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,7.5722733245729295,50.49019607843137,1610612748,29,33,2024-12-30T00:43:55Z,1780000,False,-2.0,19.0,1,left,N. Jović driving Layup (6 PTS) (K. Ware 1 AST),"[1631107, 1642276]",1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,1.89,Made,,6.0,K. Ware,1642276.0,1.0,,,,,,,,,,
181,PT11M13.00S,2024-12-30T00:41:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641715,93.24901445466492,50.0,1610612745,31,33,2024-12-30T00:41:19Z,1800000,False,0.0,11.0,1,right,C. Whitmore DUNK (4 PTS) (A. Thompson 3 AST),"[1641715, 1641708]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,4.0,A. Thompson,1641708.0,3.0,,,,,,,,,,
183,PT10M51.00S,2024-12-30T00:41:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626179,6.389618922470433,47.30392156862745,1610612748,31,35,2024-12-30T00:46:18Z,1820000,False,13.0,8.0,1,left,T. Rozier driving Layup (10 PTS) (K. Ware 2 AST),"[1626179, 1642276]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,1.55,Made,,10.0,K. Ware,1642276.0,2.0,,,,,,,,,,
185,PT10M51.00S,2024-12-30T00:41:38.7Z,2,REGULAR,violation,defensive goaltending,[],1641708,,,1610612748,31,35,2024-12-30T00:42:35Z,1840000,False,,,0,,A. Thompson defensive goaltending VIOLATION,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
186,PT10M40.00S,2024-12-30T00:41:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.24901445466492,44.85294117647059,1610612745,33,35,2024-12-30T00:42:01Z,1850000,False,-26.0,11.0,1,right,A. Sengun driving finger roll Layup (10 PTS) (A. Holiday 2 AST),"[1630578, 1628988]",1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.8,Made,,10.0,A. Holiday,1628988.0,2.0,,,,,,,,,,
188,PT10M34.00S,2024-12-30T00:42:03.9Z,2,REGULAR,foul,personal,[],1628415,,,1610612748,33,35,2024-12-30T00:42:11Z,1870000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 1631107]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628482.0,1.0,0.0,Jović,1631107.0,,,,,
190,PT10M34.00S,2024-12-30T00:42:10.4Z,2,REGULAR,substitution,out,[],1642276,,,1610612748,33,35,2024-12-30T00:42:16Z,1890000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M34.00S,2024-12-30T00:42:10.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,33,35,2024-12-30T00:42:16Z,1900000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M24.00S,2024-12-30T00:42:42.8Z,2,REGULAR,3pt,Jump Shot,[],202692,4.155716162943495,96.07843137254902,1610612748,33,35,2024-12-30T00:42:48Z,1910000,False,-230.0,-13.0,1,left,MISS A. Burks 3PT,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,,,,23.08,Missed,,,,,,,,,,,,,,,
193,PT10M20.00S,2024-12-30T00:42:46.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,33,35,2024-12-30T00:42:48Z,1920000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,192.0,,,,,,,,,,3.0,2.0,1.0,,
194,PT10M03.00S,2024-12-30T00:43:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.43166885676742,57.107843137254896,1610612745,35,35,2024-12-30T00:43:10Z,1930000,False,36.0,0.0,1,right,A. Sengun driving Layup (12 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,3.55,Made,,12.0,,,,,,,,,,,,,
195,PT09M43.00S,2024-12-30T00:43:25.7Z,2,REGULAR,turnover,out-of-bounds,[],202692,,,1610612748,35,35,2024-12-30T00:43:34Z,1940000,False,,,0,,A. Burks bad pass out-of-bounds TURNOVER (2 TO),[202692],1610612748.0,MIA,bad pass,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,1830.0,,,,,,,,,
196,PT09M23.00S,2024-12-30T00:43:54.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641715,89.43823915900131,50.49019607843137,1610612745,35,35,2024-12-30T00:44:01Z,1950000,False,2.0,47.0,1,right,MISS C. Whitmore cutting DUNK - blocked,"[1641715, 1626179]",1610612745.0,HOU,cutting,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,Rozier,1626179.0
197,PT09M23.00S,2024-12-30T00:43:54.5Z,2,REGULAR,block,,[],1626179,,,1610612745,35,35,2024-12-30T00:43:56Z,1960000,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M20.00S,2024-12-30T00:43:57.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,35,35,2024-12-30T00:44:01Z,1970000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,196.0,,,,,,,,,,3.0,3.0,0.0,,
199,PT09M17.00S,2024-12-30T00:44:01.7Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612748,35,35,2024-12-30T00:44:18Z,1980000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Jović 2 FT),"[1630578, 1631107]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628482.0,1.0,0.0,Jović,1631107.0,,,,,
201,PT09M17.00S,2024-12-30T00:44:32.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631107,,,1610612748,35,36,2024-12-30T00:44:32Z,2000000,False,,,0,,N. Jović Free Throw 1 of 2 (7 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
202,PT09M17.00S,2024-12-30T00:44:50.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631107,,,1610612748,35,37,2024-12-30T00:44:50Z,2010000,False,,,0,,N. Jović Free Throw 2 of 2 (8 PTS),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
203,PT09M02.00S,2024-12-30T00:45:09.5Z,2,REGULAR,foul,offensive,[],1630578,,,1610612745,35,37,2024-12-30T00:45:15Z,2020000,False,,,0,,A. Sengun offensive FOUL (2 PF),"[1630578, 1631107]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628482.0,2.0,0.0,Jović,1631107.0,,,,,
205,PT09M02.00S,2024-12-30T00:45:09.5Z,2,REGULAR,turnover,offensive foul,[],1630578,,,1610612745,35,37,2024-12-30T00:45:09Z,2040000,False,,,0,,A. Sengun offensive foul TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,1628482.0,,,,,,,,,
206,PT09M02.00S,2024-12-30T00:45:17.5Z,2,REGULAR,substitution,out,[],1641715,,,1610612748,35,37,2024-12-30T00:45:31Z,2050000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M02.00S,2024-12-30T00:45:17.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612748,35,37,2024-12-30T00:45:31Z,2060000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M02.00S,2024-12-30T00:45:17.5Z,2,REGULAR,substitution,in,[],203500,,,1610612748,35,37,2024-12-30T00:45:31Z,2070000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M02.00S,2024-12-30T00:45:17.5Z,2,REGULAR,substitution,in,[],1627832,,,1610612748,35,37,2024-12-30T00:45:31Z,2080000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M51.00S,2024-12-30T00:45:48.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631107,14.4053876478318,2.450980392156863,1610612748,35,37,2024-12-30T00:46:10Z,2090000,False,238.0,83.0,1,left,MISS N. Jović 25' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Right Corner 3,24+ Right,,,,25.17,Missed,,,,,,,,,,,,,,,
211,PT08M48.00S,2024-12-30T00:45:52.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,35,37,2024-12-30T00:45:52Z,2100000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Right Corner 3,24+ Right,,,,,,210.0,,,,,,,,,,5.0,2.0,3.0,,
212,PT08M39.00S,2024-12-30T00:46:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,87.07293035479631,50.73529411764706,1610612745,37,37,2024-12-30T00:49:39Z,2110000,False,4.0,69.0,1,right,S. Adams 6' floating Jump Shot (4 PTS) (A. Thompson 4 AST),"[203500, 1641708]",1610612745.0,HOU,floating,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,6.91,Made,,4.0,A. Thompson,1641708.0,4.0,,,,,,,,,,
214,PT08M14.00S,2024-12-30T00:46:27.8Z,2,REGULAR,foul,offensive,[],1628389,,,1610612748,37,37,2024-12-30T00:46:41Z,2130000,False,,,0,,B. Adebayo charge offensive FOUL (1 PF),"[1628389, 1628415]",1610612748.0,MIA,charge,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Brooks,1628415.0,,,,,
216,PT08M14.00S,2024-12-30T00:46:27.8Z,2,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,37,37,2024-12-30T00:46:27Z,2150000,False,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,1626301.0,,,,,,,,,
217,PT07M53.00S,2024-12-30T00:47:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,93.64323258869908,46.07843137254902,1610612745,37,37,2024-12-30T00:50:29Z,2160000,False,-20.0,7.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,2.09,Missed,,,,,,,,,,,,,,,
218,PT07M52.00S,2024-12-30T00:47:09.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,37,37,2024-12-30T00:47:16Z,2170000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,217.0,,,,,,,,,,4.0,4.0,0.0,,
219,PT07M47.00S,2024-12-30T00:47:14.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,10.200394218134035,98.0392156862745,1610612748,37,37,2024-12-30T00:47:33Z,2180000,False,-240.0,43.0,1,left,MISS T. Rozier 24' running 3PT,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,24.41,Missed,,,,,,,,,,,,,,,
220,PT07M47.00S,2024-12-30T00:47:14.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,37,37,2024-12-30T00:47:33Z,2190000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,,219.0,,,,,,,,,,1.0,1.0,0.0,,
221,PT07M36.00S,2024-12-30T00:47:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628988,65.52233902759527,30.392156862745097,1610612745,37,37,2024-12-30T00:47:36Z,2200000,False,-98.0,272.0,1,right,MISS A. Holiday 28' step back 3PT,[1628988],1610612745.0,HOU,step back,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,28.87,Missed,,,,,,,,,,,,,,,
222,PT07M34.00S,2024-12-30T00:47:27.4Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,37,37,2024-12-30T00:47:41Z,2210000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,221.0,,,,,,,,,,1.0,1.0,0.0,,
223,PT07M20.00S,2024-12-30T00:47:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.485545335085414,51.470588235294116,1610612748,37,39,2024-12-30T00:47:46Z,2220000,False,-7.0,74.0,1,left,T. Rozier 7' driving floating Jump Shot (12 PTS) (B. Adebayo 1 AST),"[1626179, 1628389]",1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Made,,12.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
225,PT06M58.00S,2024-12-30T00:48:02.7Z,2,REGULAR,3pt,Jump Shot,[],1627832,64.47109067017082,19.607843137254903,1610612745,37,39,2024-12-30T00:48:10Z,2240000,False,-152.0,281.0,1,right,MISS F. VanVleet 31' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,31.99,Missed,,,,,,,,,,,,,,,
226,PT06M57.00S,2024-12-30T00:48:03.7Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,37,39,2024-12-30T00:48:10Z,2250000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,225.0,,,,,,,,,,3.0,3.0,0.0,,
227,PT06M51.00S,2024-12-30T00:48:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612748,37,39,2024-12-30T00:48:18Z,2260000,False,,,0,,T. Rozier lost ball out-of-bounds TURNOVER (1 TO),[1626179],1610612748.0,MIA,lost ball,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,1830.0,,,,,,,,,
228,PT06M51.00S,2024-12-30T00:48:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,37,39,2024-12-30T00:48:17Z,2270000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,37,39,2024-12-30T00:51:05Z,2280000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,out,[],1626179,,,1610612745,37,39,2024-12-30T00:51:05Z,2290000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,out,[],1631170,,,1610612745,37,39,2024-12-30T00:51:05Z,2300000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,37,39,2024-12-30T00:51:05Z,2310000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,in,[],1629639,,,1610612745,37,39,2024-12-30T00:51:05Z,2320000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M51.00S,2024-12-30T00:50:16.2Z,2,REGULAR,substitution,in,[],1629312,,,1610612745,37,39,2024-12-30T00:51:05Z,2330000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M35.00S,2024-12-30T00:51:37.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,76.5604467805519,52.20588235294118,1610612745,39,39,2024-12-30T00:51:42Z,2340000,False,11.0,168.0,1,right,F. VanVleet 16' pullup Jump Shot (5 PTS) (S. Adams 3 AST),"[1627832, 203500]",1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,16.82,Made,,5.0,S. Adams,203500.0,3.0,,,,,,,,,,
237,PT06M17.00S,2024-12-30T00:51:55.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,6.521024967148489,52.450980392156865,1610612748,39,41,2024-12-30T00:51:59Z,2360000,False,-12.0,9.0,1,left,B. Adebayo Hook (6 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.51,Made,,6.0,T. Herro,1629639.0,4.0,,,,,,,,,,
239,PT06M03.00S,2024-12-30T00:52:09.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,69.85873850197109,19.852941176470587,1610612745,39,41,2024-12-30T00:52:18Z,2380000,False,-151.0,231.0,1,right,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,27.56,Missed,,,,,,,,,,,,,,,
240,PT06M00.00S,2024-12-30T00:52:12.6Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,39,41,2024-12-30T00:52:18Z,2390000,False,,,0,,N. Jović REBOUND (Off:1 Def:2),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,239.0,,,,,,,,,,3.0,2.0,1.0,,
241,PT05M53.00S,2024-12-30T00:52:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.521024967148489,48.03921568627451,1610612748,39,43,2024-12-30T00:53:18Z,2400000,False,10.0,9.0,1,left,T. Herro running reverse Layup (9 PTS) (N. Jović 1 AST),"[1629639, 1631107]",1610612748.0,MIA,running reverse,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,1.32,Made,,9.0,N. Jović,1631107.0,1.0,,,,,,,,,,
243,PT05M33.00S,2024-12-30T00:52:43.6Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,39,43,2024-12-30T00:52:48Z,2420000,False,,,0,,F. VanVleet bad pass TURNOVER (2 TO),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,2.0,,,,,,,,,,,,,,,,,,,
245,PT05M33.00S,2024-12-30T00:52:46.4Z,2,REGULAR,foul,personal,[],1630224,,,1610612748,39,43,2024-12-30T00:53:09Z,2440000,False,,,0,,J. Green loose ball personal FOUL (1 PF),"[1630224, 202692]",1610612745.0,HOU,loose ball,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1628482.0,1.0,0.0,Burks,202692.0,,,,,
247,PT05M33.00S,2024-12-30T00:53:09.1Z,2,REGULAR,substitution,out,[],203500,,,1610612748,39,43,2024-12-30T00:53:11Z,2460000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M33.00S,2024-12-30T00:53:09.1Z,2,REGULAR,substitution,in,[],1630578,,,1610612748,39,43,2024-12-30T00:53:11Z,2470000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M11.00S,2024-12-30T00:53:32.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,10.200394218134035,61.274509803921575,1610612748,39,45,2024-12-30T00:53:37Z,2480000,False,-56.0,43.0,1,left,B. Adebayo 7' turnaround fadeaway Jump Shot (8 PTS) (N. Jović 2 AST),"[1628389, 1631107]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,7.12,Made,,8.0,N. Jović,1631107.0,2.0,,,,,,,,,,
251,PT04M56.00S,2024-12-30T00:53:46.8Z,2,REGULAR,3pt,Jump Shot,[],1628415,75.64060446780552,87.74509803921569,1610612745,42,45,2024-12-30T00:53:50Z,2500000,False,189.0,176.0,1,right,D. Brooks 25' 3PT  (8 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,25.84,Made,,8.0,J. Green,1630224.0,2.0,,,,,,,,,,
254,PT04M41.00S,2024-12-30T00:54:07.1Z,2,REGULAR,substitution,out,[],1628415,,,1610612748,42,45,2024-12-30T00:54:11Z,2530000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M41.00S,2024-12-30T00:54:07.1Z,2,REGULAR,substitution,in,[],1631095,,,1610612748,42,45,2024-12-30T00:54:11Z,2540000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M37.00S,2024-12-30T00:54:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612748,42,45,2024-12-30T00:54:34Z,2550000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Herro 2 FT),"[1641708, 1629639]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Herro,1629639.0,,,,,
258,PT04M37.00S,2024-12-30T00:55:03.6Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,42,46,2024-12-30T00:55:25Z,2570000,False,,,0,,T. Herro Free Throw 1 of 2 (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
259,PT04M37.00S,2024-12-30T00:55:03.6Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,42,46,2024-12-30T00:55:25Z,2580000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
