actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
167,PT09M20.00S,2025-03-09T00:43:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.833114323258869,54.00199142156863,1610612745,48,33,2025-03-09T00:44:15Z,1670000,False,-20.0,12.0,1,left,A. Sengun cutting Layup (10 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,2.32,Made,,,,,10.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,
169,PT08M59.00S,2025-03-09T00:43:21.8Z,2,REGULAR,3pt,Jump Shot,[],1641722,72.66754270696453,16.643688725490193,1610612740,48,33,2025-03-09T00:44:35Z,1690000,False,-167.0,204.0,1,right,MISS J. Hawkins 26' pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,26.38,Missed,,,,,,,,,,,,,,,,,
170,PT08M57.00S,2025-03-09T00:43:23.8Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,48,33,2025-03-09T00:44:35Z,1700000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,
171,PT08M39.00S,2025-03-09T00:43:39.2Z,2,REGULAR,3pt,Jump Shot,[],1628988,14.980289093298296,4.143688725490193,1610612745,51,33,2025-03-09T00:44:57Z,1710000,False,229.0,88.0,1,left,A. Holiday 24' 3PT  (8 PTS) (A. Thompson 3 AST),"[1628988, 1641708]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,24.57,Made,,,,,8.0,A. Thompson,1641708.0,3.0,,,,,,,,,
173,PT08M20.00S,2025-03-09T00:44:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,87.91064388961892,56.57169117647059,1610612740,51,35,2025-03-09T00:45:15Z,1730000,False,33.0,61.0,1,right,J. Alvarado 6' driving floating Jump Shot (7 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,6.94,Made,,,,,7.0,,,,,,,,,,,,
174,PT08M20.00S,2025-03-09T00:44:07.9Z,2,REGULAR,foul,personal,['1freethrow'],1641708,,,1610612740,51,35,2025-03-09T00:45:19Z,1740000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Alvarado 1 FT),"[1641708, 1630631]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,1.0,0.0,Alvarado,1630631.0,,,,,
176,PT08M20.00S,2025-03-09T00:44:15.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612740,51,35,2025-03-09T00:44:24Z,1760000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT08M20.00S,2025-03-09T00:44:15.5Z,2,REGULAR,substitution,in,[],203500,,,1610612740,51,35,2025-03-09T00:44:24Z,1770000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT08M20.00S,2025-03-09T00:44:26.6Z,2,REGULAR,freethrow,1 of 1,[],1630631,,,1610612740,51,36,2025-03-09T00:44:26Z,1780000,False,,,0,,J. Alvarado Free Throw 1 of 1 (8 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
179,PT08M04.00S,2025-03-09T00:44:49.0Z,2,REGULAR,3pt,Jump Shot,[],1641708,25.36136662286465,12.231924019607845,1610612745,51,36,2025-03-09T00:46:15Z,1790000,False,189.0,186.0,1,left,MISS A. Thompson 26' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,26.5,Missed,,,,,,,,,,,,,,,,,
180,PT08M02.00S,2025-03-09T00:44:51.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,51,36,2025-03-09T00:46:15Z,1800000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,179.0,4.0,1.0,3.0,,,,,,,,,,,,,
181,PT08M02.00S,2025-03-09T00:44:53.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,7.88436268068331,54.51133578431372,1610612745,53,36,2025-03-09T00:46:20Z,1810000,False,-23.0,22.0,1,left,S. Adams tip Layup (6 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,3.13,Made,,,,,6.0,,,,,,,,,,,,
182,PT07M39.00S,2025-03-09T00:45:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,84.88830486202366,55.32705269607843,1610612740,53,38,2025-03-09T00:48:10Z,1820000,False,27.0,90.0,1,right,J. Alvarado 9' driving floating Jump Shot (10 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,9.34,Made,,,,,10.0,,,,,,,,,,,,
183,PT07M29.00S,2025-03-09T00:45:24.5Z,2,REGULAR,3pt,Jump Shot,[],1631095,33.72412943495401,59.55116421568628,1610612745,53,38,2025-03-09T00:48:29Z,1830000,False,-48.0,265.0,1,left,MISS J. Smith Jr. 26' pullup 3PT,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,26.88,Missed,,,,,,,,,,,,,,,,,
184,PT07M27.00S,2025-03-09T00:45:26.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,53,38,2025-03-09T00:48:29Z,1840000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Center,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,
185,PT07M21.00S,2025-03-09T00:45:33.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,78.84362680683311,93.84957107843137,1610612740,53,38,2025-03-09T00:49:04Z,1850000,False,219.0,146.0,1,right,MISS J. Hawkins 26' running 3PT - blocked,"[1641722, 201145]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,26.36,Missed,,,,,,,,,,,,,,,,Green,201145.0
186,PT07M21.00S,2025-03-09T00:45:33.8Z,2,REGULAR,block,,[],201145,,,1610612740,53,38,2025-03-09T00:45:36Z,1860000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
187,PT07M20.00S,2025-03-09T00:45:34.8Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,53,38,2025-03-09T00:49:10Z,1870000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,
188,PT07M14.00S,2025-03-09T00:45:40.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631095,9.72404730617609,54.08241421568628,1610612745,55,38,2025-03-09T00:49:32Z,1880000,False,-20.0,39.0,1,left,J. Smith Jr. running Layup (9 PTS),[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,4.39,Made,,,,,9.0,,,,,,,,,,,,
189,PT07M07.00S,2025-03-09T00:45:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.98423127463863,45.91375612745098,1610612740,55,40,2025-03-09T00:49:48Z,1890000,False,-20.0,23.0,1,right,Z. Williamson alley-oop Layup (8 PTS) (J. Alvarado 3 AST),"[1629627, 1630631]",1610612740.0,NOP,alley-oop,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,3.06,Made,,,,,8.0,J. Alvarado,1630631.0,3.0,,,,,,,,,
191,PT06M43.00S,2025-03-09T00:46:10.1Z,2,REGULAR,3pt,Jump Shot,[],201145,29.172141918528254,84.29074754901961,1610612745,58,40,2025-03-09T00:50:01Z,1910000,False,-171.0,222.0,1,left,J. Green 28' 3PT  (3 PTS) (A. Holiday 1 AST),"[201145, 1628988]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,28.03,Made,,,,,3.0,A. Holiday,1628988.0,1.0,,,,,,,,,
193,PT06M31.00S,2025-03-09T00:46:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.51642575558475,56.590839460784316,1610612740,58,40,2025-03-09T00:50:17Z,1930000,False,33.0,65.0,1,right,MISS Z. Williamson 7' driving floating Shot - blocked,"[1629627, 203500]",1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,7.27,Missed,,,,,,,,,,,,,,,,Adams,203500.0
194,PT06M31.00S,2025-03-09T00:46:23.8Z,2,REGULAR,block,,[],203500,,,1610612740,58,40,2025-03-09T00:46:26Z,1940000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT06M29.00S,2025-03-09T00:46:25.8Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,58,40,2025-03-09T00:50:17Z,1950000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,
196,PT06M17.00S,2025-03-09T00:46:39.4Z,2,REGULAR,foul,personal,[],1631255,,,1610612745,58,40,2025-03-09T00:50:48Z,1960000,False,,,0,,K. Matković personal FOUL (1 PF),"[1631255, 203500]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Adams,203500.0,,,,,
198,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,58,40,2025-03-09T00:47:12Z,1980000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,out,[],201145,,,1610612745,58,40,2025-03-09T00:47:12Z,1990000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,out,[],1629627,,,1610612745,58,40,2025-03-09T00:47:12Z,2000000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,out,[],1631255,,,1610612745,58,40,2025-03-09T00:47:12Z,2010000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,out,[],1641722,,,1610612745,58,40,2025-03-09T00:47:12Z,2020000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,58,40,2025-03-09T00:47:12Z,2030000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,58,40,2025-03-09T00:47:12Z,2040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,in,[],1630530,,,1610612745,58,40,2025-03-09T00:47:12Z,2050000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,in,[],1642274,,,1610612745,58,40,2025-03-09T00:47:12Z,2060000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M17.00S,2025-03-09T00:46:59.9Z,2,REGULAR,substitution,in,[],203468,,,1610612745,58,40,2025-03-09T00:47:12Z,2070000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M06.00S,2025-03-09T00:47:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,11.563731931668855,44.87591911764706,1610612745,60,40,2025-03-09T00:51:50Z,2080000,False,26.0,56.0,1,left,D. Brooks 6' turnaround Jump Shot (8 PTS),[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,6.18,Made,,,,,8.0,,,,,,,,,,,,
209,PT05M52.00S,2025-03-09T00:47:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,83.5742444152431,45.56525735294118,1610612740,60,42,2025-03-09T00:52:06Z,2090000,False,-22.0,102.0,1,right,J. Alvarado 10' driving floating Jump Shot (12 PTS) (T. Murphy III 1 AST),"[1630631, 1630530]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,10.43,Made,,,,,12.0,T. Murphy III,1630530.0,1.0,,,,,,,,,
211,PT05M36.00S,2025-03-09T00:47:54.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,6.438896189224707,54.53431372549019,1610612745,62,42,2025-03-09T00:52:19Z,2110000,False,-23.0,8.0,1,left,T. Eason cutting DUNK (6 PTS) (A. Thompson 4 AST),"[1631106, 1641708]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,2.41,Made,,,,,6.0,A. Thompson,1641708.0,4.0,,,,,,,,,
213,PT05M20.00S,2025-03-09T00:48:19.7Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612740,62,42,2025-03-09T00:48:40Z,2130000,False,,,0,,S. Adams shooting personal FOUL (1 PF) (Missi 2 FT),"[203500, 1642274]",1610612745.0,HOU,shooting,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Missi,1642274.0,,,,,
215,PT05M20.00S,2025-03-09T00:48:43.6Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,62,43,2025-03-09T00:48:43Z,2150000,False,,,0,,Y. Missi Free Throw 1 of 2 (5 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
216,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612740,62,43,2025-03-09T00:48:58Z,2160000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,out,[],1641708,,,1610612740,62,43,2025-03-09T00:48:58Z,2170000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,62,43,2025-03-09T00:48:58Z,2180000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612740,62,43,2025-03-09T00:48:58Z,2190000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,62,43,2025-03-09T00:48:58Z,2200000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M20.00S,2025-03-09T00:48:44.5Z,2,REGULAR,substitution,in,[],203482,,,1610612740,62,43,2025-03-09T00:48:58Z,2210000,False,,,0,,SUB in: K. Olynyk,[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M20.00S,2025-03-09T00:49:06.1Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,62,44,2025-03-09T00:49:06Z,2220000,False,,,0,,Y. Missi Free Throw 2 of 2 (6 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
223,PT05M00.00S,2025-03-09T00:49:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.345597897503282,53.83731617647059,1610612745,62,44,2025-03-09T00:53:02Z,2230000,False,-19.0,111.0,1,left,MISS A. Sengun 11' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,11.22,Missed,,,,,,,,,,,,,,,,,
224,PT04M57.00S,2025-03-09T00:49:34.8Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,62,44,2025-03-09T00:53:02Z,2240000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,223.0,3.0,3.0,0.0,,,,,,,,,,,,,
225,PT04M51.00S,2025-03-09T00:49:39.8Z,2,REGULAR,3pt,Jump Shot,[],1630631,68.35783508541394,72.52604166666667,1610612740,62,44,2025-03-09T00:53:48Z,2250000,False,113.0,245.0,1,right,MISS J. Alvarado 26' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,26.95,Missed,,,,,,,,,,,,,,,,,
226,PT04M49.00S,2025-03-09T00:49:41.8Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,62,44,2025-03-09T00:53:48Z,2260000,False,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,225.0,5.0,5.0,0.0,,,,,,,,,,,,,
227,PT04M41.00S,2025-03-09T00:49:49.4Z,2,REGULAR,2pt,Jump Shot,[],1628415,5.732588699080158,80.88235294117648,1610612745,62,44,2025-03-09T00:54:04Z,2270000,False,-154.0,1.0,1,left,MISS D. Brooks 15' turnaround fadeaway Shot,[1628415],1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,15.44,Missed,,,,,,,,,,,,,,,,,
228,PT04M39.00S,2025-03-09T00:49:51.4Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,62,44,2025-03-09T00:54:04Z,2280000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Left,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,
229,PT04M21.00S,2025-03-09T00:50:08.4Z,2,REGULAR,3pt,Jump Shot,[],203468,92.24704336399475,4.143688725490193,1610612740,62,47,2025-03-09T00:54:17Z,2290000,False,-229.0,20.0,1,right,C. McCollum 3PT  (9 PTS) (J. Alvarado 4 AST),"[203468, 1630631]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,23.02,Made,,,,,9.0,J. Alvarado,1630631.0,4.0,,,,,,,,,
231,PT04M19.00S,2025-03-09T00:50:13.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,62,47,2025-03-09T00:50:13Z,2310000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT03M58.00S,2025-03-09T00:51:59.1Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,62,47,2025-03-09T01:34:12Z,2315000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,1151.0,,,,,,,,,,,,,,,1.0,,,,
232,PT03M58.00S,2025-03-09T00:53:45.1Z,2,REGULAR,foul,personal,[],1630578,,,1610612740,62,47,2025-03-09T01:34:16Z,2320000,False,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 1630530]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,2882.0,,,,,,,,,,,1.0,0.0,Murphy III,1630530.0,,,,,
235,PT03M46.00S,2025-03-09T00:54:12.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630631,85.0197109067017,67.53216911764706,1610612740,62,47,2025-03-09T00:56:30Z,2350000,False,88.0,88.0,1,right,MISS J. Alvarado 12' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,12.45,Missed,,,,,,,,,,,,,,,,,
236,PT03M45.00S,2025-03-09T00:54:13.0Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,62,47,2025-03-09T01:07:01Z,2360000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,,,235.0,2.0,1.0,1.0,,,,,,,,,,,,,
290,PT03M45.00S,2025-03-09T00:54:19.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642274,91.19579500657031,44.95251225490197,1610612740,62,47,2025-03-09T01:07:07Z,2365000,False,-25.0,30.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,3.94,Missed,,,,,,,,,,,,,,,,,
291,PT03M44.00S,2025-03-09T00:54:20.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,62,47,2025-03-09T01:03:29Z,2367500,False,,,0,,J. Green REBOUND (Off:0 Def:6),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,290.0,6.0,6.0,0.0,,,,,,,,,,,,,
237,PT03M31.00S,2025-03-09T00:54:26.3Z,2,REGULAR,turnover,lost ball,[],203500,,,1610612745,62,47,2025-03-09T00:58:08Z,2370000,False,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 1630631]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,
238,PT03M31.00S,2025-03-09T00:54:26.3Z,2,REGULAR,steal,,[],1630631,,,1610612740,62,47,2025-03-09T00:54:36Z,2380000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
239,PT03M26.00S,2025-03-09T00:54:41.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203468,66.33541392904074,49.731924019607845,1610612740,62,50,2025-03-09T00:58:35Z,2390000,False,-1.0,264.0,1,right,C. McCollum 26' 3PT running pullup (12 PTS) (J. Alvarado 5 AST),"[203468, 1630631]",1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,26.39,Made,,,,,12.0,J. Alvarado,1630631.0,5.0,,,,,,,,,
240,PT03M14.00S,2025-03-09T00:54:45.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,28.120893561103813,85.51623774509804,1610612745,62,50,2025-03-09T00:59:12Z,2400000,False,-178.0,212.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,27.64,Missed,,,,,,,,,,,,,,,,,
241,PT03M11.00S,2025-03-09T00:54:48.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,62,50,2025-03-09T00:59:06Z,2410000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,
242,PT03M05.00S,2025-03-09T00:54:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,74.16844612352168,85.76133578431373,1610612740,62,53,2025-03-09T00:59:43Z,2420000,False,179.0,190.0,1,right,J. Alvarado 26' 3PT running pullup (15 PTS),[1630631],1610612740.0,NOP,running pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,26.11,Made,,,,,15.0,,,,,,,,,,,,
243,PT03M04.00S,2025-03-09T00:55:00.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,62,53,2025-03-09T00:55:00Z,2430000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M04.00S,2025-03-09T00:56:10.5Z,2,REGULAR,substitution,out,[],203500,,,1610612745,62,53,2025-03-09T00:56:22Z,2440000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M04.00S,2025-03-09T00:56:10.5Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,62,53,2025-03-09T00:56:22Z,2450000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
