actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
169,PT11M11.00S,2025-03-16T00:39:00.2Z,2,REGULAR,3pt,Jump Shot,[],1628380,69.46452036793693,66.42156862745098,1610612741,22,29,2025-03-16T00:39:34Z,1650000,False,82.0,235.0,1,right,MISS Z. Collins 24' 3PT,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
170,PT11M05.00S,2025-03-16T00:39:06.2Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,29,2025-03-16T00:44:44Z,1660000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,169.0,3.0,2.0,1.0,,,,,,,,,,,,,,
171,PT11M03.00S,2025-03-16T00:39:08.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630578,7.835085413929041,46.81372549019608,1610612745,22,29,2025-03-16T00:41:05Z,1670000,False,16.0,21.0,1,left,MISS A. Sengun running Layup - blocked,"[1630578, 1628380]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,Collins,1628380.0,,,,,,,,,
172,PT11M03.00S,2025-03-16T00:39:08.8Z,2,REGULAR,block,,[],1628380,,,1610612745,22,29,2025-03-16T00:39:10Z,1680000,False,,,0,,Z. Collins BLOCK (1 BLK),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT11M03.00S,2025-03-16T00:39:08.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,22,29,2025-03-16T00:39:26Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,171.0,,,,,,,,,,,,,,,,,
175,PT10M52.00S,2025-03-16T00:39:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630188,67.49342969776609,47.30392156862745,1610612741,22,29,2025-03-16T00:39:46Z,1710000,False,-13.0,253.0,1,right,MISS J. Smith 25' pullup 3PT,[1630188],1610612741.0,CHI,pullup,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
176,PT10M52.00S,2025-03-16T00:39:41.0Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,22,29,2025-03-16T00:39:46Z,1720000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,,,
177,PT10M37.00S,2025-03-16T00:39:56.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,22.28975032851511,7.352941176470589,1610612745,22,29,2025-03-16T00:40:02Z,1730000,False,213.0,157.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
178,PT10M34.00S,2025-03-16T00:39:59.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,22,29,2025-03-16T00:39:59Z,1740000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,177.0,3.0,1.0,2.0,,,,,,,,,,,,,,
179,PT10M32.00S,2025-03-16T00:40:01.2Z,2,REGULAR,turnover,bad pass,[],203500,,,1610612745,22,29,2025-03-16T00:40:05Z,1750000,False,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1631207]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1.0,,,,,,,,,,Terry,1631207.0
180,PT10M32.00S,2025-03-16T00:40:01.2Z,2,REGULAR,steal,,[],1631207,,,1610612741,22,29,2025-03-16T00:40:02Z,1760000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
181,PT10M28.00S,2025-03-16T00:40:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,93.77463863337714,53.67647058823529,1610612741,22,31,2025-03-16T00:40:10Z,1770000,False,18.0,6.0,1,right,D. Terry running finger roll Layup (8 PTS),[1631207],1610612741.0,CHI,running finger roll,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,8.0,,,,,,,,,,,,,
182,PT10M13.00S,2025-03-16T00:40:19.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,31.750985545335087,71.07843137254902,1610612745,25,31,2025-03-16T00:40:24Z,1780000,False,-105.0,246.0,1,left,F. VanVleet 26' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.76,Made,,,,,6.0,,,,,,,,,,,,,
183,PT10M05.00S,2025-03-16T00:40:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629632,79.05716162943496,9.803921568627452,1610612741,25,31,2025-03-16T00:40:32Z,1790000,False,-201.0,144.0,1,right,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
184,PT10M02.00S,2025-03-16T00:40:30.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,25,31,2025-03-16T00:40:32Z,1800000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,183.0,4.0,2.0,2.0,,,,,,,,,,,,,,
185,PT09M45.00S,2025-03-16T00:40:47.3Z,2,REGULAR,3pt,Jump Shot,[],1627832,24.392247043363994,90.93137254901961,1610612745,28,31,2025-03-16T00:40:51Z,1810000,False,-205.0,177.0,1,left,F. VanVleet 27' 3PT  (9 PTS) (J. Smith Jr. 1 AST),"[1627832, 1631095]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.05,Made,,,,,9.0,,,,,J. Smith Jr.,1631095.0,1.0,,,,,,
187,PT09M27.00S,2025-03-16T00:41:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,82.07950065703022,64.2156862745098,1610612741,28,33,2025-03-16T00:41:09Z,1830000,False,71.0,116.0,1,right,P. Williams 13' pullup Jump Shot (4 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Right,13.61,Made,,,,,4.0,,,,,,,,,,,,,
188,PT09M08.00S,2025-03-16T00:41:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,12.434296977660972,50.0,1610612745,28,33,2025-03-16T00:41:29Z,1840000,False,0.0,64.0,1,left,MISS A. Sengun 6' cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
189,PT09M07.00S,2025-03-16T00:41:26.9Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,28,33,2025-03-16T00:41:26Z,1850000,False,,,0,,A. Sengun REBOUND (Off:1 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,8.0,7.0,1.0,,,,,,,,,,,,,,
190,PT09M07.00S,2025-03-16T00:41:30.4Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612745,28,33,2025-03-16T00:41:39Z,1860000,False,,,0,,Z. Collins shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1628380, 1631095]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,,,,,,2.0,0.0,Smith Jr.,1631095.0,,
192,PT09M07.00S,2025-03-16T00:41:58.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,28,33,2025-03-16T00:41:58Z,1880000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 2,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT09M07.00S,2025-03-16T00:41:58.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,28,33,2025-03-16T00:41:58Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,,,,,
194,PT09M07.00S,2025-03-16T00:41:59.7Z,2,REGULAR,substitution,out,[],203500,,,1610612745,28,33,2025-03-16T00:42:06Z,1900000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M07.00S,2025-03-16T00:41:59.7Z,2,REGULAR,substitution,out,[],1631207,,,1610612745,28,33,2025-03-16T00:42:06Z,1910000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M07.00S,2025-03-16T00:41:59.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,28,33,2025-03-16T00:42:06Z,1920000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M07.00S,2025-03-16T00:41:59.7Z,2,REGULAR,substitution,in,[],1630200,,,1610612745,28,33,2025-03-16T00:42:06Z,1930000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M07.00S,2025-03-16T00:42:24.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,29,33,2025-03-16T00:42:24Z,1940000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
199,PT08M57.00S,2025-03-16T00:42:37.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.59198423127464,47.549019607843135,1610612741,29,35,2025-03-16T00:42:41Z,1950000,False,-12.0,17.0,1,right,C. White driving Layup (2 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,2.0,,,,,,,,,,,,,
200,PT08M47.00S,2025-03-16T00:42:47.2Z,2,REGULAR,2pt,Jump Shot,[],1627832,22.026938239159,44.85294117647059,1610612745,31,35,2025-03-16T00:42:52Z,1960000,False,26.0,155.0,1,left,F. VanVleet 15' pullup Jump Shot (11 PTS) (A. Sengun 2 AST),"[1627832, 1630578]",1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Center,15.67,Made,,,,,11.0,,,,,A. Sengun,1630578.0,2.0,,,,,,
202,PT08M46.00S,2025-03-16T00:42:53.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,31,35,2025-03-16T00:42:53Z,1980000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M46.00S,2025-03-16T00:44:39.9Z,2,REGULAR,substitution,out,[],1631095,,,1610612741,31,35,2025-03-16T00:45:40Z,1990000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M46.00S,2025-03-16T00:44:39.9Z,2,REGULAR,substitution,in,[],201145,,,1610612741,31,35,2025-03-16T00:45:40Z,2000000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M28.00S,2025-03-16T00:46:01.8Z,2,REGULAR,3pt,Jump Shot,[],1630188,68.01905387647832,55.14705882352941,1610612741,31,35,2025-03-16T00:46:08Z,2010000,False,26.0,248.0,1,right,MISS J. Smith 24' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,24.94,Missed,,,,,,,,,,,,,,,,,,
206,PT08M26.00S,2025-03-16T00:46:03.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,31,35,2025-03-16T00:46:08Z,2020000,False,,,0,,A. Sengun REBOUND (Off:1 Def:8),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,205.0,9.0,8.0,1.0,,,,,,,,,,,,,,
207,PT08M14.00S,2025-03-16T00:46:15.0Z,2,REGULAR,3pt,Jump Shot,[],1630256,9.674770039421814,96.81372549019608,1610612745,31,35,2025-03-16T00:46:20Z,2030000,False,-234.0,38.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
208,PT08M14.00S,2025-03-16T00:46:15.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,31,35,2025-03-16T00:46:20Z,2040000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT08M05.00S,2025-03-16T00:46:24.1Z,2,REGULAR,2pt,Jump Shot,[],1629632,89.56964520367937,32.35294117647059,1610612741,31,37,2025-03-16T00:46:30Z,2050000,False,-88.0,46.0,1,right,C. White 9' pullup bank Jump Shot (4 PTS),[1629632],1610612741.0,CHI,pullup bank,,,White,C. White,,,,,Mid-Range,8-16 Left,9.92,Made,,,,,4.0,,,,,,,,,,,,,
210,PT07M50.00S,2025-03-16T00:46:39.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,30.699737187910642,40.44117647058824,1610612745,31,37,2025-03-16T00:46:45Z,2060000,False,48.0,236.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,24.09,Missed,,,,,,,,,,,,,,,,,,
211,PT07M50.00S,2025-03-16T00:46:39.2Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,31,37,2025-03-16T00:46:45Z,2070000,False,,,0,,J. Smith REBOUND (Off:0 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT07M30.00S,2025-03-16T00:46:59.6Z,2,REGULAR,2pt,Jump Shot,[],1630200,77.4802890932983,58.82352941176471,1610612741,31,39,2025-03-16T00:47:10Z,2080000,False,44.0,159.0,1,right,T. Jones 16' pullup Jump Shot (6 PTS),[1630200],1610612741.0,CHI,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,16.52,Made,,,,,6.0,,,,,,,,,,,,,
214,PT07M15.00S,2025-03-16T00:47:14.5Z,2,REGULAR,2pt,Jump Shot,[],1627832,12.171484888304862,70.09803921568627,1610612745,33,39,2025-03-16T00:47:18Z,2100000,False,-100.0,62.0,1,left,F. VanVleet 11' driving floating Jump Shot (13 PTS),[1627832],1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,11.8,Made,,,,,13.0,,,,,,,,,,,,,
215,PT06M54.00S,2025-03-16T00:47:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,93.38042049934296,54.166666666666664,1610612741,33,39,2025-03-16T00:49:08Z,2110000,False,21.0,10.0,1,right,MISS C. White driving reverse Layup,[1629632],1610612741.0,CHI,driving reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
216,PT06M52.00S,2025-03-16T00:47:38.0Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612741,33,39,2025-03-16T00:47:40Z,2120000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,215.0,1.0,0.0,1.0,,,,,,,,,,,,,,
217,PT06M52.00S,2025-03-16T00:47:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.40999984741211,50.0,1610612741,33,39,2025-03-16T00:47:38Z,2130000,False,0.0,0.0,1,right,MISS Z. Collins tip Layup,[1628380],1610612741.0,CHI,tip,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
218,PT06M52.00S,2025-03-16T00:47:39.1Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612741,33,39,2025-03-16T00:47:39Z,2140000,False,,,0,,Z. Collins REBOUND (Off:2 Def:0),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,217.0,2.0,0.0,2.0,,,,,,,,,,,,,,
219,PT06M52.00S,2025-03-16T00:47:40.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.69448094612353,54.166666666666664,1610612741,33,41,2025-03-16T00:49:22Z,2150000,False,21.0,-3.0,1,right,Z. Collins putback Layup (2 PTS),[1628380],1610612741.0,CHI,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,2.0,,,,,,,,,,,,,
220,PT06M52.00S,2025-03-16T00:47:42.1Z,2,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612741,33,41,2025-03-16T00:47:55Z,2160000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Collins 1 FT),"[1630256, 1628380]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,,,1.0,0.0,Collins,1628380.0,,
222,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,33,41,2025-03-16T00:48:22Z,2180000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,33,41,2025-03-16T00:48:22Z,2190000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612741,33,41,2025-03-16T00:48:22Z,2200000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,33,41,2025-03-16T00:48:22Z,2210000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,out,[],1628988,,,1610612741,33,41,2025-03-16T00:48:22Z,2220000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,out,[],1627832,,,1610612741,33,41,2025-03-16T00:48:22Z,2230000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612741,33,41,2025-03-16T00:48:22Z,2240000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M52.00S,2025-03-16T00:47:56.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612741,33,41,2025-03-16T00:48:22Z,2250000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M52.00S,2025-03-16T00:48:16.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628380,,,1610612741,33,42,2025-03-16T00:48:22Z,2260000,False,,,0,,Z. Collins Free Throw 1 of 1 (3 PTS),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
231,PT06M34.00S,2025-03-16T00:48:32.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,13.748357424441524,48.28431372549019,1610612745,33,42,2025-03-16T00:48:47Z,2270000,False,9.0,77.0,1,left,MISS A. Sengun 7' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
232,PT06M33.00S,2025-03-16T00:48:33.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,33,42,2025-03-16T00:48:47Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,231.0,,,,,,,,,,,,,,,,,
234,PT06M33.00S,2025-03-16T00:48:45.7Z,2,REGULAR,substitution,out,[],1628380,,,1610612745,33,42,2025-03-16T00:48:50Z,2300000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M33.00S,2025-03-16T00:48:45.7Z,2,REGULAR,substitution,in,[],202696,,,1610612745,33,42,2025-03-16T00:48:50Z,2310000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M24.00S,2025-03-16T00:49:05.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,8.09789750328515,4.6568627450980395,1610612745,36,42,2025-03-16T00:49:09Z,2320000,False,227.0,24.0,1,left,J. Green 3PT  (7 PTS) (J. Green 1 AST),"[1630224, 201145]",1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.79,Made,,,,,7.0,,,,,J. Green,201145.0,1.0,,,,,,
239,PT06M09.00S,2025-03-16T00:49:24.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612741,36,42,2025-03-16T00:49:29Z,2350000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M09.00S,2025-03-16T00:49:24.6Z,2,REGULAR,substitution,in,[],203500,,,1610612741,36,42,2025-03-16T00:49:29Z,2360000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M58.00S,2025-03-16T00:49:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,88.91261498028909,59.068627450980394,1610612741,36,44,2025-03-16T00:49:50Z,2370000,False,45.0,52.0,1,right,T. Jones 6' driving finger roll Layup (8 PTS),[1630200],1610612741.0,CHI,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,,,,,8.0,,,,,,,,,,,,,
242,PT05M51.00S,2025-03-16T00:49:55.2Z,2,REGULAR,2pt,Layup,['defensivegoaltending'],1630256,15.719448094612352,66.42156862745098,1610612745,38,44,2025-03-16T00:50:54Z,2380000,False,-82.0,95.0,1,left,J. Tate 12' driving Layup (2 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,Mid-Range,8-16 Left,12.58,Made,,,,,2.0,,,,,J. Green,1630224.0,1.0,,,,,,
244,PT05M51.00S,2025-03-16T00:49:59.0Z,2,REGULAR,violation,defensive goaltending,[],1630172,,,1610612745,38,44,2025-03-16T00:50:06Z,2400000,False,,,0,,P. Williams defensive goaltending VIOLATION,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,1628172.0,,,,,,,,,,,,
245,PT05M42.00S,2025-03-16T00:50:20.7Z,2,REGULAR,2pt,Jump Shot,[],202696,78.9257555847569,62.254901960784316,1610612741,38,46,2025-03-16T00:50:25Z,2410000,False,61.0,146.0,1,right,N. Vučević 15' Jump Shot (8 PTS) (T. Jones 4 AST),"[202696, 1630200]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Center,15.8,Made,,,,,8.0,,,,,T. Jones,1630200.0,4.0,,,,,,
247,PT05M28.00S,2025-03-16T00:50:34.4Z,2,REGULAR,3pt,Jump Shot,[],1628415,27.54599211563732,77.45098039215686,1610612745,41,46,2025-03-16T00:50:38Z,2430000,False,-137.0,206.0,1,left,D. Brooks 24' 3PT  (9 PTS) (J. Green 2 AST),"[1628415, 1630224]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.79,Made,,,,,9.0,,,,,J. Green,1630224.0,2.0,,,,,,
249,PT05M14.00S,2025-03-16T00:50:48.2Z,2,REGULAR,3pt,Jump Shot,[],1630172,77.08607095926413,91.42156862745098,1610612741,41,46,2025-03-16T00:50:54Z,2450000,False,207.0,163.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
250,PT05M13.00S,2025-03-16T00:50:49.2Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,41,46,2025-03-16T00:50:54Z,2460000,False,,,0,,N. Vučević REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,249.0,5.0,4.0,1.0,,,,,,,,,,,,,,
252,PT05M04.00S,2025-03-16T00:51:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612741,41,46,2025-03-16T00:51:29Z,2480000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Jones 2 FT),"[1628415, 1630200]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,,,1.0,0.0,Jones,1630200.0,,
