actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
173,PT11M48.00S,2025-02-13T02:11:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631221,91.93495400788436,54.65686274509803,1610612756,32,36,2025-02-13T02:11:41Z,1690000,False,23.0,23.0,1,right,C. Gillespie cutting Layup (4 PTS) (M. Plumlee 2 AST),"[1631221, 203486]",1610612756.0,PHX,cutting,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,,3.3,Made,,,,4.0,M. Plumlee,203486.0,2.0,,,,,,,,
175,PT11M35.00S,2025-02-13T02:11:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,9.411957950065702,62.254901960784316,1610612745,34,36,2025-02-13T02:11:32Z,1710000,False,-61.0,36.0,1,left,A. Thompson 7' driving floating Jump Shot (4 PTS) (R. Sheppard 1 AST),"[1641708, 1642263]",1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.11,Made,,,,4.0,R. Sheppard,1642263.0,1.0,,,,,,,,
177,PT11M17.00S,2025-02-13T02:11:44.2Z,2,REGULAR,2pt,Jump Shot,[],1631221,77.87450722733246,47.30392156862745,1610612756,34,36,2025-02-13T02:11:51Z,1730000,False,-13.0,155.0,1,right,MISS C. Gillespie 15' pullup Shot,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Center,,,,15.61,Missed,,,,,,,,,,,,,,,
178,PT11M16.00S,2025-02-13T02:11:45.2Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,34,36,2025-02-13T02:11:51Z,1740000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,177.0,,,,,,,,,,1.0,1.0,0.0
179,PT11M08.00S,2025-02-13T02:11:53.9Z,2,REGULAR,3pt,Jump Shot,[],1631106,9.806176084099869,95.58823529411765,1610612745,37,36,2025-02-13T02:11:58Z,1750000,False,-228.0,40.0,1,left,T. Eason 3PT  (10 PTS) (A. Thompson 4 AST),"[1631106, 1641708]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,,23.13,Made,,,,10.0,A. Thompson,1641708.0,4.0,,,,,,,,
181,PT10M56.00S,2025-02-13T02:12:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,81.94809461235218,61.274509803921575,1610612756,37,38,2025-02-13T02:12:09Z,1770000,False,56.0,117.0,1,right,T. Washington Jr. 13' pullup Jump Shot (6 PTS),[1631102],1610612756.0,PHX,pullup,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,13.01,Made,,,,6.0,,,,,,,,,,,
182,PT10M40.00S,2025-02-13T02:12:21.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,8.360709592641262,54.65686274509803,1610612745,39,38,2025-02-13T02:12:26Z,1780000,False,-23.0,26.0,1,left,T. Eason cutting DUNK (12 PTS) (A. Thompson 5 AST),"[1631106, 1641708]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,3.5,Made,,,,12.0,A. Thompson,1641708.0,5.0,,,,,,,,
184,PT10M24.00S,2025-02-13T02:12:37.5Z,2,REGULAR,3pt,Jump Shot,[],1631102,67.09921156373193,49.50980392156863,1610612756,39,38,2025-02-13T02:13:14Z,1800000,False,-2.0,257.0,1,right,MISS T. Washington Jr. 25' pullup 3PT,[1631102],1610612756.0,PHX,pullup,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,25.68,Missed,,,,,,,,,,,,,,,
185,PT10M23.00S,2025-02-13T02:12:38.5Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,39,38,2025-02-13T02:12:44Z,1810000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,,,,,,184.0,,,,,,,,,,1.0,1.0,0.0
186,PT10M13.00S,2025-02-13T02:12:48.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,24.655059132720105,87.25490196078431,1610612745,39,38,2025-02-13T02:14:56Z,1820000,False,-186.0,179.0,1,left,MISS C. Whitmore 25' running 3PT,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,25.86,Missed,,,,,,,,,,,,,,,
187,PT10M13.00S,2025-02-13T02:12:48.9Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,39,38,2025-02-13T02:12:54Z,1830000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,,186.0,,,,,,,,,,1.0,1.0,0.0
188,PT10M06.00S,2025-02-13T02:12:57.7Z,2,REGULAR,foul,personal,[],1642263,,,1610612756,39,38,2025-02-13T02:13:09Z,1840000,False,,,0,,R. Sheppard personal FOUL (1 PF),"[1642263, 1629626]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,1.0,0.0,Bol,1629626.0,,,
190,PT09M57.00S,2025-02-13T02:13:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,79.97700394218134,42.8921568627451,1610612756,39,38,2025-02-13T02:13:29Z,1860000,False,-36.0,136.0,1,right,MISS T. Washington Jr. 14' pullup Shot,[1631102],1610612756.0,PHX,pullup,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,14.03,Missed,,,,,,,,,,,,,,,
191,PT09M53.00S,2025-02-13T02:13:27.2Z,2,REGULAR,rebound,offensive,[],1631221,,,1610612756,39,38,2025-02-13T02:13:29Z,1870000,False,,,0,,C. Gillespie REBOUND (Off:1 Def:0),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,190.0,,,,,,,,,,1.0,0.0,1.0
192,PT09M51.00S,2025-02-13T02:13:28.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629626,93.77463863337714,81.37254901960785,1610612756,39,40,2025-02-13T02:13:33Z,1880000,False,157.0,6.0,1,right,B. Bol 15' Jump Shot (2 PTS) (C. Gillespie 1 AST),"[1629626, 1631221]",1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,15.7,Made,,,,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,
194,PT09M36.00S,2025-02-13T02:13:48.3Z,2,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,39,40,2025-02-13T02:13:54Z,1900000,False,,,0,,A. Thompson lost ball out-of-bounds TURNOVER (1 TO),[1641708],1610612745.0,HOU,lost ball,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,,1628951.0,,,,,,,
195,PT09M36.00S,2025-02-13T02:13:52.7Z,2,REGULAR,substitution,out,[],203486,,,1610612756,39,40,2025-02-13T02:14:01Z,1910000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M36.00S,2025-02-13T02:13:52.7Z,2,REGULAR,substitution,in,[],1630208,,,1610612756,39,40,2025-02-13T02:14:01Z,1920000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M17.00S,2025-02-13T02:14:22.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629626,82.07950065703022,46.07843137254902,1610612756,39,40,2025-02-13T02:14:30Z,1930000,False,-20.0,116.0,1,right,MISS B. Bol 11' turnaround fadeaway Shot,[1629626],1610612756.0,PHX,turnaround fadeaway,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,11.76,Missed,,,,,,,,,,,,,,,
198,PT09M16.00S,2025-02-13T02:14:23.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,39,40,2025-02-13T02:14:30Z,1940000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,197.0,,,,,,,,,,5.0,4.0,1.0
199,PT09M05.00S,2025-02-13T02:14:33.6Z,2,REGULAR,3pt,Jump Shot,[],1641715,7.703679369250986,4.6568627450980395,1610612745,39,40,2025-02-13T02:14:39Z,1950000,False,227.0,20.0,1,left,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,,,,22.76,Missed,,,,,,,,,,,,,,,
200,PT09M02.00S,2025-02-13T02:14:36.6Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,39,40,2025-02-13T02:14:39Z,1960000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,,199.0,,,,,,,,,,3.0,1.0,2.0
201,PT09M00.00S,2025-02-13T02:14:38.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641708,6.258212877792378,50.73529411764706,1610612745,41,40,2025-02-13T02:14:42Z,1970000,False,-4.0,6.0,1,left,A. Thompson cutting DUNK (6 PTS) (T. Eason 3 AST),"[1641708, 1631106]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,0.73,Made,,,,6.0,T. Eason,1631106.0,3.0,,,,,,,,
203,PT08M51.00S,2025-02-13T02:14:51.3Z,2,REGULAR,turnover,out-of-bounds,[],1631102,,,1610612756,41,40,2025-02-13T02:14:59Z,1990000,False,,,0,,T. Washington Jr. bad pass out-of-bounds TURNOVER (1 TO),[1631102],1610612756.0,PHX,bad pass,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,1628951.0,,,,,,,
204,PT08M51.00S,2025-02-13T02:14:56.6Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,41,40,2025-02-13T02:15:11Z,2000000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M51.00S,2025-02-13T02:14:56.6Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,41,40,2025-02-13T02:15:11Z,2010000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M31.00S,2025-02-13T02:15:29.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641715,18.873193166885677,64.70588235294117,1610612745,43,40,2025-02-13T02:15:33Z,2030000,False,-74.0,125.0,1,left,C. Whitmore 14' fadeaway Jump Shot (2 PTS),[1641715],1610612745.0,HOU,fadeaway,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Left,,,,14.49,Made,,,,2.0,,,,,,,,,,,
208,PT08M13.00S,2025-02-13T02:15:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,93.11760840998686,54.41176470588235,1610612756,43,40,2025-02-13T02:15:55Z,2040000,False,22.0,12.0,1,right,MISS R. O'Neale driving floating Shot,[1626220],1610612756.0,PHX,driving floating,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,2.52,Missed,,,,,,,,,,,,,,,
209,PT08M13.00S,2025-02-13T02:15:46.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,40,2025-02-13T02:15:55Z,2050000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,208.0,,,,,,,,,,,,
211,PT08M02.00S,2025-02-13T02:16:04.9Z,2,REGULAR,3pt,Jump Shot,[],1630256,6.389618922470433,97.54901960784314,1610612745,43,40,2025-02-13T02:16:11Z,2070000,False,-238.0,8.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,23.78,Missed,,,,,,,,,,,,,,,
212,PT08M00.00S,2025-02-13T02:16:06.9Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,43,40,2025-02-13T02:16:11Z,2080000,False,,,0,,B. Bol REBOUND (Off:1 Def:1),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,,,,,,,,211.0,,,,,,,,,,2.0,1.0,1.0
213,PT07M44.00S,2025-02-13T02:16:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631102,80.89684625492772,51.225490196078425,1610612756,43,40,2025-02-13T02:16:28Z,2090000,False,6.0,127.0,1,right,MISS T. Washington Jr. 12' driving floating Shot,[1631102],1610612756.0,PHX,driving floating,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,12.72,Missed,,,,,,,,,,,,,,,
214,PT07M41.00S,2025-02-13T02:16:25.8Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,40,2025-02-13T02:20:00Z,2100000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,213.0,,,,,,,,,,6.0,5.0,1.0
217,PT07M37.00S,2025-02-13T02:16:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641715,7.835085413929041,49.754901960784316,1610612745,45,40,2025-02-13T02:16:37Z,2130000,False,1.0,21.0,1,left,C. Whitmore running finger roll Layup (4 PTS) (A. Sengun 2 AST),"[1641715, 1630578]",1610612745.0,HOU,running finger roll,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,4.0,A. Sengun,1630578.0,2.0,,,,,,,,
219,PT07M37.00S,2025-02-13T02:16:36.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,45,40,2025-02-13T02:16:36Z,2150000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,out,[],1631106,,,1610612756,45,40,2025-02-13T02:19:11Z,2160000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,out,[],1631221,,,1610612756,45,40,2025-02-13T02:19:11Z,2170000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,out,[],1631102,,,1610612756,45,40,2025-02-13T02:19:11Z,2180000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612756,45,40,2025-02-13T02:19:11Z,2190000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,in,[],1626145,,,1610612756,45,40,2025-02-13T02:19:11Z,2200000,False,,,0,,SUB in: T. Jones,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M37.00S,2025-02-13T02:18:58.0Z,2,REGULAR,substitution,in,[],201142,,,1610612756,45,40,2025-02-13T02:19:11Z,2210000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2025-02-13T02:19:41.0Z,2,REGULAR,3pt,Jump Shot,[],1626220,73.14388961892247,81.12745098039215,1610612756,45,40,2025-02-13T02:19:47Z,2220000,False,156.0,200.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.33,Missed,,,,,,,,,,,,,,,
227,PT07M20.00S,2025-02-13T02:19:42.0Z,2,REGULAR,rebound,defensive,[],1641715,,,1610612745,45,40,2025-02-13T02:19:47Z,2230000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,,,226.0,,,,,,,,,,2.0,2.0,0.0
228,PT06M54.00S,2025-02-13T02:20:07.2Z,2,REGULAR,2pt,Jump Shot,[],1628415,14.668199737187912,31.372549019607842,1610612745,45,40,2025-02-13T02:20:14Z,2240000,False,93.0,85.0,1,left,MISS D. Brooks 12' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,12.63,Missed,,,,,,,,,,,,,,,
229,PT06M54.00S,2025-02-13T02:20:07.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,45,40,2025-02-13T02:20:14Z,2250000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,228.0,,,,,,,,,,5.0,4.0,1.0
230,PT06M44.00S,2025-02-13T02:20:18.4Z,2,REGULAR,2pt,Jump Shot,[],1629626,90.75229960578186,77.69607843137256,1610612756,45,42,2025-02-13T02:20:22Z,2260000,False,138.0,34.0,1,right,B. Bol 14' pullup Jump Shot (4 PTS) (K. Durant 4 AST),"[1629626, 201142]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,14.27,Made,,,,4.0,K. Durant,201142.0,4.0,,,,,,,,
232,PT06M19.00S,2025-02-13T02:20:42.3Z,2,REGULAR,3pt,Jump Shot,[],1641715,30.17411300919842,84.80392156862744,1610612745,45,42,2025-02-13T02:20:47Z,2280000,False,-174.0,231.0,1,left,MISS C. Whitmore 28' pullup 3PT,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,28.93,Missed,,,,,,,,,,,,,,,
233,PT06M18.00S,2025-02-13T02:20:43.3Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612756,45,42,2025-02-13T02:20:47Z,2290000,False,,,0,,B. Bol REBOUND (Off:1 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,232.0,,,,,,,,,,3.0,2.0,1.0
234,PT06M09.00S,2025-02-13T02:20:55.1Z,2,REGULAR,foul,personal,[],1642263,,,1610612756,45,42,2025-02-13T02:21:04Z,2300000,False,,,0,,R. Sheppard personal FOUL (2 PF),"[1642263, 1630208]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Richards,1630208.0,,,
236,PT06M09.00S,2025-02-13T02:21:02.1Z,2,REGULAR,substitution,out,[],1642263,,,1610612756,45,42,2025-02-13T02:21:16Z,2320000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M09.00S,2025-02-13T02:21:02.1Z,2,REGULAR,substitution,out,[],1629626,,,1610612756,45,42,2025-02-13T02:21:16Z,2330000,False,,,0,,SUB out: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M09.00S,2025-02-13T02:21:02.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612756,45,42,2025-02-13T02:21:16Z,2340000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M09.00S,2025-02-13T02:21:02.1Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,45,42,2025-02-13T02:21:16Z,2350000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M03.00S,2025-02-13T02:21:26.3Z,2,REGULAR,3pt,Jump Shot,[],201142,67.62483574244416,71.56862745098039,1610612756,45,42,2025-02-13T02:21:31Z,2360000,False,108.0,252.0,1,right,MISS K. Durant 27' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,27.39,Missed,,,,,,,,,,,,,,,
241,PT06M00.00S,2025-02-13T02:21:29.3Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612756,45,42,2025-02-13T02:21:31Z,2370000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,240.0,,,,,,,,,,1.0,0.0,1.0
242,PT05M50.00S,2025-02-13T02:21:39.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642346,90.09526938239159,3.9215686274509802,1610612756,45,42,2025-02-13T02:21:46Z,2380000,False,-230.0,41.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,,23.39,Missed,,,,,,,,,,,,,,,
243,PT05M48.00S,2025-02-13T02:21:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,45,42,2025-02-13T02:21:46Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,242.0,,,,,,,,,,,,
245,PT05M48.00S,2025-02-13T02:21:48.6Z,2,REGULAR,substitution,out,[],1641715,,,1610612756,45,42,2025-02-13T02:21:58Z,2410000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M48.00S,2025-02-13T02:21:48.6Z,2,REGULAR,substitution,in,[],1641708,,,1610612756,45,42,2025-02-13T02:21:58Z,2420000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M44.00S,2025-02-13T02:22:09.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201142,87.46714848883047,31.61764705882353,1610612756,45,44,2025-02-13T02:22:35Z,2430000,False,-92.0,65.0,1,right,K. Durant 11' pullup Jump Shot (12 PTS) (T. Jones 4 AST),"[201142, 1626145]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,11.27,Made,,,,12.0,T. Jones,1626145.0,4.0,,,,,,,,
249,PT05M27.00S,2025-02-13T02:22:25.2Z,2,REGULAR,3pt,Jump Shot,[],1630578,27.151773981603156,80.88235294117648,1610612745,45,44,2025-02-13T02:22:30Z,2450000,False,-154.0,203.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,25.48,Missed,,,,,,,,,,,,,,,
250,PT05M25.00S,2025-02-13T02:22:27.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,45,44,2025-02-13T02:22:27Z,2460000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,249.0,,,,,,,,,,2.0,1.0,1.0
251,PT05M18.00S,2025-02-13T02:22:34.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,32.276609724047304,67.8921568627451,1610612745,48,44,2025-02-13T02:22:38Z,2470000,False,-89.0,251.0,1,left,J. Green 26' 3PT pullup (14 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,26.64,Made,,,,14.0,,,,,,,,,,,
252,PT05M03.00S,2025-02-13T02:22:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612756,48,44,2025-02-13T02:23:14Z,2480000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Durant 2 FT),"[1628415, 201142]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2534.0,2.0,0.0,Durant,201142.0,,,
254,PT05M03.00S,2025-02-13T02:23:21.5Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612756,48,45,2025-02-13T02:23:21Z,2500000,False,,,0,,K. Durant Free Throw 1 of 2 (13 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,13.0,,,,,,,,,,,
255,PT05M03.00S,2025-02-13T02:23:41.3Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,48,46,2025-02-13T02:23:41Z,2510000,False,,,0,,K. Durant Free Throw 2 of 2 (14 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,14.0,,,,,,,,,,,
256,PT04M51.00S,2025-02-13T02:23:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.5722733245729295,54.65686274509803,1610612745,50,46,2025-02-13T02:23:59Z,2520000,False,-23.0,19.0,1,left,A. Sengun driving finger roll Layup (4 PTS),[1630578],1610612745.0,HOU,driving finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.99,Made,,,,4.0,,,,,,,,,,,
257,PT04M31.00S,2025-02-13T02:24:14.6Z,2,REGULAR,3pt,Jump Shot,[],1626145,72.35545335085413,83.82352941176471,1610612756,50,46,2025-02-13T02:24:19Z,2530000,False,169.0,207.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,26.76,Missed,,,,,,,,,,,,,,,
258,PT04M29.00S,2025-02-13T02:24:16.6Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612756,50,46,2025-02-13T02:24:19Z,2540000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,257.0,,,,,,,,,,6.0,4.0,2.0
