actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
167,PT09M32.00S,2024-12-20T01:39:03.3Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,42,29,2024-12-20T01:39:05Z,1660000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,166.0,5.0,5.0,0.0,,,,,,,,,,,
168,PT09M30.00S,2024-12-20T01:39:12.6Z,2,REGULAR,foul,personal,[],203468,,,1610612745,42,29,2024-12-20T01:39:41Z,1670000,False,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 1631095]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,1162.0,,,,,,,,,,,,,,1.0,0.0,Smith Jr.,1631095.0,,
170,PT09M21.00S,2024-12-20T01:39:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.783837056504599,46.568627450980394,1610612745,44,29,2024-12-20T01:39:45Z,1690000,False,17.0,11.0,1,left,A. Sengun cutting Layup (6 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.06,Made,6.0,,,,,J. Smith Jr.,1631095.0,2.0,,,,,,,,
172,PT09M04.00S,2024-12-20T01:39:54.7Z,2,REGULAR,2pt,Jump Shot,[],1630527,76.5604467805519,50.245098039215684,1610612740,44,29,2024-12-20T01:40:01Z,1710000,False,1.0,168.0,1,right,MISS B. Boston 16' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,Mid-Range,16-24 Center,,,16.78,Missed,,,,,,,,,,,,,,,,
173,PT09M02.00S,2024-12-20T01:39:56.7Z,2,REGULAR,rebound,offensive,[],1642274,,,1610612740,44,29,2024-12-20T01:40:01Z,1720000,False,,,0,,Y. Missi REBOUND (Off:2 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Center,,,,,,172.0,4.0,2.0,2.0,,,,,,,,,,,
174,PT09M02.00S,2024-12-20T01:40:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,44,29,2024-12-20T01:40:00Z,1730000,False,0.0,0.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
175,PT09M02.00S,2024-12-20T01:40:01.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,44,29,2024-12-20T01:40:01Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,174.0,,,,,,,,,,,,,,
177,PT09M02.00S,2024-12-20T01:40:11.7Z,2,REGULAR,substitution,out,[],1628988,,,1610612740,44,29,2024-12-20T01:40:16Z,1760000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M02.00S,2024-12-20T01:40:11.7Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,44,29,2024-12-20T01:40:16Z,1770000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M02.00S,2024-12-20T01:40:11.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612740,44,29,2024-12-20T01:40:16Z,1780000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M02.00S,2024-12-20T01:40:11.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,44,29,2024-12-20T01:40:16Z,1790000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT08M54.00S,2024-12-20T01:40:27.8Z,2,REGULAR,2pt,Hook,"['2ndchance', 'defensivegoaltending']",203468,89.88173455978975,68.89552696078431,1610612740,44,31,2024-12-20T01:43:26Z,1800000,False,94.0,43.0,1,right,C. McCollum 10' driving Hook (2 PTS) (Y. Missi 1 AST),"[203468, 1642274]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,10.37,Made,2.0,,,,,Y. Missi,1642274.0,1.0,,,,,,,,
182,PT08M54.00S,2024-12-20T01:40:37.0Z,2,REGULAR,violation,defensive goaltending,[],1631095,,,1610612740,44,31,2024-12-20T01:43:09Z,1810000,False,,,0,,J. Smith Jr. defensive goaltending VIOLATION,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,1626302.0,,,,,,,,,,,,,,,,,,,
183,PT08M40.00S,2024-12-20T01:40:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,9.149145860709593,1.715686274509804,1610612745,47,31,2024-12-20T01:40:55Z,1820000,False,241.0,34.0,1,left,D. Brooks 24' 3PT  (9 PTS) (A. Thompson 1 AST),"[1628415, 1641708]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,24.37,Made,9.0,,,,,A. Thompson,1641708.0,1.0,,,,,,,,
185,PT08M23.00S,2024-12-20T01:41:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,93.38042049934296,52.450980392156865,1610612740,47,33,2024-12-20T01:41:11Z,1840000,False,12.0,10.0,1,right,B. Boston driving Layup (2 PTS),[1630527],1610612740.0,NOP,driving,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,,,1.57,Made,2.0,,,,,,,,,,,,,,,
186,PT08M02.00S,2024-12-20T01:41:27.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,9.280551905387648,50.49019607843137,1610612745,47,33,2024-12-20T01:41:32Z,1850000,False,-2.0,35.0,1,left,MISS D. Brooks Layup,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,3.48,Missed,,,,,,,,,,,,,,,,
187,PT08M00.00S,2024-12-20T01:41:29.7Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612745,47,33,2024-12-20T01:41:32Z,1860000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,,
188,PT07M59.00S,2024-12-20T01:41:31.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,33.196452036793694,41.66666666666667,1610612745,47,33,2024-12-20T01:41:36Z,1870000,False,42.0,260.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,26.28,Missed,,,,,,,,,,,,,,,,
189,PT07M55.00S,2024-12-20T01:41:35.6Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612740,47,33,2024-12-20T01:41:36Z,1880000,False,,,0,,B. Boston REBOUND (Off:0 Def:3),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,
190,PT07M50.00S,2024-12-20T01:41:39.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,73.53810775295663,5.392156862745098,1610612740,47,33,2024-12-20T01:50:54Z,1890000,False,-223.0,196.0,1,right,MISS J. Hawkins 29' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,29.7,Missed,,,,,,,,,,,,,,,,
191,PT07M45.00S,2024-12-20T01:41:44.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,47,33,2024-12-20T01:41:56Z,1900000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,
192,PT07M41.00S,2024-12-20T01:41:48.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,8.886333771353483,1.9607843137254901,1610612745,50,33,2024-12-20T01:51:37Z,1910000,False,240.0,31.0,1,left,D. Brooks 24' 3PT running (12 PTS) (A. Thompson 2 AST),"[1628415, 1641708]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,24.22,Made,12.0,,,,,A. Thompson,1641708.0,2.0,,,,,,,,
194,PT07M32.00S,2024-12-20T01:41:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,82.47371879106439,62.745098039215684,1610612740,50,33,2024-12-20T01:42:07Z,1930000,False,64.0,112.0,1,right,MISS C. McCollum 12' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,12.9,Missed,,,,,,,,,,,,,,,,
195,PT07M32.00S,2024-12-20T01:41:57.4Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,50,33,2024-12-20T01:42:07Z,1940000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,,
196,PT07M26.00S,2024-12-20T01:42:03.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1642263,7.752956636005257,64.87821691176471,1610612745,50,33,2024-12-20T01:54:01Z,1950000,False,-74.0,20.0,1,left,MISS R. Sheppard 7' driving floating Shot,[1642263],1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,7.71,Missed,,,,,,,,,,,,,,,,
197,PT07M24.00S,2024-12-20T01:42:05.8Z,2,REGULAR,rebound,offensive,[],1642263,,,1610612745,50,33,2024-12-20T01:42:30Z,1960000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,,,
198,PT07M24.00S,2024-12-20T01:42:07.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642263,7.35873850197109,64.97778799019608,1610612745,52,33,2024-12-20T01:54:06Z,1970000,False,-75.0,17.0,1,left,R. Sheppard 7' floating Jump Shot (2 PTS),[1642263],1610612745.0,HOU,floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,7.67,Made,2.0,,,,,,,,,,,,,,,
199,PT07M24.00S,2024-12-20T01:42:14.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,52,33,2024-12-20T01:42:14Z,1980000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,out,[],1641708,,,1610612740,52,33,2024-12-20T01:45:01Z,1990000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612740,52,33,2024-12-20T01:45:01Z,2000000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,52,33,2024-12-20T01:45:01Z,2010000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,in,[],203500,,,1610612740,52,33,2024-12-20T01:45:01Z,2020000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,52,33,2024-12-20T01:45:01Z,2030000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M24.00S,2024-12-20T01:44:40.0Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,52,33,2024-12-20T01:45:01Z,2040000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M07.00S,2024-12-20T01:45:21.7Z,2,REGULAR,3pt,Jump Shot,[],1630530,74.77003942181341,12.032781862745098,1610612740,52,36,2024-12-20T01:45:29Z,2050000,False,-190.0,185.0,1,right,T. Murphy III 26' 3PT  (12 PTS) (H. Jones 1 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,26.48,Made,12.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,
210,PT06M47.00S,2024-12-20T01:45:42.0Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,52,36,2024-12-20T01:45:47Z,2070000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1630527]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,Boston,1630527.0,,,,,,
211,PT06M47.00S,2024-12-20T01:45:42.0Z,2,REGULAR,steal,,[],1630527,,,1610612740,52,36,2024-12-20T01:45:44Z,2080000,False,,,0,,B. Boston STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
212,PT06M44.00S,2024-12-20T01:45:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,93.64323258869908,50.245098039215684,1610612740,52,38,2024-12-20T01:45:56Z,2090000,False,1.0,7.0,1,right,B. Boston running Layup (4 PTS),[1630527],1610612740.0,NOP,running,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,,,0.74,Made,4.0,,,,,,,,,,,,,,,
213,PT06M31.00S,2024-12-20T01:45:58.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,27.94021024967148,85.29411764705883,1610612745,52,38,2024-12-20T01:46:03Z,2100000,False,-176.0,210.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,27.44,Missed,,,,,,,,,,,,,,,,
214,PT06M29.00S,2024-12-20T01:46:00.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,52,38,2024-12-20T01:47:50Z,2110000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,213.0,2.0,2.0,0.0,,,,,,,,,,,
215,PT06M22.00S,2024-12-20T01:46:07.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630530,93.24901445466492,49.50980392156863,1610612740,52,40,2024-12-20T02:07:31Z,2120000,False,-2.0,11.0,1,right,T. Murphy III running Layup (14 PTS) (C. McCollum 4 AST),"[1630530, 203468]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,1.13,Made,14.0,,,,,C. McCollum,203468.0,4.0,,,,,,,,
217,PT06M21.00S,2024-12-20T01:46:13.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,52,40,2024-12-20T01:46:13Z,2140000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M21.00S,2024-12-20T01:46:48.2Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,52,40,2024-12-20T01:48:50Z,2150000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M21.00S,2024-12-20T01:46:48.2Z,2,REGULAR,substitution,out,[],203468,,,1610612745,52,40,2024-12-20T01:48:50Z,2160000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M21.00S,2024-12-20T01:46:48.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,52,40,2024-12-20T01:48:50Z,2170000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M21.00S,2024-12-20T01:46:48.2Z,2,REGULAR,substitution,in,[],1627749,,,1610612745,52,40,2024-12-20T01:48:50Z,2180000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M02.00S,2024-12-20T01:49:23.8Z,2,REGULAR,2pt,Jump Shot,[],1631095,23.340998685939553,53.67647058823529,1610612745,52,40,2024-12-20T01:49:29Z,2190000,False,-18.0,167.0,1,left,MISS J. Smith Jr. 16' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,16.79,Missed,,,,,,,,,,,,,,,,
223,PT05M57.00S,2024-12-20T01:49:28.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,52,40,2024-12-20T01:49:29Z,2200000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,
224,PT05M50.00S,2024-12-20T01:49:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,94.03745072273325,51.470588235294116,1610612740,52,40,2024-12-20T01:49:41Z,2210000,False,7.0,4.0,1,right,MISS Y. Missi Layup,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,0.82,Missed,,,,,,,,,,,,,,,,
225,PT05M48.00S,2024-12-20T01:49:36.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,52,40,2024-12-20T01:49:41Z,2220000,False,,,0,,D. Brooks REBOUND (Off:1 Def:4),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,224.0,5.0,4.0,1.0,,,,,,,,,,,
227,PT05M45.00S,2024-12-20T01:49:40.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,29.6484888304862,25.245098039215684,1610612745,52,40,2024-12-20T01:49:53Z,2230000,False,124.0,226.0,1,left,MISS J. Smith Jr. 25' running 3PT,[1631095],1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.79,Missed,,,,,,,,,,,,,,,,
228,PT05M41.00S,2024-12-20T01:49:44.3Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,52,40,2024-12-20T01:49:53Z,2240000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,
229,PT05M35.00S,2024-12-20T01:49:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,82.60512483574244,44.6078431372549,1610612740,52,40,2024-12-20T02:00:18Z,2250000,False,-27.0,111.0,1,right,MISS H. Jones 11' driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,11.42,Missed,,,,,,,,,,,,,,,,
230,PT05M32.00S,2024-12-20T01:49:52.7Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,52,40,2024-12-20T02:02:36Z,2260000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,229.0,3.0,2.0,1.0,,,,,,,,,,,
231,PT05M30.00S,2024-12-20T01:49:54.2Z,2,REGULAR,turnover,lost ball,[],1628415,,,1610612745,52,40,2024-12-20T01:54:45Z,2270000,False,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1630527]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,Boston,1630527.0,,,,,,
232,PT05M30.00S,2024-12-20T01:49:54.2Z,2,REGULAR,steal,,[],1630527,,,1610612740,52,40,2024-12-20T01:49:57Z,2280000,False,,,0,,B. Boston STEAL (2 STL),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
233,PT05M26.00S,2024-12-20T01:49:59.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,71.82982917214193,14.705882352941178,1610612740,52,40,2024-12-20T01:50:05Z,2290000,False,-176.0,212.0,1,right,MISS H. Jones 27' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,27.61,Missed,,,,,,,,,,,,,,,,
234,PT05M24.00S,2024-12-20T01:50:00.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,52,40,2024-12-20T01:50:00Z,2300000,False,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,233.0,4.0,3.0,1.0,,,,,,,,,,,
235,PT05M15.00S,2024-12-20T01:50:09.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,14.931011826544022,2.696078431372549,1610612745,55,40,2024-12-20T01:50:14Z,2310000,False,237.0,88.0,1,left,D. Brooks 25' 3PT  (15 PTS) (F. VanVleet 4 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,25.23,Made,15.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,,,
237,PT05M01.00S,2024-12-20T01:50:25.0Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612740,55,40,2024-12-20T01:50:36Z,2330000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Jones 2 FT),"[1630224, 1630529]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1627539.0,,,,,,,,,,,,,,1.0,0.0,Jones,1630529.0,,
239,PT05M01.00S,2024-12-20T01:50:59.1Z,2,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,55,41,2024-12-20T01:50:59Z,2350000,False,,,0,,H. Jones Free Throw 1 of 2 (4 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
240,PT05M01.00S,2024-12-20T01:51:00.3Z,2,REGULAR,substitution,out,[],203500,,,1610612740,55,41,2024-12-20T01:51:08Z,2360000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M01.00S,2024-12-20T01:51:00.3Z,2,REGULAR,substitution,in,[],1630578,,,1610612740,55,41,2024-12-20T01:51:08Z,2370000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M01.00S,2024-12-20T01:51:22.6Z,2,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,55,42,2024-12-20T01:51:22Z,2380000,False,,,0,,H. Jones Free Throw 2 of 2 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
243,PT04M46.00S,2024-12-20T01:51:41.4Z,2,REGULAR,foul,personal,[],1642274,,,1610612745,55,42,2024-12-20T01:51:54Z,2390000,False,,,0,,Y. Missi personal FOUL (1 PF),"[1642274, 1630578]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,1627539.0,,,,,,,,,,,,,,1.0,0.0,Sengun,1630578.0,,
245,PT04M46.00S,2024-12-20T01:51:51.9Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,55,42,2024-12-20T01:51:55Z,2410000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M46.00S,2024-12-20T01:51:51.9Z,2,REGULAR,substitution,in,[],1641708,,,1610612745,55,42,2024-12-20T01:51:55Z,2420000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M40.00S,2024-12-20T01:52:09.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,14.668199737187912,51.71568627450981,1610612745,57,42,2024-12-20T01:52:14Z,2430000,False,-9.0,85.0,1,left,A. Sengun 8' driving Hook (8 PTS) (F. VanVleet 5 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,8.58,Made,8.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,,,
249,PT04M25.00S,2024-12-20T01:52:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.19776609724047,41.66666666666667,1610612740,57,42,2024-12-20T01:52:27Z,2450000,False,-42.0,21.0,1,right,MISS Y. Missi Layup,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,4.66,Missed,,,,,,,,,,,,,,,,
250,PT04M24.00S,2024-12-20T01:52:24.5Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,57,42,2024-12-20T01:52:27Z,2460000,False,,,0,,D. Brooks REBOUND (Off:1 Def:5),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,249.0,6.0,5.0,1.0,,,,,,,,,,,
