actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M49.00S,2025-01-23T01:24:48.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,16.770696452036795,50.49019607843137,1610612745,17,23,2025-01-23T01:24:58Z,850000,False,-2.0,105.0,1,left,MISS A. Sengun 10' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
88,PT04M48.00S,2025-01-23T01:24:49.5Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612739,17,23,2025-01-23T01:24:58Z,860000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,87.0,,,,,,1.0,1.0,0.0,,,,,
89,PT04M40.00S,2025-01-23T01:24:56.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,72.22404730617609,80.88235294117648,1610612739,17,23,2025-01-23T02:09:36Z,870000,False,154.0,209.0,1,right,MISS M. Strus 25' running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2025-01-23T01:25:00.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,17,23,2025-01-23T01:25:00Z,880000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,89.0,,,,,,1.0,1.0,0.0,,,,,
91,PT04M32.00S,2025-01-23T01:25:05.3Z,1,REGULAR,turnover,bad pass,[],1631106,,,1610612745,17,23,2025-01-23T01:25:10Z,890000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1629660]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Jerome,1629660.0,,
92,PT04M32.00S,2025-01-23T01:25:05.3Z,1,REGULAR,steal,,[],1629660,,,1610612739,17,23,2025-01-23T01:25:07Z,900000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M20.00S,2025-01-23T01:25:17.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,92.06636005256242,3.431372549019608,1610612739,17,23,2025-01-23T01:25:25Z,910000,False,-233.0,22.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
94,PT04M14.00S,2025-01-23T01:25:23.5Z,1,REGULAR,rebound,offensive,[],1629660,,,1610612739,17,23,2025-01-23T01:25:23Z,920000,False,,,0,,T. Jerome REBOUND (Off:1 Def:1),[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,,,,,93.0,,,,,,2.0,1.0,1.0,,,,,
95,PT04M09.00S,2025-01-23T01:25:27.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,76.95466491458606,49.754901960784316,1610612739,17,23,2025-01-23T01:25:33Z,930000,False,-1.0,164.0,1,right,MISS M. Strus 16' pullup Shot,[1629622],1610612739.0,CLE,pullup,,,Strus,M. Strus,,,,,Mid-Range,16-24 Center,16.41,Missed,,,,,,,,,,,,,,,,,,
96,PT04M09.00S,2025-01-23T01:25:27.5Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,17,23,2025-01-23T01:25:33Z,940000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,95.0,,,,,,4.0,3.0,1.0,,,,,
97,PT04M03.00S,2025-01-23T01:25:35.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,16.245072273324574,94.6078431372549,1610612745,20,23,2025-01-23T01:25:42Z,950000,False,-223.0,100.0,1,left,T. Eason 24' 3PT running (3 PTS) (F. VanVleet 2 AST),"[1631106, 1627832]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,24.45,Made,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
99,PT04M03.00S,2025-01-23T01:25:41.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,20,23,2025-01-23T01:25:41Z,970000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612739,20,23,2025-01-23T01:28:33Z,1000000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,20,23,2025-01-23T01:28:33Z,1010000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,20,23,2025-01-23T01:28:33Z,1020000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,20,23,2025-01-23T01:28:33Z,1030000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,in,[],203500,,,1610612739,20,23,2025-01-23T01:28:33Z,1060000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,in,[],1630241,,,1610612739,20,23,2025-01-23T01:28:33Z,1100000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,in,[],202684,,,1610612739,20,23,2025-01-23T01:28:33Z,1110000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT04M03.00S,2025-01-23T01:28:09.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,20,23,2025-01-23T01:30:21Z,1115000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M47.00S,2025-01-23T01:28:52.0Z,1,REGULAR,2pt,Layup,[],1629660,89.30683311432325,66.66666666666666,1610612739,20,25,2025-01-23T01:28:57Z,1120000,False,83.0,48.0,1,right,T. Jerome 9' driving Layup (2 PTS),[1629660],1610612739.0,CLE,driving,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,9.61,Made,2.0,,,,,,,,,,,,,,,,,
125,PT03M29.00S,2025-01-23T01:29:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.30946123521682,39.21568627450981,1610612745,22,25,2025-01-23T01:29:14Z,1130000,False,54.0,16.0,1,left,C. Whitmore driving Layup (2 PTS) (S. Adams 1 AST),"[1641715, 203500]",1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.63,Made,2.0,S. Adams,203500.0,1.0,,,,,,,,,,,,,,
127,PT03M14.00S,2025-01-23T01:29:25.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,82.21090670170827,62.745098039215684,1610612739,22,27,2025-01-23T01:31:22Z,1150000,False,64.0,115.0,1,right,D. Mitchell 13' driving floating Jump Shot (9 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,13.12,Made,9.0,,,,,,,,,,,,,,,,,
128,PT03M00.00S,2025-01-23T01:29:38.3Z,1,REGULAR,3pt,Jump Shot,[],1631106,6.652431011826544,2.941176470588235,1610612745,22,27,2025-01-23T01:29:43Z,1160000,False,235.0,10.0,1,left,MISS T. Eason 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
129,PT02M58.00S,2025-01-23T01:29:40.3Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,22,27,2025-01-23T01:29:43Z,1170000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,128.0,,,,,,1.0,0.0,1.0,,,,,
130,PT02M56.00S,2025-01-23T01:29:43.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,31.225361366622867,49.50980392156863,1610612745,25,27,2025-01-23T01:29:48Z,1180000,False,2.0,241.0,1,left,F. VanVleet 24' 3PT  (6 PTS) (T. Eason 1 AST),"[1627832, 1631106]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,24.1,Made,6.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,,
132,PT02M38.00S,2025-01-23T01:30:00.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,69.99014454664915,21.323529411764707,1610612739,25,27,2025-01-23T01:32:06Z,1200000,False,-143.0,230.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
133,PT02M36.00S,2025-01-23T01:30:02.4Z,1,REGULAR,rebound,defensive,[],1641715,,,1610612745,25,27,2025-01-23T01:30:07Z,1210000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,132.0,,,,,,1.0,1.0,0.0,,,,,
134,PT02M27.00S,2025-01-23T01:30:11.9Z,1,REGULAR,3pt,Jump Shot,[],1627832,23.866622864651774,92.15686274509804,1610612745,25,27,2025-01-23T01:30:19Z,1220000,False,-211.0,172.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
135,PT02M25.00S,2025-01-23T01:30:13.9Z,1,REGULAR,rebound,defensive,[],1630241,,,1610612739,25,27,2025-01-23T01:30:19Z,1230000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,134.0,,,,,,1.0,1.0,0.0,,,,,
137,PT02M12.00S,2025-01-23T01:30:27.1Z,1,REGULAR,turnover,lost ball,[],1629660,,,1610612739,25,27,2025-01-23T02:32:48Z,1240000,False,,,0,,T. Jerome lost ball TURNOVER (1 TO),"[1629660, 1631106]",1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Eason,1631106.0,,
138,PT02M12.00S,2025-01-23T01:30:27.1Z,1,REGULAR,steal,,[],1631106,,,1610612745,25,27,2025-01-23T02:20:49Z,1250000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
139,PT02M09.00S,2025-01-23T01:30:30.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,6.389618922470433,51.225490196078425,1610612745,27,27,2025-01-23T01:30:36Z,1260000,False,-6.0,8.0,1,left,C. Whitmore running DUNK (4 PTS) (T. Eason 2 AST),"[1641715, 1631106]",1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,T. Eason,1631106.0,2.0,,,,,,,,,,,,,,
141,PT01M46.00S,2025-01-23T01:30:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,94.03745072273325,53.18627450980392,1610612739,27,27,2025-01-23T01:30:56Z,1280000,False,16.0,4.0,1,right,MISS S. Merrill driving Layup - blocked,"[1630241, 203500]",1610612739.0,CLE,driving,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
142,PT01M46.00S,2025-01-23T01:30:52.2Z,1,REGULAR,block,,[],203500,,,1610612739,27,27,2025-01-23T01:30:54Z,1290000,False,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M44.00S,2025-01-23T01:30:54.2Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,27,27,2025-01-23T01:30:56Z,1300000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,141.0,,,,,,2.0,1.0,1.0,,,,,
144,PT01M42.00S,2025-01-23T01:30:56.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,25.837713534822605,15.686274509803921,1610612745,27,27,2025-01-23T01:31:06Z,1310000,False,172.0,190.0,1,left,MISS C. Whitmore 25' running 3PT,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
145,PT01M40.00S,2025-01-23T01:31:00.1Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,27,27,2025-01-23T01:31:00Z,1320000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,144.0,,,,,,1.0,0.0,1.0,,,,,
146,PT01M40.00S,2025-01-23T01:31:01.8Z,1,REGULAR,foul,personal,['2freethrow'],202684,,,1610612745,27,27,2025-01-23T01:31:21Z,1330000,False,,,0,,T. Thompson shooting personal FOUL (1 PF) (Adams 2 FT),"[202684, 203500]",1610612739.0,CLE,shooting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,1.0,0.0,Adams,203500.0,,,,,,,,
148,PT01M40.00S,2025-01-23T01:31:29.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,28,27,2025-01-23T01:31:59Z,1350000,False,,,0,,S. Adams Free Throw 1 of 2 (1 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
149,PT01M40.00S,2025-01-23T01:31:30.8Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,28,27,2025-01-23T01:31:34Z,1360000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M40.00S,2025-01-23T01:31:30.8Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,28,27,2025-01-23T01:31:34Z,1370000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M40.00S,2025-01-23T01:31:30.8Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,28,27,2025-01-23T01:31:34Z,1380000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M40.00S,2025-01-23T01:31:30.8Z,1,REGULAR,substitution,in,[],1630224,,,1610612745,28,27,2025-01-23T01:31:34Z,1390000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M40.00S,2025-01-23T01:31:29.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,28,27,2025-01-23T01:31:59Z,1400000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
154,PT01M40.00S,2025-01-23T01:31:29.7Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,28,27,2025-01-23T01:31:59Z,1410000,False,,,0,,S. Adams REBOUND (Off:2 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,153.0,,,,,,2.0,0.0,2.0,,,,,
155,PT01M35.00S,2025-01-23T01:31:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.995400788436268,50.0,1610612745,30,27,2025-01-23T01:32:03Z,1420000,False,0.0,4.0,1,left,S. Adams putback Layup (3 PTS),[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.39,Made,3.0,,,,,,,,,,,,,,,,,
156,PT01M24.00S,2025-01-23T01:32:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.32917214191852,51.71568627450981,1610612739,30,29,2025-01-23T01:32:11Z,1430000,False,9.0,20.0,1,right,D. Mitchell driving Layup (11 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.14,Made,11.0,,,,,,,,,,,,,,,,,
157,PT01M00.00S,2025-01-23T01:32:32.0Z,1,REGULAR,3pt,Jump Shot,[],1631106,30.962549277266753,71.32352941176471,1610612745,33,29,2025-01-23T01:32:36Z,1440000,False,-107.0,239.0,1,left,T. Eason 26' 3PT  (6 PTS) (J. Green 1 AST),"[1631106, 1630224]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,26.12,Made,6.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
159,PT00M47.10S,2025-01-23T01:32:47.9Z,1,REGULAR,3pt,Jump Shot,[],1627777,92.85479632063075,3.1862745098039214,1610612739,33,32,2025-01-23T01:32:55Z,1460000,False,-234.0,15.0,1,right,G. Niang 3PT  (3 PTS) (S. Merrill 1 AST),"[1627777, 1630241]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.46,Made,3.0,S. Merrill,1630241.0,1.0,,,,,,,,,,,,,,
161,PT00M33.60S,2025-01-23T01:33:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,9.543363994743759,60.5392156862745,1610612745,33,32,2025-01-23T01:33:12Z,1480000,False,-53.0,37.0,1,left,MISS C. Whitmore 6' driving Layup,[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
162,PT00M30.30S,2025-01-23T01:33:11.3Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,33,32,2025-01-23T01:33:11Z,1490000,False,,,0,,A. Thompson REBOUND (Off:3 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,161.0,,,,,,3.0,0.0,3.0,,,,,
163,PT00M30.30S,2025-01-23T01:33:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.590000152587891,50.0,1610612745,33,32,2025-01-23T01:33:11Z,1500000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
164,PT00M29.90S,2025-01-23T01:33:11.7Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,33,32,2025-01-23T01:33:11Z,1510000,False,,,0,,A. Thompson REBOUND (Off:4 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,163.0,,,,,,4.0,0.0,4.0,,,,,
165,PT00M28.30S,2025-01-23T01:33:13.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641715,29.911300919842315,68.13725490196079,1610612745,36,32,2025-01-23T01:33:20Z,1520000,False,-91.0,229.0,1,left,C. Whitmore 24' 3PT  (7 PTS) (A. Thompson 1 AST),"[1641715, 1641708]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,24.6,Made,7.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,,
167,PT00M14.00S,2025-01-23T01:33:36.3Z,1,REGULAR,turnover,out-of-bounds,[],1629660,,,1610612739,36,32,2025-01-23T01:33:44Z,1540000,False,,,0,,T. Jerome step out-of-bounds TURNOVER (2 TO),[1629660],1610612739.0,CLE,step,,,Jerome,T. Jerome,,,,,Right Corner 3,24+ Right,,,,,,,,202058.0,,,,,,,,2.0,,,,
168,PT00M14.00S,2025-01-23T01:33:44.8Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,36,32,2025-01-23T01:33:56Z,1550000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M14.00S,2025-01-23T01:33:44.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612745,36,32,2025-01-23T01:33:56Z,1560000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M14.00S,2025-01-23T01:33:44.8Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,36,32,2025-01-23T01:33:56Z,1570000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M14.00S,2025-01-23T01:33:44.8Z,1,REGULAR,substitution,in,[],1629731,,,1610612745,36,32,2025-01-23T01:33:56Z,1580000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M02.40S,2025-01-23T01:34:14.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,6.652431011826544,4.6568627450980395,1610612745,39,32,2025-01-23T01:34:21Z,1590000,False,227.0,10.0,1,left,C. Whitmore 3PT  (10 PTS) (F. VanVleet 3 AST),"[1641715, 1627832]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,22.69,Made,10.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
174,PT00M00.00S,2025-01-23T01:34:23.7Z,1,REGULAR,3pt,Jump Shot,[],1629660,46.73127463863337,25.735294117647058,1610612739,39,32,2025-01-23T01:35:04Z,1610000,False,-121.0,448.0,1,right,MISS T. Jerome 46' pullup 3PT,[1629660],1610612739.0,CLE,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,46.43,Missed,,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2025-01-23T01:34:23.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,39,32,2025-01-23T01:35:04Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,174.0,,,,,,,,,,,,,
176,PT00M00.00S,2025-01-23T01:34:29.1Z,1,REGULAR,period,end,[],0,,,1610612739,39,32,2025-01-23T01:34:29Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612739,39,32,2025-01-23T01:37:06Z,1640000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612739,39,32,2025-01-23T01:37:06Z,1650000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,39,32,2025-01-23T01:37:06Z,1660000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,in,['startperiod'],1641708,,,1610612739,39,32,2025-01-23T01:37:06Z,1670000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612739,39,32,2025-01-23T01:37:06Z,1680000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-01-23T01:36:45.9Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,39,32,2025-01-23T01:37:06Z,1690000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-01-23T01:37:07.6Z,2,REGULAR,period,start,[],0,,,1610612739,39,32,2025-01-23T01:37:07Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M45.00S,2025-01-23T01:37:22.3Z,2,REGULAR,3pt,Jump Shot,[],1630241,91.01511169513797,4.6568627450980395,1610612739,39,35,2025-01-23T01:37:36Z,1710000,False,-227.0,32.0,1,right,S. Merrill 3PT pullup (3 PTS) (T. Thompson 1 AST),"[1630241, 202684]",1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,22.89,Made,3.0,T. Thompson,202684.0,1.0,,,,,,,,,,,,,,
