actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
170,PT10M15.00S,2024-11-05T02:19:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,11.12023653088042,56.61764705882353,1610612752,36,30,2024-11-05T02:19:18Z,1690000,False,-33.0,52.0,1,left,K. Towns 6' driving Layup (7 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,7.0,6.16,,,,,,,,,,,
171,PT10M00.00S,2024-11-05T02:19:28.0Z,2,REGULAR,3pt,Jump Shot,[],1642263,67.88764783180025,22.54901960784314,1610612745,39,30,2024-11-05T02:19:32Z,1700000,False,-137.0,249.0,1,right,R. Sheppard 28' 3PT  (3 PTS) (A. Thompson 1 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,3.0,28.47,,,,,A. Thompson,1641708.0,1.0,,,,
173,PT09M54.00S,2024-11-05T02:19:37.8Z,2,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612752,39,30,2024-11-05T02:19:48Z,1720000,False,,,0,,A. Sengun shooting personal FOUL (1 PF) (Hart 2 FT),"[1630578, 1628404]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
175,PT09M54.00S,2024-11-05T02:20:07.8Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,39,31,2024-11-05T02:20:07Z,1740000,False,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
176,PT09M54.00S,2024-11-05T02:20:23.6Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,39,32,2024-11-05T02:20:23Z,1750000,False,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
177,PT09M39.00S,2024-11-05T02:20:39.6Z,2,REGULAR,3pt,Jump Shot,[],1631106,77.34888304862024,92.15686274509804,1610612745,39,32,2024-11-05T02:20:47Z,1760000,False,211.0,160.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.49,,,,,,,,,,,
178,PT09M38.00S,2024-11-05T02:20:40.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,39,32,2024-11-05T02:20:47Z,1770000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,177.0,2.0,1.0,1.0,,,,,,,
179,PT09M34.00S,2024-11-05T02:20:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,92.59198423127464,54.166666666666664,1610612745,41,32,2024-11-05T02:20:50Z,1780000,False,21.0,17.0,1,right,T. Eason cutting Layup (2 PTS) (A. Sengun 1 AST),"[1631106, 1630578]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,2.69,,,,,A. Sengun,1630578.0,1.0,,,,
181,PT09M16.00S,2024-11-05T02:21:02.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628404,14.668199737187912,48.28431372549019,1610612752,41,32,2024-11-05T02:21:09Z,1800000,False,9.0,85.0,1,left,MISS J. Hart 8' turnaround Hook,[1628404],1610612752.0,NYK,turnaround,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,8.58,,,,,,,,,,,
182,PT09M15.00S,2024-11-05T02:21:03.4Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,41,32,2024-11-05T02:21:09Z,1810000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,,
183,PT09M02.00S,2024-11-05T02:21:17.1Z,2,REGULAR,3pt,Jump Shot,[],1642263,80.1084099868594,93.62745098039215,1610612745,41,32,2024-11-05T02:21:28Z,1820000,False,218.0,134.0,1,right,MISS R. Sheppard 25' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.62,,,,,,,,,,,
184,PT09M00.00S,2024-11-05T02:21:19.1Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,41,32,2024-11-05T02:21:28Z,1830000,False,,,0,,T. Eason REBOUND (Off:1 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,183.0,3.0,2.0,1.0,,,,,,,
185,PT08M55.00S,2024-11-05T02:21:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,94.40999984741211,50.0,1610612745,43,32,2024-11-05T02:21:23Z,1840000,False,0.0,0.0,1,right,T. Eason tip Layup (4 PTS),[1631106],1610612745.0,HOU,tip,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,Made,4.0,0.0,,,,,,,,,,,
186,PT08M50.00S,2024-11-05T02:21:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,9.411957950065702,43.627450980392155,1610612752,43,32,2024-11-05T02:21:37Z,1850000,False,32.0,36.0,1,left,MISS J. Hart driving Layup,[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,4.81,,,,,,,,,,,
187,PT08M48.00S,2024-11-05T02:21:31.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,43,32,2024-11-05T02:21:37Z,1860000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,186.0,3.0,2.0,1.0,,,,,,,
188,PT08M44.00S,2024-11-05T02:21:35.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641708,94.1688567674113,51.225490196078425,1610612745,45,32,2024-11-05T02:24:13Z,1870000,False,6.0,2.0,1,right,A. Thompson running DUNK (4 PTS) (A. Sengun 2 AST),"[1641708, 1630578]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,0.65,,,,,A. Sengun,1630578.0,2.0,,,,
190,PT08M44.00S,2024-11-05T02:21:50.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,45,32,2024-11-05T02:21:50Z,1890000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M44.00S,2024-11-05T02:21:54.1Z,2,REGULAR,foul,technical,['1freethrow'],1628404,,,1610612752,45,32,2024-11-05T02:24:33Z,1900000,False,,,0,,J. Hart technical FOUL (1 Tech),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,204059.0,,1.0,1.0,,,,,,,,,,,,,,,,
192,PT08M44.00S,2024-11-05T02:24:03.3Z,2,REGULAR,substitution,out,[],1631106,,,1610612752,45,32,2024-11-05T02:24:31Z,1910000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M44.00S,2024-11-05T02:24:03.3Z,2,REGULAR,substitution,in,[],1631095,,,1610612752,45,32,2024-11-05T02:24:31Z,1920000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M44.00S,2024-11-05T02:24:43.0Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612752,46,32,2024-11-05T02:24:43Z,1930000,False,,,0,,J. Green technical Free Throw 1 of 1 (5 PTS),[1630224],1610612745.0,HOU,technical,,,Green,J. Green,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
195,PT08M31.00S,2024-11-05T02:25:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630540,32.276609724047304,65.93137254901961,1610612752,46,32,2024-11-05T02:25:11Z,1940000,False,-80.0,251.0,1,left,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.33,,,,,,,,,,,
196,PT08M30.00S,2024-11-05T02:25:06.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,46,32,2024-11-05T02:25:11Z,1950000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,,
197,PT08M18.00S,2024-11-05T02:25:19.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,71.43561103810775,17.647058823529413,1610612745,46,32,2024-11-05T02:25:27Z,1960000,False,-162.0,216.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.99,,,,,,,,,,,
198,PT08M16.00S,2024-11-05T02:25:21.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,46,32,2024-11-05T02:25:27Z,1970000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,197.0,5.0,4.0,1.0,,,,,,,
199,PT08M04.00S,2024-11-05T02:25:32.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,4.944152431011826,97.54901960784314,1610612752,46,32,2024-11-05T02:25:42Z,1980000,False,-238.0,-6.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.78,,,,,,,,,,,
200,PT08M02.00S,2024-11-05T02:25:34.1Z,2,REGULAR,rebound,offensive,[],1628969,,,1610612752,46,32,2024-11-05T02:25:42Z,1990000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,199.0,2.0,1.0,1.0,,,,,,,
201,PT08M02.00S,2024-11-05T02:25:37.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628969,5.590000152587891,50.0,1610612752,46,34,2024-11-05T02:26:01Z,2000000,False,0.0,0.0,1,left,M. Bridges putback Layup (8 PTS),[1628969],1610612752.0,NYK,putback,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,0.0,,,,,,,,,,,
202,PT07M42.00S,2024-11-05T02:25:57.3Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612745,46,34,2024-11-05T02:26:05Z,2010000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Sengun 2 FT),"[1626157, 1630578]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,1626302.0,,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,
204,PT07M42.00S,2024-11-05T02:26:27.2Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,47,34,2024-11-05T02:26:27Z,2030000,False,,,0,,A. Sengun Free Throw 1 of 2 (10 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
205,PT07M42.00S,2024-11-05T02:26:28.8Z,2,REGULAR,substitution,out,[],1628969,,,1610612745,47,34,2024-11-05T02:26:34Z,2040000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M42.00S,2024-11-05T02:26:28.8Z,2,REGULAR,substitution,in,[],1628384,,,1610612745,47,34,2024-11-05T02:26:34Z,2050000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M42.00S,2024-11-05T02:26:50.6Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,48,34,2024-11-05T02:26:50Z,2060000,False,,,0,,A. Sengun Free Throw 2 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
208,PT07M31.00S,2024-11-05T02:27:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,13.748357424441524,49.754901960784316,1610612752,48,34,2024-11-05T02:27:09Z,2070000,False,1.0,77.0,1,left,MISS M. McBride 7' driving floating Shot,[1630540],1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,7.67,,,,,,,,,,,
209,PT07M31.00S,2024-11-05T02:27:04.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,48,34,2024-11-05T02:27:04Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,208.0,,,,,,,,,,
211,PT07M31.00S,2024-11-05T02:27:06.0Z,2,REGULAR,substitution,out,[],1630578,,,1610612752,48,34,2024-11-05T02:27:09Z,2100000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M31.00S,2024-11-05T02:27:06.0Z,2,REGULAR,substitution,in,[],203500,,,1610612752,48,34,2024-11-05T02:27:09Z,2110000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2024-11-05T02:27:27.7Z,2,REGULAR,foul,personal,[],1641708,,,1610612752,48,34,2024-11-05T02:27:38Z,2120000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1626157]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,204059.0,,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,
215,PT07M17.00S,2024-11-05T02:27:53.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642278,27.677398160315374,82.84313725490196,1610612752,48,37,2024-11-05T02:27:57Z,2140000,False,-164.0,208.0,1,left,T. Kolek 26' 3PT  (3 PTS) (J. Hart 2 AST),"[1642278, 1628404]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,3.0,26.48,,,,,J. Hart,1628404.0,2.0,,,,
217,PT07M01.00S,2024-11-05T02:28:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.88370565045992,56.61764705882353,1610612745,48,37,2024-11-05T02:28:17Z,2160000,False,33.0,33.0,1,right,MISS J. Green reverse Layup,[1630224],1610612745.0,HOU,reverse,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,4.69,,,,,,,,,,,
218,PT07M00.00S,2024-11-05T02:28:11.0Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,48,37,2024-11-05T02:28:17Z,2170000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,217.0,3.0,2.0,1.0,,,,,,,
219,PT06M54.00S,2024-11-05T02:28:20.5Z,2,REGULAR,foul,personal,[],1641708,,,1610612752,48,37,2024-11-05T02:28:25Z,2180000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641708, 1626157]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,
221,PT06M54.00S,2024-11-05T02:28:35.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612752,48,37,2024-11-05T02:28:41Z,2200000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2024-11-05T02:28:35.4Z,2,REGULAR,substitution,in,[],1628415,,,1610612752,48,37,2024-11-05T02:28:41Z,2210000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M46.00S,2024-11-05T02:28:58.8Z,2,REGULAR,foul,offensive,[],1626157,,,1610612752,48,37,2024-11-05T02:29:06Z,2220000,False,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1631095]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,
225,PT06M46.00S,2024-11-05T02:28:58.8Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,48,37,2024-11-05T02:28:58Z,2240000,False,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,2.0,,,,,,,,,,,,,,,,,,
226,PT06M46.00S,2024-11-05T02:29:13.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612745,48,37,2024-11-05T02:29:17Z,2250000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M46.00S,2024-11-05T02:29:13.5Z,2,REGULAR,substitution,in,[],1630579,,,1610612745,48,37,2024-11-05T02:29:17Z,2260000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M29.00S,2024-11-05T02:29:39.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203500,89.17542706964521,40.68627450980392,1610612745,48,37,2024-11-05T02:29:47Z,2270000,False,-47.0,49.0,1,right,MISS S. Adams 6' Hook,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.78,,,,,,,,,,,
229,PT06M28.00S,2024-11-05T02:29:40.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,48,37,2024-11-05T02:29:47Z,2280000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,228.0,1.0,1.0,0.0,,,,,,,
230,PT06M28.00S,2024-11-05T02:29:44.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612752,48,37,2024-11-05T02:29:53Z,2290000,False,,,0,,S. Adams personal FOUL (1 PF) (Hart 2 FT),"[203500, 1628404]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,1627961.0,,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
232,PT06M28.00S,2024-11-05T02:30:13.2Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,48,38,2024-11-05T02:30:13Z,2310000,False,,,0,,J. Hart Free Throw 1 of 2 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
233,PT06M28.00S,2024-11-05T02:30:13.9Z,2,REGULAR,substitution,out,[],1642278,,,1610612752,48,38,2024-11-05T02:30:19Z,2320000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M28.00S,2024-11-05T02:30:13.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,48,38,2024-11-05T02:30:19Z,2330000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M28.00S,2024-11-05T02:30:35.5Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,48,39,2024-11-05T02:30:35Z,2340000,False,,,0,,J. Hart Free Throw 2 of 2 (6 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
236,PT06M17.00S,2024-11-05T02:30:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.01511169513797,52.94117647058824,1610612745,50,39,2024-11-05T02:30:51Z,2350000,False,15.0,32.0,1,right,J. Green driving finger roll Layup (7 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,3.52,,,,,,,,,,,
237,PT05M52.00S,2024-11-05T02:31:14.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612752,50,39,2024-11-05T02:31:27Z,2360000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Brunson 2 FT),"[1628415, 1628973]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,
239,PT05M52.00S,2024-11-05T02:31:42.1Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,50,40,2024-11-05T02:31:42Z,2380000,False,,,0,,J. Brunson Free Throw 1 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
240,PT05M52.00S,2024-11-05T02:31:43.2Z,2,REGULAR,substitution,out,[],1641708,,,1610612752,50,40,2024-11-05T02:31:51Z,2390000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M52.00S,2024-11-05T02:31:43.2Z,2,REGULAR,substitution,out,[],1630224,,,1610612752,50,40,2024-11-05T02:31:51Z,2400000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M52.00S,2024-11-05T02:31:43.2Z,2,REGULAR,substitution,in,[],1627832,,,1610612752,50,40,2024-11-05T02:31:51Z,2410000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M52.00S,2024-11-05T02:31:43.2Z,2,REGULAR,substitution,in,[],1631106,,,1610612752,50,40,2024-11-05T02:31:51Z,2420000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M52.00S,2024-11-05T02:32:05.0Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,50,41,2024-11-05T02:32:05Z,2430000,False,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
245,PT05M34.00S,2024-11-05T02:32:26.9Z,2,REGULAR,3pt,Jump Shot,[],1631095,66.3107752956636,59.80392156862745,1610612745,53,41,2024-11-05T02:32:30Z,2440000,False,49.0,264.0,1,right,J. Smith Jr. 26' 3PT  (5 PTS) (S. Adams 2 AST),"[1631095, 203500]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,Made,5.0,26.87,,,,,S. Adams,203500.0,2.0,,,,
247,PT05M10.00S,2024-11-05T02:32:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630540,23.47240473061761,10.784313725490197,1610612752,53,41,2024-11-05T02:32:56Z,2460000,False,196.0,168.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.83,,,,,,,,,,,
248,PT05M09.00S,2024-11-05T02:32:50.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,53,41,2024-11-05T02:32:56Z,2470000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,247.0,4.0,2.0,2.0,,,,,,,
249,PT04M54.00S,2024-11-05T02:33:06.2Z,2,REGULAR,3pt,Jump Shot,[],1631095,92.46057818659659,96.56862745098039,1610612745,53,41,2024-11-05T02:33:11Z,2480000,False,233.0,18.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,23.35,,,,,,,,,,,
250,PT04M53.00S,2024-11-05T02:33:07.2Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612752,53,41,2024-11-05T02:33:11Z,2490000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,,249.0,4.0,3.0,1.0,,,,,,,
252,PT04M38.00S,2024-11-05T02:33:40.4Z,2,REGULAR,3pt,Jump Shot,[],1628384,6.521024967148489,98.0392156862745,1610612752,53,44,2024-11-05T02:33:43Z,2510000,False,-240.0,9.0,1,left,O. Anunoby 24' 3PT  (11 PTS) (J. Brunson 3 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,Made,11.0,24.04,,,,,J. Brunson,1628973.0,3.0,,,,
254,PT04M19.00S,2024-11-05T02:33:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,86.02168199737189,44.36274509803921,1610612745,53,44,2024-11-05T02:34:08Z,2530000,False,-28.0,79.0,1,right,MISS D. Brooks 8' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,8.38,,,,,,,,,,,
