actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
173,PT11M45.00S,2024-11-16T01:41:27.2Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,29,21,2024-11-16T01:41:28Z,1700000,False,,,0,,T. Eason REBOUND (Off:1 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,172.0,2.0,1.0,1.0,,,,,,,,,,,,,,
174,PT11M32.00S,2024-11-16T01:41:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.046649145860711,55.392156862745104,1610612745,31,21,2024-11-16T01:41:45Z,1710000,False,-27.0,14.0,1,left,A. Thompson driving Layup (4 PTS) (R. Sheppard 1 AST),"[1641708, 1642263]",1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,4.0,R. Sheppard,1642263.0,1.0,,,,
176,PT11M19.00S,2024-11-16T01:41:52.7Z,2,REGULAR,2pt,Jump Shot,[],1629645,82.60512483574244,75.49019607843137,1610612746,31,21,2024-11-16T01:41:57Z,1730000,False,127.0,111.0,1,right,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,16.9,Missed,,,,,,,,,,,,,,,,,,
177,PT11M17.00S,2024-11-16T01:41:54.7Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,31,21,2024-11-16T01:41:57Z,1740000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,176.0,3.0,3.0,0.0,,,,,,,,,,,,,,
178,PT11M14.00S,2024-11-16T01:41:59.7Z,2,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,31,21,2024-11-16T01:42:06Z,1750000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,1148.0,,,,,2.0,,,,,,,,
179,PT11M00.00S,2024-11-16T01:42:23.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,88.25558475689881,49.754901960784316,1610612746,31,23,2024-11-16T01:42:28Z,1760000,False,-1.0,58.0,1,right,I. Zubac driving Hook (2 PTS),[1627826],1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,,,,,,,2.0,,,,,,,
180,PT10M33.00S,2024-11-16T01:42:50.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631106,14.14257555847569,52.69607843137255,1610612745,31,23,2024-11-16T01:42:55Z,1770000,False,-13.0,80.0,1,left,MISS T. Eason 8' turnaround Hook,[1631106],1610612745.0,HOU,turnaround,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
181,PT10M31.00S,2024-11-16T01:42:52.4Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,31,23,2024-11-16T01:42:55Z,1780000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT10M30.00S,2024-11-16T01:42:56.3Z,2,REGULAR,foul,personal,[],1631106,,,1610612746,31,23,2024-11-16T01:43:06Z,1790000,False,,,0,,T. Eason personal FOUL (2 PF),"[1631106, 1629645]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,1193.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
184,PT10M21.00S,2024-11-16T01:43:21.6Z,2,REGULAR,3pt,Jump Shot,[],1629599,70.51576872536137,78.43137254901961,1610612746,31,26,2024-11-16T01:43:25Z,1810000,False,142.0,225.0,1,right,A. Coffey 26' 3PT  (5 PTS) (K. Porter Jr. 3 AST),"[1629599, 1629645]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,26.59,Made,,,,,,,,,,,5.0,K. Porter Jr.,1629645.0,3.0,,,,
186,PT10M10.00S,2024-11-16T01:43:34.9Z,2,REGULAR,foul,offensive,[],203500,,,1610612745,31,26,2024-11-16T01:43:45Z,1830000,False,,,0,,S. Adams offensive FOUL (1 PF),"[203500, 1629645]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,,,,,1627541.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
188,PT10M10.00S,2024-11-16T01:43:34.9Z,2,REGULAR,turnover,offensive foul,[],203500,,,1610612745,31,26,2024-11-16T01:43:34Z,1850000,False,,,0,,S. Adams offensive foul TURNOVER (1 TO),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,,,,,1627541.0,,,,,1.0,,,,,,,,
189,PT10M10.00S,2024-11-16T01:43:44.2Z,2,REGULAR,foul,technical,['1freethrow'],203152,,,1610612746,31,26,2024-11-16T01:44:09Z,1860000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,
190,PT10M10.00S,2024-11-16T01:44:10.2Z,2,REGULAR,freethrow,1 of 1,[],1629599,,,1610612746,31,27,2024-11-16T01:44:10Z,1870000,False,,,0,,A. Coffey technical Free Throw 1 of 1 (6 PTS),[1629599],1610612746.0,LAC,technical,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
191,PT09M58.00S,2024-11-16T01:44:34.2Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612746,31,27,2024-11-16T01:44:40Z,1880000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 203500]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,Adams,203500.0
192,PT09M58.00S,2024-11-16T01:44:34.2Z,2,REGULAR,steal,,[],203500,,,1610612745,31,27,2024-11-16T01:44:36Z,1890000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
193,PT09M50.00S,2024-11-16T01:44:44.1Z,2,REGULAR,turnover,backcourt,[],1631106,,,1610612745,31,27,2024-11-16T01:45:12Z,1900000,False,,,0,,T. Eason backcourt TURNOVER (1 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,1148.0,,,,,1.0,,,,,,,,
194,PT09M34.00S,2024-11-16T01:45:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,91.67214191852825,53.431372549019606,1610612746,31,27,2024-11-16T01:45:33Z,1910000,False,17.0,26.0,1,right,MISS I. Zubac reverse Layup,[1627826],1610612746.0,LAC,reverse,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
195,PT09M31.00S,2024-11-16T01:45:27.4Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,31,27,2024-11-16T01:45:33Z,1920000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,194.0,4.0,4.0,0.0,,,,,,,,,,,,,,
196,PT09M26.00S,2024-11-16T01:45:35.3Z,2,REGULAR,foul,personal,[],1629611,,,1610612745,31,27,2024-11-16T01:45:40Z,1930000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1630224]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,1148.0,1.0,0.0,Green,1630224.0,,,,,,,,,
198,PT09M19.00S,2024-11-16T01:45:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.835085413929041,60.5392156862745,1610612745,31,27,2024-11-16T01:46:06Z,1950000,False,-53.0,21.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1627826]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,Zubac,1627826.0,,
199,PT09M19.00S,2024-11-16T01:45:58.4Z,2,REGULAR,block,,[],1627826,,,1610612745,31,27,2024-11-16T01:46:01Z,1960000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M15.00S,2024-11-16T01:46:02.4Z,2,REGULAR,rebound,offensive,[],1631106,,,1610612745,31,27,2024-11-16T01:46:06Z,1970000,False,,,0,,T. Eason REBOUND (Off:2 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,198.0,3.0,1.0,2.0,,,,,,,,,,,,,,
201,PT09M13.00S,2024-11-16T01:46:03.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631106,11.777266754270697,62.745098039215684,1610612745,31,27,2024-11-16T01:46:10Z,1980000,False,-64.0,58.0,1,left,MISS T. Eason 8' driving floating Shot,[1631106],1610612745.0,HOU,driving floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,8.63,Missed,,,,,,,,,,,,,,,,,,
202,PT09M11.00S,2024-11-16T01:46:05.6Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,31,27,2024-11-16T01:46:10Z,1990000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,201.0,3.0,3.0,0.0,,,,,,,,,,,,,,
203,PT08M58.00S,2024-11-16T01:46:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,81.8166885676741,61.76470588235294,1610612746,31,27,2024-11-16T01:46:22Z,2000000,False,59.0,118.0,1,right,MISS K. Porter Jr. 13' pullup Shot,[1629645],1610612746.0,LAC,pullup,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.22,Missed,,,,,,,,,,,,,,,,,,
204,PT08M56.00S,2024-11-16T01:46:20.2Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,31,27,2024-11-16T01:46:22Z,2010000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,,
205,PT08M43.00S,2024-11-16T01:46:34.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,24.129434954007884,88.23529411764706,1610612745,31,27,2024-11-16T01:46:40Z,2020000,False,-191.0,174.0,1,left,MISS J. Green 25' 3PT - blocked,"[1630224, 201587]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,Batum,201587.0,,
206,PT08M43.00S,2024-11-16T01:46:34.2Z,2,REGULAR,block,,[],201587,,,1610612745,31,27,2024-11-16T01:46:38Z,2030000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
207,PT08M38.00S,2024-11-16T01:46:39.2Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,31,27,2024-11-16T01:46:40Z,2040000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,,
208,PT08M36.00S,2024-11-16T01:46:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,90.62089356110381,53.67647058823529,1610612746,31,27,2024-11-16T01:46:47Z,2050000,False,18.0,36.0,1,right,MISS K. Porter Jr. running Layup,[1629645],1610612746.0,LAC,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
209,PT08M34.00S,2024-11-16T01:46:42.7Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,31,27,2024-11-16T01:46:42Z,2060000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,208.0,1.0,0.0,1.0,,,,,,,,,,,,,,
210,PT08M27.00S,2024-11-16T01:46:50.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,81.68528252299606,5.637254901960785,1610612746,31,30,2024-11-16T01:46:58Z,2070000,False,-222.0,120.0,1,right,K. Porter Jr. 25' 3PT step back (3 PTS),[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.2,Made,,,,,,,,,,,3.0,,,,,,,
211,PT08M26.00S,2024-11-16T01:46:56.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,31,30,2024-11-16T01:46:56Z,2080000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,31,30,2024-11-16T01:49:44Z,2090000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,out,[],203500,,,1610612745,31,30,2024-11-16T01:49:44Z,2100000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,31,30,2024-11-16T01:49:44Z,2110000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,31,30,2024-11-16T01:49:44Z,2120000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612745,31,30,2024-11-16T01:49:44Z,2130000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,31,30,2024-11-16T01:49:44Z,2140000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,31,30,2024-11-16T01:49:44Z,2150000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M26.00S,2024-11-16T01:49:26.4Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,31,30,2024-11-16T01:49:44Z,2160000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M12.00S,2024-11-16T01:50:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.835085413929041,56.127450980392155,1610612745,33,30,2024-11-16T01:53:04Z,2170000,False,-31.0,21.0,1,left,A. Thompson cutting Layup (6 PTS) (F. VanVleet 5 AST),"[1641708, 1627832]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,,,,,,,6.0,F. VanVleet,1627832.0,5.0,,,,
222,PT07M55.00S,2024-11-16T01:50:22.8Z,2,REGULAR,turnover,bad pass,[],1629599,,,1610612746,33,30,2024-11-16T01:50:29Z,2190000,False,,,0,,A. Coffey bad pass TURNOVER (1 TO),"[1629599, 1630578]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Sengun,1630578.0
223,PT07M55.00S,2024-11-16T01:50:22.8Z,2,REGULAR,steal,,[],1630578,,,1610612745,33,30,2024-11-16T01:50:24Z,2200000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT07M52.00S,2024-11-16T01:50:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612745,33,30,2024-11-16T01:50:38Z,2210000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Thompson 2 FT),"[1629611, 1641708]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,2.0,0.0,Thompson,1641708.0,,,,,,,,,
226,PT07M52.00S,2024-11-16T01:50:57.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641708,,,1610612745,34,30,2024-11-16T01:51:18Z,2230000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,7.0,,,,,,,
227,PT07M52.00S,2024-11-16T01:50:59.5Z,2,REGULAR,substitution,out,[],201587,,,1610612745,34,30,2024-11-16T01:51:05Z,2240000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M52.00S,2024-11-16T01:50:59.5Z,2,REGULAR,substitution,in,[],1626181,,,1610612745,34,30,2024-11-16T01:51:05Z,2250000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M52.00S,2024-11-16T01:50:57.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641708,,,1610612745,34,30,2024-11-16T01:51:18Z,2260000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M49.00S,2024-11-16T01:51:00.7Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,34,30,2024-11-16T01:51:18Z,2270000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,229.0,1.0,1.0,0.0,,,,,,,,,,,,,,
231,PT07M26.00S,2024-11-16T01:51:42.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,34,30,2024-11-16T01:51:49Z,2280000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,1627541.0,,,,,,,,,,,,,
232,PT07M14.00S,2024-11-16T01:52:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,6.389618922470433,3.431372549019608,1610612745,37,30,2024-11-16T01:52:12Z,2290000,False,233.0,8.0,1,left,J. Smith Jr. 3PT  (8 PTS) (F. VanVleet 6 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.29,Made,,,,,,,,,,,8.0,F. VanVleet,1627832.0,6.0,,,,
234,PT06M46.00S,2024-11-16T01:52:35.3Z,2,REGULAR,3pt,Jump Shot,[],1629645,96.00854139290408,3.6764705882352944,1610612746,37,30,2024-11-16T01:56:00Z,2310000,False,-232.0,-15.0,1,right,MISS K. Porter Jr. step back 3PT,[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
235,PT06M44.00S,2024-11-16T01:52:37.3Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,37,30,2024-11-16T01:56:00Z,2320000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,,
236,PT06M36.00S,2024-11-16T01:52:45.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.911300919842315,68.62745098039215,1610612745,40,30,2024-11-16T01:52:50Z,2330000,False,-93.0,229.0,1,left,D. Brooks 24' 3PT  (8 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.69,Made,,,,,,,,,,,8.0,A. Sengun,1630578.0,2.0,,,,
238,PT06M35.00S,2024-11-16T01:52:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,30,2024-11-16T01:52:53Z,2350000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,40,30,2024-11-16T01:55:40Z,2360000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,out,[],1629611,,,1610612746,40,30,2024-11-16T01:55:40Z,2370000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,out,[],1629645,,,1610612746,40,30,2024-11-16T01:55:40Z,2380000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,in,[],201935,,,1610612746,40,30,2024-11-16T01:55:40Z,2390000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,40,30,2024-11-16T01:55:40Z,2400000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2024-11-16T01:55:06.1Z,2,REGULAR,substitution,in,[],1627739,,,1610612746,40,30,2024-11-16T01:55:40Z,2410000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M20.00S,2024-11-16T01:55:57.7Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612746,40,30,2024-11-16T01:56:02Z,2420000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 1641708]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,4.0,,,,,,,Thompson,1641708.0
246,PT06M20.00S,2024-11-16T01:55:57.7Z,2,REGULAR,steal,,[],1641708,,,1610612745,40,30,2024-11-16T01:55:59Z,2430000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M08.00S,2024-11-16T01:56:11.5Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612745,40,30,2024-11-16T01:56:23Z,2440000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Sengun 2 FT),"[1627739, 1630578]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
249,PT06M08.00S,2024-11-16T01:56:41.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630578,,,1610612745,40,30,2024-11-16T01:56:41Z,2460000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT06M08.00S,2024-11-16T01:56:41.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,40,30,2024-11-16T01:56:41Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,
251,PT06M08.00S,2024-11-16T01:56:59.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630578,,,1610612745,41,30,2024-11-16T01:56:59Z,2480000,False,,,0,,A. Sengun Free Throw 2 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
252,PT05M55.00S,2024-11-16T01:57:13.5Z,2,REGULAR,3pt,Jump Shot,[],1627739,67.49342969776609,64.70588235294117,1610612746,41,30,2024-11-16T01:57:18Z,2490000,False,74.0,253.0,1,right,MISS K. Dunn 26' pullup 3PT,[1627739],1610612746.0,LAC,pullup,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
253,PT05M52.00S,2024-11-16T01:57:16.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,41,30,2024-11-16T01:57:18Z,2500000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
