actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
510,PT10M11.00S,2025-04-13T21:22:20.3Z,4,REGULAR,3pt,Jump Shot,[],1642263,22.552562417871222,90.68627450980392,1610612745,73,109,2025-04-13T21:22:29Z,5010000,False,-203.0,159.0,1,left,MISS R. Sheppard 25' 3PT - blocked,"[1642263, 1631212]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,25.85,Missed,,,,,Watson,1631212.0,,,,,,,,,
511,PT10M11.00S,2025-04-13T21:22:20.3Z,4,REGULAR,block,,[],1631212,,,1610612745,73,109,2025-04-13T21:22:24Z,5020000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
512,PT10M08.00S,2025-04-13T21:22:23.3Z,4,REGULAR,rebound,offensive,[],1631466,,,1610612745,73,109,2025-04-13T21:22:29Z,5030000,False,,,0,,N. Williams REBOUND (Off:1 Def:0),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,510.0,1.0,0.0,1.0,,,,,,,,,,,
513,PT10M03.00S,2025-04-13T21:22:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641715,10.33180026281209,38.72549019607843,1610612745,73,109,2025-04-13T21:34:10Z,5040000,False,56.0,45.0,1,left,MISS C. Whitmore 7' driving Layup,[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,7.19,Missed,,,,,,,,,,,,,,,
515,PT10M03.00S,2025-04-13T21:22:29.5Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612745,73,109,2025-04-13T21:23:23Z,5060000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,513.0,2.0,1.0,1.0,,,,,,,,,,,
516,PT09M59.00S,2025-04-13T21:23:24.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,8.229303547963205,50.0,1610612745,75,109,2025-04-13T21:23:31Z,5070000,False,0.0,25.0,1,left,J. Landale putback Layup (4 PTS),[1629111],1610612745.0,HOU,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,2.49,Made,,,,,,,,4.0,,,,,,,
517,PT09M52.00S,2025-04-13T21:23:33.4Z,4,REGULAR,foul,personal,[],1631466,,,1610612743,75,109,2025-04-13T21:23:40Z,5080000,False,,,0,,N. Williams personal FOUL (2 PF),"[1631466, 1627750]",1610612745.0,HOU,,,,Williams,N. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Murray,1627750.0
519,PT09M52.00S,2025-04-13T21:23:40.1Z,4,REGULAR,substitution,out,[],1627750,,,1610612743,75,109,2025-04-13T21:23:54Z,5100000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M52.00S,2025-04-13T21:23:40.1Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,75,109,2025-04-13T21:23:54Z,5110000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M52.00S,2025-04-13T21:23:40.1Z,4,REGULAR,substitution,in,[],1631124,,,1610612743,75,109,2025-04-13T21:23:54Z,5120000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M52.00S,2025-04-13T21:23:40.1Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,75,109,2025-04-13T21:23:54Z,5130000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M42.00S,2025-04-13T21:24:11.6Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612743,75,109,2025-04-13T21:24:16Z,5140000,False,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 1641715]",1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,1.0,Whitmore,1641715.0,,,,,,,,,,,,,,,,,
524,PT09M42.00S,2025-04-13T21:24:11.6Z,4,REGULAR,steal,,[],1641715,,,1610612745,75,109,2025-04-13T21:24:13Z,5150000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
525,PT09M39.00S,2025-04-13T21:24:15.3Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642263,24.917871222076215,12.990196078431374,1610612745,75,109,2025-04-13T21:24:24Z,5160000,False,185.0,182.0,1,left,MISS R. Sheppard 25' running 3PT,[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,25.93,Missed,,,,,,,,,,,,,,,
526,PT09M38.00S,2025-04-13T21:24:16.3Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,75,109,2025-04-13T21:24:24Z,5170000,False,,,0,,D. Jordan REBOUND (Off:2 Def:3),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Right Center,,,,,,525.0,5.0,3.0,2.0,,,,,,,,,,,
527,PT09M31.00S,2025-04-13T21:24:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,90.88370565045992,54.166666666666664,1610612743,75,109,2025-04-13T21:24:33Z,5180000,False,21.0,33.0,1,right,MISS P. Watson running Layup,[1631212],1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,3.92,Missed,,,,,,,,,,,,,,,
529,PT09M30.00S,2025-04-13T21:24:24.3Z,4,REGULAR,rebound,defensive,[],1631466,,,1610612745,75,109,2025-04-13T21:24:33Z,5200000,False,,,0,,N. Williams REBOUND (Off:1 Def:1),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,,,,,,527.0,2.0,1.0,1.0,,,,,,,,,,,
530,PT09M22.00S,2025-04-13T21:24:32.4Z,4,REGULAR,3pt,Jump Shot,[],1641715,18.084756898817346,5.637254901960785,1610612745,78,109,2025-04-13T21:24:45Z,5210000,False,222.0,117.0,1,left,C. Whitmore 25' 3PT  (3 PTS) (N. Williams 1 AST),"[1641715, 1631466]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,25.1,Made,,,,,,,,3.0,N. Williams,1631466.0,1.0,,,,
532,PT09M05.00S,2025-04-13T21:24:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201599,92.06636005256242,57.84313725490197,1610612743,78,111,2025-04-13T21:24:53Z,5230000,False,39.0,22.0,1,right,D. Jordan cutting Layup (4 PTS) (J. Strawther 1 AST),"[201599, 1631124]",1610612743.0,DEN,cutting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,4.5,Made,,,,,,,,4.0,J. Strawther,1631124.0,1.0,,,,
534,PT08M54.00S,2025-04-13T21:25:01.7Z,4,REGULAR,foul,personal,[],1629618,,,1610612745,78,111,2025-04-13T21:25:07Z,5250000,False,,,0,,J. Pickett personal FOUL (2 PF),"[1629618, 1631466]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Williams,1631466.0
536,PT08M49.00S,2025-04-13T21:25:23.0Z,4,REGULAR,3pt,Jump Shot,[],1629111,25.706307490144546,84.31372549019608,1610612745,81,111,2025-04-13T21:25:28Z,5270000,False,-172.0,189.0,1,left,J. Landale 25' 3PT  (7 PTS) (R. Sheppard 3 AST),"[1629111, 1642263]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,,25.54,Made,,,,,,,,7.0,R. Sheppard,1642263.0,3.0,,,,
538,PT08M32.00S,2025-04-13T21:25:40.4Z,4,REGULAR,2pt,Jump Shot,[],1631124,88.38699080157687,72.05882352941177,1610612743,81,113,2025-04-13T21:25:47Z,5290000,False,110.0,57.0,1,right,J. Strawther 12' driving floating bank Jump Shot (2 PTS) (R. Westbrook 6 AST),"[1631124, 201566]",1610612743.0,DEN,driving floating bank,,,Strawther,J. Strawther,,,,,Mid-Range,8-16 Right,,,,12.4,Made,,,,,,,,2.0,R. Westbrook,201566.0,6.0,,,,
540,PT08M20.00S,2025-04-13T21:25:50.9Z,4,REGULAR,3pt,Jump Shot,[],1631466,6.389618922470433,3.1862745098039214,1610612745,84,113,2025-04-13T21:25:57Z,5310000,False,234.0,8.0,1,left,N. Williams 3PT  (3 PTS) (R. Sheppard 4 AST),"[1631466, 1642263]",1610612745.0,HOU,,,,Williams,N. Williams,,,,,Right Corner 3,24+ Right,,,,23.42,Made,,,,,,,,3.0,R. Sheppard,1642263.0,4.0,,,,
542,PT08M04.00S,2025-04-13T21:26:13.8Z,4,REGULAR,foul,personal,[],1642263,,,1610612743,84,113,2025-04-13T21:26:21Z,5330000,False,,,0,,R. Sheppard personal FOUL (1 PF),"[1642263, 1631124]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,202053.0,,,,,1.0,0.0,Strawther,1631124.0
544,PT08M03.00S,2025-04-13T21:26:36.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612743,84,113,2025-04-13T21:26:43Z,5350000,False,,,0,,R. Sheppard personal FOUL (2 PF) (Strawther 2 FT),"[1642263, 1631124]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,2004.0,,,,,2.0,0.0,Strawther,1631124.0
546,PT08M03.00S,2025-04-13T21:27:00.3Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,84,113,2025-04-13T21:27:00Z,5370000,False,,,0,,MISS J. Strawther Free Throw 1 of 2,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
547,PT08M03.00S,2025-04-13T21:27:00.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,84,113,2025-04-13T21:27:00Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,
549,PT08M03.00S,2025-04-13T21:27:14.5Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,84,114,2025-04-13T21:27:14Z,5390000,False,,,0,,J. Strawther Free Throw 2 of 2 (3 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
550,PT07M53.00S,2025-04-13T21:27:25.5Z,4,REGULAR,2pt,Jump Shot,[],1629111,24.392247043363994,46.32352941176471,1610612745,86,114,2025-04-13T21:27:30Z,5400000,False,18.0,177.0,1,left,J. Landale 17' Jump Shot (9 PTS) (A. Holiday 1 AST),"[1629111, 1628988]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,,,,17.78,Made,,,,,,,,9.0,A. Holiday,1628988.0,1.0,,,,
552,PT07M39.00S,2025-04-13T21:27:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612743,86,114,2025-04-13T21:27:48Z,5420000,False,,,0,,A. Holiday personal FOUL (2 PF) (Strawther 2 FT),"[1628988, 1631124]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202053.0,,,,,2.0,0.0,Strawther,1631124.0
554,PT07M39.00S,2025-04-13T21:28:04.0Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,86,115,2025-04-13T21:28:04Z,5440000,False,,,0,,J. Strawther Free Throw 1 of 2 (4 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,,4.0,,,,,,,
555,PT07M39.00S,2025-04-13T21:28:16.5Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,86,116,2025-04-13T21:28:16Z,5450000,False,,,0,,J. Strawther Free Throw 2 of 2 (5 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,,5.0,,,,,,,
556,PT07M22.00S,2025-04-13T21:28:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631466,17.821944809461236,48.28431372549019,1610612745,88,116,2025-04-13T21:28:43Z,5460000,False,9.0,115.0,1,left,N. Williams 11' driving floating Jump Shot (5 PTS) (C. Whitmore 1 AST),"[1631466, 1641715]",1610612745.0,HOU,driving floating,,,Williams,N. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,11.53,Made,,,,,,,,5.0,C. Whitmore,1641715.0,1.0,,,,
558,PT07M11.00S,2025-04-13T21:28:51.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631466,,,1610612743,88,116,2025-04-13T21:29:01Z,5480000,False,,,0,,N. Williams personal FOUL (3 PF) (Strawther 2 FT),"[1631466, 1631124]",1610612745.0,HOU,,,,Williams,N. Williams,,,,,Mid-Range,24+ Right,,,,,,,,,,,,200834.0,,,,,3.0,0.0,Strawther,1631124.0
560,PT07M11.00S,2025-04-13T21:29:10.4Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,88,117,2025-04-13T21:29:10Z,5500000,False,,,0,,J. Strawther Free Throw 1 of 2 (6 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,,6.0,,,,,,,
561,PT07M11.00S,2025-04-13T21:29:24.4Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,88,118,2025-04-13T21:29:24Z,5510000,False,,,0,,J. Strawther Free Throw 2 of 2 (7 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,Made,,,,,,,,7.0,,,,,,,
562,PT06M56.00S,2025-04-13T21:29:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,14.4053876478318,50.98039215686274,1610612745,90,118,2025-04-13T21:29:45Z,5520000,False,-5.0,83.0,1,left,J. Landale 8' floating Jump Shot (11 PTS) (A. Holiday 2 AST),"[1629111, 1628988]",1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,8.3,Made,,,,,,,,11.0,A. Holiday,1628988.0,2.0,,,,
564,PT06M38.00S,2025-04-13T21:29:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,81.15965834428384,48.28431372549019,1610612743,90,118,2025-04-13T21:30:04Z,5540000,False,-9.0,125.0,1,right,MISS J. Strawther 12' driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,12.49,Missed,,,,,,,,,,,,,,,
565,PT06M37.00S,2025-04-13T21:29:58.2Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612745,90,118,2025-04-13T21:30:04Z,5550000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,564.0,3.0,2.0,1.0,,,,,,,,,,,
566,PT06M24.00S,2025-04-13T21:30:10.4Z,4,REGULAR,3pt,Jump Shot,[],1628988,32.14520367936925,74.50980392156863,1610612745,93,118,2025-04-13T21:30:16Z,5560000,False,-123.0,250.0,1,left,A. Holiday 27' 3PT  (3 PTS) (R. Sheppard 5 AST),"[1628988, 1642263]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,27.81,Made,,,,,,,,3.0,R. Sheppard,1642263.0,5.0,,,,
568,PT06M22.00S,2025-04-13T21:30:16.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,93,118,2025-04-13T21:30:16Z,5580000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M22.00S,2025-04-13T21:32:50.7Z,4,REGULAR,substitution,out,[],201566,,,1610612743,93,118,2025-04-13T21:33:06Z,5590000,False,,,0,,SUB out: R. Westbrook,[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M22.00S,2025-04-13T21:32:50.7Z,4,REGULAR,substitution,out,[],201599,,,1610612743,93,118,2025-04-13T21:33:06Z,5600000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M22.00S,2025-04-13T21:32:50.7Z,4,REGULAR,substitution,in,[],1641725,,,1610612743,93,118,2025-04-13T21:33:06Z,5610000,False,,,0,,SUB in: T. Alexander,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M22.00S,2025-04-13T21:32:50.7Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,93,118,2025-04-13T21:33:06Z,5620000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M08.00S,2025-04-13T21:33:23.4Z,4,REGULAR,turnover,bad pass,[],1629618,,,1610612743,93,118,2025-04-13T21:46:23Z,5630000,False,,,0,,J. Pickett bad pass TURNOVER (1 TO),"[1629618, 1642263]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Right Center,1.0,Sheppard,1642263.0,,,,,,,,,,,,,,,,,
574,PT06M08.00S,2025-04-13T21:33:23.4Z,4,REGULAR,steal,,[],1642263,,,1610612745,93,118,2025-04-13T21:33:25Z,5640000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
575,PT06M06.00S,2025-04-13T21:33:29.8Z,4,REGULAR,turnover,out-of-bounds,[],1642263,,,1610612745,93,118,2025-04-13T21:33:37Z,5650000,False,,,0,,R. Sheppard step out-of-bounds TURNOVER (1 TO),[1642263],1610612745.0,HOU,step,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,,200834.0,,,,,,,,
576,PT05M54.00S,2025-04-13T21:33:46.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631212,94.03745072273325,72.30392156862744,1610612743,93,118,2025-04-13T21:45:02Z,5660000,False,112.0,4.0,1,right,MISS P. Watson 11' step back Shot,[1631212],1610612743.0,DEN,step back,,,Watson,P. Watson,,,,,Mid-Range,8-16 Right,,,,11.16,Missed,,,,,,,,,,,,,,,
577,PT05M53.00S,2025-04-13T21:33:47.9Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,93,118,2025-04-13T21:33:55Z,5670000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,576.0,1.0,1.0,0.0,,,,,,,,,,,
578,PT05M38.00S,2025-04-13T21:34:02.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,10.463206307490145,48.03921568627451,1610612745,93,118,2025-04-13T21:45:52Z,5680000,False,10.0,46.0,1,left,MISS C. Whitmore driving floating Shot,[1641715],1610612745.0,HOU,driving floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,,
579,PT05M37.00S,2025-04-13T21:34:03.2Z,4,REGULAR,rebound,defensive,[],1641725,,,1610612743,93,118,2025-04-13T21:34:10Z,5690000,False,,,0,,T. Alexander REBOUND (Off:0 Def:1),[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,578.0,1.0,1.0,0.0,,,,,,,,,,,
580,PT05M26.00S,2025-04-13T21:34:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641725,89.43823915900131,37.00980392156863,1610612743,93,120,2025-04-13T21:34:19Z,5700000,False,-65.0,47.0,1,right,T. Alexander 8' turnaround fadeaway Jump Shot (2 PTS),[1641725],1610612743.0,DEN,turnaround fadeaway,,,Alexander,T. Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,8.01,Made,,,,,,,,2.0,,,,,,,
581,PT05M03.00S,2025-04-13T21:34:36.5Z,4,REGULAR,3pt,Jump Shot,[],1628988,18.347568988173457,96.07843137254902,1610612745,93,120,2025-04-13T21:34:42Z,5710000,False,-230.0,120.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,25.98,Missed,,,,,,,,,,,,,,,
582,PT05M02.00S,2025-04-13T21:34:37.5Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,93,120,2025-04-13T21:34:49Z,5720000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Left Center,,,,,,581.0,1.0,1.0,0.0,,,,,,,,,,,
583,PT04M55.00S,2025-04-13T21:34:44.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631124,71.69842312746385,20.588235294117645,1610612743,93,120,2025-04-13T21:47:17Z,5730000,False,-147.0,214.0,1,right,MISS J. Strawther 25' running pullup 3PT,[1631124],1610612743.0,DEN,running pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,25.93,Missed,,,,,,,,,,,,,,,
584,PT04M53.00S,2025-04-13T21:34:46.9Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,93,120,2025-04-13T21:35:01Z,5740000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,583.0,1.0,1.0,0.0,,,,,,,,,,,
585,PT04M40.00S,2025-04-13T21:35:00.0Z,4,REGULAR,turnover,bad pass,[],1641715,,,1610612745,93,120,2025-04-13T21:35:06Z,5750000,False,,,0,,C. Whitmore bad pass TURNOVER (1 TO),"[1641715, 1631124]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Center,1.0,Strawther,1631124.0,,,,,,,,,,,,,,,,,
586,PT04M40.00S,2025-04-13T21:35:00.0Z,4,REGULAR,steal,,[],1631124,,,1610612743,93,120,2025-04-13T21:35:01Z,5760000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
587,PT04M36.00S,2025-04-13T21:35:08.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612743,93,120,2025-04-13T21:35:19Z,5770000,False,,,0,,R. Sheppard shooting personal FOUL (3 PF) (Watson 2 FT),"[1642263, 1631212]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200834.0,,,,,3.0,0.0,Watson,1631212.0
589,PT04M36.00S,2025-04-13T21:35:36.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631212,,,1610612743,93,120,2025-04-13T21:35:36Z,5790000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
590,PT04M36.00S,2025-04-13T21:35:36.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,93,120,2025-04-13T21:35:36Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,
591,PT04M36.00S,2025-04-13T21:35:53.3Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631212,,,1610612743,93,121,2025-04-13T21:35:53Z,5810000,False,,,0,,P. Watson Free Throw 2 of 2 (9 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,,
592,PT04M29.00S,2025-04-13T21:36:04.3Z,4,REGULAR,foul,personal,[],1631124,,,1610612745,93,121,2025-04-13T21:36:13Z,5820000,False,,,0,,J. Strawther take personal FOUL (1 PF),"[1631124, 1628988]",1610612743.0,DEN,take,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2004.0,,,,,1.0,0.0,Holiday,1628988.0
594,PT04M29.00S,2025-04-13T21:36:12.0Z,4,REGULAR,substitution,out,[],1631212,,,1610612745,93,121,2025-04-13T21:36:15Z,5840000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M29.00S,2025-04-13T21:36:12.0Z,4,REGULAR,substitution,in,[],1641816,,,1610612745,93,121,2025-04-13T21:36:15Z,5850000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M24.00S,2025-04-13T21:36:28.5Z,4,REGULAR,3pt,Jump Shot,[],1628988,32.40801576872536,59.55882352941176,1610612745,96,121,2025-04-13T21:36:34Z,5860000,False,-48.0,252.0,1,left,A. Holiday 25' 3PT pullup (6 PTS),[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,,25.66,Made,,,,,,,,6.0,,,,,,,
597,PT04M09.00S,2025-04-13T21:36:46.7Z,4,REGULAR,2pt,Jump Shot,[],1629618,91.01511169513797,29.901960784313726,1610612743,96,121,2025-04-13T21:36:59Z,5870000,False,-100.0,32.0,1,right,MISS J. Pickett 10' driving floating Shot - blocked,"[1629618, 1642263]",1610612743.0,DEN,driving floating,,,Pickett,J. Pickett,,,,,Mid-Range,8-16 Left,,,,10.55,Missed,,,,,Sheppard,1642263.0,,,,,,,,,
