actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
78,PT05M25.00S,2025-03-15T00:22:20.8Z,1,REGULAR,2pt,Jump Shot,[],1630230,10.068988173455978,69.11764705882352,1610612742,16,12,2025-03-15T00:22:27Z,780000,False,-96.0,42.0,1,left,MISS N. Marshall 10' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,10.45,Missed,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2025-03-15T00:22:23.8Z,1,REGULAR,rebound,offensive,[],202691,,,1610612742,16,12,2025-03-15T00:22:27Z,790000,False,,,0,,K. Thompson REBOUND (Off:1 Def:3),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,78.0,4.0,3.0,1.0,,,,,,,,,,,,
80,PT05M22.00S,2025-03-15T00:22:24.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202691,5.590000152587891,50.0,1610612742,16,12,2025-03-15T00:22:28Z,800000,False,0.0,0.0,1,left,MISS K. Thompson tip Layup,[202691],1610612742.0,DAL,tip,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2025-03-15T00:22:25.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,12,2025-03-15T00:22:28Z,810000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,
82,PT05M12.00S,2025-03-15T00:22:34.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,75.3777923784494,13.23529411764706,1610612745,16,12,2025-03-15T00:22:49Z,820000,False,-184.0,179.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
83,PT05M10.00S,2025-03-15T00:22:36.1Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,16,12,2025-03-15T00:22:49Z,830000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,
84,PT04M59.00S,2025-03-15T00:22:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,7.5722733245729295,60.29411764705882,1610612742,16,12,2025-03-15T00:22:53Z,840000,False,-51.0,19.0,1,left,MISS K. Thompson driving floating bank Shot,[202691],1610612742.0,DAL,driving floating bank,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.48,Missed,,,,,,,,,,,,,,,,,,
85,PT04M58.00S,2025-03-15T00:22:47.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,16,12,2025-03-15T00:22:53Z,850000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,
86,PT04M54.00S,2025-03-15T00:22:54.4Z,1,REGULAR,turnover,out-of-bounds,[],1631095,,,1610612745,16,12,2025-03-15T00:23:00Z,860000,False,,,0,,J. Smith Jr. lost ball out-of-bounds TURNOVER (1 TO),[1631095],1610612745.0,HOU,lost ball,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1830.0,1.0,,,,,,
87,PT04M54.00S,2025-03-15T00:23:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,16,12,2025-03-15T00:23:03Z,870000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2025-03-15T00:25:21.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612742,16,12,2025-03-15T00:25:47Z,880000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2025-03-15T00:25:21.5Z,1,REGULAR,substitution,out,[],202691,,,1610612742,16,12,2025-03-15T00:25:47Z,890000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2025-03-15T00:25:21.5Z,1,REGULAR,substitution,in,[],1629111,,,1610612742,16,12,2025-03-15T00:25:47Z,900000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M54.00S,2025-03-15T00:25:21.5Z,1,REGULAR,substitution,in,[],1628997,,,1610612742,16,12,2025-03-15T00:25:47Z,910000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M42.00S,2025-03-15T00:26:03.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,27.54599211563732,22.794117647058822,1610612742,16,15,2025-03-15T00:26:08Z,920000,False,136.0,206.0,1,left,S. Dinwiddie 24' 3PT pullup (3 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.72,Made,,,,,,,3.0,,,,,,,,,,,
95,PT04M15.00S,2025-03-15T00:26:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.6340341655716,52.20588235294118,1610612745,16,15,2025-03-15T00:26:51Z,930000,False,11.0,130.0,1,right,MISS J. Green 13' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
96,PT04M12.00S,2025-03-15T00:26:33.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,16,15,2025-03-15T00:26:36Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,95.0,,,,,,,,,,,,,,,
98,PT04M12.00S,2025-03-15T00:26:37.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,16,15,2025-03-15T00:26:42Z,960000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M12.00S,2025-03-15T00:26:37.0Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,16,15,2025-03-15T00:26:42Z,970000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M56.00S,2025-03-15T00:27:07.0Z,1,REGULAR,2pt,Jump Shot,[],203915,9.543363994743759,33.82352941176471,1610612742,16,15,2025-03-15T00:27:14Z,980000,False,81.0,37.0,1,left,MISS S. Dinwiddie 8' driving floating bank Shot - blocked,"[203915, 1630224]",1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,8.9,Missed,Green,1630224.0,,,,,,,,,,,,,,,,
161,PT03M56.00S,2025-03-15T00:27:07.0Z,1,REGULAR,block,,[],1630224,,,1610612742,16,15,2025-03-15T00:34:28Z,985000,False,,,0,,J. Green BLOCK (2 BLK),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
101,PT03M55.00S,2025-03-15T00:27:08.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,16,15,2025-03-15T00:27:14Z,990000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,100.0,2.0,2.0,0.0,,,,,,,,,,,,
102,PT03M49.00S,2025-03-15T00:27:14.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,92.72339027595268,55.14705882352941,1610612745,16,15,2025-03-15T00:28:29Z,1000000,False,26.0,16.0,1,right,MISS F. VanVleet running Layup,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
103,PT03M47.00S,2025-03-15T00:27:16.5Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,16,15,2025-03-15T00:27:16Z,1010000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,102.0,3.0,2.0,1.0,,,,,,,,,,,,
104,PT03M46.00S,2025-03-15T00:27:17.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631095,92.46057818659659,50.73529411764706,1610612745,18,15,2025-03-15T00:27:29Z,1020000,False,4.0,18.0,1,right,J. Smith Jr. putback DUNK (2 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,2.0,,,,,,,,,,,
105,PT03M37.00S,2025-03-15T00:27:26.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630556,6.783837056504599,52.450980392156865,1610612742,18,15,2025-03-15T00:27:32Z,1030000,False,-12.0,11.0,1,left,MISS K. Edwards cutting DUNK - blocked,"[1630556, 1631095]",1610612742.0,DAL,cutting,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,1.67,Missed,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,
106,PT03M37.00S,2025-03-15T00:27:26.5Z,1,REGULAR,block,,[],1631095,,,1610612742,18,15,2025-03-15T00:27:28Z,1040000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2025-03-15T00:27:26.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,18,15,2025-03-15T00:27:32Z,1050000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,105.0,3.0,3.0,0.0,,,,,,,,,,,,
108,PT03M29.00S,2025-03-15T00:27:33.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,76.5604467805519,12.009803921568627,1610612745,18,15,2025-03-15T00:29:10Z,1060000,False,-190.0,168.0,1,right,MISS J. Green 25' running pullup 3PT,[1630224],1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
109,PT03M28.00S,2025-03-15T00:27:34.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,18,15,2025-03-15T00:27:43Z,1070000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,
110,PT03M22.00S,2025-03-15T00:27:41.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631108,17.69053876478318,48.03921568627451,1610612742,18,15,2025-03-15T00:29:39Z,1080000,False,10.0,114.0,1,left,MISS M. Christie 11' driving floating Shot,[1631108],1610612742.0,DAL,driving floating,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
111,PT03M22.00S,2025-03-15T00:27:41.5Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612745,18,15,2025-03-15T00:27:55Z,1090000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
112,PT03M10.00S,2025-03-15T00:27:53.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,93.24901445466492,62.254901960784316,1610612745,18,15,2025-03-15T00:27:59Z,1100000,False,61.0,11.0,1,right,MISS J. Smith Jr. 6' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2025-03-15T00:27:53.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,18,15,2025-03-15T00:27:59Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,112.0,,,,,,,,,,,,,,,
115,PT03M08.00S,2025-03-15T00:27:58.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612742,18,15,2025-03-15T00:28:06Z,1130000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2025-03-15T00:27:58.7Z,1,REGULAR,substitution,out,[],1630556,,,1610612742,18,15,2025-03-15T00:28:06Z,1140000,False,,,0,,SUB out: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M08.00S,2025-03-15T00:27:58.7Z,1,REGULAR,substitution,in,[],1631106,,,1610612742,18,15,2025-03-15T00:28:06Z,1150000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M08.00S,2025-03-15T00:27:58.7Z,1,REGULAR,substitution,in,[],203939,,,1610612742,18,15,2025-03-15T00:28:06Z,1160000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2025-03-15T00:28:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,6.1268068331143235,47.794117647058826,1610612742,18,17,2025-03-15T00:28:46Z,1170000,False,11.0,5.0,1,left,B. Williams driving reverse Layup (2 PTS) (D. Powell 1 AST),"[1630314, 203939]",1610612742.0,DAL,driving reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,2.0,D. Powell,203939.0,1.0,,,,,,,,
121,PT02M45.00S,2025-03-15T00:28:42.6Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612745,18,17,2025-03-15T00:29:08Z,1190000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Green 2 FT),"[203939, 1630224]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,,,,1.0,0.0,Green,1630224.0
123,PT02M45.00S,2025-03-15T00:29:07.9Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,18,17,2025-03-15T00:29:07Z,1210000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2025-03-15T00:29:07.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,18,17,2025-03-15T00:29:07Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,
125,PT02M45.00S,2025-03-15T00:29:08.8Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,18,17,2025-03-15T00:29:13Z,1230000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M45.00S,2025-03-15T00:29:08.8Z,1,REGULAR,substitution,in,[],201145,,,1610612745,18,17,2025-03-15T00:29:13Z,1240000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M45.00S,2025-03-15T00:29:25.7Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,19,17,2025-03-15T00:29:25Z,1250000,False,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
128,PT02M37.00S,2025-03-15T00:29:42.5Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,19,17,2025-03-15T00:30:11Z,1260000,False,,,0,,D. Powell offensive FOUL (2 PF),"[203939, 201145]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203593.0,,,,2.0,0.0,Green,201145.0
130,PT02M37.00S,2025-03-15T00:29:42.5Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,19,17,2025-03-15T00:30:11Z,1280000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203593.0,1.0,,,,,,
131,PT02M27.00S,2025-03-15T00:30:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,91.80354796320631,43.38235294117647,1610612745,21,17,2025-03-15T00:30:24Z,1290000,False,-33.0,25.0,1,right,J. Smith Jr. driving Layup (4 PTS) (J. Green 2 AST),"[1631095, 1630224]",1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,4.12,Made,,,,,,,4.0,J. Green,1630224.0,2.0,,,,,,,,
132,PT02M27.00S,2025-03-15T00:30:07.9Z,1,REGULAR,foul,personal,['1freethrow'],203939,,,1610612745,21,17,2025-03-15T00:30:16Z,1300000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Smith Jr. 1 FT),"[203939, 1631095]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,,,,3.0,0.0,Smith Jr.,1631095.0
134,PT02M27.00S,2025-03-15T00:30:18.1Z,1,REGULAR,substitution,out,[],203939,,,1610612745,21,17,2025-03-15T00:31:20Z,1320000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M27.00S,2025-03-15T00:30:18.1Z,1,REGULAR,substitution,in,[],1630556,,,1610612745,21,17,2025-03-15T00:31:20Z,1330000,False,,,0,,SUB in: K. Edwards,[1630556],1610612742.0,DAL,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M27.00S,2025-03-15T00:30:37.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1631095,,,1610612745,22,17,2025-03-15T00:30:37Z,1340000,False,,,0,,J. Smith Jr. Free Throw 1 of 1 (5 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
137,PT02M15.00S,2025-03-15T00:30:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,15.982260183968464,49.01960784313725,1610612742,22,19,2025-03-15T00:30:56Z,1350000,False,5.0,98.0,1,left,S. Dinwiddie 9' turnaround fadeaway Jump Shot (5 PTS),[203915],1610612742.0,DAL,turnaround fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,9.78,Made,,,,,,,5.0,,,,,,,,,,,
138,PT01M51.00S,2025-03-15T00:31:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,84.57621550591328,60.049019607843135,1610612745,22,19,2025-03-15T00:32:34Z,1360000,False,50.0,92.0,1,right,MISS J. Smith Jr. 10' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
139,PT01M50.00S,2025-03-15T00:31:15.6Z,1,REGULAR,rebound,defensive,[],1630314,,,1610612742,22,19,2025-03-15T00:31:23Z,1370000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M41.00S,2025-03-15T00:31:25.4Z,1,REGULAR,3pt,Jump Shot,[],1631108,6.389618922470433,96.32352941176471,1610612742,22,19,2025-03-15T00:31:31Z,1380000,False,-232.0,8.0,1,left,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
141,PT01M40.00S,2025-03-15T00:31:26.4Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612745,22,19,2025-03-15T00:31:31Z,1390000,False,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Left Corner 3,24+ Left,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,
142,PT01M29.00S,2025-03-15T00:31:39.3Z,1,REGULAR,foul,offensive,[],1630224,,,1610612745,22,19,2025-03-15T00:31:48Z,1400000,False,,,0,,J. Green charge offensive FOUL (1 PF),"[1630224, 1628997]",1610612745.0,HOU,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,,,,1.0,0.0,Martin,1628997.0
144,PT01M29.00S,2025-03-15T00:31:39.3Z,1,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,22,19,2025-03-15T00:31:39Z,1420000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,2.0,,,,,,
145,PT01M29.00S,2025-03-15T00:31:50.3Z,1,REGULAR,substitution,out,[],1629111,,,1610612742,22,19,2025-03-15T00:31:59Z,1430000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M29.00S,2025-03-15T00:31:50.3Z,1,REGULAR,substitution,out,[],1630224,,,1610612742,22,19,2025-03-15T00:31:59Z,1440000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M29.00S,2025-03-15T00:31:50.3Z,1,REGULAR,substitution,in,[],1628988,,,1610612742,22,19,2025-03-15T00:31:59Z,1450000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M29.00S,2025-03-15T00:31:50.3Z,1,REGULAR,substitution,in,[],1630578,,,1610612742,22,19,2025-03-15T00:31:59Z,1460000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M07.00S,2025-03-15T00:32:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,16.63929040735874,46.568627450980394,1610612742,22,21,2025-03-15T00:32:28Z,1470000,False,17.0,104.0,1,left,S. Dinwiddie 10' driving finger roll Layup (7 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,,,,,,,7.0,,,,,,,,,,,
150,PT00M51.10S,2025-03-15T00:32:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628988,72.22404730617609,84.06862745098039,1610612745,25,21,2025-03-15T00:32:50Z,1480000,False,170.0,209.0,1,right,A. Holiday 26' 3PT  (3 PTS) (A. Sengun 1 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,
152,PT00M39.20S,2025-03-15T00:32:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,6.783837056504599,47.30392156862745,1610612742,25,23,2025-03-15T00:33:02Z,1500000,False,13.0,11.0,1,left,B. Williams driving reverse Layup (4 PTS),[1630314],1610612742.0,DAL,driving reverse,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,4.0,,,,,,,,,,,
153,PT00M32.30S,2025-03-15T00:33:06.9Z,1,REGULAR,foul,personal,[],1630314,,,1610612745,25,23,2025-03-15T00:33:32Z,1510000,False,,,0,,B. Williams personal FOUL (1 PF),"[1630314, 1628988]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Holiday,1628988.0
155,PT00M26.70S,2025-03-15T00:33:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,81.15965834428384,41.42156862745098,1610612745,25,23,2025-03-15T00:33:47Z,1530000,False,-43.0,125.0,1,right,MISS A. Holiday 13' step back Shot,[1628988],1610612745.0,HOU,step back,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,13.18,Missed,,,,,,,,,,,,,,,,,,
156,PT00M24.10S,2025-03-15T00:33:44.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,25,23,2025-03-15T00:33:47Z,1540000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,
157,PT00M16.70S,2025-03-15T00:33:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.389618922470433,52.69607843137255,1610612742,25,25,2025-03-15T00:33:57Z,1550000,False,-13.0,8.0,1,left,S. Dinwiddie driving Layup (9 PTS) (C. Martin 1 AST),"[203915, 1628997]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,9.0,C. Martin,1628997.0,1.0,,,,,,,,
