actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
168,PT10M44.00S,2025-01-06T00:41:33.9Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,39,22,2025-01-06T00:41:39Z,1680000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,167.0,6.0,2.0,4.0,,,,,,,,
169,PT10M40.00S,2025-01-06T00:41:37.6Z,2,REGULAR,turnover,bad pass,[],1641708,,,1610612745,39,22,2025-01-06T00:41:42Z,1690000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 1627827]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,Finney-Smith,1627827.0,,
170,PT10M40.00S,2025-01-06T00:41:37.6Z,2,REGULAR,steal,,[],1627827,,,1610612747,39,22,2025-01-06T00:41:39Z,1700000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
171,PT10M39.00S,2025-01-06T00:41:46.3Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,39,22,2025-01-06T00:41:53Z,1710000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M39.00S,2025-01-06T00:41:46.3Z,2,REGULAR,substitution,in,[],1631108,,,1610612747,39,22,2025-01-06T00:41:53Z,1720000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M33.00S,2025-01-06T00:42:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642261,18.478975032851512,49.01960784313725,1610612747,39,22,2025-01-06T00:42:06Z,1730000,False,5.0,121.0,1,left,MISS D. Knecht 12' pullup Shot,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,,12.13,Missed,,,,,,,,,,,,,,,,
174,PT10M32.00S,2025-01-06T00:42:01.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,39,22,2025-01-06T00:42:06Z,1740000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,173.0,3.0,2.0,1.0,,,,,,,,
175,PT10M16.00S,2025-01-06T00:42:17.5Z,2,REGULAR,3pt,Jump Shot,[],1641715,69.46452036793693,79.16666666666666,1610612745,39,22,2025-01-06T00:45:12Z,1750000,False,146.0,235.0,1,right,MISS C. Whitmore 27' step back 3PT,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,27.61,Missed,,,,,,,,,,,,,,,,
176,PT10M15.00S,2025-01-06T00:42:18.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,39,22,2025-01-06T00:42:27Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,175.0,,,,,,,,,,,
177,PT10M15.00S,2025-01-06T00:42:23.0Z,2,REGULAR,foul,personal,[],1629637,,,1610612745,39,22,2025-01-06T00:42:34Z,1770000,False,,,0,,J. Hayes loose ball personal FOUL (2 PF),"[1629637, 203500]",1610612747.0,LAL,loose ball,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,2.0,0.0,Adams,203500.0,,,,
179,PT10M04.00S,2025-01-06T00:42:50.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,72.88107752956637,80.88235294117648,1610612745,39,22,2025-01-06T00:46:12Z,1790000,False,154.0,202.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,25.46,Missed,,,,,,,,,,,,,,,,
180,PT10M04.00S,2025-01-06T00:42:50.7Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,39,22,2025-01-06T00:43:20Z,1800000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,179.0,4.0,2.0,2.0,,,,,,,,
181,PT10M03.00S,2025-01-06T00:42:57.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612745,41,22,2025-01-06T00:43:23Z,1810000,False,0.0,0.0,1,right,S. Adams tip DUNK (4 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,0.0,Made,4.0,,,,,,,,,,,,,,,
182,PT10M01.00S,2025-01-06T00:43:02.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,41,22,2025-01-06T00:43:02Z,1820000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M41.00S,2025-01-06T00:46:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,9.280551905387648,64.95098039215686,1610612747,41,24,2025-01-06T00:46:20Z,1830000,False,-75.0,35.0,1,left,L. James 8' pullup bank Jump Shot (4 PTS) (J. Hayes 1 AST),"[2544, 1629637]",1610612747.0,LAL,pullup bank,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,8.25,Made,4.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,
185,PT09M21.00S,2025-01-06T00:46:34.4Z,2,REGULAR,2pt,Jump Shot,[],1628988,77.61169513797634,21.813725490196077,1610612745,43,24,2025-01-06T00:46:38Z,1850000,False,-141.0,158.0,1,right,A. Holiday 21' pullup Jump Shot (2 PTS),[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,,,21.17,Made,2.0,,,,,,,,,,,,,,,
186,PT09M09.00S,2025-01-06T00:46:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,13.485545335085414,39.46078431372549,1610612747,43,26,2025-01-06T00:46:50Z,1860000,False,53.0,74.0,1,left,A. Reaves 9' pullup Jump Shot (7 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Right,,,9.11,Made,7.0,,,,,,,,,,,,,,,
187,PT08M46.00S,2025-01-06T00:47:09.3Z,2,REGULAR,2pt,Jump Shot,[],1628988,94.1688567674113,72.79411764705883,1610612745,45,26,2025-01-06T00:47:14Z,1870000,False,114.0,2.0,1,right,A. Holiday 11' step back Jump Shot (4 PTS),[1628988],1610612745.0,HOU,step back,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Right,,,11.4,Made,4.0,,,,,,,,,,,,,,,
188,PT08M38.00S,2025-01-06T00:47:20.6Z,2,REGULAR,foul,personal,['2freethrow'],1641715,,,1610612747,45,26,2025-01-06T00:47:29Z,1880000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (Hayes 2 FT),"[1641715, 1629637]",1610612745.0,HOU,shooting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,1.0,0.0,Hayes,1629637.0,,,,
190,PT08M38.00S,2025-01-06T00:47:44.9Z,2,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,45,27,2025-01-06T00:47:44Z,1900000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
191,PT08M38.00S,2025-01-06T00:47:48.5Z,2,REGULAR,substitution,out,[],203500,,,1610612747,45,27,2025-01-06T00:47:55Z,1910000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M38.00S,2025-01-06T00:47:48.5Z,2,REGULAR,substitution,in,[],1630578,,,1610612747,45,27,2025-01-06T00:47:55Z,1920000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M38.00S,2025-01-06T00:48:06.9Z,2,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,45,28,2025-01-06T00:48:06Z,1930000,False,,,0,,J. Hayes Free Throw 2 of 2 (2 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
194,PT08M28.00S,2025-01-06T00:48:19.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,66.17936925098554,65.68627450980392,1610612745,48,28,2025-01-06T00:48:23Z,1940000,False,78.0,265.0,1,right,F. VanVleet 27' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,27.67,Made,6.0,,,,,,,,,,,,,,,
195,PT08M05.00S,2025-01-06T00:48:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,5.075558475689881,48.529411764705884,1610612747,48,30,2025-01-06T00:48:49Z,1950000,False,7.0,-5.0,1,left,M. Christie driving Layup (2 PTS) (L. James 3 AST),"[1631108, 2544]",1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,0.88,Made,2.0,L. James,2544.0,3.0,,,,,,,,,,,,
197,PT07M44.00S,2025-01-06T00:49:02.7Z,2,REGULAR,3pt,Jump Shot,[],1641715,94.03745072273325,96.56862745098039,1610612745,48,30,2025-01-06T00:50:03Z,1970000,False,233.0,4.0,1,right,MISS C. Whitmore 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,,,23.28,Missed,,,,,,,,,,,,,,,,
198,PT07M43.00S,2025-01-06T00:49:03.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,48,30,2025-01-06T00:49:09Z,1980000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,
199,PT07M37.00S,2025-01-06T00:49:11.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,7.178055190538765,49.01960784313725,1610612747,48,32,2025-01-06T00:49:24Z,1990000,False,5.0,15.0,1,left,M. Christie cutting DUNK (4 PTS) (L. James 4 AST),"[1631108, 2544]",1610612747.0,LAL,cutting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,1.58,Made,4.0,L. James,2544.0,4.0,,,,,,,,,,,,
201,PT07M37.00S,2025-01-06T00:49:15.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,48,32,2025-01-06T00:49:15Z,2010000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,out,[],1627832,,,1610612745,48,32,2025-01-06T00:52:07Z,2020000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,out,[],1641715,,,1610612745,48,32,2025-01-06T00:52:07Z,2030000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,out,[],1629637,,,1610612745,48,32,2025-01-06T00:52:07Z,2040000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,48,32,2025-01-06T00:52:07Z,2050000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,48,32,2025-01-06T00:52:07Z,2060000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M37.00S,2025-01-06T00:51:26.5Z,2,REGULAR,substitution,in,[],1629060,,,1610612745,48,32,2025-01-06T00:52:07Z,2070000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M16.00S,2025-01-06T00:52:35.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,73.66951379763469,11.27450980392157,1610612745,48,32,2025-01-06T00:52:42Z,2080000,False,-194.0,195.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,27.48,Missed,,,,,,,,,,,,,,,,
210,PT07M15.00S,2025-01-06T00:52:36.5Z,2,REGULAR,rebound,offensive,[],1630224,,,1610612745,48,32,2025-01-06T00:52:42Z,2090000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,
211,PT07M07.00S,2025-01-06T00:52:44.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,66.70499342969777,69.11764705882352,1610612745,48,32,2025-01-06T00:52:51Z,2100000,False,96.0,260.0,1,right,MISS A. Holiday 27' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,27.75,Missed,,,,,,,,,,,,,,,,
212,PT07M05.00S,2025-01-06T00:52:46.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,48,32,2025-01-06T00:52:51Z,2110000,False,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,211.0,5.0,5.0,0.0,,,,,,,,
213,PT06M58.00S,2025-01-06T00:52:53.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642261,23.340998685939553,89.70588235294117,1610612747,48,32,2025-01-06T00:53:07Z,2120000,False,-199.0,167.0,1,left,MISS D. Knecht 25' running 3PT,[1642261],1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,25.93,Missed,,,,,,,,,,,,,,,,
214,PT06M57.00S,2025-01-06T00:52:54.0Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,48,32,2025-01-06T00:53:07Z,2130000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,213.0,6.0,5.0,1.0,,,,,,,,
215,PT06M56.00S,2025-01-06T00:53:02.4Z,2,REGULAR,foul,personal,[],1630224,,,1610612747,48,32,2025-01-06T00:53:32Z,2140000,False,,,0,,J. Green personal FOUL (3 PF),"[1630224, 2544]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,1628954.0,,,,,,,,,,,,3.0,0.0,James,2544.0,,,,
217,PT06M50.00S,2025-01-06T00:53:29.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,23.603810775295663,86.51960784313727,1610612747,48,32,2025-01-06T00:53:41Z,2160000,False,-183.0,169.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,24.91,Missed,,,,,,,,,,,,,,,,
218,PT06M48.00S,2025-01-06T00:53:31.5Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,48,32,2025-01-06T00:53:41Z,2170000,False,,,0,,A. Thompson REBOUND (Off:4 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,217.0,7.0,3.0,4.0,,,,,,,,
219,PT06M41.00S,2025-01-06T00:53:38.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,93.11760840998686,55.392156862745104,1610612745,50,32,2025-01-06T00:55:14Z,2180000,False,27.0,12.0,1,right,A. Thompson running finger roll Layup (13 PTS),[1641708],1610612745.0,HOU,running finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,2.96,Made,13.0,,,,,,,,,,,,,,,
220,PT06M34.00S,2025-01-06T00:53:50.2Z,2,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,50,32,2025-01-06T00:53:58Z,2190000,False,,,0,,R. Hachimura step out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,step,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,1628954.0,1.0,,,,,,,,,,,,,,,,,,
221,PT06M34.00S,2025-01-06T00:53:57.7Z,2,REGULAR,substitution,out,[],1628988,,,1610612745,50,32,2025-01-06T00:54:14Z,2200000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M34.00S,2025-01-06T00:53:57.7Z,2,REGULAR,substitution,out,[],2544,,,1610612745,50,32,2025-01-06T00:54:14Z,2210000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M34.00S,2025-01-06T00:53:57.7Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,50,32,2025-01-06T00:54:14Z,2220000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M34.00S,2025-01-06T00:53:57.7Z,2,REGULAR,substitution,in,[],203076,,,1610612745,50,32,2025-01-06T00:54:14Z,2230000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M22.00S,2025-01-06T00:54:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,90.3580814717477,45.09803921568628,1610612745,52,32,2025-01-06T00:54:26Z,2240000,False,-25.0,38.0,1,right,A. Thompson driving Layup (15 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,4.53,Made,15.0,,,,,,,,,,,,,,,
226,PT06M06.00S,2025-01-06T00:54:41.3Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612747,52,32,2025-01-06T00:54:47Z,2250000,False,,,0,,J. Tate shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1630256, 1629060]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,2.0,0.0,Hachimura,1629060.0,,,,
228,PT06M06.00S,2025-01-06T00:55:13.8Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,52,32,2025-01-06T00:57:33Z,2270000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
229,PT06M06.00S,2025-01-06T00:55:13.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,52,32,2025-01-06T00:55:43Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,
230,PT06M06.00S,2025-01-06T00:55:14.8Z,2,REGULAR,substitution,out,[],1630224,,,1610612747,52,32,2025-01-06T00:55:22Z,2290000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M06.00S,2025-01-06T00:55:14.8Z,2,REGULAR,substitution,in,[],1627832,,,1610612747,52,32,2025-01-06T00:55:22Z,2300000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2025-01-06T00:55:13.8Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,52,32,2025-01-06T00:57:33Z,2310000,False,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
233,PT06M06.00S,2025-01-06T00:55:13.8Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,52,32,2025-01-06T00:55:43Z,2320000,False,,,0,,A. Thompson REBOUND (Off:4 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,232.0,8.0,4.0,4.0,,,,,,,,
234,PT05M50.00S,2025-01-06T00:55:54.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,80.6340341655716,4.411764705882353,1610612745,52,32,2025-01-06T00:55:59Z,2330000,False,-228.0,130.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,26.21,Missed,,,,,,,,,,,,,,,,
235,PT05M49.00S,2025-01-06T00:55:55.2Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,52,32,2025-01-06T00:55:59Z,2340000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,234.0,1.0,0.0,1.0,,,,,,,,
236,PT05M44.00S,2025-01-06T00:56:03.4Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,52,32,2025-01-06T00:56:10Z,2350000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,2882.0,2.0,,,,,,,,,,,,,,,,,,
237,PT05M44.00S,2025-01-06T00:56:09.4Z,2,REGULAR,substitution,out,[],1641708,,,1610612747,52,32,2025-01-06T00:56:11Z,2360000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M44.00S,2025-01-06T00:56:09.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612747,52,32,2025-01-06T00:56:11Z,2370000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M36.00S,2025-01-06T00:56:30.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,26.62614980289093,18.872549019607842,1610612747,52,32,2025-01-06T00:56:35Z,2380000,False,156.0,198.0,1,left,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,25.17,Missed,,,,,,,,,,,,,,,,
240,PT05M34.00S,2025-01-06T00:56:32.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,52,32,2025-01-06T00:56:35Z,2390000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,239.0,3.0,3.0,0.0,,,,,,,,
241,PT05M20.00S,2025-01-06T00:56:45.6Z,2,REGULAR,2pt,Jump Shot,[],1630578,77.08607095926413,44.6078431372549,1610612745,54,32,2025-01-06T00:56:49Z,2400000,False,-27.0,163.0,1,right,A. Sengun 16' Jump Shot (4 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,16.51,Made,4.0,J. Green,1630224.0,1.0,,,,,,,,,,,,
244,PT04M55.00S,2025-01-06T00:57:24.6Z,2,REGULAR,3pt,Jump Shot,[],1631108,36.08738501971091,43.627450980392155,1610612747,54,35,2025-01-06T00:57:30Z,2430000,False,32.0,287.0,1,left,M. Christie 28' 3PT  (7 PTS) (A. Reaves 2 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,28.85,Made,7.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,,
246,PT04M34.00S,2025-01-06T00:57:46.1Z,2,REGULAR,3pt,Jump Shot,[],1630224,71.04139290407359,78.43137254901961,1610612745,54,35,2025-01-06T00:57:55Z,2450000,False,142.0,220.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,26.17,Missed,,,,,,,,,,,,,,,,
247,PT04M31.00S,2025-01-06T00:57:49.1Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,35,2025-01-06T00:57:55Z,2460000,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,246.0,3.0,3.0,0.0,,,,,,,,
248,PT04M16.00S,2025-01-06T00:58:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,13.485545335085414,52.450980392156865,1610612747,54,37,2025-01-06T00:58:15Z,2470000,False,-12.0,74.0,1,left,A. Reaves 7' floating Jump Shot (9 PTS),[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,7.53,Made,9.0,,,,,,,,,,,,,,,
249,PT04M16.00S,2025-01-06T00:58:08.3Z,2,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612747,54,37,2025-01-06T00:58:15Z,2480000,False,,,0,,J. Tate shooting personal FOUL (3 PF) (Reaves 1 FT),"[1630256, 1630559]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,,3.0,0.0,Reaves,1630559.0,,,,
