actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
365,PT12M00.00S,2024-10-24T01:24:14.0Z,3,REGULAR,substitution,out,['startperiod'],1630544,,,1610612745,60,49,2024-10-24T01:24:55Z,3640000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2024-10-24T01:24:14.0Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,60,49,2024-10-24T01:24:55Z,3650000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2024-10-24T01:24:14.0Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612745,60,49,2024-10-24T01:24:55Z,3660000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2024-10-24T01:24:49.0Z,3,REGULAR,period,start,[],0,,,1610612766,60,49,2024-10-24T01:24:56Z,3670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT11M47.00S,2024-10-24T01:25:00.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.38042049934296,53.67647058823529,1610612766,60,51,2024-10-24T01:25:04Z,3680000,False,18.0,10.0,1,right,M. Bridges alley-oop DUNK (4 PTS) (L. Ball 6 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,,,,,,4.0,L. Ball,1630163.0,6.0,,,
371,PT11M27.00S,2024-10-24T01:25:20.9Z,3,REGULAR,3pt,Jump Shot,[],1631095,21.50131406044678,8.57843137254902,1610612745,63,51,2024-10-24T01:25:23Z,3700000,False,207.0,150.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (F. VanVleet 4 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,,,,,,,,3.0,F. VanVleet,1627832.0,4.0,,,
373,PT11M16.00S,2024-10-24T01:25:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.67214191852825,45.588235294117645,1610612766,63,51,2024-10-24T01:25:40Z,3720000,False,-22.0,26.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
374,PT11M15.00S,2024-10-24T01:25:33.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,63,51,2024-10-24T01:25:40Z,3730000,False,,,0,,A. Sengun REBOUND (Off:5 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,373.0,14.0,9.0,5.0,,,,,,,,,,,,,,
375,PT11M05.00S,2024-10-24T01:25:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.995400788436268,45.588235294117645,1610612745,65,51,2024-10-24T01:25:46Z,3740000,False,22.0,4.0,1,left,A. Sengun driving Layup (21 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,21.0,,,,,,
376,PT10M45.00S,2024-10-24T01:26:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,84.97043363994744,42.40196078431372,1610612766,65,51,2024-10-24T01:26:11Z,3750000,False,-38.0,89.0,1,right,MISS M. Bridges 9' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
377,PT10M43.00S,2024-10-24T01:26:04.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,65,51,2024-10-24T01:34:47Z,3760000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,376.0,5.0,4.0,1.0,,,,,,,,,,,,,,
378,PT10M39.00S,2024-10-24T01:26:12.0Z,3,REGULAR,foul,personal,[],1628998,,,1610612745,65,51,2024-10-24T01:26:17Z,3770000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628998, 1627832]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,1628480.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
380,PT10M32.00S,2024-10-24T01:26:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.5722733245729295,37.5,1610612745,67,51,2024-10-24T01:28:28Z,3790000,False,62.0,19.0,1,left,A. Sengun 6' driving Layup (23 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,,,,,,,,,,,,23.0,,,,,,
382,PT10M27.00S,2024-10-24T01:26:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,67,51,2024-10-24T01:26:54Z,3810000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M11.00S,2024-10-24T01:29:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,85.89027595269383,61.51960784313726,1610612766,67,53,2024-10-24T01:30:02Z,3820000,False,58.0,80.0,1,right,L. Ball 9' driving floating Jump Shot (16 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,9.87,Made,,,,,,,,,,,,16.0,,,,,,
384,PT10M00.00S,2024-10-24T01:30:11.5Z,3,REGULAR,foul,personal,[],203552,,,1610612745,67,53,2024-10-24T01:30:16Z,3830000,False,,,0,,S. Curry personal FOUL (1 PF),"[203552, 1628415]",1610612766.0,CHA,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,1.0,0.0,Brooks,1628415.0,,,,,,,,,
386,PT09M53.00S,2024-10-24T01:30:35.5Z,3,REGULAR,2pt,Jump Shot,[],1630224,19.136005256241788,28.676470588235293,1610612745,67,53,2024-10-24T01:30:41Z,3850000,False,107.0,127.0,1,left,MISS J. Green 16' pullup Shot - blocked,"[1630224, 1628998]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,16.61,Missed,,,,,,,,,,Martin,1628998.0,,,,,,,
419,PT09M53.00S,2024-10-24T01:30:35.5Z,3,REGULAR,block,,[],1628998,,,1610612745,67,53,2024-10-24T01:38:10Z,3855000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
387,PT09M52.00S,2024-10-24T01:30:36.5Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,67,53,2024-10-24T01:30:41Z,3860000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,386.0,3.0,3.0,0.0,,,,,,,,,,,,,,
388,PT09M43.00S,2024-10-24T01:30:44.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.72339027595268,46.81372549019608,1610612766,67,53,2024-10-24T01:32:28Z,3870000,False,-16.0,16.0,1,right,MISS N. Richards DUNK - blocked,"[1630208, 1631095]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,Smith Jr.,1631095.0,,,,,,,
389,PT09M43.00S,2024-10-24T01:30:44.5Z,3,REGULAR,block,,[],1631095,,,1610612766,67,53,2024-10-24T01:30:46Z,3880000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT09M42.00S,2024-10-24T01:30:45.5Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,67,53,2024-10-24T01:30:48Z,3890000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,388.0,4.0,3.0,1.0,,,,,,,,,,,,,,
391,PT09M39.00S,2024-10-24T01:30:48.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,93.51182654402102,47.794117647058826,1610612766,67,55,2024-10-24T01:30:53Z,3900000,False,-11.0,8.0,1,right,N. Richards putback DUNK (4 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,,4.0,,,,,,
392,PT09M20.00S,2024-10-24T01:31:07.5Z,3,REGULAR,3pt,Jump Shot,[],1630578,32.40801576872536,47.549019607843135,1610612745,67,55,2024-10-24T01:31:14Z,3910000,False,12.0,252.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.24,Missed,,,,,,,,,,,,,,,,,,
393,PT09M18.00S,2024-10-24T01:31:09.5Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,67,55,2024-10-24T01:31:14Z,3920000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,392.0,5.0,4.0,1.0,,,,,,,,,,,,,,
394,PT08M56.00S,2024-10-24T01:31:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,94.82588699080158,54.90196078431373,1610612766,67,57,2024-10-24T01:31:35Z,3930000,False,25.0,-4.0,1,right,N. Richards driving Layup (6 PTS),[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,,,,,6.0,,,,,,
395,PT08M55.00S,2024-10-24T01:31:36.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,67,57,2024-10-24T01:31:36Z,3940000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M38.00S,2024-10-24T01:34:53.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,6.258212877792378,49.26470588235294,1610612745,67,57,2024-10-24T01:35:01Z,3950000,False,4.0,6.0,1,left,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
397,PT08M37.00S,2024-10-24T01:34:54.9Z,3,REGULAR,rebound,defensive,[],203552,,,1610612766,67,57,2024-10-24T01:35:01Z,3960000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,396.0,1.0,1.0,0.0,,,,,,,,,,,,,,
398,PT08M28.00S,2024-10-24T01:35:03.4Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,67,57,2024-10-24T01:35:06Z,3970000,False,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1630163, 1630578]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
399,PT08M28.00S,2024-10-24T01:35:03.4Z,3,REGULAR,steal,,[],1630578,,,1610612745,67,57,2024-10-24T01:35:05Z,3980000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
400,PT08M25.00S,2024-10-24T01:35:07.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631095,30.962549277266753,62.5,1610612745,70,57,2024-10-24T01:35:15Z,3990000,False,-62.0,239.0,1,left,J. Smith Jr. 24' 3PT running pullup (6 PTS),[1631095],1610612745.0,HOU,running pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,24.66,Made,,,,,,,,,,,,6.0,,,,,,
401,PT08M07.00S,2024-10-24T01:35:24.4Z,3,REGULAR,2pt,Jump Shot,[],1628998,89.70105124835742,32.1078431372549,1610612766,70,59,2024-10-24T01:35:33Z,4000000,False,-89.0,44.0,1,right,C. Martin 9' driving floating bank Jump Shot (8 PTS),[1628998],1610612766.0,CHA,driving floating bank,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,9.99,Made,,,,,,,,,,,,8.0,,,,,,
402,PT07M49.00S,2024-10-24T01:35:43.5Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612745,70,59,2024-10-24T01:35:49Z,4010000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Green 2 FT),"[1630208, 1630224]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,3.0,0.0,Green,1630224.0,,,,,,,,,
404,PT07M49.00S,2024-10-24T01:36:06.6Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,71,59,2024-10-24T01:36:06Z,4030000,False,,,0,,J. Green Free Throw 1 of 2 (14 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
405,PT07M49.00S,2024-10-24T01:36:22.4Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,72,59,2024-10-24T01:36:22Z,4040000,False,,,0,,J. Green Free Throw 2 of 2 (15 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
406,PT07M43.00S,2024-10-24T01:36:32.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,68.9388961892247,32.84313725490196,1610612766,72,59,2024-10-24T01:36:40Z,4050000,False,-86.0,239.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
407,PT07M41.00S,2024-10-24T01:36:34.5Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,72,59,2024-10-24T01:36:40Z,4060000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,406.0,5.0,3.0,2.0,,,,,,,,,,,,,,
408,PT07M37.00S,2024-10-24T01:36:39.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,85.75886990801577,51.225490196078425,1610612766,72,61,2024-10-24T01:36:44Z,4070000,False,6.0,81.0,1,right,M. Bridges 8' floating Jump Shot (6 PTS) (L. Ball 7 AST),"[1628970, 1630163]",1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,8.16,Made,,,,,,,,,,,,6.0,L. Ball,1630163.0,7.0,,,
410,PT07M21.00S,2024-10-24T01:36:54.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.40801576872536,46.81372549019608,1610612745,75,61,2024-10-24T01:37:01Z,4090000,False,16.0,252.0,1,left,J. Green 25' 3PT pullup (18 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.26,Made,,,,,,,,,,,,18.0,,,,,,
411,PT07M21.00S,2024-10-24T01:37:05.2Z,3,REGULAR,foul,personal,[],1628415,,,1610612766,75,61,2024-10-24T01:37:23Z,4100000,False,,,0,,D. Brooks loose ball personal FOUL (3 PF),"[1628415, 203552]",1610612745.0,HOU,loose ball,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200833.0,3.0,0.0,Curry,203552.0,,,,,,,,,
413,PT07M02.00S,2024-10-24T01:37:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.22667542706965,57.35294117647059,1610612766,75,61,2024-10-24T01:37:58Z,4120000,False,37.0,39.0,1,right,MISS L. Ball driving floating bank Shot,[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
414,PT07M00.00S,2024-10-24T01:37:46.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,75,61,2024-10-24T01:37:58Z,4130000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,,,,,,,,,,,,,,,,,
415,PT07M00.00S,2024-10-24T01:37:49.2Z,3,REGULAR,foul,personal,[],1630208,,,1610612745,75,61,2024-10-24T01:37:53Z,4140000,False,,,0,,N. Richards loose ball personal FOUL (4 PF),"[1630208, 1630578]",1610612766.0,CHA,loose ball,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,
417,PT07M00.00S,2024-10-24T01:37:58.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612745,75,61,2024-10-24T01:38:01Z,4160000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M00.00S,2024-10-24T01:37:58.5Z,3,REGULAR,substitution,in,[],1631217,,,1610612745,75,61,2024-10-24T01:38:01Z,4170000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M00.00S,2024-10-24T01:37:58.5Z,3,REGULAR,substitution,out,[],1630163,,,1610612745,75,61,2024-10-24T01:38:12Z,4180000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M00.00S,2024-10-24T01:37:58.5Z,3,REGULAR,substitution,in,[],203995,,,1610612745,75,61,2024-10-24T01:38:12Z,4190000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M46.00S,2024-10-24T01:38:32.5Z,3,REGULAR,3pt,Jump Shot,[],1627832,27.94021024967148,77.20588235294117,1610612745,75,61,2024-10-24T01:38:38Z,4200000,False,-136.0,210.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.03,Missed,,,,,,,,,,,,,,,,,,
423,PT06M45.00S,2024-10-24T01:38:33.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,75,61,2024-10-24T01:38:38Z,4210000,False,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,422.0,6.0,4.0,2.0,,,,,,,,,,,,,,
424,PT06M31.00S,2024-10-24T01:38:51.7Z,3,REGULAR,turnover,traveling,[],1628970,,,1610612766,75,61,2024-10-24T01:38:56Z,4220000,False,,,0,,M. Bridges traveling TURNOVER (3 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202049.0,,,,,,,,,,,3.0,,
425,PT06M12.00S,2024-10-24T01:39:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,29.911300919842315,25.98039215686275,1610612745,75,61,2024-10-24T01:39:26Z,4230000,False,120.0,229.0,1,left,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
426,PT06M11.00S,2024-10-24T01:39:22.9Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,75,61,2024-10-24T01:39:26Z,4240000,False,,,0,,V. Micić REBOUND (Off:1 Def:1),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,,,425.0,2.0,1.0,1.0,,,,,,,,,,,,,,
427,PT06M04.00S,2024-10-24T01:39:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203995,69.07030223390277,73.0392156862745,1610612766,75,61,2024-10-24T01:39:36Z,4250000,False,115.0,238.0,1,right,MISS V. Micić 26' running 3PT,[203995],1610612766.0,CHA,running,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
428,PT06M03.00S,2024-10-24T01:39:30.4Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,75,61,2024-10-24T01:39:36Z,4260000,False,,,0,,C. Martin REBOUND (Off:3 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,427.0,7.0,4.0,3.0,,,,,,,,,,,,,,
429,PT05M56.00S,2024-10-24T01:39:37.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203995,69.33311432325887,28.431372549019606,1610612766,75,64,2024-10-24T01:39:40Z,4270000,False,-108.0,236.0,1,right,V. Micić 25' 3PT pullup (3 PTS),[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,,,,,,,,3.0,,,,,,
430,PT05M42.00S,2024-10-24T01:39:50.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,31.61957950065703,61.51960784313726,1610612745,75,64,2024-10-24T01:39:59Z,4280000,False,-58.0,245.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
431,PT05M40.00S,2024-10-24T01:39:52.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,75,64,2024-10-24T01:39:59Z,4290000,False,,,0,,A. Sengun REBOUND (Off:6 Def:9),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,430.0,15.0,9.0,6.0,,,,,,,,,,,,,,
432,PT05M39.00S,2024-10-24T01:39:55.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,7.30946123521682,51.225490196078425,1610612745,75,64,2024-10-24T01:41:37Z,4300000,False,-6.0,16.0,1,left,MISS A. Sengun DUNK - blocked,"[1630578, 1631217]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,Diabaté,1631217.0,,,,,,,
433,PT05M39.00S,2024-10-24T01:39:55.7Z,3,REGULAR,block,,[],1631217,,,1610612745,75,64,2024-10-24T01:39:58Z,4310000,False,,,0,,M. Diabaté BLOCK (1 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT05M38.00S,2024-10-24T01:39:56.7Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,75,64,2024-10-24T01:40:12Z,4320000,False,,,0,,V. Micić REBOUND (Off:1 Def:2),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,,,432.0,3.0,2.0,1.0,,,,,,,,,,,,,,
435,PT05M37.00S,2024-10-24T01:40:05.2Z,3,REGULAR,foul,personal,['1freethrow'],1631095,,,1610612766,75,64,2024-10-24T01:42:08Z,4330000,False,,,0,,J. Smith Jr. transition take personal FOUL (1 PF) (Micić 1 FT),"[1631095, 203995]",1610612745.0,HOU,transition take,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,202049.0,1.0,0.0,Micić,203995.0,,,,,,,,,
437,PT05M37.00S,2024-10-24T01:40:48.1Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612766,75,64,2024-10-24T01:51:00Z,4350000,False,,,0,,MISS S. Curry transition take Free Throw 1 of 1,[203552],1610612766.0,CHA,transition take,,,Curry,S. Curry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
438,PT05M37.00S,2024-10-24T01:40:48.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,75,64,2024-10-24T01:51:00Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,
439,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612766,75,64,2024-10-24T01:40:55Z,4370000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,75,64,2024-10-24T01:40:55Z,4380000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,75,64,2024-10-24T01:40:55Z,4390000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,in,[],1641708,,,1610612766,75,64,2024-10-24T01:40:55Z,4400000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612766,75,64,2024-10-24T01:40:55Z,4410000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M37.00S,2024-10-24T01:40:49.0Z,3,REGULAR,substitution,in,[],1630544,,,1610612766,75,64,2024-10-24T01:40:55Z,4420000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M23.00S,2024-10-24T01:41:13.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,92.59198423127464,54.166666666666664,1610612766,75,64,2024-10-24T01:51:00Z,4430000,False,21.0,17.0,1,right,MISS T. Mann driving Layup,[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
