actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT10M33.00S,2025-03-11T00:38:20.0Z,2,REGULAR,freethrow,1 of 3,[],1631095,,,1610612745,25,22,2025-03-11T00:38:20Z,1620000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 3,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
165,PT10M33.00S,2025-03-11T00:38:20.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,25,22,2025-03-11T00:38:20Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,
166,PT10M33.00S,2025-03-11T00:38:41.0Z,2,REGULAR,freethrow,2 of 3,[],1631095,,,1610612745,26,22,2025-03-11T00:38:41Z,1640000,False,,,0,,J. Smith Jr. Free Throw 2 of 3 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,
167,PT10M33.00S,2025-03-11T00:38:41.6Z,2,REGULAR,substitution,out,[],1641783,,,1610612745,26,22,2025-03-11T00:38:44Z,1650000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M33.00S,2025-03-11T00:38:41.6Z,2,REGULAR,substitution,in,[],1628371,,,1610612745,26,22,2025-03-11T00:38:44Z,1660000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M33.00S,2025-03-11T00:39:02.3Z,2,REGULAR,freethrow,3 of 3,[],1631095,,,1610612745,27,22,2025-03-11T00:39:02Z,1670000,False,,,0,,J. Smith Jr. Free Throw 3 of 3 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,
170,PT10M27.00S,2025-03-11T00:39:14.5Z,2,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612753,27,22,2025-03-11T00:39:19Z,1680000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Black 2 FT),"[1628988, 1641710]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Left,,,,1199.0,,,,,,,,,,,,,1.0,0.0,Black,1641710.0
172,PT10M27.00S,2025-03-11T00:39:38.2Z,2,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,27,23,2025-03-11T00:39:38Z,1700000,False,,,0,,A. Black Free Throw 1 of 2 (1 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,
173,PT10M27.00S,2025-03-11T00:39:52.5Z,2,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,27,24,2025-03-11T00:39:52Z,1710000,False,,,0,,A. Black Free Throw 2 of 2 (2 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,
174,PT10M06.00S,2025-03-11T00:40:17.7Z,2,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,27,24,2025-03-11T00:40:28Z,1720000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,1199.0,,,,,,,,,,,,,,,,
175,PT09M53.00S,2025-03-11T00:40:39.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628371,8.09789750328515,97.05882352941177,1610612753,27,27,2025-03-11T00:40:43Z,1730000,False,-235.0,24.0,1,left,J. Isaac 3PT  (3 PTS) (F. Wagner 2 AST),"[1628371, 1630532]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,23.65,Made,,,,,,,3.0,F. Wagner,1630532.0,2.0,,,,
177,PT09M42.00S,2025-03-11T00:40:50.7Z,2,REGULAR,turnover,bad pass,[],1631106,,,1610612745,27,27,2025-03-11T00:40:53Z,1750000,False,,,0,,T. Eason bad pass TURNOVER (1 TO),"[1631106, 1628371]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,1.0,Isaac,1628371.0,,,,,,,,,,,,,,,,,
178,PT09M42.00S,2025-03-11T00:40:50.7Z,2,REGULAR,steal,,[],1628371,,,1610612753,27,27,2025-03-11T00:40:52Z,1760000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
179,PT09M34.00S,2025-03-11T00:40:59.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203914,10.726018396846255,96.32352941176471,1610612753,27,30,2025-03-11T00:41:04Z,1770000,False,-232.0,48.0,1,left,G. Harris 3PT  (3 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,,23.66,Made,,,,,,,3.0,F. Wagner,1630532.0,3.0,,,,
181,PT09M33.00S,2025-03-11T00:41:03.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,27,30,2025-03-11T00:41:03Z,1790000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M33.00S,2025-03-11T00:42:55.7Z,2,REGULAR,substitution,out,[],203500,,,1610612745,27,30,2025-03-11T00:43:47Z,1800000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M33.00S,2025-03-11T00:42:55.7Z,2,REGULAR,substitution,in,[],201145,,,1610612745,27,30,2025-03-11T00:43:47Z,1810000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M14.00S,2025-03-11T00:44:26.8Z,2,REGULAR,3pt,Jump Shot,[],1631095,68.28186596583443,65.19607843137256,1610612745,30,30,2025-03-11T00:44:30Z,1820000,False,76.0,246.0,1,right,J. Smith Jr. 25' 3PT  (5 PTS) (A. Holiday 1 AST),"[1631095, 1628988]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,25.72,Made,,,,,,,5.0,A. Holiday,1628988.0,1.0,,,,
186,PT08M48.00S,2025-03-11T00:44:52.0Z,2,REGULAR,3pt,Jump Shot,[],203914,25.312089356110377,89.95098039215686,1610612753,30,30,2025-03-11T00:44:58Z,1840000,False,-200.0,185.0,1,left,MISS G. Harris 27' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,27.26,Missed,,,,,,,,,,,,,,
187,PT08M46.00S,2025-03-11T00:44:54.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,30,30,2025-03-11T00:44:58Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,186.0,,,,,,,,,,,
189,PT08M46.00S,2025-03-11T00:44:58.7Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,30,30,2025-03-11T00:45:08Z,1870000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M46.00S,2025-03-11T00:44:58.7Z,2,REGULAR,substitution,out,[],1629048,,,1610612745,30,30,2025-03-11T00:45:08Z,1880000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M46.00S,2025-03-11T00:44:58.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,30,30,2025-03-11T00:45:08Z,1890000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M46.00S,2025-03-11T00:44:58.7Z,2,REGULAR,substitution,in,[],1631094,,,1610612745,30,30,2025-03-11T00:45:08Z,1900000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M35.00S,2025-03-11T00:45:50.7Z,2,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612745,30,30,2025-03-11T00:45:55Z,1920000,False,,,0,,D. Brooks bad pass out-of-bounds TURNOVER (2 TO),[1628415],1610612745.0,HOU,bad pass,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,2.0,,,1199.0,,,,,,,,,,,,,,,,
195,PT08M35.00S,2025-03-11T00:45:53.6Z,2,REGULAR,substitution,out,[],203914,,,1610612753,30,30,2025-03-11T00:45:56Z,1930000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M35.00S,2025-03-11T00:45:53.6Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,30,30,2025-03-11T00:45:56Z,1940000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M15.00S,2025-03-11T00:46:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,10.200394218134035,50.0,1610612753,30,30,2025-03-11T00:46:28Z,1950000,False,0.0,43.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,4.34,Missed,,,,,,,,,,,,,,
199,PT08M14.00S,2025-03-11T00:46:22.4Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,30,30,2025-03-11T00:46:28Z,1970000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,197.0,2.0,1.0,1.0,,,,,,,,
200,PT08M12.00S,2025-03-11T00:46:24.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,5.601182654402102,47.30392156862745,1610612753,30,32,2025-03-11T00:46:30Z,1980000,False,13.0,0.0,1,left,P. Banchero putback Layup (9 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,1.35,Made,,,,,,,9.0,,,,,,,
201,PT07M55.00S,2025-03-11T00:46:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.1819973718791,51.225490196078425,1610612745,30,32,2025-03-11T00:48:43Z,1990000,False,6.0,96.0,1,right,MISS D. Brooks 9' driving floating Shot,[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.64,Missed,,,,,,,,,,,,,,
202,PT07M54.00S,2025-03-11T00:46:42.5Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,30,32,2025-03-11T00:46:48Z,2000000,False,,,0,,P. Banchero REBOUND (Off:1 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,201.0,3.0,2.0,1.0,,,,,,,,
203,PT07M44.00S,2025-03-11T00:46:54.9Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612753,30,32,2025-03-11T00:46:59Z,2010000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Wagner 2 FT),"[201145, 1630532]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,,,,,,,,,,,,,1.0,0.0,Wagner,1630532.0
205,PT07M44.00S,2025-03-11T00:47:24.9Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,30,33,2025-03-11T00:47:24Z,2030000,False,,,0,,F. Wagner Free Throw 1 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
206,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612753,30,33,2025-03-11T00:47:39Z,2040000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,out,[],1630578,,,1610612753,30,33,2025-03-11T00:47:39Z,2050000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,30,33,2025-03-11T00:47:39Z,2060000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612753,30,33,2025-03-11T00:47:39Z,2070000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,in,[],203500,,,1610612753,30,33,2025-03-11T00:47:39Z,2080000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M44.00S,2025-03-11T00:47:25.5Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,30,33,2025-03-11T00:47:39Z,2090000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M44.00S,2025-03-11T00:47:56.7Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,30,34,2025-03-11T00:47:56Z,2100000,False,,,0,,F. Wagner Free Throw 2 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
213,PT07M24.00S,2025-03-11T00:48:18.0Z,2,REGULAR,2pt,Jump Shot,[],1631095,91.5407358738502,26.715686274509803,1610612745,30,34,2025-03-11T00:48:23Z,2110000,False,-116.0,27.0,1,right,MISS J. Smith Jr. 11' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,11.95,Missed,,,,,,,,,,,,,,
214,PT07M23.00S,2025-03-11T00:48:19.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,30,34,2025-03-11T00:48:23Z,2120000,False,,,0,,S. Adams REBOUND (Off:4 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,,,,,,,,,213.0,4.0,0.0,4.0,,,,,,,,
215,PT07M22.00S,2025-03-11T00:48:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.30026281208936,49.754901960784316,1610612745,30,34,2025-03-11T01:00:57Z,2130000,False,-1.0,1.0,1,right,MISS S. Adams putback Layup,[203500],1610612745.0,HOU,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,0.16,Missed,,,,,,,,,,,,,,
217,PT07M21.00S,2025-03-11T00:48:21.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,30,34,2025-03-11T00:48:40Z,2150000,False,,,0,,S. Adams REBOUND (Off:5 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,215.0,5.0,0.0,5.0,,,,,,,,
218,PT07M21.00S,2025-03-11T00:48:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612745,30,34,2025-03-11T00:48:29Z,2160000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Adams 2 FT),"[1630532, 203500]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,1627541.0,,,,,,,,,,,,,2.0,0.0,Adams,203500.0
220,PT07M21.00S,2025-03-11T00:48:46.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612745,30,34,2025-03-11T00:48:46Z,2180000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
221,PT07M21.00S,2025-03-11T00:48:46.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,30,34,2025-03-11T00:48:46Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,
222,PT07M21.00S,2025-03-11T00:49:00.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612745,31,34,2025-03-11T00:49:00Z,2200000,False,,,0,,S. Adams Free Throw 2 of 2 (7 PTS),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
223,PT07M08.00S,2025-03-11T00:49:15.5Z,2,REGULAR,3pt,Jump Shot,[],1630175,28.203022339027594,82.84313725490196,1610612753,31,34,2025-03-11T00:49:21Z,2210000,False,-164.0,213.0,1,left,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,26.86,Missed,,,,,,,,,,,,,,
224,PT07M06.00S,2025-03-11T00:49:17.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612745,31,34,2025-03-11T00:49:21Z,2220000,False,,,0,,S. Adams REBOUND (Off:5 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,223.0,6.0,1.0,5.0,,,,,,,,
225,PT06M50.00S,2025-03-11T00:49:33.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,91.80354796320631,49.754901960784316,1610612745,33,34,2025-03-11T00:53:32Z,2230000,False,-1.0,25.0,1,right,S. Adams cutting DUNK (9 PTS) (J. Green 4 AST),"[203500, 1630224]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,2.45,Made,,,,,,,9.0,J. Green,1630224.0,4.0,,,,
228,PT06M37.00S,2025-03-11T00:49:53.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,18.74178712220762,37.99019607843137,1610612753,33,36,2025-03-11T00:49:59Z,2260000,False,60.0,124.0,1,left,P. Banchero 13' turnaround fadeaway Jump Shot (11 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.75,Made,,,,,,,11.0,,,,,,,
229,PT06M18.00S,2025-03-11T00:50:13.4Z,2,REGULAR,2pt,Jump Shot,[],1630224,73.66951379763469,66.42156862745098,1610612745,33,36,2025-03-11T00:57:09Z,2270000,False,82.0,195.0,1,right,MISS J. Green 21' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,21.16,Missed,,,,,,,,,,,,,,
230,PT06M17.00S,2025-03-11T00:50:14.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,33,36,2025-03-11T00:50:21Z,2280000,False,,,0,,S. Adams REBOUND (Off:6 Def:1),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,229.0,7.0,1.0,6.0,,,,,,,,
231,PT06M14.00S,2025-03-11T00:50:18.1Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612745,33,36,2025-03-11T00:50:31Z,2290000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Smith Jr. 2 FT),"[1641710, 1631095]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,1199.0,,,,,,,,,,,,,2.0,0.0,Smith Jr.,1631095.0
233,PT06M14.00S,2025-03-11T00:50:52.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631095,,,1610612745,34,36,2025-03-11T00:50:52Z,2310000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
234,PT06M14.00S,2025-03-11T00:51:16.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631095,,,1610612745,35,36,2025-03-11T00:51:16Z,2320000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,
235,PT06M00.00S,2025-03-11T00:51:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630175,27.677398160315374,76.7156862745098,1610612753,35,36,2025-03-11T00:51:48Z,2330000,False,-134.0,208.0,1,left,MISS C. Anthony 24' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,,24.7,Missed,,,,,,,,,,,,,,
236,PT05M59.00S,2025-03-11T00:51:35.0Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,35,36,2025-03-11T00:51:48Z,2340000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,235.0,4.0,1.0,3.0,,,,,,,,
237,PT05M58.00S,2025-03-11T00:51:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,6.258212877792378,53.18627450980392,1610612753,35,38,2025-03-11T00:51:59Z,2350000,False,-16.0,6.0,1,left,W. Carter Jr. putback Layup (5 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,1.71,Made,,,,,,,5.0,,,,,,,
238,PT05M58.00S,2025-03-11T00:51:39.9Z,2,REGULAR,foul,personal,['1freethrow'],201145,,,1610612753,35,38,2025-03-11T00:51:46Z,2360000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Carter Jr. 1 FT),"[201145, 1628976]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1199.0,,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
240,PT05M58.00S,2025-03-11T00:51:53.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,35,38,2025-03-11T00:51:57Z,2380000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M58.00S,2025-03-11T00:51:53.6Z,2,REGULAR,substitution,in,[],203484,,,1610612753,35,38,2025-03-11T00:51:57Z,2390000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M58.00S,2025-03-11T00:52:22.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628976,,,1610612753,35,39,2025-03-11T00:52:22Z,2400000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
243,PT05M49.00S,2025-03-11T00:52:33.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.11760840998686,48.28431372549019,1610612745,37,39,2025-03-11T01:02:14Z,2410000,False,-9.0,12.0,1,right,J. Green driving Layup (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,1.49,Made,,,,,,,7.0,,,,,,,
244,PT05M36.00S,2025-03-11T00:52:46.2Z,2,REGULAR,3pt,Jump Shot,[],1631094,33.85348226018397,60.78431372549019,1610612753,37,39,2025-03-11T00:52:52Z,2420000,False,-54.0,266.0,1,left,MISS P. Banchero 27' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,27.11,Missed,,,,,,,,,,,,,,
245,PT05M35.00S,2025-03-11T00:52:47.2Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,37,39,2025-03-11T00:52:52Z,2430000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,244.0,4.0,3.0,1.0,,,,,,,,
246,PT05M25.00S,2025-03-11T00:52:57.3Z,2,REGULAR,turnover,bad pass,[],203500,,,1610612745,37,39,2025-03-11T00:53:01Z,2440000,False,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 1641710]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Center,2.0,Black,1641710.0,,,,,,,,,,,,,,,,,
247,PT05M25.00S,2025-03-11T00:52:57.3Z,2,REGULAR,steal,,[],1641710,,,1610612753,37,39,2025-03-11T00:52:59Z,2450000,False,,,0,,A. Black STEAL (1 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
248,PT05M15.00S,2025-03-11T00:53:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612753,37,39,2025-03-11T00:53:20Z,2460000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Black 2 FT),"[1628415, 1641710]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,1627541.0,,,,,,,,,,,,,1.0,0.0,Black,1641710.0
250,PT05M15.00S,2025-03-11T00:53:34.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641710,,,1610612753,37,40,2025-03-11T00:53:59Z,2480000,False,,,0,,A. Black Free Throw 1 of 2 (3 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
