actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
82,PT03M56.00S,2025-03-23T23:27:14.4Z,1,REGULAR,substitution,out,[],1628415,,,1610612743,16,17,2025-03-23T23:27:24Z,820000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M56.00S,2025-03-23T23:27:14.4Z,1,REGULAR,substitution,out,[],201599,,,1610612743,16,17,2025-03-23T23:27:24Z,830000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M56.00S,2025-03-23T23:27:14.4Z,1,REGULAR,substitution,in,[],1631095,,,1610612743,16,17,2025-03-23T23:27:24Z,840000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M56.00S,2025-03-23T23:27:14.4Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,16,17,2025-03-23T23:27:24Z,850000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M56.00S,2025-03-23T23:27:26.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,16,17,2025-03-23T23:27:33Z,860000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,,
87,PT03M50.00S,2025-03-23T23:27:44.0Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612743,16,17,2025-03-23T23:27:53Z,870000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Murray 2 FT),"[1631095, 1627750]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1662.0,,,,1.0,0.0,Murray,1627750.0,,
89,PT03M50.00S,2025-03-23T23:28:11.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627750,,,1610612743,16,18,2025-03-23T23:28:11Z,890000,False,,,0,,J. Murray Free Throw 1 of 2 (7 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
90,PT03M50.00S,2025-03-23T23:28:33.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627750,,,1610612743,16,19,2025-03-23T23:28:33Z,900000,False,,,0,,J. Murray Free Throw 2 of 2 (8 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
91,PT03M31.00S,2025-03-23T23:28:54.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.32917214191852,51.9607843137255,1610612745,18,19,2025-03-23T23:28:58Z,910000,False,10.0,20.0,1,right,S. Adams cutting DUNK (2 PTS) (F. VanVleet 1 AST),"[203500, 1627832]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
93,PT03M07.00S,2025-03-23T23:29:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,18.610381077529567,48.03921568627451,1610612743,18,21,2025-03-23T23:29:24Z,930000,False,10.0,122.0,1,left,J. Murray 12' turnaround fadeaway Jump Shot (10 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.28,Made,,,,,10.0,,,,,,,,,,,,,
94,PT02M54.00S,2025-03-23T23:29:31.4Z,1,REGULAR,2pt,Jump Shot,[],1630224,87.72996057818659,8.57843137254902,1610612745,18,21,2025-03-23T23:29:42Z,940000,False,-207.0,63.0,1,right,MISS J. Green 21' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left,21.64,Missed,,,,,,,,,,,,,,,,,,
95,PT02M52.00S,2025-03-23T23:29:33.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612743,18,21,2025-03-23T23:29:42Z,950000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612743.0,DEN,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT02M51.00S,2025-03-23T23:29:37.1Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612743,18,21,2025-03-23T23:29:54Z,960000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Braun 2 FT),"[1627832, 1631128]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1662.0,,,,1.0,0.0,Braun,1631128.0,,
98,PT02M51.00S,2025-03-23T23:30:08.8Z,1,REGULAR,freethrow,1 of 2,[],1631128,,,1610612743,18,22,2025-03-23T23:30:08Z,980000,False,,,0,,C. Braun Free Throw 1 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
99,PT02M51.00S,2025-03-23T23:30:11.7Z,1,REGULAR,substitution,out,[],1627832,,,1610612743,18,22,2025-03-23T23:30:16Z,990000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M51.00S,2025-03-23T23:30:11.7Z,1,REGULAR,substitution,out,[],203932,,,1610612743,18,22,2025-03-23T23:30:16Z,1000000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M51.00S,2025-03-23T23:30:11.7Z,1,REGULAR,substitution,in,[],1641708,,,1610612743,18,22,2025-03-23T23:30:16Z,1010000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M51.00S,2025-03-23T23:30:11.7Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,18,22,2025-03-23T23:30:16Z,1020000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M51.00S,2025-03-23T23:30:29.8Z,1,REGULAR,freethrow,2 of 2,[],1631128,,,1610612743,18,23,2025-03-23T23:30:29Z,1030000,False,,,0,,C. Braun Free Throw 2 of 2 (2 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
104,PT02M32.00S,2025-03-23T23:30:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,94.1688567674113,50.245098039215684,1610612745,20,23,2025-03-23T23:30:55Z,1040000,False,1.0,2.0,1,right,T. Eason driving Layup (2 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,,,,,,,,,,,,,
105,PT02M20.00S,2025-03-23T23:31:02.0Z,1,REGULAR,2pt,Jump Shot,[],1627750,20.318659658344284,22.30392156862745,1610612743,20,25,2025-03-23T23:31:05Z,1050000,False,138.0,138.0,1,left,J. Murray 19' pullup Jump Shot (12 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,19.59,Made,,,,,12.0,,,,,,,,,,,,,
106,PT01M57.00S,2025-03-23T23:31:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,87.33574244415243,52.69607843137255,1610612745,20,25,2025-03-23T23:37:40Z,1060000,False,13.0,67.0,1,right,MISS A. Thompson 6' floating Shot,[1641708],1610612745.0,HOU,floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.79,Missed,,,,,,,,,,,,,,,,,,
107,PT01M57.00S,2025-03-23T23:31:27.2Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,20,25,2025-03-23T23:37:40Z,1070000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,,
147,PT01M57.00S,2025-03-23T23:31:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,92.46057818659659,49.754901960784316,1610612745,20,25,2025-03-23T23:38:11Z,1075000,False,-1.0,18.0,1,right,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
148,PT01M56.00S,2025-03-23T23:31:33.6Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,20,25,2025-03-23T23:38:11Z,1077500,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT01M46.00S,2025-03-23T23:31:38.0Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612743,20,25,2025-03-23T23:31:46Z,1080000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612743.0,DEN,bad pass,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628954.0,2.0,,,,,,,,
109,PT01M46.00S,2025-03-23T23:31:43.2Z,1,REGULAR,substitution,out,[],1631128,,,1610612745,20,25,2025-03-23T23:31:45Z,1090000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M46.00S,2025-03-23T23:31:43.2Z,1,REGULAR,substitution,in,[],1629008,,,1610612745,20,25,2025-03-23T23:31:45Z,1100000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M34.00S,2025-03-23T23:32:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,93.24901445466492,50.0,1610612745,22,25,2025-03-23T23:32:11Z,1110000,False,0.0,11.0,1,right,S. Adams cutting Layup (4 PTS) (J. Green 1 AST),"[203500, 1630224]",1610612745.0,HOU,cutting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,4.0,J. Green,1630224.0,1.0,,,,,,,,,,
113,PT01M34.00S,2025-03-23T23:32:10.8Z,1,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612745,22,25,2025-03-23T23:32:28Z,1130000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Adams 1 FT),"[1627750, 203500]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,,,,1.0,0.0,Adams,203500.0,,
115,PT01M34.00S,2025-03-23T23:32:17.8Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,22,25,2025-03-23T23:32:43Z,1150000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M34.00S,2025-03-23T23:32:17.8Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,22,25,2025-03-23T23:32:43Z,1160000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M34.00S,2025-03-23T23:32:37.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203500,,,1610612745,22,25,2025-03-23T23:32:37Z,1170000,False,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT01M34.00S,2025-03-23T23:32:37.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,22,25,2025-03-23T23:32:50Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
119,PT01M34.00S,2025-03-23T23:32:44.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612745,22,25,2025-03-23T23:32:52Z,1190000,False,,,0,,M. Porter Jr. loose ball personal FOUL (1 PF) (Smith Jr. 2 FT),"[1629008, 1631095]",1610612743.0,DEN,loose ball,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202027.0,,,,1.0,0.0,Smith Jr.,1631095.0,,
121,PT01M34.00S,2025-03-23T23:33:12.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,23,25,2025-03-23T23:33:12Z,1210000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
122,PT01M34.00S,2025-03-23T23:33:33.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631095,,,1610612745,24,25,2025-03-23T23:33:33Z,1220000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
123,PT01M17.00S,2025-03-23T23:33:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630192,18.610381077529567,52.450980392156865,1610612743,24,27,2025-03-23T23:33:58Z,1230000,False,-12.0,122.0,1,left,Z. Nnaji 12' Jump Shot (2 PTS) (J. Murray 2 AST),"[1630192, 1627750]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,12.3,Made,,,,,2.0,J. Murray,1627750.0,2.0,,,,,,,,,,
125,PT00M59.10S,2025-03-23T23:34:12.6Z,1,REGULAR,2pt,Jump Shot,[],1631095,86.67871222076215,15.441176470588236,1610612745,24,27,2025-03-23T23:34:16Z,1250000,False,-173.0,73.0,1,right,MISS J. Smith Jr. 18' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,18.75,Missed,,,,,,,,,,,,,,,,,,
126,PT00M57.40S,2025-03-23T23:34:14.3Z,1,REGULAR,rebound,offensive,[],203500,,,1610612745,24,27,2025-03-23T23:34:16Z,1260000,False,,,0,,S. Adams REBOUND (Off:1 Def:0),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Left,,,125.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT00M57.40S,2025-03-23T23:34:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612745,26,27,2025-03-23T23:34:15Z,1270000,False,0.0,0.0,1,right,S. Adams tip Layup (6 PTS),[203500],1610612745.0,HOU,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
128,PT00M39.20S,2025-03-23T23:34:33.8Z,1,REGULAR,2pt,Jump Shot,[],1627750,26.363337713534822,62.254901960784316,1610612743,26,27,2025-03-23T23:34:41Z,1280000,False,-61.0,195.0,1,left,MISS J. Murray 20' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,20.47,Missed,,,,,,,,,,,,,,,,,,
129,PT00M36.80S,2025-03-23T23:34:36.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,26,27,2025-03-23T23:34:41Z,1290000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT00M20.80S,2025-03-23T23:34:55.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612745,26,27,2025-03-23T23:35:10Z,1300000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Sengun 2 FT),"[1631212, 1630578]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628954.0,,,,1.0,0.0,Sengun,1630578.0,,
132,PT00M20.80S,2025-03-23T23:35:25.0Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,26,27,2025-03-23T23:35:25Z,1320000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT00M20.80S,2025-03-23T23:35:25.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,26,27,2025-03-23T23:35:25Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
134,PT00M20.80S,2025-03-23T23:35:27.0Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,26,27,2025-03-23T23:35:39Z,1340000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M20.80S,2025-03-23T23:35:27.0Z,1,REGULAR,substitution,out,[],203500,,,1610612745,26,27,2025-03-23T23:35:39Z,1350000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M20.80S,2025-03-23T23:35:27.0Z,1,REGULAR,substitution,in,[],1628415,,,1610612745,26,27,2025-03-23T23:35:39Z,1360000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M20.80S,2025-03-23T23:35:27.0Z,1,REGULAR,substitution,in,[],1627832,,,1610612745,26,27,2025-03-23T23:35:39Z,1370000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M20.80S,2025-03-23T23:35:55.7Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,27,27,2025-03-23T23:35:55Z,1380000,False,,,0,,A. Sengun Free Throw 2 of 2 (3 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
140,PT00M04.50S,2025-03-23T23:36:28.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612743,27,27,2025-03-23T23:36:32Z,1400000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M04.50S,2025-03-23T23:36:28.7Z,1,REGULAR,substitution,in,[],1631095,,,1610612743,27,27,2025-03-23T23:36:32Z,1410000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M04.50S,2025-03-23T23:36:37.1Z,1,REGULAR,substitution,out,[],1630192,,,1610612743,27,27,2025-03-23T23:36:44Z,1420000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M04.50S,2025-03-23T23:36:37.1Z,1,REGULAR,substitution,in,[],203932,,,1610612743,27,27,2025-03-23T23:36:44Z,1430000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2025-03-23T23:36:57.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,35.69316688567674,66.91176470588235,1610612743,27,27,2025-03-23T23:37:04Z,1440000,False,-85.0,283.0,1,left,MISS J. Murray 29' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,29.54,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2025-03-23T23:36:57.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,27,27,2025-03-23T23:37:04Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,144.0,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2025-03-23T23:37:06.2Z,1,REGULAR,period,end,[],0,,,1610612743,27,27,2025-03-23T23:37:06Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612743,27,27,2025-03-23T23:39:37Z,1470000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612743,27,27,2025-03-23T23:39:37Z,1480000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,out,['startperiod'],1627750,,,1610612743,27,27,2025-03-23T23:39:37Z,1490000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,out,['startperiod'],203932,,,1610612743,27,27,2025-03-23T23:39:37Z,1500000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,in,['startperiod'],203500,,,1610612743,27,27,2025-03-23T23:39:37Z,1510000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612743,27,27,2025-03-23T23:39:37Z,1520000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,in,['startperiod'],1629618,,,1610612743,27,27,2025-03-23T23:39:37Z,1530000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-03-23T23:39:12.1Z,2,REGULAR,substitution,in,['startperiod'],1630192,,,1610612743,27,27,2025-03-23T23:39:37Z,1540000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-03-23T23:39:40.3Z,2,REGULAR,period,start,[],0,,,1610612743,27,27,2025-03-23T23:39:40Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M43.00S,2025-03-23T23:39:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,7.30946123521682,49.01960784313725,1610612743,27,27,2025-03-23T23:40:02Z,1560000,False,5.0,16.0,1,left,MISS P. Watson alley-oop Layup,[1631212],1610612743.0,DEN,alley-oop,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
159,PT11M39.00S,2025-03-23T23:39:59.6Z,2,REGULAR,rebound,offensive,[],1631212,,,1610612743,27,27,2025-03-23T23:40:02Z,1570000,False,,,0,,P. Watson REBOUND (Off:1 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,158.0,2.0,1.0,1.0,,,,,,,,,,,,,,
160,PT11M39.00S,2025-03-23T23:40:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,5.590000152587891,50.0,1610612743,27,27,2025-03-23T23:40:00Z,1580000,False,0.0,0.0,1,left,MISS P. Watson tip Layup,[1631212],1610612743.0,DEN,tip,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
161,PT11M38.00S,2025-03-23T23:40:00.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,27,27,2025-03-23T23:40:00Z,1590000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT11M27.00S,2025-03-23T23:40:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.06636005256242,50.98039215686274,1610612745,29,27,2025-03-23T23:40:17Z,1600000,False,5.0,22.0,1,right,S. Adams cutting finger roll Layup (8 PTS) (A. Sengun 2 AST),"[203500, 1630578]",1610612745.0,HOU,cutting finger roll,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,8.0,A. Sengun,1630578.0,2.0,,,,,,,,,,
164,PT11M15.00S,2025-03-23T23:40:27.9Z,2,REGULAR,violation,kicked ball,[],203500,,,1610612743,29,27,2025-03-23T23:40:34Z,1620000,False,,,0,,S. Adams kicked ball VIOLATION,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
165,PT11M15.00S,2025-03-23T23:40:33.6Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,29,27,2025-03-23T23:40:42Z,1630000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M15.00S,2025-03-23T23:40:33.6Z,2,REGULAR,substitution,in,[],201599,,,1610612743,29,27,2025-03-23T23:40:42Z,1640000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
