actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
177,PT12M00.00S,2023-01-22T01:08:04.6Z,2,REGULAR,period,start,[],0,,,1610612739,23,26,2023-01-22T01:08:04Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M41.00S,2023-01-22T01:08:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,23.866622864651774,9.558823529411764,1610612739,26,26,2023-01-22T01:08:37Z,1740000,False,202.0,172.0,1,left,D. Garland 26' 3PT pullup (7 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,26.53,Made,7.0,,,,,,,,,,,,,,
179,PT11M16.00S,2023-01-22T01:08:46.8Z,2,REGULAR,2pt,Jump Shot,[],1631260,95.0886990801577,15.931372549019606,1610612749,26,26,2023-01-22T01:08:51Z,1750000,False,-170.0,-6.0,1,right,MISS A. Green 17' fadeaway Shot,[1631260],1610612749.0,MIL,fadeaway,,,Green,A. Green,,,,,Mid-Range,16-24 Left,,,,17.04,Missed,,,,,,,,,,,,,,,
180,PT11M14.00S,2023-01-22T01:08:48.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,26,26,2023-01-22T01:08:51Z,1760000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,,,,179.0,3.0,3.0,0.0,,,,,,,,,,
181,PT10M55.00S,2023-01-22T01:09:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,13.485545335085414,65.44117647058823,1610612739,28,26,2023-01-22T01:09:13Z,1770000,False,-77.0,74.0,1,left,E. Mobley 10' turnaround fadeaway Jump Shot (6 PTS) (D. Garland 4 AST),"[1630596, 1629636]",1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,10.71,Made,6.0,,,,,D. Garland,1629636.0,4.0,,,,,,,
183,PT10M41.00S,2023-01-22T01:09:22.5Z,2,REGULAR,3pt,Jump Shot,[],1629670,68.01905387647832,75.73529411764706,1610612749,28,26,2023-01-22T01:09:30Z,1790000,False,129.0,248.0,1,right,MISS J. Nwora 27' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Right Center,,,,27.95,Missed,,,,,,,,,,,,,,,
184,PT10M36.00S,2023-01-22T01:09:27.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,28,26,2023-01-22T01:09:30Z,1800000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,183.0,3.0,2.0,1.0,,,,,,,,,,
185,PT10M23.00S,2023-01-22T01:09:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.652431011826544,50.98039215686274,1610612739,30,26,2023-01-22T01:09:46Z,1810000,False,-5.0,10.0,1,left,E. Mobley Layup (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.11,Made,8.0,,,,,,,,,,,,,,
186,PT10M14.00S,2023-01-22T01:09:50.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,92.19776609724047,51.470588235294116,1610612749,30,28,2023-01-22T01:09:55Z,1820000,False,7.0,21.0,1,right,B. Portis cutting DUNK (13 PTS) (J. Nwora 1 AST),"[1626171, 1629670]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,2.21,Made,13.0,,,,,J. Nwora,1629670.0,1.0,,,,,,,
188,PT09M51.00S,2023-01-22T01:10:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,16.376478318002626,37.745098039215684,1610612739,32,28,2023-01-22T01:10:17Z,1840000,False,61.0,101.0,1,left,C. Osman 11' turnaround Jump Shot (4 PTS) (E. Mobley 2 AST),"[1626224, 1630596]",1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Right,,,,11.85,Made,4.0,,,,,E. Mobley,1630596.0,2.0,,,,,,,
190,PT09M36.00S,2023-01-22T01:10:27.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,75.77201051248358,11.76470588235294,1610612749,32,28,2023-01-22T01:10:32Z,1860000,False,-191.0,175.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,25.93,Missed,,,,,,,,,,,,,,,
191,PT09M32.00S,2023-01-22T01:10:31.6Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,32,28,2023-01-22T01:10:32Z,1870000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,
192,PT09M25.00S,2023-01-22T01:10:44.1Z,2,REGULAR,foul,personal,[],201588,,,1610612739,32,28,2023-01-22T01:10:50Z,1880000,False,,,0,,G. Hill personal FOUL (1 PF),"[201588, 1630596]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Mobley,1630596.0
194,PT09M25.00S,2023-01-22T01:10:50.1Z,2,REGULAR,substitution,out,[],204060,,,1610612739,32,28,2023-01-22T01:11:06Z,1900000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M25.00S,2023-01-22T01:10:50.1Z,2,REGULAR,substitution,out,[],1631260,,,1610612739,32,28,2023-01-22T01:11:06Z,1910000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M25.00S,2023-01-22T01:10:50.1Z,2,REGULAR,substitution,in,[],201950,,,1610612739,32,28,2023-01-22T01:11:06Z,1920000,False,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M25.00S,2023-01-22T01:10:50.1Z,2,REGULAR,substitution,in,[],1628960,,,1610612739,32,28,2023-01-22T01:11:06Z,1930000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M11.00S,2023-01-22T01:11:23.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,29.6484888304862,86.51960784313727,1610612739,32,28,2023-01-22T01:11:41Z,1940000,False,-183.0,226.0,1,left,MISS D. Garland 29' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,29.07,Missed,,,,,,,,,,,,,,,
199,PT09M09.00S,2023-01-22T01:11:26.6Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,32,28,2023-01-22T01:11:26Z,1950000,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,198.0,4.0,2.0,2.0,,,,,,,,,,
200,PT09M02.00S,2023-01-22T01:11:33.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,28.597240473061763,12.745098039215685,1610612739,32,28,2023-01-22T01:12:24Z,1960000,False,186.0,216.0,1,left,MISS C. Osman 28' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,28.55,Missed,,,,,,,,,,,,,,,
201,PT08M58.00S,2023-01-22T01:11:37.6Z,2,REGULAR,rebound,offensive,[],1626224,,,1610612739,32,28,2023-01-22T01:11:39Z,1970000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,200.0,2.0,1.0,1.0,,,,,,,,,,
202,PT08M58.00S,2023-01-22T01:11:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,7.966491458607096,52.94117647058824,1610612739,34,28,2023-01-22T01:11:45Z,1980000,False,-15.0,22.0,1,left,C. Osman putback Layup (6 PTS),[1626224],1610612739.0,CLE,putback,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,2.68,Made,6.0,,,,,,,,,,,,,,
203,PT08M58.00S,2023-01-22T01:11:46.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,34,28,2023-01-22T01:11:46Z,1990000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M58.00S,2023-01-22T01:12:55.0Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,34,28,2023-01-22T01:14:14Z,2000000,False,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M58.00S,2023-01-22T01:12:55.0Z,2,REGULAR,substitution,in,[],201572,,,1610612749,34,28,2023-01-22T01:14:14Z,2010000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M40.00S,2023-01-22T01:14:49.0Z,2,REGULAR,3pt,Jump Shot,[],201950,66.83639947437582,59.31372549019608,1610612749,34,28,2023-01-22T01:14:55Z,2020000,False,47.0,259.0,1,right,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,26.34,Missed,,,,,,,,,,,,,,,
207,PT08M35.00S,2023-01-22T01:14:54.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,28,2023-01-22T01:14:55Z,2030000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,,,
208,PT08M25.00S,2023-01-22T01:15:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,6.521024967148489,52.20588235294118,1610612739,36,28,2023-01-22T01:15:14Z,2040000,False,-11.0,9.0,1,left,C. Osman driving finger roll Layup (8 PTS),[1626224],1610612739.0,CLE,driving finger roll,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,1.41,Made,8.0,,,,,,,,,,,,,,
209,PT08M09.00S,2023-01-22T01:15:20.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,72.48685939553219,11.76470588235294,1610612749,36,28,2023-01-22T01:15:27Z,2050000,False,-191.0,206.0,1,right,MISS G. Allen 28' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,28.11,Missed,,,,,,,,,,,,,,,
210,PT08M06.00S,2023-01-22T01:15:23.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,36,28,2023-01-22T01:15:27Z,2060000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,209.0,5.0,5.0,0.0,,,,,,,,,,
211,PT07M57.00S,2023-01-22T01:15:32.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.521024967148489,48.77450980392157,1610612739,38,28,2023-01-22T01:15:37Z,2070000,False,6.0,9.0,1,left,E. Mobley cutting DUNK (10 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.07,Made,10.0,,,,,D. Garland,1629636.0,5.0,,,,,,,
213,PT07M45.00S,2023-01-22T01:15:47.7Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,38,28,2023-01-22T01:15:55Z,2090000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (4 TO),[201950],1610612749.0,MIL,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,4.0,,,,,,,,,,,,,,,1199.0,,,,
214,PT07M45.00S,2023-01-22T01:15:51.9Z,2,REGULAR,substitution,out,[],201588,,,1610612739,38,28,2023-01-22T01:15:58Z,2100000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M45.00S,2023-01-22T01:15:51.9Z,2,REGULAR,substitution,in,[],1626192,,,1610612739,38,28,2023-01-22T01:15:58Z,2110000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M30.00S,2023-01-22T01:16:22.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,14.273981603153747,45.588235294117645,1610612739,40,28,2023-01-22T01:16:47Z,2120000,False,22.0,82.0,1,left,E. Mobley 8' driving floating Jump Shot (12 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,8.46,Made,12.0,,,,,D. Garland,1629636.0,6.0,,,,,,,
218,PT07M21.00S,2023-01-22T01:16:31.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,70.25295663600527,78.92156862745098,1610612749,40,31,2023-01-22T01:16:36Z,2140000,False,145.0,227.0,1,right,B. Portis 26' 3PT  (16 PTS) (J. Holiday 6 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,26.92,Made,16.0,,,,,J. Holiday,201950.0,6.0,,,,,,,
220,PT07M02.00S,2023-01-22T01:16:50.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.30946123521682,50.245098039215684,1610612739,42,31,2023-01-22T01:16:57Z,2160000,False,-1.0,16.0,1,left,E. Mobley cutting DUNK (14 PTS) (C. Osman 2 AST),"[1630596, 1626224]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,1.62,Made,14.0,,,,,C. Osman,1626224.0,2.0,,,,,,,
222,PT07M02.00S,2023-01-22T01:16:58.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,42,31,2023-01-22T01:16:58Z,2180000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M44.00S,2023-01-22T01:19:58.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,74.72076215505913,12.990196078431374,1610612749,42,34,2023-01-22T01:20:05Z,2200000,False,-185.0,185.0,1,right,B. Portis 26' 3PT  (19 PTS) (P. Connaughton 2 AST),"[1626171, 1626192]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,26.17,Made,19.0,,,,,P. Connaughton,1626192.0,2.0,,,,,,,
226,PT06M22.00S,2023-01-22T01:20:24.5Z,2,REGULAR,turnover,traveling,[],1630596,,,1610612739,42,34,2023-01-22T01:20:34Z,2220000,False,,,0,,E. Mobley traveling TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,,,,202058.0,,,,
227,PT06M13.00S,2023-01-22T01:20:42.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201950,94.1688567674113,48.28431372549019,1610612749,42,36,2023-01-22T01:20:49Z,2230000,False,-9.0,2.0,1,right,J. Holiday driving reverse Layup (4 PTS),[201950],1610612749.0,MIL,driving reverse,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,0.89,Made,4.0,,,,,,,,,,,,,,
228,PT05M52.00S,2023-01-22T01:21:01.6Z,2,REGULAR,2pt,Jump Shot,[],1629636,27.151773981603156,43.872549019607845,1610612739,42,36,2023-01-22T01:21:07Z,2240000,False,31.0,203.0,1,left,MISS D. Garland 20' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,20.5,Missed,,,,,,,,,,,,,,,
229,PT05M49.00S,2023-01-22T01:21:04.6Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,42,36,2023-01-22T01:21:07Z,2250000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Center,,,,,,,228.0,1.0,1.0,0.0,,,,,,,,,,
230,PT05M41.00S,2023-01-22T01:21:12.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,64.73390275952694,40.44117647058824,1610612749,42,36,2023-01-22T01:21:19Z,2260000,False,-48.0,279.0,1,right,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,28.31,Missed,,,,,,,,,,,,,,,
231,PT05M39.00S,2023-01-22T01:21:14.6Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,42,36,2023-01-22T01:21:19Z,2270000,False,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,
232,PT05M17.00S,2023-01-22T01:21:36.9Z,2,REGULAR,3pt,Jump Shot,[],1626224,29.517082785808146,22.54901960784314,1610612739,42,36,2023-01-22T01:21:41Z,2280000,False,137.0,225.0,1,left,MISS C. Osman 26' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,26.36,Missed,,,,,,,,,,,,,,,
233,PT05M15.00S,2023-01-22T01:21:38.9Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,42,36,2023-01-22T01:21:41Z,2290000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,
234,PT05M07.00S,2023-01-22T01:21:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,89.43823915900131,55.88235294117647,1610612749,42,36,2023-01-22T01:21:55Z,2300000,False,29.0,47.0,1,right,MISS J. Holiday driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,5.53,Missed,,,,,,,,,,,,,,,
235,PT05M05.00S,2023-01-22T01:21:49.2Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,42,36,2023-01-22T01:22:01Z,2310000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,234.0,5.0,4.0,1.0,,,,,,,,,,
236,PT05M05.00S,2023-01-22T01:21:51.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,42,36,2023-01-22T01:22:07Z,2320000,False,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
237,PT05M03.00S,2023-01-22T01:21:53.2Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,42,36,2023-01-22T01:23:19Z,2330000,False,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,236.0,6.0,6.0,0.0,,,,,,,,,,
238,PT04M48.00S,2023-01-22T01:22:06.3Z,2,REGULAR,2pt,Jump Shot,[],1630596,20.97568988173456,42.15686274509804,1610612739,44,36,2023-01-22T01:22:10Z,2340000,False,39.0,145.0,1,left,E. Mobley 14' pullup Jump Shot (16 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,,,,14.99,Made,16.0,,,,,,,,,,,,,,
239,PT04M32.00S,2023-01-22T01:22:21.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,94.1688567674113,53.92156862745098,1610612749,44,38,2023-01-22T01:22:27Z,2350000,False,20.0,2.0,1,right,J. Holiday turnaround bank Jump Shot (6 PTS),[201950],1610612749.0,MIL,turnaround bank,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,1.97,Made,6.0,,,,,,,,,,,,,,
240,PT04M14.00S,2023-01-22T01:22:40.1Z,2,REGULAR,2pt,Jump Shot,[],1630596,20.97568988173456,46.81372549019608,1610612739,46,38,2023-01-22T01:22:48Z,2360000,False,16.0,145.0,1,left,E. Mobley 14' pullup bank Jump Shot (18 PTS),[1630596],1610612739.0,CLE,pullup bank,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,,,,14.56,Made,18.0,,,,,,,,,,,,,,
241,PT03M53.00S,2023-01-22T01:23:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,94.1688567674113,47.549019607843135,1610612749,46,40,2023-01-22T01:23:05Z,2370000,False,-12.0,2.0,1,right,B. Lopez driving Layup (6 PTS) (J. Holiday 7 AST),"[201572, 201950]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,1.25,Made,6.0,,,,,J. Holiday,201950.0,7.0,,,,,,,
243,PT03M34.00S,2023-01-22T01:23:20.0Z,2,REGULAR,3pt,Jump Shot,[],1630596,31.882391590013142,33.82352941176471,1610612739,46,40,2023-01-22T01:23:24Z,2390000,False,81.0,247.0,1,left,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,26.01,Missed,,,,,,,,,,,,,,,
244,PT03M32.00S,2023-01-22T01:23:22.2Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,46,40,2023-01-22T01:23:22Z,2400000,False,,,0,,G. Allen REBOUND (Off:1 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,,,,243.0,2.0,1.0,1.0,,,,,,,,,,
245,PT03M23.00S,2023-01-22T01:23:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.9060446780552,50.0,1610612749,46,42,2023-01-22T01:25:15Z,2410000,False,0.0,5.0,1,right,J. Holiday driving finger roll Layup (8 PTS) (G. Allen 1 AST),"[201950, 1628960]",1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,0.48,Made,8.0,,,,,G. Allen,1628960.0,1.0,,,,,,,
247,PT03M23.00S,2023-01-22T01:23:37.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612739,46,42,2023-01-22T01:23:37Z,2430000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,out,[],201567,,,1610612739,46,42,2023-01-22T01:24:57Z,2440000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,46,42,2023-01-22T01:24:57Z,2450000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,46,42,2023-01-22T01:24:57Z,2460000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,46,42,2023-01-22T01:24:57Z,2470000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612739,46,42,2023-01-22T01:24:57Z,2480000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,in,[],201937,,,1610612739,46,42,2023-01-22T01:24:57Z,2490000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,46,42,2023-01-22T01:24:57Z,2500000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,46,42,2023-01-22T01:24:57Z,2510000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,46,42,2023-01-22T01:24:57Z,2520000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M23.00S,2023-01-22T01:24:21.6Z,2,REGULAR,substitution,in,[],204060,,,1610612739,46,42,2023-01-22T01:24:57Z,2530000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M02.00S,2023-01-22T01:25:31.7Z,2,REGULAR,2pt,Jump Shot,[],201937,7.30946123521682,69.36274509803921,1610612739,48,42,2023-01-22T01:25:36Z,2540000,False,-97.0,16.0,1,left,R. Rubio 9' pullup Jump Shot (2 PTS) (J. Allen 1 AST),"[201937, 1628386]",1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,,,,9.81,Made,2.0,,,,,J. Allen,1628386.0,1.0,,,,,,,
