actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M11.00S,2022-12-24T00:52:40.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628386,90.09526938239159,64.70588235294117,1610612739,19,18,2022-12-24T00:52:46Z,870000,False,74.0,41.0,1,right,J. Allen 8' Jump Shot (4 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Made,4.0,8.4,,,,,C. LeVert,1627747.0,1.0,,
89,PT04M55.00S,2022-12-24T00:52:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.046649145860711,49.754901960784316,1610612761,19,20,2022-12-24T00:53:03Z,890000,False,1.0,14.0,1,left,O. Anunoby driving Layup (7 PTS) (F. VanVleet 1 AST),"[1628384, 1627832]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,1.38,,,,,F. VanVleet,1627832.0,1.0,,
91,PT04M37.00S,2022-12-24T00:53:15.4Z,1,REGULAR,2pt,Jump Shot,[],1629636,93.64323258869908,24.509803921568626,1610612739,21,20,2022-12-24T00:53:20Z,910000,False,-127.0,7.0,1,right,D. Garland 12' pullup Jump Shot (8 PTS) (C. LeVert 2 AST),"[1629636, 1627747]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,8.0,12.77,,,,,C. LeVert,1627747.0,2.0,,
92,PT04M21.00S,2022-12-24T00:53:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.915243101182654,49.754901960784316,1610612761,21,22,2022-12-24T00:53:35Z,920000,False,1.0,13.0,1,left,S. Barnes cutting Layup (9 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,9.0,1.26,,,,,O. Anunoby,1628384.0,1.0,,
94,PT04M13.00S,2022-12-24T00:53:39.3Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,21,22,2022-12-24T00:53:44Z,940000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1630567]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,2.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2022-12-24T00:53:39.3Z,1,REGULAR,steal,,[],1630567,,,1610612761,21,22,2022-12-24T00:53:41Z,950000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
96,PT04M07.00S,2022-12-24T00:53:44.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,7.178055190538765,50.0,1610612761,21,24,2022-12-24T01:03:44Z,960000,False,0.0,15.0,1,left,S. Barnes running Layup (11 PTS) (O. Anunoby 2 AST),"[1630567, 1628384]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,11.0,1.5,,,,,O. Anunoby,1628384.0,2.0,,
98,PT03M50.00S,2022-12-24T00:54:04.1Z,1,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612739,21,24,2022-12-24T00:54:13Z,980000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (LeVert 2 FT),"[1630567, 1627747]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,1627534.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,
100,PT03M50.00S,2022-12-24T00:54:24.8Z,1,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,21,24,2022-12-24T00:54:24Z,1000000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
101,PT03M50.00S,2022-12-24T00:54:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,21,24,2022-12-24T00:54:24Z,1010000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,
102,PT03M50.00S,2022-12-24T00:54:27.2Z,1,REGULAR,substitution,out,[],1627823,,,1610612739,21,24,2022-12-24T00:54:43Z,1020000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2022-12-24T00:54:27.2Z,1,REGULAR,substitution,out,[],1627783,,,1610612739,21,24,2022-12-24T00:54:43Z,1030000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M50.00S,2022-12-24T00:54:27.2Z,1,REGULAR,substitution,in,[],1629018,,,1610612739,21,24,2022-12-24T00:54:43Z,1040000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M50.00S,2022-12-24T00:54:27.2Z,1,REGULAR,substitution,in,[],201152,,,1610612739,21,24,2022-12-24T00:54:43Z,1050000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M50.00S,2022-12-24T00:54:53.8Z,1,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,22,24,2022-12-24T00:54:53Z,1060000,False,,,0,,C. LeVert Free Throw 2 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
107,PT03M31.00S,2022-12-24T00:55:18.4Z,1,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612761,22,24,2022-12-24T00:55:27Z,1070000,False,,,0,,L. Stevens shooting personal FOUL (1 PF) (Young 2 FT),"[1630205, 201152]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Young,201152.0,,,,,,,,,,,,
109,PT03M31.00S,2022-12-24T00:55:39.9Z,1,REGULAR,freethrow,1 of 2,[],201152,,,1610612761,22,25,2022-12-24T00:55:39Z,1090000,False,,,0,,T. Young Free Throw 1 of 2 (1 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
110,PT03M31.00S,2022-12-24T00:55:40.7Z,1,REGULAR,substitution,out,[],1629636,,,1610612761,22,25,2022-12-24T00:55:48Z,1100000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M31.00S,2022-12-24T00:55:40.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612761,22,25,2022-12-24T00:55:48Z,1110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M31.00S,2022-12-24T00:55:40.7Z,1,REGULAR,substitution,in,[],1628378,,,1610612761,22,25,2022-12-24T00:55:48Z,1120000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M31.00S,2022-12-24T00:55:40.7Z,1,REGULAR,substitution,in,[],1630596,,,1610612761,22,25,2022-12-24T00:55:48Z,1130000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M31.00S,2022-12-24T00:55:39.9Z,1,REGULAR,freethrow,2 of 2,[],201152,,,1610612761,22,25,2022-12-24T00:56:09Z,1140000,False,,,0,,MISS T. Young Free Throw 2 of 2,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
115,PT03M28.00S,2022-12-24T00:55:42.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,22,25,2022-12-24T00:56:09Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,
117,PT03M20.00S,2022-12-24T00:56:24.3Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,22,25,2022-12-24T00:56:28Z,1170000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 1629018]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,2.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2022-12-24T00:56:24.3Z,1,REGULAR,steal,,[],1629018,,,1610612761,22,25,2022-12-24T00:56:26Z,1180000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
119,PT03M16.00S,2022-12-24T00:56:27.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,6.783837056504599,49.26470588235294,1610612761,22,27,2022-12-24T00:56:35Z,1190000,False,4.0,11.0,1,left,G. Trent Jr. running DUNK (2 PTS),[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.19,,,,,,,,,
120,PT02M55.00S,2022-12-24T00:56:48.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,72.88107752956637,85.04901960784314,1610612739,25,27,2022-12-24T00:56:57Z,1200000,False,175.0,202.0,1,right,D. Mitchell 26' 3PT  (3 PTS) (L. Stevens 1 AST),"[1628378, 1630205]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,3.0,26.77,,,,,L. Stevens,1630205.0,1.0,,
122,PT02M41.00S,2022-12-24T00:57:03.2Z,1,REGULAR,3pt,Jump Shot,[],1629018,22.552562417871222,88.72549019607843,1610612761,25,30,2022-12-24T00:57:07Z,1220000,False,-194.0,159.0,1,left,G. Trent Jr. 25' 3PT  (5 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,5.0,25.08,,,,,S. Barnes,1630567.0,1.0,,
124,PT02M24.00S,2022-12-24T00:57:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,86.5473061760841,38.72549019607843,1610612739,25,30,2022-12-24T00:57:24Z,1240000,False,-56.0,74.0,1,right,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,9.3,,,,,,,,,
125,PT02M21.00S,2022-12-24T00:57:23.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,25,30,2022-12-24T00:57:24Z,1250000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,
126,PT02M17.00S,2022-12-24T00:57:27.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,13.354139290407357,5.147058823529411,1610612761,25,33,2022-12-24T01:09:21Z,1260000,False,224.0,73.0,1,left,O. Anunoby 3PT running (10 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,10.0,23.59,,,,,S. Barnes,1630567.0,2.0,,
128,PT02M16.00S,2022-12-24T00:57:33.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,25,33,2022-12-24T00:57:33Z,1280000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M16.00S,2022-12-24T00:57:58.4Z,1,REGULAR,substitution,out,[],1630205,,,1610612739,25,33,2022-12-24T01:00:24Z,1290000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M16.00S,2022-12-24T00:57:58.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612739,25,33,2022-12-24T01:00:24Z,1300000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M16.00S,2022-12-24T00:57:58.4Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,25,33,2022-12-24T01:00:24Z,1310000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M16.00S,2022-12-24T00:57:58.4Z,1,REGULAR,substitution,in,[],1627783,,,1610612739,25,33,2022-12-24T01:00:24Z,1320000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M04.00S,2022-12-24T01:00:35.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.56307490144546,51.225490196078425,1610612739,27,33,2022-12-24T01:00:40Z,1330000,False,6.0,-1.0,1,right,E. Mobley DUNK (4 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,4.0,0.63,,,,,,,,,
134,PT01M40.00S,2022-12-24T01:00:58.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,5.732588699080158,5.147058823529411,1610612761,27,33,2022-12-24T01:01:02Z,1340000,False,224.0,1.0,1,left,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,22.43,,,,,,,,,
135,PT01M37.00S,2022-12-24T01:01:01.8Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,27,33,2022-12-24T01:01:02Z,1350000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,
136,PT01M29.00S,2022-12-24T01:01:09.5Z,1,REGULAR,3pt,Jump Shot,[],201567,64.60249671484888,17.647058823529413,1610612739,27,33,2022-12-24T01:01:14Z,1360000,False,-162.0,280.0,1,right,MISS K. Love 32' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,32.36,,,,,,,,,
137,PT01M26.00S,2022-12-24T01:01:12.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,27,33,2022-12-24T01:01:14Z,1370000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,
138,PT01M21.00S,2022-12-24T01:01:18.0Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,27,33,2022-12-24T01:01:22Z,1380000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628378]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
139,PT01M21.00S,2022-12-24T01:01:18.0Z,1,REGULAR,steal,,[],1628378,,,1610612739,27,33,2022-12-24T01:01:20Z,1390000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
140,PT01M19.00S,2022-12-24T01:01:24.0Z,1,REGULAR,foul,personal,['2freethrow'],201152,,,1610612739,27,33,2022-12-24T01:01:38Z,1400000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Mitchell 2 FT),"[201152, 1628378]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,
142,PT01M19.00S,2022-12-24T01:01:51.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,27,33,2022-12-24T01:01:51Z,1420000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
143,PT01M19.00S,2022-12-24T01:01:51.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,27,33,2022-12-24T01:01:51Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,
144,PT01M19.00S,2022-12-24T01:02:10.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,28,33,2022-12-24T01:02:10Z,1440000,False,,,0,,D. Mitchell Free Throw 2 of 2 (4 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
145,PT01M05.00S,2022-12-24T01:02:26.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,22.421156373193167,93.13725490196079,1610612761,28,36,2022-12-24T01:11:27Z,1450000,False,-216.0,158.0,1,left,G. Trent Jr. 26' 3PT pullup (8 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,26.76,,,,,F. VanVleet,1627832.0,2.0,,
146,PT00M47.10S,2022-12-24T01:02:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,87.07293035479631,40.44117647058824,1610612739,30,36,2022-12-24T01:02:54Z,1460000,False,-48.0,69.0,1,right,C. Osman 8' driving floating Jump Shot (2 PTS) (E. Mobley 2 AST),"[1626224, 1630596]",1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Made,2.0,8.39,,,,,E. Mobley,1630596.0,2.0,,
148,PT00M47.10S,2022-12-24T01:02:55.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201152,,,1610612739,30,36,2022-12-24T01:03:06Z,1480000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Osman 1 FT),"[201152, 1626224]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,,,
150,PT00M47.10S,2022-12-24T01:03:22.6Z,1,REGULAR,freethrow,1 of 1,[],1626224,,,1610612739,31,36,2022-12-24T01:03:22Z,1500000,False,,,0,,C. Osman Free Throw 1 of 1 (3 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
151,PT00M27.40S,2022-12-24T01:03:47.4Z,1,REGULAR,turnover,traveling,[],1628384,,,1610612761,31,36,2022-12-24T01:03:54Z,1510000,False,,,0,,O. Anunoby traveling TURNOVER (3 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,204059.0,,,,,,,,,,,,,,,,
153,PT00M03.40S,2022-12-24T01:04:56.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612739,31,36,2022-12-24T01:05:04Z,1530000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,204059.0,,,,,,,,,,,,,,,,
154,PT00M03.40S,2022-12-24T01:05:02.1Z,1,REGULAR,substitution,out,[],201567,,,1610612761,31,36,2022-12-24T01:05:08Z,1540000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M03.40S,2022-12-24T01:05:02.1Z,1,REGULAR,substitution,in,[],1630171,,,1610612761,31,36,2022-12-24T01:05:08Z,1550000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-12-24T01:05:20.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,42.2634691195795,66.66666666666666,1610612761,31,39,2022-12-24T01:05:27Z,1560000,False,-83.0,345.0,1,left,P. Siakam 35' 3PT pullup (6 PTS) (T. Young 1 AST),"[1627783, 201152]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,6.0,35.47,,,,,T. Young,201152.0,1.0,,
158,PT00M00.00S,2022-12-24T01:05:27.2Z,1,REGULAR,period,end,[],0,,,1610612739,31,39,2022-12-24T01:05:27Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,31,39,2022-12-24T01:08:24Z,1590000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,out,['startperiod'],1628384,,,1610612739,31,39,2022-12-24T01:08:24Z,1600000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612739,31,39,2022-12-24T01:08:24Z,1610000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,31,39,2022-12-24T01:08:24Z,1620000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612739,31,39,2022-12-24T01:08:24Z,1630000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-24T01:05:42.1Z,2,REGULAR,substitution,in,['startperiod'],1630201,,,1610612739,31,39,2022-12-24T01:08:24Z,1640000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-12-24T01:08:28.2Z,2,REGULAR,period,start,[],0,,,1610612761,31,39,2022-12-24T01:08:28Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M41.00S,2022-12-24T01:08:45.3Z,2,REGULAR,turnover,bad pass,[],1629018,,,1610612761,31,39,2022-12-24T01:08:49Z,1660000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1628378]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
168,PT11M41.00S,2022-12-24T01:08:45.3Z,2,REGULAR,steal,,[],1628378,,,1610612739,31,39,2022-12-24T01:08:47Z,1670000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
169,PT11M33.00S,2022-12-24T01:08:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,93.64323258869908,50.73529411764706,1610612739,31,39,2022-12-24T01:08:58Z,1680000,False,4.0,7.0,1,right,MISS D. Mitchell Layup,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,0.82,,,,,,,,,
170,PT11M31.00S,2022-12-24T01:08:55.6Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612761,31,39,2022-12-24T01:08:58Z,1690000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,
171,PT11M27.00S,2022-12-24T01:09:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,7.440867279894875,51.225490196078425,1610612761,31,41,2022-12-24T01:09:08Z,1700000,False,-6.0,17.0,1,left,S. Barnes running Layup (13 PTS) (P. Siakam 5 AST),"[1630567, 1627783]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,1.84,,,,,P. Siakam,1627783.0,5.0,,
173,PT11M18.00S,2022-12-24T01:09:13.8Z,2,REGULAR,foul,offensive,[],201567,,,1610612739,31,41,2022-12-24T01:09:27Z,1720000,False,,,0,,K. Love offensive FOUL (1 PF),"[201567, 1630201]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,203591.0,1.0,0.0,Flynn,1630201.0,,,,,,,,,,,,
175,PT11M18.00S,2022-12-24T01:09:13.8Z,2,REGULAR,turnover,offensive foul,[],201567,,,1610612739,31,41,2022-12-24T01:09:13Z,1740000,False,,,0,,K. Love offensive foul TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,1.0,,,203591.0,,,,,,,,,,,,,,,,
176,PT11M04.00S,2022-12-24T01:09:41.4Z,2,REGULAR,turnover,bad pass,[],201152,,,1610612761,31,41,2022-12-24T01:09:45Z,1750000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[201152, 1628378]",1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
