actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
202,PT08M48.00S,2023-01-03T00:48:24.0Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,30,45,2023-01-03T00:48:43Z,1950000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M48.00S,2023-01-03T00:48:24.0Z,2,REGULAR,substitution,out,[],203526,,,1610612739,30,45,2023-01-03T00:48:43Z,1960000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M48.00S,2023-01-03T00:48:24.0Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,30,45,2023-01-03T00:48:43Z,1970000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M48.00S,2023-01-03T00:48:24.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,30,45,2023-01-03T00:48:43Z,1980000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M26.00S,2023-01-03T00:49:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,16.63929040735874,51.9607843137255,1610612739,30,45,2023-01-03T00:54:22Z,1990000,False,-10.0,104.0,1,left,MISS L. Stevens 10' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,10.44,Missed,,,,,,,,,,,,,,,,,,
207,PT08M24.00S,2023-01-03T00:49:36.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,30,45,2023-01-03T00:49:39Z,2000000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,206.0,4.0,3.0,1.0,,,,,,,,,,,,,
208,PT08M18.00S,2023-01-03T00:49:42.3Z,2,REGULAR,3pt,Jump Shot,[],1627884,91.67214191852825,97.54901960784314,1610612741,30,45,2023-01-03T00:49:47Z,2010000,False,238.0,26.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
209,PT08M15.00S,2023-01-03T00:49:45.3Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,30,45,2023-01-03T00:49:47Z,2020000,False,,,0,,L. Stevens REBOUND (Off:0 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,
210,PT08M03.00S,2023-01-03T00:49:57.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,12.434296977660972,46.07843137254902,1610612739,32,45,2023-01-03T00:50:14Z,2030000,False,20.0,64.0,1,left,J. Allen 6' driving floating Jump Shot (8 PTS) (D. Mitchell 3 AST),"[1628386, 1628378]",1610612739.0,CLE,driving floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,8.0,,,,,,,,,,D. Mitchell,1628378.0,3.0,,,,,
212,PT07M41.00S,2023-01-03T00:50:26.1Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612741,32,45,2023-01-03T00:50:52Z,2050000,False,,,0,,K. Love shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[201567, 1630245]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,1.0,0.0,Dosunmu,1630245.0,,,,,,,,
214,PT07M41.00S,2023-01-03T00:51:03.1Z,2,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,32,46,2023-01-03T00:51:03Z,2070000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (3 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
215,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,out,[],203083,,,1610612741,32,46,2023-01-03T00:51:14Z,2080000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,out,[],1627884,,,1610612741,32,46,2023-01-03T00:51:14Z,2090000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,out,[],201942,,,1610612741,32,46,2023-01-03T00:51:14Z,2100000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,32,46,2023-01-03T00:51:14Z,2110000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,in,[],202696,,,1610612741,32,46,2023-01-03T00:51:14Z,2120000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M41.00S,2023-01-03T00:51:03.8Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,32,46,2023-01-03T00:51:14Z,2130000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M41.00S,2023-01-03T00:51:03.1Z,2,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,32,46,2023-01-03T00:51:36Z,2140000,False,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
222,PT07M39.00S,2023-01-03T00:51:05.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,32,46,2023-01-03T00:51:36Z,2150000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,
223,PT07M22.00S,2023-01-03T00:51:48.7Z,2,REGULAR,foul,personal,[],203897,,,1610612739,32,46,2023-01-03T00:52:11Z,2160000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1628378]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,,,1146.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,
225,PT07M13.00S,2023-01-03T00:52:19.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,32.670827858081466,53.431372549019606,1610612739,32,46,2023-01-03T00:57:10Z,2180000,False,-17.0,255.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
226,PT07M11.00S,2023-01-03T00:52:21.0Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,32,46,2023-01-03T00:52:24Z,2190000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,
227,PT07M02.00S,2023-01-03T00:52:30.6Z,2,REGULAR,2pt,Jump Shot,[],1630172,92.46057818659659,75.73529411764706,1610612741,32,46,2023-01-03T00:52:40Z,2200000,False,129.0,18.0,1,right,MISS P. Williams 13' Jump Shot,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,13.0,Missed,,,,,,,,,,,,,,,,,,
228,PT06M58.00S,2023-01-03T00:52:34.6Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,32,46,2023-01-03T00:52:40Z,2210000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,227.0,2.0,2.0,0.0,,,,,,,,,,,,,
229,PT06M53.00S,2023-01-03T00:52:40.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,31.750985545335087,72.05882352941177,1610612739,35,46,2023-01-03T00:57:35Z,2220000,False,-110.0,246.0,1,left,D. Mitchell 26' 3PT  (8 PTS) (C. LeVert 1 AST),"[1628378, 1627747]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.96,Made,8.0,,,,,,,,,,C. LeVert,1627747.0,1.0,,,,,
231,PT06M31.00S,2023-01-03T00:53:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,87.46714848883047,41.911764705882355,1610612741,35,48,2023-01-03T00:53:07Z,2240000,False,-40.0,65.0,1,right,A. Dosunmu 7' driving floating Jump Shot (5 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,5.0,,,,,,,,,,N. Vucevic,202696.0,2.0,,,,,
233,PT06M12.00S,2023-01-03T00:53:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,16.113666228646515,44.11764705882353,1610612739,35,48,2023-01-03T00:58:18Z,2260000,False,29.0,99.0,1,left,MISS C. LeVert 10' fadeaway Shot,[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
234,PT06M11.00S,2023-01-03T00:53:21.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,35,48,2023-01-03T00:53:25Z,2270000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,233.0,5.0,5.0,0.0,,,,,,,,,,,,,
235,PT06M05.00S,2023-01-03T00:53:27.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,87.72996057818659,45.09803921568628,1610612741,35,48,2023-01-03T00:53:35Z,2280000,False,-25.0,63.0,1,right,MISS G. Dragic 6' driving floating Shot,[201609],1610612741.0,CHI,driving floating,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
236,PT06M03.00S,2023-01-03T00:53:29.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,35,48,2023-01-03T00:53:35Z,2290000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,235.0,4.0,4.0,0.0,,,,,,,,,,,,,
237,PT05M55.00S,2023-01-03T00:53:37.6Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,35,48,2023-01-03T00:53:44Z,2300000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1630172]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,Williams,1630172.0,,
238,PT05M55.00S,2023-01-03T00:53:37.6Z,2,REGULAR,steal,,[],1630172,,,1610612741,35,48,2023-01-03T00:53:39Z,2310000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
239,PT05M51.00S,2023-01-03T00:53:41.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630172,92.59198423127464,50.245098039215684,1610612741,35,50,2023-01-03T00:53:52Z,2320000,False,1.0,17.0,1,right,P. Williams running DUNK (8 PTS) (G. Dragic 1 AST),"[1630172, 201609]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.71,Made,8.0,,,,,,,,,,G. Dragic,201609.0,1.0,,,,,
240,PT05M31.00S,2023-01-03T00:54:01.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,21.23850197109067,94.36274509803921,1610612739,35,50,2023-01-03T00:54:05Z,2330000,False,-222.0,147.0,1,left,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
241,PT05M28.00S,2023-01-03T00:54:04.5Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,35,50,2023-01-03T00:54:05Z,2340000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,,
243,PT05M23.00S,2023-01-03T00:54:13.8Z,2,REGULAR,foul,offensive,[],202696,,,1610612741,35,50,2023-01-03T00:54:23Z,2350000,False,,,0,,N. Vucevic offensive FOUL (2 PF),"[202696, 1627747]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627529.0,2.0,0.0,LeVert,1627747.0,,,,,,,,
245,PT05M23.00S,2023-01-03T00:54:13.8Z,2,REGULAR,turnover,offensive foul,[],202696,,,1610612741,35,50,2023-01-03T00:54:13Z,2370000,False,,,0,,N. Vucevic offensive foul TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627529.0,,,,,,,,1.0,,,,
246,PT05M23.00S,2023-01-03T00:54:24.2Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,35,50,2023-01-03T00:54:37Z,2380000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M23.00S,2023-01-03T00:54:24.2Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,35,50,2023-01-03T00:54:37Z,2390000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M57.00S,2023-01-03T00:54:56.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,36.48160315374508,64.2156862745098,1610612739,35,50,2023-01-03T00:55:01Z,2400000,False,-71.0,290.0,1,left,MISS D. Mitchell 29' turnaround fadeaway 3PT,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,29.9,Missed,,,,,,,,,,,,,,,,,,
249,PT04M55.00S,2023-01-03T00:54:58.3Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,35,50,2023-01-03T00:55:01Z,2410000,False,,,0,,P. Williams REBOUND (Off:0 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,248.0,4.0,4.0,0.0,,,,,,,,,,,,,
250,PT04M46.00S,2023-01-03T00:55:06.8Z,2,REGULAR,2pt,Jump Shot,[],203897,74.58935611038108,65.93137254901961,1610612741,35,50,2023-01-03T01:00:06Z,2420000,False,80.0,186.0,1,right,MISS Z. LaVine 20' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,20.27,Missed,,,,,,,,,,,,,,,,,,
251,PT04M43.00S,2023-01-03T00:55:09.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,35,50,2023-01-03T00:55:12Z,2430000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right Center,,,,250.0,5.0,5.0,0.0,,,,,,,,,,,,,
252,PT04M37.00S,2023-01-03T00:55:16.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630205,6.521024967148489,50.0,1610612739,37,50,2023-01-03T00:55:30Z,2440000,False,0.0,9.0,1,left,L. Stevens driving DUNK (2 PTS) (C. Osman 3 AST),"[1630205, 1626224]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,,,,,,,,,,C. Osman,1626224.0,3.0,,,,,
254,PT04M18.00S,2023-01-03T00:55:34.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,67.88764783180025,64.2156862745098,1610612741,37,50,2023-01-03T00:55:45Z,2460000,False,71.0,249.0,1,right,MISS P. Williams 25' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
255,PT04M16.00S,2023-01-03T00:55:36.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,37,50,2023-01-03T00:55:45Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,254.0,,,,,,,,,,,,,,,,
257,PT04M16.00S,2023-01-03T00:55:49.7Z,2,REGULAR,substitution,out,[],201609,,,1610612739,37,50,2023-01-03T00:56:03Z,2490000,False,,,0,,SUB out: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M16.00S,2023-01-03T00:55:49.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612739,37,50,2023-01-03T00:56:03Z,2500000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M16.00S,2023-01-03T00:55:49.7Z,2,REGULAR,substitution,in,[],201942,,,1610612739,37,50,2023-01-03T00:56:03Z,2510000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M16.00S,2023-01-03T00:55:49.7Z,2,REGULAR,substitution,in,[],1627936,,,1610612739,37,50,2023-01-03T00:56:03Z,2520000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M59.00S,2023-01-03T00:56:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.754927726675426,50.49019607843137,1610612739,39,50,2023-01-03T00:56:30Z,2530000,False,-2.0,30.0,1,left,J. Allen reverse Layup (10 PTS) (L. Stevens 1 AST),"[1628386, 1630205]",1610612739.0,CLE,reverse,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.99,Made,10.0,,,,,,,,,,L. Stevens,1630205.0,1.0,,,,,
263,PT03M32.00S,2023-01-03T00:56:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,82.21090670170827,2.941176470588235,1610612741,39,50,2023-01-03T00:56:49Z,2550000,False,-235.0,115.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
264,PT03M29.00S,2023-01-03T00:56:47.8Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612741,39,50,2023-01-03T00:56:47Z,2560000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,263.0,1.0,0.0,1.0,,,,,,,,,,,,,
265,PT03M29.00S,2023-01-03T00:56:48.8Z,2,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612741,39,50,2023-01-03T00:56:58Z,2570000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Vucevic 2 FT),"[1628386, 202696]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,2.0,0.0,Vucevic,202696.0,,,,,,,,
267,PT03M29.00S,2023-01-03T00:57:20.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202696,,,1610612741,39,51,2023-01-03T00:57:20Z,2590000,False,,,0,,N. Vucevic Free Throw 1 of 2 (3 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
268,PT03M29.00S,2023-01-03T00:57:37.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202696,,,1610612741,39,52,2023-01-03T00:57:37Z,2600000,False,,,0,,N. Vucevic Free Throw 2 of 2 (4 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
269,PT03M15.00S,2023-01-03T00:57:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630205,12.434296977660972,2.450980392156863,1610612739,39,52,2023-01-03T00:57:58Z,2610000,False,238.0,64.0,1,left,MISS L. Stevens 24' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
270,PT03M10.00S,2023-01-03T00:57:57.2Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,39,52,2023-01-03T00:57:58Z,2620000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,
271,PT03M00.00S,2023-01-03T00:58:07.0Z,2,REGULAR,2pt,Jump Shot,[],201942,89.43823915900131,18.872549019607842,1610612741,39,52,2023-01-03T00:58:12Z,2630000,False,-156.0,47.0,1,right,MISS D. DeRozan 16' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,16.25,Missed,,,,,,,,,,,,,,,,,,
272,PT02M57.00S,2023-01-03T00:58:10.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,39,52,2023-01-03T00:58:12Z,2640000,False,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Left,,,,271.0,6.0,6.0,0.0,,,,,,,,,,,,,
273,PT02M48.00S,2023-01-03T00:58:19.1Z,2,REGULAR,3pt,Jump Shot,[],1626224,5.863994743758213,95.09803921568627,1610612739,39,52,2023-01-03T00:58:24Z,2650000,False,-225.0,3.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
274,PT02M45.00S,2023-01-03T00:58:21.9Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,39,52,2023-01-03T00:58:21Z,2660000,False,,,0,,P. Williams REBOUND (Off:0 Def:5),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,,
275,PT02M39.00S,2023-01-03T00:58:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.72339027595268,49.754901960784316,1610612741,39,54,2023-01-03T00:58:34Z,2670000,False,-1.0,16.0,1,right,N. Vucevic driving Layup (6 PTS) (P. Williams 1 AST),"[202696, 1630172]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,P. Williams,1630172.0,1.0,,,,,
277,PT02M22.00S,2023-01-03T00:58:45.3Z,2,REGULAR,3pt,Jump Shot,[],201567,24.917871222076215,11.27450980392157,1610612739,39,54,2023-01-03T00:58:50Z,2690000,False,194.0,182.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
278,PT02M20.00S,2023-01-03T00:58:47.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,39,54,2023-01-03T00:58:50Z,2700000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,277.0,6.0,6.0,0.0,,,,,,,,,,,,,
279,PT02M10.00S,2023-01-03T00:58:57.6Z,2,REGULAR,3pt,Jump Shot,[],203897,64.20827858081472,19.607843137254903,1610612741,39,57,2023-01-03T00:59:02Z,2710000,False,-152.0,284.0,1,right,Z. LaVine 32' 3PT  (7 PTS) (P. Williams 2 AST),"[203897, 1630172]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,32.2,Made,7.0,,,,,,,,,,P. Williams,1630172.0,2.0,,,,,
281,PT02M09.00S,2023-01-03T00:59:06.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,39,57,2023-01-03T00:59:07Z,2730000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M09.00S,2023-01-03T01:00:05.4Z,2,REGULAR,substitution,out,[],201567,,,1610612739,39,57,2023-01-03T01:01:39Z,2740000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M09.00S,2023-01-03T01:00:05.4Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,39,57,2023-01-03T01:01:39Z,2750000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M09.00S,2023-01-03T01:00:05.4Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,39,57,2023-01-03T01:01:39Z,2760000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M09.00S,2023-01-03T01:00:05.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,39,57,2023-01-03T01:01:39Z,2770000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
