actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
21,PT10M29.00S,2022-11-22T00:12:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.1688567674113,49.26470588235294,1610612739,4,3,2022-11-22T00:16:17Z,210000,False,-4.0,2.0,1,right,E. Mobley driving Layup (2 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.44,Made,2.0,,,,,,,,,,,,,,
22,PT10M17.00S,2022-11-22T00:12:44.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,32.53942181340342,56.61764705882353,1610612737,4,6,2022-11-22T00:12:54Z,220000,False,-33.0,253.0,1,left,D. Murray 25' 3PT pullup (3 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,25.56,Made,3.0,,,,,,,,,,,,,,
23,PT09M57.00S,2022-11-22T00:13:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.9060446780552,51.71568627450981,1610612739,6,6,2022-11-22T00:13:10Z,230000,False,9.0,5.0,1,right,L. Stevens cutting Layup (2 PTS) (E. Mobley 1 AST),"[1630205, 1630596]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,0.98,Made,2.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,
25,PT09M46.00S,2022-11-22T00:13:14.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,30.042706964520367,73.52941176470588,1610612737,6,9,2022-11-22T00:13:22Z,250000,False,-118.0,230.0,1,left,T. Young 25' 3PT step back (3 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,25.82,Made,3.0,,,,,,,,,,,,,,
27,PT09M31.00S,2022-11-22T00:13:30.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,78.66294349540078,91.66666666666666,1610612739,9,9,2022-11-22T00:18:16Z,260000,False,208.0,148.0,1,right,D. Garland 25' 3PT  (5 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,25.56,Made,5.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,
29,PT09M08.00S,2022-11-22T00:13:53.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631100,16.63929040735874,52.69607843137255,1610612737,9,9,2022-11-22T00:18:47Z,280000,False,-13.0,104.0,1,left,MISS A. Griffin 10' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,10.48,Missed,,,,,,,,,,,,,,,
30,PT09M05.00S,2022-11-22T00:13:56.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,9,9,2022-11-22T00:14:04Z,290000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,
31,PT09M02.00S,2022-11-22T00:13:59.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,69.85873850197109,74.75490196078431,1610612739,9,9,2022-11-22T00:19:43Z,300000,False,124.0,231.0,1,right,MISS D. Mitchell 26' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,26.19,Missed,,,,,,,,,,,,,,,
32,PT09M00.00S,2022-11-22T00:14:01.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,9,2022-11-22T00:14:12Z,310000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,
33,PT08M51.00S,2022-11-22T00:14:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.258212877792378,50.98039215686274,1610612737,9,11,2022-11-22T00:21:03Z,320000,False,-5.0,6.0,1,left,T. Young driving finger roll Layup (5 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,0.8,Made,5.0,,,,,,,,,,,,,,
34,PT08M30.00S,2022-11-22T00:14:31.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,72.09264126149803,17.401960784313726,1610612739,12,11,2022-11-22T00:14:38Z,330000,False,-163.0,210.0,1,right,D. Mitchell 26' 3PT pullup (3 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,26.57,Made,3.0,,,,,,,,,,,,,,
35,PT08M12.00S,2022-11-22T00:14:50.5Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,12,11,2022-11-22T00:14:55Z,340000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1628378]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
36,PT08M12.00S,2022-11-22T00:14:50.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,12,11,2022-11-22T00:14:52Z,350000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
37,PT08M06.00S,2022-11-22T00:14:55.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629636,76.82325886990802,90.93137254901961,1610612739,15,11,2022-11-22T00:22:20Z,360000,False,205.0,165.0,1,right,D. Garland 26' 3PT running pullup (8 PTS) (D. Mitchell 3 AST),"[1629636, 1628378]",1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,26.32,Made,8.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,
38,PT07M57.00S,2022-11-22T00:15:08.2Z,1,REGULAR,foul,personal,[],1629636,,,1610612737,15,11,2022-11-22T00:15:18Z,370000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629027]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,2534.0,1.0,0.0,Young,1629027.0,,,,,,
44,PT07M30.00S,2022-11-22T00:15:47.3Z,1,REGULAR,3pt,Jump Shot,[],1627749,21.107095926412615,5.147058823529411,1610612737,15,11,2022-11-22T00:23:28Z,420000,False,224.0,146.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,26.76,Missed,,,,,,,,,,,,,,,
45,PT07M25.00S,2022-11-22T00:15:52.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,15,11,2022-11-22T00:23:28Z,430000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,44.0,2.0,2.0,0.0,,
46,PT07M23.00S,2022-11-22T00:15:55.1Z,1,REGULAR,2pt,Jump Shot,[],1629636,79.31997371879106,60.5392156862745,1610612739,17,11,2022-11-22T00:16:07Z,440000,False,53.0,142.0,1,right,D. Garland 15' pullup Jump Shot (10 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,8-16 Center,,,,15.14,Made,10.0,,,,,,,,,,,,,,
47,PT07M01.00S,2022-11-22T00:16:15.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,17.559132720105126,36.029411764705884,1610612737,17,11,2022-11-22T00:16:52Z,450000,False,70.0,113.0,1,left,MISS C. Capela 13' turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Right,,,,13.25,Missed,,,,,,,,,,,,,,,
48,PT07M00.00S,2022-11-22T00:16:17.4Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612737,17,11,2022-11-22T00:16:17Z,460000,False,,,0,,J. Collins REBOUND (Off:1 Def:0),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,47.0,1.0,0.0,1.0,,
49,PT06M58.00S,2022-11-22T00:16:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,6.783837056504599,53.431372549019606,1610612737,17,11,2022-11-22T00:16:34Z,470000,False,-17.0,11.0,1,left,MISS J. Collins putback Layup - blocked,"[1628381, 1628386]",1610612737.0,ATL,putback,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,2.06,Missed,,,,,,,,,,,,,,Allen,1628386.0
50,PT06M58.00S,2022-11-22T00:16:19.3Z,1,REGULAR,block,,[],1628386,,,1610612737,17,11,2022-11-22T00:16:24Z,480000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT06M56.00S,2022-11-22T00:16:21.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,17,11,2022-11-22T00:17:09Z,490000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,49.0,2.0,2.0,0.0,,
52,PT06M42.00S,2022-11-22T00:16:36.0Z,1,REGULAR,2pt,Hook,[],1628386,90.3580814717477,33.088235294117645,1610612739,19,11,2022-11-22T00:24:40Z,500000,False,-85.0,38.0,1,right,J. Allen 9' driving Hook (2 PTS),[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,9.28,Made,2.0,,,,,,,,,,,,,,
53,PT06M42.00S,2022-11-22T00:16:41.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,19,11,2022-11-22T00:16:41Z,510000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M42.00S,2022-11-22T00:18:47.9Z,1,REGULAR,substitution,out,[],203991,,,1610612737,19,11,2022-11-22T00:19:26Z,520000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M42.00S,2022-11-22T00:18:47.9Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,19,11,2022-11-22T00:19:26Z,530000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M42.00S,2022-11-22T00:18:47.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612737,19,11,2022-11-22T00:19:26Z,540000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M42.00S,2022-11-22T00:18:47.9Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,19,11,2022-11-22T00:19:26Z,550000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2022-11-22T00:19:52.0Z,1,REGULAR,2pt,Jump Shot,[],1627749,18.873193166885677,68.13725490196079,1610612737,19,11,2022-11-22T00:19:56Z,560000,False,-91.0,125.0,1,left,MISS D. Murray 15' Jump Shot,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,15.44,Missed,,,,,,,,,,,,,,,
59,PT06M24.00S,2022-11-22T00:19:54.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,19,11,2022-11-22T00:19:54Z,570000,False,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,58.0,3.0,3.0,0.0,,
60,PT06M06.00S,2022-11-22T00:20:12.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,91.93495400788436,56.86274509803921,1610612739,19,11,2022-11-22T00:27:32Z,580000,False,34.0,23.0,1,right,MISS J. Allen driving finger roll Layup - blocked,"[1628386, 1628381]",1610612739.0,CLE,driving finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,4.15,Missed,,,,,,,,,,,,,,Collins,1628381.0
61,PT06M06.00S,2022-11-22T00:20:12.2Z,1,REGULAR,block,,[],1628381,,,1610612739,19,11,2022-11-22T00:20:14Z,590000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2022-11-22T00:20:15.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,11,2022-11-22T00:20:20Z,600000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,60.0,1.0,1.0,0.0,,
63,PT05M58.00S,2022-11-22T00:20:21.2Z,1,REGULAR,3pt,Jump Shot,[],1628988,29.6484888304862,75.49019607843137,1610612737,19,11,2022-11-22T00:20:49Z,610000,False,-127.0,226.0,1,left,MISS A. Holiday 25' 3PT,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,25.97,Missed,,,,,,,,,,,,,,,
64,PT05M52.00S,2022-11-22T00:20:27.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,19,11,2022-11-22T00:20:49Z,620000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,63.0,4.0,4.0,0.0,,
65,PT05M40.00S,2022-11-22T00:20:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,81.68528252299606,52.20588235294118,1610612739,19,11,2022-11-22T00:28:37Z,630000,False,11.0,120.0,1,right,MISS E. Mobley 12' Jump Shot,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,12.02,Missed,,,,,,,,,,,,,,,
66,PT05M38.00S,2022-11-22T00:20:40.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,19,11,2022-11-22T00:20:55Z,640000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,
67,PT05M28.00S,2022-11-22T00:20:50.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,12.171484888304862,39.21568627450981,1610612737,19,11,2022-11-22T00:29:28Z,650000,False,54.0,62.0,1,left,MISS O. Okongwu 8' bank Shot,[1630168],1610612737.0,ATL,bank,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,8.21,Missed,,,,,,,,,,,,,,,
68,PT05M26.00S,2022-11-22T00:20:52.7Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,19,11,2022-11-22T00:21:02Z,660000,False,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,67.0,5.0,5.0,0.0,,
69,PT05M11.00S,2022-11-22T00:21:08.0Z,1,REGULAR,2pt,Jump Shot,[],1629636,79.45137976346912,16.666666666666664,1610612739,21,11,2022-11-22T00:21:15Z,670000,False,-167.0,141.0,1,right,D. Garland 21' step back Jump Shot (12 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,21.81,Made,12.0,,,,,,,,,,,,,,
70,PT04M54.00S,2022-11-22T00:21:25.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,9.280551905387648,3.1862745098039214,1610612737,21,14,2022-11-22T00:21:32Z,680000,False,234.0,35.0,1,left,J. Collins 3PT  (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,23.67,Made,6.0,,,,,,,,,,,,,,
71,PT04M46.00S,2022-11-22T00:21:42.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,21,14,2022-11-22T00:21:42Z,690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,21,14,2022-11-22T00:24:27Z,700000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,21,14,2022-11-22T00:24:27Z,710000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,out,[],1627749,,,1610612739,21,14,2022-11-22T00:24:27Z,720000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,21,14,2022-11-22T00:24:27Z,730000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,in,[],201577,,,1610612739,21,14,2022-11-22T00:24:27Z,740000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M46.00S,2022-11-22T00:24:07.1Z,1,REGULAR,substitution,in,[],1629027,,,1610612739,21,14,2022-11-22T00:24:27Z,750000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M28.00S,2022-11-22T00:24:47.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,87.46714848883047,36.76470588235294,1610612739,23,14,2022-11-22T00:25:33Z,760000,False,-66.0,65.0,1,right,R. Lopez 9' turnaround Hook (2 PTS),[201577],1610612739.0,CLE,turnaround,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,9.3,Made,2.0,,,,,,,,,,,,,,
79,PT04M18.00S,2022-11-22T00:24:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.915243101182654,51.71568627450981,1610612737,23,16,2022-11-22T00:33:26Z,770000,False,-9.0,13.0,1,left,J. Collins driving finger roll Layup (8 PTS) (T. Young 1 AST),"[1628381, 1629027]",1610612737.0,ATL,driving finger roll,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,1.52,Made,8.0,T. Young,1629027.0,1.0,,,,,,,,,,,
81,PT04M07.00S,2022-11-22T00:25:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612739,23,16,2022-11-22T00:25:22Z,790000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Garland 2 FT),"[1630168, 1629636]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,202901.0,1.0,0.0,Garland,1629636.0,,,,,,
84,PT04M07.00S,2022-11-22T00:25:56.4Z,1,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,24,16,2022-11-22T00:25:56Z,820000,False,,,0,,D. Garland Free Throw 1 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
