shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
05:42,69,PT05M42.00S,2022-12-10T00:53:16.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612739,10,20,2022-12-10T00:53:25Z,690000,False,,,0,,SUB in: M. Monk,[1628370],0,1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
05:42,70,PT05M42.00S,2022-12-10T00:53:35.5Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,11,20,2022-12-10T00:53:35Z,700000,False,,,0,,E. Mobley Free Throw 2 of 2 (6 PTS),[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
05:24,71,PT05M24.00S,2022-12-10T00:53:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.09789750328515,51.225490196078425,1610612758,11,20,2022-12-10T00:54:00Z,710000,False,-6.0,24.0,1,left,MISS D. Sabonis cutting Layup,[1627734],10,1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
05:21,72,PT05M21.00S,2022-12-10T00:53:57.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,11,20,2022-12-10T00:54:00Z,720000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
05:20,73,PT05M20.00S,2022-12-10T00:53:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,93.77463863337714,52.450980392156865,1610612739,11,20,2022-12-10T00:54:05Z,730000,False,12.0,6.0,1,right,MISS C. Osman running Layup - blocked,"[1626224, 203084]",16,1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.37,Missed,,,,,,,,,,,,,,,,,Barnes,203084.0
05:20,74,PT05M20.00S,2022-12-10T00:53:59.3Z,1,REGULAR,block,,[],203084,,,1610612739,11,20,2022-12-10T00:54:02Z,740000,False,,,0,,H. Barnes BLOCK (1 BLK),[203084],40,1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
05:16,75,PT05M16.00S,2022-12-10T00:54:03.3Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,11,20,2022-12-10T00:54:05Z,750000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],15,1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,,,
05:11,76,PT05M11.00S,2022-12-10T00:54:11.5Z,1,REGULAR,foul,personal,[],1628386,,,1610612758,11,20,2022-12-10T00:54:22Z,760000,False,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1627734]",31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,202035.0,1.0,0.0,Sabonis,1627734.0,,
05:11,78,PT05M11.00S,2022-12-10T00:54:21.8Z,1,REGULAR,substitution,out,[],1630596,,,1610612758,11,20,2022-12-10T00:54:25Z,780000,False,,,0,,SUB out: E. Mobley,[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
05:11,79,PT05M11.00S,2022-12-10T00:54:21.8Z,1,REGULAR,substitution,in,[],1630171,,,1610612758,11,20,2022-12-10T00:54:25Z,790000,False,,,0,,SUB in: I. Okoro,[1630171],35,1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
04:56,80,PT04M56.00S,2022-12-10T00:54:50.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612758,11,20,2022-12-10T00:55:27Z,800000,False,,,0,,SAC shot clock Team TURNOVER,[],,1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,202035.0,,,,,,
04:48,81,PT04M48.00S,2022-12-10T00:55:13.8Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,11,20,2022-12-10T00:55:35Z,810000,False,,,0,,D. Garland step out-of-bounds TURNOVER (1 TO),[1629636],10,1610612739.0,CLE,step,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,202035.0,,,,,,
04:33,82,PT04M33.00S,2022-12-10T00:55:39.0Z,1,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612758,11,20,2022-12-10T00:56:01Z,820000,False,,,0,,L. Stevens shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1630205, 1627734]",8,1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,1.0,0.0,Sabonis,1627734.0,,
04:33,84,PT04M33.00S,2022-12-10T00:56:09.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612758,11,21,2022-12-10T00:56:09Z,840000,False,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],10,1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
