actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT04M16.00S,2023-04-09T17:23:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201980,87.20433639947439,37.5,1610612739,12,6,2023-04-09T17:30:19Z,840000,False,-62.0,68.0,1,right,D. Green 9' floating Jump Shot (2 PTS) (R. Rubio 3 AST),"[201980, 201937]",1610612739.0,CLE,floating,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,9.22,Made,,,,,,,2.0,R. Rubio,201937.0,3.0,,,,,,,,
87,PT03M59.00S,2023-04-09T17:23:55.1Z,1,REGULAR,3pt,Jump Shot,[],1630177,20.97568988173456,6.372549019607843,1610612766,12,6,2023-04-09T17:24:02Z,860000,False,218.0,145.0,1,left,MISS T. Maledon 26' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
88,PT03M59.00S,2023-04-09T17:23:55.1Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612766,12,6,2023-04-09T17:24:02Z,870000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,87.0,3.0,2.0,1.0,,,,,,,,,,,,,,
89,PT03M53.00S,2023-04-09T17:24:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,5.590000152587891,50.0,1610612766,12,8,2023-04-09T17:24:00Z,880000,False,0.0,0.0,1,left,M. Williams tip Layup (4 PTS),[1631109],1610612766.0,CHA,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
90,PT03M40.00S,2023-04-09T17:24:15.2Z,1,REGULAR,turnover,bad pass,[],1626224,,,1610612739,12,8,2023-04-09T17:24:19Z,890000,False,,,0,,C. Osman bad pass TURNOVER (2 TO),"[1626224, 1629004]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,Mykhailiuk,1629004.0,,,,,,
91,PT03M40.00S,2023-04-09T17:24:15.2Z,1,REGULAR,steal,,[],1629004,,,1610612766,12,8,2023-04-09T17:24:17Z,900000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
92,PT03M36.00S,2023-04-09T17:24:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629004,7.30946123521682,51.9607843137255,1610612766,12,10,2023-04-09T17:24:30Z,910000,False,-10.0,16.0,1,left,S. Mykhailiuk running Layup (4 PTS),[1629004],1610612766.0,CHA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,4.0,,,,,,,,,,,
93,PT03M27.00S,2023-04-09T17:24:28.2Z,1,REGULAR,turnover,bad pass,[],201937,,,1610612739,12,10,2023-04-09T17:24:34Z,920000,False,,,0,,R. Rubio bad pass TURNOVER (2 TO),"[201937, 1630177]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,Maledon,1630177.0,,,,,,
94,PT03M27.00S,2023-04-09T17:24:28.2Z,1,REGULAR,steal,,[],1630177,,,1610612766,12,10,2023-04-09T17:24:30Z,930000,False,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
95,PT03M15.00S,2023-04-09T17:24:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631109,7.178055190538765,46.568627450980394,1610612766,12,10,2023-04-09T17:24:56Z,940000,False,17.0,15.0,1,left,MISS M. Williams Layup - blocked,"[1631109, 1628386]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,Allen,1628386.0,,,,
96,PT03M15.00S,2023-04-09T17:24:39.8Z,1,REGULAR,block,,[],1628386,,,1610612766,12,10,2023-04-09T17:24:45Z,950000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M13.00S,2023-04-09T17:24:41.8Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612766,12,10,2023-04-09T17:24:56Z,960000,False,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:1),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,95.0,3.0,1.0,2.0,,,,,,,,,,,,,,
98,PT03M07.00S,2023-04-09T17:24:48.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629004,17.69053876478318,95.09803921568627,1610612766,12,10,2023-04-09T17:32:13Z,970000,False,-225.0,114.0,1,left,MISS S. Mykhailiuk 25' pullup 3PT,[1629004],1610612766.0,CHA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
99,PT03M06.00S,2023-04-09T17:24:49.5Z,1,REGULAR,rebound,defensive,[],201980,,,1610612739,12,10,2023-04-09T17:25:03Z,980000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M01.00S,2023-04-09T17:24:53.5Z,1,REGULAR,3pt,Jump Shot,[],201980,79.84559789750328,91.91176470588235,1610612739,15,10,2023-04-09T17:32:39Z,990000,False,210.0,137.0,1,right,D. Green 25' 3PT  (5 PTS) (R. Rubio 4 AST),"[201980, 201937]",1610612739.0,CLE,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,25.04,Made,,,,,,,5.0,R. Rubio,201937.0,4.0,,,,,,,,
102,PT02M50.00S,2023-04-09T17:25:04.4Z,1,REGULAR,2pt,Jump Shot,[],1631109,21.23850197109067,63.970588235294116,1610612766,15,12,2023-04-09T17:33:07Z,1010000,False,-70.0,147.0,1,left,M. Williams 16' Jump Shot (6 PTS) (T. Maledon 1 AST),"[1631109, 1630177]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Left Center,16.29,Made,,,,,,,6.0,T. Maledon,1630177.0,1.0,,,,,,,,
104,PT02M32.00S,2023-04-09T17:25:23.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,85.62746386333771,45.09803921568628,1610612739,15,12,2023-04-09T17:25:36Z,1030000,False,-25.0,83.0,1,right,MISS E. Mobley 8' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,8.62,Missed,,,,,,,,,,,,,,,,,,
105,PT02M30.00S,2023-04-09T17:25:25.3Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,15,12,2023-04-09T17:25:56Z,1040000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,104.0,4.0,3.0,1.0,,,,,,,,,,,,,,
106,PT02M30.00S,2023-04-09T17:25:26.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,15,12,2023-04-09T17:26:06Z,1050000,False,0.0,0.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
107,PT02M28.00S,2023-04-09T17:25:28.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,15,12,2023-04-09T17:26:06Z,1060000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,106.0,5.0,3.0,2.0,,,,,,,,,,,,,,
108,PT02M26.00S,2023-04-09T17:25:29.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,17,12,2023-04-09T17:26:17Z,1070000,False,0.0,0.0,1,right,E. Mobley tip Layup (4 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
109,PT02M09.00S,2023-04-09T17:25:44.8Z,1,REGULAR,3pt,Jump Shot,[],1630550,7.440867279894875,97.54901960784314,1610612766,17,12,2023-04-09T17:25:49Z,1080000,False,-238.0,17.0,1,left,MISS J. Thor 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
110,PT02M06.00S,2023-04-09T17:25:47.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,12,2023-04-09T17:25:49Z,1090000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,109.0,6.0,4.0,2.0,,,,,,,,,,,,,,
111,PT01M54.00S,2023-04-09T17:26:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.64323258869908,51.225490196078425,1610612739,19,12,2023-04-09T17:26:12Z,1100000,False,6.0,7.0,1,right,C. Osman driving Layup (2 PTS),[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,2.0,,,,,,,,,,,
112,PT01M37.00S,2023-04-09T17:26:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630547,31.61957950065703,75.49019607843137,1610612766,19,12,2023-04-09T17:26:22Z,1110000,False,-127.0,245.0,1,left,MISS J. Bouknight 27' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
113,PT01M33.00S,2023-04-09T17:26:20.7Z,1,REGULAR,rebound,defensive,[],201980,,,1610612739,19,12,2023-04-09T17:26:22Z,1120000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,112.0,2.0,2.0,0.0,,,,,,,,,,,,,,
114,PT01M26.00S,2023-04-09T17:26:31.3Z,1,REGULAR,turnover,out-of-bounds,[],201980,,,1610612739,19,12,2023-04-09T17:26:39Z,1130000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[201980],1610612739.0,CLE,bad pass,,,Green,D. Green,,,,,Mid-Range,16-24 Left,,,,,,,2005.0,1.0,,,,,,,,,,,,
115,PT01M26.00S,2023-04-09T17:26:37.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,19,12,2023-04-09T17:26:37Z,1140000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,out,[],201937,,,1610612766,19,12,2023-04-09T17:29:18Z,1150000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,out,[],1631109,,,1610612766,19,12,2023-04-09T17:29:18Z,1160000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,out,[],1630177,,,1610612766,19,12,2023-04-09T17:29:18Z,1170000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,out,[],1629004,,,1610612766,19,12,2023-04-09T17:29:18Z,1180000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,out,[],1630550,,,1610612766,19,12,2023-04-09T17:29:18Z,1190000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,in,[],203526,,,1610612766,19,12,2023-04-09T17:29:18Z,1200000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,in,[],1630208,,,1610612766,19,12,2023-04-09T17:29:18Z,1210000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,in,[],1631121,,,1610612766,19,12,2023-04-09T17:29:18Z,1220000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,in,[],1628424,,,1610612766,19,12,2023-04-09T17:29:18Z,1230000,False,,,0,,SUB in: K. Simmons,[1628424],1610612766.0,CHA,,,,Simmons,K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M26.00S,2023-04-09T17:27:27.1Z,1,REGULAR,substitution,in,[],1630539,,,1610612766,19,12,2023-04-09T17:29:18Z,1240000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M11.00S,2023-04-09T17:29:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630539,25.706307490144546,84.80392156862744,1610612766,19,12,2023-04-09T17:29:42Z,1250000,False,-174.0,189.0,1,left,MISS K. Jones 25' 3PT,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
127,PT01M07.00S,2023-04-09T17:29:42.4Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,19,12,2023-04-09T17:29:42Z,1260000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,,,
128,PT00M59.90S,2023-04-09T17:29:49.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.72339027595268,50.73529411764706,1610612739,19,12,2023-04-09T17:29:56Z,1270000,False,4.0,16.0,1,right,MISS E. Mobley alley-oop DUNK,[1630596],1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.63,Missed,,,,,,,,,,,,,,,,,,
129,PT00M57.30S,2023-04-09T17:29:52.4Z,1,REGULAR,rebound,offensive,[],203526,,,1610612739,19,12,2023-04-09T17:29:52Z,1280000,False,,,0,,R. Neto REBOUND (Off:1 Def:0),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,
130,PT00M56.80S,2023-04-09T17:29:54.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630596,94.82588699080158,52.20588235294118,1610612739,21,12,2023-04-09T17:30:00Z,1290000,False,11.0,-4.0,1,right,E. Mobley DUNK (6 PTS) (R. Neto 1 AST),"[1630596, 203526]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,6.0,R. Neto,203526.0,1.0,,,,,,,,
132,PT00M45.30S,2023-04-09T17:30:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631121,11.908672798948752,58.82352941176471,1610612766,21,14,2023-04-09T17:30:13Z,1310000,False,-44.0,59.0,1,left,B. McGowens 7' driving floating Jump Shot (2 PTS),[1631121],1610612766.0,CHA,driving floating,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,2.0,,,,,,,,,,,
133,PT00M45.30S,2023-04-09T17:30:11.2Z,1,REGULAR,foul,personal,['1freethrow'],1626224,,,1610612766,21,14,2023-04-09T17:30:22Z,1320000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (McGowens 1 FT),"[1626224, 1631121]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201246.0,,,,,,,,,,1.0,0.0,McGowens,1631121.0
135,PT00M45.30S,2023-04-09T17:30:29.6Z,1,REGULAR,freethrow,1 of 1,[],1631121,,,1610612766,21,15,2023-04-09T17:30:29Z,1340000,False,,,0,,B. McGowens Free Throw 1 of 1 (3 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
136,PT00M29.90S,2023-04-09T17:30:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201980,93.51182654402102,51.225490196078425,1610612739,23,15,2023-04-09T17:30:56Z,1350000,False,6.0,8.0,1,right,D. Green Layup (7 PTS),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,7.0,,,,,,,,,,,
137,PT00M17.70S,2023-04-09T17:31:06.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612766,23,15,2023-04-09T17:31:13Z,1360000,False,,,0,,C. Osman personal FOUL (2 PF) (McGowens 2 FT),"[1626224, 1631121]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right Center,,,,,,,202035.0,,,,,,,,,,2.0,0.0,McGowens,1631121.0
139,PT00M17.70S,2023-04-09T17:31:28.4Z,1,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,23,16,2023-04-09T17:31:28Z,1380000,False,,,0,,B. McGowens Free Throw 1 of 2 (4 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
140,PT00M17.70S,2023-04-09T17:31:41.9Z,1,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,23,17,2023-04-09T17:31:41Z,1390000,False,,,0,,B. McGowens Free Throw 2 of 2 (5 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
141,PT00M03.50S,2023-04-09T17:32:02.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.85479632063075,48.28431372549019,1610612739,25,17,2023-04-09T17:32:08Z,1400000,False,-9.0,15.0,1,right,J. Allen cutting DUNK (4 PTS) (R. Neto 2 AST),"[1628386, 203526]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,4.0,R. Neto,203526.0,2.0,,,,,,,,
143,PT00M00.00S,2023-04-09T17:32:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630547,33.459264126149804,27.450980392156865,1610612766,25,17,2023-04-09T17:37:46Z,1420000,False,113.0,262.0,1,left,MISS J. Bouknight 28' pullup 3PT,[1630547],1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,28.52,Missed,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2023-04-09T17:32:12.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,25,17,2023-04-09T17:32:25Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2023-04-09T17:32:15.5Z,1,REGULAR,period,end,[],0,,,1610612766,25,17,2023-04-09T17:32:15Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,out,['startperiod'],1630596,,,1610612766,25,17,2023-04-09T17:34:47Z,1450000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612766,25,17,2023-04-09T17:34:47Z,1460000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612766,25,17,2023-04-09T17:34:47Z,1470000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,out,['startperiod'],1630547,,,1610612766,25,17,2023-04-09T17:34:47Z,1480000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,out,['startperiod'],1628424,,,1610612766,25,17,2023-04-09T17:34:47Z,1490000,False,,,0,,SUB out: K. Simmons,[1628424],1610612766.0,CHA,,,,Simmons,K. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612766,25,17,2023-04-09T17:34:47Z,1500000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,in,['startperiod'],1630205,,,1610612766,25,17,2023-04-09T17:34:47Z,1510000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,in,['startperiod'],201577,,,1610612766,25,17,2023-04-09T17:34:47Z,1520000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,in,['startperiod'],1629004,,,1610612766,25,17,2023-04-09T17:34:47Z,1530000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-04-09T17:32:37.9Z,2,REGULAR,substitution,in,['startperiod'],1630177,,,1610612766,25,17,2023-04-09T17:34:47Z,1540000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-04-09T17:34:57.5Z,2,REGULAR,period,start,[],0,,,1610612739,25,17,2023-04-09T17:34:57Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M44.00S,2023-04-09T17:35:15.9Z,2,REGULAR,foul,personal,[],1630539,,,1610612739,25,17,2023-04-09T17:35:21Z,1560000,False,,,0,,K. Jones personal FOUL (1 PF),"[1630539, 203526]",1610612766.0,CHA,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Neto,203526.0
159,PT11M35.00S,2023-04-09T17:35:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,84.05059132720105,50.245098039215684,1610612739,25,17,2023-04-09T17:35:46Z,1580000,False,1.0,97.0,1,right,MISS D. Wade 9' turnaround fadeaway Shot,[1629731],1610612739.0,CLE,turnaround fadeaway,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,9.74,Missed,,,,,,,,,,,,,,,,,,
160,PT11M33.00S,2023-04-09T17:35:42.3Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,25,17,2023-04-09T17:35:46Z,1590000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT11M27.00S,2023-04-09T17:35:51.4Z,2,REGULAR,foul,personal,['2freethrow'],201980,,,1610612766,25,17,2023-04-09T17:36:07Z,1600000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Richards 2 FT),"[201980, 1630208]",1610612739.0,CLE,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202035.0,,,,,,,,,,1.0,0.0,Richards,1630208.0
163,PT11M27.00S,2023-04-09T17:36:18.5Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,25,18,2023-04-09T17:36:18Z,1620000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
164,PT11M27.00S,2023-04-09T17:36:34.9Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,25,19,2023-04-09T17:36:34Z,1630000,False,,,0,,N. Richards Free Throw 2 of 2 (2 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
165,PT11M15.00S,2023-04-09T17:36:50.3Z,2,REGULAR,turnover,traveling,[],201577,,,1610612739,25,19,2023-04-09T17:37:00Z,1640000,False,,,0,,R. Lopez traveling TURNOVER (1 TO),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,1.0,,,,,,,,,,,,
