actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
190,PT10M36.00S,2023-03-07T00:40:44.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,18.2161629434954,4.166666666666666,1610612738,28,36,2023-03-07T00:40:48Z,1870000,False,229.0,119.0,1,left,D. White 25' 3PT  (3 PTS) (M. Brogdon 2 AST),"[1628401, 1627763]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,25.81,Made,,,,,,,,,3.0,M. Brogdon,1627763.0,2.0,,,,,,
192,PT10M19.00S,2023-03-07T00:41:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.85873850197109,76.9607843137255,1610612739,31,36,2023-03-07T00:47:12Z,1890000,False,135.0,231.0,1,right,D. Mitchell 26' 3PT pullup (14 PTS) (J. Allen 2 AST),"[1628378, 1628386]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.73,Made,,,,,,,,,14.0,J. Allen,1628386.0,2.0,,,,,,
194,PT10M07.00S,2023-03-07T00:41:13.6Z,2,REGULAR,3pt,Jump Shot,[],1629684,28.728646517739815,74.01960784313727,1610612738,31,39,2023-03-07T00:41:17Z,1910000,False,-120.0,218.0,1,left,G. Williams 24' 3PT  (3 PTS) (M. Brogdon 3 AST),"[1629684, 1627763]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,24.85,Made,,,,,,,,,3.0,M. Brogdon,1627763.0,3.0,,,,,,
196,PT09M52.00S,2023-03-07T00:41:28.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.03745072273325,55.392156862745104,1610612739,31,39,2023-03-07T00:41:33Z,1930000,False,27.0,4.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
197,PT09M51.00S,2023-03-07T00:41:29.9Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,31,39,2023-03-07T00:41:33Z,1940000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,
199,PT09M47.00S,2023-03-07T00:42:04.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628401,11.777266754270697,52.94117647058824,1610612738,31,39,2023-03-07T00:45:05Z,1945000,False,-15.0,58.0,1,left,MISS D. White 6' driving Layup,[1628401],1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
200,PT09M47.00S,2023-03-07T00:42:04.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,31,39,2023-03-07T00:45:39Z,1947500,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,199.0,,,,,,,,,,,,,,,
212,PT09M47.00S,2023-03-07T00:42:07.2Z,2,REGULAR,turnover,traveling,[],1628401,,,1610612738,31,39,2023-03-07T00:45:26Z,1948750,False,,,0,,D. White traveling TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,1626301.0,1.0,,,,,,,,,,
201,PT09M36.00S,2023-03-07T00:42:09.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201937,92.85479632063075,51.71568627450981,1610612739,33,39,2023-03-07T00:45:26Z,1950000,False,9.0,15.0,1,right,R. Rubio driving finger roll Layup (2 PTS) (D. Mitchell 1 AST),"[201937, 1628378]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,2.0,D. Mitchell,1628378.0,1.0,,,,,,
218,PT09M28.00S,2023-03-07T00:42:16.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.258212877792378,50.98039215686274,1610612738,33,41,2023-03-07T00:47:09Z,1977500,False,-5.0,6.0,1,left,M. Brogdon driving Layup (10 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,,10.0,,,,,,,,,
203,PT09M28.00S,2023-03-07T00:42:23.9Z,2,REGULAR,foul,personal,['1freethrow'],1626224,,,1610612738,33,41,2023-03-07T00:42:52Z,2000000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1626224, 1627763]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1146.0,,,,,,1.0,0.0,Brogdon,1627763.0,,
205,PT09M28.00S,2023-03-07T00:42:46.2Z,2,REGULAR,freethrow,1 of 1,[],1627763,,,1610612738,33,42,2023-03-07T00:47:38Z,2020000,False,,,0,,M. Brogdon Free Throw 1 of 1 (11 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
207,PT09M14.00S,2023-03-07T00:42:53.9Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.33311432325887,75.98039215686273,1610612739,33,42,2023-03-07T00:42:59Z,2030000,False,130.0,236.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.92,Missed,,,,,,,,,,,,,,,,,,
208,PT09M09.00S,2023-03-07T00:42:58.9Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,33,42,2023-03-07T00:42:59Z,2040000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,
209,PT09M06.00S,2023-03-07T00:43:01.8Z,2,REGULAR,3pt,Jump Shot,[],1629684,23.866622864651774,11.27450980392157,1610612738,33,45,2023-03-07T00:43:07Z,2050000,False,194.0,172.0,1,left,G. Williams 25' 3PT  (6 PTS) (D. White 2 AST),"[1629684, 1628401]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.88,Made,,,,,,,,,6.0,D. White,1628401.0,2.0,,,,,,
211,PT09M04.00S,2023-03-07T00:43:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,33,45,2023-03-07T00:43:09Z,2070000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M04.00S,2023-03-07T00:45:09.5Z,2,REGULAR,substitution,out,[],1628378,,,1610612739,33,45,2023-03-07T00:45:52Z,2080000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M04.00S,2023-03-07T00:45:09.5Z,2,REGULAR,substitution,out,[],201937,,,1610612739,33,45,2023-03-07T00:45:52Z,2090000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M04.00S,2023-03-07T00:45:09.5Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,33,45,2023-03-07T00:45:52Z,2100000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M04.00S,2023-03-07T00:45:09.5Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,33,45,2023-03-07T00:45:52Z,2110000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M41.00S,2023-03-07T00:46:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,90.09526938239159,55.14705882352941,1610612739,35,45,2023-03-07T00:46:33Z,2120000,False,26.0,41.0,1,right,D. Garland driving floating Jump Shot (4 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,,,,,4.0,,,,,,,,,
219,PT08M29.00S,2023-03-07T00:46:33.3Z,2,REGULAR,3pt,Jump Shot,[],1629684,28.597240473061763,78.67647058823529,1610612738,35,48,2023-03-07T00:46:39Z,2130000,False,-143.0,216.0,1,left,G. Williams 25' 3PT  (9 PTS) (M. Brogdon 4 AST),"[1629684, 1627763]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,,,,,9.0,M. Brogdon,1627763.0,4.0,,,,,,
221,PT08M11.00S,2023-03-07T00:46:53.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.30683311432325,47.549019607843135,1610612739,35,48,2023-03-07T00:46:58Z,2150000,False,-12.0,48.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
222,PT08M09.00S,2023-03-07T00:46:55.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,35,48,2023-03-07T00:46:58Z,2160000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,221.0,1.0,1.0,0.0,,,,,,,,,,,,
223,PT07M57.00S,2023-03-07T00:47:07.1Z,2,REGULAR,3pt,Jump Shot,[],1627763,35.167542706964525,44.11764705882353,1610612738,35,48,2023-03-07T00:47:13Z,2170000,False,29.0,278.0,1,left,MISS M. Brogdon 27' step back 3PT,[1627763],1610612738.0,BOS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
224,PT07M57.00S,2023-03-07T00:47:07.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,35,48,2023-03-07T00:47:13Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,223.0,,,,,,,,,,,,,,,
226,PT07M36.00S,2023-03-07T00:47:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612739,35,48,2023-03-07T00:47:46Z,2200000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (LeVert 2 FT),"[1629684, 1627747]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,204059.0,,,,,,1.0,0.0,LeVert,1627747.0,,
228,PT07M36.00S,2023-03-07T00:47:59.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,36,48,2023-03-07T00:47:59Z,2220000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
229,PT07M36.00S,2023-03-07T00:48:00.4Z,2,REGULAR,substitution,out,[],1630202,,,1610612739,36,48,2023-03-07T00:48:11Z,2230000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M36.00S,2023-03-07T00:48:00.4Z,2,REGULAR,substitution,out,[],1627763,,,1610612739,36,48,2023-03-07T00:48:11Z,2240000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2023-03-07T00:48:00.4Z,2,REGULAR,substitution,in,[],1627759,,,1610612739,36,48,2023-03-07T00:48:11Z,2250000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M36.00S,2023-03-07T00:48:00.4Z,2,REGULAR,substitution,in,[],203935,,,1610612739,36,48,2023-03-07T00:48:11Z,2260000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M36.00S,2023-03-07T00:48:22.8Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,37,48,2023-03-07T00:48:22Z,2270000,False,,,0,,C. LeVert Free Throw 2 of 2 (2 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
234,PT07M19.00S,2023-03-07T00:48:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,20.05584756898817,43.38235294117647,1610612738,37,50,2023-03-07T00:48:48Z,2280000,False,33.0,136.0,1,left,J. Brown 14' turnaround fadeaway Jump Shot (10 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,14.0,Made,,,,,,,,,10.0,,,,,,,,,
235,PT07M08.00S,2023-03-07T00:48:52.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627747,93.11760840998686,50.98039215686274,1610612739,39,50,2023-03-07T00:48:58Z,2290000,False,5.0,12.0,1,right,C. LeVert cutting DUNK (4 PTS) (J. Allen 3 AST),"[1627747, 1628386]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,4.0,J. Allen,1628386.0,3.0,,,,,,
237,PT06M51.00S,2023-03-07T00:49:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,8.886333771353483,56.86274509803921,1610612738,39,50,2023-03-07T00:49:16Z,2310000,False,-34.0,31.0,1,left,MISS D. White driving floating bank Shot,[1628401],1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
238,PT06M45.00S,2023-03-07T00:49:15.1Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,39,50,2023-03-07T00:49:15Z,2320000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,
239,PT06M45.00S,2023-03-07T00:49:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,5.590000152587891,50.0,1610612738,39,52,2023-03-07T00:49:15Z,2330000,False,0.0,0.0,1,left,D. White putback Layup (5 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,5.0,,,,,,,,,
240,PT06M41.00S,2023-03-07T00:49:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.9060446780552,51.71568627450981,1610612739,39,52,2023-03-07T00:49:24Z,2340000,False,9.0,5.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
241,PT06M39.00S,2023-03-07T00:49:20.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,39,52,2023-03-07T00:49:24Z,2350000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,240.0,2.0,2.0,0.0,,,,,,,,,,,,
242,PT06M30.00S,2023-03-07T00:49:35.7Z,2,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612738,39,52,2023-03-07T00:49:47Z,2360000,False,,,0,,C. Osman shooting personal FOUL (2 PF) (Brown 2 FT),"[1626224, 1627759]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,204059.0,,,,,,2.0,0.0,Brown,1627759.0,,
244,PT06M30.00S,2023-03-07T00:49:59.1Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,39,52,2023-03-07T00:49:59Z,2380000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT06M30.00S,2023-03-07T00:49:59.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,39,52,2023-03-07T00:49:59Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,
246,PT06M30.00S,2023-03-07T00:50:02.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612738,39,52,2023-03-07T00:50:13Z,2400000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M30.00S,2023-03-07T00:50:02.5Z,2,REGULAR,substitution,out,[],1628386,,,1610612738,39,52,2023-03-07T00:50:13Z,2410000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M30.00S,2023-03-07T00:50:02.5Z,2,REGULAR,substitution,in,[],1630596,,,1610612738,39,52,2023-03-07T00:50:13Z,2420000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M30.00S,2023-03-07T00:50:02.5Z,2,REGULAR,substitution,in,[],1628378,,,1610612738,39,52,2023-03-07T00:50:13Z,2430000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M30.00S,2023-03-07T00:50:30.6Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,39,53,2023-03-07T00:50:30Z,2440000,False,,,0,,J. Brown Free Throw 2 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
251,PT06M09.00S,2023-03-07T00:50:54.3Z,2,REGULAR,3pt,Jump Shot,[],1630171,86.41590013140605,96.32352941176471,1610612739,42,53,2023-03-07T00:50:59Z,2450000,False,232.0,75.0,1,right,I. Okoro 24' 3PT  (7 PTS) (D. Garland 3 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,24.35,Made,,,,,,,,,7.0,D. Garland,1629636.0,3.0,,,,,,
253,PT06M00.00S,2023-03-07T00:51:02.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,7.30946123521682,50.73529411764706,1610612738,42,55,2023-03-07T00:51:09Z,2470000,False,-4.0,16.0,1,left,J. Brown driving DUNK (13 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,13.0,M. Smart,203935.0,2.0,,,,,,
255,PT05M50.00S,2023-03-07T00:51:15.6Z,2,REGULAR,foul,personal,[],1628401,,,1610612739,42,55,2023-03-07T00:51:37Z,2490000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629636]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,204059.0,,,,,,1.0,0.0,Garland,1629636.0,,
257,PT05M50.00S,2023-03-07T00:51:37.6Z,2,REGULAR,substitution,out,[],203488,,,1610612739,42,55,2023-03-07T00:51:49Z,2510000,False,,,0,,SUB out: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M50.00S,2023-03-07T00:51:37.6Z,2,REGULAR,substitution,in,[],1628436,,,1610612739,42,55,2023-03-07T00:51:49Z,2520000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M39.00S,2023-03-07T00:52:01.5Z,2,REGULAR,3pt,Jump Shot,[],1626224,81.42247043363994,5.147058823529411,1610612739,45,55,2023-03-07T00:52:06Z,2530000,False,-224.0,122.0,1,right,C. Osman 25' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1626224, 1628378]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.54,Made,,,,,,,,,3.0,D. Mitchell,1628378.0,2.0,,,,,,
261,PT05M27.00S,2023-03-07T00:52:13.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,19.793035479632064,36.029411764705884,1610612738,45,55,2023-03-07T00:52:24Z,2550000,False,70.0,134.0,1,left,MISS D. White 15' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
262,PT05M24.00S,2023-03-07T00:52:16.6Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,45,55,2023-03-07T00:52:48Z,2560000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,
263,PT05M10.00S,2023-03-07T00:52:30.1Z,2,REGULAR,3pt,Jump Shot,[],1626224,78.26872536136662,8.088235294117647,1610612739,48,55,2023-03-07T00:52:35Z,2570000,False,-210.0,152.0,1,right,C. Osman 25' 3PT  (6 PTS) (D. Garland 4 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,,,,,6.0,D. Garland,1629636.0,4.0,,,,,,
265,PT04M48.00S,2023-03-07T00:52:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.389618922470433,52.20588235294118,1610612738,48,57,2023-03-07T00:52:56Z,2590000,False,-11.0,8.0,1,left,L. Kornet Layup (2 PTS) (M. Smart 3 AST),"[1628436, 203935]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,2.0,M. Smart,203935.0,3.0,,,,,,
267,PT04M31.00S,2023-03-07T00:53:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,89.30683311432325,58.57843137254902,1610612739,48,57,2023-03-07T00:53:13Z,2610000,False,43.0,48.0,1,right,MISS C. Osman 6' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
268,PT04M29.00S,2023-03-07T00:53:11.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,48,57,2023-03-07T00:53:13Z,2620000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,
269,PT04M22.00S,2023-03-07T00:53:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629684,27.151773981603156,80.3921568627451,1610612738,48,60,2023-03-07T00:53:23Z,2630000,False,-152.0,203.0,1,left,G. Williams 25' 3PT  (12 PTS) (M. Smart 4 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,,,,,12.0,M. Smart,203935.0,4.0,,,,,,
271,PT04M04.00S,2023-03-07T00:53:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,84.83902759526939,45.34313725490196,1610612739,50,60,2023-03-07T00:53:42Z,2650000,False,-23.0,90.0,1,right,D. Mitchell 9' driving floating Jump Shot (16 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.3,Made,,,,,,,,,16.0,,,,,,,,,
272,PT03M54.00S,2023-03-07T00:53:46.2Z,2,REGULAR,3pt,Jump Shot,[],203935,19.398817345597898,7.8431372549019605,1610612738,50,60,2023-03-07T00:57:11Z,2660000,False,211.0,130.0,1,left,MISS M. Smart 24' pullup 3PT,[203935],1610612738.0,BOS,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
273,PT03M48.00S,2023-03-07T00:53:52.2Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,50,60,2023-03-07T00:53:54Z,2670000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,272.0,1.0,0.0,1.0,,,,,,,,,,,,
274,PT03M48.00S,2023-03-07T00:53:52.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,50,60,2023-03-07T00:53:57Z,2680000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
275,PT03M48.00S,2023-03-07T00:53:52.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,50,60,2023-03-07T00:53:57Z,2690000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,
276,PT03M44.00S,2023-03-07T00:53:56.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,75.24638633377135,12.254901960784313,1610612739,50,60,2023-03-07T00:59:03Z,2700000,False,-189.0,180.0,1,right,MISS D. Garland 26' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
277,PT03M42.00S,2023-03-07T00:53:58.5Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,50,60,2023-03-07T00:54:04Z,2710000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,276.0,2.0,1.0,1.0,,,,,,,,,,,,
