actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT09M49.00S,2023-01-05T00:43:13.8Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,16,18,2023-01-05T00:43:34Z,1720000,False,,,0,,C. LeVert Free Throw 1 of 2 (1 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
173,PT09M49.00S,2023-01-05T00:43:13.8Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,16,18,2023-01-05T00:43:34Z,1730000,False,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
174,PT09M46.00S,2023-01-05T00:43:16.8Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,16,18,2023-01-05T00:43:34Z,1740000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT09M31.00S,2023-01-05T00:43:49.3Z,2,REGULAR,3pt,Jump Shot,[],1627814,78.13731931668858,7.598039215686274,1610612756,16,18,2023-01-05T00:43:54Z,1750000,False,-212.0,153.0,1,right,MISS D. Lee 26' 3PT,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
176,PT09M27.00S,2023-01-05T00:43:53.3Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,16,18,2023-01-05T00:43:54Z,1760000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,
177,PT09M21.00S,2023-01-05T00:43:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.178055190538765,52.69607843137255,1610612739,18,18,2023-01-05T00:44:06Z,1770000,False,-13.0,15.0,1,left,C. LeVert driving finger roll Layup (3 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,3.0,,,,,,,,,,,,
178,PT09M11.00S,2023-01-05T00:44:08.0Z,2,REGULAR,3pt,Jump Shot,[],1630688,64.33968462549278,46.568627450980394,1610612756,18,21,2023-01-05T00:44:13Z,1780000,False,-17.0,283.0,1,right,I. Wainright 28' 3PT  (3 PTS) (D. Lee 1 AST),"[1630688, 1627814]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Center,28.32,Made,,,,,,3.0,D. Lee,1627814.0,1.0,,,,,,,,,
180,PT08M48.00S,2023-01-05T00:44:31.6Z,2,REGULAR,3pt,Jump Shot,[],1627747,23.078186596583443,13.480392156862745,1610612739,18,21,2023-01-05T00:44:36Z,1800000,False,183.0,164.0,1,left,MISS C. LeVert 24' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
181,PT08M46.00S,2023-01-05T00:44:33.6Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,18,21,2023-01-05T00:44:36Z,1810000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT08M38.00S,2023-01-05T00:44:41.4Z,2,REGULAR,3pt,Jump Shot,[],101108,65.39093298291722,45.09803921568628,1610612756,18,24,2023-01-05T00:44:46Z,1820000,False,-25.0,273.0,1,right,C. Paul 27' 3PT pullup (5 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,27.39,Made,,,,,,5.0,,,,,,,,,,,,
183,PT08M37.00S,2023-01-05T00:44:48.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,18,24,2023-01-05T00:44:48Z,1830000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M37.00S,2023-01-05T00:45:04.7Z,2,REGULAR,substitution,out,[],201567,,,1610612739,18,24,2023-01-05T00:47:37Z,1840000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M37.00S,2023-01-05T00:45:04.7Z,2,REGULAR,substitution,out,[],1628470,,,1610612739,18,24,2023-01-05T00:47:37Z,1850000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M37.00S,2023-01-05T00:45:04.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,18,24,2023-01-05T00:47:37Z,1860000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M37.00S,2023-01-05T00:45:04.7Z,2,REGULAR,substitution,in,[],1628969,,,1610612739,18,24,2023-01-05T00:47:37Z,1870000,False,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M26.00S,2023-01-05T00:47:52.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,32.53942181340342,39.950980392156865,1610612739,18,24,2023-01-05T00:48:11Z,1880000,False,50.0,253.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
189,PT08M22.00S,2023-01-05T00:47:56.4Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,18,24,2023-01-05T00:47:58Z,1890000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT08M03.00S,2023-01-05T00:48:15.0Z,2,REGULAR,2pt,Jump Shot,[],101108,83.78777923784494,32.35294117647059,1610612756,18,26,2023-01-05T00:48:18Z,1900000,False,-88.0,100.0,1,right,C. Paul 13' pullup Jump Shot (7 PTS) (D. Lee 2 AST),"[101108, 1627814]",1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,13.33,Made,,,,,,7.0,D. Lee,1627814.0,2.0,,,,,,,,,
192,PT07M51.00S,2023-01-05T00:48:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.273981603153747,40.68627450980392,1610612739,18,26,2023-01-05T00:48:54Z,1920000,False,47.0,82.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.41,Missed,,,,,,,,,,,,,,,,,,
193,PT07M45.00S,2023-01-05T00:48:33.0Z,2,REGULAR,rebound,offensive,[],1630205,,,1610612739,18,26,2023-01-05T00:48:33Z,1930000,False,,,0,,L. Stevens REBOUND (Off:1 Def:0),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Center,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT07M45.00S,2023-01-05T00:48:33.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,5.590000152587891,50.0,1610612739,20,26,2023-01-05T00:48:33Z,1940000,False,0.0,0.0,1,left,L. Stevens tip Layup (2 PTS),[1630205],1610612739.0,CLE,tip,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,2.0,,,,,,,,,,,,
195,PT07M30.00S,2023-01-05T00:48:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612756,20,26,2023-01-05T00:49:03Z,1950000,False,,,0,,L. Stevens shooting personal FOUL (1 PF) (Biyombo 2 FT),"[1630205, 202687]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Biyombo,202687.0,,
197,PT07M30.00S,2023-01-05T00:49:20.4Z,2,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,20,26,2023-01-05T00:49:47Z,1970000,False,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
198,PT07M30.00S,2023-01-05T00:49:20.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,20,26,2023-01-05T00:49:47Z,1980000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,197.0,,,,,,,,,,,,,,,,,
199,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,out,[],1627747,,,1610612756,20,26,2023-01-05T00:49:35Z,1990000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,out,[],203526,,,1610612756,20,26,2023-01-05T00:49:35Z,2000000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,out,[],1630688,,,1610612756,20,26,2023-01-05T00:49:35Z,2010000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,in,[],1626224,,,1610612756,20,26,2023-01-05T00:49:35Z,2020000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612756,20,26,2023-01-05T00:49:35Z,2030000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M30.00S,2023-01-05T00:49:21.5Z,2,REGULAR,substitution,in,[],1629013,,,1610612756,20,26,2023-01-05T00:49:35Z,2040000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M30.00S,2023-01-05T00:49:20.4Z,2,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,20,26,2023-01-05T00:49:47Z,2050000,False,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT07M27.00S,2023-01-05T00:49:23.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,20,26,2023-01-05T00:49:47Z,2060000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT07M14.00S,2023-01-05T00:50:00.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,15.719448094612352,47.794117647058826,1610612739,20,26,2023-01-05T00:50:05Z,2070000,False,11.0,95.0,1,left,MISS C. Osman 9' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,9.59,Missed,,,,,,,,,,,,,,,,,,
208,PT07M10.00S,2023-01-05T00:50:04.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,20,26,2023-01-05T00:57:19Z,2080000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
211,PT07M07.00S,2023-01-05T00:50:08.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,94.03745072273325,2.941176470588235,1610612756,20,26,2023-01-05T00:50:14Z,2110000,False,-235.0,4.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
212,PT07M02.00S,2023-01-05T00:50:13.1Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,20,26,2023-01-05T00:50:14Z,2120000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT06M57.00S,2023-01-05T00:50:16.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,9.543363994743759,4.411764705882353,1610612739,20,26,2023-01-05T00:50:25Z,2130000,False,228.0,37.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
214,PT06M56.00S,2023-01-05T00:50:17.6Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,20,26,2023-01-05T00:57:53Z,2140000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
260,PT06M56.00S,2023-01-05T00:50:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.831143232588701,50.245098039215684,1610612739,20,26,2023-01-05T00:58:58Z,2145000,False,-1.0,2.0,1,left,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
261,PT06M56.00S,2023-01-05T00:50:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,20,26,2023-01-05T00:58:58Z,2147500,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,260.0,,,,,,,,,,,,,,,,,
215,PT06M56.00S,2023-01-05T00:50:26.7Z,2,REGULAR,substitution,out,[],202687,,,1610612739,20,26,2023-01-05T00:50:35Z,2150000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M56.00S,2023-01-05T00:50:26.7Z,2,REGULAR,substitution,in,[],1629028,,,1610612739,20,26,2023-01-05T00:50:35Z,2160000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M46.00S,2023-01-05T00:50:53.2Z,2,REGULAR,foul,offensive,[],1630596,,,1610612739,20,26,2023-01-05T00:51:01Z,2170000,False,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1629013]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Shamet,1629013.0,,
219,PT06M46.00S,2023-01-05T00:50:53.2Z,2,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,20,26,2023-01-05T00:50:53Z,2190000,False,,,0,,E. Mobley offensive foul TURNOVER (3 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,3.0,,,,,,,,
220,PT06M33.00S,2023-01-05T00:51:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,93.11760840998686,52.450980392156865,1610612756,20,26,2023-01-05T00:51:23Z,2200000,False,12.0,12.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628969, 1628386]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
221,PT06M33.00S,2023-01-05T00:51:19.2Z,2,REGULAR,block,,[],1628386,,,1610612756,20,26,2023-01-05T00:51:22Z,2210000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT06M33.00S,2023-01-05T00:51:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,20,26,2023-01-05T00:51:23Z,2220000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,220.0,,,,,,,,,,,,,,,,,
224,PT06M31.00S,2023-01-05T00:51:38.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,84.70762155059133,80.14705882352942,1610612756,20,26,2023-01-05T00:51:42Z,2240000,False,151.0,91.0,1,right,MISS M. Bridges 17' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,17.61,Missed,,,,,,,,,,,,,,,,,,
225,PT06M28.00S,2023-01-05T00:51:41.2Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,20,26,2023-01-05T00:51:42Z,2250000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,,,
226,PT06M25.00S,2023-01-05T00:51:44.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,7.966491458607096,51.225490196078425,1610612739,22,26,2023-01-05T00:51:50Z,2260000,False,-6.0,22.0,1,left,C. Osman running Layup (3 PTS) (D. Mitchell 2 AST),"[1626224, 1628378]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,
228,PT06M12.00S,2023-01-05T00:52:00.0Z,2,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612756,22,26,2023-01-05T00:52:11Z,2280000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Shamet 2 FT),"[1630205, 1629013]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,,,,,,,,2.0,0.0,Shamet,1629013.0,,
230,PT06M12.00S,2023-01-05T00:52:25.3Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,22,27,2023-01-05T00:52:25Z,2300000,False,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,,1.0,,,,,,,,,,,,
231,PT06M12.00S,2023-01-05T00:52:26.2Z,2,REGULAR,substitution,out,[],1630596,,,1610612756,22,27,2023-01-05T00:52:34Z,2310000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M12.00S,2023-01-05T00:52:26.2Z,2,REGULAR,substitution,out,[],1630205,,,1610612756,22,27,2023-01-05T00:52:34Z,2320000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M12.00S,2023-01-05T00:52:26.2Z,2,REGULAR,substitution,in,[],1627747,,,1610612756,22,27,2023-01-05T00:52:34Z,2330000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M12.00S,2023-01-05T00:52:26.2Z,2,REGULAR,substitution,in,[],1630171,,,1610612756,22,27,2023-01-05T00:52:34Z,2340000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M12.00S,2023-01-05T00:52:50.0Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,22,28,2023-01-05T00:52:50Z,2350000,False,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,,,,,,2.0,,,,,,,,,,,,
236,PT05M54.00S,2023-01-05T00:53:09.1Z,2,REGULAR,3pt,Jump Shot,[],1630171,9.017739816031538,3.9215686274509802,1610612739,22,28,2023-01-05T00:53:13Z,2360000,False,230.0,32.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.27,Missed,,,,,,,,,,,,,,,,,,
237,PT05M52.00S,2023-01-05T00:53:11.1Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,22,28,2023-01-05T00:53:13Z,2370000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,,
238,PT05M43.00S,2023-01-05T00:53:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,88.51839684625493,52.450980392156865,1610612756,22,28,2023-01-05T00:53:23Z,2380000,False,12.0,55.0,1,right,MISS D. Lee driving floating bank Shot,[1627814],1610612756.0,PHX,driving floating bank,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
239,PT05M41.00S,2023-01-05T00:53:22.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,22,28,2023-01-05T00:53:22Z,2390000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,,,
240,PT05M36.00S,2023-01-05T00:53:27.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627747,17.16491458607096,44.6078431372549,1610612739,22,28,2023-01-05T00:53:31Z,2400000,False,27.0,109.0,1,left,MISS C. LeVert 11' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,,
241,PT05M34.00S,2023-01-05T00:53:29.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,22,28,2023-01-05T00:53:31Z,2410000,False,,,0,,D. Ayton REBOUND (Off:0 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
242,PT05M27.00S,2023-01-05T00:53:36.4Z,2,REGULAR,2pt,Jump Shot,[],101108,86.81011826544021,73.0392156862745,1610612756,22,30,2023-01-05T00:53:41Z,2420000,False,115.0,71.0,1,right,C. Paul 13' fadeaway Jump Shot (9 PTS),[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,13.56,Made,,,,,,9.0,,,,,,,,,,,,
243,PT05M12.00S,2023-01-05T00:53:50.5Z,2,REGULAR,3pt,Jump Shot,[],1628378,29.6484888304862,22.058823529411764,1610612739,22,30,2023-01-05T00:53:54Z,2430000,False,140.0,226.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
244,PT05M10.00S,2023-01-05T00:53:53.8Z,2,REGULAR,rebound,offensive,[],1627747,,,1610612739,22,30,2023-01-05T00:53:53Z,2440000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,243.0,2.0,1.0,1.0,,,,,,,,,,,,,,
245,PT05M08.00S,2023-01-05T00:53:55.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,6.652431011826544,52.69607843137255,1610612739,22,30,2023-01-05T00:53:59Z,2450000,False,-13.0,10.0,1,left,MISS C. LeVert putback Layup,[1627747],1610612739.0,CLE,putback,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
246,PT05M05.00S,2023-01-05T00:53:58.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,22,30,2023-01-05T00:53:59Z,2460000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,245.0,4.0,4.0,0.0,,,,,,,,,,,,,,
247,PT04M55.00S,2023-01-05T00:54:08.5Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612756,22,30,2023-01-05T00:54:13Z,2470000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1626224]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Osman,1626224.0,,,,,,
248,PT04M55.00S,2023-01-05T00:54:08.5Z,2,REGULAR,steal,,[],1626224,,,1610612739,22,30,2023-01-05T00:54:11Z,2480000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
249,PT04M49.00S,2023-01-05T00:54:14.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628378,29.911300919842315,24.264705882352942,1610612739,22,30,2023-01-05T00:54:19Z,2490000,False,129.0,229.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
250,PT04M46.00S,2023-01-05T00:54:17.6Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,22,30,2023-01-05T00:54:19Z,2500000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,249.0,2.0,2.0,0.0,,,,,,,,,,,,,,
