actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT10M26.00S,2022-10-30T22:39:04.6Z,2,REGULAR,foul,personal,[],1630167,,,1610612739,39,34,2022-10-30T22:39:09Z,1730000,,,0,,O. Toppin personal FOUL (1 PF),"[1630167, 201567]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2715.0,1.0,0.0,Love,201567.0,,,,,
178,PT10M15.00S,2022-10-30T22:39:29.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.64980289093299,60.049019607843135,1610612739,39,34,2022-10-30T22:39:33Z,1750000,50.0,54.0,1,right,MISS E. Mobley 7' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,,,,,,,,,,,,,,,,,
179,PT10M13.00S,2022-10-30T22:39:31.2Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,39,34,2022-10-30T22:39:54Z,1760000,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,
180,PT10M10.00S,2022-10-30T22:39:33.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201567,92.06636005256242,94.85294117647058,1610612739,39,34,2022-10-30T22:41:51Z,1770000,224.0,22.0,1,right,MISS K. Love pullup 3PT,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,Right Corner 3,24+ Right,22.54,Missed,,,,,,,,,,,,,,,,,,
181,PT10M07.00S,2022-10-30T22:39:36.4Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,39,34,2022-10-30T22:39:37Z,1780000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT09M51.00S,2022-10-30T22:40:28.2Z,2,REGULAR,foul,personal,['3freethrow'],203526,,,1610612752,39,34,2022-10-30T22:40:36Z,1820000,,,0,,R. Neto shooting personal FOUL (1 PF) (Quickley 3 FT),"[203526, 1630193]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201245.0,1.0,0.0,Quickley,1630193.0,,,,,
187,PT09M51.00S,2022-10-30T22:40:39.9Z,2,REGULAR,freethrow,1 of 3,[],1630193,,,1610612752,39,35,2022-10-30T22:40:39Z,1840000,,,0,,I. Quickley Free Throw 1 of 3 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
188,PT09M51.00S,2022-10-30T22:40:39.9Z,2,REGULAR,freethrow,2 of 3,[],1630193,,,1610612752,39,36,2022-10-30T22:41:09Z,1850000,,,0,,I. Quickley Free Throw 2 of 3 (4 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
189,PT09M51.00S,2022-10-30T22:40:48.7Z,2,REGULAR,substitution,out,[],1626224,,,1610612752,39,36,2022-10-30T22:40:53Z,1860000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M51.00S,2022-10-30T22:40:48.7Z,2,REGULAR,substitution,in,[],1630171,,,1610612752,39,36,2022-10-30T22:40:53Z,1870000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M51.00S,2022-10-30T22:40:39.9Z,2,REGULAR,freethrow,3 of 3,[],1630193,,,1610612752,39,36,2022-10-30T22:41:09Z,1880000,,,0,,MISS I. Quickley Free Throw 3 of 3,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
192,PT09M49.00S,2022-10-30T22:40:41.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,39,36,2022-10-30T22:41:09Z,1890000,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,,,,,
193,PT09M35.00S,2022-10-30T22:41:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,88.25558475689881,51.71568627450981,1610612739,39,36,2022-10-30T22:44:22Z,1900000,9.0,58.0,1,right,MISS E. Mobley cutting Layup - blocked,"[1630596, 1629629]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,Reddish,1629629.0
194,PT09M35.00S,2022-10-30T22:41:22.6Z,2,REGULAR,block,,[],1629629,,,1610612739,39,36,2022-10-30T22:42:58Z,1910000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M31.00S,2022-10-30T22:41:26.6Z,2,REGULAR,rebound,offensive,[],203526,,,1610612739,39,36,2022-10-30T22:41:29Z,1920000,,,0,,R. Neto REBOUND (Off:1 Def:0),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,1.0,0.0,1.0,,,,,,,,,,,,,,
196,PT09M27.00S,2022-10-30T22:41:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201567,82.86793692509855,96.81372549019608,1610612739,42,36,2022-10-30T22:41:33Z,1930000,234.0,109.0,1,right,K. Love 25' 3PT  (10 PTS) (R. Neto 1 AST),"[201567, 203526]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.8,Made,,,,,10.0,R. Neto,203526.0,1.0,,,,,,,,,,
198,PT09M09.00S,2022-10-30T22:41:51.2Z,2,REGULAR,foul,personal,[],203526,,,1610612752,42,36,2022-10-30T22:42:00Z,1950000,,,0,,R. Neto personal FOUL (2 PF),"[203526, 1630193]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2715.0,2.0,0.0,Quickley,1630193.0,,,,,
200,PT09M03.00S,2022-10-30T22:42:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,8.886333771353483,49.50980392156863,1610612752,42,38,2022-10-30T22:45:07Z,1970000,2.0,31.0,1,left,C. Reddish cutting Layup (5 PTS) (I. Hartenstein 1 AST),"[1629629, 1628392]",1610612752.0,NYK,cutting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,5.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,
202,PT08M52.00S,2022-10-30T22:42:42.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,92.9862023653088,52.450980392156865,1610612739,42,38,2022-10-30T22:46:49Z,1990000,12.0,13.0,1,right,MISS E. Mobley DUNK - blocked,"[1630596, 1628392]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
203,PT08M52.00S,2022-10-30T22:42:42.1Z,2,REGULAR,block,,[],1628392,,,1610612739,42,38,2022-10-30T22:42:45Z,2000000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT08M52.00S,2022-10-30T22:42:42.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,42,38,2022-10-30T22:42:47Z,2010000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,202.0,,,,,,,,,,,,,,,,,
206,PT08M44.00S,2022-10-30T22:43:04.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203526,92.85479632063075,65.19607843137256,1610612739,44,38,2022-10-30T22:47:35Z,2030000,76.0,15.0,1,right,R. Neto 7' pullup Jump Shot (2 PTS) (I. Okoro 1 AST),"[203526, 1630171]",1610612739.0,CLE,pullup,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,,,,,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
207,PT08M26.00S,2022-10-30T22:43:21.8Z,2,REGULAR,3pt,Jump Shot,[],201565,29.911300919842315,74.01960784313727,1610612752,44,41,2022-10-30T22:47:56Z,2040000,-120.0,229.0,1,left,D. Rose 25' 3PT pullup (3 PTS),[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,25.83,Made,,,,,3.0,,,,,,,,,,,,,
209,PT08M10.00S,2022-10-30T22:43:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,84.1819973718791,52.94117647058824,1610612739,44,41,2022-10-30T22:48:10Z,2050000,15.0,96.0,1,right,MISS C. LeVert 9' turnaround fadeaway Shot,[1627747],1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,9.73,Missed,,,,,,,,,,,,,,,,,,
210,PT08M08.00S,2022-10-30T22:43:40.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,44,41,2022-10-30T22:43:43Z,2060000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,
211,PT08M07.00S,2022-10-30T22:43:45.3Z,2,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,44,41,2022-10-30T23:21:26Z,2070000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2715.0,,,,,1.0,,,,
212,PT08M07.00S,2022-10-30T22:43:50.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,44,41,2022-10-30T22:43:53Z,2080000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M07.00S,2022-10-30T22:43:50.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,44,41,2022-10-30T22:43:53Z,2090000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2022-10-30T22:44:15.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203526,88.78120893561103,42.8921568627451,1610612739,44,41,2022-10-30T22:44:19Z,2100000,-36.0,53.0,1,right,MISS R. Neto 6' driving floating Shot,[203526],1610612739.0,CLE,driving floating,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2022-10-30T22:44:17.2Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,44,41,2022-10-30T22:44:17Z,2110000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,214.0,4.0,4.0,0.0,,,,,,,,,,,,,,
216,PT07M48.00S,2022-10-30T22:44:21.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201565,30.962549277266753,18.627450980392158,1610612752,44,41,2022-10-30T22:49:26Z,2120000,157.0,239.0,1,left,MISS D. Rose 28' running 3PT,[201565],1610612752.0,NYK,running,,,Rose,D. Rose,,,,,Above the Break 3,24+ Right Center,28.55,Missed,,,,,,,,,,,,,,,,,,
217,PT07M45.00S,2022-10-30T22:44:24.8Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,44,41,2022-10-30T22:44:26Z,2130000,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,216.0,1.0,1.0,0.0,,,,,,,,,,,,,,
218,PT07M40.00S,2022-10-30T22:44:30.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,95.3515111695138,49.754901960784316,1610612739,46,41,2022-10-30T22:49:45Z,2140000,-1.0,-9.0,1,right,J. Allen running DUNK (2 PTS) (C. LeVert 6 AST),"[1628386, 1627747]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,C. LeVert,1627747.0,6.0,,,,,,,,,,
220,PT07M21.00S,2022-10-30T22:44:49.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,32.276609724047304,62.99019607843137,1610612752,46,41,2022-10-30T22:50:03Z,2160000,-65.0,251.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
221,PT07M17.00S,2022-10-30T22:44:52.9Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,46,41,2022-10-30T22:44:52Z,2170000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,220.0,4.0,3.0,1.0,,,,,,,,,,,,,,
222,PT07M07.00S,2022-10-30T22:45:03.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.04402102496715,43.13725490196079,1610612739,48,41,2022-10-30T22:45:06Z,2180000,-34.0,50.0,1,right,J. Allen 6' Hook (4 PTS) (R. Neto 2 AST),"[1628386, 203526]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,,,,,4.0,R. Neto,203526.0,2.0,,,,,,,,,,
224,PT07M01.00S,2022-10-30T22:45:18.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,48,41,2022-10-30T22:45:18Z,2200000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M50.00S,2022-10-30T22:48:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,19.66162943495401,46.81372549019608,1610612752,48,41,2022-10-30T22:50:47Z,2210000,16.0,132.0,1,left,MISS I. Hartenstein 13' floating Shot,[1628392],1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,13.33,Missed,,,,,,,,,,,,,,,,,,
226,PT06M47.00S,2022-10-30T22:48:24.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,48,41,2022-10-30T22:48:24Z,2220000,,,0,,J. Allen REBOUND (Off:0 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,225.0,3.0,3.0,0.0,,,,,,,,,,,,,,
227,PT06M42.00S,2022-10-30T22:48:29.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627747,93.77463863337714,59.80392156862745,1610612739,48,41,2022-10-30T22:51:27Z,2230000,49.0,6.0,1,right,MISS C. LeVert running Layup,[1627747],1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
228,PT06M40.00S,2022-10-30T22:48:31.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,48,41,2022-10-30T22:48:36Z,2240000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,,
229,PT06M34.00S,2022-10-30T22:48:37.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,30.042706964520367,18.627450980392158,1610612752,48,41,2022-10-30T22:48:43Z,2250000,157.0,230.0,1,left,MISS C. Reddish 27' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,27.83,Missed,,,,,,,,,,,,,,,,,,
230,PT06M31.00S,2022-10-30T22:48:40.2Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,48,41,2022-10-30T22:48:43Z,2260000,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,229.0,3.0,1.0,2.0,,,,,,,,,,,,,,
231,PT06M30.00S,2022-10-30T22:48:41.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628392,7.440867279894875,50.98039215686274,1610612752,48,43,2022-10-30T22:52:50Z,2270000,-5.0,17.0,1,left,I. Hartenstein putback DUNK (6 PTS),[1628392],1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,6.0,,,,,,,,,,,,,
232,PT06M01.00S,2022-10-30T22:49:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.1688567674113,51.225490196078425,1610612739,48,43,2022-10-30T22:53:36Z,2280000,6.0,2.0,1,right,MISS I. Okoro reverse Layup,[1630171],1610612739.0,CLE,reverse,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
233,PT05M58.00S,2022-10-30T22:49:13.3Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,48,43,2022-10-30T22:49:16Z,2290000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,,
234,PT05M57.00S,2022-10-30T22:49:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,6.783837056504599,50.0,1610612752,48,45,2022-10-30T22:49:21Z,2300000,0.0,11.0,1,left,O. Toppin running Layup (7 PTS) (I. Quickley 2 AST),"[1630167, 1630193]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,7.0,I. Quickley,1630193.0,2.0,,,,,,,,,,
236,PT05M41.00S,2022-10-30T22:49:30.0Z,2,REGULAR,3pt,Jump Shot,[],201567,68.80749014454665,29.411764705882355,1610612739,51,45,2022-10-30T22:49:33Z,2320000,-103.0,241.0,1,right,K. Love 26' 3PT  (13 PTS) (C. LeVert 7 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,13.0,C. LeVert,1627747.0,7.0,,,,,,,,,,
238,PT05M16.00S,2022-10-30T22:49:55.9Z,2,REGULAR,3pt,Jump Shot,[],1630193,27.020367936925098,82.84313725490196,1610612752,51,45,2022-10-30T22:50:01Z,2340000,-164.0,201.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
239,PT05M12.00S,2022-10-30T22:49:59.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,51,45,2022-10-30T22:50:01Z,2350000,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,238.0,4.0,4.0,0.0,,,,,,,,,,,,,,
240,PT05M03.00S,2022-10-30T22:50:08.9Z,2,REGULAR,3pt,Jump Shot,[],1627747,86.15308804204993,96.32352941176471,1610612739,51,45,2022-10-30T22:50:12Z,2360000,232.0,78.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
241,PT05M00.00S,2022-10-30T22:50:11.9Z,2,REGULAR,rebound,defensive,[],201565,,,1610612752,51,45,2022-10-30T22:50:12Z,2370000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Right Corner 3,24+ Right,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT04M56.00S,2022-10-30T22:50:15.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,7.046649145860711,52.450980392156865,1610612752,51,47,2022-10-30T22:50:26Z,2380000,-12.0,14.0,1,left,O. Toppin running alley-oop DUNK (9 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,9.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
244,PT04M56.00S,2022-10-30T22:50:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,51,47,2022-10-30T22:50:24Z,2400000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,out,[],201567,,,1610612739,51,47,2022-10-30T22:52:51Z,2410000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,51,47,2022-10-30T22:52:51Z,2420000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,out,[],203526,,,1610612739,51,47,2022-10-30T22:52:51Z,2430000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612739,51,47,2022-10-30T22:52:51Z,2440000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,out,[],1630193,,,1610612739,51,47,2022-10-30T22:52:51Z,2450000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,51,47,2022-10-30T22:52:51Z,2460000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,51,47,2022-10-30T22:52:51Z,2470000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,51,47,2022-10-30T22:52:51Z,2480000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,in,[],1629628,,,1610612739,51,47,2022-10-30T22:52:51Z,2490000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M56.00S,2022-10-30T22:51:25.1Z,2,REGULAR,substitution,in,[],203944,,,1610612739,51,47,2022-10-30T22:52:51Z,2500000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M42.00S,2022-10-30T22:53:25.8Z,2,REGULAR,2pt,Jump Shot,[],1630596,77.4802890932983,55.88235294117647,1610612739,53,47,2022-10-30T22:55:21Z,2510000,29.0,159.0,1,right,E. Mobley 16' fadeaway Jump Shot (6 PTS) (D. Mitchell 6 AST),"[1630596, 1628378]",1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,16.19,Made,,,,,6.0,D. Mitchell,1628378.0,6.0,,,,,,,,,,
256,PT04M26.00S,2022-10-30T22:53:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.703679369250986,53.431372549019606,1610612752,53,47,2022-10-30T22:53:46Z,2520000,-17.0,20.0,1,left,MISS R. Barrett cutting Layup,[1629628],1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
257,PT04M24.00S,2022-10-30T22:53:43.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,53,47,2022-10-30T22:53:46Z,2530000,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,256.0,5.0,5.0,0.0,,,,,,,,,,,,,,
258,PT04M18.00S,2022-10-30T22:53:49.2Z,2,REGULAR,3pt,Jump Shot,[],1628386,67.49342969776609,62.745098039215684,1610612739,53,47,2022-10-30T22:53:53Z,2540000,64.0,253.0,1,right,MISS J. Allen 26' 3PT,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
259,PT04M15.00S,2022-10-30T22:53:52.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,53,47,2022-10-30T22:53:53Z,2550000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,258.0,3.0,3.0,0.0,,,,,,,,,,,,,,
260,PT04M08.00S,2022-10-30T22:53:59.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,15.588042049934298,40.931372549019606,1610612752,53,47,2022-10-30T22:57:29Z,2560000,45.0,94.0,1,left,MISS D. Rose 10' driving floating Shot - blocked,"[201565, 1630596]",1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
