actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
170,PT00M13.80S,2022-11-21T00:38:07.1Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,26,27,2022-11-21T00:38:08Z,1700000,False,,,0,,C. Osman REBOUND (Off:3 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,169.0,,,,,4.0,1.0,3.0,,
171,PT00M11.30S,2022-11-21T00:38:09.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,76.69185282522996,12.009803921568627,1610612739,26,27,2022-11-21T00:38:13Z,1710000,False,-190.0,167.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,25.27,Missed,,,,,,,,,,,,,,
172,PT00M09.00S,2022-11-21T00:38:11.9Z,1,REGULAR,rebound,offensive,[],1626224,,,1610612739,26,27,2022-11-21T00:38:11Z,1720000,False,,,0,,C. Osman REBOUND (Off:4 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,171.0,,,,,5.0,1.0,4.0,,
173,PT00M01.00S,2022-11-21T00:38:21.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630596,84.83902759526939,49.26470588235294,1610612739,28,27,2022-11-21T00:38:26Z,1730000,False,-4.0,90.0,1,right,E. Mobley 9' turnaround Jump Shot (6 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.01,Made,6.0,D. Garland,1629636.0,5.0,,,,,,,,,,
175,PT00M00.00S,2022-11-21T00:38:29.1Z,1,REGULAR,period,end,[],0,,,1610612748,28,27,2022-11-21T00:38:29Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-11-21T00:41:19.8Z,2,REGULAR,period,start,[],0,,,1610612739,28,27,2022-11-21T00:41:19Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M46.00S,2022-11-21T00:41:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626224,81.42247043363994,94.11764705882352,1610612739,28,27,2022-11-21T00:41:36Z,1770000,False,221.0,122.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,25.21,Missed,,,,,,,,,,,,,,
178,PT11M43.00S,2022-11-21T00:41:35.3Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,28,27,2022-11-21T00:41:35Z,1780000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,177.0,,,,,1.0,1.0,0.0,,
179,PT11M35.00S,2022-11-21T00:41:43.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,28.597240473061763,80.14705882352942,1610612748,28,30,2022-11-21T00:41:47Z,1790000,False,-151.0,216.0,1,left,D. Robinson 26' 3PT  (3 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,26.36,Made,3.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,
181,PT11M24.00S,2022-11-21T00:41:59.4Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612739,28,30,2022-11-21T00:42:14Z,1810000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Garland 2 FT),"[1628997, 1629636]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,1626301.0,,,,,,,,1.0,0.0,Garland,1629636.0,,,,,
183,PT11M24.00S,2022-11-21T00:42:23.3Z,2,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,29,30,2022-11-21T00:42:23Z,1830000,False,,,0,,D. Garland Free Throw 1 of 2 (8 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
184,PT11M24.00S,2022-11-21T00:42:39.9Z,2,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,30,30,2022-11-21T00:42:39Z,1840000,False,,,0,,D. Garland Free Throw 2 of 2 (9 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
185,PT11M06.00S,2022-11-21T00:43:00.6Z,2,REGULAR,3pt,Jump Shot,[],1628997,31.09395532194481,36.51960784313725,1610612748,30,30,2022-11-21T00:43:15Z,1850000,False,67.0,240.0,1,left,MISS C. Martin 24' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,24.91,Missed,,,,,,,,,,,,,,
186,PT11M03.00S,2022-11-21T00:43:03.6Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,30,30,2022-11-21T00:43:04Z,1860000,False,,,0,,C. Osman REBOUND (Off:4 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,185.0,,,,,6.0,2.0,4.0,,
187,PT10M57.00S,2022-11-21T00:43:11.5Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612739,30,30,2022-11-21T00:43:22Z,1870000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Okoro 2 FT),"[1628997, 1630171]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,203593.0,,,,,,,,2.0,0.0,Okoro,1630171.0,,,,,
189,PT10M57.00S,2022-11-21T00:43:37.7Z,2,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,30,30,2022-11-21T00:43:37Z,1890000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
190,PT10M57.00S,2022-11-21T00:43:37.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,30,30,2022-11-21T00:43:37Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,189.0,,,,,,,,,
191,PT10M57.00S,2022-11-21T00:43:52.9Z,2,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,31,30,2022-11-21T00:43:52Z,1910000,False,,,0,,I. Okoro Free Throw 2 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
192,PT10M38.00S,2022-11-21T00:44:16.8Z,2,REGULAR,foul,personal,[],1629636,,,1610612748,31,30,2022-11-21T00:44:24Z,1920000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1628997]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,1162.0,,,,,,,,1.0,0.0,Martin,1628997.0,,,,,
194,PT10M23.00S,2022-11-21T00:44:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.703679369250986,44.6078431372549,1610612748,31,30,2022-11-21T00:45:01Z,1940000,False,27.0,20.0,1,left,MISS M. Strus driving finger roll Layup,[1629622],1610612748.0,MIA,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,3.35,Missed,,,,,,,,,,,,,,
195,PT10M19.00S,2022-11-21T00:44:52.4Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,31,30,2022-11-21T00:44:54Z,1950000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,194.0,,,,,3.0,3.0,0.0,,
196,PT10M12.00S,2022-11-21T00:45:03.3Z,2,REGULAR,foul,personal,[],1629622,,,1610612739,31,30,2022-11-21T00:45:11Z,1960000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1630596]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Left,,,,1162.0,,,,,,,,1.0,0.0,Mobley,1630596.0,,,,,
199,PT10M12.00S,2022-11-21T00:45:36.6Z,2,REGULAR,substitution,out,[],1628997,,,1610612739,31,30,2022-11-21T00:46:10Z,1990000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M12.00S,2022-11-21T00:45:36.6Z,2,REGULAR,substitution,in,[],200768,,,1610612739,31,30,2022-11-21T00:46:10Z,2000000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M02.00S,2022-11-21T00:46:23.5Z,2,REGULAR,3pt,Jump Shot,[],1626224,79.97700394218134,3.431372549019608,1610612739,31,30,2022-11-21T00:46:28Z,2010000,False,-233.0,136.0,1,right,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,26.95,Missed,,,,,,,,,,,,,,
202,PT10M00.00S,2022-11-21T00:46:25.5Z,2,REGULAR,rebound,offensive,[],1627747,,,1610612739,31,30,2022-11-21T00:46:28Z,2020000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201.0,,,,,4.0,3.0,1.0,,
203,PT09M51.00S,2022-11-21T00:46:35.2Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,31,30,2022-11-21T00:46:38Z,2030000,False,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1629312]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,2.0,Highsmith,1629312.0,,,,,,,,,,,,,,,,,
204,PT09M51.00S,2022-11-21T00:46:35.2Z,2,REGULAR,steal,,[],1629312,,,1610612748,31,30,2022-11-21T00:46:37Z,2040000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
205,PT09M43.00S,2022-11-21T00:46:45.3Z,2,REGULAR,foul,personal,[],1627747,,,1610612748,31,30,2022-11-21T00:46:57Z,2050000,False,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1629312]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,,2.0,0.0,Highsmith,1629312.0,,,,,
207,PT09M37.00S,2022-11-21T00:47:11.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,26.62614980289093,83.82352941176471,1610612748,31,30,2022-11-21T00:47:22Z,2070000,False,-169.0,198.0,1,left,MISS K. Lowry 26' turnaround 3PT,[200768],1610612748.0,MIA,turnaround,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,26.02,Missed,,,,,,,,,,,,,,
208,PT09M35.00S,2022-11-21T00:47:13.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,31,30,2022-11-21T00:47:22Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,207.0,,,,,,,,,
209,PT09M35.00S,2022-11-21T00:47:23.1Z,2,REGULAR,foul,personal,[],1629636,,,1610612748,31,30,2022-11-21T00:47:31Z,2090000,False,,,0,,D. Garland loose ball personal FOUL (2 PF),"[1629636, 200768]",1610612739.0,CLE,loose ball,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,,,,1626301.0,,,,,,,,2.0,0.0,Lowry,200768.0,,,,,
211,PT09M28.00S,2022-11-21T00:47:40.5Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,31,30,2022-11-21T00:47:44Z,2110000,False,,,0,,K. Lowry bad pass TURNOVER (4 TO),"[200768, 1627747]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,4.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
212,PT09M28.00S,2022-11-21T00:47:40.5Z,2,REGULAR,steal,,[],1627747,,,1610612739,31,30,2022-11-21T00:47:43Z,2120000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
213,PT09M18.00S,2022-11-21T00:47:52.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,87.59855453350855,62.5,1610612739,31,30,2022-11-21T00:50:36Z,2130000,False,62.0,64.0,1,right,MISS D. Garland 8' turnaround Shot,[1629636],1610612739.0,CLE,turnaround,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.95,Missed,,,,,,,,,,,,,,
214,PT09M16.00S,2022-11-21T00:47:54.2Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,31,30,2022-11-21T00:50:36Z,2140000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,213.0,,,,,3.0,1.0,2.0,,
215,PT09M16.00S,2022-11-21T00:47:55.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630596,94.40999984741211,50.0,1610612739,31,30,2022-11-21T00:50:58Z,2150000,False,0.0,0.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
216,PT09M15.00S,2022-11-21T00:47:56.6Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,31,30,2022-11-21T00:50:58Z,2160000,False,,,0,,E. Mobley REBOUND (Off:3 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,215.0,,,,,4.0,1.0,3.0,,
217,PT09M15.00S,2022-11-21T00:48:01.5Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630596,94.40999984741211,50.0,1610612739,33,30,2022-11-21T00:51:06Z,2170000,False,0.0,0.0,1,right,E. Mobley putback DUNK (8 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,8.0,,,,,,,,,,,,,
218,PT08M47.00S,2022-11-21T00:48:20.4Z,2,REGULAR,2pt,Jump Shot,[],1629312,17.0335085413929,32.59803921568628,1610612748,33,30,2022-11-21T00:53:28Z,2180000,False,87.0,108.0,1,left,MISS H. Highsmith 13' driving floating Shot,[1629312],1610612748.0,MIA,driving floating,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,13.84,Missed,,,,,,,,,,,,,,
219,PT08M45.00S,2022-11-21T00:48:22.4Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,33,30,2022-11-21T00:53:28Z,2190000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,218.0,,,,,5.0,4.0,1.0,,
220,PT08M43.00S,2022-11-21T00:48:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,93.9060446780552,50.0,1610612739,35,30,2022-11-21T00:48:34Z,2200000,False,0.0,5.0,1,right,I. Okoro running Layup (8 PTS) (C. LeVert 2 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,0.48,Made,8.0,C. LeVert,1627747.0,2.0,,,,,,,,,,
222,PT08M43.00S,2022-11-21T00:48:31.5Z,2,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612739,35,30,2022-11-21T00:48:44Z,2220000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Okoro 1 FT),"[1629130, 1630171]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,203593.0,,,,,,,,1.0,0.0,Okoro,1630171.0,,,,,
224,PT08M43.00S,2022-11-21T00:48:55.0Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630171,,,1610612739,36,30,2022-11-21T00:48:55Z,2240000,False,,,0,,I. Okoro Free Throw 1 of 1 (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
225,PT08M32.00S,2022-11-21T00:49:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.178055190538765,52.94117647058824,1610612748,36,30,2022-11-21T00:49:12Z,2250000,False,-15.0,15.0,1,left,MISS M. Strus driving Layup,[1629622],1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,2.1,Missed,,,,,,,,,,,,,,
226,PT08M30.00S,2022-11-21T00:49:09.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,36,30,2022-11-21T00:49:12Z,2260000,False,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,225.0,,,,,5.0,2.0,3.0,,
227,PT08M27.00S,2022-11-21T00:49:13.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,92.72339027595268,49.50980392156863,1610612739,38,30,2022-11-21T00:54:53Z,2270000,False,-2.0,16.0,1,right,E. Mobley running DUNK (10 PTS) (C. LeVert 3 AST),"[1630596, 1627747]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,1.61,Made,10.0,C. LeVert,1627747.0,3.0,,,,,,,,,,
229,PT08M27.00S,2022-11-21T00:49:21.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,38,30,2022-11-21T00:49:21Z,2290000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M27.00S,2022-11-21T00:50:32.3Z,2,REGULAR,substitution,out,[],1629636,,,1610612748,38,30,2022-11-21T00:52:00Z,2300000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M27.00S,2022-11-21T00:50:32.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612748,38,30,2022-11-21T00:52:00Z,2310000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M10.00S,2022-11-21T00:52:29.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,8.623521681997373,59.55882352941176,1610612748,38,30,2022-11-21T00:52:34Z,2320000,False,-48.0,29.0,1,left,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.57,Missed,,,,,,,,,,,,,,
233,PT08M07.00S,2022-11-21T00:52:32.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,38,30,2022-11-21T00:52:34Z,2330000,False,,,0,,E. Mobley REBOUND (Off:3 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,232.0,,,,,6.0,3.0,3.0,,
234,PT07M55.00S,2022-11-21T00:52:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.64323258869908,49.754901960784316,1610612739,40,30,2022-11-21T00:52:47Z,2340000,False,-1.0,7.0,1,right,C. Osman driving Layup (5 PTS) (E. Mobley 2 AST),"[1626224, 1630596]",1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,0.74,Made,5.0,E. Mobley,1630596.0,2.0,,,,,,,,,,
236,PT07M49.00S,2022-11-21T00:52:53.4Z,2,REGULAR,foul,personal,[],1628378,,,1610612748,40,30,2022-11-21T00:53:00Z,2360000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 200768]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,1162.0,,,,,,,,2.0,0.0,Lowry,200768.0,,,,,
238,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612748,40,30,2022-11-21T00:53:13Z,2380000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,40,30,2022-11-21T00:53:13Z,2390000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,40,30,2022-11-21T00:53:13Z,2400000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612748,40,30,2022-11-21T00:53:13Z,2410000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,40,30,2022-11-21T00:53:13Z,2420000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M49.00S,2022-11-21T00:53:01.5Z,2,REGULAR,substitution,in,[],1631107,,,1610612748,40,30,2022-11-21T00:53:13Z,2430000,False,,,0,,SUB in: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M35.00S,2022-11-21T00:53:37.7Z,2,REGULAR,3pt,Jump Shot,[],1629622,32.14520367936925,58.82352941176471,1610612748,40,30,2022-11-21T00:56:29Z,2440000,False,-44.0,250.0,1,left,MISS M. Strus 25' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,25.36,Missed,,,,,,,,,,,,,,
245,PT07M31.00S,2022-11-21T00:53:42.1Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,40,30,2022-11-21T00:53:42Z,2450000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,244.0,,,,,3.0,2.0,1.0,,
246,PT07M31.00S,2022-11-21T00:53:42.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,40,32,2022-11-21T00:53:42Z,2460000,False,0.0,0.0,1,left,B. Adebayo tip DUNK (12 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,12.0,,,,,,,,,,,,,
247,PT07M05.00S,2022-11-21T00:54:08.1Z,2,REGULAR,2pt,Jump Shot,[],1628378,84.05059132720105,66.91176470588235,1610612739,40,32,2022-11-21T00:54:13Z,2470000,False,85.0,97.0,1,right,MISS D. Mitchell 12' turnaround fadeaway Shot,[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,12.9,Missed,,,,,,,,,,,,,,
248,PT07M02.00S,2022-11-21T00:54:11.1Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,40,32,2022-11-21T00:54:13Z,2480000,False,,,0,,N. Jovic REBOUND (Off:1 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,247.0,,,,,3.0,2.0,1.0,,
249,PT07M00.00S,2022-11-21T00:54:12.8Z,2,REGULAR,turnover,bad pass,[],200768,,,1610612748,40,32,2022-11-21T00:54:17Z,2490000,False,,,0,,K. Lowry bad pass TURNOVER (5 TO),"[200768, 1628378]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Right,5.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
250,PT07M00.00S,2022-11-21T00:54:12.8Z,2,REGULAR,steal,,[],1628378,,,1610612739,40,32,2022-11-21T00:54:15Z,2500000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
251,PT06M57.00S,2022-11-21T00:54:21.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631107,,,1610612739,40,32,2022-11-21T00:54:31Z,2510000,False,,,0,,N. Jovic shooting personal FOUL (2 PF) (Okoro 2 FT),"[1631107, 1630171]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,1162.0,,,,,,,,2.0,0.0,Okoro,1630171.0,,,,,
253,PT06M57.00S,2022-11-21T00:54:40.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630171,,,1610612739,40,32,2022-11-21T00:54:40Z,2530000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
254,PT06M57.00S,2022-11-21T00:54:40.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,40,32,2022-11-21T00:54:40Z,2540000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,,,,,
