actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
45,PT07M31.00S,2022-12-27T00:16:22.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,22.158344283837057,91.66666666666666,1610612751,7,9,2022-12-27T00:16:30Z,450000,False,-208.0,156.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
46,PT07M27.00S,2022-12-27T00:16:26.4Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,7,9,2022-12-27T00:16:26Z,460000,False,,,0,,B. Simmons REBOUND (Off:1 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,
47,PT07M24.00S,2022-12-27T00:16:30.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201142,17.16491458607096,60.29411764705882,1610612751,7,9,2022-12-27T00:16:36Z,470000,False,-51.0,109.0,1,left,MISS K. Durant 12' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.05,Missed,,,,,,,,,,,,,,,,,,
48,PT07M22.00S,2022-12-27T00:16:32.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,7,9,2022-12-27T00:16:36Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,47.0,,,,,,,,,,,,,
50,PT07M18.00S,2022-12-27T00:16:54.9Z,1,REGULAR,foul,personal,[],1629651,,,1610612739,7,9,2022-12-27T00:17:05Z,500000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1628386]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628951.0,,,,1.0,0.0,Allen,1628386.0
52,PT07M02.00S,2022-12-27T00:17:25.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.88764783180025,59.55882352941176,1610612739,10,9,2022-12-27T00:17:32Z,520000,False,48.0,249.0,1,right,D. Mitchell 25' 3PT step back (5 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.39,Made,5.0,,,,,,,,,,,,,,,,,
53,PT06M43.00S,2022-12-27T00:17:43.7Z,1,REGULAR,2pt,Jump Shot,[],201142,6.783837056504599,70.58823529411765,1610612751,10,11,2022-12-27T00:17:48Z,530000,False,-103.0,11.0,1,left,K. Durant 10' fadeaway Jump Shot (5 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,10.35,Made,5.0,,,,,,,,,,,,,,,,,
54,PT06M30.00S,2022-12-27T00:18:19.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,11,2022-12-27T00:18:19Z,540000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M30.00S,2022-12-27T00:20:15.3Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,10,11,2022-12-27T00:21:09Z,550000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M30.00S,2022-12-27T00:20:15.3Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,10,11,2022-12-27T00:21:09Z,560000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M24.00S,2022-12-27T00:21:38.5Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612739,10,11,2022-12-27T00:21:38Z,570000,False,,,0,,Jump Ball B. Simmons vs. J. Allen: Tip to K. Irving,"[202681, 1627732, 1628386]",1610612751.0,BKN,heldball,K. Irving,202681.0,Irving,K. Irving,Simmons,1627732.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
60,PT06M24.00S,2022-12-27T00:21:38.5Z,1,REGULAR,turnover,bad pass,[],1630205,,,1610612739,10,11,2022-12-27T00:22:33Z,600000,False,,,0,,L. Stevens bad pass TURNOVER (1 TO),"[1630205, 1627732]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,Simmons,1627732.0,,,,
61,PT06M24.00S,2022-12-27T00:21:38.5Z,1,REGULAR,steal,,[],1627732,,,1610612751,10,11,2022-12-27T00:21:38Z,610000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
62,PT06M22.00S,2022-12-27T00:21:40.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,6.652431011826544,51.71568627450981,1610612751,10,13,2022-12-27T00:21:50Z,620000,False,-9.0,10.0,1,left,R. O'Neale running DUNK (4 PTS) (K. Irving 1 AST),"[1626220, 202681]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.32,Made,4.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,
64,PT06M08.00S,2022-12-27T00:21:54.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.83639947437582,21.813725490196077,1610612739,10,13,2022-12-27T00:22:11Z,640000,False,-141.0,259.0,1,right,MISS D. Mitchell 29' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,29.5,Missed,,,,,,,,,,,,,,,,,,
65,PT06M05.00S,2022-12-27T00:21:57.2Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,10,13,2022-12-27T00:21:57Z,650000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,
66,PT06M00.00S,2022-12-27T00:22:02.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,24.78646517739816,89.70588235294117,1610612751,10,16,2022-12-27T00:23:24Z,660000,False,-199.0,180.0,1,left,R. O'Neale 26' 3PT running (7 PTS) (B. Simmons 2 AST),"[1626220, 1627732]",1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.83,Made,7.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
68,PT05M46.00S,2022-12-27T00:22:18.8Z,1,REGULAR,foul,personal,[],202681,,,1610612739,10,16,2022-12-27T00:22:36Z,680000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 1630205]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1627961.0,,,,1.0,0.0,Stevens,1630205.0
70,PT05M46.00S,2022-12-27T00:22:24.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,10,16,2022-12-27T00:22:42Z,700000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2022-12-27T00:22:24.1Z,1,REGULAR,substitution,out,[],1629651,,,1610612739,10,16,2022-12-27T00:22:42Z,710000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M46.00S,2022-12-27T00:22:24.1Z,1,REGULAR,substitution,in,[],201567,,,1610612739,10,16,2022-12-27T00:22:42Z,720000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M46.00S,2022-12-27T00:22:24.1Z,1,REGULAR,substitution,in,[],203933,,,1610612739,10,16,2022-12-27T00:22:42Z,730000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M38.00S,2022-12-27T00:23:00.5Z,1,REGULAR,foul,offensive,[],1628378,,,1610612739,10,16,2022-12-27T00:23:07Z,740000,False,,,0,,D. Mitchell offensive FOUL (1 PF),"[1628378, 202681]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2004.0,,,,1.0,0.0,Irving,202681.0
76,PT05M38.00S,2022-12-27T00:23:00.5Z,1,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,10,16,2022-12-27T00:23:00Z,760000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2004.0,1.0,,,,,,
77,PT05M22.00S,2022-12-27T00:23:28.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203933,9.017739816031538,96.07843137254902,1610612751,10,19,2022-12-27T00:23:33Z,770000,False,-230.0,32.0,1,left,T. Warren 3PT  (3 PTS) (R. O'Neale 1 AST),"[203933, 1626220]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.27,Made,3.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,,
79,PT05M01.00S,2022-12-27T00:23:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,93.51182654402102,51.225490196078425,1610612739,10,19,2022-12-27T00:23:54Z,790000,False,6.0,8.0,1,right,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2022-12-27T00:23:50.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,10,19,2022-12-27T00:23:54Z,800000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,79.0,3.0,2.0,1.0,,,,,,,,,,
81,PT04M51.00S,2022-12-27T00:23:59.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,89.30683311432325,40.19607843137255,1610612739,10,19,2022-12-27T00:24:04Z,810000,False,-49.0,48.0,1,right,MISS C. LeVert 6' pullup bank Shot,[1627747],1610612739.0,CLE,pullup bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2022-12-27T00:24:03.6Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,10,19,2022-12-27T00:24:04Z,820000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,
83,PT04M44.00S,2022-12-27T00:24:06.4Z,1,REGULAR,2pt,Jump Shot,[],202681,22.815374507227332,45.83333333333333,1610612751,10,19,2022-12-27T00:24:13Z,830000,False,21.0,162.0,1,left,MISS K. Irving 16' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,16.33,Missed,,,,,,,,,,,,,,,,,,
84,PT04M39.00S,2022-12-27T00:24:11.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,10,19,2022-12-27T00:24:13Z,840000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
85,PT04M25.00S,2022-12-27T00:24:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.28449408672799,55.392156862745104,1610612739,10,19,2022-12-27T00:24:31Z,850000,False,27.0,76.0,1,right,MISS C. LeVert 8' turnaround Shot,[1627747],1610612739.0,CLE,turnaround,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.1,Missed,,,,,,,,,,,,,,,,,,
86,PT04M23.00S,2022-12-27T00:24:25.7Z,1,REGULAR,rebound,offensive,[],201567,,,1610612739,10,19,2022-12-27T00:24:41Z,860000,False,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,85.0,2.0,1.0,1.0,,,,,,,,,,
87,PT04M22.00S,2022-12-27T00:24:30.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201567,94.40999984741211,50.0,1610612739,12,19,2022-12-27T00:24:45Z,870000,False,0.0,0.0,1,right,K. Love tip Layup (2 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
