actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
264,PT03M36.00S,2023-02-09T00:54:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,6.521024967148489,49.26470588235294,1610612739,47,34,2023-02-09T00:54:47Z,2560000,False,4.0,9.0,1,left,R. Neto driving Layup (6 PTS),[203526],1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.95,Made,6.0,,,,,,,,,,,,,,,,,
265,PT03M31.00S,2023-02-09T00:54:47.8Z,2,REGULAR,foul,personal,[],203526,,,1610612765,47,34,2023-02-09T00:55:09Z,2570000,False,,,0,,R. Neto personal FOUL (2 PF),"[203526, 1631093]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628159.0,,,,,,,,2.0,0.0,Ivey,1631093.0,,
267,PT03M31.00S,2023-02-09T00:55:11.4Z,2,REGULAR,substitution,out,[],202709,,,1610612765,47,34,2023-02-09T00:55:15Z,2590000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M31.00S,2023-02-09T00:55:11.4Z,2,REGULAR,substitution,in,[],1630165,,,1610612765,47,34,2023-02-09T00:55:15Z,2600000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M24.00S,2023-02-09T00:55:26.0Z,2,REGULAR,3pt,Jump Shot,[],202711,84.83902759526939,3.1862745098039214,1610612765,47,37,2023-02-09T00:55:32Z,2610000,False,-234.0,90.0,1,right,B. Bogdanovic 25' 3PT  (10 PTS) (K. Hayes 1 AST),"[202711, 1630165]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left,25.08,Made,10.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
271,PT03M05.00S,2023-02-09T00:55:45.9Z,2,REGULAR,2pt,Jump Shot,[],1630596,27.414586070959263,48.28431372549019,1610612739,47,37,2023-02-09T00:55:54Z,2630000,False,9.0,205.0,1,left,MISS E. Mobley 20' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,20.54,Missed,,,,,,,,,,,,,,,,,,
272,PT03M05.00S,2023-02-09T00:55:45.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,47,37,2023-02-09T00:55:54Z,2640000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,271.0,,,,,,,,,
274,PT03M05.00S,2023-02-09T00:55:53.6Z,2,REGULAR,substitution,out,[],1629731,,,1610612765,47,37,2023-02-09T00:56:00Z,2660000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M05.00S,2023-02-09T00:55:53.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612765,47,37,2023-02-09T00:56:00Z,2670000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M48.00S,2023-02-09T00:56:17.0Z,2,REGULAR,3pt,Jump Shot,[],1630587,91.80354796320631,3.431372549019608,1610612765,47,37,2023-02-09T00:56:22Z,2680000,False,-233.0,25.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
277,PT02M44.00S,2023-02-09T00:56:21.0Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,47,37,2023-02-09T00:56:22Z,2690000,False,,,0,,J. Allen REBOUND (Off:6 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,276.0,8.0,2.0,6.0,,,,,,
278,PT02M41.00S,2023-02-09T00:56:27.6Z,2,REGULAR,foul,personal,[],1630165,,,1610612739,47,37,2023-02-09T00:56:41Z,2700000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 203526]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2715.0,,,,,,,,1.0,0.0,Neto,203526.0,,
280,PT02M41.00S,2023-02-09T00:56:45.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,47,37,2023-02-09T00:56:45Z,2720000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M41.00S,2023-02-09T00:58:39.4Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,47,37,2023-02-09T00:59:14Z,2730000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M41.00S,2023-02-09T00:58:39.4Z,2,REGULAR,substitution,in,[],1626224,,,1610612739,47,37,2023-02-09T00:59:14Z,2740000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M34.00S,2023-02-09T00:59:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,8.015768725361367,44.018075980392155,1610612739,47,37,2023-02-09T00:59:42Z,2750000,False,30.0,23.0,1,left,MISS R. Neto driving Layup,[203526],1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
284,PT02M34.00S,2023-02-09T00:59:34.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,47,37,2023-02-09T00:59:57Z,2760000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,283.0,,,,,,,,,
285,PT02M34.00S,2023-02-09T00:59:40.8Z,2,REGULAR,foul,personal,[],1628386,,,1610612765,47,37,2023-02-09T01:00:03Z,2770000,False,,,0,,J. Allen loose ball personal FOUL (1 PF),"[1628386, 1630191]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,1627961.0,,,,,,,,1.0,1.0,Stewart,1630191.0,,
287,PT02M24.00S,2023-02-09T00:59:59.2Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,47,37,2023-02-09T01:00:06Z,2790000,False,,,0,,J. Ivey lost ball TURNOVER (2 TO),"[1631093, 203526]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,,,,,,,,,,,Neto,203526.0
288,PT02M24.00S,2023-02-09T00:59:59.2Z,2,REGULAR,steal,,[],203526,,,1610612739,47,37,2023-02-09T01:00:02Z,2800000,False,,,0,,R. Neto STEAL (2 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
290,PT02M06.00S,2023-02-09T01:00:34.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,33.065045992115635,51.470588235294116,1610612739,47,37,2023-02-09T01:00:39Z,2820000,False,-7.0,258.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
291,PT02M03.00S,2023-02-09T01:00:37.9Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,47,37,2023-02-09T01:00:39Z,2830000,False,,,0,,J. Allen REBOUND (Off:7 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,290.0,9.0,2.0,7.0,,,,,,
292,PT02M02.00S,2023-02-09T01:00:38.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,10.775295663600525,42.51685049019608,1610612739,49,37,2023-02-09T01:00:49Z,2840000,False,37.0,49.0,1,left,J. Allen 6' Hook (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,14.0,,,,,,,,,,,,,,,,,
293,PT01M46.00S,2023-02-09T01:00:54.6Z,2,REGULAR,3pt,Jump Shot,[],202711,70.12155059132719,14.950980392156863,1610612765,49,37,2023-02-09T01:01:02Z,2850000,False,-175.0,228.0,1,right,MISS B. Bogdanovic 28' step back 3PT,[202711],1610612765.0,DET,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,28.79,Missed,,,,,,,,,,,,,,,,,,
294,PT01M42.00S,2023-02-09T01:00:58.6Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,49,37,2023-02-09T01:01:02Z,2860000,False,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,293.0,4.0,4.0,0.0,,,,,,
295,PT01M37.00S,2023-02-09T01:01:03.7Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,49,37,2023-02-09T01:10:13Z,2870000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1630191]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,,,,Stewart,1630191.0
296,PT01M37.00S,2023-02-09T01:01:03.7Z,2,REGULAR,steal,,[],1630191,,,1610612765,49,37,2023-02-09T01:01:06Z,2880000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
297,PT01M33.00S,2023-02-09T01:01:07.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,67.23061760840999,25.245098039215684,1610612765,49,40,2023-02-09T01:01:23Z,2890000,False,-124.0,256.0,1,right,J. Ivey 28' 3PT  (8 PTS) (K. Hayes 2 AST),"[1631093, 1630165]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,28.39,Made,8.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
299,PT01M11.00S,2023-02-09T01:01:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.915243101182654,52.20588235294118,1610612739,51,40,2023-02-09T01:01:33Z,2910000,False,-11.0,13.0,1,left,E. Mobley DUNK (13 PTS) (C. LeVert 3 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.67,Made,13.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,
301,PT00M45.50S,2023-02-09T01:01:56.1Z,2,REGULAR,3pt,Jump Shot,[],1630165,93.38042049934296,4.166666666666666,1610612765,51,40,2023-02-09T01:02:00Z,2930000,False,-229.0,10.0,1,right,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
302,PT00M43.00S,2023-02-09T01:01:58.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,51,40,2023-02-09T01:01:58Z,2940000,False,,,0,,J. Allen REBOUND (Off:7 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,301.0,10.0,3.0,7.0,,,,,,
303,PT00M33.00S,2023-02-09T01:02:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.703679369250986,49.754901960784316,1610612739,51,40,2023-02-09T01:02:20Z,2950000,False,1.0,20.0,1,left,MISS C. LeVert driving Layup - blocked,"[1627747, 1630191]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,Stewart,1630191.0,,,,,,,,,,
304,PT00M33.00S,2023-02-09T01:02:10.9Z,2,REGULAR,block,,[],1630191,,,1610612739,51,40,2023-02-09T01:02:17Z,2960000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT00M33.00S,2023-02-09T01:02:10.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,51,40,2023-02-09T01:02:20Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,303.0,,,,,,,,,
307,PT00M20.90S,2023-02-09T01:02:32.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,8.754927726675426,72.30392156862744,1610612739,51,40,2023-02-09T01:02:42Z,2990000,False,-112.0,30.0,1,left,MISS E. Mobley 11' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,11.54,Missed,,,,,,,,,,,,,,,,,,
308,PT00M19.80S,2023-02-09T01:02:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,51,40,2023-02-09T01:02:40Z,3000000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,307.0,,,,,,,,,
310,PT00M15.00S,2023-02-09T01:02:56.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,5.863994743758213,96.56862745098039,1610612739,51,40,2023-02-09T01:03:00Z,3020000,False,-233.0,3.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
311,PT00M12.20S,2023-02-09T01:02:59.3Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,51,40,2023-02-09T01:02:59Z,3030000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,310.0,2.0,2.0,0.0,,,,,,
312,PT00M00.00S,2023-02-09T01:03:12.4Z,2,REGULAR,3pt,Jump Shot,[],1630191,92.32917214191852,95.58823529411765,1610612765,51,40,2023-02-09T01:03:17Z,3040000,False,228.0,20.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2023-02-09T01:03:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,51,40,2023-02-09T01:03:17Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,312.0,,,,,,,,,
314,PT00M00.00S,2023-02-09T01:03:16.5Z,2,REGULAR,period,end,[],0,,,1610612765,51,40,2023-02-09T01:03:16Z,3060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-02-09T01:15:46.7Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612765,51,40,2023-02-09T01:18:18Z,3070000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-02-09T01:15:46.7Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612765,51,40,2023-02-09T01:18:18Z,3080000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-02-09T01:15:46.7Z,3,REGULAR,substitution,in,['startperiod'],1630171,,,1610612765,51,40,2023-02-09T01:18:18Z,3090000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-02-09T01:15:46.7Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,51,40,2023-02-09T01:18:18Z,3100000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-02-09T01:18:32.0Z,3,REGULAR,period,start,[],0,,,1610612765,51,40,2023-02-09T01:18:32Z,3110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M44.00S,2023-02-09T01:18:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630191,32.40801576872536,53.18627450980392,1610612765,51,40,2023-02-09T01:18:53Z,3120000,False,-16.0,252.0,1,left,MISS I. Stewart 25' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
323,PT11M40.00S,2023-02-09T01:18:51.2Z,3,REGULAR,rebound,defensive,[],1630171,,,1610612739,51,40,2023-02-09T01:18:53Z,3130000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,322.0,2.0,1.0,1.0,,,,,,
324,PT11M33.00S,2023-02-09T01:18:57.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,70.12155059132719,26.225490196078432,1610612739,51,40,2023-02-09T01:19:01Z,3140000,False,-119.0,228.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
325,PT11M31.00S,2023-02-09T01:18:59.6Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,40,2023-02-09T01:19:01Z,3150000,False,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,324.0,5.0,3.0,2.0,,,,,,
326,PT11M19.00S,2023-02-09T01:19:11.5Z,3,REGULAR,turnover,bad pass,[],1631093,,,1610612765,51,40,2023-02-09T01:19:18Z,3160000,False,,,0,,J. Ivey bad pass TURNOVER (3 TO),"[1631093, 1627747]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,,,,,,,,,,,LeVert,1627747.0
327,PT11M19.00S,2023-02-09T01:19:11.5Z,3,REGULAR,steal,,[],1627747,,,1610612739,51,40,2023-02-09T01:19:14Z,3170000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
328,PT11M10.00S,2023-02-09T01:19:21.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628386,88.64980289093299,45.588235294117645,1610612739,51,40,2023-02-09T01:19:24Z,3180000,False,-22.0,54.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
329,PT11M08.00S,2023-02-09T01:19:23.0Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,51,40,2023-02-09T01:19:24Z,3190000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,328.0,6.0,4.0,2.0,,,,,,
330,PT10M49.00S,2023-02-09T01:19:41.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,8.492115637319317,49.26470588235294,1610612765,51,42,2023-02-09T01:19:46Z,3200000,False,4.0,27.0,1,left,J. Duren DUNK (6 PTS) (K. Hayes 3 AST),"[1631105, 1630165]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.75,Made,6.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,
332,PT10M33.00S,2023-02-09T01:20:00.7Z,3,REGULAR,foul,personal,[],1630165,,,1610612739,51,42,2023-02-09T01:20:17Z,3220000,False,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1628386]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,,,,,,,,2.0,0.0,Allen,1628386.0,,
334,PT10M24.00S,2023-02-09T01:20:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.77463863337714,50.0,1610612739,53,42,2023-02-09T01:20:34Z,3240000,False,0.0,6.0,1,right,J. Allen cutting DUNK (16 PTS) (C. LeVert 4 AST),"[1628386, 1627747]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.6,Made,16.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,,
336,PT10M04.00S,2023-02-09T01:20:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,17.69053876478318,44.85294117647059,1610612765,53,44,2023-02-09T01:20:52Z,3260000,False,26.0,114.0,1,left,J. Duren 11' turnaround fadeaway Jump Shot (8 PTS) (K. Hayes 4 AST),"[1631105, 1630165]",1610612765.0,DET,turnaround fadeaway,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,11.67,Made,8.0,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,
338,PT09M51.00S,2023-02-09T01:21:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.56307490144546,50.98039215686274,1610612739,55,44,2023-02-09T01:21:05Z,3280000,False,5.0,-1.0,1,right,E. Mobley cutting Layup (15 PTS) (C. LeVert 5 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.51,Made,15.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,
340,PT09M40.00S,2023-02-09T01:21:12.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,7.5722733245729295,52.20588235294118,1610612765,55,46,2023-02-09T01:21:16Z,3300000,False,-11.0,19.0,1,left,I. Stewart driving Layup (6 PTS) (K. Hayes 5 AST),"[1630191, 1630165]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,2.17,Made,6.0,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,
342,PT09M26.00S,2023-02-09T01:21:28.4Z,3,REGULAR,foul,personal,[],1631093,,,1610612739,55,46,2023-02-09T01:21:38Z,3320000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 203526]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,2715.0,,,,,,,,1.0,0.0,Neto,203526.0,,
344,PT09M15.00S,2023-02-09T01:21:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,83.78777923784494,45.34313725490196,1610612739,57,46,2023-02-09T01:22:01Z,3340000,False,-23.0,100.0,1,right,E. Mobley 10' turnaround Jump Shot (17 PTS) (R. Neto 6 AST),"[1630596, 203526]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.26,Made,17.0,R. Neto,203526.0,6.0,,,,,,,,,,,,,,
346,PT09M01.00S,2023-02-09T01:22:10.6Z,3,REGULAR,2pt,Jump Shot,[],202711,7.046649145860711,18.872549019607842,1610612765,57,46,2023-02-09T01:22:17Z,3360000,False,156.0,14.0,1,left,MISS B. Bogdanovic 15' pullup Shot,[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,15.62,Missed,,,,,,,,,,,,,,,,,,
347,PT08M56.00S,2023-02-09T01:22:15.6Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,57,46,2023-02-09T01:22:17Z,3370000,False,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,346.0,5.0,5.0,0.0,,,,,,
348,PT08M50.00S,2023-02-09T01:22:21.7Z,3,REGULAR,3pt,Jump Shot,[],1627747,69.99014454664915,26.715686274509803,1610612739,57,46,2023-02-09T01:22:26Z,3380000,False,-116.0,230.0,1,right,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
349,PT08M46.00S,2023-02-09T01:22:25.7Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,57,46,2023-02-09T01:22:26Z,3390000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,348.0,1.0,1.0,0.0,,,,,,
350,PT08M43.00S,2023-02-09T01:22:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.835085413929041,52.20588235294118,1610612765,57,46,2023-02-09T01:24:16Z,3400000,False,-11.0,21.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
351,PT08M40.00S,2023-02-09T01:22:34.3Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,57,46,2023-02-09T01:24:16Z,3410000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,350.0,5.0,3.0,2.0,,,,,,
352,PT08M34.00S,2023-02-09T01:22:38.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,7.178055190538765,94.85294117647058,1610612765,57,46,2023-02-09T01:22:48Z,3420000,False,-224.0,15.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
353,PT08M31.00S,2023-02-09T01:22:41.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,46,2023-02-09T01:22:48Z,3430000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,352.0,5.0,3.0,2.0,,,,,,
