actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
175,PT09M55.00S,2022-12-20T00:41:39.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,13.748357424441524,38.970588235294116,1610612739,35,25,2022-12-20T00:41:49Z,1720000,False,55.0,77.0,1,left,E. Mobley 9' Hook (4 PTS) (K. Love 2 AST),"[1630596, 201567]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,9.44,Made,,,,,4.0,K. Love,201567.0,2.0,,,,,,,,,,
177,PT09M40.00S,2022-12-20T00:41:59.4Z,2,REGULAR,foul,personal,['3freethrow'],1630596,,,1610612762,35,25,2022-12-20T00:42:06Z,1740000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Markkanen 3 FT),"[1630596, 1628374]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203177.0,,,,2.0,0.0,Markkanen,1628374.0,,
179,PT09M40.00S,2022-12-20T00:42:20.4Z,2,REGULAR,freethrow,1 of 3,[],1628374,,,1610612762,35,26,2022-12-20T00:42:20Z,1760000,False,,,0,,L. Markkanen Free Throw 1 of 3 (10 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
180,PT09M40.00S,2022-12-20T00:42:31.8Z,2,REGULAR,freethrow,2 of 3,[],1628374,,,1610612762,35,27,2022-12-20T00:42:31Z,1770000,False,,,0,,L. Markkanen Free Throw 2 of 3 (11 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
181,PT09M40.00S,2022-12-20T00:42:50.3Z,2,REGULAR,freethrow,3 of 3,[],1628374,,,1610612762,35,28,2022-12-20T00:42:50Z,1780000,False,,,0,,L. Markkanen Free Throw 3 of 3 (12 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
182,PT09M38.00S,2022-12-20T00:43:16.2Z,2,REGULAR,foul,offensive,[],1629636,,,1610612739,35,28,2022-12-20T00:43:51Z,1790000,False,,,0,,D. Garland offensive FOUL (1 PF),"[1629636, 1629638]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,,1.0,0.0,Alexander-Walker,1629638.0,,
184,PT09M38.00S,2022-12-20T00:43:16.2Z,2,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,35,28,2022-12-20T00:43:51Z,1810000,False,,,0,,D. Garland offensive foul TURNOVER (2 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,2.0,,,,,,,,
186,PT09M35.00S,2022-12-20T00:45:08.2Z,2,REGULAR,foul,offensive,[],1628374,,,1610612762,35,28,2022-12-20T00:45:41Z,1830000,False,,,0,,L. Markkanen offensive FOUL (2 PF),"[1628374, 1627747]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203177.0,,,,2.0,0.0,LeVert,1627747.0,,
188,PT09M35.00S,2022-12-20T00:45:08.2Z,2,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,35,28,2022-12-20T00:45:08Z,1850000,False,,,0,,L. Markkanen offensive foul TURNOVER (2 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,203177.0,2.0,,,,,,,,
189,PT09M08.00S,2022-12-20T00:45:49.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,4.812746386333772,98.2843137254902,1610612739,38,28,2022-12-20T00:45:56Z,1860000,False,-241.0,-7.0,1,left,C. LeVert 24' 3PT fadeaway (3 PTS),[1627747],1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,24.15,Made,,,,,3.0,,,,,,,,,,,,,
190,PT08M50.00S,2022-12-20T00:46:07.5Z,2,REGULAR,turnover,lost ball,[],1629020,,,1610612762,38,28,2022-12-20T00:46:14Z,1870000,False,,,0,,J. Vanderbilt lost ball TURNOVER (2 TO),"[1629020, 1626224]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,Osman,1626224.0
191,PT08M50.00S,2022-12-20T00:46:07.5Z,2,REGULAR,steal,,[],1626224,,,1610612739,38,28,2022-12-20T02:16:45Z,1880000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
192,PT08M45.00S,2022-12-20T00:46:12.5Z,2,REGULAR,turnover,bad pass,[],1626224,,,1610612739,38,28,2022-12-20T00:46:19Z,1890000,False,,,0,,C. Osman bad pass TURNOVER (2 TO),"[1626224, 1628374]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,,,Markkanen,1628374.0
193,PT08M45.00S,2022-12-20T00:46:12.5Z,2,REGULAR,steal,,[],1628374,,,1610612762,38,28,2022-12-20T00:46:19Z,1900000,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
194,PT08M33.00S,2022-12-20T00:46:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,92.19776609724047,45.09803921568628,1610612762,38,28,2022-12-20T00:46:34Z,1910000,False,-25.0,21.0,1,right,MISS S. Fontecchio driving Layup - blocked,"[1631323, 201567]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,Love,201567.0,,,,,,
195,PT08M33.00S,2022-12-20T00:46:26.9Z,2,REGULAR,block,,[],201567,,,1610612762,38,28,2022-12-20T00:47:38Z,1920000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M33.00S,2022-12-20T00:46:26.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,38,28,2022-12-20T00:46:34Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,194.0,,,,,,,,,,,,,,,,,
197,PT08M23.00S,2022-12-20T00:46:53.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628374,78.79434954007884,94.11764705882352,1610612762,38,28,2022-12-20T00:48:38Z,1940000,False,221.0,147.0,1,right,MISS L. Markkanen 26' pullup 3PT,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
198,PT08M20.00S,2022-12-20T00:46:56.2Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612762,38,28,2022-12-20T00:46:56Z,1950000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,197.0,2.0,1.0,1.0,,,,,,,,,,,,,,
199,PT08M17.00S,2022-12-20T00:46:58.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631323,68.15045992115637,36.029411764705884,1610612762,38,28,2022-12-20T00:47:03Z,1960000,False,-70.0,247.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
200,PT08M13.00S,2022-12-20T00:47:02.8Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,38,28,2022-12-20T00:47:02Z,1970000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT08M11.00S,2022-12-20T00:47:05.2Z,2,REGULAR,turnover,lost ball,[],1629636,,,1610612739,38,28,2022-12-20T00:49:49Z,1980000,False,,,0,,D. Garland lost ball TURNOVER (3 TO),"[1629636, 1631323]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,,,,,,,Fontecchio,1631323.0
202,PT08M11.00S,2022-12-20T00:47:05.2Z,2,REGULAR,steal,,[],1631323,,,1610612762,38,28,2022-12-20T02:16:25Z,1990000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
203,PT08M06.00S,2022-12-20T00:47:09.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,92.9862023653088,49.754901960784316,1610612762,38,28,2022-12-20T00:47:19Z,2000000,False,-1.0,13.0,1,right,MISS N. Alexander-Walker cutting Layup,[1629638],1610612762.0,UTA,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
204,PT08M02.00S,2022-12-20T00:47:13.9Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,38,28,2022-12-20T00:52:02Z,2010000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,203.0,2.0,2.0,0.0,,,,,,,,,,,,,,
205,PT07M56.00S,2022-12-20T00:47:20.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.178055190538765,48.529411764705884,1610612739,40,28,2022-12-20T00:47:25Z,2020000,False,7.0,15.0,1,left,E. Mobley cutting DUNK (6 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,6.0,C. LeVert,1627747.0,1.0,,,,,,,,,,
208,PT07M56.00S,2022-12-20T00:47:30.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,40,28,2022-12-20T00:47:30Z,2040000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612762,40,28,2022-12-20T00:50:03Z,2050000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,out,[],1629636,,,1610612762,40,28,2022-12-20T00:50:03Z,2060000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,out,[],1629638,,,1610612762,40,28,2022-12-20T00:50:03Z,2070000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,out,[],1629020,,,1610612762,40,28,2022-12-20T00:50:03Z,2080000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,out,[],1631323,,,1610612762,40,28,2022-12-20T00:50:03Z,2090000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612762,40,28,2022-12-20T00:50:03Z,2100000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,40,28,2022-12-20T00:50:03Z,2110000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,40,28,2022-12-20T00:50:03Z,2120000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,in,[],201144,,,1610612762,40,28,2022-12-20T00:50:03Z,2130000,False,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M56.00S,2022-12-20T00:49:18.3Z,2,REGULAR,substitution,in,[],203903,,,1610612762,40,28,2022-12-20T00:50:03Z,2140000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M43.00S,2022-12-20T00:50:30.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,72.22404730617609,81.61764705882352,1610612762,40,28,2022-12-20T00:50:35Z,2150000,False,158.0,209.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
220,PT07M41.00S,2022-12-20T00:50:32.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,28,2022-12-20T00:50:35Z,2160000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
221,PT07M31.00S,2022-12-20T00:50:45.6Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612739,40,28,2022-12-20T00:50:53Z,2170000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Mitchell 2 FT),"[201144, 1628378]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203177.0,,,,1.0,0.0,Mitchell,1628378.0,,
223,PT07M31.00S,2022-12-20T00:51:15.1Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,41,28,2022-12-20T00:51:15Z,2190000,False,,,0,,D. Mitchell Free Throw 1 of 2 (12 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
224,PT07M31.00S,2022-12-20T00:51:34.7Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,42,28,2022-12-20T00:51:34Z,2200000,False,,,0,,D. Mitchell Free Throw 2 of 2 (13 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
225,PT07M12.00S,2022-12-20T00:52:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629659,68.9388961892247,17.647058823529413,1610612762,42,28,2022-12-20T00:52:05Z,2210000,False,-162.0,239.0,1,right,MISS T. Horton-Tucker 28' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,28.9,Missed,,,,,,,,,,,,,,,,,,
226,PT07M09.00S,2022-12-20T00:52:03.4Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,42,28,2022-12-20T00:52:05Z,2220000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT07M04.00S,2022-12-20T00:52:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629659,92.85479632063075,51.71568627450981,1610612762,42,28,2022-12-20T00:52:13Z,2230000,False,9.0,15.0,1,right,MISS T. Horton-Tucker Layup - blocked,"[1629659, 1628386]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,Allen,1628386.0,,,,,,
240,PT07M04.00S,2022-12-20T00:52:08.6Z,2,REGULAR,block,,[],1628386,,,1610612762,42,28,2022-12-20T00:53:32Z,2235000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT07M00.00S,2022-12-20T00:52:12.6Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,42,28,2022-12-20T00:52:13Z,2240000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,227.0,1.0,1.0,0.0,,,,,,,,,,,,,,
229,PT06M57.00S,2022-12-20T00:52:15.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201567,27.151773981603156,79.65686274509804,1610612739,45,28,2022-12-20T00:52:20Z,2250000,False,-148.0,203.0,1,left,K. Love 25' 3PT  (3 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,3.0,C. Osman,1626224.0,1.0,,,,,,,,,,
231,PT06M37.00S,2022-12-20T00:52:39.1Z,2,REGULAR,foul,offensive,[],1629659,,,1610612762,45,28,2022-12-20T00:52:45Z,2270000,False,,,0,,T. Horton-Tucker charge offensive FOUL (1 PF),"[1629659, 201567]",1610612762.0,UTA,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,,,,1.0,0.0,Love,201567.0,,
233,PT06M37.00S,2022-12-20T00:52:39.1Z,2,REGULAR,turnover,offensive foul,[],1629659,,,1610612762,45,28,2022-12-20T00:52:39Z,2290000,False,,,0,,T. Horton-Tucker offensive foul TURNOVER (1 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,1.0,,,,,,,,
234,PT06M37.00S,2022-12-20T00:52:46.1Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,45,28,2022-12-20T00:52:52Z,2300000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M37.00S,2022-12-20T00:52:46.1Z,2,REGULAR,substitution,in,[],1627736,,,1610612739,45,28,2022-12-20T00:52:52Z,2310000,False,,,0,,SUB in: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M25.00S,2022-12-20T00:53:11.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,31.61957950065703,77.20588235294117,1610612739,45,28,2022-12-20T00:53:21Z,2320000,False,-136.0,245.0,1,left,MISS K. Love 28' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
237,PT06M20.00S,2022-12-20T00:53:16.1Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,45,28,2022-12-20T00:53:21Z,2330000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,,,
238,PT06M16.00S,2022-12-20T00:53:19.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,70.90998685939553,14.705882352941178,1610612762,45,28,2022-12-20T00:54:42Z,2340000,False,-176.0,221.0,1,right,MISS J. Clarkson 28' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,28.28,Missed,,,,,,,,,,,,,,,,,,
239,PT06M14.00S,2022-12-20T00:53:21.5Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,45,28,2022-12-20T00:53:25Z,2350000,False,,,0,,J. Allen REBOUND (Off:0 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,238.0,6.0,6.0,0.0,,,,,,,,,,,,,,
241,PT06M04.00S,2022-12-20T00:53:40.1Z,2,REGULAR,turnover,3-second-violation,[],201567,,,1610612739,45,28,2022-12-20T00:57:59Z,2360000,False,,,0,,K. Love 3-second-violation TURNOVER (1 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202901.0,1.0,,,,,,,,
242,PT05M54.00S,2022-12-20T00:54:01.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,78.26872536136662,6.862745098039216,1610612762,45,28,2022-12-20T00:54:09Z,2370000,False,-216.0,152.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
243,PT05M52.00S,2022-12-20T00:54:03.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,45,28,2022-12-20T00:54:17Z,2380000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,242.0,4.0,4.0,0.0,,,,,,,,,,,,,,
244,PT05M47.00S,2022-12-20T00:54:13.8Z,2,REGULAR,foul,offensive,[],1628378,,,1610612739,45,28,2022-12-20T00:54:21Z,2390000,False,,,0,,D. Mitchell offensive FOUL (1 PF),"[1628378, 1629659]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203177.0,,,,1.0,0.0,Horton-Tucker,1629659.0,,
246,PT05M47.00S,2022-12-20T00:54:13.8Z,2,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,45,28,2022-12-20T00:54:13Z,2410000,False,,,0,,D. Mitchell offensive foul TURNOVER (1 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203177.0,1.0,,,,,,,,
247,PT05M20.00S,2022-12-20T00:54:52.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,85.49605781865965,37.99019607843137,1610612762,45,30,2022-12-20T00:55:00Z,2420000,False,-60.0,84.0,1,right,J. Clarkson 10' driving floating Jump Shot (7 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,10.31,Made,,,,,7.0,,,,,,,,,,,,,
248,PT05M06.00S,2022-12-20T00:55:06.9Z,2,REGULAR,turnover,bad pass,[],1627747,,,1610612739,45,30,2022-12-20T00:55:15Z,2430000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 201144]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,,,Conley,201144.0
249,PT05M06.00S,2022-12-20T00:55:06.9Z,2,REGULAR,steal,,[],201144,,,1610612762,45,30,2022-12-20T00:55:14Z,2440000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
250,PT05M01.00S,2022-12-20T00:55:15.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,71.43561103810775,19.11764705882353,1610612762,45,30,2022-12-20T00:55:57Z,2450000,False,-154.0,216.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
251,PT04M59.00S,2022-12-20T00:55:17.5Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,45,30,2022-12-20T00:55:57Z,2460000,False,,,0,,W. Kessler REBOUND (Off:1 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,250.0,3.0,2.0,1.0,,,,,,,,,,,,,,
252,PT04M58.00S,2022-12-20T00:55:19.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631117,94.69448094612353,48.77450980392157,1610612762,45,32,2022-12-20T00:55:49Z,2470000,False,-6.0,-3.0,1,right,W. Kessler putback DUNK (4 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,4.0,,,,,,,,,,,,,
253,PT04M58.00S,2022-12-20T00:55:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,45,32,2022-12-20T00:55:33Z,2480000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M58.00S,2022-12-20T00:56:05.0Z,2,REGULAR,substitution,out,[],201567,,,1610612739,45,32,2022-12-20T00:58:01Z,2490000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M58.00S,2022-12-20T00:56:05.0Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,45,32,2022-12-20T00:58:01Z,2500000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M58.00S,2022-12-20T00:56:05.0Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,45,32,2022-12-20T00:58:01Z,2510000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
