actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
158,PT00M01.10S,2022-10-23T23:38:00.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,67.7562417871222,31.862745098039213,1610612739,30,31,2022-10-23T23:38:10Z,1530000,-91.0,251.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.65,Missed,,,,,,,,,,,,,,,,,,
159,PT00M01.10S,2022-10-23T23:38:00.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,30,31,2022-10-23T23:38:10Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,158.0,,,,,,,,,,,,,
160,PT00M00.00S,2022-10-23T23:38:07.8Z,1,REGULAR,period,end,[],0,,,1610612739,30,31,2022-10-23T23:38:07Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,out,['startperiod'],1626224,,,1610612739,30,31,2022-10-23T23:40:58Z,1560000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,30,31,2022-10-23T23:40:58Z,1570000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612739,30,31,2022-10-23T23:40:58Z,1580000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,in,['startperiod'],201577,,,1610612739,30,31,2022-10-23T23:40:58Z,1590000,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,in,['startperiod'],203526,,,1610612739,30,31,2022-10-23T23:40:58Z,1600000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-10-23T23:39:05.9Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612739,30,31,2022-10-23T23:40:58Z,1610000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-10-23T23:41:08.5Z,2,REGULAR,period,start,[],0,,,1610612739,30,31,2022-10-23T23:41:08Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-10-23T23:41:09.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,30,31,2022-10-23T23:42:51Z,1630000,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,
169,PT11M48.00S,2022-10-23T23:41:19.6Z,2,REGULAR,2pt,Jump Shot,[],1627747,78.53153745072274,72.30392156862744,1610612739,32,31,2022-10-23T23:41:27Z,1640000,112.0,149.0,1,right,C. LeVert 18' step back Jump Shot (2 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,18.63,Made,2.0,,,,,,,,,,,,,,,,,
170,PT11M26.00S,2022-10-23T23:41:40.8Z,2,REGULAR,3pt,Jump Shot,[],1626153,19.004599211563733,5.392156862745098,1610612764,32,31,2022-10-23T23:41:46Z,1650000,223.0,126.0,1,left,MISS D. Wright 25' 3PT,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
171,PT11M23.00S,2022-10-23T23:41:43.8Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,32,31,2022-10-23T23:41:46Z,1660000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,
172,PT11M08.00S,2022-10-23T23:41:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201567,87.72996057818659,46.07843137254902,1610612739,34,31,2022-10-23T23:42:21Z,1670000,-20.0,63.0,1,right,K. Love 6' turnaround Jump Shot (5 PTS) (C. LeVert 1 AST),"[201567, 1627747]",1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,5.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
174,PT10M45.00S,2022-10-23T23:42:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,19.66162943495401,34.31372549019608,1610612764,34,31,2022-10-23T23:42:28Z,1690000,78.0,132.0,1,left,MISS R. Hachimura 15' turnaround fadeaway Shot,[1629060],1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Right,15.38,Missed,,,,,,,,,,,,,,,,,,
175,PT10M41.00S,2022-10-23T23:42:25.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,31,2022-10-23T23:42:28Z,1700000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,
176,PT10M28.00S,2022-10-23T23:42:39.2Z,2,REGULAR,3pt,Jump Shot,[],201567,73.01248357424441,84.80392156862744,1610612739,34,31,2022-10-23T23:42:42Z,1710000,174.0,201.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
177,PT10M25.00S,2022-10-23T23:42:42.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,34,31,2022-10-23T23:42:42Z,1720000,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,
178,PT10M20.00S,2022-10-23T23:42:47.3Z,2,REGULAR,2pt,Jump Shot,[],203115,16.507884362680684,17.401960784313726,1610612764,34,31,2022-10-23T23:42:52Z,1730000,163.0,103.0,1,left,MISS W. Barton 19' pullup Shot,[203115],1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right,19.27,Missed,,,,,,,,,,,,,,,,,,
179,PT10M17.00S,2022-10-23T23:42:50.3Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,31,2022-10-23T23:42:52Z,1740000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right,,,,,,,178.0,3.0,3.0,0.0,,,,,,,,,,
180,PT10M05.00S,2022-10-23T23:43:02.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,83.52496714848883,47.794117647058826,1610612739,36,31,2022-10-23T23:43:06Z,1750000,-11.0,102.0,1,right,R. Neto 10' driving floating bank Jump Shot (2 PTS),[203526],1610612739.0,CLE,driving floating bank,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,2.0,,,,,,,,,,,,,,,,,
181,PT09M51.00S,2022-10-23T23:43:24.1Z,2,REGULAR,2pt,Jump Shot,[],203115,26.888961892247043,31.862745098039213,1610612764,36,31,2022-10-23T23:45:31Z,1760000,91.0,200.0,1,left,MISS W. Barton 21' pullup Shot,[203115],1610612764.0,WAS,pullup,,,Barton,W. Barton,,,,,Mid-Range,16-24 Right Center,21.99,Missed,,,,,,,,,,,,,,,,,,
182,PT09M49.00S,2022-10-23T23:43:26.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,31,2022-10-23T23:43:30Z,1770000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,181.0,,,,,,,,,,,,,
184,PT09M38.00S,2022-10-23T23:43:59.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626153,5.863994743758213,49.754901960784316,1610612764,36,33,2022-10-23T23:44:10Z,1790000,1.0,3.0,1,left,D. Wright driving floating bank Jump Shot (2 PTS),[1626153],1610612764.0,WAS,driving floating bank,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,,,,,,,,,,,,,,,,,
185,PT09M38.00S,2022-10-23T23:44:02.7Z,2,REGULAR,foul,personal,['1freethrow'],201577,,,1610612764,36,33,2022-10-23T23:44:11Z,1800000,,,0,,R. Lopez shooting personal FOUL (1 PF) (Wright 1 FT),"[201577, 1626153]",1610612739.0,CLE,shooting,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2714.0,,1.0,0.0,Wright,1626153.0,,
187,PT09M38.00S,2022-10-23T23:44:25.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626153,,,1610612764,36,33,2022-10-23T23:44:28Z,1820000,,,0,,MISS D. Wright Free Throw 1 of 1,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT09M35.00S,2022-10-23T23:44:28.6Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,36,33,2022-10-23T23:44:28Z,1830000,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,,,
189,PT09M19.00S,2022-10-23T23:44:46.9Z,2,REGULAR,foul,personal,['3freethrow'],1630264,,,1610612739,36,33,2022-10-23T23:45:00Z,1840000,,,0,,A. Gill shooting personal FOUL (1 PF) (Wade 3 FT),"[1630264, 1629731]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2714.0,,1.0,0.0,Wade,1629731.0,,
191,PT09M19.00S,2022-10-23T23:45:15.4Z,2,REGULAR,freethrow,1 of 3,[],1629731,,,1610612739,37,33,2022-10-23T23:45:15Z,1860000,,,0,,D. Wade Free Throw 1 of 3 (3 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
192,PT09M19.00S,2022-10-23T23:45:27.9Z,2,REGULAR,freethrow,2 of 3,[],1629731,,,1610612739,37,33,2022-10-23T23:45:27Z,1870000,,,0,,MISS D. Wade Free Throw 2 of 3,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2022-10-23T23:45:27.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,37,33,2022-10-23T23:45:27Z,1880000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,,,,
194,PT09M19.00S,2022-10-23T23:45:41.6Z,2,REGULAR,freethrow,3 of 3,[],1629731,,,1610612739,38,33,2022-10-23T23:45:41Z,1890000,,,0,,D. Wade Free Throw 3 of 3 (4 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
195,PT09M02.00S,2022-10-23T23:46:00.7Z,2,REGULAR,3pt,Jump Shot,[],1630264,11.251642575558476,4.6568627450980395,1610612764,38,33,2022-10-23T23:46:05Z,1900000,227.0,53.0,1,left,MISS A. Gill step back 3PT,[1630264],1610612764.0,WAS,step back,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
196,PT08M58.00S,2022-10-23T23:46:04.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,38,33,2022-10-23T23:46:05Z,1910000,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,195.0,4.0,4.0,0.0,,,,,,,,,,
197,PT08M39.00S,2022-10-23T23:46:23.5Z,2,REGULAR,turnover,bad pass,[],201577,,,1610612739,38,33,2022-10-23T23:46:27Z,1920000,,,0,,R. Lopez bad pass TURNOVER (1 TO),"[201577, 203115]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Barton,203115.0
198,PT08M39.00S,2022-10-23T23:46:23.5Z,2,REGULAR,steal,,[],203115,,,1610612764,38,33,2022-10-23T23:46:25Z,1930000,,,0,,W. Barton STEAL (1 STL),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
199,PT08M35.00S,2022-10-23T23:46:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203115,6.915243101182654,53.18627450980392,1610612764,38,35,2022-10-23T23:46:34Z,1940000,-16.0,13.0,1,left,W. Barton running Layup (2 PTS),[203115],1610612764.0,WAS,running,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,,,,,,,,,,,,,,,,,
200,PT08M22.00S,2022-10-23T23:46:40.5Z,2,REGULAR,3pt,Jump Shot,[],201567,71.56701708278581,75.98039215686273,1610612739,38,35,2022-10-23T23:46:45Z,1950000,130.0,215.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
201,PT08M19.00S,2022-10-23T23:46:43.5Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,38,35,2022-10-23T23:46:45Z,1960000,,,0,,A. Gill REBOUND (Off:0 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,
202,PT08M10.00S,2022-10-23T23:46:52.1Z,2,REGULAR,3pt,Jump Shot,[],1630264,7.5722733245729295,4.901960784313726,1610612764,38,35,2022-10-23T23:46:57Z,1970000,225.0,19.0,1,left,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,22.63,Missed,,,,,,,,,,,,,,,,,,
203,PT08M07.00S,2022-10-23T23:46:55.1Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,38,35,2022-10-23T23:46:57Z,1980000,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,202.0,5.0,5.0,0.0,,,,,,,,,,
204,PT07M58.00S,2022-10-23T23:47:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.64323258869908,50.98039215686274,1610612739,38,35,2022-10-23T23:47:08Z,1990000,5.0,7.0,1,right,MISS R. Neto driving Layup,[203526],1610612739.0,CLE,driving,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
205,PT07M57.00S,2022-10-23T23:47:05.2Z,2,REGULAR,rebound,offensive,[],201577,,,1610612739,38,35,2022-10-23T23:47:08Z,2000000,,,0,,R. Lopez REBOUND (Off:2 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,204.0,3.0,1.0,2.0,,,,,,,,,,
206,PT07M54.00S,2022-10-23T23:47:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201577,94.30026281208936,50.245098039215684,1610612739,40,35,2022-10-23T23:47:14Z,2010000,1.0,1.0,1,right,R. Lopez putback Layup (4 PTS),[201577],1610612739.0,CLE,putback,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,0.16,Made,4.0,,,,,,,,,,,,,,,,,
207,PT07M40.00S,2022-10-23T23:47:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,7.835085413929041,49.50980392156863,1610612764,40,37,2022-10-23T23:47:30Z,2020000,2.0,21.0,1,left,A. Gill cutting Layup (2 PTS) (D. Wright 2 AST),"[1630264, 1626153]",1610612764.0,WAS,cutting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,2.12,Made,2.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,
210,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,out,[],201567,,,1610612739,40,37,2022-10-23T23:48:05Z,2050000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,40,37,2022-10-23T23:48:05Z,2060000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,out,[],1629060,,,1610612739,40,37,2022-10-23T23:48:05Z,2070000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,out,[],1630264,,,1610612739,40,37,2022-10-23T23:48:05Z,2080000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,40,37,2022-10-23T23:48:05Z,2090000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,40,37,2022-10-23T23:48:05Z,2100000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,in,[],203078,,,1610612739,40,37,2022-10-23T23:48:05Z,2110000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M27.00S,2022-10-23T23:47:40.4Z,2,REGULAR,substitution,in,[],1628398,,,1610612739,40,37,2022-10-23T23:48:05Z,2120000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M19.00S,2022-10-23T23:48:21.6Z,2,REGULAR,3pt,Jump Shot,[],203526,69.20170827858082,74.50980392156863,1610612739,40,37,2022-10-23T23:49:17Z,2130000,123.0,237.0,1,right,MISS R. Neto 26' pullup 3PT,[203526],1610612739.0,CLE,pullup,,,Neto,R. Neto,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,,
219,PT07M19.00S,2022-10-23T23:48:26.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,40,37,2022-10-23T23:48:26Z,2140000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,218.0,,,,,,,,,,,,,
220,PT07M10.00S,2022-10-23T23:48:35.4Z,2,REGULAR,turnover,lost ball,[],1626153,,,1610612764,40,37,2022-10-23T23:48:39Z,2150000,,,0,,D. Wright lost ball TURNOVER (1 TO),"[1626153, 203526]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,Neto,203526.0
221,PT07M10.00S,2022-10-23T23:48:35.4Z,2,REGULAR,steal,,[],203526,,,1610612739,40,37,2022-10-23T23:48:37Z,2160000,,,0,,R. Neto STEAL (1 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
222,PT07M08.00S,2022-10-23T23:48:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",203526,93.38042049934296,50.245098039215684,1610612739,42,37,2022-10-23T23:48:55Z,2170000,1.0,10.0,1,right,R. Neto running Layup (4 PTS),[203526],1610612739.0,CLE,running,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
223,PT07M08.00S,2022-10-23T23:48:49.9Z,2,REGULAR,violation,defensive goaltending,[],1628398,,,1610612739,42,37,2022-10-23T23:50:39Z,2180000,,,0,,K. Kuzma defensive goaltending VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,
224,PT06M55.00S,2022-10-23T23:49:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,9.149145860709593,51.71568627450981,1610612764,42,37,2022-10-23T23:50:15Z,2190000,-9.0,34.0,1,left,MISS D. Gafford cutting Layup - blocked,"[1629655, 1630596]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,Mobley,1630596.0,,,,,,,,
225,PT06M55.00S,2022-10-23T23:49:02.5Z,2,REGULAR,block,,[],1630596,,,1610612764,42,37,2022-10-23T23:49:05Z,2200000,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT06M50.00S,2022-10-23T23:49:07.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,42,37,2022-10-23T23:49:08Z,2210000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,224.0,4.0,3.0,1.0,,,,,,,,,,
227,PT06M49.00S,2022-10-23T23:49:08.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627747,93.51182654402102,52.20588235294118,1610612739,42,37,2022-10-23T23:52:47Z,2220000,11.0,8.0,1,right,MISS C. LeVert running DUNK - blocked,"[1627747, 1628398]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,Kuzma,1628398.0,,,,,,,,
228,PT06M49.00S,2022-10-23T23:49:08.4Z,2,REGULAR,block,,[],1628398,,,1610612739,42,37,2022-10-23T23:51:05Z,2230000,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT06M48.00S,2022-10-23T23:49:09.4Z,2,REGULAR,rebound,offensive,[],203526,,,1610612739,42,37,2022-10-23T23:51:05Z,2240000,,,0,,R. Neto REBOUND (Off:1 Def:0),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,227.0,1.0,0.0,1.0,,,,,,,,,,
230,PT06M48.00S,2022-10-23T23:49:15.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203526,94.40999984741211,50.0,1610612739,42,37,2022-10-23T23:52:08Z,2250000,0.0,0.0,1,right,MISS R. Neto tip Layup,[203526],1610612739.0,CLE,tip,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
231,PT06M46.00S,2022-10-23T23:49:17.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,42,37,2022-10-23T23:51:35Z,2260000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,,
232,PT06M27.00S,2022-10-23T23:49:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,12.302890932982917,39.21568627450981,1610612764,42,37,2022-10-23T23:49:39Z,2270000,54.0,63.0,1,left,MISS W. Barton 8' driving floating bank Shot,[203115],1610612764.0,WAS,driving floating bank,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Right,8.3,Missed,,,,,,,,,,,,,,,,,,
233,PT06M21.00S,2022-10-23T23:49:35.2Z,2,REGULAR,rebound,defensive,[],201577,,,1610612739,42,37,2022-10-23T23:54:09Z,2280000,,,0,,R. Lopez REBOUND (Off:2 Def:2),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,,,
234,PT06M15.00S,2022-10-23T23:49:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201577,92.46057818659659,49.754901960784316,1610612739,44,37,2022-10-23T23:49:49Z,2290000,-1.0,18.0,1,right,R. Lopez reverse Layup (6 PTS),[201577],1610612739.0,CLE,reverse,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,,,,,,,,,,,,,,,,,
235,PT06M15.00S,2022-10-23T23:49:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,44,37,2022-10-23T23:49:53Z,2300000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M15.00S,2022-10-23T23:52:14.1Z,2,REGULAR,substitution,out,[],1627747,,,1610612764,44,37,2022-10-23T23:52:31Z,2310000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M15.00S,2022-10-23T23:52:14.1Z,2,REGULAR,substitution,out,[],203526,,,1610612764,44,37,2022-10-23T23:52:31Z,2320000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
