actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
346,PT11M18.00S,2023-03-16T01:08:37.8Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,60,55,2023-03-16T01:08:42Z,3450000,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,345.0,8.0,5.0,3.0,,,,,,,,
347,PT11M18.00S,2023-03-16T01:08:41.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,60,55,2023-03-16T01:09:38Z,3460000,False,0.0,0.0,1,left,MISS E. Mobley putback Layup,[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
348,PT11M18.00S,2023-03-16T01:08:41.0Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,60,55,2023-03-16T01:08:49Z,3470000,False,,,0,,E. Mobley REBOUND (Off:4 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,347.0,9.0,5.0,4.0,,,,,,,,
349,PT11M18.00S,2023-03-16T01:08:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,5.590000152587891,50.0,1610612739,62,55,2023-03-16T01:08:44Z,3480000,False,0.0,0.0,1,left,E. Mobley tip Layup (11 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,Made,11.0,0.0,,,,,,,,,,,,
350,PT11M18.00S,2023-03-16T01:08:46.1Z,3,REGULAR,foul,personal,['1freethrow'],202699,,,1610612739,62,55,2023-03-16T01:08:53Z,3490000,False,,,0,,T. Harris shooting personal FOUL (3 PF) (Mobley 1 FT),"[202699, 1630596]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,202007.0,3.0,2.0,Mobley,1630596.0,,,,,,,,,,,,,,,
352,PT11M18.00S,2023-03-16T01:09:00.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630596,,,1610612739,62,55,2023-03-16T01:09:14Z,3510000,False,,,0,,MISS E. Mobley Free Throw 1 of 1,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
353,PT11M15.00S,2023-03-16T01:09:03.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,62,55,2023-03-16T01:11:47Z,3520000,False,,,0,,J. Embiid REBOUND (Off:2 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,352.0,11.0,9.0,2.0,,,,,,,,
354,PT10M58.00S,2023-03-16T01:09:19.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,93.64323258869908,65.44117647058823,1610612755,62,55,2023-03-16T01:09:26Z,3530000,False,77.0,7.0,1,right,MISS T. Harris 7' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.75,,,,,,,,,,,,
355,PT10M56.00S,2023-03-16T01:09:21.3Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,62,55,2023-03-16T01:09:26Z,3540000,False,,,0,,L. Stevens REBOUND (Off:0 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,
356,PT10M48.00S,2023-03-16T01:09:29.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,30.56833114323259,27.941176470588236,1610612739,65,55,2023-03-16T01:09:38Z,3550000,False,110.0,235.0,1,left,D. Mitchell 25' 3PT turnaround (11 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,25.94,,,,,,,,,,,,
358,PT10M25.00S,2023-03-16T01:10:14.2Z,3,REGULAR,3pt,Jump Shot,[],201935,66.5735873850197,24.019607843137255,1610612755,65,55,2023-03-16T01:10:20Z,3570000,False,-130.0,262.0,1,right,MISS J. Harden 29' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,29.22,,,,,,,,,,,,
359,PT10M20.00S,2023-03-16T01:10:19.2Z,3,REGULAR,rebound,defensive,[],1629636,,,1610612739,65,55,2023-03-16T01:10:20Z,3580000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,358.0,1.0,1.0,0.0,,,,,,,,
360,PT10M12.00S,2023-03-16T01:10:26.8Z,3,REGULAR,3pt,Jump Shot,[],1630205,32.013797634691194,56.86274509803921,1610612739,68,55,2023-03-16T01:10:31Z,3590000,False,-34.0,248.0,1,left,L. Stevens 25' 3PT  (6 PTS) (D. Garland 4 AST),"[1630205, 1629636]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Center,,,,,,Made,6.0,25.08,,,,,,,,,,D. Garland,1629636.0,4.0
362,PT09M48.00S,2023-03-16T01:10:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.23981603153744,43.13725490196079,1610612755,68,57,2023-03-16T01:10:56Z,3610000,False,-34.0,133.0,1,right,T. Maxey 13' driving floating Jump Shot (13 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,13.75,,,,,,,,,,,,
363,PT09M44.00S,2023-03-16T01:10:55.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630171,7.440867279894875,51.225490196078425,1610612739,70,57,2023-03-16T01:13:39Z,3620000,False,-6.0,17.0,1,left,I. Okoro running DUNK (8 PTS) (D. Garland 5 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.84,,,,,,,,,,D. Garland,1629636.0,5.0
365,PT09M44.00S,2023-03-16T01:11:09.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,70,57,2023-03-16T01:11:09Z,3640000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M22.00S,2023-03-16T01:14:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,88.78120893561103,60.049019607843135,1610612755,70,57,2023-03-16T01:14:57Z,3650000,False,50.0,53.0,1,right,MISS P. Tucker 7' floating Shot,[200782],1610612755.0,PHI,floating,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.3,,,,,,,,,,,,
367,PT09M20.00S,2023-03-16T01:14:53.5Z,3,REGULAR,rebound,offensive,[],200782,,,1610612755,70,57,2023-03-16T01:14:53Z,3660000,False,,,0,,P. Tucker REBOUND (Off:2 Def:0),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,366.0,2.0,0.0,2.0,,,,,,,,
369,PT09M09.00S,2023-03-16T01:15:18.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200782,93.38042049934296,98.0392156862745,1610612755,70,60,2023-03-16T01:15:24Z,3680000,False,240.0,10.0,1,right,P. Tucker 24' 3PT  (3 PTS) (T. Harris 1 AST),"[200782, 202699]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,24.04,,,,,,,,,,T. Harris,202699.0,1.0
371,PT08M44.00S,2023-03-16T01:15:43.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,17.559132720105126,45.588235294117645,1610612739,70,60,2023-03-16T01:15:49Z,3700000,False,22.0,113.0,1,left,MISS D. Mitchell 11' driving floating Shot - blocked,"[1628378, 203954]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.47,,,,,Embiid,203954.0,,,,,,
372,PT08M44.00S,2023-03-16T01:15:43.2Z,3,REGULAR,block,,[],203954,,,1610612739,70,60,2023-03-16T01:15:46Z,3710000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
373,PT08M41.00S,2023-03-16T01:15:46.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,70,60,2023-03-16T01:15:49Z,3720000,False,,,0,,J. Embiid REBOUND (Off:2 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,371.0,12.0,10.0,2.0,,,,,,,,
374,PT08M39.00S,2023-03-16T01:15:48.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,93.24901445466492,50.98039215686274,1610612755,70,62,2023-03-16T01:18:27Z,3730000,False,5.0,11.0,1,right,T. Maxey running reverse Layup (15 PTS) (J. Harden 5 AST),"[1630178, 201935]",1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.2,,,,,,,,,,J. Harden,201935.0,5.0
376,PT08M12.00S,2023-03-16T01:16:15.5Z,3,REGULAR,2pt,Jump Shot,[],1629636,6.915243101182654,15.196078431372548,1610612739,70,62,2023-03-16T01:16:21Z,3750000,False,174.0,13.0,1,left,MISS D. Garland 17' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,Missed,,17.44,,,,,,,,,,,,
377,PT08M10.00S,2023-03-16T01:16:17.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,70,62,2023-03-16T01:16:17Z,3760000,False,,,0,,J. Embiid REBOUND (Off:2 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right,,,,,,,,,376.0,13.0,11.0,2.0,,,,,,,,
378,PT08M05.00S,2023-03-16T01:16:22.8Z,3,REGULAR,3pt,Jump Shot,[],202699,93.77463863337714,96.81372549019608,1610612755,70,65,2023-03-16T01:18:08Z,3770000,False,234.0,6.0,1,right,T. Harris 3PT  (5 PTS) (J. Harden 6 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.42,,,,,,,,,,J. Harden,201935.0,6.0
380,PT08M04.00S,2023-03-16T01:16:29.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,70,65,2023-03-16T01:16:29Z,3790000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M39.00S,2023-03-16T01:20:10.7Z,3,REGULAR,2pt,Jump Shot,[],1630205,5.732588699080158,31.862745098039213,1610612739,70,65,2023-03-16T01:20:23Z,3800000,False,91.0,1.0,1,left,MISS L. Stevens 9' pullup Shot,[1630205],1610612739.0,CLE,pullup,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Right,,,,,,Missed,,9.07,,,,,,,,,,,,
382,PT07M36.00S,2023-03-16T01:20:13.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,70,65,2023-03-16T01:20:16Z,3810000,False,,,0,,J. Embiid REBOUND (Off:2 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,381.0,14.0,12.0,2.0,,,,,,,,
383,PT07M18.00S,2023-03-16T01:20:31.5Z,3,REGULAR,2pt,Jump Shot,[],203954,84.31340341655716,26.225490196078432,1610612755,70,67,2023-03-16T01:20:38Z,3820000,False,-119.0,95.0,1,right,J. Embiid 15' step back Jump Shot (26 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,Made,26.0,15.22,,,,,,,,,,,,
384,PT06M50.00S,2023-03-16T01:20:59.0Z,3,REGULAR,3pt,Jump Shot,[],1629636,31.750985545335087,19.852941176470587,1610612739,70,67,2023-03-16T01:21:04Z,3830000,False,151.0,246.0,1,left,MISS D. Garland 28' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.85,,,,,,,,,,,,
385,PT06M48.00S,2023-03-16T01:21:01.0Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,70,67,2023-03-16T01:21:04Z,3840000,False,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,384.0,3.0,1.0,2.0,,,,,,,,
386,PT06M40.00S,2023-03-16T01:21:18.7Z,3,REGULAR,foul,technical,['1freethrow'],1630205,,,1610612755,70,67,2023-03-16T01:21:29Z,3850000,False,,,0,,L. Stevens defensive-3-second technical FOUL (1 Tech),[1630205],1610612739.0,CLE,defensive-3-second,,,Stevens,L. Stevens,,,,,Mid-Range,8-16 Left,1204.0,0.0,1.0,,,,,,,,,,,,,,,,,
387,PT06M40.00S,2023-03-16T01:21:33.8Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,70,68,2023-03-16T01:21:33Z,3860000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (27 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
388,PT06M32.00S,2023-03-16T01:21:57.5Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,70,68,2023-03-16T01:22:02Z,3870000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1630171]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,2.0,Okoro,1630171.0,,,
389,PT06M32.00S,2023-03-16T01:21:57.5Z,3,REGULAR,steal,,[],1630171,,,1610612739,70,68,2023-03-16T01:21:59Z,3880000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
390,PT06M26.00S,2023-03-16T01:22:03.7Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,70,68,2023-03-16T01:22:14Z,3890000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 201935]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,2.0,Harden,201935.0,,,
391,PT06M26.00S,2023-03-16T01:22:03.7Z,3,REGULAR,steal,,[],201935,,,1610612755,70,68,2023-03-16T01:22:07Z,3900000,False,,,0,,J. Harden STEAL (2 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
392,PT06M16.00S,2023-03-16T01:22:16.8Z,3,REGULAR,foul,offensive,[],201935,,,1610612755,70,68,2023-03-16T01:23:18Z,3910000,False,,,0,,J. Harden offensive FOUL (3 PF),"[201935, 1630205]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,202007.0,3.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,
394,PT06M16.00S,2023-03-16T01:22:16.8Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612755,70,68,2023-03-16T01:23:18Z,3930000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,1204.0,,,,,,,,,,,,,,3.0,,,,,
395,PT06M16.00S,2023-03-16T01:22:33.4Z,3,REGULAR,substitution,out,[],1630205,,,1610612739,70,68,2023-03-16T01:22:36Z,3940000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M16.00S,2023-03-16T01:22:33.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,70,68,2023-03-16T01:22:36Z,3950000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M51.00S,2023-03-16T01:23:00.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,4.812746386333772,97.05882352941177,1610612739,70,68,2023-03-16T01:25:52Z,3960000,False,-235.0,-7.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.54,,,,,,,,,,,,
398,PT05M48.00S,2023-03-16T01:23:03.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,70,68,2023-03-16T01:25:52Z,3970000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,
399,PT05M40.00S,2023-03-16T01:23:15.3Z,3,REGULAR,foul,offensive,[],200782,,,1610612755,70,68,2023-03-16T01:24:08Z,3980000,False,,,0,,P. Tucker offensive FOUL (2 PF),"[200782, 1629636]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,101284.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
401,PT05M40.00S,2023-03-16T01:23:15.3Z,3,REGULAR,turnover,offensive foul,[],200782,,,1610612755,70,68,2023-03-16T01:23:15Z,4000000,False,,,0,,P. Tucker offensive foul TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,101284.0,,,,,,,,,,,,,,1.0,,,,,
402,PT05M32.00S,2023-03-16T01:23:40.5Z,3,REGULAR,turnover,traveling,[],1629636,,,1610612739,70,68,2023-03-16T01:23:47Z,4010000,False,,,0,,D. Garland traveling TURNOVER (3 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,202007.0,,,,,,,,,,,,,,3.0,,,,,
403,PT05M20.00S,2023-03-16T01:23:57.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,69.99014454664915,80.3921568627451,1610612755,70,71,2023-03-16T01:24:02Z,4020000,False,152.0,230.0,1,right,T. Maxey 27' 3PT  (18 PTS) (J. Harden 7 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,Made,18.0,27.54,,,,,,,,,,J. Harden,201935.0,7.0
405,PT05M02.00S,2023-03-16T01:24:19.8Z,3,REGULAR,foul,personal,['2freethrow'],203954,,,1610612739,70,71,2023-03-16T01:24:26Z,4040000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Okoro 2 FT),"[203954, 1630171]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1204.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
407,PT05M02.00S,2023-03-16T01:24:40.1Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,70,71,2023-03-16T01:24:40Z,4060000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
408,PT05M02.00S,2023-03-16T01:24:40.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,70,71,2023-03-16T01:24:40Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,407.0,,,,,,,,,,,
409,PT05M02.00S,2023-03-16T01:24:57.0Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,71,71,2023-03-16T01:24:57Z,4080000,False,,,0,,I. Okoro Free Throw 2 of 2 (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
410,PT04M46.00S,2023-03-16T01:25:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.56964520367937,38.970588235294116,1610612755,71,73,2023-03-16T01:25:19Z,4090000,False,-55.0,46.0,1,right,J. Harden 7' driving floating Jump Shot (13 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,7.15,,,,,,,,,,,,
411,PT04M38.00S,2023-03-16T01:25:22.2Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,71,73,2023-03-16T01:25:26Z,4100000,False,,,0,,D. Garland bad pass TURNOVER (4 TO),"[1629636, 201935]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,4.0,Harden,201935.0,,,
412,PT04M38.00S,2023-03-16T01:25:22.2Z,3,REGULAR,steal,,[],201935,,,1610612755,71,73,2023-03-16T01:25:24Z,4110000,False,,,0,,J. Harden STEAL (3 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT04M32.00S,2023-03-16T01:25:27.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630178,71.96123521681997,80.14705882352942,1610612755,71,73,2023-03-16T01:27:25Z,4120000,False,151.0,211.0,1,right,MISS T. Maxey 25' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.94,,,,,,,,,,,,
414,PT04M29.00S,2023-03-16T01:25:30.7Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,71,73,2023-03-16T01:27:25Z,4130000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,,,
415,PT04M29.00S,2023-03-16T01:25:34.9Z,3,REGULAR,turnover,traveling,[],203954,,,1610612755,71,73,2023-03-16T01:25:42Z,4140000,False,,,0,,J. Embiid traveling TURNOVER (4 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,4.0,,,,,
416,PT04M29.00S,2023-03-16T01:25:41.2Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,71,73,2023-03-16T01:25:50Z,4150000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M29.00S,2023-03-16T01:25:41.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,71,73,2023-03-16T01:25:50Z,4160000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M15.00S,2023-03-16T01:26:06.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,4.812746386333772,98.0392156862745,1610612739,71,73,2023-03-16T01:26:12Z,4170000,False,-240.0,-7.0,1,left,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.03,,,,,,,,,,,,
419,PT04M12.00S,2023-03-16T01:26:09.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,71,73,2023-03-16T01:26:12Z,4180000,False,,,0,,J. Embiid REBOUND (Off:2 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,,,418.0,15.0,13.0,2.0,,,,,,,,
420,PT04M02.00S,2023-03-16T01:26:19.8Z,3,REGULAR,2pt,Jump Shot,[],201935,88.51839684625493,69.11764705882352,1610612755,71,75,2023-03-16T01:26:25Z,4190000,False,96.0,55.0,1,right,J. Harden 11' step back Jump Shot (15 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Mid-Range,8-16 Right,,,,,,Made,15.0,11.05,,,,,,,,,,,,
422,PT03M48.00S,2023-03-16T01:26:38.1Z,3,REGULAR,substitution,out,[],201935,,,1610612739,71,75,2023-03-16T01:26:47Z,4210000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M48.00S,2023-03-16T01:26:38.1Z,3,REGULAR,substitution,out,[],200782,,,1610612739,71,75,2023-03-16T01:26:47Z,4220000,False,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M48.00S,2023-03-16T01:26:38.1Z,3,REGULAR,substitution,in,[],1629001,,,1610612739,71,75,2023-03-16T01:26:47Z,4230000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M48.00S,2023-03-16T01:26:38.1Z,3,REGULAR,substitution,in,[],1629003,,,1610612739,71,75,2023-03-16T01:26:47Z,4240000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M36.00S,2023-03-16T01:27:06.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.302890932982917,51.9607843137255,1610612739,73,75,2023-03-16T01:27:13Z,4250000,False,-10.0,63.0,1,left,D. Garland 6' driving floating Jump Shot (8 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,6.39,,,,,,,,,,,,
427,PT03M20.00S,2023-03-16T01:27:25.8Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,73,75,2023-03-16T01:27:36Z,4260000,False,,,0,,T. Maxey offensive FOUL (1 PF),"[1630178, 1629636]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,202007.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
