actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M37.00S,2023-03-05T00:54:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,65.39093298291722,51.225490196078425,1610612739,14,10,2023-03-05T00:54:33Z,820000,False,6.0,273.0,1,right,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
88,PT05M32.00S,2023-03-05T00:54:31.9Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,14,10,2023-03-05T00:54:33Z,830000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
89,PT05M24.00S,2023-03-05T00:54:41.7Z,1,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,14,10,2023-03-05T00:54:48Z,840000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (2 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,,,,1626302.0,,,,,,,,,
90,PT05M13.00S,2023-03-05T00:55:00.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,82.60512483574244,94.6078431372549,1610612739,17,10,2023-03-05T01:01:48Z,850000,False,223.0,111.0,1,right,D. Mitchell 24' 3PT pullup (10 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,24.91,Made,,,,,,,,10.0,,,,,,,,,,
91,PT04M58.00S,2023-03-05T00:55:11.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,11.908672798948752,63.725490196078425,1610612765,17,12,2023-03-05T00:55:17Z,860000,False,-69.0,59.0,1,left,J. Wiseman 9' Hook (3 PTS) (K. Hayes 2 AST),"[1630164, 1630165]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Left,9.07,Made,,,,,,,,3.0,,,,,,K. Hayes,1630165.0,2.0,,
93,PT04M46.00S,2023-03-05T00:55:24.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,86.28449408672799,62.00980392156863,1610612739,19,12,2023-03-05T00:55:29Z,880000,False,60.0,76.0,1,right,D. Mitchell 9' driving floating Jump Shot (12 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,9.71,Made,,,,,,,,12.0,,,,,,,,,,
94,PT04M37.00S,2023-03-05T00:55:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612765,19,12,2023-03-05T00:55:43Z,890000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Ivey 2 FT),"[1628386, 1631093]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628171.0,2.0,0.0,Ivey,1631093.0,,,,,
96,PT04M37.00S,2023-03-05T00:56:01.3Z,1,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,19,12,2023-03-05T00:56:01Z,910000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT04M37.00S,2023-03-05T00:56:01.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,19,12,2023-03-05T00:56:01Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,
98,PT04M37.00S,2023-03-05T00:56:07.0Z,1,REGULAR,substitution,out,[],1628386,,,1610612765,19,12,2023-03-05T00:56:14Z,930000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M37.00S,2023-03-05T00:56:07.0Z,1,REGULAR,substitution,out,[],1630171,,,1610612765,19,12,2023-03-05T00:56:14Z,940000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M37.00S,2023-03-05T00:56:07.0Z,1,REGULAR,substitution,in,[],201937,,,1610612765,19,12,2023-03-05T00:56:14Z,950000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M37.00S,2023-03-05T00:56:07.0Z,1,REGULAR,substitution,in,[],1629731,,,1610612765,19,12,2023-03-05T00:56:14Z,960000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M37.00S,2023-03-05T00:56:22.3Z,1,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,19,13,2023-03-05T00:56:22Z,970000,False,,,0,,J. Ivey Free Throw 2 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
104,PT04M19.00S,2023-03-05T00:56:41.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,90.3580814717477,57.107843137254896,1610612739,19,13,2023-03-05T01:05:32Z,980000,False,36.0,38.0,1,right,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
105,PT04M17.00S,2023-03-05T00:56:43.6Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,19,13,2023-03-05T00:56:46Z,990000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,4.0,4.0,0.0,,,,,,,,,,,,,,
107,PT03M55.00S,2023-03-05T00:57:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,10.463206307490145,64.95098039215686,1610612765,19,13,2023-03-05T00:57:28Z,1010000,False,-75.0,46.0,1,left,MISS H. Diallo 8' driving floating bank Shot,[1628977],1610612765.0,DET,driving floating bank,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,,,,,,,,,,,,,,,,,
108,PT03M55.00S,2023-03-05T00:57:20.7Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,19,13,2023-03-05T00:57:28Z,1020000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Left,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,,
109,PT03M55.00S,2023-03-05T00:57:26.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,19,13,2023-03-05T00:57:32Z,1030000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628171.0,,,,,,,,,
110,PT03M44.00S,2023-03-05T00:57:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,91.14651773981603,57.35294117647059,1610612739,19,13,2023-03-05T01:07:27Z,1040000,False,37.0,31.0,1,right,MISS C. LeVert driving finger roll Layup,[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
111,PT03M42.00S,2023-03-05T00:57:50.1Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,19,13,2023-03-05T00:57:56Z,1050000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:5),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,110.0,5.0,5.0,0.0,,,,,,,,,,,,,,
112,PT03M37.00S,2023-03-05T00:57:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628977,6.258212877792378,51.470588235294116,1610612765,19,15,2023-03-05T01:07:56Z,1060000,False,-7.0,6.0,1,left,H. Diallo running Layup (2 PTS) (K. Hayes 3 AST),"[1628977, 1630165]",1610612765.0,DET,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,2.0,,,,,,K. Hayes,1630165.0,3.0,,
114,PT03M21.00S,2023-03-05T00:58:12.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201937,92.72339027595268,50.245098039215684,1610612739,19,15,2023-03-05T00:58:59Z,1080000,False,1.0,16.0,1,right,MISS R. Rubio driving Layup - blocked,"[201937, 1630164]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,Wiseman,1630164.0
115,PT03M21.00S,2023-03-05T00:58:12.2Z,1,REGULAR,block,,[],1630164,,,1610612739,19,15,2023-03-05T00:58:15Z,1090000,False,,,0,,J. Wiseman BLOCK (1 BLK),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M20.00S,2023-03-05T00:58:13.2Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,19,15,2023-03-05T01:00:45Z,1100000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:6),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,114.0,6.0,6.0,0.0,,,,,,,,,,,,,,
121,PT03M19.00S,2023-03-05T00:58:17.8Z,1,REGULAR,turnover,bad pass,[],1630164,,,1610612765,19,15,2023-03-05T01:00:23Z,1105000,False,,,0,,J. Wiseman bad pass TURNOVER (3 TO),"[1630164, 201937]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,Rubio,201937.0,,,,,,,,,,,
122,PT03M19.00S,2023-03-05T00:58:17.8Z,1,REGULAR,steal,,[],201937,,,1610612739,19,15,2023-03-05T01:00:23Z,1107500,False,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT03M16.00S,2023-03-05T00:58:20.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630596,92.85479632063075,54.90196078431373,1610612739,19,15,2023-03-05T01:04:12Z,1108750,False,25.0,15.0,1,right,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,,,,
124,PT03M15.00S,2023-03-05T00:58:21.6Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,19,15,2023-03-05T01:01:17Z,1109375,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT03M06.00S,2023-03-05T00:58:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,5.732588699080158,52.450980392156865,1610612765,19,17,2023-03-05T01:04:32Z,1130000,False,-12.0,1.0,1,left,K. Hayes driving Layup (4 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,4.0,,,,,,,,,,
120,PT03M06.00S,2023-03-05T00:58:42.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,19,17,2023-03-05T00:58:42Z,1140000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,19,17,2023-03-05T01:01:28Z,1150000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,out,[],1630587,,,1610612739,19,17,2023-03-05T01:01:28Z,1160000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,out,[],1630164,,,1610612739,19,17,2023-03-05T01:01:28Z,1170000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,19,17,2023-03-05T01:01:28Z,1180000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,in,[],203585,,,1610612739,19,17,2023-03-05T01:01:28Z,1190000,False,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M06.00S,2023-03-05T01:01:02.2Z,1,REGULAR,substitution,in,[],1628963,,,1610612739,19,17,2023-03-05T01:01:28Z,1200000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M52.00S,2023-03-05T01:01:45.0Z,1,REGULAR,2pt,Jump Shot,[],1630596,77.4802890932983,50.73529411764706,1610612739,21,17,2023-03-05T01:01:51Z,1210000,False,4.0,159.0,1,right,E. Mobley 15' Jump Shot (2 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,15.92,Made,,,,,,,,2.0,,,,,,C. LeVert,1627747.0,1.0,,
133,PT02M33.00S,2023-03-05T01:02:04.1Z,1,REGULAR,2pt,Jump Shot,[],1631093,11.908672798948752,30.637254901960787,1610612765,21,19,2023-03-05T01:02:09Z,1230000,False,97.0,59.0,1,left,J. Ivey 11' driving floating Jump Shot (6 PTS) (K. Hayes 4 AST),"[1631093, 1630165]",1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,11.36,Made,,,,,,,,6.0,,,,,,K. Hayes,1630165.0,4.0,,
134,PT02M20.00S,2023-03-05T01:02:15.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,92.32917214191852,55.63725490196079,1610612739,21,19,2023-03-05T01:02:20Z,1240000,False,28.0,20.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
135,PT02M18.00S,2023-03-05T01:02:17.5Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,21,19,2023-03-05T01:02:20Z,1250000,False,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M16.00S,2023-03-05T01:02:24.5Z,1,REGULAR,foul,offensive,[],1628977,,,1610612765,21,19,2023-03-05T01:02:32Z,1260000,False,,,0,,H. Diallo charge offensive FOUL (1 PF),"[1628977, 1627747]",1610612765.0,DET,charge,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,LeVert,1627747.0,,,,,
138,PT02M16.00S,2023-03-05T01:02:24.5Z,1,REGULAR,turnover,offensive foul,[],1628977,,,1610612765,21,19,2023-03-05T01:02:24Z,1280000,False,,,0,,H. Diallo offensive foul TURNOVER (1 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,1626302.0,,,,,,,,,
140,PT02M02.00S,2023-03-05T01:02:51.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,94.30026281208936,2.941176470588235,1610612739,24,19,2023-03-05T01:02:56Z,1290000,False,-235.0,1.0,1,right,D. Garland 3PT  (5 PTS) (C. LeVert 2 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,,5.0,,,,,,C. LeVert,1627747.0,2.0,,
142,PT01M41.00S,2023-03-05T01:03:12.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,6.389618922470433,50.49019607843137,1610612765,24,21,2023-03-05T01:03:20Z,1310000,False,-2.0,8.0,1,left,H. Diallo cutting DUNK (4 PTS) (K. Hayes 5 AST),"[1628977, 1630165]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,,4.0,,,,,,K. Hayes,1630165.0,5.0,,
144,PT01M27.00S,2023-03-05T01:03:29.1Z,1,REGULAR,turnover,double dribble,[],1630596,,,1610612739,24,21,2023-03-05T01:03:36Z,1330000,False,,,0,,E. Mobley double dribble TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,203593.0,,,,,,,,,
145,PT01M27.00S,2023-03-05T01:03:34.0Z,1,REGULAR,substitution,out,[],1629731,,,1610612765,24,21,2023-03-05T01:03:46Z,1340000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M27.00S,2023-03-05T01:03:34.0Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,24,21,2023-03-05T01:03:46Z,1350000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2023-03-05T01:03:34.0Z,1,REGULAR,substitution,in,[],1626224,,,1610612765,24,21,2023-03-05T01:03:46Z,1360000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M27.00S,2023-03-05T01:03:34.0Z,1,REGULAR,substitution,in,[],202709,,,1610612765,24,21,2023-03-05T01:03:46Z,1370000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M14.00S,2023-03-05T01:04:04.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628963,21.76412614980289,50.98039215686274,1610612765,24,21,2023-03-05T01:04:09Z,1380000,False,-5.0,152.0,1,left,MISS M. Bagley III 15' Jump Shot,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Center,15.22,Missed,,,,,,,,,,,,,,,,,,
150,PT01M12.00S,2023-03-05T01:04:06.6Z,1,REGULAR,rebound,defensive,[],201937,,,1610612739,24,21,2023-03-05T01:04:09Z,1390000,False,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Center,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M58.10S,2023-03-05T01:04:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.24901445466492,49.754901960784316,1610612739,24,21,2023-03-05T01:04:29Z,1400000,False,-1.0,11.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
152,PT00M56.40S,2023-03-05T01:04:23.5Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,24,21,2023-03-05T01:04:48Z,1410000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,151.0,3.0,2.0,1.0,,,,,,,,,,,,,,
153,PT00M55.40S,2023-03-05T01:04:27.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,24,21,2023-03-05T01:04:55Z,1420000,False,0.0,0.0,1,right,MISS E. Mobley tip Layup,[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
154,PT00M53.40S,2023-03-05T01:04:29.6Z,1,REGULAR,rebound,offensive,[],201937,,,1610612739,24,21,2023-03-05T01:04:55Z,1430000,False,,,0,,R. Rubio REBOUND (Off:1 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,,,
155,PT00M48.90S,2023-03-05T01:04:32.9Z,1,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,24,21,2023-03-05T01:04:42Z,1440000,False,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (2 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,,,,2.0,,,,203593.0,,,,,,,,,
156,PT00M38.50S,2023-03-05T01:04:50.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628963,32.013797634691194,34.55882352941176,1610612765,24,21,2023-03-05T01:04:58Z,1450000,False,77.0,248.0,1,left,MISS M. Bagley III 26' 3PT,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
157,PT00M34.10S,2023-03-05T01:04:54.5Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612739,24,21,2023-03-05T01:04:58Z,1460000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT00M28.70S,2023-03-05T01:04:59.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201937,84.57621550591328,26.225490196078432,1610612739,24,21,2023-03-05T01:14:00Z,1470000,False,-119.0,92.0,1,right,MISS R. Rubio 15' running pullup Shot,[201937],1610612739.0,CLE,running pullup,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,15.06,Missed,,,,,,,,,,,,,,,,,,
159,PT00M26.20S,2023-03-05T01:05:02.3Z,1,REGULAR,rebound,defensive,[],203585,,,1610612765,24,21,2023-03-05T01:05:05Z,1480000,False,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Mid-Range,8-16 Left,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M21.20S,2023-03-05T01:05:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,11.514454664914586,37.5,1610612765,24,21,2023-03-05T01:30:10Z,1490000,False,62.0,56.0,1,left,MISS J. Ivey 8' driving floating Shot - blocked,"[1631093, 1630596]",1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,8.37,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
161,PT00M21.20S,2023-03-05T01:05:09.0Z,1,REGULAR,block,,[],1630596,,,1610612765,24,21,2023-03-05T01:05:13Z,1500000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
162,PT00M20.00S,2023-03-05T01:05:10.2Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,24,21,2023-03-05T01:30:10Z,1510000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Right,,,160.0,3.0,1.0,2.0,,,,,,,,,,,,,,
295,PT00M19.60S,2023-03-05T01:05:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,6.4881734559789805,48.0392156862745,1610612765,24,21,2023-03-05T01:30:47Z,1515000,False,10.0,8.0,1,left,MISS J. Ivey putback Layup - blocked,"[1631093, 201937]",1610612765.0,DET,putback,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,Rubio,201937.0
296,PT00M19.60S,2023-03-05T01:05:18.2Z,1,REGULAR,block,,[],201937,,,1610612765,24,21,2023-03-05T01:30:47Z,1517500,False,,,0,,R. Rubio BLOCK (1 BLK),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT00M19.60S,2023-03-05T01:05:18.2Z,1,REGULAR,rebound,offensive,[],1628977,,,1610612765,24,21,2023-03-05T01:30:47Z,1518750,False,,,0,,H. Diallo REBOUND (Off:1 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,295.0,2.0,1.0,1.0,,,,,,,,,,,,,,
163,PT00M01.10S,2023-03-05T01:05:27.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628977,17.559132720105126,60.29411764705882,1610612765,24,21,2023-03-05T01:30:47Z,1520000,False,-51.0,113.0,1,left,MISS H. Diallo 12' turnaround Shot,[1628977],1610612765.0,DET,turnaround,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,12.38,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.20S,2023-03-05T01:05:34.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,24,21,2023-03-05T01:05:34Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,163.0,,,,,,,,,,,,,,,,,
165,PT00M00.20S,2023-03-05T01:05:36.4Z,1,REGULAR,foul,personal,[],1626224,,,1610612765,24,21,2023-03-05T01:05:48Z,1540000,False,,,0,,C. Osman loose ball personal FOUL (1 PF),"[1626224, 1628963]",1610612739.0,CLE,loose ball,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,1.0,0.0,Bagley III,1628963.0,,,,,
