actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
385,PT09M12.00S,2022-11-14T00:30:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.93495400788436,51.225490196078425,1610612750,59,78,2022-11-14T00:30:43Z,3770000,False,6.0,23.0,1,right,R. Gobert driving Layup (9 PTS) (D. Russell 9 AST),"[203497, 1626156]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.41,Made,9.0,,,,,D. Russell,1626156.0,9.0,,,,,,,,,,
387,PT09M12.00S,2022-11-14T00:30:42.9Z,3,REGULAR,foul,personal,['1freethrow'],201567,,,1610612750,59,78,2022-11-14T00:30:51Z,3790000,False,,,0,,K. Love shooting personal FOUL (2 PF) (Gobert 1 FT),"[201567, 203497]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Gobert,203497.0,,,,,
391,PT09M12.00S,2022-11-14T00:30:55.8Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,59,78,2022-11-14T00:30:55Z,3810000,False,,,0,,MISS R. Gobert Free Throw 1 of 1,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT09M10.00S,2022-11-14T00:30:57.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,78,2022-11-14T00:30:58Z,3820000,False,,,0,,E. Mobley REBOUND (Off:2 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,391.0,9.0,7.0,2.0,,,,,,,,,,,,,
393,PT09M05.00S,2022-11-14T00:31:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612739,59,78,2022-11-14T00:31:12Z,3830000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Stevens 2 FT),"[1626156, 1630205]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Stevens,1630205.0,,,,,
395,PT09M05.00S,2022-11-14T00:31:31.3Z,3,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,60,78,2022-11-14T00:31:31Z,3850000,False,,,0,,L. Stevens Free Throw 1 of 2 (9 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
396,PT09M05.00S,2022-11-14T00:31:46.2Z,3,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,61,78,2022-11-14T00:31:46Z,3860000,False,,,0,,L. Stevens Free Throw 2 of 2 (10 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
397,PT08M45.00S,2022-11-14T00:32:11.3Z,3,REGULAR,2pt,Jump Shot,[],1630162,81.02825229960578,77.94117647058823,1610612750,61,78,2022-11-14T00:40:48Z,3870000,False,140.0,126.0,1,right,MISS A. Edwards 18' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,18.8,Missed,,,,,,,,,,,,,,,,,,
398,PT08M43.00S,2022-11-14T00:32:13.3Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,61,78,2022-11-14T00:40:48Z,3880000,False,,,0,,K. Towns REBOUND (Off:1 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,,397.0,6.0,5.0,1.0,,,,,,,,,,,,,
399,PT08M43.00S,2022-11-14T00:32:16.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612750,61,80,2022-11-14T00:40:57Z,3890000,False,0.0,0.0,1,right,K. Towns tip DUNK (9 PTS),[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
400,PT08M26.00S,2022-11-14T00:32:27.5Z,3,REGULAR,2pt,Jump Shot,[],1629636,17.296320630749015,23.03921568627451,1610612739,61,80,2022-11-14T00:41:40Z,3900000,False,135.0,110.0,1,left,MISS D. Garland 17' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,17.4,Missed,,,,,,,,,,,,,,,,,,
401,PT08M24.00S,2022-11-14T00:32:29.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,61,80,2022-11-14T00:32:29Z,3910000,False,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,400.0,10.0,7.0,3.0,,,,,,,,,,,,,
402,PT08M20.00S,2022-11-14T00:32:32.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,14.14257555847569,54.90196078431373,1610612739,63,80,2022-11-14T00:32:37Z,3920000,False,-25.0,80.0,1,left,D. Garland 8' driving floating Jump Shot (21 PTS) (E. Mobley 3 AST),"[1629636, 1630596]",1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,8.41,Made,21.0,,,,,E. Mobley,1630596.0,3.0,,,,,,,,,,
405,PT08M05.00S,2022-11-14T00:32:46.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,88.38699080157687,95.34313725490196,1610612750,63,83,2022-11-14T00:32:50Z,3940000,False,227.0,57.0,1,right,K. Towns 3PT  (12 PTS) (D. Russell 10 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,23.37,Made,12.0,,,,,D. Russell,1626156.0,10.0,,,,,,,,,,
408,PT07M46.00S,2022-11-14T00:33:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,7.490144546649148,57.720588235294116,1610612739,63,83,2022-11-14T00:42:59Z,3960000,False,-39.0,18.0,1,left,MISS D. Garland driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
409,PT07M46.00S,2022-11-14T00:33:07.4Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,63,83,2022-11-14T00:42:59Z,3970000,False,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,408.0,11.0,7.0,4.0,,,,,,,,,,,,,
410,PT07M46.00S,2022-11-14T00:33:12.4Z,3,REGULAR,foul,personal,[],203497,,,1610612739,63,83,2022-11-14T00:33:25Z,3980000,False,,,0,,R. Gobert personal FOUL (3 PF),"[203497, 1630596]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,3.0,0.0,Mobley,1630596.0,,,,,
412,PT07M46.00S,2022-11-14T00:33:27.1Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,63,83,2022-11-14T00:33:33Z,4000000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M46.00S,2022-11-14T00:33:27.1Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,63,83,2022-11-14T00:33:33Z,4010000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M32.00S,2022-11-14T00:33:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,7.178055190538765,49.01960784313725,1610612739,65,83,2022-11-14T00:33:51Z,4020000,False,5.0,15.0,1,left,I. Okoro cutting Layup (5 PTS) (K. Love 3 AST),"[1630171, 201567]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,1.58,Made,5.0,,,,,K. Love,201567.0,3.0,,,,,,,,,,
416,PT07M14.00S,2022-11-14T00:34:08.2Z,3,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612750,65,83,2022-11-14T00:34:22Z,4040000,False,,,0,,L. Stevens shooting personal FOUL (1 PF) (Towns 2 FT),"[1630205, 1626157]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,200833.0,1.0,0.0,Towns,1626157.0,,,,,
418,PT07M14.00S,2022-11-14T00:34:38.2Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,65,83,2022-11-14T00:34:38Z,4060000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT07M14.00S,2022-11-14T00:34:38.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,65,83,2022-11-14T00:34:38Z,4070000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,
420,PT07M14.00S,2022-11-14T00:35:04.8Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,65,84,2022-11-14T00:35:04Z,4080000,False,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
421,PT06M56.00S,2022-11-14T00:35:25.7Z,3,REGULAR,2pt,Jump Shot,[],201567,12.171484888304862,68.38235294117648,1610612739,65,84,2022-11-14T00:35:29Z,4090000,False,-92.0,62.0,1,left,MISS K. Love 11' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,11.08,Missed,,,,,,,,,,,,,,,,,,
422,PT06M53.00S,2022-11-14T00:35:28.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,65,84,2022-11-14T00:35:28Z,4100000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,421.0,5.0,5.0,0.0,,,,,,,,,,,,,
423,PT06M42.00S,2022-11-14T00:35:42.5Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612750,65,84,2022-11-14T00:35:49Z,4110000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Towns 2 FT),"[1630596, 1626157]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627526.0,3.0,0.0,Towns,1626157.0,,,,,
425,PT06M42.00S,2022-11-14T00:35:54.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,65,84,2022-11-14T00:35:54Z,4130000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M42.00S,2022-11-14T00:38:11.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,65,84,2022-11-14T00:38:36Z,4140000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M42.00S,2022-11-14T00:38:11.6Z,3,REGULAR,substitution,out,[],203497,,,1610612750,65,84,2022-11-14T00:38:36Z,4150000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M42.00S,2022-11-14T00:38:11.6Z,3,REGULAR,substitution,in,[],203937,,,1610612750,65,84,2022-11-14T00:38:36Z,4160000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M42.00S,2022-11-14T00:38:11.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,65,84,2022-11-14T00:38:36Z,4170000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M42.00S,2022-11-14T00:38:54.0Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,65,85,2022-11-14T00:38:54Z,4180000,False,,,0,,K. Towns Free Throw 1 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
432,PT06M42.00S,2022-11-14T00:39:11.6Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,65,86,2022-11-14T00:39:11Z,4190000,False,,,0,,K. Towns Free Throw 2 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
433,PT06M31.00S,2022-11-14T00:39:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612739,65,86,2022-11-14T00:39:34Z,4200000,False,,,0,,K. Anderson personal FOUL (2 PF) (Love 2 FT),"[203937, 201567]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,2.0,0.0,Love,201567.0,,,,,
435,PT06M31.00S,2022-11-14T00:39:56.1Z,3,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,66,86,2022-11-14T00:39:56Z,4220000,False,,,0,,K. Love Free Throw 1 of 2 (13 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
436,PT06M31.00S,2022-11-14T00:40:10.4Z,3,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,67,86,2022-11-14T00:40:10Z,4230000,False,,,0,,K. Love Free Throw 2 of 2 (14 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
437,PT06M12.00S,2022-11-14T00:40:31.0Z,3,REGULAR,3pt,Jump Shot,[],1627752,68.01905387647832,24.754901960784316,1610612750,67,86,2022-11-14T00:40:35Z,4240000,False,-126.0,248.0,1,right,MISS T. Prince 27' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
438,PT06M09.00S,2022-11-14T00:40:34.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,67,86,2022-11-14T00:40:35Z,4250000,False,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,437.0,3.0,2.0,1.0,,,,,,,,,,,,,
439,PT06M02.00S,2022-11-14T00:40:41.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201567,35.61514454664915,66.24923406862746,1610612739,67,86,2022-11-14T00:47:17Z,4260000,False,-81.0,282.0,1,left,MISS K. Love 29' running 3PT,[201567],1610612739.0,CLE,running,,,Love,K. Love,,,,,Above the Break 3,24+ Center,29.37,Missed,,,,,,,,,,,,,,,,,,
440,PT06M02.00S,2022-11-14T00:40:41.0Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,67,86,2022-11-14T00:47:17Z,4270000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,439.0,1.0,0.0,1.0,,,,,,,,,,,,,
441,PT06M02.00S,2022-11-14T00:40:51.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612739,67,86,2022-11-14T00:40:58Z,4280000,False,,,0,,T. Prince personal FOUL (2 PF) (Okoro 2 FT),"[1627752, 1630171]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627526.0,2.0,0.0,Okoro,1630171.0,,,,,
443,PT06M02.00S,2022-11-14T00:41:10.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630171,,,1610612739,67,86,2022-11-14T00:41:10Z,4300000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
444,PT06M02.00S,2022-11-14T00:41:10.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,67,86,2022-11-14T00:41:10Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,
445,PT06M02.00S,2022-11-14T00:41:14.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,67,86,2022-11-14T00:41:22Z,4320000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M02.00S,2022-11-14T00:41:14.2Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,67,86,2022-11-14T00:41:22Z,4330000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M02.00S,2022-11-14T00:41:34.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630171,,,1610612739,68,86,2022-11-14T00:41:34Z,4340000,False,,,0,,I. Okoro Free Throw 2 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
448,PT05M44.00S,2022-11-14T00:41:52.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.20433639947439,59.068627450980394,1610612750,68,88,2022-11-14T00:41:58Z,4350000,False,45.0,68.0,1,right,K. Towns 8' turnaround Hook (17 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Right,8.15,Made,17.0,,,,,,,,,,,,,,,,,
450,PT05M22.00S,2022-11-14T00:42:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612739,68,88,2022-11-14T00:42:45Z,4370000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Garland 2 FT),"[1626157, 1629636]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,3.0,0.0,Garland,1629636.0,,,,,
452,PT05M22.00S,2022-11-14T00:43:09.8Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,68,88,2022-11-14T00:43:09Z,4390000,False,,,0,,MISS D. Garland Free Throw 1 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT05M22.00S,2022-11-14T00:43:09.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,68,88,2022-11-14T00:43:09Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,,,
454,PT05M22.00S,2022-11-14T00:43:24.7Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,69,88,2022-11-14T00:43:24Z,4410000,False,,,0,,D. Garland Free Throw 2 of 2 (22 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
455,PT05M17.00S,2022-11-14T00:43:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,90.88370565045992,38.48039215686275,1610612750,69,90,2022-11-14T00:43:45Z,4420000,False,-58.0,33.0,1,right,T. Prince 6' driving floating bank Jump Shot (12 PTS) (K. Anderson 1 AST),"[1627752, 203937]",1610612750.0,MIN,driving floating bank,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,12.0,,,,,K. Anderson,203937.0,1.0,,,,,,,,,,
457,PT04M53.00S,2022-11-14T00:43:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,8.229303547963205,60.78431372549019,1610612739,69,90,2022-11-14T00:43:59Z,4440000,False,-54.0,25.0,1,left,MISS L. Stevens turnaround fadeaway bank Shot,[1630205],1610612739.0,CLE,turnaround fadeaway bank,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,,,,,,,,,,,,,,
458,PT04M52.00S,2022-11-14T00:43:56.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,69,90,2022-11-14T00:43:59Z,4450000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,457.0,7.0,6.0,1.0,,,,,,,,,,,,,
459,PT04M52.00S,2022-11-14T00:44:04.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,69,90,2022-11-14T00:44:04Z,4460000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M52.00S,2022-11-14T00:46:01.3Z,3,REGULAR,substitution,out,[],201567,,,1610612750,69,90,2022-11-14T00:46:48Z,4470000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M52.00S,2022-11-14T00:46:01.3Z,3,REGULAR,substitution,out,[],1629636,,,1610612750,69,90,2022-11-14T00:46:48Z,4480000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M52.00S,2022-11-14T00:46:01.3Z,3,REGULAR,substitution,in,[],1627747,,,1610612750,69,90,2022-11-14T00:46:48Z,4490000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M52.00S,2022-11-14T00:46:01.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612750,69,90,2022-11-14T00:46:48Z,4500000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M40.00S,2022-11-14T00:47:05.8Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,69,90,2022-11-14T00:47:24Z,4510000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1630596]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,,,Mobley,1630596.0
465,PT04M40.00S,2022-11-14T00:47:05.8Z,3,REGULAR,steal,,[],1630596,,,1610612739,69,90,2022-11-14T00:47:49Z,4520000,False,,,0,,E. Mobley STEAL (2 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
547,PT04M25.00S,2022-11-14T00:47:19.8Z,3,REGULAR,turnover,lost ball,[],1630171,,,1610612739,69,90,2022-11-14T01:03:51Z,4540000,False,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 1626157]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Towns,1626157.0
548,PT04M25.00S,2022-11-14T00:47:19.8Z,3,REGULAR,steal,,[],1626157,,,1610612750,69,90,2022-11-14T01:02:25Z,4550000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
469,PT04M12.00S,2022-11-14T00:47:33.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626157,94.1688567674113,50.0,1610612750,69,92,2022-11-14T01:02:25Z,4560000,False,0.0,2.0,1,right,K. Towns cutting DUNK (19 PTS) (K. Anderson 2 AST),"[1626157, 203937]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.23,Made,19.0,,,,,K. Anderson,203937.0,2.0,,,,,,,,,,
471,PT04M01.00S,2022-11-14T00:47:48.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612739,69,92,2022-11-14T00:47:57Z,4580000,False,,,0,,D. Russell personal FOUL (2 PF) (Stevens 2 FT),"[1626156, 1630205]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202026.0,2.0,0.0,Stevens,1630205.0,,,,,
473,PT04M01.00S,2022-11-14T00:48:14.3Z,3,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,70,92,2022-11-14T00:48:14Z,4600000,False,,,0,,L. Stevens Free Throw 1 of 2 (11 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
474,PT04M01.00S,2022-11-14T00:48:15.8Z,3,REGULAR,substitution,out,[],1626156,,,1610612739,70,92,2022-11-14T00:48:23Z,4610000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M01.00S,2022-11-14T00:48:15.8Z,3,REGULAR,substitution,out,[],1630183,,,1610612739,70,92,2022-11-14T00:48:23Z,4620000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M01.00S,2022-11-14T00:48:15.8Z,3,REGULAR,substitution,in,[],1630162,,,1610612739,70,92,2022-11-14T00:48:23Z,4630000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M01.00S,2022-11-14T00:48:15.8Z,3,REGULAR,substitution,in,[],1629162,,,1610612739,70,92,2022-11-14T00:48:23Z,4640000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M01.00S,2022-11-14T00:48:34.7Z,3,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,71,92,2022-11-14T00:48:34Z,4650000,False,,,0,,L. Stevens Free Throw 2 of 2 (12 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
