actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT01M29.00S,2023-02-03T01:11:55.4Z,1,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,27,26,2023-02-03T01:11:55Z,1640000,False,,,0,,T. Jones Free Throw 2 of 2 (2 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
165,PT01M16.00S,2023-02-03T01:12:10.7Z,1,REGULAR,3pt,Jump Shot,[],1628378,29.517082785808146,14.460784313725492,1610612739,27,26,2023-02-03T01:29:43Z,1650000,False,178.0,225.0,1,left,MISS D. Mitchell 28' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.67,Missed,,,,,,,,,,,,,,,,,,
166,PT01M15.00S,2023-02-03T01:12:11.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,27,26,2023-02-03T01:12:20Z,1660000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,165.0,,,,,,,,,,,,,
167,PT01M15.00S,2023-02-03T01:12:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612739,27,26,2023-02-03T01:12:27Z,1670000,False,,,0,,D. Bane loose ball personal FOUL (1 PF) (Mobley 2 FT),"[1630217, 1630596]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,,,1.0,0.0,Mobley,1630596.0
169,PT01M15.00S,2023-02-03T01:12:43.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,27,26,2023-02-03T01:12:43Z,1690000,False,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
170,PT01M15.00S,2023-02-03T01:12:43.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,27,26,2023-02-03T01:12:43Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,169.0,,,,,,,,,,,,,
171,PT01M15.00S,2023-02-03T01:12:43.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,27,26,2023-02-03T01:13:03Z,1710000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT01M12.00S,2023-02-03T01:12:46.8Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,27,26,2023-02-03T01:13:03Z,1720000,False,,,0,,S. Aldama REBOUND (Off:0 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,171.0,4.0,4.0,0.0,,,,,,,,,,
173,PT00M56.50S,2023-02-03T01:13:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,92.59198423127464,53.431372549019606,1610612763,27,26,2023-02-03T01:13:20Z,1730000,False,17.0,17.0,1,right,MISS S. Aldama driving Layup,[1630583],1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
174,PT00M54.20S,2023-02-03T01:13:17.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,27,26,2023-02-03T01:13:17Z,1740000,False,,,0,,E. Mobley REBOUND (Off:4 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,173.0,8.0,4.0,4.0,,,,,,,,,,
175,PT00M47.10S,2023-02-03T01:13:24.1Z,1,REGULAR,3pt,Jump Shot,[],201937,24.917871222076215,11.27450980392157,1610612739,27,26,2023-02-03T01:13:30Z,1750000,False,194.0,182.0,1,left,MISS R. Rubio 26' step back 3PT,[201937],1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
176,PT00M44.30S,2023-02-03T01:13:26.9Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,27,26,2023-02-03T01:13:30Z,1760000,False,,,0,,S. Aldama REBOUND (Off:0 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,175.0,5.0,5.0,0.0,,,,,,,,,,
177,PT00M32.20S,2023-02-03T01:13:39.2Z,1,REGULAR,2pt,Jump Shot,[],1626145,88.64980289093299,66.66666666666666,1610612763,27,26,2023-02-03T01:30:44Z,1770000,False,83.0,54.0,1,right,MISS T. Jones 9' driving floating bank Shot,[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,9.94,Missed,,,,,,,,,,,,,,,,,,
178,PT00M30.10S,2023-02-03T01:13:41.3Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,27,26,2023-02-03T01:13:45Z,1780000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,177.0,3.0,3.0,0.0,,,,,,,,,,
179,PT00M14.50S,2023-02-03T01:13:58.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,6.652431011826544,50.73529411764706,1610612739,29,26,2023-02-03T01:14:08Z,1790000,False,-4.0,10.0,1,left,E. Mobley cutting Layup (8 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.07,Made,8.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
181,PT00M14.50S,2023-02-03T01:14:02.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630217,,,1610612739,29,26,2023-02-03T01:14:35Z,1810000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Mobley 1 FT),"[1630217, 1630596]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627964.0,,,,,,2.0,0.0,Mobley,1630596.0
183,PT00M14.50S,2023-02-03T01:14:11.8Z,1,REGULAR,substitution,out,[],201937,,,1610612739,29,26,2023-02-03T01:14:34Z,1830000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M14.50S,2023-02-03T01:14:11.8Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,29,26,2023-02-03T01:14:34Z,1840000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M14.50S,2023-02-03T01:14:36.7Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,30,26,2023-02-03T01:14:36Z,1850000,False,,,0,,E. Mobley Free Throw 1 of 1 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
186,PT00M00.00S,2023-02-03T01:14:51.8Z,1,REGULAR,3pt,Jump Shot,[],1626145,71.04139290407359,21.568627450980394,1610612763,30,26,2023-02-03T01:31:49Z,1860000,False,-142.0,220.0,1,right,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
187,PT00M00.00S,2023-02-03T01:14:51.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,30,26,2023-02-03T01:31:49Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,186.0,,,,,,,,,,,,,
188,PT00M00.00S,2023-02-03T01:14:55.5Z,1,REGULAR,period,end,[],0,,,1610612763,30,26,2023-02-03T01:14:55Z,1880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-02-03T01:15:12.4Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612763,30,26,2023-02-03T01:18:02Z,1890000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2023-02-03T01:15:12.4Z,2,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,30,26,2023-02-03T01:18:02Z,1900000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-02-03T01:15:12.4Z,2,REGULAR,substitution,in,['startperiod'],201937,,,1610612763,30,26,2023-02-03T01:18:02Z,1910000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-02-03T01:15:12.4Z,2,REGULAR,substitution,in,['startperiod'],1630214,,,1610612763,30,26,2023-02-03T01:18:02Z,1920000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-02-03T01:18:31.0Z,2,REGULAR,period,start,[],0,,,1610612763,30,26,2023-02-03T01:18:31Z,1930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M47.00S,2023-02-03T01:18:43.2Z,2,REGULAR,3pt,Jump Shot,[],1629723,90.75229960578186,96.56862745098039,1610612763,30,26,2023-02-03T01:18:47Z,1940000,False,233.0,34.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,23.53,Missed,,,,,,,,,,,,,,,,,,
195,PT11M44.00S,2023-02-03T01:18:46.2Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,30,26,2023-02-03T01:18:47Z,1950000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,
196,PT11M36.00S,2023-02-03T01:18:53.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,11.383048620236531,50.245098039215684,1610612739,30,26,2023-02-03T01:33:10Z,1960000,False,-1.0,55.0,1,left,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,5.45,Missed,,,,,,,,,,,,,,,,,,
197,PT11M33.00S,2023-02-03T01:18:56.1Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,30,26,2023-02-03T01:18:56Z,1970000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,
198,PT11M27.00S,2023-02-03T01:19:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,93.38042049934296,52.450980392156865,1610612763,30,26,2023-02-03T01:33:30Z,1980000,False,12.0,10.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.57,Missed,,,,,,,,,,,,,,,,,,
199,PT11M25.00S,2023-02-03T01:19:05.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,30,26,2023-02-03T01:19:09Z,1990000,False,,,0,,E. Mobley REBOUND (Off:4 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,198.0,9.0,5.0,4.0,,,,,,,,,,
200,PT11M13.00S,2023-02-03T01:19:19.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,24.26084099868594,12.745098039215685,1610612739,33,26,2023-02-03T01:33:53Z,2000000,False,186.0,176.0,1,left,C. Osman 25' 3PT pullup (3 PTS),[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.6,Made,3.0,,,,,,,,,,,,,,,,,
201,PT11M00.00S,2023-02-03T01:19:29.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.97043363994744,45.83333333333333,1610612763,33,28,2023-02-03T01:19:36Z,2010000,False,-21.0,89.0,1,right,T. Jones 9' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,4.0,,,,,,,,,,,,,,,,,
202,PT10M43.00S,2023-02-03T01:19:46.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.931011826544022,41.42156862745098,1610612739,33,28,2023-02-03T01:19:52Z,2020000,False,43.0,88.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.78,Missed,,,,,,,,,,,,,,,,,,
203,PT10M40.00S,2023-02-03T01:19:49.3Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,33,28,2023-02-03T01:35:48Z,2030000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,
204,PT10M30.00S,2023-02-03T01:20:02.8Z,2,REGULAR,turnover,traveling,[],1630217,,,1610612763,33,28,2023-02-03T01:20:11Z,2040000,False,,,0,,D. Bane traveling TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1146.0,1.0,,,,,,,,
205,PT10M01.00S,2023-02-03T01:20:43.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,8.09789750328515,97.79411764705883,1610612739,36,28,2023-02-03T01:20:54Z,2050000,False,-239.0,24.0,1,left,D. Wade 24' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,24.02,Made,3.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
207,PT09M53.00S,2023-02-03T01:20:51.0Z,2,REGULAR,3pt,Jump Shot,[],1630217,71.69842312746385,19.852941176470587,1610612763,36,31,2023-02-03T01:20:59Z,2070000,False,-151.0,214.0,1,right,D. Bane 26' 3PT  (6 PTS) (J. Konchar 2 AST),"[1630217, 1629723]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.13,Made,6.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
209,PT09M34.00S,2023-02-03T01:21:13.2Z,2,REGULAR,foul,offensive,[],1630596,,,1610612739,36,31,2023-02-03T01:21:23Z,2090000,False,,,0,,E. Mobley charge offensive FOUL (1 PF),"[1630596, 1629723]",1610612739.0,CLE,charge,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,,,1.0,0.0,Konchar,1629723.0
211,PT09M34.00S,2023-02-03T01:21:13.2Z,2,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,36,31,2023-02-03T01:21:13Z,2110000,False,,,0,,E. Mobley offensive foul TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,2.0,,,,,,,,
212,PT09M20.00S,2023-02-03T01:21:37.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,87.59855453350855,95.34313725490196,1610612763,36,34,2023-02-03T01:21:44Z,2120000,False,227.0,64.0,1,right,S. Aldama 3PT  (5 PTS) (T. Jones 2 AST),"[1630583, 1626145]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.56,Made,5.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
214,PT08M55.00S,2023-02-03T01:22:02.3Z,2,REGULAR,turnover,bad pass,[],201937,,,1610612739,36,34,2023-02-03T01:22:09Z,2140000,False,,,0,,R. Rubio bad pass TURNOVER (1 TO),"[201937, 1629723]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1.0,Konchar,1629723.0,,,,,,
215,PT08M55.00S,2023-02-03T01:22:02.3Z,2,REGULAR,steal,,[],1629723,,,1610612763,36,34,2023-02-03T01:22:05Z,2150000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
216,PT08M52.00S,2023-02-03T01:22:06.3Z,2,REGULAR,turnover,bad pass,[],1629723,,,1610612763,36,34,2023-02-03T01:40:18Z,2160000,False,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 201937]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Rubio,201937.0,,,,,,
217,PT08M52.00S,2023-02-03T01:22:06.3Z,2,REGULAR,steal,,[],201937,,,1610612739,36,34,2023-02-03T01:40:18Z,2170000,False,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
218,PT08M46.00S,2023-02-03T01:22:11.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626224,26.888961892247043,18.137254901960784,1610612739,36,34,2023-02-03T01:40:55Z,2180000,False,159.0,200.0,1,left,MISS C. Osman 25' running 3PT,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
219,PT08M44.00S,2023-02-03T01:22:13.5Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,36,34,2023-02-03T01:22:43Z,2190000,False,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,218.0,3.0,3.0,0.0,,,,,,,,,,
220,PT08M39.00S,2023-02-03T01:22:18.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,66.83639947437582,52.69607843137255,1610612763,36,37,2023-02-03T01:42:16Z,2200000,False,13.0,259.0,1,right,D. Bane 25' 3PT running pullup (9 PTS),[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,25.96,Made,9.0,,,,,,,,,,,,,,,,,
221,PT08M37.00S,2023-02-03T01:22:24.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,36,37,2023-02-03T01:22:24Z,2210000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M37.00S,2023-02-03T01:24:15.0Z,2,REGULAR,substitution,out,[],1629731,,,1610612739,36,37,2023-02-03T01:25:32Z,2220000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M37.00S,2023-02-03T01:24:15.0Z,2,REGULAR,substitution,out,[],201937,,,1610612739,36,37,2023-02-03T01:25:32Z,2230000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M37.00S,2023-02-03T01:24:15.0Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,36,37,2023-02-03T01:25:32Z,2240000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M37.00S,2023-02-03T01:24:15.0Z,2,REGULAR,substitution,in,[],1630205,,,1610612739,36,37,2023-02-03T01:25:32Z,2250000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M18.00S,2023-02-03T01:26:09.0Z,2,REGULAR,foul,personal,[],1629723,,,1610612739,36,37,2023-02-03T01:26:34Z,2260000,False,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1628378]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627964.0,,,,,,1.0,0.0,Mitchell,1628378.0
232,PT08M06.00S,2023-02-03T01:26:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,11.383048620236531,60.78431372549019,1610612739,38,37,2023-02-03T01:42:54Z,2280000,False,-54.0,55.0,1,left,E. Mobley 7' turnaround fadeaway Jump Shot (11 PTS),[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,11.0,,,,,,,,,,,,,,,,,
233,PT07M50.00S,2023-02-03T01:26:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,90.3580814717477,51.225490196078425,1610612763,38,37,2023-02-03T01:27:16Z,2290000,False,6.0,38.0,1,right,MISS T. Jones driving floating Shot - blocked,"[1626145, 1626224]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,Osman,1626224.0,,,,
234,PT07M50.00S,2023-02-03T01:26:55.3Z,2,REGULAR,block,,[],1626224,,,1610612763,38,37,2023-02-03T01:27:16Z,2300000,False,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M50.00S,2023-02-03T01:26:55.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,38,37,2023-02-03T01:27:16Z,2310000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,233.0,,,,,,,,,,,,,
237,PT07M46.00S,2023-02-03T01:27:14.1Z,2,REGULAR,turnover,bad pass,[],1626145,,,1610612763,38,37,2023-02-03T01:27:24Z,2330000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1628378]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,
238,PT07M46.00S,2023-02-03T01:27:14.1Z,2,REGULAR,steal,,[],1628378,,,1610612739,38,37,2023-02-03T01:27:17Z,2340000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
239,PT07M39.00S,2023-02-03T01:27:21.2Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,38,37,2023-02-03T01:27:30Z,2350000,False,,,0,,E. Mobley lost ball TURNOVER (3 TO),"[1630596, 1626145]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,Jones,1626145.0,,,,,,
240,PT07M39.00S,2023-02-03T01:27:21.2Z,2,REGULAR,steal,,[],1626145,,,1610612763,38,37,2023-02-03T01:27:23Z,2360000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
241,PT07M36.00S,2023-02-03T01:27:24.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,93.64323258869908,50.49019607843137,1610612763,38,39,2023-02-03T01:27:38Z,2370000,False,2.0,7.0,1,right,T. Jones running Layup (6 PTS) (J. Konchar 3 AST),"[1626145, 1629723]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.77,Made,6.0,J. Konchar,1629723.0,3.0,,,,,,,,,,,,,,
242,PT07M20.00S,2023-02-03T01:27:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,5.863994743758213,51.470588235294116,1610612739,40,39,2023-02-03T01:46:44Z,2380000,False,-7.0,3.0,1,left,E. Mobley cutting Layup (13 PTS),[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.78,Made,13.0,,,,,,,,,,,,,,,,,
243,PT07M15.00S,2023-02-03T01:27:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612763,40,39,2023-02-03T01:27:56Z,2390000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Bane 2 FT),"[1630171, 1630217]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627964.0,,,,,,2.0,0.0,Bane,1630217.0
245,PT07M15.00S,2023-02-03T01:28:09.0Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,40,40,2023-02-03T01:28:09Z,2410000,False,,,0,,D. Bane Free Throw 1 of 2 (10 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
246,PT07M15.00S,2023-02-03T01:28:09.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612763,40,40,2023-02-03T01:28:25Z,2420000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M15.00S,2023-02-03T01:28:09.5Z,2,REGULAR,substitution,out,[],1628378,,,1610612763,40,40,2023-02-03T01:28:25Z,2430000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M15.00S,2023-02-03T01:28:09.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,40,40,2023-02-03T01:28:25Z,2440000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M15.00S,2023-02-03T01:28:09.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612763,40,40,2023-02-03T01:28:25Z,2450000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
